run_id,repeat,budget,cand,lab,true_y,m3_p,nR,nF,is_margin_pick,in_nz,acc0_R,acc0_full,FR,eR,p0R,p1R,FF,eF,p0F,p1F,V_R,V_full,V_R_direct
w85__r15_f05,15,24,59,0,0,0.033940944418986874,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,59,1,0,0.033940944418986874,17,81,0,1,0.8823529411764706,0.9629629629629629,20,1,0.3461,0.5654,20;77,1;-1,0.3461;0.5145,0.5654;0.3985,-0.058823529411764705,0.0,-0.05882352941176472
w85__r15_f05,15,24,76,0,0,0.15695040444018105,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4757,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,76,1,0,0.15695040444018105,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,79,0,0,0.09315472617856813,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,79,1,0,0.09315472617856813,17,81,0,1,0.8823529411764706,0.9629629629629629,23,-1,0.2899,0.5157,23,-1,0.2899,0.5157,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r15_f05,15,24,83,0,0,0.027664816604328735,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,83,1,0,0.027664816604328735,17,81,0,1,0.8823529411764706,0.9629629629629629,20,1,0.3461,0.5985,20,1,0.3461,0.5985,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,84,0,1,0.7898719357754089,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,15;77,1;-1,0.7686;0.5145,0.4906;0.3422,0.0,0.0,0.0
w85__r15_f05,15,24,84,1,1,0.7898719357754089,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4901,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,96,0,0,0.34426868707322456,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4755,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,96,1,0,0.34426868707322456,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,97,0,0,0.05464451925706726,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4994,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,97,1,0,0.05464451925706726,17,81,0,1,0.8823529411764706,0.9629629629629629,20,1,0.3461,0.6088,20;77,1;-1,0.3461;0.5145,0.6088;0.4312,-0.058823529411764705,0.0,-0.05882352941176472
w85__r15_f05,15,24,98,0,0,0.053672274712994295,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4967,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,98,1,0,0.053672274712994295,17,81,0,1,0.8823529411764706,0.9629629629629629,54,1,0.3223,0.5957,54;77,1;-1,0.3223;0.5145,0.5957;0.4510,-0.058823529411764705,0.0,-0.05882352941176472
w85__r15_f05,15,24,99,0,0,0.06329458942013844,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4920,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,99,1,0,0.06329458942013844,17,81,0,1,0.8823529411764706,0.9629629629629629,20,1,0.3461,0.5271,20;77,1;-1,0.3461;0.5145,0.5271;0.4330,-0.058823529411764705,0.0,-0.05882352941176472
w85__r15_f05,15,24,111,0,0,0.021381811238370574,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,111,1,0,0.021381811238370574,17,81,0,1,0.8823529411764706,0.9629629629629629,17;20,1;1,0.1792;0.3461,0.5227;0.5974,17;20;77,1;1;-1,0.1792;0.3461;0.5145,0.5227;0.5974;0.4144,-0.11764705882352941,-0.012345679012345678,-0.11764705882352944
w85__r15_f05,15,24,112,0,0,0.027540751821788945,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,112,1,0,0.027540751821788945,17,81,0,1,0.8823529411764706,0.9629629629629629,17;20,1;1,0.1792;0.3461,0.5156;0.5820,17;20;77,1;1;-1,0.1792;0.3461;0.5145,0.5156;0.5820;0.4227,-0.11764705882352941,-0.012345679012345678,-0.11764705882352944
w85__r15_f05,15,24,128,0,1,0.9037871379692888,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,128,1,1,0.9037871379692888,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,131,0,1,0.9791419912110086,17,81,0,1,0.8823529411764706,0.9629629629629629,29,1,0.8569,0.4701,15;29;77,1;1;-1,0.7686;0.8569;0.5145,0.4063;0.4701;0.3421,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,131,1,1,0.9791419912110086,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,134,0,1,0.8552384037888032,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4945,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,134,1,1,0.8552384037888032,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,140,0,1,0.9749258880625575,17,81,0,1,0.8823529411764706,0.9629629629629629,30,1,0.8339,0.4976,15;30;77,1;1;-1,0.7686;0.8339;0.5145,0.4396;0.4976;0.3343,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,140,1,1,0.9749258880625575,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,142,0,1,0.9797794907703974,17,81,0,1,0.8823529411764706,0.9629629629629629,29,1,0.8569,0.4551,15;29;77,1;1;-1,0.7686;0.8569;0.5145,0.3787;0.4551;0.3446,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,142,1,1,0.9797794907703974,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,161,0,1,0.6402060748868621,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,161,1,1,0.6402060748868621,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,162,0,1,0.8965018904956423,17,81,0,1,0.8823529411764706,0.9629629629629629,29;30,1;1,0.8569;0.8339,0.4897;0.4673,29;30;77,1;1;-1,0.8569;0.8339;0.5145,0.4897;0.4673;0.4925,-0.11764705882352941,-0.012345679012345678,-0.11764705882352944
w85__r15_f05,15,24,162,1,1,0.8965018904956423,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,187,0,0,0.029293660310145242,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,187,1,0,0.029293660310145242,17,81,0,1,0.8823529411764706,0.9629629629629629,20,1,0.3461,0.5908,20,1,0.3461,0.5908,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,214,0,0,0.5092201289259926,17,81,1,0,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4074,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,214,1,0,0.5092201289259926,17,81,1,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,222,0,0,0.036041639153381766,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,222,1,0,0.036041639153381766,17,81,0,1,0.8823529411764706,0.9629629629629629,23,-1,0.2899,0.5630,23,-1,0.2899,0.5630,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r15_f05,15,24,230,0,0,0.023201575247981054,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,230,1,0,0.023201575247981054,17,81,0,1,0.8823529411764706,0.9629629629629629,23,-1,0.2899,0.5075,23,-1,0.2899,0.5075,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r15_f05,15,24,234,0,0,0.22759776877353488,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4349,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,234,1,0,0.22759776877353488,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,238,0,0,0.02285497994353136,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,238,1,0,0.02285497994353136,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,241,0,0,0.14832131017874417,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4479,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,241,1,0,0.14832131017874417,17,81,0,1,0.8823529411764706,0.9629629629629629,8,1,0.3086,0.5150,8,1,0.3086,0.5150,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,245,0,0,0.02607697687392374,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,245,1,0,0.02607697687392374,17,81,0,1,0.8823529411764706,0.9629629629629629,23,-1,0.2899,0.5634,23,-1,0.2899,0.5634,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r15_f05,15,24,250,0,0,0.0816684432998045,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4607,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,250,1,0,0.0816684432998045,17,81,0,1,0.8823529411764706,0.9629629629629629,8,1,0.3086,0.5386,8,1,0.3086,0.5386,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,252,0,0,0.08879893768050806,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4584,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,252,1,0,0.08879893768050806,17,81,0,1,0.8823529411764706,0.9629629629629629,8,1,0.3086,0.5372,8,1,0.3086,0.5372,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,258,0,1,0.43567324288532916,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4896,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,258,1,1,0.43567324288532916,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,263,0,0,0.033028660531499554,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,263,1,0,0.033028660531499554,17,81,0,1,0.8823529411764706,0.9629629629629629,23,-1,0.2899,0.5207,23,-1,0.2899,0.5207,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r15_f05,15,24,265,0,0,0.033629285716756385,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,265,1,0,0.033629285716756385,17,81,0,1,0.8823529411764706,0.9629629629629629,54,1,0.3223,0.5473,54,1,0.3223,0.5473,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,270,0,0,0.04422871231076897,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,270,1,0,0.04422871231076897,17,81,0,1,0.8823529411764706,0.9629629629629629,8,1,0.3086,0.5398,8,1,0.3086,0.5398,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,279,0,0,0.05374610070532526,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,279,1,0,0.05374610070532526,17,81,0,1,0.8823529411764706,0.9629629629629629,20,1,0.3461,0.5812,20,1,0.3461,0.5812,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,285,0,0,0.13919270613189383,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4530,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,285,1,0,0.13919270613189383,17,81,0,1,0.8823529411764706,0.9629629629629629,8,1,0.3086,0.5192,8,1,0.3086,0.5192,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,289,0,0,0.06679703154452454,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,289,1,0,0.06679703154452454,17,81,0,1,0.8823529411764706,0.9629629629629629,23,-1,0.2899,0.5189,23,-1,0.2899,0.5189,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r15_f05,15,24,298,0,0,0.024391474048798045,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,298,1,0,0.024391474048798045,17,81,0,1,0.8823529411764706,0.9629629629629629,23,-1,0.2899,0.5676,23,-1,0.2899,0.5676,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r15_f05,15,24,339,0,0,0.04082086137100305,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4695,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,339,1,0,0.04082086137100305,17,81,0,1,0.8823529411764706,0.9629629629629629,8,1,0.3086,0.5556,8,1,0.3086,0.5556,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,351,0,0,0.022014791122046518,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,351,1,0,0.022014791122046518,17,81,0,1,0.8823529411764706,0.9629629629629629,8,1,0.3086,0.5485,8,1,0.3086,0.5485,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,372,0,0,0.034705413015558406,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,372,1,0,0.034705413015558406,17,81,0,1,0.8823529411764706,0.9629629629629629,23,-1,0.2899,0.5143,23,-1,0.2899,0.5143,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r15_f05,15,24,374,0,0,0.058397262678795414,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,374,1,0,0.058397262678795414,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,376,0,0,0.13014264452760926,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4995,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,376,1,0,0.13014264452760926,17,81,0,1,0.8823529411764706,0.9629629629629629,23,-1,0.2899,0.5296,23,-1,0.2899,0.5296,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r15_f05,15,24,378,0,0,0.05748924157046531,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,378,1,0,0.05748924157046531,17,81,0,1,0.8823529411764706,0.9629629629629629,54,1,0.3223,0.5293,54,1,0.3223,0.5293,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,379,0,0,0.3952856225326684,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,77,-1,0.5145,0.4105,0.0,0.012345679012345678,0.0
w85__r15_f05,15,24,379,1,0,0.3952856225326684,17,81,0,0,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,380,0,0,0.07967270116239433,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,380,1,0,0.07967270116239433,17,81,0,1,0.8823529411764706,0.9629629629629629,54,1,0.3223,0.5361,54,1,0.3223,0.5361,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,24,388,0,0,0.020908309599008135,17,81,0,1,0.8823529411764706,0.9629629629629629,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,24,388,1,0,0.020908309599008135,17,81,0,1,0.8823529411764706,0.9629629629629629,23,-1,0.2899,0.5362,23,-1,0.2899,0.5362,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r15_f05,15,32,0,0,0,0.04321016724952642,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4982,23,1,0.5018,0.4982,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,0,1,0,0.04321016724952642,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20;52,1;1;1,0.3708;0.4678;0.2606,0.6142;0.5248;0.5352,7;19;20;52,1;1;1;1,0.3708;0.3587;0.4678;0.2606,0.6142;0.5651;0.5248;0.5352,-0.17647058823529413,-0.04938271604938271,-0.17647058823529416
w85__r15_f05,15,32,4,0,0,0.04264623004235091,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4984,23,1,0.5018,0.4984,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,4,1,0,0.04264623004235091,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20;52,1;1;1,0.3708;0.4678;0.2606,0.6180;0.5236;0.5407,7;19;20;52,1;1;1;1,0.3708;0.3587;0.4678;0.2606,0.6180;0.5663;0.5236;0.5407,-0.17647058823529413,-0.04938271604938271,-0.17647058823529416
w85__r15_f05,15,32,10,0,0,0.027506679511020593,17,81,0,1,0.9411764705882353,0.9876543209876543,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,32,10,1,0,0.027506679511020593,17,81,0,1,0.9411764705882353,0.9876543209876543,20,1,0.4678,0.5103,20,1,0.4678,0.5103,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,11,0,0,0.11641383200105793,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4934,23,1,0.5018,0.4934,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,11,1,0,0.11641383200105793,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20;52,1;1;1,0.3708;0.4678;0.2606,0.5837;0.5059;0.5097,7;19;20;52,1;1;1;1,0.3708;0.3587;0.4678;0.2606,0.5837;0.5160;0.5059;0.5097,-0.17647058823529413,-0.04938271604938271,-0.17647058823529416
w85__r15_f05,15,32,14,0,0,0.036157783136900434,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4987,23,1,0.5018,0.4987,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,14,1,0,0.036157783136900434,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20,1;1,0.3708;0.4678,0.5442;0.5020,7;19;20,1;1;1,0.3708;0.3587;0.4678,0.5442;0.5131;0.5020,-0.11764705882352941,-0.037037037037037035,-0.11764705882352944
w85__r15_f05,15,32,16,0,0,0.08006156980206924,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4983,23,1,0.5018,0.4983,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,16,1,0,0.08006156980206924,17,81,0,1,0.9411764705882353,0.9876543209876543,20,1,0.4678,0.5222,20,1,0.4678,0.5222,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,17,0,0,0.022473013134572284,17,81,0,1,0.9411764705882353,0.9876543209876543,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,32,17,1,0,0.022473013134572284,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20;37;52,1;1;1;1,0.3708;0.4678;0.1683;0.2606,0.6326;0.5057;0.5190;0.5856,7;19;20;37;52,1;1;1;1;1,0.3708;0.3587;0.4678;0.1683;0.2606,0.6326;0.5567;0.5057;0.5190;0.5856,-0.23529411764705882,-0.06172839506172839,-0.23529411764705876
w85__r15_f05,15,32,19,0,0,0.21040401078710147,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4870,23,1,0.5018,0.4870,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,19,1,0,0.21040401078710147,17,81,0,1,0.9411764705882353,0.9876543209876543,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,32,20,0,0,0.08966965846946096,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4962,23,1,0.5018,0.4962,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,20,1,0,0.08966965846946096,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20,1;1,0.3708;0.4678,0.5663;0.5384,7;19;20,1;1;1,0.3708;0.3587;0.4678,0.5663;0.5421;0.5384,-0.11764705882352941,-0.037037037037037035,-0.11764705882352944
w85__r15_f05,15,32,23,0,0,0.07931337378602166,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4991,23,1,0.5018,0.4991,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,23,1,0,0.07931337378602166,17,81,0,1,0.9411764705882353,0.9876543209876543,20,1,0.4678,0.5109,20,1,0.4678,0.5109,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,24,0,0,0.020674866598596964,17,81,0,1,0.9411764705882353,0.9876543209876543,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,32,24,1,0,0.020674866598596964,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20;52,1;1;1,0.3708;0.4678;0.2606,0.5699;0.5524;0.5143,7;19;20;52,1;1;1;1,0.3708;0.3587;0.4678;0.2606,0.5699;0.5615;0.5524;0.5143,-0.17647058823529413,-0.04938271604938271,-0.17647058823529416
w85__r15_f05,15,32,27,0,0,0.15399592545236374,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4942,23,1,0.5018,0.4942,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,27,1,0,0.15399592545236374,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20,1;1,0.3708;0.4678,0.5049;0.5421,7;20,1;1,0.3708;0.4678,0.5049;0.5421,-0.11764705882352941,-0.024691358024691357,-0.11764705882352944
w85__r15_f05,15,32,28,0,0,0.09069657028294387,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4957,23,1,0.5018,0.4957,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,28,1,0,0.09069657028294387,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20;52,1;1;1,0.3708;0.4678;0.2606,0.5665;0.5044;0.5072,7;19;20;52,1;1;1;1,0.3708;0.3587;0.4678;0.2606,0.5665;0.5143;0.5044;0.5072,-0.17647058823529413,-0.04938271604938271,-0.17647058823529416
w85__r15_f05,15,32,29,0,0,0.054658281351294136,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4995,23,1,0.5018,0.4995,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,29,1,0,0.054658281351294136,17,81,0,1,0.9411764705882353,0.9876543209876543,20,1,0.4678,0.5128,20,1,0.4678,0.5128,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,30,0,0,0.06816410998806077,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4963,23,1,0.5018,0.4963,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,30,1,0,0.06816410998806077,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20,1;1,0.3708;0.4678,0.5394;0.5021,7;19;20,1;1;1,0.3708;0.3587;0.4678,0.5394;0.5046;0.5021,-0.11764705882352941,-0.037037037037037035,-0.11764705882352944
w85__r15_f05,15,32,31,0,0,0.051751319639492976,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4982,23,1,0.5018,0.4982,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,31,1,0,0.051751319639492976,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20;52,1;1;1,0.3708;0.4678;0.2606,0.5811;0.5044;0.5320,7;19;20;52,1;1;1;1,0.3708;0.3587;0.4678;0.2606,0.5811;0.5283;0.5044;0.5320,-0.17647058823529413,-0.04938271604938271,-0.17647058823529416
w85__r15_f05,15,32,36,0,0,0.023547950198917533,17,81,0,1,0.9411764705882353,0.9876543209876543,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,32,36,1,0,0.023547950198917533,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20;52,1;1;1,0.3708;0.4678;0.2606,0.6142;0.5300;0.5581,7;19;20;52,1;1;1;1,0.3708;0.3587;0.4678;0.2606,0.6142;0.5825;0.5300;0.5581,-0.17647058823529413,-0.04938271604938271,-0.17647058823529416
w85__r15_f05,15,32,37,0,0,0.08688785718663894,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4937,23,1,0.5018,0.4937,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,37,1,0,0.08688785718663894,17,81,0,1,0.9411764705882353,0.9876543209876543,7,1,0.3708,0.5070,7,1,0.3708,0.5070,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,38,0,0,0.18862578975301858,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4971,23,1,0.5018,0.4971,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,38,1,0,0.18862578975301858,17,81,0,1,0.9411764705882353,0.9876543209876543,20,1,0.4678,0.5130,20,1,0.4678,0.5130,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,39,0,0,0.048636276940214884,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4994,23,1,0.5018,0.4994,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,39,1,0,0.048636276940214884,17,81,0,1,0.9411764705882353,0.9876543209876543,7;20;52,1;1;1,0.3708;0.4678;0.2606,0.5945;0.5302;0.5367,7;19;20;52,1;1;1;1,0.3708;0.3587;0.4678;0.2606,0.5945;0.5707;0.5302;0.5367,-0.17647058823529413,-0.04938271604938271,-0.17647058823529416
w85__r15_f05,15,32,40,0,0,0.3345144993413669,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4741,23,1,0.5018,0.4741,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r15_f05,15,32,40,1,0,0.3345144993413669,17,81,0,1,0.9411764705882353,0.9876543209876543,,,,,,,,,0.0,0.0,0.0
w85__r15_f05,15,32,41,0,0,0.18848780439770962,17,81,0,1,0.9411764705882353,0.9876543209876543,23,1,0.5018,0.4934,23,1,0.5018,0.4934,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
