draw,restricted_margin_Q,restricted_random_Q,restricted_delta_Q,restricted_ratio,mathematical_lower_bound_delta_Q
10624,59.54,77.52533333333334,17.985333333333337,1.3020714365692532,
10625,59.22,80.71533333333333,21.495333333333335,1.362974220421029,
10626,58.83,82.89866666666668,24.068666666666687,1.4091223298770472,
10627,54.93,74.47266666666667,19.54266666666667,1.3557740154135567,
10628,50.89,72.64133333333334,21.751333333333335,1.4274186153140762,
10629,46.97,75.42500000000001,28.455000000000013,1.6058122205663192,
10630,62.15,72.487,10.336999999999996,1.166323411102172,
10631,47.81,84.39100000000002,36.58100000000002,1.7651328174022174,
10632,47.63,69.41933333333333,21.789333333333325,1.4574707817202042,
10633,56.01,77.19800000000001,21.18800000000001,1.3782895911444386,
10634,59.91,86.34100000000001,26.43100000000001,1.4411784343181442,
10635,65.87,84.01566666666666,18.145666666666656,1.2754769495470875,
10636,53.94,69.45200000000001,15.512000000000015,1.287578791249537,
10637,50.23,85.39066666666666,35.160666666666664,1.6999933638595792,
10638,59.56,86.29500000000002,26.735000000000014,1.4488750839489593,
10639,56.47,80.28166666666668,23.81166666666668,1.4216693229443365,
10640,51.69,80.58666666666666,28.89666666666666,1.5590378538724445,
10641,55.33,78.64433333333334,23.314333333333337,1.4213687571540454,
10642,58.18,82.07266666666666,23.892666666666663,1.4106680417096367,
10643,56.18,73.24266666666666,17.062666666666665,1.3037142518096594,
10644,63.14,75.54366666666667,12.403666666666666,1.1964470488860732,
10645,53.53,78.98866666666666,25.45866666666666,1.4755962388691697,
10646,42.43,66.30799999999999,23.877999999999993,1.5627621965590384,
10647,65.23,89.95200000000001,24.72200000000001,1.3789973938371916,
10648,53.58,74.17733333333334,20.59733333333334,1.3844220480278713,
10649,52.96,74.48933333333335,21.529333333333348,1.4065206445115814,
10650,49.84,71.55833333333334,21.718333333333334,1.4357611021936865,
10651,51.84,84.74,32.89999999999999,1.634645061728395,
10652,52.5,79.33066666666667,26.830666666666673,1.5110603174603177,
10653,65.84,78.08800000000001,12.248000000000005,1.1860267314702309,
10654,48.21,77.70333333333333,29.493333333333332,1.611767959621102,
10655,64.36,78.14299999999999,13.782999999999987,1.2141547545059042,
10656,40.48,78.43966666666667,37.95966666666667,1.9377388010540186,
10657,53.07,80.54366666666665,27.473666666666652,1.5176873311977888,
10658,48.01,74.42466666666667,26.41466666666667,1.5501909324446297,
10659,60.34,75.78533333333333,15.445333333333323,1.2559717158325046,
10660,59.6,77.03266666666669,17.432666666666684,1.292494407158837,
10661,54.1,72.11233333333334,18.012333333333338,1.3329451632778806,
10662,53.41,79.71900000000001,26.30900000000001,1.4925856581164578,
10663,51.15,73.80133333333335,22.651333333333348,1.4428413163897038,
10664,54.44,82.89233333333334,28.452333333333343,1.522636541758511,
10665,61.57,78.23400000000001,16.66400000000001,1.2706512912132533,
10666,61.76,81.82600000000001,20.06600000000001,1.3249028497409328,
10667,53.07,80.82600000000001,27.756000000000007,1.5230073487846243,
10668,53.65,81.74433333333334,28.094333333333346,1.5236595215905564,
10669,60.29,68.69966666666666,8.40966666666666,1.1394869243102779,
10670,56.97,83.22133333333333,26.251333333333335,1.4607922298285647,
10671,46.95,71.59766666666667,24.647666666666666,1.5249769258075967,
10672,48.37,75.91866666666667,27.54866666666667,1.5695403487009856,
10673,50.24,83.28366666666666,33.04366666666666,1.6577162951167728,
10674,55.58,74.72800000000001,19.14800000000001,1.3445124145376037,
10675,58.13,81.39566666666666,23.265666666666654,1.4002351052239232,
10676,54.52,87.47366666666669,32.953666666666685,1.6044326241134754,
10677,58.42,72.61000000000001,14.190000000000012,1.2428962684012326,
10678,48.25,85.36033333333333,37.11033333333333,1.769126079447323,
10679,63.53,82.279,18.748999999999995,1.2951204155517078,
10680,57.35,79.43033333333334,22.080333333333336,1.3850101714617844,
10681,52.74,89.46133333333333,36.72133333333333,1.696271015042346,
10682,51.28,73.94000000000001,22.66000000000001,1.4418876755070205,
10683,60.9,86.34766666666664,25.447666666666642,1.4178598795840172,
10684,63.13,76.54866666666668,13.418666666666674,1.2125561011669044,
10685,62.35,63.09400000000001,0.7440000000000069,1.0119326383319969,
10686,52.47,81.436,28.966000000000008,1.5520487897846391,
10687,56.76,79.976,23.216,1.4090204369274137,
10688,67.11,84.90766666666667,17.79766666666667,1.2652014106193812,
10689,42.28,82.86566666666666,40.585666666666654,1.9599258908861554,
10690,60.32,87.69566666666668,27.37566666666668,1.4538406277630418,
10691,59.28,84.92733333333332,25.64733333333332,1.432647323436797,
10692,44.1,73.07333333333334,28.973333333333336,1.6569916855631142,
10693,51.22,76.65933333333334,25.439333333333337,1.4966679682415724,
10694,65.01,81.54966666666668,16.539666666666676,1.2544172691380815,
10695,59.29,80.512,21.222,1.357935570922584,
10696,50.15,87.227,37.077000000000005,1.7393220338983053,
10697,53.84,85.403,31.563000000000002,1.5862369985141158,
10698,42.45,75.56299999999999,33.112999999999985,1.7800471142520609,
10699,50.39,70.92566666666667,20.53566666666667,1.4075345637361911,
10700,57.8,83.08166666666668,25.28166666666668,1.4373990772779703,
10701,57.48,78.41966666666669,20.93966666666669,1.364294827186268,
10702,46.97,79.14633333333335,32.176333333333346,1.6850400965155066,
10703,50.52,74.36133333333333,23.84133333333333,1.4719187120612298,
10704,59.12,83.10033333333332,23.980333333333327,1.4056213351375733,
10705,61.13,90.90966666666667,29.779666666666664,1.4871530617809041,
10706,50.96,85.54533333333335,34.585333333333345,1.6786760858189431,
10707,48.52,72.705,24.184999999999995,1.4984542456718877,
10708,53.59,82.69133333333333,29.10133333333333,1.5430366361883434,
10709,44.61,69.887,25.277,1.5666218336695807,
10710,59.14,77.87033333333333,18.730333333333334,1.3167117574117913,
10711,54.53,79.79433333333333,25.264333333333326,1.463310715813925,
10712,60.27,82.49233333333333,22.22233333333333,1.3687130136607488,
10713,68.16,80.27333333333334,12.113333333333344,1.1777190923317686,
10714,59.93,76.79166666666667,16.86166666666667,1.2813560264753323,
10715,49.28,70.12633333333333,20.846333333333334,1.4230181277056277,
10716,43.65,72.83166666666668,29.18166666666668,1.6685376097747235,
10717,59.19,78.181,18.991,1.3208481162358507,
10718,51.22,74.08566666666665,22.865666666666655,1.4464206690095014,
10719,50.38,75.33766666666666,24.95766666666666,1.495388381632923,
10720,50.78,79.06066666666666,28.28066666666666,1.5569252986740185,
10721,50.3,79.24700000000001,28.947000000000017,1.5754870775347916,
10722,42.88,71.449,28.568999999999996,1.6662546641791043,
10723,48.92,77.844,28.923999999999992,1.59125102207686,
10724,51.31,77.48599999999999,26.175999999999988,1.5101539660884815,
10725,47.38,80.89333333333335,33.51333333333334,1.7073308006191081,
10726,57.55,85.09566666666666,27.545666666666662,1.4786388647552853,
10727,67.56,90.39433333333335,22.834333333333348,1.337985987763963,
10728,48.1,71.94,23.839999999999996,1.4956340956340954,
10729,49.79,75.714,25.924,1.5206668005623618,
10730,55.21,79.61399999999999,24.40399999999999,1.4420213729396847,
10731,64.03,80.81666666666666,16.78666666666666,1.2621687750533603,
10732,54.34,73.40100000000001,19.061000000000007,1.3507729112992273,
10733,50.41,72.353,21.942999999999998,1.435290616941083,
10734,56.04,72.33133333333333,16.291333333333334,1.2907090173685463,
10735,38.11,72.68266666666666,34.57266666666666,1.907180967375142,
10736,61.94,72.84133333333334,10.90133333333334,1.1759982779033475,
10737,44.34,78.93900000000001,34.599000000000004,1.7803112313937755,
10738,57.22,78.8,21.58,1.377140859839217,
10739,46.63,70.23033333333333,23.60033333333333,1.506119093573522,
10740,57.79,62.86533333333334,5.07533333333334,1.0878237295956625,
10741,55.51,78.10233333333335,22.59233333333335,1.4069957365039336,
10742,52.66,74.03366666666666,21.373666666666665,1.405880491201418,
10743,50.65,69.268,18.618000000000002,1.3675814412635736,
10744,43.89,65.367,21.477000000000004,1.4893369788106632,
10745,59.62,80.20733333333334,20.58733333333334,1.345309180364531,
10746,62.26,79.04466666666666,16.78466666666666,1.269589891851376,
10747,51.3,81.64966666666666,30.349666666666664,1.591611435997401,
10748,50.5,75.05833333333334,24.558333333333337,1.4863036303630364,
10749,44.74,74.24766666666666,29.50766666666666,1.6595365817314853,
10750,61.49,82.34233333333333,20.852333333333327,1.3391174716756111,
10751,58.54,74.09333333333333,15.553333333333335,1.2656872793531488,
10752,59.21,86.05066666666666,26.840666666666657,1.4533130664865168,
10753,51.09,74.26633333333334,23.176333333333332,1.4536373719579825,
10754,39.84,79.49433333333334,39.65433333333334,1.9953396921017403,
10755,60.29,83.10033333333335,22.810333333333354,1.3783435616741309,
10756,44.95,67.07499999999999,22.124999999999986,1.4922135706340374,
10757,46.75,78.61833333333334,31.86833333333334,1.6816755793226383,
10758,46.67,69.08133333333335,22.411333333333346,1.4802085565316765,
10759,56.5,84.66000000000004,28.16000000000004,1.4984070796460185,
10760,44.66,76.87299999999999,32.212999999999994,1.7212942230183608,
10761,53.86,82.54333333333332,28.683333333333323,1.5325535338531995,
10762,56.16,77.64533333333334,21.485333333333344,1.3825735992402661,
10763,42.66,76.63833333333334,33.97833333333334,1.7964916393186436,
10764,47.21,75.99733333333333,28.78733333333333,1.6097719409729576,
10765,53.63,79.10833333333333,25.47833333333333,1.4750761389769407,
10766,62.75,74.90666666666665,12.156666666666652,1.193731739707835,
10767,59.63,82.095,22.464999999999996,1.3767398960254904,
10768,53.61,74.507,20.897000000000006,1.3897966797239323,
10769,51.94,85.49066666666666,33.55066666666666,1.6459504556539595,
10770,65.8,78.69200000000001,12.89200000000001,1.1959270516717326,
10771,59.26,84.07233333333333,24.812333333333335,1.41870289121386,
10772,63.58,82.263,18.683000000000007,1.2938502673796792,
10773,57.46,81.46033333333332,24.000333333333323,1.4176876667826892,
10774,50.15,67.01333333333334,16.863333333333337,1.3362578929877036,
10775,56.53,87.94233333333335,31.41233333333335,1.5556754525620617,
10776,57.73,74.36533333333333,16.635333333333328,1.288157514868064,
10777,51.24,83.861,32.621,1.636631537861046,
10778,53.45,79.56033333333333,26.11033333333333,1.488500155908949,
10779,57.41,79.49866666666667,22.08866666666667,1.3847529466411195,
10780,55.13,77.77533333333332,22.64533333333332,1.4107624402926413,
10781,46.34,74.68466666666666,28.344666666666654,1.6116673859876274,
10782,51.8,72.61,20.810000000000002,1.401737451737452,
10783,59.36,84.41866666666667,25.058666666666667,1.42214734950584,
10784,50.58,78.08133333333332,27.50133333333332,1.5437195202319756,
10785,45.53,77.86000000000001,32.33000000000001,1.7100812650999344,
10786,45.4,70.41799999999999,25.017999999999994,1.5510572687224669,
10787,63.72,83.05366666666667,19.333666666666673,1.303415986608077,
10788,57.1,82.84333333333332,25.743333333333318,1.4508464681844715,
10789,52.98,75.509,22.529000000000003,1.4252359380898454,
10790,41.82,74.807,32.987,1.7887852702056433,
10791,51.16,85.52766666666668,34.36766666666668,1.6717683085744073,
10792,52.0,76.47,24.47,1.470576923076923,
10793,54.94,79.42599999999999,24.48599999999999,1.4456862031306879,
10794,66.94,80.05733333333333,13.117333333333335,1.1959565780300767,
10795,58.02,75.422,17.401999999999994,1.2999310582557737,
10796,35.24,67.70033333333333,32.46033333333333,1.9211218312523646,
10797,48.24,73.76866666666666,25.52866666666666,1.5292012161415145,
10798,55.16,85.95200000000001,30.792000000000016,1.5582306018854246,
10799,41.82,75.72633333333333,33.90633333333333,1.8107683723896062,
10800,49.74,76.43566666666666,26.69566666666666,1.5367041951481033,
10801,56.4,78.80166666666668,22.401666666666678,1.3971926713947993,
10802,45.83,80.43266666666666,34.602666666666664,1.7550221834315223,
10803,43.35,73.29033333333335,29.94033333333335,1.690665128796617,
10804,62.95,89.22466666666665,26.274666666666647,1.4173894625364043,
10805,53.76,71.602,17.842000000000006,1.3318824404761906,
10806,50.84,85.189,34.34899999999999,1.675629425649095,
10807,54.29,76.75299999999999,22.462999999999987,1.4137594400442068,
10808,56.93,85.52833333333334,28.598333333333336,1.5023420574975117,
10809,42.18,74.28033333333333,32.10033333333333,1.7610320847162952,
10810,44.41,79.51066666666665,35.100666666666655,1.7903775425955113,
10811,58.66,74.604,15.944000000000003,1.2718036140470508,
10812,50.96,78.16166666666668,27.201666666666675,1.5337846677132394,
10813,58.04,89.72466666666668,31.68466666666668,1.5459108660693777,
10814,50.19,68.81,18.620000000000005,1.370990237099024,
10815,57.58,75.05766666666668,17.47766666666668,1.3035371077920577,
10816,68.11,74.04266666666668,5.932666666666677,1.087104194195664,
10817,50.65,77.49233333333333,26.842333333333336,1.5299572227706484,
10818,50.6,77.36733333333333,26.767333333333333,1.5289986824769433,
10819,53.22,75.959,22.739000000000004,1.4272641863960918,
10820,55.18,77.553,22.372999999999998,1.4054548749546938,
10821,57.12,72.55933333333333,15.43933333333333,1.270296451914099,
10822,45.3,81.02533333333332,35.725333333333325,1.7886387049300956,
10823,56.08,77.79566666666666,21.715666666666664,1.3872265810746551,
10824,61.58,88.22966666666666,26.64966666666666,1.4327649669806213,
10825,48.69,76.90266666666666,28.212666666666664,1.5794345176969946,
10826,54.32,80.687,26.366999999999997,1.4854013254786451,
10827,59.04,83.58666666666666,24.54666666666666,1.4157633242999095,
10828,45.38,77.56133333333334,32.181333333333335,1.7091523431761422,
10829,54.72,76.21666666666667,21.49666666666667,1.392848440545809,
10830,50.47,80.71766666666666,30.24766666666666,1.5993197278911564,
10831,60.87,75.23066666666666,14.360666666666667,1.235923552927003,
10832,44.87,74.77133333333335,29.901333333333348,1.6663992273976678,
10833,51.68,76.132,24.452000000000005,1.4731424148606813,
10834,57.35,81.02066666666666,23.670666666666655,1.4127404824179015,
10835,56.49,82.59633333333335,26.106333333333346,1.4621407918805691,
10836,48.99,78.27866666666667,29.288666666666664,1.5978499013404095,
10837,56.85,80.13533333333334,23.285333333333334,1.4095924948695397,
10838,52.38,70.75333333333333,18.373333333333328,1.3507700140002543,
10839,32.9,70.25266666666667,37.35266666666667,2.1353394123606892,
10840,53.35,79.96733333333331,26.617333333333313,1.4989190877850669,
10841,56.91,76.83033333333331,19.920333333333318,1.35003221460786,
10842,56.9,78.019,21.119000000000007,1.3711599297012305,
10843,58.54,76.219,17.678999999999995,1.3019986334130509,
10844,62.38,80.86033333333334,18.48033333333334,1.2962541412845998,
10845,59.43,82.428,22.997999999999998,1.3869762746087835,
10846,53.73,76.31133333333334,22.58133333333334,1.4202742105589679,
10847,50.24,88.80733333333333,38.56733333333333,1.767661889596603,
10848,58.54,81.96166666666666,23.42166666666666,1.400096799908894,
10849,58.52,91.10799999999999,32.58799999999999,1.5568694463431303,
10850,54.12,71.15833333333333,17.038333333333334,1.3148250800689825,
10851,63.18,82.47633333333333,19.29633333333333,1.3054183813443072,
10852,54.33,74.144,19.814000000000007,1.3646972206883858,
10853,53.81,83.36466666666666,29.554666666666662,1.5492411571579012,
10854,52.45,68.55933333333333,16.109333333333325,1.30713695583095,
10855,43.1,77.92633333333332,34.82633333333332,1.8080355761794273,
10856,51.61,79.71766666666666,28.10766666666666,1.5446166763547116,
10857,51.24,72.70966666666666,21.46966666666666,1.4190020817069997,
10858,54.83,80.86566666666667,26.03566666666667,1.4748434555292116,
10859,34.55,73.728,39.178,2.133950795947902,
10860,53.5,80.22200000000001,26.72200000000001,1.4994766355140188,
10861,53.34,69.62433333333331,16.284333333333308,1.305293088363954,
10862,36.16,79.22866666666668,43.06866666666669,2.191058259587021,
10863,52.77,79.168,26.398000000000003,1.5002463520939928,
10864,52.93,82.09633333333333,29.166333333333334,1.5510359594432899,
10865,56.43,84.38966666666667,27.95966666666667,1.4954752200366237,
10866,55.77,77.13366666666667,21.363666666666667,1.3830673599904368,
10867,53.36,76.08133333333333,22.721333333333334,1.4258120939530234,
10868,65.88,83.25633333333333,17.376333333333335,1.2637573365715442,
10869,53.55,90.01266666666669,36.46266666666669,1.680908807967632,
10870,56.35,79.42866666666667,23.07866666666667,1.4095593019816623,
10871,52.11,78.19066666666666,26.08066666666666,1.5004925478155182,
10872,44.41,73.52733333333335,29.11733333333335,1.655648127298657,
10873,39.94,75.45400000000001,35.51400000000001,1.8891837756634955,
10874,57.48,84.69666666666666,27.21666666666666,1.4734980282996983,
10875,53.06,75.47266666666667,22.412666666666667,1.422402311848222,
10876,49.27,74.27266666666665,25.00266666666665,1.5074622826601713,
10877,43.38,75.93333333333332,32.55333333333332,1.750422621791916,
10878,41.32,74.612,33.291999999999994,1.8057115198451112,
10879,56.13,84.78399999999999,28.65399999999999,1.510493497238553,
10880,52.99,82.15233333333333,29.16233333333333,1.5503365414858148,
10881,54.29,86.97333333333331,32.683333333333316,1.6020138760975007,
10882,61.68,87.78966666666668,26.109666666666676,1.4233084738434933,
10883,50.8,74.40599999999999,23.605999999999995,1.4646850393700788,
10884,45.89,77.16133333333333,31.27133333333333,1.6814411273334786,
10885,58.72,74.39333333333335,15.673333333333346,1.2669164396003636,
10886,46.23,81.29833333333335,35.06833333333335,1.7585622611579785,
10887,50.1,78.67233333333334,28.57233333333334,1.5703060545575518,
10888,49.95,79.04266666666666,29.09266666666666,1.5824357691024356,
10889,56.62,84.89933333333335,28.279333333333348,1.499458377487343,
10890,46.92,76.31433333333332,29.39433333333332,1.6264776925262856,
10891,56.55,79.60166666666667,23.051666666666677,1.4076333628057769,
10892,55.48,85.49233333333335,30.012333333333352,1.540957702475367,
10893,64.99,83.61866666666668,18.62866666666669,1.2866389700979641,
10894,62.3,74.32333333333334,12.02333333333334,1.1929909042268594,
10895,58.05,88.50299999999999,30.45299999999999,1.5245994832041343,
10896,40.07,69.89266666666667,29.82266666666667,1.7442642043091259,
10897,45.25,74.81900000000002,29.569000000000017,1.653458563535912,
10898,46.85,81.74533333333333,34.89533333333333,1.744831020988972,
10899,51.95,91.85966666666667,39.909666666666666,1.768232274623035,
10900,56.26,82.17533333333334,25.915333333333344,1.4606351463443539,
10901,59.7,72.71866666666666,13.018666666666661,1.2180681183696258,
10902,63.87,87.30233333333335,23.432333333333354,1.3668754240384118,
10903,52.15,81.94166666666668,29.79166666666668,1.5712687759667627,
10904,67.53,81.22433333333332,13.694333333333319,1.202788883952811,
10905,53.51,88.43966666666667,34.92966666666667,1.6527689528437053,
10906,55.3,83.08866666666667,27.78866666666667,1.5025075346594334,
10907,65.28,77.98966666666666,12.709666666666664,1.1946946486928105,
10908,59.58,78.01499999999999,18.434999999999988,1.3094159113796575,
10909,50.24,71.28800000000001,21.04800000000001,1.4189490445859874,
10910,58.3,71.52133333333333,13.221333333333334,1.226781017724414,
10911,47.31,86.03566666666667,38.72566666666667,1.8185513985767632,
10912,53.77,82.28666666666668,28.516666666666673,1.5303452978736596,
10913,50.56,84.66133333333335,34.10133333333334,1.6744725738396626,
10914,56.98,75.722,18.741999999999997,1.3289224289224288,
10915,50.06,84.86233333333334,34.80233333333334,1.6952124117725396,
10916,55.09,78.064,22.97399999999999,1.4170266836086403,
10917,57.48,77.28433333333332,19.804333333333325,1.344543029459522,
10918,59.68,78.09966666666666,18.419666666666664,1.308640527256479,
10919,60.99,89.46433333333336,28.474333333333355,1.4668688856096632,
10920,68.81,71.83866666666668,3.0286666666666804,1.0440149203119704,
10921,62.06,82.35199999999999,20.291999999999987,1.326973896229455,
10922,42.38,75.61666666666667,33.23666666666667,1.7842535787321063,
10923,51.24,79.71300000000001,28.473000000000006,1.5556791569086652,
10924,54.37,68.29333333333334,13.92333333333334,1.2560848507142421,
10925,56.07,81.983,25.913000000000004,1.4621544497948993,
10926,57.42,77.62233333333333,20.20233333333333,1.3518344363171948,
10927,38.24,65.88866666666667,27.648666666666664,1.7230299860529985,
10928,52.91,71.76133333333333,18.85133333333333,1.3562905562905563,
10929,52.02,76.00066666666666,23.980666666666657,1.4609893630654873,
10930,52.94,66.03733333333335,13.097333333333353,1.2473995718423376,
10931,50.06,76.45766666666667,26.397666666666666,1.5273205486749233,
10932,55.94,71.76199999999999,15.821999999999989,1.282838755809796,
10933,44.86,69.42566666666667,24.565666666666672,1.5476073710803984,
10934,58.86,81.93366666666667,23.073666666666668,1.3920092875750367,
10935,47.82,81.711,33.891,1.708720200752823,
10936,41.04,74.63933333333333,33.59933333333333,1.8186972059779076,
10937,47.73,77.654,29.924,1.6269432222920595,
10938,52.87,70.56566666666667,17.695666666666675,1.3347014690120422,
10939,54.36,84.44766666666668,30.087666666666678,1.5534890851116019,
10940,55.57,82.52066666666667,26.95066666666667,1.4849859036650472,
10941,58.02,71.21633333333334,13.196333333333335,1.2274445593473515,
10942,61.8,78.97633333333334,17.176333333333346,1.2779341963322548,
10943,46.71,75.28533333333334,28.57533333333334,1.611760508099622,
10944,50.71,76.488,25.778,1.50834154999014,
10945,48.53,82.74699999999999,34.216999999999985,1.7050690294663091,
10946,55.21,81.81833333333333,26.608333333333327,1.4819477147859685,
10947,49.39,88.00833333333334,38.61833333333334,1.7819059188769657,
10948,51.94,80.80566666666665,28.865666666666655,1.555750224618149,
10949,70.04,84.77633333333333,14.73633333333332,1.2103988197220634,
10950,56.63,74.36200000000001,17.732000000000006,1.3131202542821827,
10951,48.84,66.75299999999999,17.912999999999982,1.3667690417690415,
10952,61.77,89.14833333333334,27.378333333333337,1.4432302628028708,
10953,39.54,68.77133333333332,29.231333333333318,1.7392851121227446,
10954,65.17,84.81466666666667,19.644666666666666,1.3014372666359777,
10955,58.14,85.71466666666669,27.574666666666687,1.4742804724228877,
10956,52.83,75.39866666666667,22.568666666666672,1.4271941447409933,
10957,55.94,81.08733333333333,25.147333333333336,1.4495411750685259,
10958,51.37,85.70733333333332,34.337333333333326,1.6684316397378496,
10959,62.1,86.19266666666667,24.092666666666666,1.3879656468062265,
10960,50.6,81.24666666666666,30.646666666666654,1.6056653491436097,
10961,46.09,83.58599999999998,37.49599999999998,1.8135387285745277,
10962,59.87,81.81033333333333,21.940333333333335,1.3664662323924057,
10963,51.39,72.62466666666666,21.234666666666655,1.4132062009470063,
10964,47.77,79.97233333333334,32.202333333333335,1.6741120647547276,
10965,53.27,67.65533333333335,14.385333333333342,1.2700456792441026,
10966,52.15,85.14133333333334,32.99133333333334,1.632623841482902,
10967,60.3,80.27533333333332,19.975333333333325,1.33126589275843,
10968,52.38,82.14366666666666,29.76366666666666,1.5682257859233801,
10969,58.34,78.80866666666667,20.468666666666664,1.3508513312764254,
10970,50.02,71.47500000000002,21.45500000000002,1.4289284286285489,
10971,40.5,68.592,28.092,1.6936296296296296,
10972,60.48,77.202,16.722,1.2764880952380953,
10973,58.43,82.15700000000001,23.72700000000001,1.4060756460722235,
10974,47.81,81.60000000000001,33.790000000000006,1.7067559088056894,
10975,55.83,76.62966666666665,20.799666666666653,1.3725535852886737,
10976,63.87,88.10633333333334,24.23633333333334,1.3794634935546164,
10977,58.49,88.42,29.93,1.5117114036587451,
10978,54.04,80.71966666666667,26.67966666666667,1.4937021959042684,
10979,50.04,78.888,28.848000000000006,1.5764988009592327,
10980,48.05,83.11033333333334,35.06033333333335,1.729663544918488,
10981,53.53,76.26266666666666,22.73266666666666,1.4246715237561491,
10982,58.72,83.84033333333333,25.120333333333335,1.4277985921889191,
10983,70.79,76.94166666666666,6.151666666666657,1.0869002213118613,
10984,47.75,89.97266666666667,42.22266666666667,1.8842443280977312,
10985,49.89,74.858,24.968000000000004,1.5004610142313088,
10986,49.19,86.668,37.47800000000001,1.7619028257775973,
10987,60.64,85.93999999999998,25.299999999999983,1.4172163588390498,
10988,59.17,70.63233333333334,11.462333333333333,1.1937186637372543,
10989,53.88,71.80733333333333,17.92733333333333,1.3327270477604551,
10990,43.8,66.565,22.765,1.5197488584474885,
10991,53.6,79.21300000000001,25.613000000000007,1.4778544776119404,
10992,45.9,71.57366666666667,25.67366666666667,1.5593391430646333,
10993,50.94,71.44500000000001,20.50500000000001,1.4025323910482923,
10994,59.29,67.74533333333335,8.45533333333335,1.1426097711812,
10995,48.35,86.86633333333334,38.51633333333334,1.7966149603584973,
10996,49.33,75.76899999999999,26.438999999999993,1.5359618893168456,
10997,64.03,87.36900000000001,23.339000000000013,1.364501015149149,
10998,60.88,84.62366666666667,23.743666666666662,1.3900076653526061,
10999,52.98,77.29,24.31000000000001,1.458852397130993,
11000,53.86,72.56566666666667,18.705666666666673,1.3473016462433471,
11001,56.16,70.18699999999998,14.026999999999987,1.2497685185185183,
11002,51.6,68.23933333333332,16.63933333333332,1.3224677002583975,
11003,39.88,77.10166666666667,37.22166666666667,1.9333416917418924,
11004,56.78,81.86333333333334,25.083333333333343,1.4417635317600095,
11005,54.85,75.337,20.487000000000002,1.3735095715587968,
11006,54.93,87.90199999999999,32.97199999999999,1.6002548698343344,
11007,50.62,73.65833333333335,23.038333333333348,1.455123139733966,
11008,57.11,75.38600000000001,18.27600000000001,1.3200140080546316,
11009,57.11,77.00266666666667,19.89266666666667,1.3483219517889453,
11010,57.18,76.971,19.791000000000004,1.3461175236096539,
11011,55.5,96.35300000000001,40.85300000000001,1.7360900900900902,
11012,57.05,77.50366666666667,20.453666666666678,1.3585217645340346,
11013,60.34,76.20833333333333,15.868333333333325,1.2629819909402273,
11014,44.19,70.59833333333334,26.408333333333346,1.5976088104397679,
11015,71.09,94.801,23.711,1.3335349556899705,
11016,53.71,81.94900000000001,28.23900000000001,1.525768013405325,
11017,60.21,75.32633333333334,15.116333333333337,1.2510601782649615,
11018,49.97,74.11166666666666,24.141666666666666,1.4831232072576879,
11019,59.4,83.37266666666666,23.97266666666666,1.40358024691358,
11020,50.04,86.44833333333332,36.408333333333324,1.7275845989874765,
11021,36.88,84.64666666666666,47.76666666666666,2.2951916124367315,
11022,38.4,75.93233333333333,37.532333333333334,1.977404513888889,
11023,60.38,84.403,24.023000000000003,1.39786353097052,
11024,57.12,92.48433333333334,35.36433333333334,1.619123482726424,
11025,51.48,71.70633333333335,20.22633333333335,1.3928969178969182,
11026,52.48,71.38133333333333,18.901333333333334,1.3601626016260162,
11027,48.67,75.11000000000001,26.440000000000012,1.543250462297103,
11028,47.39,82.57533333333333,35.18533333333333,1.7424632482239573,
11029,52.24,72.38533333333334,20.145333333333333,1.385630423685554,
11030,49.18,74.74966666666667,25.56966666666667,1.5199200216890336,
11031,60.97,84.13633333333331,23.166333333333313,1.379962823246405,
11032,56.5,71.00233333333334,14.50233333333334,1.2566784660766963,
11033,68.13,70.65466666666667,2.5246666666666755,1.0370566074661187,
11034,57.33,86.02966666666666,28.69966666666666,1.500604686318972,
11035,54.73,88.088,33.358,1.609501187648456,
11036,59.05,86.08566666666665,27.035666666666657,1.4578436353372846,
11037,47.37,75.543,28.17300000000001,1.5947435085497152,
11038,51.08,76.304,25.224000000000004,1.4938136256851997,
11039,49.03,74.95333333333333,25.923333333333332,1.5287239105309673,
11040,49.99,73.85266666666666,23.862666666666662,1.4773488030939521,
11041,55.66,79.93533333333333,24.275333333333336,1.4361360641993053,
11042,51.99,80.74700000000001,28.757000000000012,1.5531256010771304,
11043,52.41,76.34,23.930000000000007,1.4565922533867584,
11044,57.1,82.60033333333332,25.500333333333323,1.446590776415645,
11045,53.91,84.10066666666665,30.190666666666658,1.5600197860631917,
11046,52.42,76.19233333333332,23.77233333333332,1.4534973928526005,
11047,61.48,84.71166666666667,23.231666666666676,1.377873563218391,
11048,47.95,79.498,31.548000000000002,1.6579353493222106,
11049,53.76,78.226,24.466,1.4550967261904761,
11050,65.34,80.99366666666667,15.653666666666666,1.2395724926027956,
11051,62.31,74.665,12.355000000000004,1.1982827796501365,
11052,42.52,76.401,33.88099999999999,1.796825023518344,
11053,62.73,85.43733333333334,22.707333333333345,1.3619852276954145,
11054,62.4,81.78166666666667,19.381666666666668,1.3106036324786325,
11055,59.82,84.979,25.159,1.4205784018722836,
11056,61.33,81.04333333333334,19.71333333333334,1.321430512527855,
11057,49.28,77.021,27.741,1.5629261363636364,
11058,53.79,71.75566666666666,17.965666666666657,1.3339964057755467,
11059,44.1,79.74600000000001,35.64600000000001,1.8082993197278914,
