run_id,repeat,fold,random_continuation_id,category,margin_Q,random_Q,random_Q_lower_bound,random_Q_lower_bound_is_strict,exact_saving_Qrandom_minus_Qmargin,saving_lower_bound_Qrandom_minus_Qmargin,random_guaranteed_Q_gt_320
w85__r05_f05,5,5,11,both_crossed,53.0,240.0,240.0,False,187.0,187.0,False
w85__r05_f05,5,5,12,both_crossed,53.0,61.0,61.0,False,8.0,8.0,False
w85__r05_f05,5,5,13,both_crossed,53.0,78.0,78.0,False,25.0,25.0,False
w85__r05_f05,5,5,14,both_crossed,53.0,27.0,27.0,False,-26.0,-26.0,False
w85__r05_f05,5,5,15,both_crossed,53.0,120.0,120.0,False,67.0,67.0,False
w85__r05_f05,5,5,16,margin_crossed_random_unresolved,53.0,,316.0,False,,263.0,False
w85__r05_f05,5,5,17,both_crossed,53.0,21.0,21.0,False,-32.0,-32.0,False
w85__r05_f05,5,5,18,both_crossed,53.0,51.0,51.0,False,-2.0,-2.0,False
w85__r05_f05,5,5,19,both_crossed,53.0,144.0,144.0,False,91.0,91.0,False
w85__r05_f05,5,5,20,both_crossed,53.0,84.0,84.0,False,31.0,31.0,False
w85__r05_f05,5,5,21,both_crossed,53.0,252.0,252.0,False,199.0,199.0,False
w85__r05_f05,5,5,22,margin_crossed_random_unresolved,53.0,,320.0,False,,267.0,False
w85__r05_f05,5,5,23,both_crossed,53.0,29.0,29.0,False,-24.0,-24.0,False
w85__r05_f05,5,5,24,both_crossed,53.0,308.0,308.0,False,255.0,255.0,False
w85__r05_f05,5,5,25,both_crossed,53.0,204.0,204.0,False,151.0,151.0,False
w85__r05_f05,5,5,26,both_crossed,53.0,100.0,100.0,False,47.0,47.0,False
w85__r05_f05,5,5,27,both_crossed,53.0,66.0,66.0,False,13.0,13.0,False
w85__r05_f05,5,5,28,both_crossed,53.0,37.0,37.0,False,-16.0,-16.0,False
w85__r05_f05,5,5,29,both_crossed,53.0,276.0,276.0,False,223.0,223.0,False
w85__r05_f05,5,5,30,both_crossed,53.0,232.0,232.0,False,179.0,179.0,False
w85__r06_f01,6,1,1,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,2,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,3,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,4,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,5,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,6,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,7,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,8,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,9,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,10,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,11,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,12,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,13,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,14,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,15,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,16,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,17,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,18,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,19,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,20,both_crossed,16.0,18.0,18.0,False,2.0,2.0,False
w85__r06_f01,6,1,21,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,22,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,23,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,24,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,25,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,26,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,27,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,28,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,29,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f01,6,1,30,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f02,6,2,1,both_crossed,17.0,35.0,35.0,False,18.0,18.0,False
w85__r06_f02,6,2,2,both_crossed,17.0,20.0,20.0,False,3.0,3.0,False
w85__r06_f02,6,2,3,both_crossed,17.0,46.0,46.0,False,29.0,29.0,False
w85__r06_f02,6,2,4,both_crossed,17.0,59.0,59.0,False,42.0,42.0,False
w85__r06_f02,6,2,5,both_crossed,17.0,23.0,23.0,False,6.0,6.0,False
w85__r06_f02,6,2,6,both_crossed,17.0,27.0,27.0,False,10.0,10.0,False
w85__r06_f02,6,2,7,both_crossed,17.0,31.0,31.0,False,14.0,14.0,False
w85__r06_f02,6,2,8,both_crossed,17.0,27.0,27.0,False,10.0,10.0,False
w85__r06_f02,6,2,9,both_crossed,17.0,18.0,18.0,False,1.0,1.0,False
w85__r06_f02,6,2,10,both_crossed,17.0,64.0,64.0,False,47.0,47.0,False
w85__r06_f02,6,2,11,both_crossed,17.0,49.0,49.0,False,32.0,32.0,False
w85__r06_f02,6,2,12,both_crossed,17.0,47.0,47.0,False,30.0,30.0,False
w85__r06_f02,6,2,13,both_crossed,17.0,27.0,27.0,False,10.0,10.0,False
w85__r06_f02,6,2,14,both_crossed,17.0,45.0,45.0,False,28.0,28.0,False
w85__r06_f02,6,2,15,both_crossed,17.0,32.0,32.0,False,15.0,15.0,False
w85__r06_f02,6,2,16,both_crossed,17.0,37.0,37.0,False,20.0,20.0,False
w85__r06_f02,6,2,17,both_crossed,17.0,22.0,22.0,False,5.0,5.0,False
w85__r06_f02,6,2,18,both_crossed,17.0,34.0,34.0,False,17.0,17.0,False
w85__r06_f02,6,2,19,both_crossed,17.0,25.0,25.0,False,8.0,8.0,False
w85__r06_f02,6,2,20,both_crossed,17.0,32.0,32.0,False,15.0,15.0,False
w85__r06_f02,6,2,21,both_crossed,17.0,26.0,26.0,False,9.0,9.0,False
w85__r06_f02,6,2,22,both_crossed,17.0,28.0,28.0,False,11.0,11.0,False
w85__r06_f02,6,2,23,both_crossed,17.0,36.0,36.0,False,19.0,19.0,False
w85__r06_f02,6,2,24,both_crossed,17.0,22.0,22.0,False,5.0,5.0,False
w85__r06_f02,6,2,25,both_crossed,17.0,22.0,22.0,False,5.0,5.0,False
w85__r06_f02,6,2,26,both_crossed,17.0,32.0,32.0,False,15.0,15.0,False
w85__r06_f02,6,2,27,both_crossed,17.0,28.0,28.0,False,11.0,11.0,False
w85__r06_f02,6,2,28,both_crossed,17.0,25.0,25.0,False,8.0,8.0,False
w85__r06_f02,6,2,29,both_crossed,17.0,44.0,44.0,False,27.0,27.0,False
w85__r06_f02,6,2,30,both_crossed,17.0,17.0,17.0,False,0.0,0.0,False
w85__r06_f03,6,3,1,both_crossed,23.0,100.0,100.0,False,77.0,77.0,False
w85__r06_f03,6,3,2,both_crossed,23.0,32.0,32.0,False,9.0,9.0,False
w85__r06_f03,6,3,3,both_crossed,23.0,21.0,21.0,False,-2.0,-2.0,False
w85__r06_f03,6,3,4,both_crossed,23.0,36.0,36.0,False,13.0,13.0,False
w85__r06_f03,6,3,5,both_crossed,23.0,45.0,45.0,False,22.0,22.0,False
w85__r06_f03,6,3,6,both_crossed,23.0,25.0,25.0,False,2.0,2.0,False
w85__r06_f03,6,3,7,both_crossed,23.0,52.0,52.0,False,29.0,29.0,False
w85__r06_f03,6,3,8,both_crossed,23.0,19.0,19.0,False,-4.0,-4.0,False
w85__r06_f03,6,3,9,both_crossed,23.0,30.0,30.0,False,7.0,7.0,False
w85__r06_f03,6,3,10,both_crossed,23.0,35.0,35.0,False,12.0,12.0,False
w85__r06_f03,6,3,11,both_crossed,23.0,33.0,33.0,False,10.0,10.0,False
w85__r06_f03,6,3,12,both_crossed,23.0,40.0,40.0,False,17.0,17.0,False
w85__r06_f03,6,3,13,both_crossed,23.0,20.0,20.0,False,-3.0,-3.0,False
w85__r06_f03,6,3,14,both_crossed,23.0,114.0,114.0,False,91.0,91.0,False
w85__r06_f03,6,3,15,both_crossed,23.0,26.0,26.0,False,3.0,3.0,False
w85__r06_f03,6,3,16,both_crossed,23.0,42.0,42.0,False,19.0,19.0,False
w85__r06_f03,6,3,17,both_crossed,23.0,41.0,41.0,False,18.0,18.0,False
w85__r06_f03,6,3,18,both_crossed,23.0,58.0,58.0,False,35.0,35.0,False
w85__r06_f03,6,3,19,both_crossed,23.0,92.0,92.0,False,69.0,69.0,False
w85__r06_f03,6,3,20,both_crossed,23.0,23.0,23.0,False,0.0,0.0,False
w85__r06_f03,6,3,21,both_crossed,23.0,26.0,26.0,False,3.0,3.0,False
w85__r06_f03,6,3,22,both_crossed,23.0,20.0,20.0,False,-3.0,-3.0,False
w85__r06_f03,6,3,23,both_crossed,23.0,31.0,31.0,False,8.0,8.0,False
w85__r06_f03,6,3,24,both_crossed,23.0,38.0,38.0,False,15.0,15.0,False
w85__r06_f03,6,3,25,both_crossed,23.0,21.0,21.0,False,-2.0,-2.0,False
w85__r06_f03,6,3,26,both_crossed,23.0,20.0,20.0,False,-3.0,-3.0,False
w85__r06_f03,6,3,27,both_crossed,23.0,22.0,22.0,False,-1.0,-1.0,False
w85__r06_f03,6,3,28,both_crossed,23.0,17.0,17.0,False,-6.0,-6.0,False
w85__r06_f03,6,3,29,both_crossed,23.0,47.0,47.0,False,24.0,24.0,False
w85__r06_f03,6,3,30,both_crossed,23.0,45.0,45.0,False,22.0,22.0,False
w85__r06_f04,6,4,1,both_crossed,28.0,26.0,26.0,False,-2.0,-2.0,False
w85__r06_f04,6,4,2,both_crossed,28.0,84.0,84.0,False,56.0,56.0,False
w85__r06_f04,6,4,3,both_crossed,28.0,90.0,90.0,False,62.0,62.0,False
w85__r06_f04,6,4,4,both_crossed,28.0,69.0,69.0,False,41.0,41.0,False
w85__r06_f04,6,4,5,both_crossed,28.0,37.0,37.0,False,9.0,9.0,False
w85__r06_f04,6,4,6,both_crossed,28.0,53.0,53.0,False,25.0,25.0,False
w85__r06_f04,6,4,7,both_crossed,28.0,128.0,128.0,False,100.0,100.0,False
w85__r06_f04,6,4,8,both_crossed,28.0,144.0,144.0,False,116.0,116.0,False
w85__r06_f04,6,4,9,both_crossed,28.0,66.0,66.0,False,38.0,38.0,False
w85__r06_f04,6,4,10,both_crossed,28.0,104.0,104.0,False,76.0,76.0,False
w85__r06_f04,6,4,11,both_crossed,28.0,196.0,196.0,False,168.0,168.0,False
w85__r06_f04,6,4,12,both_crossed,28.0,124.0,124.0,False,96.0,96.0,False
w85__r06_f04,6,4,13,both_crossed,28.0,48.0,48.0,False,20.0,20.0,False
w85__r06_f04,6,4,14,both_crossed,28.0,102.0,102.0,False,74.0,74.0,False
w85__r06_f04,6,4,15,both_crossed,28.0,152.0,152.0,False,124.0,124.0,False
w85__r06_f04,6,4,16,both_crossed,28.0,47.0,47.0,False,19.0,19.0,False
w85__r06_f04,6,4,17,both_crossed,28.0,43.0,43.0,False,15.0,15.0,False
w85__r06_f04,6,4,18,both_crossed,28.0,73.0,73.0,False,45.0,45.0,False
w85__r06_f04,6,4,19,both_crossed,28.0,74.0,74.0,False,46.0,46.0,False
w85__r06_f04,6,4,20,both_crossed,28.0,148.0,148.0,False,120.0,120.0,False
w85__r06_f04,6,4,21,both_crossed,28.0,172.0,172.0,False,144.0,144.0,False
w85__r06_f04,6,4,22,both_crossed,28.0,204.0,204.0,False,176.0,176.0,False
w85__r06_f04,6,4,23,both_crossed,28.0,31.0,31.0,False,3.0,3.0,False
w85__r06_f04,6,4,24,both_crossed,28.0,72.0,72.0,False,44.0,44.0,False
w85__r06_f04,6,4,25,both_crossed,28.0,132.0,132.0,False,104.0,104.0,False
w85__r06_f04,6,4,26,both_crossed,28.0,188.0,188.0,False,160.0,160.0,False
w85__r06_f04,6,4,27,both_crossed,28.0,108.0,108.0,False,80.0,80.0,False
w85__r06_f04,6,4,28,both_crossed,28.0,184.0,184.0,False,156.0,156.0,False
w85__r06_f04,6,4,29,both_crossed,28.0,216.0,216.0,False,188.0,188.0,False
w85__r06_f04,6,4,30,both_crossed,28.0,65.0,65.0,False,37.0,37.0,False
w85__r06_f05,6,5,1,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,2,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,3,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,4,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,5,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,6,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,7,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,8,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,9,both_crossed,16.0,22.0,22.0,False,6.0,6.0,False
w85__r06_f05,6,5,10,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,11,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,12,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,13,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,14,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,15,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,16,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,17,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,18,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,19,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,20,both_crossed,16.0,19.0,19.0,False,3.0,3.0,False
w85__r06_f05,6,5,21,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,22,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,23,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,24,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,25,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,26,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,27,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,28,both_crossed,16.0,23.0,23.0,False,7.0,7.0,False
w85__r06_f05,6,5,29,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r06_f05,6,5,30,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,1,both_crossed,16.0,21.0,21.0,False,5.0,5.0,False
w85__r07_f01,7,1,2,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,3,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,4,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,5,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,6,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,7,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,8,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,9,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,10,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,11,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,12,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,13,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,14,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,15,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,16,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,17,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,18,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,19,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,20,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,21,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,22,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,23,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,24,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,25,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,26,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,27,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,28,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,29,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f01,7,1,30,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r07_f02,7,2,1,both_crossed,36.0,68.0,68.0,False,32.0,32.0,False
w85__r07_f02,7,2,2,both_crossed,36.0,29.0,29.0,False,-7.0,-7.0,False
w85__r07_f02,7,2,3,both_crossed,36.0,110.0,110.0,False,74.0,74.0,False
w85__r07_f02,7,2,4,both_crossed,36.0,108.0,108.0,False,72.0,72.0,False
w85__r07_f02,7,2,5,both_crossed,36.0,156.0,156.0,False,120.0,120.0,False
w85__r07_f02,7,2,6,margin_crossed_random_unresolved,36.0,,320.0,True,,284.0,True
w85__r07_f02,7,2,7,both_crossed,36.0,17.0,17.0,False,-19.0,-19.0,False
w85__r07_f02,7,2,8,both_crossed,36.0,152.0,152.0,False,116.0,116.0,False
w85__r07_f02,7,2,9,both_crossed,36.0,268.0,268.0,False,232.0,232.0,False
w85__r07_f02,7,2,10,both_crossed,36.0,22.0,22.0,False,-14.0,-14.0,False
w85__r07_f02,7,2,11,both_crossed,36.0,26.0,26.0,False,-10.0,-10.0,False
w85__r07_f02,7,2,12,both_crossed,36.0,28.0,28.0,False,-8.0,-8.0,False
w85__r07_f02,7,2,13,both_crossed,36.0,27.0,27.0,False,-9.0,-9.0,False
w85__r07_f02,7,2,14,margin_crossed_random_unresolved,36.0,,320.0,True,,284.0,True
w85__r07_f02,7,2,15,margin_crossed_random_unresolved,36.0,,320.0,True,,284.0,True
w85__r07_f02,7,2,16,both_crossed,36.0,296.0,296.0,False,260.0,260.0,False
w85__r07_f02,7,2,17,margin_crossed_random_unresolved,36.0,,320.0,True,,284.0,True
w85__r07_f02,7,2,18,margin_crossed_random_unresolved,36.0,,320.0,True,,284.0,True
w85__r07_f02,7,2,19,margin_crossed_random_unresolved,36.0,,320.0,True,,284.0,True
w85__r07_f02,7,2,20,both_crossed,36.0,292.0,292.0,False,256.0,256.0,False
w85__r07_f02,7,2,21,both_crossed,36.0,18.0,18.0,False,-18.0,-18.0,False
w85__r07_f02,7,2,22,margin_crossed_random_unresolved,36.0,,320.0,True,,284.0,True
w85__r07_f02,7,2,23,margin_crossed_random_unresolved,36.0,,320.0,True,,284.0,True
w85__r07_f02,7,2,24,margin_crossed_random_unresolved,36.0,,320.0,True,,284.0,True
w85__r07_f02,7,2,25,both_crossed,36.0,30.0,30.0,False,-6.0,-6.0,False
w85__r07_f02,7,2,26,margin_crossed_random_unresolved,36.0,,320.0,True,,284.0,True
w85__r07_f02,7,2,27,margin_crossed_random_unresolved,36.0,,320.0,True,,284.0,True
w85__r07_f02,7,2,28,both_crossed,36.0,22.0,22.0,False,-14.0,-14.0,False
w85__r07_f02,7,2,29,both_crossed,36.0,28.0,28.0,False,-8.0,-8.0,False
w85__r07_f02,7,2,30,both_crossed,36.0,200.0,200.0,False,164.0,164.0,False
w85__r07_f03,7,3,1,both_crossed,20.0,29.0,29.0,False,9.0,9.0,False
w85__r07_f03,7,3,2,both_crossed,20.0,25.0,25.0,False,5.0,5.0,False
w85__r07_f03,7,3,3,both_crossed,20.0,264.0,264.0,False,244.0,244.0,False
w85__r07_f03,7,3,4,both_crossed,20.0,24.0,24.0,False,4.0,4.0,False
w85__r07_f03,7,3,5,both_crossed,20.0,37.0,37.0,False,17.0,17.0,False
w85__r07_f03,7,3,6,both_crossed,20.0,34.0,34.0,False,14.0,14.0,False
w85__r07_f03,7,3,7,both_crossed,20.0,296.0,296.0,False,276.0,276.0,False
w85__r07_f03,7,3,8,both_crossed,20.0,19.0,19.0,False,-1.0,-1.0,False
w85__r07_f03,7,3,9,both_crossed,20.0,28.0,28.0,False,8.0,8.0,False
w85__r07_f03,7,3,10,both_crossed,20.0,18.0,18.0,False,-2.0,-2.0,False
w85__r07_f03,7,3,11,both_crossed,20.0,21.0,21.0,False,1.0,1.0,False
w85__r07_f03,7,3,12,both_crossed,20.0,50.0,50.0,False,30.0,30.0,False
w85__r07_f03,7,3,13,both_crossed,20.0,46.0,46.0,False,26.0,26.0,False
w85__r07_f03,7,3,14,both_crossed,20.0,22.0,22.0,False,2.0,2.0,False
w85__r07_f03,7,3,15,both_crossed,20.0,25.0,25.0,False,5.0,5.0,False
w85__r07_f03,7,3,16,both_crossed,20.0,23.0,23.0,False,3.0,3.0,False
w85__r07_f03,7,3,17,both_crossed,20.0,26.0,26.0,False,6.0,6.0,False
w85__r07_f03,7,3,18,both_crossed,20.0,21.0,21.0,False,1.0,1.0,False
w85__r07_f03,7,3,19,both_crossed,20.0,20.0,20.0,False,0.0,0.0,False
w85__r07_f03,7,3,20,both_crossed,20.0,22.0,22.0,False,2.0,2.0,False
w85__r07_f03,7,3,21,both_crossed,20.0,21.0,21.0,False,1.0,1.0,False
w85__r07_f03,7,3,22,both_crossed,20.0,26.0,26.0,False,6.0,6.0,False
w85__r07_f03,7,3,23,both_crossed,20.0,25.0,25.0,False,5.0,5.0,False
w85__r07_f03,7,3,24,both_crossed,20.0,29.0,29.0,False,9.0,9.0,False
w85__r07_f03,7,3,25,both_crossed,20.0,30.0,30.0,False,10.0,10.0,False
w85__r07_f03,7,3,26,both_crossed,20.0,30.0,30.0,False,10.0,10.0,False
w85__r07_f03,7,3,27,both_crossed,20.0,22.0,22.0,False,2.0,2.0,False
w85__r07_f03,7,3,28,both_crossed,20.0,27.0,27.0,False,7.0,7.0,False
w85__r07_f03,7,3,29,both_crossed,20.0,75.0,75.0,False,55.0,55.0,False
w85__r07_f03,7,3,30,both_crossed,20.0,44.0,44.0,False,24.0,24.0,False
w85__r07_f04,7,4,1,both_crossed,26.0,39.0,39.0,False,13.0,13.0,False
w85__r07_f04,7,4,2,both_crossed,26.0,19.0,19.0,False,-7.0,-7.0,False
w85__r07_f04,7,4,3,both_crossed,26.0,33.0,33.0,False,7.0,7.0,False
w85__r07_f04,7,4,4,both_crossed,26.0,45.0,45.0,False,19.0,19.0,False
w85__r07_f04,7,4,5,both_crossed,26.0,32.0,32.0,False,6.0,6.0,False
w85__r07_f04,7,4,6,both_crossed,26.0,38.0,38.0,False,12.0,12.0,False
w85__r07_f04,7,4,7,both_crossed,26.0,20.0,20.0,False,-6.0,-6.0,False
w85__r07_f04,7,4,8,both_crossed,26.0,70.0,70.0,False,44.0,44.0,False
w85__r07_f04,7,4,9,both_crossed,26.0,48.0,48.0,False,22.0,22.0,False
w85__r07_f04,7,4,10,both_crossed,26.0,50.0,50.0,False,24.0,24.0,False
w85__r07_f04,7,4,11,both_crossed,26.0,55.0,55.0,False,29.0,29.0,False
w85__r07_f04,7,4,12,both_crossed,26.0,68.0,68.0,False,42.0,42.0,False
w85__r07_f04,7,4,13,both_crossed,26.0,42.0,42.0,False,16.0,16.0,False
w85__r07_f04,7,4,14,both_crossed,26.0,28.0,28.0,False,2.0,2.0,False
w85__r07_f04,7,4,15,both_crossed,26.0,32.0,32.0,False,6.0,6.0,False
w85__r07_f04,7,4,16,both_crossed,26.0,79.0,79.0,False,53.0,53.0,False
w85__r07_f04,7,4,17,both_crossed,26.0,43.0,43.0,False,17.0,17.0,False
w85__r07_f04,7,4,18,both_crossed,26.0,33.0,33.0,False,7.0,7.0,False
w85__r07_f04,7,4,19,both_crossed,26.0,31.0,31.0,False,5.0,5.0,False
w85__r07_f04,7,4,20,both_crossed,26.0,19.0,19.0,False,-7.0,-7.0,False
w85__r07_f04,7,4,21,both_crossed,26.0,40.0,40.0,False,14.0,14.0,False
w85__r07_f04,7,4,22,both_crossed,26.0,57.0,57.0,False,31.0,31.0,False
w85__r07_f04,7,4,23,both_crossed,26.0,60.0,60.0,False,34.0,34.0,False
w85__r07_f04,7,4,24,both_crossed,26.0,54.0,54.0,False,28.0,28.0,False
w85__r07_f04,7,4,25,both_crossed,26.0,43.0,43.0,False,17.0,17.0,False
w85__r07_f04,7,4,26,both_crossed,26.0,26.0,26.0,False,0.0,0.0,False
w85__r07_f04,7,4,27,both_crossed,26.0,29.0,29.0,False,3.0,3.0,False
w85__r07_f04,7,4,28,both_crossed,26.0,29.0,29.0,False,3.0,3.0,False
w85__r07_f04,7,4,29,both_crossed,26.0,20.0,20.0,False,-6.0,-6.0,False
w85__r07_f04,7,4,30,both_crossed,26.0,22.0,22.0,False,-4.0,-4.0,False
w85__r07_f05,7,5,1,both_crossed,41.0,164.0,164.0,False,123.0,123.0,False
w85__r07_f05,7,5,2,both_crossed,41.0,61.0,61.0,False,20.0,20.0,False
w85__r07_f05,7,5,3,margin_crossed_random_unresolved,41.0,,320.0,True,,279.0,True
w85__r07_f05,7,5,4,both_crossed,41.0,248.0,248.0,False,207.0,207.0,False
w85__r07_f05,7,5,5,both_crossed,41.0,63.0,63.0,False,22.0,22.0,False
w85__r07_f05,7,5,6,both_crossed,41.0,116.0,116.0,False,75.0,75.0,False
w85__r07_f05,7,5,7,margin_crossed_random_unresolved,41.0,,320.0,True,,279.0,True
w85__r07_f05,7,5,8,both_crossed,41.0,53.0,53.0,False,12.0,12.0,False
w85__r07_f05,7,5,9,margin_crossed_random_unresolved,41.0,,320.0,True,,279.0,True
w85__r07_f05,7,5,10,both_crossed,41.0,248.0,248.0,False,207.0,207.0,False
w85__r07_f05,7,5,11,margin_crossed_random_unresolved,41.0,,320.0,True,,279.0,True
w85__r07_f05,7,5,12,margin_crossed_random_unresolved,41.0,,320.0,True,,279.0,True
w85__r07_f05,7,5,13,both_crossed,41.0,98.0,98.0,False,57.0,57.0,False
w85__r07_f05,7,5,14,both_crossed,41.0,272.0,272.0,False,231.0,231.0,False
w85__r07_f05,7,5,15,margin_crossed_random_unresolved,41.0,,320.0,True,,279.0,True
w85__r07_f05,7,5,16,margin_crossed_random_unresolved,41.0,,320.0,True,,279.0,True
