run_id,repeat,fold,arm,continuation_id,budget,subset,accuracy,balanced_accuracy,keyhole_recall,specificity,false_negative,false_positive,true_negative,true_positive,row_count
w85__r08_f03,8,3,binary_random,21,320,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,22,40,B1_q20,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1.0,2.0,9.0,5.0,17.0
w85__r08_f03,8,3,binary_random,22,40,B1_q30,0.88,0.873015873015873,0.8571428571428571,0.8888888888888888,1.0,2.0,16.0,6.0,25.0
w85__r08_f03,8,3,binary_random,22,40,full81,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1.0,2.0,65.0,13.0,81.0
w85__r08_f03,8,3,binary_random,22,80,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,22,80,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,22,80,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,22,160,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,22,160,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,22,160,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,22,320,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,22,320,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,22,320,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,23,40,B1_q20,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1.0,2.0,9.0,5.0,17.0
w85__r08_f03,8,3,binary_random,23,40,B1_q30,0.88,0.873015873015873,0.8571428571428571,0.8888888888888888,1.0,2.0,16.0,6.0,25.0
w85__r08_f03,8,3,binary_random,23,40,full81,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1.0,2.0,65.0,13.0,81.0
w85__r08_f03,8,3,binary_random,23,80,B1_q20,0.8823529411764706,0.9090909090909092,1.0,0.8181818181818182,0.0,2.0,9.0,6.0,17.0
w85__r08_f03,8,3,binary_random,23,80,B1_q30,0.92,0.9444444444444444,1.0,0.8888888888888888,0.0,2.0,16.0,7.0,25.0
w85__r08_f03,8,3,binary_random,23,80,full81,0.9753086419753086,0.9850746268656716,1.0,0.9701492537313433,0.0,2.0,65.0,14.0,81.0
w85__r08_f03,8,3,binary_random,23,160,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,23,160,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,23,160,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,23,320,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,23,320,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,23,320,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,24,40,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,24,40,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,24,40,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,24,80,B1_q20,0.8823529411764706,0.9090909090909092,1.0,0.8181818181818182,0.0,2.0,9.0,6.0,17.0
w85__r08_f03,8,3,binary_random,24,80,B1_q30,0.92,0.9444444444444444,1.0,0.8888888888888888,0.0,2.0,16.0,7.0,25.0
w85__r08_f03,8,3,binary_random,24,80,full81,0.9753086419753086,0.9850746268656716,1.0,0.9701492537313433,0.0,2.0,65.0,14.0,81.0
w85__r08_f03,8,3,binary_random,24,160,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,24,160,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,24,160,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,24,320,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,24,320,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,24,320,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,25,40,B1_q20,0.7647058823529411,0.7803030303030303,0.8333333333333334,0.7272727272727273,1.0,3.0,8.0,5.0,17.0
w85__r08_f03,8,3,binary_random,25,40,B1_q30,0.84,0.8452380952380952,0.8571428571428571,0.8333333333333334,1.0,3.0,15.0,6.0,25.0
w85__r08_f03,8,3,binary_random,25,40,full81,0.9506172839506173,0.9418976545842217,0.9285714285714286,0.9552238805970149,1.0,3.0,64.0,13.0,81.0
w85__r08_f03,8,3,binary_random,25,80,B1_q20,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1.0,2.0,9.0,5.0,17.0
w85__r08_f03,8,3,binary_random,25,80,B1_q30,0.84,0.8452380952380952,0.8571428571428571,0.8333333333333334,1.0,3.0,15.0,6.0,25.0
w85__r08_f03,8,3,binary_random,25,80,full81,0.9506172839506173,0.9418976545842217,0.9285714285714286,0.9552238805970149,1.0,3.0,64.0,13.0,81.0
w85__r08_f03,8,3,binary_random,25,160,B1_q20,0.8235294117647058,0.8636363636363636,1.0,0.7272727272727273,0.0,3.0,8.0,6.0,17.0
w85__r08_f03,8,3,binary_random,25,160,B1_q30,0.84,0.8888888888888888,1.0,0.7777777777777778,0.0,4.0,14.0,7.0,25.0
w85__r08_f03,8,3,binary_random,25,160,full81,0.9506172839506173,0.9701492537313433,1.0,0.9402985074626866,0.0,4.0,63.0,14.0,81.0
w85__r08_f03,8,3,binary_random,25,320,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,25,320,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,25,320,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,26,40,B1_q20,0.7647058823529411,0.8181818181818181,1.0,0.6363636363636364,0.0,4.0,7.0,6.0,17.0
w85__r08_f03,8,3,binary_random,26,40,B1_q30,0.8,0.8611111111111112,1.0,0.7222222222222222,0.0,5.0,13.0,7.0,25.0
w85__r08_f03,8,3,binary_random,26,40,full81,0.9259259259259259,0.9552238805970149,1.0,0.9104477611940298,0.0,6.0,61.0,14.0,81.0
w85__r08_f03,8,3,binary_random,26,80,B1_q20,0.7647058823529411,0.8181818181818181,1.0,0.6363636363636364,0.0,4.0,7.0,6.0,17.0
w85__r08_f03,8,3,binary_random,26,80,B1_q30,0.84,0.8888888888888888,1.0,0.7777777777777778,0.0,4.0,14.0,7.0,25.0
w85__r08_f03,8,3,binary_random,26,80,full81,0.9506172839506173,0.9701492537313433,1.0,0.9402985074626866,0.0,4.0,63.0,14.0,81.0
w85__r08_f03,8,3,binary_random,26,160,B1_q20,0.8823529411764706,0.9090909090909092,1.0,0.8181818181818182,0.0,2.0,9.0,6.0,17.0
w85__r08_f03,8,3,binary_random,26,160,B1_q30,0.92,0.9444444444444444,1.0,0.8888888888888888,0.0,2.0,16.0,7.0,25.0
w85__r08_f03,8,3,binary_random,26,160,full81,0.9753086419753086,0.9850746268656716,1.0,0.9701492537313433,0.0,2.0,65.0,14.0,81.0
w85__r08_f03,8,3,binary_random,26,320,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,26,320,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,26,320,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,27,40,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,27,40,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,27,40,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,27,80,B1_q20,0.8823529411764706,0.8712121212121212,0.8333333333333334,0.9090909090909091,1.0,1.0,10.0,5.0,17.0
w85__r08_f03,8,3,binary_random,27,80,B1_q30,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,1.0,1.0,17.0,6.0,25.0
w85__r08_f03,8,3,binary_random,27,80,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0
w85__r08_f03,8,3,binary_random,27,160,B1_q20,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1.0,2.0,9.0,5.0,17.0
w85__r08_f03,8,3,binary_random,27,160,B1_q30,0.88,0.873015873015873,0.8571428571428571,0.8888888888888888,1.0,2.0,16.0,6.0,25.0
w85__r08_f03,8,3,binary_random,27,160,full81,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1.0,2.0,65.0,13.0,81.0
w85__r08_f03,8,3,binary_random,27,320,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,27,320,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,27,320,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,28,40,B1_q20,0.7647058823529411,0.8181818181818181,1.0,0.6363636363636364,0.0,4.0,7.0,6.0,17.0
w85__r08_f03,8,3,binary_random,28,40,B1_q30,0.84,0.8888888888888888,1.0,0.7777777777777778,0.0,4.0,14.0,7.0,25.0
w85__r08_f03,8,3,binary_random,28,40,full81,0.9506172839506173,0.9701492537313433,1.0,0.9402985074626866,0.0,4.0,63.0,14.0,81.0
w85__r08_f03,8,3,binary_random,28,80,B1_q20,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1.0,2.0,9.0,5.0,17.0
w85__r08_f03,8,3,binary_random,28,80,B1_q30,0.88,0.873015873015873,0.8571428571428571,0.8888888888888888,1.0,2.0,16.0,6.0,25.0
w85__r08_f03,8,3,binary_random,28,80,full81,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1.0,2.0,65.0,13.0,81.0
w85__r08_f03,8,3,binary_random,28,160,B1_q20,0.8823529411764706,0.9090909090909092,1.0,0.8181818181818182,0.0,2.0,9.0,6.0,17.0
w85__r08_f03,8,3,binary_random,28,160,B1_q30,0.88,0.9166666666666667,1.0,0.8333333333333334,0.0,3.0,15.0,7.0,25.0
w85__r08_f03,8,3,binary_random,28,160,full81,0.9629629629629629,0.9776119402985075,1.0,0.9552238805970149,0.0,3.0,64.0,14.0,81.0
w85__r08_f03,8,3,binary_random,28,320,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,28,320,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,28,320,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,29,40,B1_q20,0.8823529411764706,0.9090909090909092,1.0,0.8181818181818182,0.0,2.0,9.0,6.0,17.0
w85__r08_f03,8,3,binary_random,29,40,B1_q30,0.92,0.9444444444444444,1.0,0.8888888888888888,0.0,2.0,16.0,7.0,25.0
w85__r08_f03,8,3,binary_random,29,40,full81,0.9753086419753086,0.9850746268656716,1.0,0.9701492537313433,0.0,2.0,65.0,14.0,81.0
w85__r08_f03,8,3,binary_random,29,80,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,29,80,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,29,80,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,29,160,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,29,160,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,29,160,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,29,320,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,29,320,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,29,320,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,30,40,B1_q20,0.8235294117647058,0.8636363636363636,1.0,0.7272727272727273,0.0,3.0,8.0,6.0,17.0
w85__r08_f03,8,3,binary_random,30,40,B1_q30,0.84,0.8888888888888888,1.0,0.7777777777777778,0.0,4.0,14.0,7.0,25.0
w85__r08_f03,8,3,binary_random,30,40,full81,0.9506172839506173,0.9701492537313433,1.0,0.9402985074626866,0.0,4.0,63.0,14.0,81.0
w85__r08_f03,8,3,binary_random,30,80,B1_q20,0.8823529411764706,0.9090909090909092,1.0,0.8181818181818182,0.0,2.0,9.0,6.0,17.0
w85__r08_f03,8,3,binary_random,30,80,B1_q30,0.84,0.8888888888888888,1.0,0.7777777777777778,0.0,4.0,14.0,7.0,25.0
w85__r08_f03,8,3,binary_random,30,80,full81,0.9506172839506173,0.9701492537313433,1.0,0.9402985074626866,0.0,4.0,63.0,14.0,81.0
w85__r08_f03,8,3,binary_random,30,160,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,30,160,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,30,160,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f03,8,3,binary_random,30,320,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0,10.0,6.0,17.0
w85__r08_f03,8,3,binary_random,30,320,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0,17.0,7.0,25.0
w85__r08_f03,8,3,binary_random,30,320,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0,66.0,14.0,81.0
w85__r08_f04,8,4,binary_margin,1,40,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0
w85__r08_f04,8,4,binary_margin,1,40,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0,17.0,5.0,25.0
w85__r08_f04,8,4,binary_margin,1,40,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0,65.0,13.0,81.0
w85__r08_f04,8,4,binary_margin,1,80,B1_q20,0.7647058823529411,0.6666666666666666,0.3333333333333333,1.0,4.0,0.0,11.0,2.0,17.0
w85__r08_f04,8,4,binary_margin,1,80,B1_q30,0.84,0.7142857142857143,0.42857142857142855,1.0,4.0,0.0,18.0,3.0,25.0
w85__r08_f04,8,4,binary_margin,1,80,full81,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4.0,0.0,66.0,11.0,81.0
w85__r08_f04,8,4,binary_margin,1,160,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0,11.0,3.0,17.0
w85__r08_f04,8,4,binary_margin,1,160,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0,18.0,4.0,25.0
w85__r08_f04,8,4,binary_margin,1,160,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0
w85__r08_f04,8,4,binary_margin,1,320,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0,11.0,3.0,17.0
w85__r08_f04,8,4,binary_margin,1,320,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0,18.0,4.0,25.0
w85__r08_f04,8,4,binary_margin,1,320,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0
w85__r08_f04,8,4,binary_random,1,40,B1_q20,0.7058823529411765,0.6590909090909092,0.5,0.8181818181818182,3.0,2.0,9.0,3.0,17.0
w85__r08_f04,8,4,binary_random,1,40,B1_q30,0.8,0.7301587301587301,0.5714285714285714,0.8888888888888888,3.0,2.0,16.0,4.0,25.0
w85__r08_f04,8,4,binary_random,1,40,full81,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,3.0,2.0,64.0,12.0,81.0
w85__r08_f04,8,4,binary_random,1,80,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0
w85__r08_f04,8,4,binary_random,1,80,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0,17.0,5.0,25.0
w85__r08_f04,8,4,binary_random,1,80,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0,65.0,13.0,81.0
w85__r08_f04,8,4,binary_random,1,160,B1_q20,0.7647058823529411,0.6666666666666666,0.3333333333333333,1.0,4.0,0.0,11.0,2.0,17.0
w85__r08_f04,8,4,binary_random,1,160,B1_q30,0.84,0.7142857142857143,0.42857142857142855,1.0,4.0,0.0,18.0,3.0,25.0
w85__r08_f04,8,4,binary_random,1,160,full81,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4.0,0.0,66.0,11.0,81.0
w85__r08_f04,8,4,binary_random,1,320,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0,11.0,3.0,17.0
w85__r08_f04,8,4,binary_random,1,320,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0,18.0,4.0,25.0
w85__r08_f04,8,4,binary_random,1,320,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0
w85__r08_f04,8,4,binary_random,2,40,B1_q20,0.7058823529411765,0.6212121212121212,0.3333333333333333,0.9090909090909091,4.0,1.0,10.0,2.0,17.0
w85__r08_f04,8,4,binary_random,2,40,B1_q30,0.8,0.6865079365079365,0.42857142857142855,0.9444444444444444,4.0,1.0,17.0,3.0,25.0
w85__r08_f04,8,4,binary_random,2,40,full81,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4.0,1.0,65.0,11.0,81.0
w85__r08_f04,8,4,binary_random,2,80,B1_q20,0.7058823529411765,0.5833333333333334,0.16666666666666666,1.0,5.0,0.0,11.0,1.0,17.0
w85__r08_f04,8,4,binary_random,2,80,B1_q30,0.8,0.6428571428571428,0.2857142857142857,1.0,5.0,0.0,18.0,2.0,25.0
w85__r08_f04,8,4,binary_random,2,80,full81,0.9382716049382716,0.8333333333333333,0.6666666666666666,1.0,5.0,0.0,66.0,10.0,81.0
w85__r08_f04,8,4,binary_random,2,160,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0,11.0,3.0,17.0
w85__r08_f04,8,4,binary_random,2,160,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0,18.0,4.0,25.0
w85__r08_f04,8,4,binary_random,2,160,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0
w85__r08_f04,8,4,binary_random,2,320,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0,11.0,3.0,17.0
w85__r08_f04,8,4,binary_random,2,320,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0,18.0,4.0,25.0
w85__r08_f04,8,4,binary_random,2,320,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0
w85__r08_f04,8,4,binary_random,3,40,B1_q20,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3.0,1.0,10.0,3.0,17.0
w85__r08_f04,8,4,binary_random,3,40,B1_q30,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3.0,1.0,17.0,4.0,25.0
w85__r08_f04,8,4,binary_random,3,40,full81,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3.0,1.0,65.0,12.0,81.0
w85__r08_f04,8,4,binary_random,3,80,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0,11.0,3.0,17.0
w85__r08_f04,8,4,binary_random,3,80,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0,18.0,4.0,25.0
w85__r08_f04,8,4,binary_random,3,80,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0
w85__r08_f04,8,4,binary_random,3,160,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0
w85__r08_f04,8,4,binary_random,3,160,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0,17.0,5.0,25.0
w85__r08_f04,8,4,binary_random,3,160,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0,65.0,13.0,81.0
w85__r08_f04,8,4,binary_random,3,320,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0,11.0,3.0,17.0
w85__r08_f04,8,4,binary_random,3,320,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0,18.0,4.0,25.0
w85__r08_f04,8,4,binary_random,3,320,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0
w85__r08_f04,8,4,binary_random,4,40,B1_q20,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3.0,1.0,10.0,3.0,17.0
w85__r08_f04,8,4,binary_random,4,40,B1_q30,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3.0,1.0,17.0,4.0,25.0
w85__r08_f04,8,4,binary_random,4,40,full81,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3.0,1.0,65.0,12.0,81.0
w85__r08_f04,8,4,binary_random,4,80,B1_q20,0.7647058823529411,0.6666666666666666,0.3333333333333333,1.0,4.0,0.0,11.0,2.0,17.0
w85__r08_f04,8,4,binary_random,4,80,B1_q30,0.84,0.7142857142857143,0.42857142857142855,1.0,4.0,0.0,18.0,3.0,25.0
w85__r08_f04,8,4,binary_random,4,80,full81,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4.0,0.0,66.0,11.0,81.0
w85__r08_f04,8,4,binary_random,4,160,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0,11.0,3.0,17.0
w85__r08_f04,8,4,binary_random,4,160,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0,18.0,4.0,25.0
w85__r08_f04,8,4,binary_random,4,160,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0
w85__r08_f04,8,4,binary_random,4,320,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0,11.0,3.0,17.0
w85__r08_f04,8,4,binary_random,4,320,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0,18.0,4.0,25.0
w85__r08_f04,8,4,binary_random,4,320,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0
w85__r08_f04,8,4,binary_random,5,40,B1_q20,0.7647058823529411,0.7424242424242424,0.6666666666666666,0.8181818181818182,2.0,2.0,9.0,4.0,17.0
w85__r08_f04,8,4,binary_random,5,40,B1_q30,0.84,0.8015873015873016,0.7142857142857143,0.8888888888888888,2.0,2.0,16.0,5.0,25.0
w85__r08_f04,8,4,binary_random,5,40,full81,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2.0,2.0,64.0,13.0,81.0
w85__r08_f04,8,4,binary_random,5,80,B1_q20,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1.0,2.0,9.0,5.0,17.0
w85__r08_f04,8,4,binary_random,5,80,B1_q30,0.88,0.873015873015873,0.8571428571428571,0.8888888888888888,1.0,2.0,16.0,6.0,25.0
w85__r08_f04,8,4,binary_random,5,80,full81,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1.0,2.0,64.0,14.0,81.0
w85__r08_f04,8,4,binary_random,5,160,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0,10.0,4.0,17.0
w85__r08_f04,8,4,binary_random,5,160,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0,17.0,5.0,25.0
w85__r08_f04,8,4,binary_random,5,160,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0,65.0,13.0,81.0
w85__r08_f04,8,4,binary_random,5,320,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0,11.0,3.0,17.0
w85__r08_f04,8,4,binary_random,5,320,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0,18.0,4.0,25.0
w85__r08_f04,8,4,binary_random,5,320,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0
w85__r08_f04,8,4,binary_random,6,40,B1_q20,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3.0,1.0,10.0,3.0,17.0
