budget,subset,metric,estimand,point_estimate,two_sided_95pct_lower,two_sided_95pct_upper,bootstrap_draws,random_aggregation,bootstrap_hierarchy
40,B1_q20,accuracy,binary_margin,0.8170588235294112,0.8058823529411759,0.8276470588235292,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,false_positive,binary_margin,1.07,0.95,1.2,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,false_positive,binary_random,1.2933333333333332,1.2030000000000003,1.3909999999999996,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,false_positive,margin_minus_random,-0.22333333333333316,-0.30433333333333346,-0.14066666666666694,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,keyhole_recall,binary_margin,0.865238095238095,0.8549523809523807,0.8751428571428569,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,keyhole_recall,binary_random,0.8517936507936509,0.8449123412698413,0.8580746031746033,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,keyhole_recall,margin_minus_random,0.013444444444444148,0.00548249999999941,0.02122067460317388,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,specificity,binary_margin,0.9838783355947534,0.981899592944369,0.9857078245137946,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,specificity,binary_random,0.9805163576059094,0.9790344206995327,0.9818810549525099,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,specificity,margin_minus_random,0.003361977988843967,0.0021155416101313134,0.004583902457410218,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,accuracy,binary_margin,0.8347058823529407,0.822941176470588,0.846470588235293,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,accuracy,binary_random,0.8341176470588235,0.8233720588235289,0.8448828431372546,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,accuracy,margin_minus_random,0.0005882352941172231,-0.0011372549019611489,0.0022549019607841503,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,balanced_accuracy,binary_margin,0.814227411477411,0.8016626987595736,0.8263891330891329,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,balanced_accuracy,binary_random,0.8136864746364748,0.8020368558871686,0.8249812727434602,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,balanced_accuracy,margin_minus_random,0.0005409368409361459,-0.0011657191304063285,0.0021984017834021483,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,false_negative,binary_margin,1.77,1.63,1.91,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,false_negative,binary_random,1.7696666666666667,1.6376666666666668,1.9043333333333337,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,false_negative,margin_minus_random,0.0003333333333332966,-0.017000000000000133,0.016999999999999904,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,false_positive,binary_margin,1.04,0.93,1.15,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,false_positive,binary_random,1.0503333333333333,0.9483333333333335,1.1576666666666668,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,false_positive,margin_minus_random,-0.010333333333333306,-0.028999999999999915,0.009333333333333638,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,keyhole_recall,binary_margin,0.7283650793650791,0.705166666666666,0.750559722222222,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,keyhole_recall,binary_random,0.728473941798942,0.7065918617724863,0.7495985119047618,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,keyhole_recall,margin_minus_random,-0.00010886243386287742,-0.0023242162698409786,0.0021518551587303646,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,specificity,binary_margin,0.9000897435897433,0.8889508158508158,0.9106772678710177,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,specificity,binary_random,0.8988990074740072,0.8882574273874273,0.909211348350723,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q20,specificity,margin_minus_random,0.0011907361157360574,-0.000770549889924682,0.0030363521432270114,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,accuracy,binary_margin,0.8796,0.8720000000000003,0.8868,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,accuracy,binary_random,0.8791066666666667,0.8721596666666663,0.8857866666666658,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,accuracy,margin_minus_random,0.0004933333333333456,-0.0006933333333334346,0.0016133333333334665,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,balanced_accuracy,binary_margin,0.8483687956135708,0.8383918628627988,0.8578975957779746,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,balanced_accuracy,binary_random,0.8478829116488947,0.8384208685237121,0.8568772539914753,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,balanced_accuracy,margin_minus_random,0.0004858839646760815,-0.0007947267006377628,0.0017141102856946496,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,false_negative,binary_margin,1.93,1.79,2.08,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,false_negative,binary_random,1.9329999999999998,1.8003333333333336,2.0743333333333336,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,false_negative,margin_minus_random,-0.0029999999999998916,-0.021333333333332982,0.01466666666666705,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,false_positive,binary_margin,1.08,0.96,1.21,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,false_positive,binary_random,1.0893333333333333,0.9726666666666666,1.2146749999999995,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,false_positive,margin_minus_random,-0.009333333333333194,-0.027666666666666728,0.010333333333333306,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,keyhole_recall,binary_margin,0.7606121933621934,0.741823295454545,0.7785951118326117,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,keyhole_recall,binary_random,0.7602604617604617,0.742411751142376,0.7775045625901879,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,keyhole_recall,margin_minus_random,0.0003517316017317418,-0.0016524588143337904,0.0023668725949972814,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,specificity,binary_margin,0.9361253978649486,0.9288828981153858,0.9428837081273127,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,specificity,binary_random,0.9355053615373276,0.9284578029530522,0.9421120673273805,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,B1_q30,specificity,margin_minus_random,0.0006200363276210874,-0.0005550648424579085,0.0017330234337883264,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,accuracy,binary_margin,0.9625925925925923,0.9602469135802472,0.9648148148148146,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,accuracy,binary_random,0.9624115226337447,0.9602921810699585,0.9644650205761315,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,accuracy,margin_minus_random,0.00018106995884759058,-0.00018930041152298848,0.0005308641975307893,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,balanced_accuracy,binary_margin,0.92483960069781,0.9197337266589137,0.9296327477870386,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,balanced_accuracy,binary_random,0.9245754291313993,0.9198804721522258,0.9290390113824816,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,balanced_accuracy,margin_minus_random,0.00026417156641067585,-0.0004227737126064585,0.0009683059539964594,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,false_negative,binary_margin,1.95,1.81,2.1,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,false_negative,binary_random,1.9553333333333334,1.8233333333333333,2.0960000000000005,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,false_negative,margin_minus_random,-0.005333333333333412,-0.024333333333333325,0.012999999999999678,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,false_positive,binary_margin,1.08,0.96,1.21,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,false_positive,binary_random,1.0893333333333333,0.9726666666666666,1.2146749999999995,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,false_positive,margin_minus_random,-0.009333333333333194,-0.027666666666666728,0.010333333333333306,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,keyhole_recall,binary_margin,0.8659523809523807,0.8557619047619043,0.8755238095238093,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,keyhole_recall,binary_random,0.8655634920634917,0.8561538095238095,0.8745287301587306,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,keyhole_recall,margin_minus_random,0.0003888888888889941,-0.000884126984126446,0.001726984126983805,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,specificity,binary_margin,0.9837268204432382,0.981763907734057,0.9855472636815921,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,specificity,binary_random,0.9835873661993064,0.9816896445801295,0.9853604308005425,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
320,full81,specificity,margin_minus_random,0.0001394542439318025,-0.00015792439318534356,0.0004170812603647822,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
