run_id,repeat,model,q20_acc,q30_acc,full_acc,q20_kh_recall
w85__r04_f03,4,H_logistic_logh,0.9411764705882353,0.96,0.9876543209876543,0.75
w85__r04_f03,4,logistic_u4|u4,0.9411764705882353,0.96,0.9876543209876543,0.75
w85__r04_f03,4,kNN5|u4,0.8823529411764706,0.92,0.9506172839506173,0.5
w85__r04_f03,4,kNN1|u4,0.7058823529411765,0.8,0.9259259259259259,0.75
w85__r04_f03,4,RF500|u4,0.9411764705882353,0.96,0.9876543209876543,0.75
w85__r04_f03,4,GBM|u4,0.9411764705882353,0.96,0.9753086419753086,0.75
w85__r04_f03,4,SVC_rbf|u4,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r04_f03,4,GPC_ARD_wide|u4,0.9411764705882353,0.96,0.9753086419753086,0.75
w85__r04_f03,4,logistic_u4|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,0.75
w85__r04_f03,4,kNN5|u4+cfg+TE,0.8823529411764706,0.92,0.9506172839506173,0.5
w85__r04_f03,4,kNN1|u4+cfg+TE,0.7058823529411765,0.8,0.9259259259259259,0.75
w85__r04_f03,4,RF500|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,0.75
w85__r04_f03,4,GBM|u4+cfg+TE,0.9411764705882353,0.96,0.9753086419753086,0.75
w85__r04_f03,4,SVC_rbf|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r04_f03,4,GPC_ARD_wide|u4+cfg+TE,0.9411764705882353,0.96,0.9753086419753086,1.0
w85__r04_f04,4,M3,0.9411764705882353,0.96,0.9876543209876543,0.8571428571428571
w85__r04_f04,4,H_logistic_logh,0.9411764705882353,0.96,0.9876543209876543,0.8571428571428571
w85__r04_f04,4,logistic_u4|u4,0.8823529411764706,0.92,0.9753086419753086,0.8571428571428571
w85__r04_f04,4,kNN5|u4,0.7058823529411765,0.8,0.9382716049382716,0.8571428571428571
w85__r04_f04,4,kNN1|u4,0.7647058823529411,0.84,0.9506172839506173,0.8571428571428571
w85__r04_f04,4,RF500|u4,0.8823529411764706,0.92,0.9753086419753086,0.8571428571428571
w85__r04_f04,4,GBM|u4,0.8823529411764706,0.92,0.9753086419753086,0.8571428571428571
w85__r04_f04,4,SVC_rbf|u4,0.7058823529411765,0.8,0.9382716049382716,0.7142857142857143
w85__r04_f04,4,GPC_ARD_wide|u4,0.8235294117647058,0.88,0.9629629629629629,0.8571428571428571
w85__r04_f04,4,logistic_u4|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8571428571428571
w85__r04_f04,4,kNN5|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.8571428571428571
w85__r04_f04,4,kNN1|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.8571428571428571
w85__r04_f04,4,RF500|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8571428571428571
w85__r04_f04,4,GBM|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8571428571428571
w85__r04_f04,4,SVC_rbf|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.8571428571428571
w85__r04_f04,4,GPC_ARD_wide|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.8571428571428571
w85__r04_f05,4,M3,0.9411764705882353,0.96,0.9876543209876543,0.8333333333333334
w85__r04_f05,4,H_logistic_logh,0.8823529411764706,0.92,0.9753086419753086,0.8333333333333334
w85__r04_f05,4,logistic_u4|u4,0.9411764705882353,0.96,0.9876543209876543,0.8333333333333334
w85__r04_f05,4,kNN5|u4,0.8235294117647058,0.88,0.9629629629629629,0.5
w85__r04_f05,4,kNN1|u4,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r04_f05,4,RF500|u4,0.9411764705882353,0.96,0.9876543209876543,0.8333333333333334
w85__r04_f05,4,GBM|u4,0.7647058823529411,0.84,0.9382716049382716,0.8333333333333334
w85__r04_f05,4,SVC_rbf|u4,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r04_f05,4,GPC_ARD_wide|u4,0.9411764705882353,0.96,0.9876543209876543,0.8333333333333334
w85__r04_f05,4,logistic_u4|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8333333333333334
w85__r04_f05,4,kNN5|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.5
w85__r04_f05,4,kNN1|u4+cfg+TE,0.6470588235294118,0.76,0.9259259259259259,0.5
w85__r04_f05,4,RF500|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,0.8333333333333334
w85__r04_f05,4,GBM|u4+cfg+TE,0.8235294117647058,0.88,0.9506172839506173,0.8333333333333334
w85__r04_f05,4,SVC_rbf|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r04_f05,4,GPC_ARD_wide|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,0.8333333333333334
w85__r05_f01,5,M3,0.9411764705882353,0.96,0.9876543209876543,1.0
w85__r05_f01,5,H_logistic_logh,0.9411764705882353,0.96,0.9876543209876543,1.0
w85__r05_f01,5,logistic_u4|u4,0.9411764705882353,0.96,0.9876543209876543,1.0
w85__r05_f01,5,kNN5|u4,0.7647058823529411,0.84,0.9259259259259259,0.8
w85__r05_f01,5,kNN1|u4,0.7647058823529411,0.84,0.9382716049382716,0.8
w85__r05_f01,5,RF500|u4,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r05_f01,5,GBM|u4,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r05_f01,5,SVC_rbf|u4,0.8823529411764706,0.92,0.9629629629629629,1.0
w85__r05_f01,5,GPC_ARD_wide|u4,0.9411764705882353,0.96,0.9753086419753086,1.0
w85__r05_f01,5,logistic_u4|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,1.0
w85__r05_f01,5,kNN5|u4+cfg+TE,0.7647058823529411,0.84,0.9259259259259259,0.8
w85__r05_f01,5,kNN1|u4+cfg+TE,0.7647058823529411,0.84,0.9382716049382716,0.8
w85__r05_f01,5,RF500|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,1.0
w85__r05_f01,5,GBM|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r05_f01,5,SVC_rbf|u4+cfg+TE,0.8823529411764706,0.92,0.9629629629629629,1.0
w85__r05_f01,5,GPC_ARD_wide|u4+cfg+TE,0.9411764705882353,0.96,0.9753086419753086,1.0
w85__r05_f02,5,M3,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r05_f02,5,H_logistic_logh,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r05_f02,5,logistic_u4|u4,0.8235294117647058,0.88,0.9629629629629629,0.5
w85__r05_f02,5,kNN5|u4,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r05_f02,5,kNN1|u4,0.7647058823529411,0.84,0.9382716049382716,0.8333333333333334
w85__r05_f02,5,RF500|u4,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r05_f02,5,GBM|u4,0.7647058823529411,0.8,0.9382716049382716,0.5
w85__r05_f02,5,SVC_rbf|u4,0.7647058823529411,0.8,0.9382716049382716,0.6666666666666666
w85__r05_f02,5,GPC_ARD_wide|u4,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r05_f02,5,logistic_u4|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r05_f02,5,kNN5|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r05_f02,5,kNN1|u4+cfg+TE,0.7058823529411765,0.8,0.9259259259259259,0.8333333333333334
w85__r05_f02,5,RF500|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.5
w85__r05_f02,5,GBM|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r05_f02,5,SVC_rbf|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.6666666666666666
w85__r05_f02,5,GPC_ARD_wide|u4+cfg+TE,0.8823529411764706,0.88,0.9629629629629629,0.6666666666666666
w85__r05_f03,5,M3,0.9411764705882353,0.96,0.9876543209876543,0.8333333333333334
w85__r05_f03,5,H_logistic_logh,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r05_f03,5,logistic_u4|u4,0.8235294117647058,0.88,0.9629629629629629,0.6666666666666666
w85__r05_f03,5,kNN5|u4,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r05_f03,5,kNN1|u4,0.6470588235294118,0.76,0.9259259259259259,0.6666666666666666
w85__r05_f03,5,RF500|u4,0.8235294117647058,0.88,0.9629629629629629,0.8333333333333334
w85__r05_f03,5,GBM|u4,0.8235294117647058,0.88,0.9629629629629629,0.8333333333333334
w85__r05_f03,5,SVC_rbf|u4,0.6470588235294118,0.76,0.9259259259259259,0.8333333333333334
w85__r05_f03,5,GPC_ARD_wide|u4,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r05_f03,5,logistic_u4|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8333333333333334
w85__r05_f03,5,kNN5|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r05_f03,5,kNN1|u4+cfg+TE,0.6470588235294118,0.76,0.9259259259259259,0.6666666666666666
w85__r05_f03,5,RF500|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8333333333333334
w85__r05_f03,5,GBM|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,1.0
w85__r05_f03,5,SVC_rbf|u4+cfg+TE,0.6470588235294118,0.76,0.9259259259259259,0.6666666666666666
w85__r05_f03,5,GPC_ARD_wide|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.8333333333333334
w85__r05_f04,5,M3,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r05_f04,5,H_logistic_logh,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r05_f04,5,logistic_u4|u4,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r05_f04,5,kNN5|u4,0.5294117647058824,0.68,0.9012345679012346,0.2222222222222222
w85__r05_f04,5,kNN1|u4,0.5882352941176471,0.72,0.9012345679012346,0.3333333333333333
w85__r05_f04,5,RF500|u4,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r05_f04,5,GBM|u4,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r05_f04,5,SVC_rbf|u4,0.6470588235294118,0.76,0.9259259259259259,0.4444444444444444
w85__r05_f04,5,GPC_ARD_wide|u4,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r05_f04,5,logistic_u4|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r05_f04,5,kNN5|u4+cfg+TE,0.5294117647058824,0.68,0.9012345679012346,0.2222222222222222
w85__r05_f04,5,kNN1|u4+cfg+TE,0.6470588235294118,0.76,0.9135802469135802,0.4444444444444444
w85__r05_f04,5,RF500|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r05_f04,5,GBM|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r05_f04,5,SVC_rbf|u4+cfg+TE,0.6470588235294118,0.76,0.9259259259259259,0.4444444444444444
w85__r05_f04,5,GPC_ARD_wide|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r05_f05,5,M3,0.7647058823529411,0.84,0.9506172839506173,0.625
w85__r05_f05,5,H_logistic_logh,0.7647058823529411,0.84,0.9506172839506173,0.625
w85__r05_f05,5,logistic_u4|u4,0.8235294117647058,0.88,0.9629629629629629,0.75
w85__r05_f05,5,kNN5|u4,0.7058823529411765,0.8,0.9382716049382716,0.5
w85__r05_f05,5,kNN1|u4,0.6470588235294118,0.76,0.9259259259259259,0.625
w85__r05_f05,5,RF500|u4,0.7647058823529411,0.84,0.9506172839506173,0.625
w85__r05_f05,5,GBM|u4,0.7058823529411765,0.8,0.9382716049382716,0.75
w85__r05_f05,5,SVC_rbf|u4,0.8235294117647058,0.88,0.9629629629629629,0.75
w85__r05_f05,5,GPC_ARD_wide|u4,0.7647058823529411,0.84,0.9506172839506173,0.75
w85__r05_f05,5,logistic_u4|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.75
w85__r05_f05,5,kNN5|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.5
w85__r05_f05,5,kNN1|u4+cfg+TE,0.6470588235294118,0.76,0.9259259259259259,0.625
w85__r05_f05,5,RF500|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.625
w85__r05_f05,5,GBM|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.75
w85__r05_f05,5,SVC_rbf|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.625
w85__r05_f05,5,GPC_ARD_wide|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.75
w85__r06_f01,6,M3,0.8235294117647058,0.88,0.9629629629629629,0.5
w85__r06_f01,6,H_logistic_logh,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r06_f01,6,logistic_u4|u4,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r06_f01,6,kNN5|u4,0.5882352941176471,0.72,0.9135802469135802,0.16666666666666666
w85__r06_f01,6,kNN1|u4,0.5294117647058824,0.68,0.9012345679012346,0.16666666666666666
w85__r06_f01,6,RF500|u4,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r06_f01,6,GBM|u4,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r06_f01,6,SVC_rbf|u4,0.7058823529411765,0.8,0.9382716049382716,0.3333333333333333
w85__r06_f01,6,GPC_ARD_wide|u4,0.7058823529411765,0.8,0.9382716049382716,0.3333333333333333
w85__r06_f01,6,logistic_u4|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r06_f01,6,kNN5|u4+cfg+TE,0.5882352941176471,0.72,0.9135802469135802,0.16666666666666666
w85__r06_f01,6,kNN1|u4+cfg+TE,0.5294117647058824,0.68,0.9012345679012346,0.16666666666666666
w85__r06_f01,6,RF500|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r06_f01,6,GBM|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r06_f01,6,SVC_rbf|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.3333333333333333
w85__r06_f01,6,GPC_ARD_wide|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.3333333333333333
w85__r06_f02,6,M3,0.9411764705882353,0.96,0.9876543209876543,1.0
w85__r06_f02,6,H_logistic_logh,0.9411764705882353,0.92,0.9753086419753086,1.0
w85__r06_f02,6,logistic_u4|u4,0.8823529411764706,0.88,0.9629629629629629,1.0
w85__r06_f02,6,kNN5|u4,0.8235294117647058,0.88,0.9382716049382716,0.8
w85__r06_f02,6,kNN1|u4,0.7647058823529411,0.84,0.9382716049382716,0.8
w85__r06_f02,6,RF500|u4,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r06_f02,6,GBM|u4,0.8235294117647058,0.88,0.9629629629629629,0.8
w85__r06_f02,6,SVC_rbf|u4,0.7647058823529411,0.84,0.9506172839506173,1.0
w85__r06_f02,6,GPC_ARD_wide|u4,0.8823529411764706,0.88,0.9506172839506173,1.0
w85__r06_f02,6,logistic_u4|u4+cfg+TE,0.8823529411764706,0.88,0.9629629629629629,1.0
w85__r06_f02,6,kNN5|u4+cfg+TE,0.8235294117647058,0.88,0.9382716049382716,0.8
w85__r06_f02,6,kNN1|u4+cfg+TE,0.7647058823529411,0.84,0.9382716049382716,0.8
w85__r06_f02,6,RF500|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r06_f02,6,GBM|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8
w85__r06_f02,6,SVC_rbf|u4+cfg+TE,0.8235294117647058,0.88,0.9506172839506173,1.0
w85__r06_f02,6,GPC_ARD_wide|u4+cfg+TE,0.8235294117647058,0.84,0.9382716049382716,1.0
w85__r06_f03,6,M3,0.8823529411764706,0.92,0.9753086419753086,0.8571428571428571
w85__r06_f03,6,H_logistic_logh,0.8235294117647058,0.88,0.9629629629629629,0.8571428571428571
w85__r06_f03,6,logistic_u4|u4,0.8235294117647058,0.88,0.9629629629629629,0.8571428571428571
w85__r06_f03,6,kNN5|u4,0.8235294117647058,0.88,0.9629629629629629,0.8571428571428571
w85__r06_f03,6,kNN1|u4,0.7647058823529411,0.84,0.9382716049382716,0.8571428571428571
w85__r06_f03,6,RF500|u4,0.8235294117647058,0.88,0.9629629629629629,0.8571428571428571
w85__r06_f03,6,GBM|u4,0.7647058823529411,0.8,0.9382716049382716,0.8571428571428571
w85__r06_f03,6,SVC_rbf|u4,0.8823529411764706,0.92,0.9753086419753086,0.8571428571428571
w85__r06_f03,6,GPC_ARD_wide|u4,0.8823529411764706,0.92,0.9753086419753086,0.8571428571428571
w85__r06_f03,6,logistic_u4|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.7142857142857143
w85__r06_f03,6,kNN5|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8571428571428571
w85__r06_f03,6,kNN1|u4+cfg+TE,0.8235294117647058,0.88,0.9506172839506173,0.8571428571428571
w85__r06_f03,6,RF500|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8571428571428571
w85__r06_f03,6,GBM|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8571428571428571
w85__r06_f03,6,SVC_rbf|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8571428571428571
w85__r06_f03,6,GPC_ARD_wide|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8571428571428571
w85__r06_f04,6,M3,0.8235294117647058,0.88,0.9629629629629629,0.75
w85__r06_f04,6,H_logistic_logh,0.7647058823529411,0.8,0.9382716049382716,0.625
w85__r06_f04,6,logistic_u4|u4,0.7647058823529411,0.84,0.9506172839506173,0.625
w85__r06_f04,6,kNN5|u4,0.6470588235294118,0.76,0.9259259259259259,0.375
w85__r06_f04,6,kNN1|u4,0.6470588235294118,0.76,0.9259259259259259,0.5
w85__r06_f04,6,RF500|u4,0.7647058823529411,0.84,0.9506172839506173,0.625
w85__r06_f04,6,GBM|u4,0.7647058823529411,0.8,0.9382716049382716,0.625
w85__r06_f04,6,SVC_rbf|u4,0.8823529411764706,0.92,0.9753086419753086,0.875
w85__r06_f04,6,GPC_ARD_wide|u4,0.8823529411764706,0.92,0.9753086419753086,0.875
w85__r06_f04,6,logistic_u4|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.75
w85__r06_f04,6,kNN5|u4+cfg+TE,0.6470588235294118,0.76,0.9259259259259259,0.375
w85__r06_f04,6,kNN1|u4+cfg+TE,0.6470588235294118,0.76,0.9259259259259259,0.5
w85__r06_f04,6,RF500|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.75
w85__r06_f04,6,GBM|u4+cfg+TE,0.7647058823529411,0.8,0.9382716049382716,0.625
w85__r06_f04,6,SVC_rbf|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.75
w85__r06_f04,6,GPC_ARD_wide|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.875
w85__r06_f05,6,M3,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r06_f05,6,H_logistic_logh,0.8235294117647058,0.88,0.9629629629629629,0.625
w85__r06_f05,6,logistic_u4|u4,0.8235294117647058,0.88,0.9629629629629629,0.625
w85__r06_f05,6,kNN5|u4,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r06_f05,6,kNN1|u4,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r06_f05,6,RF500|u4,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r06_f05,6,GBM|u4,0.8235294117647058,0.84,0.9506172839506173,0.625
w85__r06_f05,6,SVC_rbf|u4,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r06_f05,6,GPC_ARD_wide|u4,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r06_f05,6,logistic_u4|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.625
w85__r06_f05,6,kNN5|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r06_f05,6,kNN1|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r06_f05,6,RF500|u4+cfg+TE,0.8235294117647058,0.84,0.9506172839506173,0.625
w85__r06_f05,6,GBM|u4+cfg+TE,0.8235294117647058,0.84,0.9506172839506173,0.625
w85__r06_f05,6,SVC_rbf|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.75
w85__r06_f05,6,GPC_ARD_wide|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r07_f01,7,M3,0.9411764705882353,0.96,0.9876543209876543,0.8888888888888888
w85__r07_f01,7,H_logistic_logh,0.9411764705882353,0.96,0.9876543209876543,0.8888888888888888
w85__r07_f01,7,logistic_u4|u4,0.8823529411764706,0.92,0.9753086419753086,0.8888888888888888
w85__r07_f01,7,kNN5|u4,0.8235294117647058,0.88,0.9629629629629629,0.8888888888888888
w85__r07_f01,7,kNN1|u4,0.7058823529411765,0.8,0.9382716049382716,0.7777777777777778
w85__r07_f01,7,RF500|u4,0.8823529411764706,0.92,0.9753086419753086,0.8888888888888888
w85__r07_f01,7,GBM|u4,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r07_f01,7,SVC_rbf|u4,0.8235294117647058,0.88,0.9629629629629629,0.8888888888888888
w85__r07_f01,7,GPC_ARD_wide|u4,0.8235294117647058,0.88,0.9629629629629629,0.8888888888888888
w85__r07_f01,7,logistic_u4|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8888888888888888
w85__r07_f01,7,kNN5|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8888888888888888
w85__r07_f01,7,kNN1|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.7777777777777778
w85__r07_f01,7,RF500|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8888888888888888
w85__r07_f01,7,GBM|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r07_f01,7,SVC_rbf|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8888888888888888
w85__r07_f01,7,GPC_ARD_wide|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8888888888888888
w85__r07_f02,7,M3,0.8235294117647058,0.88,0.9629629629629629,0.8333333333333334
w85__r07_f02,7,H_logistic_logh,0.7647058823529411,0.84,0.9506172839506173,0.8333333333333334
w85__r07_f02,7,logistic_u4|u4,0.7647058823529411,0.84,0.9506172839506173,1.0
w85__r07_f02,7,kNN5|u4,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r07_f02,7,kNN1|u4,0.7647058823529411,0.84,0.9506172839506173,0.8333333333333334
w85__r07_f02,7,RF500|u4,0.7647058823529411,0.84,0.9506172839506173,0.8333333333333334
w85__r07_f02,7,GBM|u4,0.7647058823529411,0.84,0.9506172839506173,0.8333333333333334
w85__r07_f02,7,SVC_rbf|u4,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r07_f02,7,GPC_ARD_wide|u4,0.8235294117647058,0.88,0.9629629629629629,0.8333333333333334
w85__r07_f02,7,logistic_u4|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,1.0
w85__r07_f02,7,kNN5|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r07_f02,7,kNN1|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.8333333333333334
w85__r07_f02,7,RF500|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8333333333333334
w85__r07_f02,7,GBM|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.8333333333333334
w85__r07_f02,7,SVC_rbf|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r07_f02,7,GPC_ARD_wide|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.8333333333333334
w85__r07_f03,7,M3,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r07_f03,7,H_logistic_logh,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r07_f03,7,logistic_u4|u4,0.8235294117647058,0.88,0.9629629629629629,0.625
w85__r07_f03,7,kNN5|u4,0.7647058823529411,0.84,0.9382716049382716,0.5
w85__r07_f03,7,kNN1|u4,0.7058823529411765,0.8,0.9382716049382716,0.75
w85__r07_f03,7,RF500|u4,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r07_f03,7,GBM|u4,0.7647058823529411,0.84,0.9506172839506173,0.625
w85__r07_f03,7,SVC_rbf|u4,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r07_f03,7,GPC_ARD_wide|u4,0.7647058823529411,0.8,0.9382716049382716,0.5
w85__r07_f03,7,logistic_u4|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.625
w85__r07_f03,7,kNN5|u4+cfg+TE,0.7647058823529411,0.84,0.9382716049382716,0.5
w85__r07_f03,7,kNN1|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.75
w85__r07_f03,7,RF500|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r07_f03,7,GBM|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.75
w85__r07_f03,7,SVC_rbf|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r07_f03,7,GPC_ARD_wide|u4+cfg+TE,0.8235294117647058,0.84,0.9506172839506173,0.625
w85__r07_f04,7,M3,0.9411764705882353,0.96,0.9876543209876543,0.8
w85__r07_f04,7,H_logistic_logh,0.8823529411764706,0.92,0.9753086419753086,0.8
w85__r07_f04,7,logistic_u4|u4,0.9411764705882353,0.96,0.9876543209876543,0.8
w85__r07_f04,7,kNN5|u4,0.8235294117647058,0.88,0.9629629629629629,0.6
w85__r07_f04,7,kNN1|u4,0.7647058823529411,0.84,0.9506172839506173,0.6
w85__r07_f04,7,RF500|u4,0.9411764705882353,0.96,0.9876543209876543,0.8
w85__r07_f04,7,GBM|u4,0.9411764705882353,0.88,0.9506172839506173,0.8
w85__r07_f04,7,SVC_rbf|u4,0.9411764705882353,0.96,0.9876543209876543,1.0
w85__r07_f04,7,GPC_ARD_wide|u4,1.0,1.0,1.0,1.0
w85__r07_f04,7,logistic_u4|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,0.8
w85__r07_f04,7,kNN5|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.6
w85__r07_f04,7,kNN1|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.6
w85__r07_f04,7,RF500|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,0.8
w85__r07_f04,7,GBM|u4+cfg+TE,0.9411764705882353,0.88,0.9506172839506173,0.8
w85__r07_f04,7,SVC_rbf|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,1.0
w85__r07_f04,7,GPC_ARD_wide|u4+cfg+TE,1.0,1.0,1.0,1.0
w85__r07_f05,7,M3,0.8235294117647058,0.88,0.9629629629629629,0.6666666666666666
