experiment_name,population_row_index,has_keyhole,active_sample_count,active_duration_ms,first_active_time_s,last_active_time_s,median_dt_us,dt_cv,dt_p99_p01_ratio,sampling_effectively_uniform,derivative_method,duplicate_timestamp_count,nonpositive_dt_count_raw,missing_width_count,invalid_or_sentinel_row_count,obvious_jump_count,largest_jump_um,jump_threshold_um,oscillation_mad_delta_um,nonmonotonic_fraction,monotonic_nondecreasing,significant_negative_step_fraction,quality_flag,bounds_known_sentinel_rows_excluded,cooling_rows_in_primary
P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,119,0,53579,0.9734655999999999,0.0001734954,0.001146961,0.018199999999972145,0.00819215045084333,1.0555555555629175,True,centered_finite_difference,0,0,0,25694,0,4.617199999999987,5.0,0.009636914420142806,0.4915263727649408,False,0.005785956922617492,ok,0,0
P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,120,1,73364,1.3327283,0.0002348917,0.00156762,0.018099999999992254,0.013338624986698026,1.0555555555629175,True,centered_finite_difference,0,0,0,12921,0,4.7322000000000095,5.0,0.012305598413625756,0.535078990771915,False,0.005724956722053351,ok,0,0
P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,121,1,97495,1.7708223,0.0003291807,0.002100003,0.018000000000066574,0.016020421713607118,1.05555555558768,True,centered_finite_difference,0,0,0,18105,0,4.03009999999998,5.0,0.014307111408611555,0.6407573799413298,False,0.003938703920241246,ok,0,0
P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,122,1,77084,1.4002756,0.0002459074,0.001646183,0.018099999999992254,0.013864819907256479,1.0555555555629175,True,centered_finite_difference,0,0,0,13527,0,4.672599999999987,5.0,0.011119516638697625,0.5655592024181726,False,0.005630294617490238,ok,0,0
P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,123,1,70169,1.2747131,0.0002242409,0.001498954,0.018100000000100674,0.012807151067171953,1.0555555555629175,True,centered_finite_difference,0,0,0,12335,0,4.685699999999981,5.0,0.01438124151947609,0.539804469273743,False,0.005928628434614069,ok,0,0
P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,124,1,87273,1.5849281,0.0005150749,0.002100003,0.018000000000066574,0.016916417953393256,1.05555555558768,True,centered_finite_difference,0,0,0,28327,0,4.962299999999977,5.0,0.005782148652068829,0.34714455953799617,False,0.0028989824915207625,ok,0,0
P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,125,1,59840,1.0871553999999999,0.0001931066,0.001280262,0.018199999999917935,0.010497001483373939,1.0555555555629175,True,centered_finite_difference,0,0,0,17374,0,4.682999999999982,5.0,0.01082299619523949,0.5695115225856047,False,0.006316950483798192,ok,0,0
P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,126,1,98857,1.7955969,0.0003044061,0.002100003,0.018000000000066574,0.01591145972081219,1.05555555558768,True,centered_finite_difference,0,0,0,16743,2,5.224600000000031,5.0,0.01275037907902365,0.6627316500768795,False,0.003105527231528688,ok,0,0
P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,127,1,64488,1.1715558,0.0002070652,0.001378621,0.018199999999917935,0.01168490714433842,1.0555555555629175,True,centered_finite_difference,0,0,0,11390,0,4.6724,5.0,0.015419063072506602,0.5098081783925442,False,0.005954688541876657,ok,0,0
P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,128,1,66172,1.2021337,0.0002123543,0.001414488,0.018199999999917935,0.012051128900274518,1.0555555555629175,True,centered_finite_difference,0,0,0,11681,0,4.7282999999999795,5.0,0.015567323294362083,0.5229178945459492,False,0.006301854286621027,ok,0,0
P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,129,1,69475,1.2621111,0.0002216419,0.001483753,0.018100000000100674,0.012678052408983871,1.0555555555629175,True,centered_finite_difference,0,0,0,12192,0,4.67890000000002,5.0,0.01438124151968678,0.5245415551141435,False,0.005556035351354464,ok,0,0
P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,130,1,83020,1.5076903,0.0005923127,0.002100003,0.018000000000066574,0.01733363624933632,1.05555555558768,True,centered_finite_difference,0,0,0,32580,0,4.523700000000005,5.0,0.005930408874092863,0.35678579602259725,False,0.0026379503487153544,ok,0,0
P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,131,1,93326,1.6951595,0.0002982215,0.001993381,0.018099999999992254,0.01557105249760033,1.055555555574964,True,centered_finite_difference,0,0,0,16403,0,4.569500000000011,5.0,0.012305598413625756,0.5421698365925529,False,0.005336190731315296,ok,0,0
P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,132,1,79239,1.4390243,0.0006609787,0.002100003,0.018000000000066574,0.01773265284434011,1.05555555558768,True,centered_finite_difference,0,0,0,36361,0,4.154000000000028,5.0,0.007413011092479129,0.41377874252252705,False,0.001968752366288902,ok,0,0
P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,133,1,85363,1.5505882,0.0002718098,0.001822398,0.018099999999992254,0.01483384154264455,1.055555555574964,True,centered_finite_difference,0,0,0,14951,0,4.938800000000015,5.0,0.013491680188722441,0.5920784423982568,False,0.0056348258007075745,ok,0,0
P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,134,1,54636,0.9926588000000001,0.0001777302,0.001170389,0.018199999999972145,0.008687198991486622,1.0555555555629175,True,centered_finite_difference,0,0,0,26255,0,4.563499999999998,5.0,0.009785174642145771,0.4895213690857509,False,0.006241420334950123,ok,0,0
P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,135,1,96425,1.7513591000000002,0.0003486439,0.002100003,0.018000000000066574,0.016107635959709363,1.05555555558768,True,centered_finite_difference,0,0,0,19175,0,4.898099999999986,5.0,0.010378215529462354,0.5048846760142703,False,0.004926159462374512,ok,0,0
P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,136,1,85593,1.554418,0.000545585,0.002100003,0.018000000000066574,0.0170774754318014,1.05555555558768,True,centered_finite_difference,0,0,0,30007,0,4.348600000000035,5.0,0.005485628208652831,0.3676161323488176,False,0.002885783718104496,ok,0,0
P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,137,1,56173,1.0205698,0.0001804202,0.00120099,0.018199999999972145,0.009255259992177807,1.0555555555629175,True,centered_finite_difference,0,0,0,22205,0,4.9430999999999585,5.0,0.009192133754955603,0.48191269671722564,False,0.006052837712739443,ok,0,0
P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,138,1,63868,1.1602964,0.0002063746,0.001366671,0.018199999999917935,0.01156050738379512,1.0555555555629175,True,centered_finite_difference,0,0,0,11352,0,4.798800000000005,5.0,0.015419063072464463,0.47262279424428894,False,0.00555842610424789,ok,0,0
P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,139,1,52791,0.9591574999999999,0.0001706055,0.001129763,0.018199999999972145,0.007797620109503189,1.0555555555629175,True,centered_finite_difference,0,0,0,28461,0,4.698800000000003,5.0,0.009785174642251116,0.415078613373745,False,0.006421670770979352,ok,0,0
P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,140,1,77725,1.4119103,0.0002499637,0.001661874,0.018099999999992254,0.013970891251113558,1.0555555555629175,True,centered_finite_difference,0,0,0,13750,1,5.055599999999973,5.0,0.010526475751697078,0.5049920230559415,False,0.005120683443981267,ok,0,0
P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,141,1,60158,1.0929287,0.0001945243,0.001287453,0.018199999999917935,0.010595637956135386,1.0555555555629175,True,centered_finite_difference,0,0,0,10700,0,4.7757000000000165,5.0,0.014232981297620607,0.48235450571005867,False,0.005119936167029606,ok,0,0
P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,142,1,93972,1.7068952,0.0002963298,0.002003225,0.018099999999992254,0.015594014812926762,1.055555555574964,True,centered_finite_difference,0,0,0,16299,0,4.798799999999979,5.0,0.012157338191728137,0.5577465388258079,False,0.005022826191058944,ok,0,0
P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,143,1,97253,1.7664203,0.0003335827,0.002100003,0.018000000000066574,0.016040022533838297,1.05555555558768,True,centered_finite_difference,0,0,0,18347,0,4.957300000000007,5.0,0.010674735973194387,0.5226010776127997,False,0.005089869617077284,ok,0,0
P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,144,1,85548,1.5536008,0.0005464022,0.002100003,0.018000000000066574,0.01708185398429439,1.05555555558768,True,centered_finite_difference,0,0,0,30052,4,5.3195000000000014,5.0,0.008302572423569883,0.4342992740832525,False,0.0014728745601832911,ok,0,0
P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,145,1,89382,1.6235548,0.0002850702,0.001908625,0.018099999999992254,0.015226208172128133,1.055555555574964,True,centered_finite_difference,0,0,0,15680,0,4.947099999999999,5.0,0.011564297304390484,0.49981539700831273,False,0.004922746444993902,ok,0,0
P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3,146,1,74437,1.3518162,0.0007481868,0.002100003,0.018000000000066574,0.018282950529047822,1.05555555558768,True,centered_finite_difference,0,0,0,41163,0,3.996700000000002,5.0,0.007116490648726027,0.40849857595786987,False,0.001558385727336235,ok,0,0
P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe,147,1,90623,1.6458213000000002,0.0004541817,0.002100003,0.018000000000066574,0.016607076793840676,1.05555555558768,True,centered_finite_difference,0,0,0,24977,0,4.828899999999997,5.0,0.0060786690956112395,0.35725320562335855,False,0.003652534704597118,ok,0,0
P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,148,1,57358,1.0420881999999998,0.0001834918,0.00122558,0.018199999999972145,0.0096715733712412,1.0555555555629175,True,centered_finite_difference,0,0,0,10093,0,4.790899999999995,5.0,0.009043873533079052,0.5119688965601409,False,0.006049828268563558,ok,0,0
P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2,149,1,98040,1.7807514999999998,0.0003094265,0.002090178,0.018000000000066574,0.01590644598136931,1.055555555574964,True,centered_finite_difference,0,0,0,17019,1,5.037599999999987,5.0,0.011416037082492865,0.5213537469782433,False,0.005457012005426412,ok,0,0
P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,150,1,51579,0.9371511,0.0001647349,0.001101886,0.018199999999972145,0.007077248344534175,1.0555555555629175,True,centered_finite_difference,0,0,0,29327,0,4.744600000000009,5.0,0.011267776860721659,0.4219628523789212,False,0.006475629144208771,ok,0,0
P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe,151,1,76032,1.3811756000000002,0.0002423254,0.001623501,0.018099999999992254,0.013718860453460612,1.0555555555629175,True,centered_finite_difference,0,0,0,13330,1,5.122599999999998,5.0,0.010822996195155215,0.48848496008207176,False,0.004721758230195578,ok,0,0
P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,152,1,51434,0.9345199,0.0001630991,0.001097619,0.018199999999972145,0.0069570286702939875,1.0555555555629175,True,centered_finite_difference,0,0,0,29758,0,4.710699999999995,5.0,0.011860817748122518,0.4284797697976008,False,0.005988373223416873,ok,0,0
P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1,153,1,94495,1.7162526,0.0003837504,0.002100003,0.018000000000066574,0.016268668588629995,1.05555555558768,True,centered_finite_difference,0,0,0,21105,0,4.7649000000000195,5.0,0.007116490648726027,0.4382288822570745,False,0.0046987110292717,ok,0,0
P-435p358668153_VX-0p616312825798_LS-4p12302442682e-05_ST-330p720611029_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p82738960003e-06_H-4dbd940f3b,154,1,82877,1.5054523000000002,0.0002644247,0.001769877,0.018099999999992254,0.014573530310405772,1.0555555555629175,True,centered_finite_difference,0,0,0,14545,1,14.333899999999971,5.0,0.01141603708282997,0.5019909262030021,False,0.004766156667792847,ok,0,0
P-438p134561959_VX-0p25154969533_LS-4p05773405909e-05_ST-340p985774893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91776046347e-05_H-dfeedce527,155,1,80233,1.4570762,0.0006429268,0.002100003,0.018000000000066574,0.0176250024711781,1.05555555558768,True,centered_finite_difference,0,0,0,35367,0,4.160400000000015,5.0,0.006078669095906207,0.3696156147173198,False,0.0023681324159936187,ok,0,0
P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302,156,1,93988,1.7070303,0.0003929727,0.002100003,0.018000000000066574,0.016311790391599103,1.05555555558768,True,centered_finite_difference,0,0,0,21612,1,5.268799999999979,5.0,0.00800605198002747,0.4604253779778054,False,0.004404864502537585,ok,0,0
P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,157,0,51922,0.9433788,0.0001672612,0.00111064,0.018199999999972145,0.007318290028288762,1.0555555555629175,True,centered_finite_difference,0,0,0,30737,0,4.8854999999999995,5.0,0.01215733819189669,0.4165559214961191,False,0.005855049016775486,ok,0,0
P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,158,1,75013,1.362671,0.000240108,0.001602779,0.018099999999992254,0.013584409359983047,1.0555555555629175,True,centered_finite_difference,0,0,0,13208,2,29.905999999999892,5.0,0.01008169508600422,0.4456753586092892,False,0.004759238521836506,ok,0,0
P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f,159,1,68753,1.2490018,0.0002181522,0.001467154,0.018199999999917935,0.012529862186369123,1.0555555555629175,True,centered_finite_difference,0,0,0,12000,0,4.962300000000005,5.0,0.012898639301384789,0.4322056085641145,False,0.00482895043053293,ok,0,0
P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba,160,1,93459,1.6974079,0.0004025951,0.002100003,0.018000000000066574,0.016357153348887876,1.05555555558768,True,centered_finite_difference,0,0,0,22141,0,4.512,5.0,0.0072647508707922,0.4310813413511952,False,0.004643797213721672,ok,0,0
P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,161,1,56454,1.0256795,0.0001719505,0.00119763,0.018199999999972145,0.00916139216250105,1.0555555555629175,True,centered_finite_difference,0,0,0,18114,0,4.584600000000009,5.0,0.010378215529630907,0.39981931872531135,False,0.006022709156289303,ok,0,0
P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,162,1,52068,0.9460316000000001,0.0001659344,0.001111966,0.018199999999972145,0.007348380338063505,1.0555555555629175,True,centered_finite_difference,0,0,0,28047,0,4.808299999999993,5.0,0.010674735973257594,0.3860986805462193,False,0.006299575546891505,ok,0,0
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,163,1,70691,1.2841905,0.0002267855,0.001510976,0.018100000000100674,0.012908101100196146,1.0555555555629175,True,centered_finite_difference,0,0,0,12475,1,5.230699999999997,5.0,0.012009077969914793,0.4186164945536851,False,0.004937049087565427,ok,0,0
P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,164,0,68685,1.2479878189999998,2.018181e-06,0.001250006,0.018199999999917935,0.00930133959486087,1.0555555555629175,True,centered_finite_difference,0,0,0,111,88,7.354219999999998,5.0,0.015715583516133287,0.9372342903733039,False,0.0037417739211461185,ok,0,0
P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,165,0,54509,0.9903348999999999,0.0001997951,0.00119013,0.018199999999972145,0.0091477541927483,1.0555555555629175,True,centered_finite_difference,0,0,0,36791,62,11.445800000000013,5.0,0.012898639300879132,0.9074998165406912,False,0.0033939972114185074,ok,0,0
P-105p276295276_VX-0p639039009111_LS-7p6636834293e-05_ST-367p44858305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p00822530836e-05_H-bf889bf790,166,0,53638,0.9744309,0.0002755751,0.001250006,0.018199999999917935,0.010478082266082192,1.0555555555629175,True,centered_finite_difference,0,0,0,15158,149,7.06310000000002,5.0,0.009192133754702774,0.9593937021086191,False,0.003542330853701736,ok,0,0
P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,168,0,68695,1.248169636,1.836364e-06,0.001250006,0.018199999999917935,0.009300664938497294,1.0555555555629175,True,centered_finite_difference,0,0,0,101,3,7.929650000000009,5.0,0.006908926338237912,0.4826913558680525,False,0.002489300375578653,ok,0,0
P-110p642328299_VX-0p274154737479_LS-7p4676600105e-05_ST-358p612942181_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p7596342297e-05_H-b40dbd8ddd,170,0,81836,1.4861879,0.0006138151,0.002100003,0.018000000000066574,0.017455584752311952,1.05555555558768,True,centered_finite_difference,0,0,0,33764,3,5.684699999999989,5.0,0.010229955307691148,0.6598032626626749,False,0.0019307142420724628,ok,0,0
P-113p286681534_VX-0p56768277259_LS-5p80401726566e-05_ST-302p148970527_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p13495658689e-05_H-bf889bf790,173,0,52004,0.9447085999999999,0.0003052974,0.001250006,0.018199999999917935,0.010635391795279952,1.0555555555629175,True,centered_finite_difference,0,0,0,16792,111,7.297999999999988,5.0,0.00889561331124464,0.946483856700575,False,0.003634405707363037,ok,0,0
P-115p281467344_VX-0p424433079834_LS-5p4086019252e-05_ST-352p652659088_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13660334979e-05_H-d616b14147,175,0,93297,1.6944611,0.0004055419,0.002100003,0.018000000000066574,0.016371123971388627,1.05555555558768,True,centered_finite_difference,0,0,0,22303,91,7.98550000000003,5.0,0.015419063072532938,0.8769400617389813,False,0.0031834162236323103,ok,0,0
P-116p440418649_VX-0p621036488786_LS-7p33150072515e-05_ST-327p034160515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p76785372538e-06_H-3f4a2df486,176,0,81396,1.478534,0.000277867,0.001756401,0.018099999999992254,0.014576317907985806,1.0555555555629175,True,centered_finite_difference,0,0,0,15284,168,7.564499999999896,5.0,0.009636914420227082,0.9609804042017323,False,0.0031942994041403035,ok,0,0
P-118p4900546_VX-0p535113778256_LS-4p79907961621e-05_ST-385p412174328_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p01513061154e-06_H-dd169576f0,178,0,94323,1.7132227000000002,0.0003252153,0.002038438,0.018000000000066574,0.015830121320376447,1.055555555574964,True,centered_finite_difference,0,0,0,17887,155,6.907899999999984,5.0,0.012009077969851586,0.9194567545217447,False,0.0034244396853332203,ok,0,0
P-122p399838052_VX-0p958262341264_LS-8p77032416896e-05_ST-376p830559352_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03423790676e-06_H-79d0c72bd8,181,0,52461,0.9531531999999999,0.0001851458,0.001138299,0.018199999999972145,0.00804856258763291,1.0555555555629175,True,centered_finite_difference,0,0,0,35007,64,7.149200000000011,5.0,0.011712557525993138,0.9287075867327488,False,0.0033358749523446436,ok,0,0
P-123p578555013_VX-0p413960648538_LS-5p40122226787e-05_ST-380p745973079_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16535729182e-05_H-f404b6f8f4,182,0,92898,1.6872033,0.0004127997,0.002100003,0.018000000000066574,0.016405686404876742,1.05555555558768,True,centered_finite_difference,0,0,0,22702,0,4.914399999999944,5.0,0.01882904817488772,0.8452479627975069,False,0.0028633863310978825,ok,0,0
P-124p939831153_VX-0p895565001264_LS-4p79284796095e-05_ST-395p904294171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p38667834965e-06_H-cf6d926251,183,0,56243,1.021828,0.00019616,0.001217988,0.018199999999972145,0.009604943513073992,1.0555555555629175,True,centered_finite_difference,0,0,0,33547,19,6.229099999999903,5.0,0.011119516638866178,0.9575228476938943,False,0.004036129582874009,ok,0,0
P-126p429096271_VX-0p381791494837_LS-8p54596605095e-05_ST-336p470624887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p26354847299e-05_H-bf3689621a,185,0,91636,1.6642477,0.0004357553,0.002100003,0.018000000000066574,0.01651647767182517,1.05555555558768,True,centered_finite_difference,0,0,0,23964,120,8.224100000000078,5.0,0.008450832645341088,0.9481093468652807,False,0.002531783707098816,ok,0,0
P-129p840936159_VX-0p750604494449_LS-8p84568803437e-05_ST-319p185657099_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p42698070514e-06_H-f575443233,186,0,67345,1.2234224,0.0002298026,0.001453225,0.018199999999917935,0.01247302139067602,1.0555555555629175,True,centered_finite_difference,0,0,0,12641,67,7.4061000000000945,5.0,0.009933434864164538,0.9450582086006177,False,0.0029104300308861963,ok,0,0
P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,188,0,61780,1.1223702,0.0002135538,0.001335924,0.018199999999917935,0.011264564963643595,1.0555555555629175,True,centered_finite_difference,0,0,0,26305,146,5.80720000000008,5.0,0.01126777686051097,0.9458715744832387,False,0.0039981223393062365,ok,0,0
P-133p757797566_VX-0p645163458122_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p89815386795e-06_H-306f9d252b,189,0,68717,1.248569636,1.436364e-06,0.001250006,0.018199999999917935,0.009299181333474293,1.0555555555629175,True,centered_finite_difference,0,0,0,79,176,6.1136000000000195,5.0,0.012898639300879132,0.9563129402177076,False,0.0038564526456720412,ok,0,0
