repeat,population_row_index,experiment_name,truth,h_only,h_plus_width_dynamics,static_width,width_dynamics,h_correct,combined_correct,category,P,VX,LS,ST,log_h,W_initial_um,W_max_um,W_T0_um,max_positive_dWdt_um_per_ms,median_positive_dWdt_um_per_ms,time_of_max_dWdt_tau,early_dWdt_20_um_per_ms,early_dWdt_40_um_per_ms,width_gain_20_um,width_gain_40_um,time_to_50pct_max_width_tau
1,19,P-144p087720513_VX-0p415546267467_LS-5p02923295381e-05_ST-327p07537462_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16091058462e-05_H-0602c4a780,0,0.025164387796623364,0.03546328011585613,0.044139173019151816,0.02239363785527947,True,True,both_correct,144.087720513,0.415546267467,5.02923295381e-05,327.07537462,20.255989923062774,0.0,314.31533719999993,310.4411574222223,103291.53180402142,532.7966525374642,0.425,-120.7467085059105,-298.33927061958053,145.45086615384614,233.05164044444442,0.225
1,25,P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,0,0.011700580487942102,0.021403193339453966,0.09383283194236228,0.002843366505693242,True,True,both_correct,160.605564338,0.585171267024,4.89218084001e-05,323.833105745,20.234807725350827,0.0,359.20947222222236,351.76802210526296,34316.20706413852,260.4101908459617,0.23500000000000001,-509.40721759399173,-1279.6829823480928,175.48114615384603,287.446873076923,0.215
1,33,P-172p471893954_VX-0p300060565388_LS-5p45268436948e-05_ST-394p546009672_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60771562794e-05_H-0e4c2fc094,0,0.1267890150495958,0.12961608144883113,0.05112851573238063,0.36341355090004096,True,True,both_correct,172.471893954,0.300060565388,5.45268436948e-05,394.546009672,20.47734590867905,0.0,307.2209262421053,296.639976725,12420.652083069393,264.55058024240213,0.505,149.47680646845808,132.17579674640712,117.13590408839781,185.4780770000001,0.3
1,40,P-199p601335125_VX-0p449852506485_LS-5p7030843283e-05_ST-364p706449651_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07237828699e-05_H-1d842653b1,0,0.052872803279254706,0.09282636180389618,0.10596456107762794,0.07307044880910245,True,True,both_correct,199.601335125,0.449852506485,5.7030843283e-05,364.706449651,20.353617298886796,0.0,388.8805225,383.549042013889,84518.68260068478,442.5040805460206,0.59,-10.82267807553063,-278.9923974063287,163.91665359116018,269.5025199999999,0.25
1,41,P-203p030488295_VX-0p654564663741_LS-6p39602473907e-05_ST-333p568221635_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p36996796534e-06_H-0e4c2fc094,0,0.0014098463458443481,0.00992477342923341,0.17724137483879213,0.006582671916198358,True,True,both_correct,203.030488295,0.654564663741,6.39602473907e-05,333.568221635,20.01112180948569,0.0,442.76761279999914,438.15726106666654,72405.94262738727,809.3834903639731,0.5,-287.0287404902765,-1164.3822174820925,189.19338120879124,318.4983008839777,0.25
1,42,P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a,0,0.022480874263780773,0.026094086304827752,0.1638839975737551,0.0060712466613455675,True,True,both_correct,203.317554156,0.724937635215,5.40301996917e-05,325.306920736,20.214555008347787,0.0,413.7337983555554,409.72597803333383,202121.8055545789,1941.808002038425,0.765,-200.54945054967988,-1039.131841643869,181.54420428571422,311.89473591160214,0.24
1,44,P-207p432942583_VX-0p674802143379_LS-5p74396795379e-05_ST-382p34582068_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p14894084192e-06_H-676863bc48,0,0.013816985506721391,0.027026106507966594,0.17670597246423467,0.008561206772208103,True,True,both_correct,207.432942583,0.674802143379,5.74396795379e-05,382.34582068,20.17863881363804,0.0,436.6592021388886,432.49473286666637,181396.64699340978,645.0204974939429,0.605,-344.362555268256,-944.0590659338479,188.06594784530384,319.2125015384614,0.25
1,45,P-208p096600196_VX-0p256636148953_LS-4p52492384214e-05_ST-395p602757306_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p87975101041e-05_H-1980b1708d,1,0.9170663288162513,0.6126367953948606,0.026825317547902326,0.2971782363438269,True,True,both_correct,208.096600196,0.256636148953,4.52492384214e-05,395.602757306,21.02303745357591,0.0,269.9154,257.55816778333343,31037.508337141295,340.8862409867272,0.41000000000000003,272.76021316612554,193.42500000007175,100.81560662983424,159.9992603157894,0.32
1,52,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,1,0.6875529528628325,0.4400408347920648,0.06329155362968553,0.23040117049266848,True,False,h_correct_width_wrong,212.944274192,0.351323873231,4.80439392259e-05,351.894554175,20.799145738428294,0.0,342.6174472236838,336.4217993666667,77356.18655187883,272.2222222206051,0.23,127.41163072664132,8.529610353425852,129.0824143956044,211.21323899999996,0.29
1,57,P-227p095146149_VX-0p485569900572_LS-4p61845747353e-05_ST-309p475761642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p93496630935e-06_H-c5f6eebf67,1,0.582247954047674,0.45001456633412357,0.1516760728282625,0.12745161638183658,True,False,h_correct_width_wrong,227.095146149,0.485569900572,4.61845747353e-05,309.475761642,20.760882131994514,0.0,421.3800504694507,415.35585984166664,74299.07428708936,411.8313860362326,0.6900000000000001,122.82051616615468,-313.0598933954421,171.49474408839777,283.45639899999986,0.265
1,59,P-231p081894821_VX-0p850370876493_LS-5p5190986405e-05_ST-302p777484886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67296074733e-06_H-179e4a5e71,0,0.02014950042359742,0.05753636091943416,0.19158176198996152,0.019208160855455368,True,True,both_correct,231.081894821,0.850370876493,5.5190986405e-05,302.777484886,20.230879882083443,0.0,445.33672379999996,440.5621060000001,52462.07694279009,536.4992150708017,0.46,-340.7902726973095,-1050.7755705825364,184.82141120879126,320.1246176795581,0.255
1,60,P-233p106311211_VX-0p310101846937_LS-6p6327379673e-05_ST-336p786172861_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p55565684328e-05_H-add9572a86,0,0.11711018908483736,0.2199289750619198,0.10430540858092857,0.5410327897307563,True,True,both_correct,233.106311211,0.310101846937,6.6327379673e-05,336.786172861,20.46828353868822,0.0,363.4913,345.72922079473665,53877.47700570454,315.76325064757754,0.385,192.6706894307097,105.08907816324245,127.77546549450553,210.17261044444444,0.335
1,62,P-233p918914285_VX-0p55009860706_LS-6p76633993968e-05_ST-363p156889773_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76955611431e-06_H-9f078c62f6,0,0.005387539502345056,0.04814325955402595,0.23627725329876914,0.11877700114557725,True,True,both_correct,233.918914285,0.55009860706,6.76633993968e-05,363.156889773,20.155251131086057,0.0,474.26571697777797,470.71684342221397,70559.78064122326,577.9671103333673,0.01,64.54043194221585,-593.0710533418766,194.94595670329664,328.6143285714286,0.26
1,63,P-236p369825033_VX-0p606859942193_LS-6p45901770765e-05_ST-328p218563755_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p94931460723e-06_H-0e4c2fc094,0,0.007115260768697864,0.024405558200058245,0.2390917753073728,0.010829753848885152,True,True,both_correct,236.369825033,0.606859942193,6.45901770765e-05,328.218563755,20.18629858440819,0.0,469.04642333684217,465.2460757894737,69830.44753022499,267.2853520111496,0.75,-327.482221444246,-1053.1838494682002,189.97610637362635,329.3565880662984,0.265
1,64,P-238p364831187_VX-0p683428278389_LS-5p30391716287e-05_ST-377p396343519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p05870792234e-06_H-1d842653b1,0,0.06615725330258065,0.04291990499350491,0.18929227398488158,0.00541670246532878,True,True,both_correct,238.364831187,0.683428278389,5.30391716287e-05,377.396343519,20.43083892981622,0.0,449.8409151750001,445.62373356666023,189902.0410550049,690.7956346392687,0.525,135.7587398864443,-1105.506507125647,182.931589010989,322.20986,0.26
1,67,P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1,0,0.015455130341377838,0.042511364903983447,0.2418195962723247,0.026197712265886502,True,True,both_correct,242.307622127,0.748861384084,6.09484851001e-05,306.16946129,20.19303111072375,0.0,467.5633425333333,461.6771789833325,80631.18722503675,539.3453387275363,0.595,0.0,-1086.0574550192316,190.1827000000001,327.2634202209944,0.265
1,68,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,1,0.174741011218823,0.1770283098067602,0.20657326846242155,0.08102436078518406,False,False,both_wrong,243.042265843,0.642372627708,5.19118052277e-05,314.809567363,20.513475223999947,0.0,450.6604195555558,446.5646999999999,61871.320374540315,619.1036211699127,0.59,200.35321820995483,-626.3556357138933,182.20690219780224,318.8294769230766,0.26
1,77,P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780,0,0.2997483682514525,0.3718992017653458,0.18266583602851977,0.5343514288616762,True,True,both_correct,260.125654688,0.378472963537,6.21275317791e-05,359.026868384,20.57645210322566,0.0,419.78500460000004,407.4868321111111,24440.430865049195,313.08456530705325,0.96,211.5984843875638,18.93959358386784,148.56167802197803,245.5064753684211,0.32
1,87,P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,1,0.9862708539214184,0.8204086707149755,0.09838820243245174,0.26429057627174163,True,True,both_correct,277.972333632,0.331196372511,4.5620211888e-05,324.411035281,21.172783038710023,0.0,378.03649936666636,358.01780275833346,80794.9184768565,297.24722645124973,0.855,53.05186818839194,-60.54418422706476,125.40744872928178,204.47564200000016,0.36
1,89,P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,1,0.5572416914448117,0.5239689826099202,0.7470073124916846,0.4597375387791686,True,True,both_correct,282.804328276,0.543976889672,5.22197252327e-05,303.777238342,20.739254881256468,0.0,613.5238025000003,478.5783988333332,123871.567902013,641.0210616439449,0.6,136.94127349517015,-323.1527445086281,187.66500252747252,321.65905248618765,0.385
1,90,P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,0,0.23639461059259878,0.37231825276748015,0.17662674893418948,0.6722570049880754,True,True,both_correct,287.102038097,0.362628106341,6.67475186474e-05,334.763632341,20.588916573963807,0.0,437.10150428421053,419.6619920000001,10816.927777138488,259.74720301930427,0.28,177.74159542057876,83.33179544451181,146.89740593406594,244.58833022222223,0.34500000000000003
1,91,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0,0.07274899324188239,0.18408189745204545,0.3470402203137076,0.1384568485816119,True,True,both_correct,292.980726174,0.558994342483,6.4603431573e-05,342.453415035,20.44177933159951,0.0,520.498483,516.4624783055557,99659.46913498828,501.200333234331,0.89,45.32812742195755,-373.5285593527811,195.9891187912088,333.1406640883977,0.29
1,93,P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7,1,0.8025947643919644,0.721884216823653,0.29896844287574464,0.7376257433598492,True,True,both_correct,293.648784497,0.426690912013,5.33940457289e-05,351.677261216,20.86494911845737,0.0,495.3831962194445,476.2903117222222,24991.51732198773,361.2737505236637,0.32,266.8906361095002,22.112775470615126,159.4159912087912,267.8075645555555,0.36
1,96,P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,0,0.15763412914347574,0.16922622636057028,0.1118615810794874,0.4176538559374887,True,True,both_correct,308.624203673,0.258745269308,8.46230110859e-05,352.536460601,20.47403647066787,0.0,351.9543,331.9906059447369,56352.12037003612,299.18591971129774,0.47500000000000003,2.6318387110130725,111.17746913570132,115.1262910497238,193.801665,0.35000000000000003
1,103,P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,0,0.2159504463677832,0.2868951297110709,0.4043442630363014,0.32622723439356055,True,True,both_correct,328.176471421,0.746856862244,5.78341655667e-05,308.284457774,20.576388636556285,0.0,540.9516513578948,535.6026215555556,132601.70571230495,1107.4136577713714,0.185,416.3995144518897,-299.73664373603583,191.58771846153846,339.2567352486189,0.31
1,104,P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,0,0.06452428738624007,0.2561234090817236,0.43861389635155795,0.5301024335071054,True,True,both_correct,335.17845091,0.53366627312,7.35439468085e-05,327.916348879,20.40509649732251,0.0,557.8777255555555,555.1709601842106,76258.29861072784,511.4080180444503,0.675,299.4031081928646,-228.78428464460873,202.52778791208794,344.74589226519333,0.3
1,105,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,0,0.5509941433764503,0.5662148270401043,0.40228356584507985,0.6209481674933823,False,False,both_wrong,336.384535968,0.857000372961,5.14827567032e-05,367.720955238,20.706808861943262,0.0,543.9036926666669,539.6836010526316,91356.42310938983,725.027587453011,0.47500000000000003,369.85871271593555,-24.519985508590363,189.67666153846156,334.1610464088398,0.315
1,106,P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,1,0.7845608442667678,0.6476532781064903,0.4646572700549871,0.5250870145044806,True,True,both_correct,339.704237738,0.701398887747,5.24684299583e-05,300.218383071,20.788362968602943,0.0,566.1265489583335,560.6151911111112,35184.77538934985,525.0000000020528,0.045,256.1692531315973,-288.7898502594837,189.57244861878456,332.36007692307703,0.33
1,108,P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,1,0.40637373710486013,0.29692976257663256,0.14226648012459345,0.7099811506502164,False,False,both_wrong,341.923576441,0.300981342968,7.54559898543e-05,360.882535069,20.672882232479186,0.0,402.92654869999984,375.8437217222222,67924.82213595015,351.3339042254884,0.01,327.64069933214915,248.762174661225,131.28852186813185,217.46591244444437,0.365
1,109,P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,1,0.7138359267862139,0.744147806847226,0.50013436242946,0.8313892873685443,True,True,both_correct,342.674555398,0.462731136977,5.8783513777e-05,328.309527448,20.834559404764153,0.0,554.815392777778,538.9196333333333,99532.17046020839,505.7274937855074,0.675,330.5835299802903,210.51388889094858,176.6747032967033,299.16062,0.365
1,110,P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,0,0.4437596472881828,0.6758571527530128,0.4780375882645929,0.7795402192393973,True,False,h_correct_width_wrong,347.783460623,0.850325890926,5.3362114496e-05,354.131736173,20.69026214269118,0.0,552.6362241,549.3436786333334,27913.834379808904,433.5145956738605,0.255,302.1978021979105,66.98707885403364,190.40012000000002,336.288202320442,0.32
1,113,P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,1,0.9594478477853029,0.9279257984273366,0.4687449494691241,0.9075835435628437,True,True,both_correct,353.971838789,0.831374608218,4.0859447809e-05,397.346534493,21.119613479665734,0.0,565.5584741333333,560.5355171777777,35585.8885700112,731.3158043624717,0.36,655.9171597640996,240.19385652197195,182.88889230769232,323.3657784615385,0.34500000000000003
1,119,P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,0,0.9446223513367462,0.854484040112314,0.3861886978992967,0.585856908156318,False,False,both_wrong,364.483174853,0.95103094401,4.26115279421e-05,393.929813999,21.018663328636627,0.0,534.0353022222222,527.7242434505495,102796.5826575283,341.1777664500503,0.35000000000000003,256.791736531104,171.16403850375252,183.46915186813186,330.3255498342541,0.315
1,123,P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,1,0.961623610706586,0.9220058659414538,0.5988263904419934,0.8328666735050708,True,True,both_correct,372.630059968,0.727703112845,4.39975555357e-05,362.949632289,21.126581916544882,0.0,590.8635328888889,585.7453220444444,86404.70551688538,502.5260836105546,0.6950000000000001,374.37548594885396,180.99919997710782,183.0661356043956,322.8161769060773,0.36
1,125,P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,1,0.9742746810292453,0.8911890690156461,0.44956716288296167,0.5698142012820133,True,True,both_correct,374.135097027,0.852003077267,4.24872306812e-05,324.485874926,21.104159996967834,0.0,557.0818279722223,552.3549984222221,87140.32021531649,683.2059619576066,0.925,366.2685665249588,134.56537101779597,182.59855307692308,326.30764439560437,0.33
1,126,P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,1,0.23109302227015607,0.3510104791125762,0.44805968342337665,0.6620283874677294,False,False,both_wrong,375.190327887,0.471971299611,7.58652830639e-05,330.289975384,20.53267906158613,0.0,562.6088697999999,557.217979694737,100169.76357701288,345.9756172836482,0.745,368.27798018113396,19.747222225040545,187.4229191160221,328.08581055555567,0.33
1,127,P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,1,0.9731657691831441,0.917169659558564,0.5249381555023439,0.6661141703566563,True,True,both_correct,377.008330657,0.791215989527,4.31405408456e-05,371.11107289,21.125930499414125,0.0,594.8381962666667,589.0691831388889,62713.1035948592,727.1744586687068,0.32,100.45042869245249,-11.316115204015784,182.89142593406595,325.73924780219784,0.36
1,134,P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,1,0.9699378588717441,0.92224944920408,0.4643565268668872,0.8297648096632025,True,True,both_correct,385.522203,0.931994182449,4.05647861864e-05,365.262393292,21.158728444367096,0.0,562.6732382111111,554.7411053111109,99216.7732984227,459.8780375824281,0.325,545.0489071364168,344.70269225273836,183.96559856353585,330.74262861878464,0.335
1,137,P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,1,0.9482698721587952,0.8798187115045206,0.45639226710637976,0.8121684616220823,True,True,both_correct,389.770210211,0.908238681403,4.3221586392e-05,323.581279452,21.087437149631313,0.0,561.044078611111,556.0992647500003,98409.43473206981,403.4580855306246,0.015,535.7477961595532,265.7702874045893,183.91175337016574,330.0854,0.33
1,138,P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,1,0.9833614149670171,0.9631525674954127,0.6085013800498704,0.9560300976483627,True,True,both_correct,391.91054261,0.798138981731,4.10405950637e-05,398.591592241,21.235193159589013,0.0,593.9733633,588.5620202222223,77582.65628504394,844.0113724107148,0.325,741.1544499468032,493.75097194516206,184.35871428571429,325.9743438674033,0.36
1,139,P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,1,0.9586184545213365,0.9294534283733011,0.45519969799067556,0.8869012429009798,True,True,both_correct,394.301389958,0.965504599187,4.1845661123e-05,386.588977515,21.1169514377136,0.0,560.7351576388888,556.0905159722222,9627.53969931743,391.5589904596798,0.115,376.37362637428777,376.37191203261506,183.2635857142857,331.50203480662975,0.33
1,141,P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,1,0.9884827227149512,0.9618443897179463,0.5438744946103504,0.9143658781779682,True,True,both_correct,400.342090514,0.84724542505,4.08786684736e-05,395.5494372,21.23255511830873,0.0,595.8367853722223,582.5948849,73368.4944453554,749.9369778873,0.165,497.857367758852,316.19616774036706,185.6507820879121,327.89452681318676,0.36
1,148,P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,1,0.9957524210528281,0.9606420695293525,0.5195063277133822,0.8847244764218118,True,True,both_correct,420.548248194,0.890019823061,4.2728397196e-05,342.58191385,21.19078521316628,0.0,584.4079184888889,574.5766638777778,111286.37664533542,470.7206666408531,0.015,686.908571086634,205.78432556412724,183.43711153846152,329.7894074725275,0.35000000000000003
1,150,P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,1,0.9908787926489355,0.9530019976558044,0.504085340232389,0.9249277444629169,True,True,both_correct,423.354289604,0.98992750487,4.35270321082e-05,379.923005206,21.116463753182078,0.0,582.1735773684211,577.7905439583333,95817.4332806907,457.5123820938443,0.13,641.4487984544663,430.77783480273496,181.36730494505494,334.47315846153845,0.34500000000000003
1,152,P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,1,0.9611441336114325,0.9138147157185985,0.4968107538436989,0.919925937587139,True,True,both_correct,429.223744451,0.993777087019,4.49939505126e-05,337.477091824,21.078573275235584,0.0,584.1696375305556,579.7053527888888,102493.32411688195,452.6788693573547,0.015,627.9322439396622,452.6788693573547,184.64115527472526,335.54274747252754,0.34
1,157,P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,0,0.9977722078252386,0.9799483740933745,0.4468982650866984,0.9565985171373242,False,False,both_wrong,441.843471056,0.982124766198,4.09875344609e-05,327.495507906,21.253338006787104,0.0,560.6559422222222,557.2651868666667,91296.0059169018,554.9815843493162,0.325,826.408754479744,554.9815843493162,181.94458530386743,332.5792441758242,0.33
1,164,P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,0,0.0023479206996806683,0.004401528109595988,0.025402951708598454,6.0539719892279724e-05,True,True,both_correct,101.127472137,0.52394730996,4.5e-05,300.0,19.95283600033355,0.0,268.0847131150557,262.5284392354724,219997.8000219995,584.7277679307724,0.0,-1392.2942229627845,-1387.3991658536474,174.46694482000007,223.5155218803297,0.105
1,168,P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,0,0.10876781715832938,0.3729273384173324,0.3540708233416862,0.15321450092180247,True,True,both_correct,109.759946449,0.241926176876,4.5e-05,300.0,20.421129105174305,4.0,244.4793578417895,236.52090206786667,1903.6109317825383,270.30489371752594,0.595,-188.3181168188245,-40.174787162810446,150.73621212615384,183.04174064044196,0.095
1,192,P-135p208661893_VX-0p295797438033_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-6p32116012922e-06_H-fb250c7cf9,1,0.17961272701479855,0.26214614836628425,0.31465833825418654,0.08788895194837049,False,False,both_wrong,135.208661893,0.295797438033,4.5e-05,300.0,20.529131526047987,4.0,282.33359999999993,272.40439036199996,39120.35800537951,292.0856648317447,0.11,-258.45693570582813,-96.62154528077474,162.36154167384618,200.91597008703297,0.125
1,199,P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,1,0.4752252344960443,0.3493200725526343,0.15418598668206293,0.016063890536150097,False,False,both_wrong,140.119887795,0.222892199661,4.5e-05,300.0,20.70630401683901,4.0,260.06292,252.42003452411114,45136.377053811746,218.57466898137952,0.255,-194.2619407386109,20.123443575225387,160.34112709626373,194.95695128198895,0.095
1,214,P-149p779509657_VX-0p251536582152_LS-4p84927831067e-05_ST-381p35096431_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91786044071e-05_H-6af407d4ba,0,0.3418439701711613,0.2676067683556498,0.044275586135671986,0.3314816553571486,True,True,both_correct,149.779509657,0.251536582152,4.84927831067e-05,381.35096431,20.600391058659632,0.0,253.1493662,240.4955662,6175.127777727534,253.86881618365692,0.595,153.89511543171085,155.8868560359586,94.90821164835164,155.04610088888882,0.3
1,217,P-151p630328889_VX-0p596649793105_LS-5p54888002616e-05_ST-323p086654154_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p0798550665e-05_H-bf889bf790,0,0.0010417841286451733,0.003911799232731567,0.06012627352033395,0.007381030375594295,True,True,both_correct,151.630328889,0.596649793105,5.54888002616e-05,323.086654154,19.978652018293502,0.0,336.70434400000033,327.55506480000025,74463.10114737508,867.2145770518637,0.675,-237.56611712399803,-783.6701563850977,121.80348373626371,210.63684828729285,0.295
