repeat,model,prefix_tau,subset,row_count,keyhole_count,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,brier_score
8,h_plus_width_history,0.2,q30,113,37,0.9534139402560455,0.8499074414573566,0.8761061946902655,0.8454836415362732,0.7567567567567568,0.9342105263157895,9,5,0.08557949373818005
8,h_plus_width_history,0.2,q20,76,28,0.9233630952380952,0.8101850521472648,0.8289473684210527,0.7976190476190477,0.6785714285714286,0.9166666666666666,9,4,0.1138836655898352
8,h_plus_width_history,0.4,full,350,70,0.9914285714285713,0.9642051021146162,0.9542857142857143,0.9125,0.8428571428571429,0.9821428571428571,11,5,0.030807088065679215
8,h_plus_width_history,0.4,q30,113,37,0.9509246088193456,0.8509698443380418,0.8672566371681416,0.8319701280227596,0.7297297297297297,0.9342105263157895,10,5,0.08789409751960406
8,h_plus_width_history,0.4,q20,76,28,0.9233630952380951,0.8163349782286852,0.8157894736842105,0.7797619047619048,0.6428571428571429,0.9166666666666666,10,4,0.11657507030814218
8,h_plus_width_history,0.6,full,350,70,0.9914795918367346,0.9629227363332618,0.9514285714285714,0.9053571428571429,0.8285714285714286,0.9821428571428571,12,5,0.03165611158970424
8,h_plus_width_history,0.6,q30,113,37,0.9487908961593172,0.8471513422608166,0.8584070796460177,0.8184566145092461,0.7027027027027027,0.9342105263157895,11,5,0.09048139169804711
8,h_plus_width_history,0.6,q20,76,28,0.9203869047619048,0.8128916979704838,0.8157894736842105,0.7797619047619048,0.6428571428571429,0.9166666666666666,10,4,0.11894825884835651
8,h_plus_width_history,0.8,full,350,70,0.9911224489795918,0.9626271308031695,0.9514285714285714,0.9053571428571429,0.8285714285714286,0.9821428571428571,12,5,0.03226185346686558
8,h_plus_width_history,0.8,q30,113,37,0.9466571834992888,0.863323005192111,0.8584070796460177,0.8184566145092461,0.7027027027027027,0.9342105263157895,11,5,0.09243456275199005
8,h_plus_width_history,0.8,q20,76,28,0.9151785714285715,0.830805158697755,0.8157894736842105,0.7797619047619048,0.6428571428571429,0.9166666666666666,10,4,0.12079407379721384
8,h_plus_width_history,1.0,full,350,70,0.9913775510204081,0.964121835706033,0.9542857142857143,0.9125,0.8428571428571429,0.9821428571428571,11,5,0.03163781108959696
8,h_plus_width_history,1.0,q30,113,37,0.9480796586059744,0.8665976649351186,0.8672566371681416,0.8319701280227596,0.7297297297297297,0.9342105263157895,10,5,0.0906845409744984
8,h_plus_width_history,1.0,q20,76,28,0.9166666666666667,0.8341157385774253,0.8157894736842105,0.7797619047619048,0.6428571428571429,0.9166666666666666,10,4,0.12103168101627738
8,width_history_only,0.2,full,350,70,0.5992857142857143,0.23294318572689188,0.8,0.5,0.0,1.0,70,0,0.1552666045704377
8,width_history_only,0.2,q30,113,37,0.4562588904694168,0.30903461410530025,0.672566371681416,0.5,0.0,1.0,37,0,0.2399028297764181
8,width_history_only,0.2,q20,76,28,0.43526785714285715,0.33123654394488894,0.631578947368421,0.5,0.0,1.0,28,0,0.2672441292969261
8,width_history_only,0.4,full,350,70,0.7469897959183673,0.4656743099777344,0.8028571428571428,0.5125,0.02857142857142857,0.9964285714285714,68,1,0.13956045933321112
8,width_history_only,0.4,q30,113,37,0.6337126600284495,0.48059060645816243,0.6814159292035398,0.520448079658606,0.05405405405405406,0.9868421052631579,35,1,0.2168808455353603
8,width_history_only,0.4,q20,76,28,0.5788690476190477,0.4870384426236835,0.6447368421052632,0.5252976190476191,0.07142857142857142,0.9791666666666666,26,1,0.2427598867374018
8,width_history_only,0.6,full,350,70,0.8281632653061224,0.5390395189298718,0.8114285714285714,0.5714285714285714,0.17142857142857143,0.9714285714285714,58,8,0.12537910576576367
8,width_history_only,0.6,q30,113,37,0.7855618776671409,0.5907851507711044,0.6637168141592921,0.5142247510668563,0.08108108108108109,0.9473684210526315,34,4,0.19031628049929922
8,width_history_only,0.6,q20,76,28,0.7648809523809523,0.6436689461429526,0.631578947368421,0.5148809523809524,0.07142857142857142,0.9583333333333334,26,2,0.2090194095891991
8,width_history_only,0.8,full,350,70,0.8715306122448979,0.672885884559311,0.86,0.6982142857142857,0.42857142857142855,0.9678571428571429,40,9,0.10734468408079388
8,width_history_only,0.8,q30,113,37,0.7962304409672831,0.6601628580630841,0.7610619469026548,0.662873399715505,0.3783783783783784,0.9473684210526315,23,4,0.17242228039663685
8,width_history_only,0.8,q20,76,28,0.7775297619047619,0.7293181440827505,0.75,0.6681547619047619,0.35714285714285715,0.9791666666666666,18,1,0.18774711713781586
8,width_history_only,1.0,full,350,70,0.8815306122448979,0.6828388995702447,0.8657142857142858,0.7285714285714286,0.5,0.9571428571428572,35,12,0.10399692615028776
8,width_history_only,1.0,q30,113,37,0.8019203413940257,0.6796955325021203,0.7522123893805309,0.6632290184921764,0.40540540540540543,0.9210526315789473,22,6,0.1672470086429312
8,width_history_only,1.0,q20,76,28,0.7581845238095238,0.7231392683086766,0.7236842105263158,0.6473214285714286,0.35714285714285715,0.9375,18,3,0.18839306112152943
9,h_only,0.2,full,350,70,0.9891326530612246,0.9550257101550027,0.9542857142857143,0.9178571428571428,0.8571428571428571,0.9785714285714285,10,6,0.03151587445997295
9,h_only,0.2,q30,112,37,0.9362162162162162,0.8303419949203741,0.8571428571428571,0.8248648648648649,0.7297297297297297,0.92,10,6,0.09438462624701131
9,h_only,0.2,q20,74,29,0.9003831417624522,0.8029795050374223,0.8243243243243243,0.8065134099616857,0.7241379310344828,0.8888888888888888,8,5,0.12349925109510036
9,h_only,0.4,full,350,70,0.9891326530612246,0.9550257101550027,0.9542857142857143,0.9178571428571428,0.8571428571428571,0.9785714285714285,10,6,0.03151587445997295
9,h_only,0.4,q30,112,37,0.9362162162162162,0.8303419949203741,0.8571428571428571,0.8248648648648649,0.7297297297297297,0.92,10,6,0.09438462624701131
9,h_only,0.4,q20,74,29,0.9003831417624522,0.8029795050374223,0.8243243243243243,0.8065134099616857,0.7241379310344828,0.8888888888888888,8,5,0.12349925109510036
9,h_only,0.6,full,350,70,0.9891326530612246,0.9550257101550027,0.9542857142857143,0.9178571428571428,0.8571428571428571,0.9785714285714285,10,6,0.03151587445997295
9,h_only,0.6,q30,112,37,0.9362162162162162,0.8303419949203741,0.8571428571428571,0.8248648648648649,0.7297297297297297,0.92,10,6,0.09438462624701131
9,h_only,0.6,q20,74,29,0.9003831417624522,0.8029795050374223,0.8243243243243243,0.8065134099616857,0.7241379310344828,0.8888888888888888,8,5,0.12349925109510036
9,h_only,0.8,full,350,70,0.9891326530612246,0.9550257101550027,0.9542857142857143,0.9178571428571428,0.8571428571428571,0.9785714285714285,10,6,0.03151587445997295
9,h_only,0.8,q30,112,37,0.9362162162162162,0.8303419949203741,0.8571428571428571,0.8248648648648649,0.7297297297297297,0.92,10,6,0.09438462624701131
9,h_only,0.8,q20,74,29,0.9003831417624522,0.8029795050374223,0.8243243243243243,0.8065134099616857,0.7241379310344828,0.8888888888888888,8,5,0.12349925109510036
9,h_only,1.0,full,350,70,0.9891326530612246,0.9550257101550027,0.9542857142857143,0.9178571428571428,0.8571428571428571,0.9785714285714285,10,6,0.03151587445997295
9,h_only,1.0,q30,112,37,0.9362162162162162,0.8303419949203741,0.8571428571428571,0.8248648648648649,0.7297297297297297,0.92,10,6,0.09438462624701131
9,h_only,1.0,q20,74,29,0.9003831417624522,0.8029795050374223,0.8243243243243243,0.8065134099616857,0.7241379310344828,0.8888888888888888,8,5,0.12349925109510036
9,h_plus_width_history,0.2,full,350,70,0.9903061224489795,0.9590961288316154,0.9571428571428572,0.9196428571428571,0.8571428571428571,0.9821428571428571,10,5,0.03155820602265742
9,h_plus_width_history,0.2,q30,112,37,0.9466666666666667,0.8552535938201474,0.875,0.8450450450450451,0.7567567567567568,0.9333333333333333,9,5,0.08823073393487031
9,h_plus_width_history,0.2,q20,74,29,0.9157088122605364,0.8150200823507379,0.8243243243243243,0.8065134099616857,0.7241379310344828,0.8888888888888888,8,5,0.11618385156028643
9,h_plus_width_history,0.4,full,350,70,0.9894897959183674,0.957283371363562,0.9571428571428572,0.9142857142857144,0.8428571428571429,0.9857142857142858,11,4,0.032973096656584516
9,h_plus_width_history,0.4,q30,112,37,0.9423423423423423,0.8581725104847551,0.875,0.8381981981981982,0.7297297297297297,0.9466666666666667,10,4,0.09306118646953183
9,h_plus_width_history,0.4,q20,74,29,0.9126436781609195,0.8283907374667708,0.8378378378378378,0.8176245210727969,0.7241379310344828,0.9111111111111111,8,4,0.1206541651054653
9,h_plus_width_history,0.6,full,350,70,0.9886224489795918,0.9539037244024595,0.9542857142857143,0.9071428571428573,0.8285714285714286,0.9857142857142858,12,4,0.033935058931473534
9,h_plus_width_history,0.6,q30,112,37,0.9365765765765766,0.8490882142943826,0.8660714285714286,0.8246846846846847,0.7027027027027027,0.9466666666666667,11,4,0.09603908831224395
9,h_plus_width_history,0.6,q20,74,29,0.9049808429118774,0.820064422620819,0.8243243243243243,0.8003831417624521,0.6896551724137931,0.9111111111111111,9,4,0.12413528050383554
9,h_plus_width_history,0.8,full,350,70,0.9887755102040816,0.9552081392462589,0.9485714285714286,0.8982142857142856,0.8142857142857143,0.9821428571428571,13,5,0.034034987315556396
9,h_plus_width_history,0.8,q30,112,37,0.9358558558558558,0.8490794442038939,0.8482142857142857,0.8045045045045045,0.6756756756756757,0.9333333333333333,12,5,0.0966977203451321
9,h_plus_width_history,0.8,q20,74,29,0.9026819923371647,0.8186158517503549,0.7972972972972973,0.7720306513409961,0.6551724137931034,0.8888888888888888,10,5,0.12488711829340779
9,h_plus_width_history,1.0,full,350,70,0.9896938775510205,0.9582871378958108,0.9485714285714286,0.8982142857142856,0.8142857142857143,0.9821428571428571,13,5,0.033090384463557526
9,h_plus_width_history,1.0,q30,112,37,0.9405405405405406,0.8564884351976662,0.8482142857142857,0.8045045045045045,0.6756756756756757,0.9333333333333333,12,5,0.09452058486892885
9,h_plus_width_history,1.0,q20,74,29,0.9057471264367816,0.8226968655563646,0.7972972972972973,0.7720306513409961,0.6551724137931034,0.8888888888888888,10,5,0.1250465712755969
9,width_history_only,0.2,full,350,70,0.5876530612244898,0.2163824166482477,0.8,0.5,0.0,1.0,70,0,0.15597757465281542
9,width_history_only,0.2,q30,112,37,0.4180180180180181,0.2765380287512519,0.6696428571428571,0.5,0.0,1.0,37,0,0.24276957522839065
9,width_history_only,0.2,q20,74,29,0.34942528735632183,0.3084592407611953,0.6081081081081081,0.5,0.0,1.0,29,0,0.28182996514875
9,width_history_only,0.4,full,350,70,0.7324489795918367,0.46323492166335223,0.8028571428571428,0.5125,0.02857142857142857,0.9964285714285714,68,1,0.14137669415276982
9,width_history_only,0.4,q30,112,37,0.5967567567567568,0.45890759107158285,0.6785714285714286,0.5203603603603604,0.05405405405405406,0.9866666666666667,35,1,0.221026480970089
9,width_history_only,0.4,q20,74,29,0.5540229885057472,0.4772473805790666,0.6216216216216216,0.5233716475095785,0.06896551724137931,0.9777777777777777,27,1,0.25654322956840453
9,width_history_only,0.6,full,350,70,0.8225,0.5307715950454327,0.8114285714285714,0.5660714285714286,0.15714285714285714,0.975,59,7,0.12595302777482548
9,width_history_only,0.6,q30,112,37,0.7686486486486486,0.5902354019404679,0.6696428571428571,0.5273873873873873,0.10810810810810811,0.9466666666666667,33,4,0.19005556233337617
9,width_history_only,0.6,q20,74,29,0.7371647509578544,0.6041284771035141,0.5945945945945946,0.5011494252873563,0.06896551724137931,0.9333333333333333,27,3,0.22034537100368137
9,width_history_only,0.8,full,350,70,0.8693877551020408,0.667802897622151,0.8514285714285714,0.6821428571428572,0.4,0.9642857142857143,42,10,0.10794982642791642
9,width_history_only,0.8,q30,112,37,0.7942342342342342,0.6747567016681069,0.7589285714285714,0.6625225225225225,0.3783783783783784,0.9466666666666667,23,4,0.17105737060806575
9,width_history_only,0.8,q20,74,29,0.760919540229885,0.6669334244871866,0.7027027027027027,0.639080459770115,0.3448275862068966,0.9333333333333333,19,3,0.20086872161733046
9,width_history_only,1.0,full,350,70,0.8797959183673469,0.6694288502683279,0.8571428571428571,0.7285714285714285,0.5142857142857142,0.9428571428571428,34,16,0.10525527381816846
9,width_history_only,1.0,q30,112,37,0.7945945945945947,0.6742140957941974,0.7589285714285714,0.6762162162162162,0.43243243243243246,0.92,21,6,0.1690951843526846
9,width_history_only,1.0,q20,74,29,0.7386973180076628,0.6557079464580716,0.6891891891891891,0.6340996168582376,0.3793103448275862,0.8888888888888888,18,5,0.2061651033791428
10,h_only,0.2,full,350,70,0.99,0.9570045360824976,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.029688884388150046
10,h_only,0.2,q30,110,37,0.9370603480192522,0.8371982110139877,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.09182887540063285
10,h_only,0.2,q20,76,32,0.90625,0.8228360535268746,0.8289473684210527,0.8139204545454546,0.71875,0.9090909090909091,9,4,0.12504978384913645
10,h_only,0.4,full,350,70,0.99,0.9570045360824976,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.029688884388150046
10,h_only,0.4,q30,110,37,0.9370603480192522,0.8371982110139877,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.09182887540063285
10,h_only,0.4,q20,76,32,0.90625,0.8228360535268746,0.8289473684210527,0.8139204545454546,0.71875,0.9090909090909091,9,4,0.12504978384913645
10,h_only,0.6,full,350,70,0.99,0.9570045360824976,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.029688884388150046
10,h_only,0.6,q30,110,37,0.9370603480192522,0.8371982110139877,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.09182887540063285
10,h_only,0.6,q20,76,32,0.90625,0.8228360535268746,0.8289473684210527,0.8139204545454546,0.71875,0.9090909090909091,9,4,0.12504978384913645
10,h_only,0.8,full,350,70,0.99,0.9570045360824976,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.029688884388150046
10,h_only,0.8,q30,110,37,0.9370603480192522,0.8371982110139877,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.09182887540063285
10,h_only,0.8,q20,76,32,0.90625,0.8228360535268746,0.8289473684210527,0.8139204545454546,0.71875,0.9090909090909091,9,4,0.12504978384913645
10,h_only,1.0,full,350,70,0.99,0.9570045360824976,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.029688884388150046
10,h_only,1.0,q30,110,37,0.9370603480192522,0.8371982110139877,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.09182887540063285
10,h_only,1.0,q20,76,32,0.90625,0.8228360535268746,0.8289473684210527,0.8139204545454546,0.71875,0.9090909090909091,9,4,0.12504978384913645
10,h_plus_width_history,0.2,full,350,70,0.9914795918367346,0.9635558456078193,0.9571428571428572,0.9196428571428571,0.8571428571428571,0.9821428571428571,10,5,0.031076353467287047
10,h_plus_width_history,0.2,q30,110,37,0.9474268789337283,0.8495053084800746,0.8727272727272727,0.8441318030359126,0.7567567567567568,0.9315068493150684,9,5,0.0904197004765239
10,h_plus_width_history,0.2,q20,76,32,0.9161931818181819,0.8327412122423817,0.8157894736842105,0.8025568181818181,0.71875,0.8863636363636364,9,5,0.12291926527270408
10,h_plus_width_history,0.4,full,350,70,0.991326530612245,0.9641696962232281,0.9571428571428572,0.9142857142857144,0.8428571428571429,0.9857142857142858,11,4,0.03076673100868962
10,h_plus_width_history,0.4,q30,110,37,0.9474268789337281,0.8643353460766701,0.8727272727272727,0.8374676045908922,0.7297297297297297,0.9452054794520548,10,4,0.09023974877401891
10,h_plus_width_history,0.4,q20,76,32,0.9161931818181819,0.8480340106739881,0.8157894736842105,0.7982954545454546,0.6875,0.9090909090909091,10,4,0.12235019019771326
10,h_plus_width_history,0.6,full,350,70,0.9913775510204081,0.9631591734901772,0.9542857142857143,0.9125,0.8428571428571429,0.9821428571428571,11,5,0.031091507170485637
10,h_plus_width_history,0.6,q30,110,37,0.9459459459459459,0.8471556142112981,0.8636363636363636,0.830618289522399,0.7297297297297297,0.9315068493150684,10,5,0.09137325436039367
10,h_plus_width_history,0.6,q20,76,32,0.9140625,0.8287774770638735,0.8026315789473685,0.7869318181818181,0.6875,0.8863636363636364,10,5,0.12412301104517341
10,h_plus_width_history,0.8,full,350,70,0.9908163265306122,0.9615149924131059,0.9542857142857143,0.9125,0.8428571428571429,0.9821428571428571,11,5,0.03148432417642493
10,h_plus_width_history,0.8,q30,110,37,0.9426138467234357,0.8417189354158482,0.8636363636363636,0.830618289522399,0.7297297297297297,0.9315068493150684,10,5,0.09294034626264785
10,h_plus_width_history,0.8,q20,76,32,0.9105113636363636,0.8258237055662824,0.8026315789473685,0.7869318181818181,0.6875,0.8863636363636364,10,5,0.12649219718314694
10,h_plus_width_history,1.0,full,350,70,0.9910714285714286,0.9624872391098529,0.9514285714285714,0.9053571428571429,0.8285714285714286,0.9821428571428571,12,5,0.031055860512991675
10,h_plus_width_history,1.0,q30,110,37,0.9444650129581637,0.8447546491595368,0.8545454545454545,0.8171047760088856,0.7027027027027027,0.9315068493150684,11,5,0.09190823124585157
10,h_plus_width_history,1.0,q20,76,32,0.9105113636363635,0.8262939823735406,0.7894736842105263,0.7713068181818181,0.65625,0.8863636363636364,11,5,0.125427977745969
10,width_history_only,0.2,full,350,70,0.5908673469387755,0.2242029580891985,0.8,0.5,0.0,1.0,70,0,0.15654337496596046
10,width_history_only,0.2,q30,110,37,0.39540910773787485,0.2747203593874199,0.6636363636363637,0.5,0.0,1.0,37,0,0.25216170899715673
10,width_history_only,0.2,q20,76,32,0.41051136363636365,0.3597730592961948,0.5789473684210527,0.5,0.0,1.0,32,0,0.30334695333968625
10,width_history_only,0.4,full,350,70,0.7418877551020409,0.4558134284153064,0.8028571428571428,0.5125,0.02857142857142857,0.9964285714285714,68,1,0.14018934943714362
10,width_history_only,0.4,q30,110,37,0.6064420584968531,0.4625932612667082,0.6727272727272727,0.5201777119585338,0.05405405405405406,0.9863013698630136,35,1,0.2242776899107162
10,width_history_only,0.4,q20,76,32,0.6065340909090909,0.5363568062046846,0.5921052631578947,0.5198863636363636,0.0625,0.9772727272727273,30,1,0.26753554931292295
10,width_history_only,0.6,full,350,70,0.830561224489796,0.5384466890685996,0.8142857142857143,0.5732142857142857,0.17142857142857143,0.975,58,7,0.12501907710961246
10,width_history_only,0.6,q30,110,37,0.7841540170307294,0.5980641901283372,0.6727272727272727,0.5335061088485746,0.10810810810810811,0.958904109589041,33,3,0.1927403633430913
10,width_history_only,0.6,q20,76,32,0.7755681818181819,0.6754714060469839,0.6052631578947368,0.5397727272727273,0.125,0.9545454545454546,28,2,0.22856821294548366
10,width_history_only,0.8,full,350,70,0.867295918367347,0.6615870806874034,0.8542857142857143,0.6946428571428571,0.42857142857142855,0.9607142857142857,40,11,0.10793225554690809
10,width_history_only,0.8,q30,110,37,0.7823028507960016,0.6753253070714469,0.7636363636363637,0.6753054424287301,0.40540540540540543,0.9452054794520548,22,4,0.17463348649819888
10,width_history_only,0.8,q20,76,32,0.75,0.7156032644932113,0.7236842105263158,0.6803977272727273,0.40625,0.9545454545454546,19,2,0.21059377633816814
10,width_history_only,1.0,full,350,70,0.8797448979591836,0.6803884384251133,0.8657142857142858,0.7339285714285715,0.5142857142857142,0.9535714285714286,34,13,0.10428587437835747
10,width_history_only,1.0,q30,110,37,0.7863754165124028,0.6876240201296622,0.7636363636363637,0.6819696408737504,0.43243243243243246,0.9315068493150684,21,5,0.17175516329553472
10,width_history_only,1.0,q20,76,32,0.7556818181818182,0.7368879734717019,0.7236842105263158,0.6803977272727273,0.40625,0.9545454545454546,19,2,0.2053948511798681
11,h_only,0.2,full,350,70,0.9895918367346939,0.9556909942634333,0.9628571428571429,0.9339285714285714,0.8857142857142857,0.9821428571428571,8,5,0.029726744117566473
11,h_only,0.2,q30,112,38,0.939900426742532,0.8403280830749271,0.8839285714285714,0.8609530583214794,0.7894736842105263,0.9324324324324325,8,5,0.08902305837127653
11,h_only,0.2,q20,76,30,0.9050724637681159,0.8089956931407071,0.8552631578947368,0.8398550724637681,0.7666666666666667,0.9130434782608695,7,4,0.11811210286353153
11,h_only,0.4,full,350,70,0.9895918367346939,0.9556909942634333,0.9628571428571429,0.9339285714285714,0.8857142857142857,0.9821428571428571,8,5,0.029726744117566473
11,h_only,0.4,q30,112,38,0.939900426742532,0.8403280830749271,0.8839285714285714,0.8609530583214794,0.7894736842105263,0.9324324324324325,8,5,0.08902305837127653
11,h_only,0.4,q20,76,30,0.9050724637681159,0.8089956931407071,0.8552631578947368,0.8398550724637681,0.7666666666666667,0.9130434782608695,7,4,0.11811210286353153
11,h_only,0.6,full,350,70,0.9895918367346939,0.9556909942634333,0.9628571428571429,0.9339285714285714,0.8857142857142857,0.9821428571428571,8,5,0.029726744117566473
11,h_only,0.6,q30,112,38,0.939900426742532,0.8403280830749271,0.8839285714285714,0.8609530583214794,0.7894736842105263,0.9324324324324325,8,5,0.08902305837127653
11,h_only,0.6,q20,76,30,0.9050724637681159,0.8089956931407071,0.8552631578947368,0.8398550724637681,0.7666666666666667,0.9130434782608695,7,4,0.11811210286353153
11,h_only,0.8,full,350,70,0.9895918367346939,0.9556909942634333,0.9628571428571429,0.9339285714285714,0.8857142857142857,0.9821428571428571,8,5,0.029726744117566473
11,h_only,0.8,q30,112,38,0.939900426742532,0.8403280830749271,0.8839285714285714,0.8609530583214794,0.7894736842105263,0.9324324324324325,8,5,0.08902305837127653
11,h_only,0.8,q20,76,30,0.9050724637681159,0.8089956931407071,0.8552631578947368,0.8398550724637681,0.7666666666666667,0.9130434782608695,7,4,0.11811210286353153
11,h_only,1.0,full,350,70,0.9895918367346939,0.9556909942634333,0.9628571428571429,0.9339285714285714,0.8857142857142857,0.9821428571428571,8,5,0.029726744117566473
11,h_only,1.0,q30,112,38,0.939900426742532,0.8403280830749271,0.8839285714285714,0.8609530583214794,0.7894736842105263,0.9324324324324325,8,5,0.08902305837127653
11,h_only,1.0,q20,76,30,0.9050724637681159,0.8089956931407071,0.8552631578947368,0.8398550724637681,0.7666666666666667,0.9130434782608695,7,4,0.11811210286353153
11,h_plus_width_history,0.2,full,350,70,0.9920408163265306,0.9660787017066592,0.96,0.9267857142857143,0.8714285714285714,0.9821428571428571,9,5,0.02957408977535444
11,h_plus_width_history,0.2,q30,112,38,0.9544807965860598,0.8585666856366373,0.8839285714285714,0.8609530583214794,0.7894736842105263,0.9324324324324325,8,5,0.08368393517877348
11,h_plus_width_history,0.2,q20,76,30,0.9253623188405796,0.8290085914639537,0.8421052631578947,0.8289855072463768,0.7666666666666667,0.8913043478260869,7,5,0.11203053325140527
11,h_plus_width_history,0.4,full,350,70,0.9918367346938776,0.9659190022512004,0.96,0.9214285714285715,0.8571428571428571,0.9857142857142858,10,4,0.030175517574444057
11,h_plus_width_history,0.4,q30,112,38,0.9516358463726885,0.8685115276370103,0.8839285714285714,0.854551920341394,0.7631578947368421,0.9459459459459459,9,4,0.08633149130764137
11,h_plus_width_history,0.4,q20,76,30,0.918840579710145,0.8234193415044878,0.8421052631578947,0.8231884057971014,0.7333333333333333,0.9130434782608695,8,4,0.11540870980312024
11,h_plus_width_history,0.6,full,350,70,0.9912755102040816,0.9631862600713659,0.9542857142857143,0.9071428571428573,0.8285714285714286,0.9857142857142858,12,4,0.031615901035460754
11,h_plus_width_history,0.6,q30,112,38,0.9466571834992888,0.8480542783976477,0.8660714285714286,0.8282361308677098,0.7105263157894737,0.9459459459459459,11,4,0.09057696564048255
11,h_plus_width_history,0.6,q20,76,30,0.9123188405797101,0.8152137608612385,0.8157894736842105,0.7898550724637681,0.6666666666666666,0.9130434782608695,10,4,0.12171620800936558
11,h_plus_width_history,0.8,full,350,70,0.9916326530612245,0.9643720747535383,0.9485714285714286,0.8982142857142856,0.8142857142857143,0.9821428571428571,13,5,0.031401982448265836
11,h_plus_width_history,0.8,q30,112,38,0.9487908961593172,0.8512447994048903,0.8482142857142857,0.8083214793741109,0.6842105263157895,0.9324324324324325,12,5,0.09030727044936905
11,h_plus_width_history,0.8,q20,76,30,0.9144927536231884,0.8179129009235813,0.7894736842105263,0.7623188405797101,0.6333333333333333,0.8913043478260869,11,5,0.12140837401159378
11,h_plus_width_history,1.0,full,350,70,0.9916836734693877,0.9644340192295742,0.9542857142857143,0.9071428571428573,0.8285714285714286,0.9857142857142858,12,4,0.030987618478180566
11,h_plus_width_history,1.0,q30,112,38,0.9498577524893315,0.8524208771468447,0.8660714285714286,0.8282361308677098,0.7105263157894737,0.9459459459459459,11,4,0.08940707541602484
11,h_plus_width_history,1.0,q20,76,30,0.9159420289855071,0.8177746057123205,0.8157894736842105,0.7898550724637681,0.6666666666666666,0.9130434782608695,10,4,0.12058483868575956
11,width_history_only,0.2,full,350,70,0.6130612244897959,0.24020688971014673,0.8,0.5,0.0,1.0,70,0,0.1543035242696873
11,width_history_only,0.2,q30,112,38,0.4313655761024182,0.30860290647906186,0.6607142857142857,0.5,0.0,1.0,38,0,0.2474926388008071
11,width_history_only,0.2,q20,76,30,0.42898550724637674,0.3605668158999399,0.6052631578947368,0.5,0.0,1.0,30,0,0.27896697887364375
11,width_history_only,0.4,full,350,70,0.7420918367346939,0.4414220261924472,0.8028571428571428,0.5125,0.02857142857142857,0.9964285714285714,68,1,0.1400887578115026
11,width_history_only,0.4,q30,112,38,0.5814366998577525,0.4508931011369439,0.6696428571428571,0.5195590327169275,0.05263157894736842,0.9864864864864865,36,1,0.22817003485804502
11,width_history_only,0.4,q20,76,30,0.558695652173913,0.48285559834052344,0.618421052631579,0.5224637681159421,0.06666666666666667,0.9782608695652174,28,1,0.2594810173013364
11,width_history_only,0.6,full,350,70,0.8330102040816326,0.5328177043238642,0.8057142857142857,0.5517857142857143,0.12857142857142856,0.975,61,7,0.12456612648109232
11,width_history_only,0.6,q30,112,38,0.7681365576102419,0.5766048406239412,0.6517857142857143,0.5124466571834992,0.07894736842105263,0.9459459459459459,35,4,0.19749541623982672
11,width_history_only,0.6,q20,76,30,0.7471014492753624,0.6165398900327604,0.5921052631578947,0.5007246376811595,0.06666666666666667,0.9347826086956522,28,3,0.22487542720675188
11,width_history_only,0.8,full,350,70,0.8760204081632653,0.6768344976322557,0.86,0.6982142857142857,0.42857142857142855,0.9678571428571429,40,9,0.10603015821741273
11,width_history_only,0.8,q30,112,38,0.7930298719772404,0.660145536109769,0.7589285714285714,0.6703413940256046,0.39473684210526316,0.9459459459459459,23,4,0.17495658701070754
11,width_history_only,0.8,q20,76,30,0.7579710144927536,0.6859534428479533,0.7105263157894737,0.644927536231884,0.3333333333333333,0.9565217391304348,20,2,0.20374636828290568
11,width_history_only,1.0,full,350,70,0.8881122448979593,0.6956407427766291,0.86,0.725,0.5,0.95,35,14,0.10170892184851171
11,width_history_only,1.0,q30,112,38,0.8054765291607398,0.6917441256414085,0.75,0.6699857752489331,0.42105263157894735,0.918918918918919,22,6,0.16866175826940522
11,width_history_only,1.0,q20,76,30,0.7579710144927537,0.6862789744126178,0.6973684210526315,0.639855072463768,0.36666666666666664,0.9130434782608695,19,4,0.20142907045061928
12,h_only,0.2,full,350,70,0.9904591836734694,0.9596333248064665,0.96,0.9267857142857143,0.8714285714285714,0.9821428571428571,9,5,0.028831819841440915
12,h_only,0.2,q30,111,36,0.94,0.8352541719906921,0.8738738738738738,0.8416666666666667,0.75,0.9333333333333333,9,5,0.08857589350410032
12,h_only,0.2,q20,76,30,0.9123188405797101,0.8176714168377036,0.8157894736842105,0.7956521739130434,0.7,0.8913043478260869,9,5,0.11882376058034158
