experiment_name,population_row_index,has_keyhole,P,VX,LS,ST,log_h,prefix_tau,current_width_um,width_gain_so_far_um,median_positive_dWdt_so_far_um_per_ms,max_positive_dWdt_so_far_um_per_ms,normalized_slope_so_far_um_per_tau,latest_source_tau
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,163,1,449.762375807,0.721910835583,4.02949716673e-05,312.266645761,21.450572015581606,0.2,186.03684340659342,186.03684340659342,1281.5179326169737,2764.2013978004657,930.2923573625201,0.2
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,163,1,449.762375807,0.721910835583,4.02949716673e-05,312.266645761,21.450572015581606,0.4,324.3426044198895,324.3426044198895,645.8067392338967,2764.2013978004657,745.8321791684355,0.4
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,163,1,449.762375807,0.721910835583,4.02949716673e-05,312.266645761,21.450572015581606,0.6,449.6692846153847,449.6692846153847,515.4653293877847,5735.521310591204,699.1656641352953,0.6
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,163,1,449.762375807,0.721910835583,4.02949716673e-05,312.266645761,21.450572015581606,0.8,557.84765,557.84765,509.17679538741794,5735.521310591204,658.6015817006561,0.8
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,163,1,449.762375807,0.721910835583,4.02949716673e-05,312.266645761,21.450572015581606,1.0,614.6700000000001,614.6700000000001,461.83326551417053,5735.521310591204,604.7123068087589,1.0
P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,164,0,101.127472137,0.52394730996,4.5e-05,300.0,19.95283600033355,0.2,174.46694482000007,174.46694482000007,34963.47113422762,219997.8000219995,588.8661470115937,0.2
P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,164,0,101.127472137,0.52394730996,4.5e-05,300.0,19.95283600033355,0.4,223.5155218803297,223.5155218803297,880.0846625976653,219997.8000219995,392.20228056109306,0.4
P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,164,0,101.127472137,0.52394730996,4.5e-05,300.0,19.95283600033355,0.6,250.53696501538485,250.53696501538485,447.6711383582664,219997.8000219995,288.1745677578978,0.6
P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,164,0,101.127472137,0.52394730996,4.5e-05,300.0,19.95283600033355,0.8,261.97403294000014,261.97403294000014,447.6711383582664,219997.8000219995,214.06444396495058,0.8
P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,164,0,101.127472137,0.52394730996,4.5e-05,300.0,19.95283600033355,1.0,262.28709999999995,262.28709999999995,584.7277679307724,219997.8000219995,164.6809609884726,1.0
P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,165,0,104.101541641,0.916529700054,8.82882842693e-05,394.968412652,18.691301898089755,0.2,170.68365999999997,170.68365999999997,1232.4379603907719,147424.13091673877,855.5850561070898,0.2
P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,165,0,104.101541641,0.916529700054,8.82882842693e-05,394.968412652,18.691301898089755,0.4,245.4788468131869,245.4788468131869,1205.486055270841,147424.13091673877,596.1790058660741,0.4
P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,165,0,104.101541641,0.916529700054,8.82882842693e-05,394.968412652,18.691301898089755,0.6,284.81019252747296,284.81019252747296,1218.9620078308064,147424.13091673877,435.61404314105624,0.6
P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,165,0,104.101541641,0.916529700054,8.82882842693e-05,394.968412652,18.691301898089755,0.8,301.5485351648352,301.5485351648352,1218.9620078308064,147424.13091673877,332.4916647391242,0.8
P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,165,0,104.101541641,0.916529700054,8.82882842693e-05,394.968412652,18.691301898089755,1.0,274.8757,274.8757,1232.4379603907719,147424.13091673877,241.10198978108514,1.0
P-105p276295276_VX-0p639039009111_LS-7p6636834293e-05_ST-367p44858305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p00822530836e-05_H-bf889bf790,166,0,105.276295276,0.639039009111,7.6636834293e-05,367.44858305,19.09513226441195,0.2,127.48676593406593,127.48676593406593,7692.5780748701145,181229.7069349362,627.4966260761071,0.2
P-105p276295276_VX-0p639039009111_LS-7p6636834293e-05_ST-367p44858305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p00822530836e-05_H-bf889bf790,166,0,105.276295276,0.639039009111,7.6636834293e-05,367.44858305,19.09513226441195,0.4,203.53608287292815,203.53608287292815,10064.617346968927,181229.7069349362,501.47508025519363,0.4
P-105p276295276_VX-0p639039009111_LS-7p6636834293e-05_ST-367p44858305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p00822530836e-05_H-bf889bf790,166,0,105.276295276,0.639039009111,7.6636834293e-05,367.44858305,19.09513226441195,0.6,242.32325758241777,242.32325758241777,9609.373896116522,181229.7069349362,394.3308643811793,0.6
P-105p276295276_VX-0p639039009111_LS-7p6636834293e-05_ST-367p44858305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p00822530836e-05_H-bf889bf790,166,0,105.276295276,0.639039009111,7.6636834293e-05,367.44858305,19.09513226441195,0.8,256.8940534444442,256.8940534444442,6602.250815490743,181229.7069349362,299.55489557930264,0.8
P-105p276295276_VX-0p639039009111_LS-7p6636834293e-05_ST-367p44858305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p00822530836e-05_H-bf889bf790,166,0,105.276295276,0.639039009111,7.6636834293e-05,367.44858305,19.09513226441195,1.0,270.0965,270.0965,3794.885978637007,181229.7069349362,232.73853897988798,1.0
P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,168,0,109.759946449,0.241926176876,4.5e-05,300.0,20.421129105174305,0.2,154.73621212615384,150.73621212615384,285.75320170085934,1620.9114116528644,459.7783971737285,0.2
P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,168,0,109.759946449,0.241926176876,4.5e-05,300.0,20.421129105174305,0.4,187.04174064044196,183.04174064044196,284.22723236505567,1620.9114116528644,273.1717860195804,0.4
P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,168,0,109.759946449,0.241926176876,4.5e-05,300.0,20.421129105174305,0.6,209.76754742417583,205.76754742417583,287.6990091344739,1903.6109317825383,202.3610643055262,0.6
P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,168,0,109.759946449,0.241926176876,4.5e-05,300.0,20.421129105174305,0.8,228.95233530266668,224.95233530266668,281.60063972353964,1903.6109317825383,167.42225500273636,0.8
P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,168,0,109.759946449,0.241926176876,4.5e-05,300.0,20.421129105174305,1.0,242.54550000000003,238.54550000000003,270.30489371752594,1903.6109317825383,143.24125593366693,1.0
P-110p642328299_VX-0p274154737479_LS-7p4676600105e-05_ST-358p612942181_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p7596342297e-05_H-b40dbd8ddd,170,0,110.642328299,0.274154737479,7.4676600105e-05,358.612942181,19.6068496791466,0.2,105.71741204419888,105.71741204419888,426.98854803303357,71110.39583187958,507.27007703788536,0.2
P-110p642328299_VX-0p274154737479_LS-7p4676600105e-05_ST-358p612942181_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p7596342297e-05_H-b40dbd8ddd,170,0,110.642328299,0.274154737479,7.4676600105e-05,358.612942181,19.6068496791466,0.4,173.95441094736844,173.95441094736844,342.4378084220997,87127.92060099095,421.95925011406837,0.4
P-110p642328299_VX-0p274154737479_LS-7p4676600105e-05_ST-358p612942181_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p7596342297e-05_H-b40dbd8ddd,170,0,110.642328299,0.274154737479,7.4676600105e-05,358.612942181,19.6068496791466,0.6,218.79692133333327,218.79692133333327,321.952446828242,87127.92060099095,350.8506377564066,0.6
P-110p642328299_VX-0p274154737479_LS-7p4676600105e-05_ST-358p612942181_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p7596342297e-05_H-b40dbd8ddd,170,0,110.642328299,0.274154737479,7.4676600105e-05,358.612942181,19.6068496791466,0.8,251.0249188888886,251.0249188888886,303.36436812411534,87127.92060099095,296.1274411177001,0.8
P-110p642328299_VX-0p274154737479_LS-7p4676600105e-05_ST-358p612942181_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p7596342297e-05_H-b40dbd8ddd,170,0,110.642328299,0.274154737479,7.4676600105e-05,358.612942181,19.6068496791466,1.0,275.4237,275.4237,268.5203481985705,87127.92060099095,251.59554381339944,1.0
P-113p286681534_VX-0p56768277259_LS-5p80401726566e-05_ST-302p148970527_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p13495658689e-05_H-bf889bf790,173,0,113.286681534,0.56768277259,5.80401726566e-05,302.148970527,19.644580601044215,0.2,112.92347626373629,112.92347626373629,397.16006520931535,16359.411039337643,557.3096527671761,0.2
P-113p286681534_VX-0p56768277259_LS-5p80401726566e-05_ST-302p148970527_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p13495658689e-05_H-bf889bf790,173,0,113.286681534,0.56768277259,5.80401726566e-05,302.148970527,19.644580601044215,0.4,190.40036872928175,190.40036872928175,426.9472285954628,16359.411039337643,458.0148851743253,0.4
P-113p286681534_VX-0p56768277259_LS-5p80401726566e-05_ST-302p148970527_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p13495658689e-05_H-bf889bf790,173,0,113.286681534,0.56768277259,5.80401726566e-05,302.148970527,19.644580601044215,0.6,244.36406901098914,244.36406901098914,473.1923082774198,38525.02760018324,391.0209584080781,0.6
P-113p286681534_VX-0p56768277259_LS-5p80401726566e-05_ST-302p148970527_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p13495658689e-05_H-bf889bf790,173,0,113.286681534,0.56768277259,5.80401726566e-05,302.148970527,19.644580601044215,0.8,274.3538720000001,274.3538720000001,473.1923082774198,38525.02760018324,326.4536255359881,0.8
P-113p286681534_VX-0p56768277259_LS-5p80401726566e-05_ST-302p148970527_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p13495658689e-05_H-bf889bf790,173,0,113.286681534,0.56768277259,5.80401726566e-05,302.148970527,19.644580601044215,1.0,284.07280000000003,284.07280000000003,511.7888318757063,62882.20308632757,267.61596410962136,1.0
P-115p281467344_VX-0p424433079834_LS-5p4086019252e-05_ST-352p652659088_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13660334979e-05_H-d616b14147,175,0,115.281467344,0.424433079834,5.4086019252e-05,352.652659088,19.913279389830176,0.2,144.23362670329666,144.23362670329666,403.19481790781987,19558.18781857434,708.4410117345127,0.2
P-115p281467344_VX-0p424433079834_LS-5p4086019252e-05_ST-352p652659088_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13660334979e-05_H-d616b14147,175,0,115.281467344,0.424433079834,5.4086019252e-05,352.652659088,19.913279389830176,0.4,228.8554824444442,228.8554824444442,476.1527941353351,19558.18781857434,539.0265533908159,0.4
P-115p281467344_VX-0p424433079834_LS-5p4086019252e-05_ST-352p652659088_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13660334979e-05_H-d616b14147,175,0,115.281467344,0.424433079834,5.4086019252e-05,352.652659088,19.913279389830176,0.6,278.3892435789475,278.3892435789475,452.0021604944484,19558.18781857434,430.15791056323536,0.6
P-115p281467344_VX-0p424433079834_LS-5p4086019252e-05_ST-352p652659088_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13660334979e-05_H-d616b14147,175,0,115.281467344,0.424433079834,5.4086019252e-05,352.652659088,19.913279389830176,0.8,291.61141255555515,291.61141255555515,452.0021604944484,19558.18781857434,335.03580406081727,0.8
P-115p281467344_VX-0p424433079834_LS-5p4086019252e-05_ST-352p652659088_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13660334979e-05_H-d616b14147,175,0,115.281467344,0.424433079834,5.4086019252e-05,352.652659088,19.913279389830176,1.0,295.7278,295.7278,464.0774773148918,19558.18781857434,259.4471298829853,1.0
P-116p440418649_VX-0p621036488786_LS-7p33150072515e-05_ST-327p034160515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p76785372538e-06_H-3f4a2df486,176,0,116.440418649,0.621036488786,7.33150072515e-05,327.034160515,19.276680283548618,0.2,176.38047237569054,176.38047237569054,6272.813518917207,18025.248514847815,869.4683491907537,0.2
P-116p440418649_VX-0p621036488786_LS-7p33150072515e-05_ST-327p034160515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p76785372538e-06_H-3f4a2df486,176,0,116.440418649,0.621036488786,7.33150072515e-05,327.034160515,19.276680283548618,0.4,270.4895066298342,270.4895066298342,11799.051659845094,26417.032323340583,663.580996705205,0.4
P-116p440418649_VX-0p621036488786_LS-7p33150072515e-05_ST-327p034160515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p76785372538e-06_H-3f4a2df486,176,0,116.440418649,0.621036488786,7.33150072515e-05,327.034160515,19.276680283548618,0.6,299.03738888888887,299.03738888888887,11949.709986443242,47518.36241411643,471.6876710273398,0.6
P-116p440418649_VX-0p621036488786_LS-7p33150072515e-05_ST-327p034160515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p76785372538e-06_H-3f4a2df486,176,0,116.440418649,0.621036488786,7.33150072515e-05,327.034160515,19.276680283548618,0.8,309.5775177777777,309.5775177777777,11799.051659845094,47518.36241411643,341.5875779021774,0.8
P-116p440418649_VX-0p621036488786_LS-7p33150072515e-05_ST-327p034160515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p76785372538e-06_H-3f4a2df486,176,0,116.440418649,0.621036488786,7.33150072515e-05,327.034160515,19.276680283548618,1.0,281.42379999999986,281.42379999999986,11799.051659845094,47518.36241411643,237.32672843603922,1.0
P-118p4900546_VX-0p535113778256_LS-4p79907961621e-05_ST-385p412174328_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p01513061154e-06_H-dd169576f0,178,0,118.4900546,0.535113778256,4.79907961621e-05,385.412174328,20.004218940254336,0.2,169.43327186813187,169.43327186813187,509.16525781888606,9946.829739873474,815.5603788029764,0.2
P-118p4900546_VX-0p535113778256_LS-4p79907961621e-05_ST-385p412174328_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p01513061154e-06_H-dd169576f0,178,0,118.4900546,0.535113778256,4.79907961621e-05,385.412174328,20.004218940254336,0.4,261.82391866666654,261.82391866666654,493.1356104128063,9946.829739873474,622.9688526718627,0.4
P-118p4900546_VX-0p535113778256_LS-4p79907961621e-05_ST-385p412174328_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p01513061154e-06_H-dd169576f0,178,0,118.4900546,0.535113778256,4.79907961621e-05,385.412174328,20.004218940254336,0.6,293.7700080000002,293.7700080000002,517.2107680127083,9946.829739873474,460.54026785080515,0.6
P-118p4900546_VX-0p535113778256_LS-4p79907961621e-05_ST-385p412174328_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p01513061154e-06_H-dd169576f0,178,0,118.4900546,0.535113778256,4.79907961621e-05,385.412174328,20.004218940254336,0.8,291.6183483333331,291.6183483333331,541.2859256126102,16839.527866205033,331.6139811958972,0.8
P-118p4900546_VX-0p535113778256_LS-4p79907961621e-05_ST-385p412174328_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p01513061154e-06_H-dd169576f0,178,0,118.4900546,0.535113778256,4.79907961621e-05,385.412174328,20.004218940254336,1.0,278.1457000000001,278.1457000000001,614.4720510134221,56756.43572679967,231.85567073331478,1.0
P-122p399838052_VX-0p958262341264_LS-8p77032416896e-05_ST-376p830559352_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03423790676e-06_H-79d0c72bd8,181,0,122.399838052,0.958262341264,8.77032416896e-05,376.830559352,18.840937438708494,0.2,179.42988857142856,179.42988857142856,1472.8071790847312,16149.531457613488,885.1950148686202,0.2
P-122p399838052_VX-0p958262341264_LS-8p77032416896e-05_ST-376p830559352_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03423790676e-06_H-79d0c72bd8,181,0,122.399838052,0.958262341264,8.77032416896e-05,376.830559352,18.840937438708494,0.4,274.9888036464089,274.9888036464089,3361.976512497807,65722.86269435119,667.3283117949129,0.4
P-122p399838052_VX-0p958262341264_LS-8p77032416896e-05_ST-376p830559352_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03423790676e-06_H-79d0c72bd8,181,0,122.399838052,0.958262341264,8.77032416896e-05,376.830559352,18.840937438708494,0.6,317.7671605524862,317.7671605524862,5115.579508973795,107636.41500054648,500.89264794288175,0.6
P-122p399838052_VX-0p958262341264_LS-8p77032416896e-05_ST-376p830559352_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03423790676e-06_H-79d0c72bd8,181,0,122.399838052,0.958262341264,8.77032416896e-05,376.830559352,18.840937438708494,0.8,340.9147217582417,340.9147217582417,8319.300837285218,149185.33622461243,380.626595944124,0.8
P-122p399838052_VX-0p958262341264_LS-8p77032416896e-05_ST-376p830559352_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03423790676e-06_H-79d0c72bd8,181,0,122.399838052,0.958262341264,8.77032416896e-05,376.830559352,18.840937438708494,1.0,319.1381999999999,319.1381999999999,10489.04211475949,149185.33622461243,284.04619421520056,1.0
P-123p578555013_VX-0p413960648538_LS-5p40122226787e-05_ST-380p745973079_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16535729182e-05_H-f404b6f8f4,182,0,123.578555013,0.413960648538,5.40122226787e-05,380.745973079,19.997319494262445,0.2,144.37344219780218,144.37344219780218,213.616260114179,2945.9558573071727,706.1485182156252,0.2
P-123p578555013_VX-0p413960648538_LS-5p40122226787e-05_ST-380p745973079_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16535729182e-05_H-f404b6f8f4,182,0,123.578555013,0.413960648538,5.40122226787e-05,380.745973079,19.997319494262445,0.4,227.72603336842093,227.72603336842093,236.00623397287146,2945.9558573071727,540.4597499328926,0.4
P-123p578555013_VX-0p413960648538_LS-5p40122226787e-05_ST-380p745973079_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16535729182e-05_H-f404b6f8f4,182,0,123.578555013,0.413960648538,5.40122226787e-05,380.745973079,19.997319494262445,0.6,279.3589706666667,279.3589706666667,263.8205064655936,24083.48459873252,435.6709273892539,0.6
P-123p578555013_VX-0p413960648538_LS-5p40122226787e-05_ST-380p745973079_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16535729182e-05_H-f404b6f8f4,182,0,123.578555013,0.413960648538,5.40122226787e-05,380.745973079,19.997319494262445,0.8,292.9231089999999,292.9231089999999,288.0203226765392,113735.00471477816,340.6515588211509,0.8
P-123p578555013_VX-0p413960648538_LS-5p40122226787e-05_ST-380p745973079_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16535729182e-05_H-f404b6f8f4,182,0,123.578555013,0.413960648538,5.40122226787e-05,380.745973079,19.997319494262445,1.0,302.1651,302.1651,312.2201388874847,113735.00471477816,267.38018504149517,1.0
P-124p939831153_VX-0p895565001264_LS-4p79284796095e-05_ST-395p904294171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p38667834965e-06_H-cf6d926251,183,0,124.939831153,0.895565001264,4.79284796095e-05,395.904294171,19.801683506954653,0.2,168.37721263736265,168.37721263736265,1331.277925367064,19446.94481338753,824.5682184076672,0.2
P-124p939831153_VX-0p895565001264_LS-4p79284796095e-05_ST-395p904294171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p38667834965e-06_H-cf6d926251,183,0,124.939831153,0.895565001264,4.79284796095e-05,395.904294171,19.801683506954653,0.4,268.78639337016574,268.78639337016574,8853.459727024348,48742.90544602639,662.1177792844196,0.4
P-124p939831153_VX-0p895565001264_LS-4p79284796095e-05_ST-395p904294171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p38667834965e-06_H-cf6d926251,183,0,124.939831153,0.895565001264,4.79284796095e-05,395.904294171,19.801683506954653,0.6,302.5717867403316,302.5717867403316,19446.94481338753,51512.831802008965,483.668979099849,0.6
P-124p939831153_VX-0p895565001264_LS-4p79284796095e-05_ST-395p904294171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p38667834965e-06_H-cf6d926251,183,0,124.939831153,0.895565001264,4.79284796095e-05,395.904294171,19.801683506954653,0.8,315.71173111111096,315.71173111111096,23204.69828900606,55306.93341477195,356.86572065043526,0.8
P-124p939831153_VX-0p895565001264_LS-4p79284796095e-05_ST-395p904294171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p38667834965e-06_H-cf6d926251,183,0,124.939831153,0.895565001264,4.79284796095e-05,395.904294171,19.801683506954653,1.0,308.2353,308.2353,18895.56574106079,55306.93341477195,263.8093290945593,1.0
P-126p429096271_VX-0p381791494837_LS-8p54596605095e-05_ST-336p470624887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p26354847299e-05_H-bf3689621a,185,0,126.429096271,0.381791494837,8.54596605095e-05,336.470624887,19.372321119849033,0.2,141.62766065934065,141.62766065934065,749.880784083125,3858.55120157175,687.6680942994524,0.2
P-126p429096271_VX-0p381791494837_LS-8p54596605095e-05_ST-336p470624887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p26354847299e-05_H-bf3689621a,185,0,126.429096271,0.381791494837,8.54596605095e-05,336.470624887,19.372321119849033,0.4,234.61927588888886,234.61927588888886,861.9993170222074,35573.09027830192,562.7331830383753,0.4
P-126p429096271_VX-0p381791494837_LS-8p54596605095e-05_ST-336p470624887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p26354847299e-05_H-bf3689621a,185,0,126.429096271,0.381791494837,8.54596605095e-05,336.470624887,19.372321119849033,0.6,293.39789957894726,293.39789957894726,1761.7299376785854,35573.09027830192,470.93055839141084,0.6
P-126p429096271_VX-0p381791494837_LS-8p54596605095e-05_ST-336p470624887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p26354847299e-05_H-bf3689621a,185,0,126.429096271,0.381791494837,8.54596605095e-05,336.470624887,19.372321119849033,0.8,324.19465568421043,324.19465568421043,2567.0165110288985,37396.4441355251,385.10592094694374,0.8
P-126p429096271_VX-0p381791494837_LS-8p54596605095e-05_ST-336p470624887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p26354847299e-05_H-bf3689621a,185,0,126.429096271,0.381791494837,8.54596605095e-05,336.470624887,19.372321119849033,1.0,333.56080000000003,333.56080000000003,2567.0165110288985,37396.4441355251,311.26968484371474,1.0
P-129p840936159_VX-0p750604494449_LS-8p84568803437e-05_ST-319p185657099_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p42698070514e-06_H-f575443233,186,0,129.840936159,0.750604494449,8.84568803437e-05,319.185657099,19.009241364181552,0.2,182.72790395604395,182.72790395604395,1158.8449462551966,3793.9842041953943,885.0912281574647,0.2
P-129p840936159_VX-0p750604494449_LS-8p84568803437e-05_ST-319p185657099_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p42698070514e-06_H-f575443233,186,0,129.840936159,0.750604494449,8.84568803437e-05,319.185657099,19.009241364181552,0.4,283.48260813186806,283.48260813186806,1158.8449462551966,20946.483307453193,691.7293492348409,0.4
P-129p840936159_VX-0p750604494449_LS-8p84568803437e-05_ST-319p185657099_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p42698070514e-06_H-f575443233,186,0,129.840936159,0.750604494449,8.84568803437e-05,319.185657099,19.009241364181552,0.6,315.1876601104975,315.1876601104975,2476.4145752252953,135470.4191903261,499.09032420510266,0.6
