experiment_name,population_row_index,has_keyhole,P,VX,LS,ST,log_h,W_initial_um,W_max_um,W_T0_um,max_positive_dWdt_um_per_ms,median_positive_dWdt_um_per_ms,time_of_max_dWdt_tau,early_dWdt_20_um_per_ms,early_dWdt_40_um_per_ms,width_gain_20_um,width_gain_40_um,time_to_50pct_max_width_tau,robust_max_positive_dWdt_um_per_ms,robust_median_positive_dWdt_um_per_ms,robust_early_dWdt_20_um_per_ms,robust_early_dWdt_40_um_per_ms,robust_time_of_max_dWdt_tau,L_initial_um,L_max_um,L_T0_um,L_max_positive_dWdt_um_per_ms,L_median_positive_dWdt_um_per_ms,L_time_of_max_dWdt_tau,L_early_dWdt_20_um_per_ms,L_early_dWdt_40_um_per_ms,L_gain_20_um,L_gain_40_um,L_time_to_50pct_max_tau,L_robust_max_positive_dWdt_um_per_ms,L_robust_median_positive_dWdt_um_per_ms,L_robust_early_dWdt_20_um_per_ms,L_robust_early_dWdt_40_um_per_ms,L_robust_time_of_max_dWdt_tau
P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,315,0,76.2867092863,0.693142102976,5.97726511316e-05,352.808802476,19.105202366738734,4.0,118.99141261657459,112.54267521263162,1266.132650019729,214.21381267821823,0.605,-970.9411906771281,-15.659914837966825,106.69082485714286,107.7164857237569,0.025,2998.306324285384,22.815948940706164,191.34826323873392,16.41994743484863,0.0,0.0,229.5446370666667,209.4261174736843,75556.48351677613,10719.021509358507,0.165,-1263.4860702674887,-1353.639657046328,154.8302868131868,207.44209635359124,0.13,1010.8446954873067,217.4363510571199,577.8814087465398,356.84638381062933,0.0
P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,316,0,77.1412079225,0.963213148682,8.58459875102e-05,347.110895162,18.40881145336975,4.0,110.44881629834255,97.30309,84360.99942671327,353.2328183396172,0.19,-1809.8801186252342,-1028.1167447451066,94.19455428571428,91.82293637362636,0.025,4227.93728955224,146.82569924514144,261.9936905958162,36.971745989294256,0.0,0.0,410.8131051933701,277.6509471052632,16124.382622933059,956.0273517697468,0.19,-1259.5453280792574,-1139.802655075688,142.7261142857143,226.20530109890106,0.365,1825.7140898432433,595.4930599685732,755.799838262332,595.4930599685732,0.0
P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,318,0,77.6071708937,0.433253784538,7.48831675656e-05,344.207921637,19.01924777613941,4.0,155.80974386000003,153.02448156000003,2162.4050565103917,225.644444445641,0.11,-989.8083202583031,-449.28872901747343,134.08419181318678,141.96422226666667,0.05,1999.7792265027501,23.39907707286979,257.9614012490837,98.5223852610292,0.0,0.0,243.79444020000005,239.3158,17151.08641989224,7901.390864500231,0.6,-884.2200283199859,-884.2200283199859,140.2670084615384,208.55987733333316,0.16,956.739195333178,142.92104762514793,403.96570092880603,286.982615802334,0.0
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,319,0,78.18378444,0.804643363326,4.5e-05,300.0,19.481012431564427,4.0,97.8460185015263,96.7315065495862,85104.97638055174,262.33225114308664,0.005,-179.8731953905028,-84.94474813604319,91.2449164430769,91.37237433779006,0.005,4311.976667525668,15.276675746288912,88.55722313363829,12.170419464131864,0.0,0.0,221.81060467608376,217.30485880000055,187377.92327382308,23852.246485185042,0.55,-1809.8928428791241,-1891.3761726717303,177.80935197890108,207.0125270364642,0.065,3924.57039978293,132.58096805810092,483.75194013197193,215.5891744749664,0.0
P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,320,0,78.3109819881,0.819836919071,8.42620704062e-05,359.367913591,18.532380862396323,4.0,112.42925439060778,98.36798209555546,9788.006145295743,261.50735691375644,0.03,-1205.7173046736687,-537.7971002707723,101.6893066813187,101.49939813186815,0.02,3212.3799013251164,128.9621518462352,245.78704394229604,12.703553763672286,0.0,0.0,237.40294252747242,218.5370495388889,53383.74339818952,696.536650163547,0.67,-833.7806424334154,-935.6511894688775,150.79464450549443,215.85484131868128,0.145,1654.1653564235157,307.1457361748132,689.9594611928675,419.7740994235278,0.0
P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,321,0,79.1315856604,0.738156089448,4.61026192486e-05,370.648100327,19.4998732841649,4.0,103.23020854065933,101.36715531777782,6693.869192594478,288.0575077321743,0.305,-187.08791208782296,8.36913296024701,98.94068218784528,96.86479291712713,0.025,2256.561373672342,20.627512761394193,137.5830230704033,16.855911527614495,0.005,0.0,230.11847397777754,218.57517275,208587.66204006635,9972.538074474447,0.6900000000000001,-1357.348146361557,-1578.5211774661798,153.3603228729282,214.13962453038667,0.135,1096.0585609212621,263.32897165259726,607.3950664592566,421.5061885249517,0.0
P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,322,0,82.6239965333,0.567384090403,6.29636633496e-05,368.216750002,19.207088706801002,4.0,135.47559157999987,133.46919539888887,51646.96962927596,164.77864021846543,0.04,-584.6469327370124,-140.45985138209807,122.72879103867403,129.52672509392264,0.03,2178.8967844874774,28.71731929852653,188.85668190173988,63.60470461812141,0.0,0.0,245.8314287222221,224.9523804000001,137819.05709894086,1500.2296296521051,0.775,-1025.34193223004,-1233.383768415748,162.7341909392266,221.80065878453055,0.135,1060.9551726897812,199.43839034673337,480.23936225885245,327.22837040287635,0.0
P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,323,0,83.4130417347,0.322492976823,7.74299080266e-05,371.281013063,19.18884779808251,4.0,182.05960680444448,178.4566435736842,836.4094221526601,161.85735725264766,0.03,-1091.214103325404,-370.93089218748406,133.78627597790057,162.1903878,0.085,1967.036292509239,70.13885017375483,345.13985514197344,169.59997297831373,0.0,0.0,250.74850000000004,244.92392656111133,73318.59896752037,297.46496913595854,0.835,-1165.6803835706078,-1175.537717178165,117.22666066298343,182.02780099999993,0.225,697.856939630441,168.9050170577726,354.4733325779917,269.3510310066205,0.0
P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,325,0,88.5362444224,0.501389667448,5.57799721508e-05,306.707884961,19.51974137265789,4.0,136.6337047897222,134.83707405694437,1278.4593195261862,154.01916756137194,0.07,-216.59426634607263,-216.59426634607263,125.7507621318681,126.0059932,0.035,2181.699800382948,21.443239761556086,189.85993536012728,26.214519003246973,0.0,0.0,254.18140066666655,239.41647283333333,90492.92329968892,20645.534749606886,0.23500000000000001,-872.1814235482301,-1144.250963752201,162.56802043956034,229.629211368421,0.14,840.4351390253642,173.4736389851355,445.1292245462476,307.1114290323748,0.005
P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,326,0,89.9091669401,0.254822282222,4.87644701271e-05,380.329545658,20.075157231261077,4.0,162.35245877999998,160.33436971166665,1077.5925925856957,155.06901870972524,0.105,-289.7252128416782,-98.78796843539112,117.55826892307694,142.89266475789472,0.105,1496.8855294237455,93.13974347643327,335.04978331930414,221.36777426093923,0.0,0.0,220.69678841111113,211.09656500000003,122303.88763720913,243.63216607976722,0.035,0.0,-45.5783452381998,92.52456384615387,144.1574525263158,0.265,544.9346859552884,145.2648520814388,308.7805924467826,234.91350554924563,0.0
P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,328,0,90.3577538021,0.606625134218,7.79676391387e-05,345.062824899,18.942524008270567,4.0,143.45746439722222,142.1019676166667,975.8700617313676,177.7398026805853,0.98,-1097.6272221000725,-378.2869892809956,130.48955,136.0637391758242,0.025,3117.291338921621,19.151624124515063,293.92077877322157,36.108610151571945,0.0,0.0,263.6919818333333,239.81295552777766,140765.12666581824,12418.527229082409,0.895,-1145.5840176304985,-1131.54437225199,166.86620000000008,233.14892747252736,0.145,1022.492353396005,222.02872549469748,494.2490744535389,345.8479008849849,0.0
P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,330,0,92.0306358058,0.635786516528,6.85874395416e-05,348.651765165,19.129669444007078,4.0,136.6958787722222,134.6699375,30324.877032021926,240.7072091810119,0.29,-1108.051563820822,-408.4279669591806,124.86970736263734,129.02791516483518,0.03,2351.577402412124,16.955380301613637,288.58748775911783,27.479189644061577,0.005,0.0,262.9973208194447,251.60620000000006,170984.20608931207,7681.5701293249695,0.89,-1211.7326524969806,-1189.472378863225,168.4851203296703,239.91035274725118,0.145,1297.2946633942863,242.74421932717382,552.6441961867357,402.2392707483399,0.0
P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,331,0,93.2349412886,0.318136092994,6.37701091846e-05,373.005608841,19.598099547357393,4.0,174.87615012236844,172.18781028157892,5680.8925771611375,154.11868931089003,0.665,-712.6946648544975,-213.98818204298627,138.30073087912086,157.7018984,0.07,1661.2495221585752,58.984283911438474,345.4961305616195,151.5095661577192,0.0,0.0,263.36085602500015,254.58162277499986,104990.1194503827,366.4675020272699,0.395,-404.9496460344686,-242.26007388926067,114.53178373626376,180.53469066666665,0.24,671.1109963053033,142.46394632680312,350.8302478016465,277.02081261131246,0.005
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,332,0,93.7887593651,0.596649793105,4.5e-05,300.0,19.812529589393023,4.0,119.48771764666671,118.40607267027778,13834.203104338278,237.51391358098783,0.53,-94.69975079968322,-43.91016932231453,106.89256057142858,107.0951322121547,0.01,4991.950393659015,17.592117236071687,125.35629152765848,12.446160241445641,0.0,0.0,256.69533763210546,250.66963606000013,219997.8000219995,11185.715820966989,0.0,-1481.8484556101282,-1386.611361851679,177.3472965004396,225.21392855248618,0.09,4811.52173374116,173.49236204762389,452.1038187349772,305.740728430054,0.0
P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,334,0,96.3048792257,0.802808589305,5.4654094879e-05,371.269771919,19.399068091392657,4.0,114.76978270219776,111.80585740631578,1148.3585766542083,214.1217556336428,0.61,-448.77809817838164,-190.45035321804875,109.84673779120877,107.57362057142858,0.025,3142.3088222894303,18.607600212487448,201.6949540320397,8.66915052235387,0.0,0.0,270.72917624999985,259.8430656210525,74472.47452280814,19418.08132051526,0.545,-1630.8796319320109,-1736.6188875593782,167.08829901098895,239.1756276923075,0.155,1270.1000727031958,302.6416047695502,708.9646019404045,533.9569426218414,0.0
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,335,0,97.6596954152,0.666705631564,4.5e-05,300.0,19.797464373326065,4.0,114.00166065878942,112.82314932000004,58803.663238864116,235.13679720522984,0.015,-87.81872567418688,-1.199387151198433,106.46172462857143,107.75153819780222,0.005,5010.349235246819,18.469068186317973,142.34178985177297,13.907780251734284,0.0,0.0,262.60023538000036,258.1183657769445,219997.8000219995,7581.777614364424,0.0,-1477.7454643156962,-1449.40223402903,187.6351956571429,234.58025357142847,0.09,4797.5120342812015,182.91883972389724,451.1526827419406,286.1853247420784,0.0
P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,336,0,98.2720448178,0.404108184606,6.2082238115e-05,312.013044035,19.5713518728557,0.0,160.9433777368421,159.87598225000002,219780.21977990153,177.61381172844375,0.0,-80.42195331978965,-91.45231129167543,148.43779331491712,153.0537625,0.045,2419.011209262336,29.417350116664426,297.8807174723386,97.39664259148047,0.0,0.0,275.9320559722222,271.73582076388925,89181.42490806764,1970.7190990432327,0.215,-412.18841011720656,-821.0358384719381,141.1017685082873,216.09592500000005,0.2,813.3361742134758,188.45079207220536,403.8489481819236,313.9955740978364,0.0
P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,337,0,98.5137427197,0.87794698955,7.93698578539e-05,325.506902574,18.817368418900607,4.0,111.28017376071429,108.9172841402778,128401.23805483473,270.27265130223446,0.025,-869.2518943967463,-142.31812281087136,106.80508573626372,105.3258517142857,0.015,3325.8638121275258,40.67075886735414,247.41887660563546,34.1856025314045,0.0,0.0,242.99582098618797,233.4784690111112,133279.41673739205,2708.058280989845,0.1,-1292.3936132866788,-1518.7057722479597,159.51337802197793,221.5862367032966,0.135,1339.2099434420804,293.40768111747747,780.7341106855146,465.18545420903564,0.05
P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,338,0,98.6430415843,0.873233253177,7.66258838728e-05,323.115187787,18.874147423207297,4.0,123.00181762197805,118.01436486763157,1098.7466666665541,206.79147464133763,0.89,-1328.5916480493945,-456.13911703603185,116.45984276923076,115.89847430769233,0.02,3581.8235751326606,28.37352826821843,215.0080416539449,27.8880731070028,0.0,0.0,273.87300581666636,263.93574864999977,123616.18512610471,3980.24567898395,0.355,-1375.9377641569051,-1398.8762974420683,167.63598769230765,240.5918714285714,0.15,1733.5000297748559,250.31837773969676,776.4372269094617,524.8372943576883,0.0
P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,339,0,99.0936052974,0.300439480401,4.95355776339e-05,340.036700638,20.066548492012117,4.0,160.1950478463889,159.31776144222232,228044.3464434367,139.70082518890325,0.005,-168.86542237740227,-113.59330301433008,129.30299115384616,146.78834637777777,0.075,1331.1523610925103,50.403739139492274,326.44629915093947,163.22270130685433,0.015,0.0,239.14185017105274,234.52914554999998,45123.83717194926,233.69229157965844,0.005,96.40501805243932,-39.17376543312068,107.42113098901105,164.38131444444446,0.23500000000000001,630.5895442532847,144.46472121484632,330.3789901376769,254.432686105407,0.015
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,342,0,100.408926704,0.564694322144,6.38706769001e-05,381.633419878,19.382961761730567,4.0,144.60450868000004,143.00180187638887,3981.9611084612734,173.13443186635348,0.15,-455.72239174460753,-94.56279782501886,135.59870646153846,139.041357010989,0.035,2953.247295313931,13.492178682866436,238.0371812464327,12.88085857632383,0.0,0.0,285.9930111944445,269.172360836111,64015.667746289626,7963.945061798917,0.595,-1184.2093491182586,-1278.7211689412118,171.7402999999999,255.16946219780218,0.155,958.8798549437925,213.35522126594933,513.4962928619735,368.4541462593638,0.0
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,343,0,102.025474754,0.424029390103,7.94734719352e-05,354.238131711,19.214329707036423,4.0,176.88798191111115,175.97107760421054,28943.643950414804,145.96176465920496,0.48,-907.1602494733611,-328.26168474067674,154.529034,164.4994438,0.05,2257.3656925000205,29.007957345053796,303.03732967477384,129.94386092979582,0.0,0.0,295.1256598444448,289.35803073333346,129264.1382709458,1973.8564827867715,0.395,-1001.9168188836101,-1024.7843507693221,150.94766285714283,228.0641819999998,0.195,713.7237231316485,202.06915229191537,430.47290352055376,334.306796301741,0.02
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,344,0,102.449509144,0.918837420936,5.51471704636e-05,339.471112188,19.379950803625576,4.0,111.76949767032968,108.30294413333333,5500.383621060295,288.9174135753982,0.455,-220.0670208915829,-124.02602252909163,106.59505373626372,102.50801423076922,0.025,3483.315980539422,36.438824075161925,255.17243236819522,11.750933777247594,0.0,0.0,279.45881702777774,272.2577724999998,45038.37227673183,9896.80555572517,0.6900000000000001,-1501.7094855689445,-1740.7499094347127,168.73818461538457,247.5248153846153,0.16,1394.6919782531427,340.4667114925563,798.927392840587,617.5353439070817,0.0
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,345,0,110.110895975,0.451651242475,8.6859144947e-05,349.969995372,19.125744657806923,4.0,183.52053559722225,182.69951195684212,43002.82048739778,192.61062558253388,0.385,-984.7814676548795,-306.5835922550524,162.72714270329672,173.94220451111107,0.045,2709.1225061951195,30.72745218002533,310.13577872459047,128.75029991655904,0.0,0.0,309.96623079999983,303.25791509999993,41742.264557764385,4615.926830599847,0.225,-924.2325580014775,-949.5966196865687,161.13953890109883,252.59168911111107,0.19,850.5534078931821,204.01990352760538,462.3040896918473,368.75897019599734,0.0
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,346,0,110.131967455,0.225166085115,5.63312318207e-05,326.092691949,20.12353000341067,4.0,188.05161675833327,183.054859,347643.2645109049,175.96254629630067,0.05,-460.6336184656319,-151.65814814778315,121.69839431111107,155.9339369333333,0.13,1373.4048725295008,88.33491211256856,366.66627339118,235.85445276802,0.005,0.0,225.4329,215.12445604999994,11518.101389094498,236.78329228285963,0.365,0.0,41.61767271600542,85.37170377777781,138.87949733333338,0.295,470.04087817609343,154.573550298774,305.0013083927418,235.7643378305544,0.01
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,347,0,118.139890353,0.847347819728,5.08934239386e-05,372.913421628,19.683356701254223,4.0,119.51112826895604,113.84702248777785,1050.8333333356484,155.52356958472137,0.845,-215.00350199247947,-78.75132079434348,115.50218863736265,106.99897243956043,0.025,3373.2341713629703,26.2205673858726,252.655260228648,6.440764378267903,0.0,0.0,310.99296156666657,303.9889391999994,133469.5757709761,12192.454475270859,0.97,-1320.7859105184227,-1635.1097521277372,172.88784967032962,262.1745182417582,0.17500000000000002,1492.0974818120678,338.56038035923785,780.2129831631846,612.784863766422,0.0
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,348,0,121.661876009,0.281641526906,7.16631028882e-05,330.429005364,19.75010760812678,0.0,203.8541804000002,202.05693800000006,220994.47513821613,133.85393703066268,0.0,-1208.38352552889,-192.60699789063767,155.92217113186814,186.63054706666676,0.095,2295.1929456743374,80.21927552260652,368.3772630794723,228.35008384757558,0.0,0.0,288.20862995555564,275.33912602105244,74671.36623462994,216.78294518120205,0.015,-263.76661008544824,-123.34697948940106,109.74647923076924,178.45900066666664,0.29,814.5011765628844,168.35438482252334,337.51643218655335,270.2998925402842,0.005
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,349,0,126.512169142,0.57236868357,7.44940442576e-05,386.738254947,19.37651154200019,4.0,166.83411002631576,164.83943316388894,28740.59222250713,204.97073466138428,0.42,-295.33611207172896,-231.05008941130015,158.0348301098901,156.97641439560437,0.035,2513.7433307871293,25.105986396159672,334.57428863574853,29.02673135870945,0.005,0.0,342.47274380555524,330.23571456944427,117302.61819871597,6589.1975307402445,0.65,-1132.7624984909764,-1170.1696654986276,183.65620659340652,293.35519120879104,0.19,1136.1996595938008,274.8458588064095,562.8849973456561,426.13622482200543,0.0
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,350,0,128.682231034,0.601925389683,8.082715257e-05,394.322355105,19.24595333279003,0.0,183.9663578166666,167.36999241277778,219780.21978055616,183.9176543199994,0.0,-367.07819386454315,-78.84219012274612,166.64812274033153,167.27953136263736,0.04,3356.9304463393096,16.592919231629843,352.4787130916029,28.897284997265082,0.0,0.0,346.89682644210524,328.55340577777804,42462.556482910106,1704.2424168074776,0.685,-1075.5195435759479,-1095.1188439873206,185.28087911602213,291.23907846153855,0.185,1188.805620082584,290.5818256148431,561.557580594089,456.1262546343217,0.0
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,351,0,129.569646497,0.287154347682,6.5197985882e-05,393.701994752,19.94520922418362,4.0,203.98541559999998,199.20026570555555,9727.9063241299,178.57229552514644,0.015,-550.2053080010473,-157.28334013257475,153.7099933626373,183.85642239999999,0.095,1601.923334413769,85.75861150139295,383.63659299981276,211.89974500098901,0.005,0.0,287.9217361111115,276.4658082222223,44985.03356667424,269.4444444477473,0.915,-35.971054310697326,-18.180555423317042,112.2365028571429,182.13255821052633,0.28500000000000003,635.2324240847767,171.1592470824645,344.0397587282126,272.1935652759293,0.04
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,352,0,131.049819122,0.780196421599,5.30845028915e-05,389.742843455,19.765120613660834,4.0,133.38894351785714,124.70402106666668,2577.444102502628,271.7492555708197,0.085,-147.57246579953673,-55.007854192022265,126.45914302197804,123.03420420994473,0.03,2863.9382990896024,25.817872025283062,342.00220718705975,7.730823761614994,0.005,0.0,340.14362674722236,334.65320090833313,146759.4001505345,17973.01481798605,0.495,-980.4580515634009,-1464.4396811999447,175.46789219780214,281.12473259668513,0.195,1463.3983349306552,327.55220144756146,728.0400552550923,568.8448810985361,0.0
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,353,0,132.12166853,0.788188085218,6.42596953306e-05,382.443068729,19.48159941296018,4.0,141.7785737392857,135.38876664944453,187698.81247682028,155.23736363008658,0.055,-148.78664087428103,-64.158329308147,135.70544171428568,131.30356107692307,0.03,3671.9872751424355,17.078135202053094,313.9783752861027,6.507494667328411,0.0,0.0,349.2100040638888,345.5445355249996,178003.68518343536,29077.288756139562,0.7000000000000001,-1392.2064974250743,-1579.9738743581413,181.61881999999997,292.0423307692308,0.2,1293.2697337416885,348.8107370017872,751.0973363834853,596.6725761710136,0.005
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,354,0,134.93654729,0.343298656719,5.9412954069e-05,389.435734624,20.03587930366137,4.0,189.50488436111112,188.18599705555553,2147.969408703975,151.1647266325901,0.215,-303.13008605295005,-43.87654033544474,156.60486580110498,174.76406888888891,0.075,1695.0389772245337,57.37527542242458,363.02522904935034,170.65846817479851,0.005,0.0,306.8602483333333,299.8760888888887,34386.56635970082,280.9262123146227,0.845,-54.328561108145635,-37.04475308678125,129.8180961325966,203.3132444444443,0.255,646.7925337430423,174.64403050960047,357.79369509986765,307.9524103305809,0.04
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,355,0,137.056736091,0.84145784316,6.02926393206e-05,342.992007776,19.58115544808136,4.0,135.76388059340658,127.56435710000005,36818.30108081846,163.83203437397754,0.025,-108.65414936322684,-53.93495652693067,131.19060371428571,123.06595478021976,0.025,4360.942509917392,19.395216844082384,323.5097033990133,6.785931187709765,0.0,0.0,349.6952074666668,341.87854953333357,53370.630400725866,20776.52524100557,0.975,-1305.486052408054,-1685.4583387498608,175.61259571428573,286.2721256043957,0.195,1446.4419419195506,301.2837256507069,790.0112250109865,647.7621042544025,0.005
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,356,0,139.185905374,0.93275027917,8.26285474625e-05,371.150203889,19.072352361399517,4.0,266.05246774065944,135.73272683578946,4906.093406573957,345.06615096858053,0.115,-1336.420239101588,-302.27363844883433,139.70257971428572,138.5706356813187,0.125,4084.151171969991,80.89934906857263,380.929306565237,31.34458833548212,0.005,0.0,369.7004139999998,362.6192629999995,103504.23378807525,4806.958000927277,0.23500000000000001,-967.0571187044455,-1253.6692428490942,186.26643142857134,295.53597549450535,0.2,1699.012447846495,371.56204298473557,901.6963256430815,755.517151656593,0.0
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,357,0,140.314676599,0.596196399995,8.19973378232e-05,342.525649343,19.31571582352598,4.0,175.4032226703298,173.042143,2323.5059298676742,232.02677668824634,0.16,-445.51247179040644,-86.7666948430276,164.8097896153846,170.84846747252746,0.035,2991.200675742355,21.70465974322489,315.5250217473663,21.380093102333117,0.0,0.0,364.4422564444445,351.00727866666676,124077.16220627076,4185.465389371918,0.17500000000000002,-937.352552018575,-1047.7284309542015,187.8839846153846,297.7308164835165,0.195,1284.2693724424112,307.72437425425994,593.2215091460051,479.71529783060066,0.0
