tau,has_keyhole,metric,median,q25,q75,n
0.53,1,dWdt_um_per_ms,-77.46877096347635,-904.0786596878621,204.835377602788,70
0.53,1,dWdt_robust_um_per_ms,302.8173076661536,211.1377865625749,468.5967883651645,70
0.535,0,width_um,326.1045978973076,253.94870194326646,387.755653411018,280
0.535,0,dWdt_um_per_ms,-1323.161921297089,-1878.706079947224,-700.4501350288064,280
0.535,0,dWdt_robust_um_per_ms,205.92910393699873,117.31266650625533,345.6522446477653,280
0.535,1,width_um,380.5409262249999,292.4413780729167,411.9405157506868,70
0.535,1,dWdt_um_per_ms,-86.06282931442811,-961.5589891966043,176.93660775636047,70
0.535,1,dWdt_robust_um_per_ms,338.2747706094601,210.18426565127854,522.9773290575683,70
0.54,0,width_um,327.0391341607732,256.0115618428572,390.11830491758224,280
0.54,0,dWdt_um_per_ms,-1331.4694253341524,-1874.9719227289015,-718.2337908314216,280
0.54,0,dWdt_robust_um_per_ms,210.2429484479435,114.15539658216383,336.444837521898,280
0.54,1,width_um,383.05022629999996,293.8495506111111,415.8045161382279,70
0.54,1,dWdt_um_per_ms,-90.03995201326079,-636.7499761345698,389.38415454805056,70
0.54,1,dWdt_robust_um_per_ms,320.8900756807818,224.02694224827133,532.4510894421151,70
0.545,0,width_um,328.4522413635988,255.67839162954022,391.84108889517927,280
0.545,0,dWdt_um_per_ms,-1364.115162039774,-1860.6360892991606,-625.3923107590217,280
0.545,0,dWdt_robust_um_per_ms,189.49893222225126,117.31423537916342,317.3520002570364,280
0.545,1,width_um,385.7555529138888,297.01392984583333,419.3927611491182,70
0.545,1,dWdt_um_per_ms,-81.4745287992275,-797.4014693991022,274.1919373337513,70
0.545,1,dWdt_robust_um_per_ms,341.2772083768234,229.10967757907406,526.8293094366716,70
0.55,0,width_um,330.14429524739086,256.64053562238183,393.2264761813185,280
0.55,0,dWdt_um_per_ms,-1308.4030214429472,-1797.6238237357397,-478.3747031047268,280
0.55,0,dWdt_robust_um_per_ms,190.8522048934417,92.6833309124752,319.00489097565816,280
0.55,1,width_um,389.4449307916668,296.7452607039474,422.58139007974705,70
0.55,1,dWdt_um_per_ms,-122.30973361453869,-639.6340188887357,129.88806322714422,70
0.55,1,dWdt_robust_um_per_ms,334.0653972207999,212.98925137200666,451.093276494433,70
0.555,0,width_um,330.9044117692306,258.6759862993055,395.0086004767726,280
0.555,0,dWdt_um_per_ms,-1265.8904785306518,-1935.5942322046803,-569.8405281929563,280
0.555,0,dWdt_robust_um_per_ms,189.0544547026259,96.76104131006345,299.6597160005476,280
0.555,1,width_um,394.11899471578937,298.95934309861104,425.7850826146977,70
0.555,1,dWdt_um_per_ms,-161.32423311367825,-890.9437661364285,102.59832525216916,70
0.555,1,dWdt_robust_um_per_ms,326.2803276036427,231.16684454163382,445.5506377910734,70
0.56,0,width_um,332.06532430000004,258.8125528514652,395.3162606329912,280
0.56,0,dWdt_um_per_ms,-1267.7258914871472,-1755.0526312670931,-593.494892256417,280
0.56,0,dWdt_robust_um_per_ms,185.6173605830578,83.23783165607934,302.76347610315287,280
0.56,1,width_um,395.41012264444436,301.8116339500001,428.36543965082865,70
0.56,1,dWdt_um_per_ms,42.13033931230369,-420.1346201099276,442.2370952736405,70
0.56,1,dWdt_robust_um_per_ms,326.4388879271092,222.8848443647202,478.36960474322984,70
0.5650000000000001,0,width_um,333.94744168749986,260.0778780063186,398.4650224434752,280
0.5650000000000001,0,dWdt_um_per_ms,-1370.7276979556277,-1848.9204577205192,-844.0740449876694,280
0.5650000000000001,0,dWdt_robust_um_per_ms,185.37880213179724,81.7687284390396,305.7628253104063,280
0.5650000000000001,1,width_um,399.0613589090642,304.7082614541665,430.7077524053868,70
0.5650000000000001,1,dWdt_um_per_ms,-123.61823224728168,-858.648371250683,194.95628739731893,70
0.5650000000000001,1,dWdt_robust_um_per_ms,314.50260550480414,198.10096641334962,494.3857747722493,70
0.5700000000000001,0,width_um,335.17383954771526,261.891155688304,400.8227633508285,280
0.5700000000000001,0,dWdt_um_per_ms,-1435.8646567397004,-1993.1925362618608,-585.1520074524547,280
0.5700000000000001,0,dWdt_robust_um_per_ms,180.73647466869144,71.46892108076248,282.62983830550144,280
0.5700000000000001,1,width_um,401.2900799916665,307.3558383430555,435.1880777406997,70
0.5700000000000001,1,dWdt_um_per_ms,1.6894108825112284,-553.705190992767,363.9011225743493,70
0.5700000000000001,1,dWdt_robust_um_per_ms,314.1523097318509,199.91432357139118,524.8215737522521,70
0.5750000000000001,0,width_um,337.3931745233516,261.14502026473497,402.1148556435437,280
0.5750000000000001,0,dWdt_um_per_ms,-1379.9836307595472,-1836.5698172548969,-571.4996091219297,280
0.5750000000000001,0,dWdt_robust_um_per_ms,161.7545759072865,82.35764378622608,261.25027814240747,280
0.5750000000000001,1,width_um,402.84091097916667,306.3810639861111,438.97651511272244,70
0.5750000000000001,1,dWdt_um_per_ms,-111.39180557194715,-875.6939621916538,252.5864225592219,70
0.5750000000000001,1,dWdt_robust_um_per_ms,301.09721878747234,221.54173112580042,512.684660388908,70
0.58,0,width_um,337.59535105779844,263.17790616910867,403.38631904130034,280
0.58,0,dWdt_um_per_ms,-1341.2619896764409,-1888.9061913610658,-632.8667438270245,280
0.58,0,dWdt_robust_um_per_ms,174.29879978265205,72.08215009619452,277.7606635257587,280
0.58,1,width_um,405.2723739090643,309.43559037500006,441.2612483767956,70
0.58,1,dWdt_um_per_ms,-125.92086274189296,-955.5166853285682,246.25847408357706,70
0.58,1,dWdt_robust_um_per_ms,310.8400533107047,203.22175550982013,451.805329830972,70
0.585,0,width_um,339.10054484038466,264.8971595555556,403.3213938075178,280
0.585,0,dWdt_um_per_ms,-1328.641631373856,-1815.90349151679,-692.2616016784178,280
0.585,0,dWdt_robust_um_per_ms,170.66170154930848,91.44142351266527,299.18908966616004,280
0.585,1,width_um,409.2899831319445,311.93089805416673,443.8964545465278,70
0.585,1,dWdt_um_per_ms,-76.92878086550807,-641.605584098671,254.21189127621693,70
0.585,1,dWdt_robust_um_per_ms,306.98925415993216,217.6821019276254,436.8671364151961,70
0.59,0,width_um,341.0220861964911,265.5786359261135,405.6844844541208,280
0.59,0,dWdt_um_per_ms,-1331.0512372095495,-1871.9516923410083,-692.9838334866322,280
0.59,0,dWdt_robust_um_per_ms,163.36998418145802,73.30139763635778,271.8992821840953,280
0.59,1,width_um,411.5718435916666,312.3298269708333,446.5265240683929,70
0.59,1,dWdt_um_per_ms,3.8869463764759455,-531.4482949483097,238.41500634521464,70
0.59,1,dWdt_robust_um_per_ms,291.6783466386373,193.97619723013798,430.89440862772375,70
0.595,0,width_um,341.92886263888886,267.5487371934853,407.00700754765205,280
0.595,0,dWdt_um_per_ms,-1272.7505907218956,-1802.2362397117338,-546.379694499426,280
0.595,0,dWdt_robust_um_per_ms,173.84749659266495,92.79437186774581,286.36930456511686,280
0.595,1,width_um,415.767013954185,314.99343506458337,449.9980726191988,70
0.595,1,dWdt_um_per_ms,-106.14499569819162,-496.16339825829846,275.25245760992186,70
0.595,1,dWdt_robust_um_per_ms,286.5752889664653,209.10395236282602,483.90783275310287,70
0.6,0,width_um,343.22135782051276,268.460106043956,409.59825577150747,280
0.6,0,dWdt_um_per_ms,-1399.9380213551508,-1992.4246613715611,-556.7596631730147,280
0.6,0,dWdt_robust_um_per_ms,170.2446631377774,81.64991066455457,277.26346900813354,280
0.6,1,width_um,418.0380813333336,317.8644771111111,453.2819932541437,70
0.6,1,dWdt_um_per_ms,-18.12944523402106,-721.7755980604666,263.2870370392625,70
0.6,1,dWdt_robust_um_per_ms,321.550657280422,219.1144675224337,508.3109611774801,70
0.605,0,width_um,343.4743345222223,269.27451410302194,410.3577301130956,280
0.605,0,dWdt_um_per_ms,-1411.8382517902312,-2024.8807834570525,-767.4363205317004,280
0.605,0,dWdt_robust_um_per_ms,175.66790479698906,66.91616879304586,275.860665745454,280
0.605,1,width_um,418.6877180708333,319.58126048263887,456.86888857045346,70
0.605,1,dWdt_um_per_ms,-83.9073815623882,-989.7662050263976,141.856524123406,70
0.605,1,dWdt_robust_um_per_ms,316.2739999480748,191.63250590633925,481.3004904925615,70
0.61,0,width_um,344.6298622539473,269.49424489444465,411.41263741656417,280
0.61,0,dWdt_um_per_ms,-1383.7047067883084,-2042.9866563645714,-767.9684172681077,280
0.61,0,dWdt_robust_um_per_ms,156.0695250945817,57.69070418558338,258.53664555711487,280
0.61,1,width_um,419.4715363833334,322.0331767152778,459.4263585268647,70
0.61,1,dWdt_um_per_ms,-155.65668157249763,-1036.7445319684446,161.02381881095224,70
0.61,1,dWdt_robust_um_per_ms,299.4406575593671,197.3161435197119,443.3803821271543,70
0.615,0,width_um,346.98887858026336,271.123074499313,413.35967151498613,280
0.615,0,dWdt_um_per_ms,-1375.762117160733,-1897.7973276257007,-774.7326609808395,280
0.615,0,dWdt_robust_um_per_ms,156.8917009683267,55.74427185219506,250.71059511384857,280
0.615,1,width_um,421.5294060458335,322.41009459722216,463.04055862935076,70
0.615,1,dWdt_um_per_ms,-108.12624117055623,-796.9299768505916,236.52239583351283,70
0.615,1,dWdt_robust_um_per_ms,305.4989933494735,208.6361029740868,431.9192591175076,70
0.62,0,width_um,345.4414490222223,271.02526043498176,413.768111234432,280
0.62,0,dWdt_um_per_ms,-1469.2876343498924,-1956.6880511635302,-504.59452974272085,280
0.62,0,dWdt_robust_um_per_ms,151.57118430648495,57.71731243640743,238.48350483242604,280
0.62,1,width_um,421.84747417368413,324.8010997,464.7963933357142,70
0.62,1,dWdt_um_per_ms,-165.78961856654377,-807.410742653448,191.2340277767443,70
0.62,1,dWdt_robust_um_per_ms,295.6162768169662,185.1219556302925,428.19773668562345,70
0.625,0,width_um,346.93104048611127,272.66902165151146,413.67793057730455,280
0.625,0,dWdt_um_per_ms,-1340.9957737372624,-1841.872069833969,-646.8618591201778,280
0.625,0,dWdt_robust_um_per_ms,150.94322133654936,69.68804432576891,253.90935737363918,280
0.625,1,width_um,426.288469375,328.03527409539475,468.43666619791674,70
0.625,1,dWdt_um_per_ms,-60.0645435027684,-739.5182291668235,232.82744984746088,70
0.625,1,dWdt_robust_um_per_ms,266.96716407434246,186.98458228072246,452.63715419766504,70
0.63,0,width_um,349.2906228175825,272.71053543499073,416.140523180861,280
0.63,0,dWdt_um_per_ms,-1286.5675868101853,-1815.0939780577464,-604.7565179120201,280
0.63,0,dWdt_robust_um_per_ms,151.2915012234613,75.91097505008331,256.7977839928492,280
0.63,1,width_um,428.58097789444446,330.3319143666666,471.9373930054941,70
0.63,1,dWdt_um_per_ms,-89.09282407515957,-435.89971278312373,282.2655949820732,70
0.63,1,dWdt_robust_um_per_ms,307.17702002365695,192.78267728540473,459.053063904739,70
0.635,0,width_um,350.07232049511214,273.84107298223444,416.7102819901558,280
0.635,0,dWdt_um_per_ms,-1485.6468750020522,-1997.4931399312586,-756.188194443427,280
0.635,0,dWdt_robust_um_per_ms,144.52043916302463,53.26810335305481,238.6948463320207,280
0.635,1,width_um,429.65489337872964,329.93273839097225,475.8281000736993,70
0.635,1,dWdt_um_per_ms,-57.925692553914345,-467.63401091574184,322.8703631627958,70
0.635,1,dWdt_robust_um_per_ms,306.86765928450075,189.66470831818145,472.77665611439505,70
0.64,0,width_um,351.90640865291584,273.30727845980806,417.93482867222207,280
0.64,0,dWdt_um_per_ms,-1415.7542844521727,-1870.0935185227963,-670.0245370387954,280
0.64,0,dWdt_robust_um_per_ms,147.86703191247784,63.23859660553324,235.34583792537,280
0.64,1,width_um,433.64444396666676,332.2577630611112,477.6424181192308,70
0.64,1,dWdt_um_per_ms,-161.76879662121024,-808.1113146025682,214.6873671899217,70
0.64,1,dWdt_robust_um_per_ms,303.82207751540665,206.1419750123037,444.7431716083896,70
0.645,0,width_um,352.03637985555554,275.82068493306815,417.8935781541667,280
0.645,0,dWdt_um_per_ms,-1337.6110172709637,-1868.3416175061939,-627.7075136535601,280
0.645,0,dWdt_robust_um_per_ms,152.44461752989207,54.708195359305165,242.9359324371782,280
0.645,1,width_um,436.5523741597221,335.515394025,481.20944014340455,70
0.645,1,dWdt_um_per_ms,14.96298147078422,-720.0961671362422,182.2046318949505,70
0.645,1,dWdt_robust_um_per_ms,300.01346140687076,199.2735660226059,385.08202498224216,70
0.65,0,width_um,352.9620648043532,274.42362577777783,418.7954842859113,280
0.65,0,dWdt_um_per_ms,-1418.9469117442054,-1904.7089120344128,-622.0643495157217,280
0.65,0,dWdt_robust_um_per_ms,145.87748335351733,66.13279427570788,246.36329439799619,280
0.65,1,width_um,438.4923047763157,337.2913794652779,483.4851621736111,70
0.65,1,dWdt_um_per_ms,-172.5209774003634,-935.2363814935292,220.04050102607889,70
0.65,1,dWdt_robust_um_per_ms,284.6426075664702,203.22995547005232,416.99686409538276,70
0.655,0,width_um,353.1318535313645,277.22177180000006,420.61192096835725,280
0.655,0,dWdt_um_per_ms,-1388.734825998898,-1939.6899902367206,-736.3744598765787,280
0.655,0,dWdt_robust_um_per_ms,142.2133076153146,66.0008531797177,238.28392514016298,280
0.655,1,width_um,440.7761769030004,338.74815272499995,485.4816178123398,70
0.655,1,dWdt_um_per_ms,-3.4562270610910746,-518.9143178068664,328.5226516285207,70
0.655,1,dWdt_robust_um_per_ms,266.65934996234654,187.5736039097604,416.8672958870518,70
0.66,0,width_um,352.6695347567766,276.1478218461538,421.83580129389486,280
0.66,0,dWdt_um_per_ms,-1443.3330955933116,-1932.9913344468218,-790.1226746956384,280
0.66,0,dWdt_robust_um_per_ms,129.91133545056329,39.72253500750346,204.51519477026486,280
0.66,1,width_um,442.27629338333327,341.8427712444444,488.9045605995549,70
0.66,1,dWdt_um_per_ms,-6.271829923830985,-766.5994313394175,299.7089689534463,70
0.66,1,dWdt_robust_um_per_ms,300.13558064997,195.33296059518548,450.3881276326451,70
0.665,0,width_um,353.8981261248472,277.144537231685,423.3460080127059,280
0.665,0,dWdt_um_per_ms,-1454.440972223967,-1993.3776625257603,-810.8810489988186,280
0.665,0,dWdt_robust_um_per_ms,124.20149433539328,35.84674478994178,222.9699037282142,280
0.665,1,width_um,445.7158255096491,342.86969200921055,491.40229213194436,70
0.665,1,dWdt_um_per_ms,-135.1497037099693,-776.815987120587,268.9541177669826,70
0.665,1,dWdt_robust_um_per_ms,305.57023237226076,195.4912486462906,439.92561858312183,70
0.67,0,width_um,354.9243243718232,277.18461671388883,422.7353568373626,280
0.67,0,dWdt_um_per_ms,-1534.0374703667976,-1971.8634421983318,-753.3298591368967,280
0.67,0,dWdt_robust_um_per_ms,127.93805564128931,37.29535070998311,224.21357746483122,280
0.67,1,width_um,447.7528609232471,345.1968863180556,494.2126586453297,70
0.67,1,dWdt_um_per_ms,-340.820394078067,-727.1495131980678,259.8799382709632,70
0.67,1,dWdt_robust_um_per_ms,304.10146953599394,193.46573549169352,418.348469728581,70
0.675,0,width_um,356.3873649198715,277.0972756249998,424.6458732099222,280
0.675,0,dWdt_um_per_ms,-1409.9638235634316,-1984.5305811689586,-558.7938153334455,280
0.675,0,dWdt_robust_um_per_ms,150.9622163808296,31.86623685687877,224.3254384089725,280
0.675,1,width_um,450.9147454583333,345.6871138541666,497.62315068865087,70
0.675,1,dWdt_um_per_ms,-137.0883910324137,-991.773818891453,152.97632116946238,70
0.675,1,dWdt_robust_um_per_ms,296.72302580829904,193.83860137453942,401.62546575202856,70
0.68,0,width_um,356.9290197626374,279.5292845333332,425.39492045158147,280
0.68,0,dWdt_um_per_ms,-1384.7246913568388,-1989.0978772572762,-683.6203703720921,280
0.68,0,dWdt_robust_um_per_ms,150.37042687533972,52.19945711003831,233.12675742749127,280
0.68,1,width_um,455.69589446666635,348.3701282666667,500.3828345930018,70
0.68,1,dWdt_um_per_ms,-218.63353177796085,-991.3987654316869,136.88623901671923,70
0.68,1,dWdt_robust_um_per_ms,287.50770904624375,185.88851597337464,393.97812891819,70
0.685,0,width_um,357.96210717763137,278.8168638750001,424.6829798177657,280
0.685,0,dWdt_um_per_ms,-1424.8008910981953,-1967.069446826068,-598.3506618436505,280
0.685,0,dWdt_robust_um_per_ms,138.08475836793588,46.02836217721767,216.65875481900545,280
0.685,1,width_um,457.48631785416654,351.26638273125,502.4817500388889,70
0.685,1,dWdt_um_per_ms,-131.60174900763616,-860.6044561265181,273.95711805842285,70
0.685,1,dWdt_robust_um_per_ms,267.7508130700169,195.52758021251526,386.05285855280937,70
0.6900000000000001,0,width_um,357.56484291666663,279.39286707982296,426.9039282193371,280
0.6900000000000001,0,dWdt_um_per_ms,-1417.165336717173,-1882.30962607881,-679.1540419763188,280
0.6900000000000001,0,dWdt_robust_um_per_ms,123.43904426180188,40.27479725053922,197.3693969977752,280
0.6900000000000001,1,width_um,458.49263592777766,354.0089717833334,504.7469749580972,70
0.6900000000000001,1,dWdt_um_per_ms,-162.15739622067673,-699.1982638889666,244.5122622780483,70
0.6900000000000001,1,dWdt_robust_um_per_ms,264.5351537639176,178.69640472162646,399.2716985759208,70
0.6950000000000001,0,width_um,358.83228226944436,280.5321429388888,427.5344067292817,280
0.6950000000000001,0,dWdt_um_per_ms,-1516.1338233151969,-1975.6507530587749,-750.4679875584131,280
0.6950000000000001,0,dWdt_robust_um_per_ms,111.44957007123313,46.39971752885077,208.21534391458425,280
0.6950000000000001,1,width_um,461.0799515027775,352.9946888631945,507.4960281396976,70
0.6950000000000001,1,dWdt_um_per_ms,-48.00692435704104,-866.2312411050897,293.03440342682,70
0.6950000000000001,1,dWdt_robust_um_per_ms,256.64313619578695,180.66762503236882,444.6033337441774,70
0.7000000000000001,0,width_um,360.83566428176846,281.39364843523623,427.9533517032965,280
0.7000000000000001,0,dWdt_um_per_ms,-1402.3170121885655,-1971.9011709006165,-479.0461596451558,280
0.7000000000000001,0,dWdt_robust_um_per_ms,108.87766049682958,15.629439391790124,205.62270815192065,280
0.7000000000000001,1,width_um,461.0531277499996,355.6226135833333,510.1740957016574,70
0.7000000000000001,1,dWdt_um_per_ms,-31.77069564577672,-766.4814814799702,213.6365740756403,70
0.7000000000000001,1,dWdt_robust_um_per_ms,267.08006252385303,183.07836776858395,443.7673275305028,70
0.705,0,width_um,361.481362468681,281.06748192054096,427.1862388234894,280
0.705,0,dWdt_um_per_ms,-1382.1863111434373,-1930.4462320693774,-779.219175011526,280
0.705,0,dWdt_robust_um_per_ms,120.84460226614632,26.520533727083652,200.77758944974892,280
0.705,1,width_um,464.7129759208334,357.5017745338816,514.2588683420811,70
0.705,1,dWdt_um_per_ms,-237.96230214988236,-892.3129050936841,128.1419391376477,70
0.705,1,dWdt_robust_um_per_ms,277.2163382819057,184.915502285799,403.624263799736,70
0.71,0,width_um,362.9169174888889,281.6079002250002,429.4462787268647,280
0.71,0,dWdt_um_per_ms,-1452.1262594164596,-1947.4643689081074,-692.6129391429794,280
0.71,0,dWdt_robust_um_per_ms,121.44328698047914,39.867922244559,199.07347985455624,280
0.71,1,width_um,467.22241403625736,360.1507363236111,515.9100764078948,70
0.71,1,dWdt_um_per_ms,-195.5133266781208,-908.3240162865761,146.71137469821534,70
0.71,1,dWdt_robust_um_per_ms,291.84090290554764,164.33429562969926,394.1072773061091,70
0.715,0,width_um,362.91085946250314,284.2840061486111,429.8572406039151,280
0.715,0,dWdt_um_per_ms,-1414.6962962904472,-1866.4014176705607,-788.6380157613717,280
0.715,0,dWdt_robust_um_per_ms,106.96144499890124,14.564822997016552,194.43874579165487,280
0.715,1,width_um,471.38964319583465,364.0985677854167,518.1073050080586,70
0.715,1,dWdt_um_per_ms,-23.613174249466706,-559.4007946519603,413.6626902887472,70
0.715,1,dWdt_robust_um_per_ms,290.7635129347211,180.94980140602152,379.85226721654,70
0.72,0,width_um,362.7962718461539,284.15974427222227,432.15047388333346,280
0.72,0,dWdt_um_per_ms,-1424.1381170316326,-1897.4557989784914,-677.3911108472513,280
0.72,0,dWdt_robust_um_per_ms,113.25090779080193,10.838081098458062,198.14926186967384,280
0.72,1,width_um,473.13793169999997,364.0644269500001,520.4399872333333,70
0.72,1,dWdt_um_per_ms,-37.11945622576016,-723.4141667949968,250.06149625666745,70
0.72,1,dWdt_robust_um_per_ms,276.71784146519656,179.51666834182632,402.88887749026503,70
0.725,0,width_um,364.0403230918872,284.26854931907906,430.1303901021493,280
0.725,0,dWdt_um_per_ms,-1417.9499419770339,-1860.4669462517238,-584.8025669126666,280
0.725,0,dWdt_robust_um_per_ms,111.87620241550292,10.302865474863827,187.39741112718417,280
0.725,1,width_um,476.08706288267535,365.72250660855264,523.969226057161,70
0.725,1,dWdt_um_per_ms,-118.15207339918726,-680.5415283695006,292.89016318484136,70
0.725,1,dWdt_robust_um_per_ms,259.49155657660356,185.28240071053085,390.7103669900839,70
0.73,0,width_um,364.9406651546961,285.6953363883398,432.9111063962719,280
0.73,0,dWdt_um_per_ms,-1473.8480220617448,-1914.9510449774914,-789.6570934991682,280
0.73,0,dWdt_robust_um_per_ms,94.92701249499203,3.1090593272840716,195.98352250914905,280
0.73,1,width_um,476.5278482236841,368.2630290638889,524.9843738638968,70
0.73,1,dWdt_um_per_ms,-305.4121099139445,-857.8864336416486,128.74626929411468,70
0.73,1,dWdt_robust_um_per_ms,241.53157854855243,157.43166203475133,385.0352793006768,70
0.735,0,width_um,364.7536541671486,283.1855488131944,433.9366925347606,280
0.735,0,dWdt_um_per_ms,-1370.0631420874838,-1911.6421627238467,-801.1781250007373,280
0.735,0,dWdt_robust_um_per_ms,104.7476444724154,1.7744621319592064,200.28645221686264,280
0.735,1,width_um,478.14072433749993,371.337980256249,527.359717534185,70
0.735,1,dWdt_um_per_ms,-157.59510882045697,-756.3628073789948,217.13036984357709,70
0.735,1,dWdt_robust_um_per_ms,233.44995098785765,164.55062344595518,365.9889543914543,70
0.74,0,width_um,365.4462861336997,282.2383317527778,435.87397699477856,280
0.74,0,dWdt_um_per_ms,-1498.0018518465745,-2024.9706018549437,-832.9610021193231,280
0.74,0,dWdt_robust_um_per_ms,118.76366413324504,10.643787490125904,195.97172709080093,280
0.74,1,width_um,479.61555098333315,371.1588721333334,531.0461801325968,70
0.74,1,dWdt_um_per_ms,5.8729685922807136,-473.67969021451574,345.31913580523604,70
0.74,1,dWdt_robust_um_per_ms,258.3815123410243,148.0820739920127,349.275796059499,70
0.745,0,width_um,365.6422095123625,284.5476758578947,436.24383100067536,280
0.745,0,dWdt_um_per_ms,-1387.2517679973896,-1873.711958177542,-563.9691358018697,280
0.745,0,dWdt_robust_um_per_ms,112.28467823801059,18.55625833907195,192.35131359542083,280
0.745,1,width_um,482.2747755916667,373.1081734968202,533.3757303662062,70
0.745,1,dWdt_um_per_ms,-28.10742963260117,-336.17552168319776,253.10328190107964,70
0.745,1,dWdt_robust_um_per_ms,247.53251562607176,162.06300766005353,357.4254865292751,70
0.75,0,width_um,365.16125837912057,284.28916666666674,436.86711937500144,280
0.75,0,dWdt_um_per_ms,-1380.9186713819668,-1914.3518518446663,-424.863303004238,280
0.75,0,dWdt_robust_um_per_ms,90.37256382436811,-0.6780077362637028,184.8447507959941,280
0.75,1,width_um,484.23115493055553,375.94231105263157,535.2513342708334,70
0.75,1,dWdt_um_per_ms,38.26794996569476,-439.8440371850286,271.591370633116,70
0.75,1,dWdt_robust_um_per_ms,262.1375221802562,180.60229799029364,365.1890665865581,70
0.755,0,width_um,366.1720468304443,283.48619147569445,437.25095236514824,280
0.755,0,dWdt_um_per_ms,-1388.7887751976452,-1911.5525191019797,-716.6666666672387,280
0.755,0,dWdt_robust_um_per_ms,95.34044980599651,4.8609707403065725,181.96685207611216,280
0.755,1,width_um,485.7839457160817,375.9291694562501,537.0364020467034,70
0.755,1,dWdt_um_per_ms,-81.76797670418023,-575.4971638843925,164.5886915728888,70
0.755,1,dWdt_robust_um_per_ms,261.16999522919866,181.41604163248536,366.63901482478946,70
0.76,0,width_um,367.393189686691,284.7265205999997,437.5394803666667,280
0.76,0,dWdt_um_per_ms,-1472.1746102565105,-1882.3306058847013,-847.806089676692,280
0.76,0,dWdt_robust_um_per_ms,83.74611335134932,-2.8338912009062946,165.9392834927233,280
0.76,1,width_um,487.97041473333456,376.70030237777775,539.1402359472527,70
0.76,1,dWdt_um_per_ms,-189.3351851852683,-814.3720199641994,193.22455833205163,70
0.76,1,dWdt_robust_um_per_ms,232.48509526626867,169.10789489098042,355.79679087745643,70
0.765,0,width_um,366.0980406068467,286.5888524333334,438.995422968544,280
0.765,0,dWdt_um_per_ms,-1414.246306668055,-1913.8410251593616,-728.695216052758,280
0.765,0,dWdt_robust_um_per_ms,76.05118476520792,0.8019627468216365,158.6776165344185,280
0.765,1,width_um,489.6574301527777,379.15750108541664,541.3213946402777,70
0.765,1,dWdt_um_per_ms,-145.56086190365025,-865.9032450482339,154.58929397941952,70
0.765,1,dWdt_robust_um_per_ms,243.29926836097025,167.28615188163883,319.08988647851584,70
0.77,0,width_um,369.0286671072954,287.9642759868421,438.22125849247254,280
0.77,0,dWdt_um_per_ms,-1421.9942217130288,-1926.4651724963144,-623.6669821127504,280
0.77,0,dWdt_robust_um_per_ms,80.1984488754517,-10.697235408438665,173.78129856027635,280
0.77,1,width_um,491.038958557873,383.0168636670322,543.0748140649862,70
0.77,1,dWdt_um_per_ms,-33.53522908866858,-642.8831404322946,244.64004629665095,70
0.77,1,dWdt_robust_um_per_ms,227.119819466124,159.08494563175563,307.49486623954687,70
0.775,0,width_um,367.97801844371344,289.11132802777786,440.64418744152863,280
0.775,0,dWdt_um_per_ms,-1491.4702616576806,-1933.309702928148,-872.3960667108881,280
0.775,0,dWdt_robust_um_per_ms,71.05868435652948,-17.787742616118912,164.86378039114072,280
0.775,1,width_um,491.0368555811464,384.6695656622807,545.0658698211325,70
0.775,1,dWdt_um_per_ms,-115.8574459895634,-741.4258781831984,213.49259086434208,70
0.775,1,dWdt_robust_um_per_ms,222.59992708874802,135.69322726257738,285.4948192684195,70
0.78,0,width_um,367.1269962735042,289.3380408051284,443.1352525951812,280
0.78,0,dWdt_um_per_ms,-1382.534448047752,-1872.996777287261,-625.0688833434069,280
0.78,0,dWdt_robust_um_per_ms,61.04124633928809,-14.837877247917646,154.11320760321365,280
0.78,1,width_um,492.68919615000004,384.9833959944452,546.7271962027778,70
0.78,1,dWdt_um_per_ms,-18.721410991370327,-543.4194444445575,267.12178955629696,70
0.78,1,dWdt_robust_um_per_ms,223.51759699345848,137.31991620588806,307.55269756727273,70
0.785,0,width_um,369.97967914385964,288.8327848848684,442.6426095437498,280
0.785,0,dWdt_um_per_ms,-1511.3975304236844,-1995.6040957035582,-896.4078215660636,280
0.785,0,dWdt_robust_um_per_ms,61.99159162036788,-27.51211354733093,152.24972670598925,280
0.785,1,width_um,493.26849903711826,386.97406038848686,548.4852139555555,70
0.785,1,dWdt_um_per_ms,37.24923146874843,-469.04640387975235,290.96764281926824,70
0.785,1,dWdt_robust_um_per_ms,223.7460217461743,152.37660788722815,295.8293502151157,70
0.79,0,width_um,370.14867064352495,289.69016570277734,443.301533750641,280
0.79,0,dWdt_um_per_ms,-1466.9161960692445,-1923.0474371384462,-853.1286233600206,280
0.79,0,dWdt_robust_um_per_ms,53.46301802208118,-22.972443303882535,150.13439674958946,280
0.79,1,width_um,494.0439370775946,390.0108732972223,551.8691835458333,70
0.79,1,dWdt_um_per_ms,-131.25641408886182,-591.1667559346911,66.56424533237113,70
0.79,1,dWdt_robust_um_per_ms,229.5783444755877,143.8125481971351,299.6528783696858,70
0.795,0,width_um,370.18795850018375,289.9516505374999,441.65593307519265,280
0.795,0,dWdt_um_per_ms,-1462.6309799354262,-1929.7600316777753,-724.0480035969473,280
0.795,0,dWdt_robust_um_per_ms,68.95685804907947,-17.383644615808397,155.18513990420664,280
0.795,1,width_um,495.92809167249834,391.3733321966009,554.0652428772295,70
