protocol_id,schema_version,protocol_sha256,source_hashes_json,run_id,repeat,fold,arm,continuation_id,horizon,B1_q20_AULC_16_80,B1_q20_AULC_16_40,B1_q30_AULC_16_80,budget40_B1_q20_accuracy,budget40_B1_q20_recall,budget40_B1_q20_balanced_accuracy,budget40_B1_q20_false_negative,budget40_B1_q20_false_positive,budget40_B1_q20_true_negative,budget40_B1_q20_true_positive,budget40_B1_q20_row_count,budget40_B1_q30_accuracy,budget40_B1_q30_recall,budget40_B1_q30_balanced_accuracy,budget40_B1_q30_false_negative,budget40_B1_q30_false_positive,budget40_B1_q30_true_negative,budget40_B1_q30_true_positive,budget40_B1_q30_row_count,terminal_B1_q20_accuracy,terminal_B1_q20_recall,terminal_B1_q20_balanced_accuracy,terminal_B1_q20_false_negative,terminal_B1_q20_false_positive,terminal_B1_q20_true_negative,terminal_B1_q20_true_positive,terminal_B1_q20_row_count,terminal_B1_q30_accuracy,terminal_B1_q30_recall,terminal_B1_q30_balanced_accuracy,terminal_B1_q30_false_negative,terminal_B1_q30_false_positive,terminal_B1_q30_true_negative,terminal_B1_q30_true_positive,terminal_B1_q30_row_count,crossing_0.75,crossing_0.75_observed,restricted_crossing_0.75,crossing_0.80,crossing_0.80_observed,restricted_crossing_0.80,crossing_0.85,crossing_0.85_observed,restricted_crossing_0.85
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,1,160,0.8042279411764705,0.8039215686274511,0.8668750000000001,0.8235294117647058,0.7142857142857143,0.8071428571428572,2,1,9,5,17,0.88,0.75,0.8455882352941176,2,1,16,6,25,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.8,0.75,0.7867647058823529,2,3,14,6,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,2,160,0.8065257352941175,0.7585784313725489,0.8684375,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.84,0.75,0.8161764705882353,2,2,15,6,25,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.84,0.75,0.8161764705882353,2,2,15,6,25,16.0,True,16.0,16.0,True,16.0,67.0,True,67.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,3,160,0.6769301470588236,0.6997549019607843,0.7559374999999999,0.6470588235294118,0.5714285714285714,0.6357142857142857,3,3,7,4,17,0.72,0.625,0.6948529411764706,3,4,13,5,25,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.8,0.75,0.7867647058823529,2,3,14,6,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,4,160,0.8556985294117646,0.8382352941176471,0.901875,0.8235294117647058,0.7142857142857143,0.8071428571428572,2,1,9,5,17,0.88,0.75,0.8455882352941176,2,1,16,6,25,0.6470588235294118,0.5714285714285714,0.6357142857142857,3,3,7,4,17,0.76,0.625,0.7242647058823529,3,3,14,5,25,16.0,True,16.0,16.0,True,16.0,27.0,True,27.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,5,160,0.8033088235294117,0.8186274509803922,0.86625,0.8235294117647058,1.0,0.85,0,3,7,7,17,0.88,1.0,0.9117647058823529,0,3,14,8,25,0.7058823529411765,0.5714285714285714,0.6857142857142857,3,2,8,4,17,0.8,0.625,0.7536764705882353,3,2,15,5,25,16.0,True,16.0,16.0,True,16.0,29.0,True,29.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,6,160,0.7509191176470589,0.7892156862745097,0.8162499999999999,0.8235294117647058,1.0,0.85,0,3,7,7,17,0.84,1.0,0.8823529411764706,0,4,13,8,25,0.8235294117647058,0.8571428571428571,0.8285714285714285,1,2,8,6,17,0.88,0.875,0.8786764705882353,1,2,15,7,25,16.0,True,16.0,25.0,True,25.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,7,160,0.7385110294117647,0.7855392156862745,0.8209374999999999,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.84,0.875,0.8492647058823529,1,3,14,7,25,0.8235294117647058,0.7142857142857143,0.8071428571428572,2,1,9,5,17,0.88,0.75,0.8455882352941176,2,1,16,6,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,8,160,0.729779411764706,0.7450980392156863,0.8162499999999999,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.8,0.75,0.7867647058823529,2,3,14,6,25,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.8,0.75,0.7867647058823529,2,3,14,6,25,16.0,True,16.0,,False,160.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,9,160,0.7591911764705882,0.7806372549019608,0.8362499999999999,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.84,0.875,0.8492647058823529,1,3,14,7,25,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.8,0.75,0.7867647058823529,2,3,14,6,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,10,160,0.7035845588235294,0.761029411764706,0.7984374999999999,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.84,0.75,0.8161764705882353,2,2,15,6,25,0.6470588235294118,0.5714285714285714,0.6357142857142857,3,3,7,4,17,0.76,0.625,0.7242647058823529,3,3,14,5,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,11,160,0.7412683823529412,0.8051470588235293,0.8240624999999999,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.84,0.875,0.8492647058823529,1,3,14,7,25,0.6470588235294118,0.5714285714285714,0.6357142857142857,3,3,7,4,17,0.76,0.625,0.7242647058823529,3,3,14,5,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,12,160,0.7316176470588236,0.7598039215686274,0.8175,0.7058823529411765,0.5714285714285714,0.6857142857142857,3,2,8,4,17,0.8,0.625,0.7536764705882353,3,2,15,5,25,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.8,0.75,0.7867647058823529,2,3,14,6,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,13,160,0.7022058823529412,0.7242647058823529,0.7974999999999999,0.6470588235294118,0.5714285714285714,0.6357142857142857,3,3,7,4,17,0.76,0.625,0.7242647058823529,3,3,14,5,25,0.7647058823529411,0.5714285714285714,0.7357142857142858,3,1,9,4,17,0.84,0.625,0.7830882352941176,3,1,16,5,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,14,160,0.7564338235294118,0.7671568627450981,0.8268749999999999,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.8,0.75,0.7867647058823529,2,3,14,6,25,0.7058823529411765,0.5714285714285714,0.6857142857142857,3,2,8,4,17,0.8,0.625,0.7536764705882353,3,2,15,5,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,15,160,0.8556985294117647,0.8517156862745097,0.901875,0.8823529411764706,0.8571428571428571,0.8785714285714286,1,1,9,6,17,0.92,0.875,0.9080882352941176,1,1,16,7,25,0.7058823529411765,0.5714285714285714,0.6857142857142857,3,2,8,4,17,0.8,0.625,0.7536764705882353,3,2,15,5,25,16.0,True,16.0,16.0,True,16.0,29.0,True,29.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,16,160,0.7596507352941178,0.8161764705882352,0.8365625,0.8235294117647058,0.8571428571428571,0.8285714285714285,1,2,8,6,17,0.88,0.875,0.8786764705882353,1,2,15,7,25,0.7647058823529411,0.5714285714285714,0.7357142857142858,3,1,9,4,17,0.84,0.625,0.7830882352941176,3,1,16,5,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,17,160,0.7941176470588234,0.761029411764706,0.86,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.84,0.875,0.8492647058823529,1,3,14,7,25,0.8235294117647058,0.7142857142857143,0.8071428571428572,2,1,9,5,17,0.88,0.75,0.8455882352941176,2,1,16,6,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,18,160,0.8235294117647057,0.823529411764706,0.88,0.8235294117647058,1.0,0.85,0,3,7,7,17,0.88,1.0,0.9117647058823529,0,3,14,8,25,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.8,0.75,0.7867647058823529,2,3,14,6,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,19,160,0.7357536764705883,0.7806372549019608,0.8203124999999999,0.7647058823529411,0.5714285714285714,0.7357142857142858,3,1,9,4,17,0.84,0.625,0.7830882352941176,3,1,16,5,25,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.84,0.75,0.8161764705882353,2,2,15,6,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,20,160,0.7247242647058825,0.784313725490196,0.8128124999999999,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.8,0.75,0.7867647058823529,2,3,14,6,25,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.8,0.75,0.7867647058823529,2,3,14,6,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,21,160,0.7467830882352942,0.7928921568627452,0.8278124999999998,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.84,0.875,0.8492647058823529,1,3,14,7,25,0.7647058823529411,0.5714285714285714,0.7357142857142858,3,1,9,4,17,0.84,0.625,0.7830882352941176,3,1,16,5,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,22,160,0.7688419117647058,0.7757352941176471,0.8428125,0.7647058823529411,0.5714285714285714,0.7357142857142858,3,1,9,4,17,0.84,0.625,0.7830882352941176,3,1,16,5,25,0.7058823529411765,0.5714285714285714,0.6857142857142857,3,2,8,4,17,0.8,0.625,0.7536764705882353,3,2,15,5,25,16.0,True,16.0,104.0,True,104.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,23,160,0.7573529411764706,0.7830882352941174,0.835,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.84,0.875,0.8492647058823529,1,3,14,7,25,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.8,0.75,0.7867647058823529,2,3,14,6,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,24,160,0.7412683823529411,0.8026960784313726,0.8240624999999999,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.84,0.875,0.8492647058823529,1,3,14,7,25,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.8,0.75,0.7867647058823529,2,3,14,6,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r09_f04,9,4,binary_random,25,160,0.8235294117647057,0.823529411764706,0.88,0.8235294117647058,0.8571428571428571,0.8285714285714285,1,2,8,6,17,0.88,0.875,0.8786764705882353,1,2,15,7,25,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.84,0.75,0.8161764705882353,2,2,15,6,25,16.0,True,16.0,16.0,True,16.0,,False,160.0
