protocol_id,schema_version,protocol_sha256,source_hashes_json,B1_q20_accuracy,B1_q20_balanced_accuracy,B1_q20_false_negative,B1_q20_false_positive,B1_q20_recall,B1_q20_row_count,B1_q20_true_negative,B1_q20_true_positive,B1_q30_accuracy,B1_q30_balanced_accuracy,B1_q30_false_negative,B1_q30_false_positive,B1_q30_recall,B1_q30_row_count,B1_q30_true_negative,B1_q30_true_positive,arm,budget,continuation_id,fit_seed_key,fit_seed_u32,fit_status,fold,horizon,kernel,queried_keyhole_count,queried_non_keyhole_count,repeat,run_id
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7058823529411765,0.7285714285714285,1,4,0.8571428571428571,17,6,6,0.76,0.7904411764705883,1,5,0.875,25,12,7,binary_random,40,1,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|01|fit|budget|040,2810186852,optimized_primary,3,80,"18.3**2 * Matern(length_scale=8.58, nu=1.5)",12,28,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8785714285714286,1,1,0.8571428571428571,17,9,6,0.92,0.9080882352941176,1,1,0.875,25,16,7,binary_random,160,1,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|01|fit|budget|160,2177215183,optimized_primary,3,160,"24.8**2 * Matern(length_scale=11.7, nu=1.5)",34,126,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7647058823529411,0.8,0,4,1.0,17,6,7,0.8,0.8529411764705883,0,5,1.0,25,12,8,binary_random,40,2,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|02|fit|budget|040,2904022312,optimized_primary,3,80,"28.9**2 * Matern(length_scale=11.4, nu=1.5)",13,27,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.8285714285714285,1,2,0.8571428571428571,17,8,6,0.88,0.8786764705882353,1,2,0.875,25,15,7,binary_random,160,2,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|02|fit|budget|160,3294465852,optimized_primary,3,160,"31.6**2 * Matern(length_scale=20.5, nu=1.5)",32,128,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7058823529411765,0.7285714285714285,1,4,0.8571428571428571,17,6,6,0.76,0.7904411764705883,1,5,0.875,25,12,7,binary_random,40,3,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|03|fit|budget|040,2293308216,optimized_primary,3,80,"30.7**2 * Matern(length_scale=8.32, nu=1.5)",12,28,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.6470588235294118,0.6785714285714286,1,5,0.8571428571428571,17,5,6,0.72,0.7610294117647058,1,6,0.875,25,11,7,binary_random,160,3,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|03|fit|budget|160,1488266857,optimized_primary,3,160,"29.2**2 * Matern(length_scale=11.5, nu=1.5)",32,128,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.8285714285714285,1,2,0.8571428571428571,17,8,6,0.88,0.8786764705882353,1,2,0.875,25,15,7,binary_random,40,4,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|04|fit|budget|040,1272813320,optimized_primary,3,80,"16.3**2 * Matern(length_scale=8.41, nu=1.5)",11,29,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7058823529411765,0.7285714285714285,1,4,0.8571428571428571,17,6,6,0.8,0.8198529411764706,1,4,0.875,25,13,7,binary_random,160,4,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|04|fit|budget|160,3604813321,optimized_primary,3,160,"31.6**2 * Matern(length_scale=10.2, nu=1.5)",30,130,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7647058823529411,0.7571428571428571,2,2,0.7142857142857143,17,8,5,0.84,0.8161764705882353,2,2,0.75,25,15,6,binary_random,40,5,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|05|fit|budget|040,1368747824,optimized_primary,3,80,"30.6**2 * Matern(length_scale=12.3, nu=1.5)",13,27,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8785714285714286,1,1,0.8571428571428571,17,9,6,0.92,0.9080882352941176,1,1,0.875,25,16,7,binary_random,160,5,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|05|fit|budget|160,2466916972,optimized_primary,3,160,"29.7**2 * Matern(length_scale=16.4, nu=1.5)",33,127,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7647058823529411,0.8,0,4,1.0,17,6,7,0.84,0.8823529411764706,0,4,1.0,25,13,8,binary_random,40,6,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|06|fit|budget|040,1323566560,optimized_primary,3,80,"31.6**2 * Matern(length_scale=10.8, nu=1.5)",14,26,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7058823529411765,0.7285714285714285,1,4,0.8571428571428571,17,6,6,0.8,0.8198529411764706,1,4,0.875,25,13,7,binary_random,160,6,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|06|fit|budget|160,1672479535,optimized_primary,3,160,"31.6**2 * Matern(length_scale=14.5, nu=1.5)",37,123,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7647058823529411,0.8,0,4,1.0,17,6,7,0.8,0.8529411764705883,0,5,1.0,25,12,8,binary_random,40,7,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|07|fit|budget|040,3742586891,optimized_primary,3,80,"31.6**2 * Matern(length_scale=11.3, nu=1.5)",12,28,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.8285714285714285,1,2,0.8571428571428571,17,8,6,0.88,0.8786764705882353,1,2,0.875,25,15,7,binary_random,160,7,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|07|fit|budget|160,3903449132,optimized_primary,3,160,"29.7**2 * Matern(length_scale=10.8, nu=1.5)",35,125,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.8285714285714285,1,2,0.8571428571428571,17,8,6,0.88,0.8786764705882353,1,2,0.875,25,15,7,binary_random,40,8,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|08|fit|budget|040,798194672,optimized_primary,3,80,"31.6**2 * Matern(length_scale=11.6, nu=1.5)",13,27,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.9411764705882353,0.95,0,1,1.0,17,9,7,0.96,0.9705882352941176,0,1,1.0,25,16,8,binary_random,160,8,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|08|fit|budget|160,3878912630,optimized_primary,3,160,"31.6**2 * Matern(length_scale=15.7, nu=1.5)",26,134,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.8285714285714285,1,2,0.8571428571428571,17,8,6,0.88,0.8786764705882353,1,2,0.875,25,15,7,binary_random,40,9,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|09|fit|budget|040,2667919486,optimized_primary,3,80,"31.6**2 * Matern(length_scale=11.3, nu=1.5)",13,27,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.8285714285714285,1,2,0.8571428571428571,17,8,6,0.88,0.8786764705882353,1,2,0.875,25,15,7,binary_random,160,9,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|09|fit|budget|160,2828193990,optimized_primary,3,160,"31.6**2 * Matern(length_scale=12.1, nu=1.5)",32,128,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7647058823529411,0.7785714285714285,1,3,0.8571428571428571,17,7,6,0.84,0.8492647058823529,1,3,0.875,25,14,7,binary_random,40,10,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|10|fit|budget|040,3496178061,optimized_primary,3,80,"31.6**2 * Matern(length_scale=10.9, nu=1.5)",13,27,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7647058823529411,0.7785714285714285,1,3,0.8571428571428571,17,7,6,0.84,0.8492647058823529,1,3,0.875,25,14,7,binary_random,160,10,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|10|fit|budget|160,772359512,optimized_primary,3,160,"31.6**2 * Matern(length_scale=12.5, nu=1.5)",35,125,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.8285714285714285,1,2,0.8571428571428571,17,8,6,0.88,0.8786764705882353,1,2,0.875,25,15,7,binary_random,40,11,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|11|fit|budget|040,2210836616,optimized_primary,3,80,"30.7**2 * Matern(length_scale=10.6, nu=1.5)",11,29,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7647058823529411,0.7785714285714285,1,3,0.8571428571428571,17,7,6,0.8,0.8198529411764706,1,4,0.875,25,13,7,binary_random,160,11,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|11|fit|budget|160,2506245760,optimized_primary,3,160,"26.6**2 * Matern(length_scale=12.6, nu=1.5)",34,126,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.8285714285714285,1,2,0.8571428571428571,17,8,6,0.88,0.8786764705882353,1,2,0.875,25,15,7,binary_random,40,12,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|12|fit|budget|040,2478336821,optimized_primary,3,80,"31.6**2 * Matern(length_scale=10.1, nu=1.5)",11,29,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8785714285714286,1,1,0.8571428571428571,17,9,6,0.92,0.9080882352941176,1,1,0.875,25,16,7,binary_random,160,12,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|12|fit|budget|160,1182225143,optimized_primary,3,160,"31.6**2 * Matern(length_scale=11, nu=1.5)",29,131,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.85,0,3,1.0,17,7,7,0.88,0.9117647058823529,0,3,1.0,25,14,8,binary_random,40,13,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|13|fit|budget|040,998130942,optimized_primary,3,80,"31.6**2 * Matern(length_scale=10.9, nu=1.5)",9,31,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8785714285714286,1,1,0.8571428571428571,17,9,6,0.92,0.9080882352941176,1,1,0.875,25,16,7,binary_random,160,13,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|13|fit|budget|160,1855172670,optimized_primary,3,160,"31.6**2 * Matern(length_scale=17.9, nu=1.5)",32,128,6,w85__r06_f03
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7058823529411765,0.6857142857142857,3,2,0.5714285714285714,17,8,4,0.8,0.7536764705882353,3,2,0.625,25,15,5,binary_random,40,14,week8_5_frozen_confirmation|v1|run|w85__r06_f03|arm|binary_random|continuation|14|fit|budget|040,3510943561,optimized_primary,3,80,"31.6**2 * Matern(length_scale=10, nu=1.5)",12,28,6,w85__r06_f03
