protocol_id,schema_version,protocol_sha256,source_hashes_json,repeat,arm,fold_count,continuation_count,macro_mean__horizon,macro_mean__B1_q20_AULC_16_80,macro_mean__B1_q20_AULC_16_40,macro_mean__B1_q30_AULC_16_80,macro_mean__budget40_B1_q20_accuracy,macro_mean__budget40_B1_q20_recall,macro_mean__budget40_B1_q20_balanced_accuracy,macro_mean__budget40_B1_q20_false_negative,macro_mean__budget40_B1_q20_false_positive,macro_mean__budget40_B1_q20_true_negative,macro_mean__budget40_B1_q20_true_positive,macro_mean__budget40_B1_q20_row_count,macro_mean__budget40_B1_q30_accuracy,macro_mean__budget40_B1_q30_recall,macro_mean__budget40_B1_q30_balanced_accuracy,macro_mean__budget40_B1_q30_false_negative,macro_mean__budget40_B1_q30_false_positive,macro_mean__budget40_B1_q30_true_negative,macro_mean__budget40_B1_q30_true_positive,macro_mean__budget40_B1_q30_row_count,macro_mean__terminal_B1_q20_accuracy,macro_mean__terminal_B1_q20_recall,macro_mean__terminal_B1_q20_balanced_accuracy,macro_mean__terminal_B1_q20_false_negative,macro_mean__terminal_B1_q20_false_positive,macro_mean__terminal_B1_q20_true_negative,macro_mean__terminal_B1_q20_true_positive,macro_mean__terminal_B1_q20_row_count,macro_mean__terminal_B1_q30_accuracy,macro_mean__terminal_B1_q30_recall,macro_mean__terminal_B1_q30_balanced_accuracy,macro_mean__terminal_B1_q30_false_negative,macro_mean__terminal_B1_q30_false_positive,macro_mean__terminal_B1_q30_true_negative,macro_mean__terminal_B1_q30_true_positive,macro_mean__terminal_B1_q30_row_count,macro_mean__crossing_0.75,macro_mean__crossing_0.75_observed,macro_mean__restricted_crossing_0.75,macro_mean__crossing_0.80,macro_mean__crossing_0.80_observed,macro_mean__restricted_crossing_0.80,macro_mean__crossing_0.85,macro_mean__crossing_0.85_observed,macro_mean__restricted_crossing_0.85,pooled__budget40_B1_q20_accuracy,pooled__budget40_B1_q30_accuracy,pooled__terminal_B1_q20_accuracy,pooled__terminal_B1_q30_accuracy
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",11,binary_margin,5,1,160.0,0.8160845588235294,0.7973039215686273,0.8644999999999999,0.8,0.6357142857142857,0.7708719058719059,2.4,1.0,9.4,4.2,17.0,0.8560000000000001,0.6971139971139971,0.8194499171279357,2.6,1.0,15.8,5.6,25.0,0.8235294117647058,0.6595238095238096,0.7827766677766679,2.0,1.0,9.4,4.6,17.0,0.8640000000000001,0.697041847041847,0.8194138420918607,2.4,1.0,15.8,5.8,25.0,24.4,1.0,24.4,28.8,1.0,28.8,30.333333333333332,0.6,82.2,0.8,0.856,0.8235294117647058,0.864
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",11,binary_random,5,30,160.0,0.77328125,0.7501715686274509,0.82339375,0.7729411764705882,0.4788095238095239,0.7050589965589965,3.1533333333333333,0.7066666666666667,9.693333333333333,3.4466666666666668,17.0,0.8231999999999997,0.5210353535353536,0.7391246210073609,3.6933333333333334,0.7266666666666667,16.073333333333334,4.506666666666667,25.0,0.8054901960784313,0.6206349206349205,0.7610512080512082,2.2666666666666666,1.04,9.36,4.333333333333333,17.0,0.8528000000000001,0.6648677248677249,0.8028150031942601,2.64,1.04,15.76,5.56,25.0,30.177304964539008,0.94,37.96666666666667,42.258620689655174,0.7733333333333333,68.94666666666667,48.656716417910445,0.44666666666666666,110.26666666666667,0.7729411764705882,0.8232,0.8054901960784314,0.8528
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",11,binary_uncertainty_repulsion,5,1,160.0,0.8167279411764706,0.7995098039215686,0.8650625,0.8117647058823529,0.6607142857142857,0.783371905871906,2.2,1.0,9.4,4.4,17.0,0.8639999999999999,0.7193362193362194,0.8305610282390468,2.4,1.0,15.8,5.8,25.0,0.8235294117647058,0.6595238095238096,0.7827766677766679,2.0,1.0,9.4,4.6,17.0,0.8640000000000001,0.697041847041847,0.8194138420918607,2.4,1.0,15.8,5.8,25.0,24.4,1.0,24.4,28.8,1.0,28.8,30.333333333333332,0.6,82.2,0.8117647058823529,0.864,0.8235294117647058,0.864
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",12,binary_margin,5,1,160.0,0.8011029411764705,0.7649509803921568,0.8554374999999999,0.776470588235294,0.7365079365079364,0.7768145743145742,1.8,2.0,8.4,4.8,17.0,0.8400000000000001,0.7541125541125541,0.8129818753657763,1.8,2.2,15.0,6.0,25.0,0.8,0.7187301587301587,0.785349927849928,1.8,1.6,8.8,4.8,17.0,0.8480000000000001,0.7222943722943722,0.8082182952925987,2.0,1.8,15.4,5.8,25.0,21.8,1.0,21.8,23.4,1.0,23.4,39.25,0.8,63.4,0.7764705882352941,0.84,0.8,0.848
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",12,binary_random,5,30,160.0,0.7783609068627451,0.763700980392157,0.83695,0.784705882352941,0.7064973544973545,0.7705087782587782,1.8533333333333333,1.8066666666666666,8.593333333333334,4.746666666666667,17.0,0.8408,0.7423556998556999,0.8089589857740013,1.8933333333333333,2.0866666666666664,15.113333333333333,5.906666666666666,25.0,0.8031372549019606,0.7204550264550265,0.7875911495911496,1.78,1.5666666666666667,8.833333333333334,4.82,17.0,0.8554666666666666,0.7413672438672438,0.8191267886740023,1.8666666666666667,1.7466666666666666,15.453333333333333,5.933333333333334,25.0,24.697841726618705,0.9266666666666666,34.62,25.5748031496063,0.8466666666666667,46.18666666666667,47.76190476190476,0.7,81.43333333333334,0.7847058823529411,0.8408,0.8031372549019608,0.8554666666666667
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",12,binary_uncertainty_repulsion,5,1,160.0,0.8025735294117649,0.7610294117647058,0.8558125000000001,0.8,0.7587301587301587,0.7970165945165946,1.6,1.8,8.6,5.0,17.0,0.8560000000000001,0.7722943722943723,0.8273359423514222,1.6,2.0,15.2,6.2,25.0,0.8,0.7187301587301587,0.785349927849928,1.8,1.6,8.8,4.8,17.0,0.8480000000000001,0.7222943722943722,0.8082182952925987,2.0,1.8,15.4,5.8,25.0,21.2,1.0,21.2,23.8,1.0,23.8,32.666666666666664,0.6,83.6,0.8,0.856,0.8,0.848
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",13,binary_margin,5,1,160.0,0.8262867647058822,0.8176470588235294,0.8775000000000001,0.8235294117647058,0.728174603174603,0.8183297258297259,2.0,1.0,9.0,5.0,17.0,0.8800000000000001,0.775,0.8582843137254903,2.0,1.0,15.8,6.2,25.0,0.8117647058823529,0.7167460317460317,0.8036760461760462,2.0,1.2,8.8,5.0,17.0,0.8720000000000001,0.7550000000000001,0.8423039215686275,2.0,1.2,15.6,6.2,25.0,17.4,1.0,17.4,20.4,1.0,20.4,26.0,0.6,79.6,0.8235294117647058,0.88,0.8117647058823529,0.872
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",13,binary_random,5,30,160.0,0.7871047794117648,0.7886601307189541,0.84260625,0.7780392156862744,0.627952380952381,0.7527581770081769,2.52,1.2533333333333334,8.746666666666666,4.48,17.0,0.8370666666666667,0.6721666666666666,0.7949787581699346,2.6933333333333334,1.38,15.42,5.506666666666667,25.0,0.8062745098039216,0.7158597883597884,0.797609187109187,2.006666666666667,1.2866666666666666,8.713333333333333,4.993333333333333,17.0,0.8661333333333334,0.7558333333333331,0.8385931372549019,2.033333333333333,1.3133333333333332,15.486666666666666,6.166666666666667,25.0,23.956521739130434,0.92,34.84,26.60169491525424,0.7866666666666666,55.06,37.7093023255814,0.5733333333333334,89.88666666666667,0.7780392156862745,0.8370666666666666,0.8062745098039216,0.8661333333333333
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",13,binary_uncertainty_repulsion,5,1,160.0,0.8261029411764704,0.814705882352941,0.877375,0.8235294117647058,0.728174603174603,0.8183297258297259,2.0,1.0,9.0,5.0,17.0,0.8800000000000001,0.775,0.8582843137254903,2.0,1.0,15.8,6.2,25.0,0.8117647058823529,0.7167460317460317,0.8036760461760462,2.0,1.2,8.8,5.0,17.0,0.8720000000000001,0.7550000000000001,0.8423039215686275,2.0,1.2,15.6,6.2,25.0,17.4,1.0,17.4,20.4,1.0,20.4,26.0,0.6,79.6,0.8235294117647058,0.88,0.8117647058823529,0.872
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",14,binary_margin,5,1,160.0,0.8132352941176471,0.7781862745098038,0.8686875000000001,0.8117647058823529,0.7311111111111112,0.8099999999999999,2.0,1.2,8.8,5.0,17.0,0.8719999999999999,0.7603174603174603,0.84531223893066,2.0,1.2,15.6,6.2,25.0,0.8588235294117649,0.7827777777777778,0.8497222222222222,1.4,1.0,9.0,5.6,17.0,0.8880000000000001,0.822857142857143,0.8731244778613199,1.4,1.4,15.4,6.8,25.0,23.2,1.0,23.2,27.75,0.8,54.2,37.0,0.6,86.2,0.8117647058823529,0.872,0.8588235294117647,0.888
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",14,binary_random,5,30,160.0,0.8044209558823531,0.8024264705882351,0.8586979166666666,0.8105882352941176,0.7344629629629629,0.7966296296296297,1.7666666666666666,1.4533333333333334,8.546666666666667,5.233333333333333,17.0,0.8613333333333333,0.7693862433862434,0.8372464842662212,1.84,1.6266666666666667,15.173333333333334,6.36,25.0,0.8227450980392156,0.7252222222222222,0.8066388888888889,1.7933333333333332,1.22,8.78,5.206666666666667,17.0,0.8730666666666665,0.7686243386243385,0.8458299568365358,1.82,1.3533333333333333,15.446666666666667,6.38,25.0,21.328859060402685,0.9933333333333333,22.253333333333334,26.594202898550726,0.92,37.266666666666666,31.00877192982456,0.76,61.96666666666667,0.8105882352941176,0.8613333333333333,0.8227450980392157,0.8730666666666667
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",14,binary_uncertainty_repulsion,5,1,160.0,0.8069852941176471,0.7607843137254902,0.8646874999999999,0.7764705882352941,0.6411111111111112,0.7677777777777777,2.6,1.2,8.8,4.4,17.0,0.8480000000000001,0.6917460317460318,0.8121376357560568,2.6,1.2,15.6,5.6,25.0,0.8588235294117649,0.7827777777777778,0.8497222222222222,1.4,1.0,9.0,5.6,17.0,0.8880000000000001,0.822857142857143,0.8731244778613199,1.4,1.4,15.4,6.8,25.0,27.2,1.0,27.2,27.75,0.8,54.2,36.75,0.8,61.4,0.7764705882352941,0.848,0.8588235294117647,0.888
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",15,binary_margin,5,1,160.0,0.8151654411764706,0.779656862745098,0.8679375,0.8117647058823529,0.6692063492063492,0.7883852258852257,2.2,1.0,9.6,4.2,17.0,0.8720000000000001,0.7281385281385281,0.8355813776866409,2.2,1.0,15.8,6.0,25.0,0.8588235294117649,0.7949206349206348,0.8512423687423688,1.4,1.0,9.6,5.0,17.0,0.8960000000000001,0.7978354978354978,0.8704298625351259,1.6,1.0,15.8,6.6,25.0,24.8,1.0,24.8,23.75,0.8,51.0,25.75,0.8,52.6,0.8117647058823529,0.872,0.8588235294117647,0.896
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",15,binary_random,5,30,160.0,0.7476501225490195,0.7115196078431372,0.8105479166666666,0.7466666666666666,0.4724021164021163,0.7032031949531948,3.5533333333333332,0.7533333333333333,9.846666666666666,2.8466666666666667,17.0,0.808,0.5193362193362193,0.7359852915116074,3.966666666666667,0.8333333333333334,15.966666666666667,4.233333333333333,25.0,0.8219607843137254,0.6995502645502645,0.8049118844118843,2.033333333333333,0.9933333333333333,9.606666666666667,4.366666666666666,17.0,0.8720000000000001,0.7324963924963924,0.8367480570112148,2.1666666666666665,1.0333333333333334,15.766666666666667,6.033333333333333,25.0,33.08955223880597,0.8933333333333333,46.626666666666665,50.44144144144144,0.74,78.92666666666666,65.65116279069767,0.5733333333333334,105.90666666666667,0.7466666666666667,0.808,0.8219607843137255,0.872
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",15,binary_uncertainty_repulsion,5,1,160.0,0.8219669117647059,0.7911764705882354,0.8735624999999999,0.8235294117647058,0.6628571428571429,0.7952106227106228,2.2,0.8,9.8,4.2,17.0,0.8799999999999999,0.696969696969697,0.8255525176577809,2.2,0.8,16.0,6.0,25.0,0.8588235294117649,0.7949206349206348,0.8512423687423688,1.4,1.0,9.6,5.0,17.0,0.8960000000000001,0.7978354978354978,0.8704298625351259,1.6,1.0,15.8,6.6,25.0,20.5,0.8,48.4,23.0,0.8,50.4,23.75,0.8,51.0,0.8235294117647058,0.88,0.8588235294117647,0.896
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",16,binary_margin,5,1,160.0,0.823529411764706,0.7735294117647059,0.8779375,0.8235294117647058,0.7695238095238095,0.8184487734487735,1.6,1.4,8.8,5.2,17.0,0.8800000000000001,0.8016666666666667,0.8609816821465428,1.6,1.4,15.8,6.2,25.0,0.8352941176470587,0.7928571428571429,0.8412265512265513,1.6,1.2,9.0,5.2,17.0,0.8879999999999999,0.8183333333333334,0.8751973684210526,1.6,1.2,16.0,6.2,25.0,21.0,1.0,21.0,24.4,1.0,24.4,38.75,0.8,63.0,0.8235294117647058,0.88,0.8352941176470589,0.888
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",16,binary_random,5,30,160.0,0.7731587009803921,0.7452941176470589,0.8401958333333333,0.7670588235294117,0.5916666666666667,0.7372373737373737,2.7733333333333334,1.1866666666666668,9.013333333333334,4.026666666666666,17.0,0.8383999999999999,0.6288703703703703,0.7759871287696365,2.7733333333333334,1.2666666666666666,15.933333333333334,5.026666666666666,25.0,0.8301960784313723,0.767079365079365,0.8264454064454064,1.6733333333333333,1.2133333333333334,8.986666666666666,5.126666666666667,17.0,0.8826666666666665,0.7929074074074074,0.8605868736383442,1.6733333333333333,1.26,15.94,6.126666666666667,25.0,27.409395973154364,0.9933333333333333,28.293333333333333,41.06849315068493,0.9733333333333334,44.24,77.45794392523365,0.7133333333333334,101.12,0.7670588235294118,0.8384,0.8301960784313726,0.8826666666666667
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",16,binary_uncertainty_repulsion,5,1,160.0,0.8283088235294118,0.7840686274509803,0.8816875,0.8352941176470587,0.7730952380952381,0.8313455988455989,1.6,1.2,9.0,5.2,17.0,0.8880000000000001,0.7966666666666666,0.8643640350877193,1.6,1.2,16.0,6.2,25.0,0.8352941176470587,0.7928571428571429,0.8412265512265513,1.6,1.2,9.0,5.2,17.0,0.8879999999999999,0.8183333333333334,0.8751973684210526,1.6,1.2,16.0,6.2,25.0,21.4,1.0,21.4,23.8,1.0,23.8,31.5,0.8,57.2,0.8352941176470589,0.888,0.8352941176470589,0.888
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",17,binary_margin,5,1,160.0,0.8521139705882353,0.8142156862745098,0.8873125,0.8235294117647058,0.6866666666666666,0.7897979797979797,2.0,1.0,9.8,4.2,17.0,0.8640000000000001,0.7583333333333333,0.8408207642031172,2.2,1.2,15.4,6.2,25.0,0.8941176470588236,0.806111111111111,0.8592424242424241,1.0,0.8,10.0,5.2,17.0,0.9119999999999999,0.8197619047619048,0.8822741147741148,1.4,0.8,15.8,7.0,25.0,17.6,1.0,17.6,27.4,1.0,27.4,29.5,0.8,55.6,0.8235294117647058,0.864,0.8941176470588236,0.912
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",17,binary_random,5,30,160.0,0.8069975490196079,0.7940032679738561,0.8510520833333332,0.8109803921568627,0.641962962962963,0.7520943963443962,1.9066666666666667,1.3066666666666666,9.493333333333334,4.293333333333333,17.0,0.8517333333333333,0.7161031746031745,0.8062016627163685,2.22,1.4866666666666666,15.113333333333333,6.18,25.0,0.8380392156862744,0.710462962962963,0.7977320827320826,1.66,1.0933333333333333,9.706666666666667,4.54,17.0,0.8749333333333332,0.7631111111111111,0.8421527568292274,1.9533333333333334,1.1733333333333333,15.426666666666666,6.446666666666666,25.0,23.36,1.0,23.36,32.5968992248062,0.86,50.43333333333333,34.68316831683168,0.6733333333333333,75.62,0.8109803921568628,0.8517333333333333,0.8380392156862745,0.8749333333333333
