simulation_id,population_row_index,P_W,VX_m_per_s,LS_m,ST_K,has_keyhole,partition,XI_m,XF_m,XL_m,TE_s,DT_s,material,folder_hash,domain_max_x_m,observation_duration_s,max_depth_um,first_keyhole_timestep,keyhole_frame_count,configuration_group,domain_mapping_expected_m,domain_mapping_absolute_error_m,t_90pct_domain_s,observation_completion_ratio,observation_ends_before_90pct_domain_from_TE,observation_ends_before_90pct_domain,TE_vs_time_dat_flag_mismatch
P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,275,218.521967876,0.920050491887,7.11545742791e-05,300.883630406,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.24332158458e-06,TI64,7931c20f4a,0.001212,0.0021,55.071600000000004,,0,CFG_MAIN,0.001212,0.0,0.0011855871059454543,1.7712743243149063,False,False,False
P-218p846041052_VX-0p877499363134_LS-5p6186595533e-05_ST-332p098243358_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49757732676e-06_H-27d926f040,276,218.846041052,0.877499363134,5.6186595533e-05,332.098243358,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.49757732676e-06,TI64,27d926f040,0.001212,0.0021,59.71754,,0,CFG_MAIN,0.001212,0.0,0.0012430778252695183,1.6893552095539053,False,False,False
P-219p728507107_VX-0p99152217595_LS-6p49667790705e-05_ST-393p045172137_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86536833974e-06_H-765e346b33,277,219.728507107,0.99152217595,6.49667790705e-05,393.045172137,False,old-data-local,0.0002,0.0014,0.0012,0.0021,4.86536833974e-06,TI64,765e346b33,0.001212,0.0021,55.085840000000005,,0,CFG_MAIN,0.001212,0.0,0.0011001266804293909,1.9088710758113312,False,False,False
P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b,278,220.072225453,0.425314653287,7.24382024748e-05,381.760927113,False,old-data-local,0.0002,0.0014,0.0012,0.0021,1.1342474485e-05,TI64,ba17ade68b,0.001212,0.0021,86.81653,,0,CFG_MAIN,0.001212,0.0,0.002564689440088334,0.8188125888363587,True,True,False
P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790,279,220.256246323,0.736244453131,5.8651582992e-05,358.758060614,False,old-data-local,0.0002,0.0014,0.0012,0.00125,8.75110568607e-06,TI64,bf889bf790,0.001212,0.00125,69.99999000000001,,0,CFG_POSITIVE_XI_SHORT,0.001212,0.0,0.001481573131534227,0.8436978056598368,True,True,False
P-220p462707704_VX-0p946752122114_LS-8p2300511791e-05_ST-313p968629329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p0954420807e-06_H-b41989dc4b,280,220.462707704,0.946752122114,8.2300511791e-05,313.968629329,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.0954420807e-06,TI64,b41989dc4b,0.001212,0.0021,51.0945,,0,CFG_MAIN,0.001212,0.0,0.0011521495167756857,1.8226801030797577,False,False,False
P-221p576145741_VX-0p645163458122_LS-7p3903246332e-05_ST-318p590626589_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-9p98654362553e-06_H-bf889bf790,281,221.576145741,0.645163458122,7.3903246332e-05,318.590626589,False,old-data-local,0.0002,0.0014,0.0012,0.00125,9.98654362553e-06,TI64,bf889bf790,0.001212,0.00125,71.39363,,0,CFG_POSITIVE_XI_SHORT,0.001212,0.0,0.0016907343189820438,0.7393237281376054,True,True,False
P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd,282,223.185978023,0.49812515056,8.14092862216e-05,313.14559396,False,old-data-local,0.0002,0.0014,0.0012,0.0021,9.68455537246e-06,TI64,b40dbd8ddd,0.001212,0.0021,79.03657999999999,,0,CFG_MAIN,0.001212,0.0,0.0021898111323503857,0.9589868135093509,True,True,False
P-225p435545826_VX-0p86531734725_LS-6p64530039846e-05_ST-364p26873014_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p57497271764e-06_H-d9fce10048,283,225.435545826,0.86531734725,6.64530039846e-05,364.26873014,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.57497271764e-06,TI64,d9fce10048,0.001212,0.0021,62.64429,,0,CFG_MAIN,0.001212,0.0,0.00126057798733215,1.6659024837046201,False,False,False
P-226p380431899_VX-0p944850720806_LS-5p28066961668e-05_ST-329p382817534_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p10569606054e-06_H-5637cba0f4,284,226.380431899,0.944850720806,5.28066961668e-05,329.382817534,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.10569606054e-06,TI64,5637cba0f4,0.001212,0.0021,62.57621999999999,,0,CFG_MAIN,0.001212,0.0,0.0011544680826083287,1.8190195395055002,False,False,False
P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b,285,227.786589532,0.30483440954,7.3391662288e-05,359.259536614,False,old-data-local,0.0002,0.0014,0.0012,0.0021,1.58253807708e-05,TI64,180177fd7b,0.001212,0.0021,78.87527,,0,CFG_MAIN,0.001212,0.0,0.0035783361912653977,0.5868649248569856,True,True,False
P-228p027925635_VX-0p505215249994_LS-8p46696228038e-05_ST-384p613421136_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p54864407413e-06_H-8eb307dfff,286,228.027925635,0.505215249994,8.46696228038e-05,384.613421136,False,old-data-local,0.0002,0.0014,0.0012,0.0021,9.54864407413e-06,TI64,8eb307dfff,0.001212,0.0021,78.91699,,0,CFG_MAIN,0.001212,0.0,0.002159079719016705,0.97263661990044,True,True,False
P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,287,228.959503311,0.480404321045,6.0796636822e-05,336.115873803,True,old-data-local,0.0002,0.0014,0.0012,0.0021,1.00417926977e-05,TI64,ba17ade68b,0.001212,0.0021,124.05369999999999,90647.0,47,CFG_MAIN,0.001212,0.0,0.0022705874036004427,0.9248708050921342,True,True,False
P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,288,229.384485496,0.374546448601,5.61892687884e-05,346.005476369,False,old-data-local,0.0002,0.0014,0.0012,0.0021,1.28798994652e-05,TI64,f404b6f8f4,0.001212,0.0021,82.94931,,0,CFG_MAIN,0.001212,0.0,0.0029123223676912145,0.7210740209590208,True,True,False
P-229p39632192_VX-0p478464286668_LS-6p73160020334e-05_ST-313p601802213_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00825092644e-05_H-73ae961aa0,289,229.39632192,0.478464286668,6.73160020334e-05,313.601802213,False,old-data-local,0.0002,0.0014,0.0012,0.0021,1.00825092644e-05,TI64,73ae961aa0,0.001212,0.0021,90.40686,,0,CFG_MAIN,0.001212,0.0,0.002279793979183428,0.9211358654224421,True,True,False
P-229p433825146_VX-0p876957934743_LS-6p77377719261e-05_ST-358p900225798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p34693508648e-06_H-bf889bf790,290,229.433825146,0.876957934743,6.77377719261e-05,358.900225798,False,old-data-local,0.0002,0.0014,0.0012,0.00125,7.34693508648e-06,TI64,bf889bf790,0.001212,0.00125,62.4467,,0,CFG_POSITIVE_XI_SHORT,0.001212,0.0,0.001243845293810664,1.0049481283725248,False,False,False
P-232p272231119_VX-0p829414389208_LS-6p88203473429e-05_ST-337p761722106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p81629721619e-06_H-24e0a43587,291,232.272231119,0.829414389208,6.88203473429e-05,337.761722106,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.81629721619e-06,TI64,24e0a43587,0.001212,0.0021,62.97034,,0,CFG_MAIN,0.001212,0.0,0.00131514477466637,1.5967823774631462,False,False,False
P-234p126702838_VX-0p687075747958_LS-6p17120592739e-05_ST-378p601004081_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p02123545672e-06_H-9aef4c9512,292,234.126702838,0.687075747958,6.17120592739e-05,378.601004081,False,old-data-local,0.0002,0.0014,0.0012,0.0021,7.02123545672e-06,TI64,9aef4c9512,0.001212,0.0021,74.59258000000001,,0,CFG_MAIN,0.001212,0.0,0.0015875978787519061,1.3227530901281626,False,False,False
P-236p763849841_VX-0p800191513041_LS-6p78517796151e-05_ST-355p994293515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02870753363e-06_H-eb41f0639c,293,236.763849841,0.800191513041,6.78517796151e-05,355.994293515,False,old-data-local,0.0002,0.0014,0.0012,0.0021,6.02870753363e-06,TI64,eb41f0639c,0.001212,0.0021,67.04621,,0,CFG_MAIN,0.001212,0.0,0.0013631736680817682,1.5405227148754124,False,False,False
P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,294,237.061390501,0.937687434899,4.7428723532e-05,371.522412287,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.14470006046e-06,TI64,6445dc47a6,0.001212,0.0021,71.84503000000001,,0,CFG_MAIN,0.001212,0.0,0.0011632874232952607,1.805228835064081,False,False,False
P-237p334710533_VX-0p878374904385_LS-5p83506544001e-05_ST-382p29609677_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49209748472e-06_H-8773df93d2,295,237.334710533,0.878374904385,5.83506544001e-05,382.29609677,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.49209748472e-06,TI64,8773df93d2,0.001212,0.0021,66.85159,,0,CFG_MAIN,0.001212,0.0,0.0012418387576358764,1.6910407950206268,False,False,False
P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,296,238.319282705,0.253960262605,5.92121677448e-05,384.128817665,True,old-data-local,0.0002,0.0014,0.0012,0.0021,1.89955725889e-05,TI64,452de4062d,0.001212,0.0021,123.75569999999999,72137.0,43,CFG_MAIN,0.001212,0.0,0.004295160151478456,0.48892239775440033,True,True,False
P-238p568860016_VX-0p692328357435_LS-6p05159821767e-05_ST-343p889085336_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96796621315e-06_H-eb41f0639c,297,238.568860016,0.692328357435,6.05159821767e-05,343.889085336,False,old-data-local,0.0002,0.0014,0.0012,0.0021,6.96796621315e-06,TI64,eb41f0639c,0.001212,0.0021,74.47828999999999,,0,CFG_MAIN,0.001212,0.0,0.0015755529703294162,1.332865374599835,False,False,False
P-240p150803131_VX-0p464417169926_LS-7p86781365033e-05_ST-312p042470117_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03874725471e-05_H-0744488b5e,298,240.150803131,0.464417169926,7.86781365033e-05,312.042470117,False,old-data-local,0.0002,0.0014,0.0012,0.0021,1.03874725471e-05,TI64,0744488b5e,0.001212,0.0021,82.9862,,0,CFG_MAIN,0.001212,0.0,0.00234875037065018,0.8940924613536853,True,True,False
P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,299,243.936893462,0.545516283598,5.6904291389e-05,360.082453969,True,old-data-local,0.0002,0.0014,0.0012,0.0021,8.84322017154e-06,TI64,e0ed0fec98,0.001212,0.0021,151.4799,54016.0,127,CFG_MAIN,0.001212,0.0,0.0019995736750616023,1.0502238683129812,False,False,False
P-244p346847818_VX-0p692297386822_LS-7p87344285445e-05_ST-312p797130588_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96827793206e-06_H-9bd689b964,300,244.346847818,0.692297386822,7.87344285445e-05,312.797130588,False,old-data-local,0.0002,0.0014,0.0012,0.0021,6.96827793206e-06,TI64,9bd689b964,0.001212,0.0021,74.67067999999999,,0,CFG_MAIN,0.001212,0.0,0.001575623454260504,1.3328057502073707,False,False,False
P-244p476502118_VX-0p49526990633_LS-8p73976519147e-05_ST-336p403249939_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p74038709269e-06_H-f06f0c9a83,301,244.476502118,0.49526990633,8.73976519147e-05,336.403249939,False,old-data-local,0.0002,0.0014,0.0012,0.0021,9.74038709269e-06,TI64,f06f0c9a83,0.001212,0.0021,82.98297,,0,CFG_MAIN,0.001212,0.0,0.002202435451979988,0.9534899186771177,True,True,False
P-246p351544569_VX-0p710899222357_LS-7p68583817855e-05_ST-368p835081824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p78594159524e-06_H-f404b6f8f4,302,246.351544569,0.710899222357,7.68583817855e-05,368.835081824,False,old-data-local,0.0002,0.0014,0.0012,0.0021,6.78594159524e-06,TI64,f404b6f8f4,0.001212,0.0021,71.06263,,0,CFG_MAIN,0.001212,0.0,0.0015343947013803612,1.3686178648237073,False,False,False
P-247p324665735_VX-0p977977830338_LS-8p14476523525e-05_ST-343p514293063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p93275047078e-06_H-b40dbd8ddd,303,247.324665735,0.977977830338,8.14476523525e-05,343.514293063,False,old-data-local,0.0002,0.0014,0.0012,0.0021,4.93275047078e-06,TI64,b40dbd8ddd,0.001212,0.0021,55.212230000000005,,0,CFG_MAIN,0.001212,0.0,0.0011153627067630025,1.8827956029609458,False,False,False
P-248p695097131_VX-0p887957223036_LS-5p04400481913e-05_ST-333p269518536_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p25592725977e-06_H-bf889bf790,304,248.695097131,0.887957223036,5.04400481913e-05,333.269518536,False,old-data-local,0.0002,0.0014,0.0012,0.00125,7.25592725977e-06,TI64,bf889bf790,0.001212,0.00125,67.44766,,0,CFG_POSITIVE_XI_SHORT,0.001212,0.0,0.0012284375549876869,1.0175527400027504,False,False,False
P-52p5445860993_VX-0p633129978235_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p95323714861e-06_H-306f9d252b,305,52.5445860993,0.633129978235,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,2.95323714861e-06,TI64,306f9d252b,0.001212,0.00125,23.18574,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.0017228689803014286,0.7255339867929501,True,True,False
P-53p4525830151_VX-0p394191978834_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-4p7433308439e-06_H-306f9d252b,306,53.4525830151,0.394191978834,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,4.7433308439e-06,TI64,306f9d252b,0.001212,0.00125,31.158419999999996,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.0027671795941321066,0.45172348142876784,True,True,False
P-55p2363598851_VX-0p252312006514_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p41059847866e-06_H-fb250c7cf9,307,55.2363598851,0.252312006514,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,7.41059847866e-06,TI64,fb250c7cf9,0.001212,0.00125,38.87718,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.004323218760259334,0.2891364211060689,True,True,False
P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,308,59.3859586774,0.222677981218,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,8.39680224058e-06,TI64,306f9d252b,0.001212,0.00125,42.655570000000004,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.004898553480831656,0.25517737121608,True,True,False
P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,309,63.4364244112,0.87794698955,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,2.12972194663e-06,TI64,306f9d252b,0.001212,0.00125,23.29158,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.0012424440347578389,1.0060815336794096,False,False,False
P-67p3007401579_VX-0p639039009111_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p92592931724e-06_H-306f9d252b,310,67.3007401579,0.639039009111,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,2.92592931724e-06,TI64,306f9d252b,0.001212,0.00125,31.17366,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.0017069380498656382,0.7323054284825357,True,True,False
P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,311,71.6599397131,0.537693260466,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,3.47741567376e-06,TI64,306f9d252b,0.001212,0.00125,35.407799999999995,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.002028665933165392,0.6161684777984048,True,True,False
P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,312,71.8781037338,0.56768277259,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,3.29371096306e-06,TI64,306f9d252b,0.001212,0.00125,35.37937,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.0019214956885574071,0.6505348970824166,True,True,False
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,313,72.876222127,0.956216556443,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,1.95539698515e-06,TI64,306f9d252b,0.001212,0.00125,27.390269999999997,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.0011407457784015295,1.0957743816957737,False,False,False
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,314,74.5163352518,0.201002332148,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,9.30229491189e-06,TI64,fb250c7cf9,0.001212,0.00125,50.88814,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.00542680270593494,0.230338206073524,True,True,False
P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,315,76.2867092863,0.693142102976,5.97726511316e-05,352.808802476,False,old-data-local,0.0002,0.0014,0.0012,0.0021,6.95978585387e-06,TI64,0744488b5e,0.001212,0.0021,27.40172,,0,CFG_MAIN,0.001212,0.0,0.0015737032786158267,1.3344319914279426,False,False,False
P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,316,77.1412079225,0.963213148682,8.58459875102e-05,347.110895162,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.00836248925e-06,TI64,8eb307dfff,0.001212,0.0021,19.03058,,0,CFG_MAIN,0.001212,0.0,0.0011324596238045357,1.8543707482876786,False,False,False
P-77p2146242418_VX-0p855104240805_LS-5p17451748821e-05_ST-369p375740917_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p64155850575e-06_H-f404b6f8f4,317,77.2146242418,0.855104240805,5.17451748821e-05,369.375740917,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.64155850575e-06,TI64,f404b6f8f4,0.001212,0.0021,27.419900000000002,,0,CFG_MAIN,0.001212,0.0,0.0012756339495791937,1.6462402875783826,False,False,False
P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,318,77.6071708937,0.433253784538,7.48831675656e-05,344.207921637,False,old-data-local,0.0002,0.0014,0.0012,0.0021,1.11346300371e-05,TI64,5958772c6a,0.001212,0.0021,34.68217,,0,CFG_MAIN,0.001212,0.0,0.002517692952557066,0.8340969449301429,True,True,False
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,319,78.18378444,0.804643363326,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,2.32374124592e-06,TI64,b0e5aed98c,0.001212,0.00125,31.42675,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.001355631637215237,0.9220793950838834,True,True,False
P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,320,78.3109819881,0.819836919071,8.42620704062e-05,359.367913591,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.88424415978e-06,TI64,cedd8dc36d,0.001212,0.0021,19.117600000000003,,0,CFG_MAIN,0.001212,0.0,0.0013305085128833213,1.578343903602035,False,False,False
P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,321,79.1315856604,0.738156089448,4.61026192486e-05,370.648100327,False,old-data-local,0.0002,0.0014,0.0012,0.0021,6.53536653287e-06,TI64,0d7d85a8f4,0.001212,0.0021,35.37865,,0,CFG_MAIN,0.001212,0.0,0.001477736234372476,1.4210925814455444,False,False,False
P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,322,82.6239965333,0.567384090403,6.29636633496e-05,368.216750002,False,old-data-local,0.0002,0.0014,0.0012,0.0021,8.50238962391e-06,TI64,e6df4d4a2d,0.001212,0.0021,34.90841,,0,CFG_MAIN,0.001212,0.0,0.0019225072018237764,1.0923236063864135,False,False,False
P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,323,83.4130417347,0.322492976823,7.74299080266e-05,371.281013063,False,old-data-local,0.0002,0.0014,0.0012,0.0021,1.49588392607e-05,TI64,b41989dc4b,0.001212,0.0021,39.07992,,0,CFG_MAIN,0.001212,0.0,0.00338239924089474,0.620861066490924,True,True,False
P-85p9171141482_VX-0p437191097118_LS-7p49853263212e-05_ST-320p146293033_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p10343523343e-05_H-d4c4d1b9c0,324,85.9171141482,0.437191097118,7.49853263212e-05,320.146293033,False,old-data-local,0.0002,0.0014,0.0012,0.0021,1.10343523343e-05,TI64,d4c4d1b9c0,0.001212,0.0021,35.06996,,0,CFG_MAIN,0.001212,0.0,0.002495018785127703,0.8416770296551154,True,True,False
P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,325,88.5362444224,0.501389667448,5.57799721508e-05,306.707884961,False,old-data-local,0.0002,0.0014,0.0012,0.0021,9.62149983578e-06,TI64,1422635bbf,0.001212,0.0021,39.1488,,0,CFG_MAIN,0.001212,0.0,0.0021755534084936623,0.9652716370010999,True,True,False
P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,326,89.9091669401,0.254822282222,4.87644701271e-05,380.329545658,False,old-data-local,0.0002,0.0014,0.0012,0.0021,1.8931313859e-05,TI64,f4a4199ba7,0.001212,0.0021,47.01138,,0,CFG_MAIN,0.001212,0.0,0.00428063036908876,0.49058195147249717,True,True,False
P-90p076179662_VX-0p77719101666_LS-5p40074605054e-05_ST-384p823624425_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p20712347364e-06_H-765e346b33,327,90.076179662,0.77719101666,5.40074605054e-05,384.823624425,False,old-data-local,0.0002,0.0014,0.0012,0.0021,6.20712347364e-06,TI64,765e346b33,0.001212,0.0021,35.312870000000004,,0,CFG_MAIN,0.001212,0.0,0.0014035159653385384,1.4962423313036304,False,False,False
P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,328,90.3577538021,0.606625134218,7.79676391387e-05,345.062824899,False,old-data-local,0.0002,0.0014,0.0012,0.0021,7.95239156919e-06,TI64,e341aeefe6,0.001212,0.0021,31.068510000000003,,0,CFG_MAIN,0.001212,0.0,0.0017981450791783454,1.1678701703866885,False,False,False
P-91p2790923782_VX-0p717805590808_LS-4p80270969425e-05_ST-305p576577078_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72065063966e-06_H-a55a682ac9,329,91.2790923782,0.717805590808,4.80270969425e-05,305.576577078,False,old-data-local,0.0002,0.0014,0.0012,0.0021,6.72065063966e-06,TI64,a55a682ac9,0.001212,0.0021,38.98432,,0,CFG_MAIN,0.001212,0.0,0.0015196315185733477,1.3819139537007699,False,False,False
P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,330,92.0306358058,0.635786516528,6.85874395416e-05,348.651765165,False,old-data-local,0.0002,0.0014,0.0012,0.0021,7.58764220003e-06,TI64,8daf8adcd4,0.001212,0.0021,34.4968,,0,CFG_MAIN,0.001212,0.0,0.0017156702315060204,1.224011445460946,False,False,False
