run_id,repeat,fold,budget,C,coefficient,intercept,threshold_log_h,perfect_h_separation,diagnostic_only
w85__r13_f03,13,3,32,10000.0,4.981869692242106,-1.8230980611677916,20.66701291649259,False,True
w85__r13_f03,13,3,32,1000000.0,4.985021352939173,-1.8240679377357039,20.666988287681622,False,True
w85__r13_f03,13,3,40,1.0,1.7724271779163736,-0.8354632322591671,20.745562589360013,False,True
w85__r13_f03,13,3,40,10.0,3.6488940648544337,-1.3528736593006554,20.68461229053374,False,True
w85__r13_f03,13,3,40,100.0,4.723015981993315,-1.6526640252218407,20.671983148499386,False,True
w85__r13_f03,13,3,40,1000.0,4.915437454459177,-1.7064939471564875,20.67031902877121,False,True
w85__r13_f03,13,3,40,10000.0,4.936448620976405,-1.7123767972891835,20.67014578478088,False,True
w85__r13_f03,13,3,40,1000000.0,4.9387817394145515,-1.7130300685658515,20.670126641915232,False,True
w85__r13_f03,13,3,60,1.0,2.091447807483527,-0.9313305597817382,20.753267539541557,False,True
w85__r13_f03,13,3,60,10.0,3.421743297030919,-1.2497357169680268,20.711663370036753,False,True
w85__r13_f03,13,3,60,100.0,3.777354641820205,-1.333382455822868,20.705303591527116,False,True
w85__r13_f03,13,3,60,1000.0,3.820657255014417,-1.3435358088142362,20.7046056339559,False,True
w85__r13_f03,13,3,60,10000.0,3.8250869413510658,-1.344574154738096,20.704535085591637,False,True
w85__r13_f03,13,3,60,1000000.0,3.8255753428057258,-1.3446886357759797,20.704527316733035,False,True
w85__r13_f03,13,3,80,1.0,2.718120569628745,-0.7786016161271105,20.71530337496594,False,True
w85__r13_f03,13,3,80,10.0,4.025581378872729,-1.0024004848802968,20.696533873473765,False,True
w85__r13_f03,13,3,80,100.0,4.349376411856979,-1.052891724217949,20.693060367845753,False,True
w85__r13_f03,13,3,80,1000.0,4.3888848706091625,-1.0592661051447916,20.69269602275827,False,True
w85__r13_f03,13,3,80,10000.0,4.392839015138128,-1.0598748516984853,20.692656583601405,False,True
w85__r13_f03,13,3,80,1000000.0,4.393274697354677,-1.0599419317206789,20.692652243086073,False,True
w85__r13_f04,13,4,16,1.0,1.330047237921325,-1.4785017436406187,21.103236644953252,False,True
w85__r13_f04,13,4,16,10.0,2.37540621171867,-2.0543942109926507,20.893723155343142,False,True
w85__r13_f04,13,4,16,100.0,2.7425656119261785,-2.2641435926622444,20.86035172938481,False,True
w85__r13_f04,13,4,16,1000.0,2.7940913506649085,-2.2932914359716414,20.856282886321537,False,True
w85__r13_f04,13,4,16,10000.0,2.7994743426715423,-2.296331877845096,20.855865025618392,False,True
w85__r13_f04,13,4,16,1000000.0,2.8000691680002556,-2.2966677990336293,20.855818934968333,False,True
w85__r13_f04,13,4,20,1.0,1.4277095329368115,-0.888427830836065,20.738882486798627,False,True
w85__r13_f04,13,4,20,10.0,2.576239022870265,-1.2806073174759507,20.640774291646583,False,True
w85__r13_f04,13,4,20,100.0,3.060627260369679,-1.4469272143287781,20.621708469854347,False,True
w85__r13_f04,13,4,20,1000.0,3.1343960260445756,-1.472150107748871,20.619295337450186,False,True
w85__r13_f04,13,4,20,10000.0,3.142166117027281,-1.4747989860008268,20.61904579728219,False,True
w85__r13_f04,13,4,20,1000000.0,3.143025375815176,-1.4750918228537868,20.619018254986162,False,True
w85__r13_f04,13,4,24,1.0,1.4568779931212905,-0.5291716739060166,20.565361643648227,False,True
w85__r13_f04,13,4,24,10.0,2.6304689736697053,-0.8310200457682305,20.53108743701332,False,True
w85__r13_f04,13,4,24,100.0,3.151977565933152,-0.9704581246469275,20.525267454621996,False,True
w85__r13_f04,13,4,24,1000.0,3.2311212294296623,-0.9917186574525503,20.52457073078728,False,True
w85__r13_f04,13,4,24,10000.0,3.2394778252449643,-0.9939647740003872,20.52449943559764,False,True
w85__r13_f04,13,4,24,1000000.0,3.2404022893640647,-0.9942132695916144,20.52449157431638,False,True
w85__r13_f04,13,4,32,1.0,1.4222424008247747,-0.758561142387535,20.73118002994954,False,True
w85__r13_f04,13,4,32,10.0,2.3916621643919593,-1.0432338522423499,20.668277802327623,False,True
w85__r13_f04,13,4,32,100.0,2.716982412859067,-1.140174093542624,20.657563822648783,False,True
w85__r13_f04,13,4,32,1000.0,2.7599749207666475,-1.1530133199068202,20.656343473776136,False,True
w85__r13_f04,13,4,32,10000.0,2.764422432338697,-1.1543420264201285,20.65621951578123,False,True
w85__r13_f04,13,4,32,1000000.0,2.76491337548437,-1.1544887029598723,20.656205858372267,False,True
w85__r13_f04,13,4,40,1.0,1.463689495901842,-0.7687203806525683,20.745295916765812,False,True
w85__r13_f04,13,4,40,10.0,2.45579018156182,-1.0460935659134103,20.686825070798207,False,True
w85__r13_f04,13,4,40,100.0,2.7743547874489103,-1.1364674361039802,20.677197805725744,False,True
w85__r13_f04,13,4,40,1000.0,2.817438116728658,-1.148594147472687,20.676042918725784,False,True
w85__r13_f04,13,4,40,10000.0,2.8219642329122387,-1.1498929586328814,20.675928826236643,False,True
w85__r13_f04,13,4,40,1000000.0,2.822464028917991,-1.1500367716406172,20.67591633183803,False,True
w85__r13_f04,13,4,60,1.0,1.9992371857049591,-0.8309089250332966,20.70747689213548,False,True
w85__r13_f04,13,4,60,10.0,3.1413461545833514,-1.0986556535485439,20.673767573336416,False,True
w85__r13_f04,13,4,60,100.0,3.4196537693657825,-1.1646716806374224,20.669080773273535,False,True
w85__r13_f04,13,4,60,1000.0,3.453373205490736,-1.172639378538808,20.66855967971518,False,True
w85__r13_f04,13,4,60,10000.0,3.456835549907301,-1.1734727834470604,20.668509009930187,False,True
w85__r13_f04,13,4,60,1000000.0,3.4572170012192065,-1.1735647821267914,20.66850346061166,False,True
w85__r13_f04,13,4,80,1.0,2.593776984804455,-0.8207149492236818,20.68737195462117,False,True
w85__r13_f04,13,4,80,10.0,3.7393038528203912,-1.0268768561476067,20.666869378484638,False,True
w85__r13_f04,13,4,80,100.0,4.000953759461102,-1.0730214971717373,20.663717611177653,False,True
w85__r13_f04,13,4,80,1000.0,4.031426782786473,-1.078399443208703,20.66337759157237,False,True
w85__r13_f04,13,4,80,10000.0,4.034526549351513,-1.078946619901275,20.66334330699147,False,True
w85__r13_f04,13,4,80,1000000.0,4.034868119035218,-1.0790069159253064,20.663339532506367,False,True
w85__r13_f05,13,5,16,1.0,1.7742593724699396,-0.8110150258370439,20.55969174331698,True,True
