simulation_id,population_row_index,configuration_group,VX_m_per_s,has_keyhole,observation_duration_s,domain_max_x_m,t_90pct_domain_s,observation_completion_ratio,observation_ends_before_90pct_domain,P_W,LS_m,ST_K
P-261p886347681_VX-0p412060740992_LS-8p23359668267e-05_ST-378p690023731_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17073045867e-05_H-0e4c2fc094,78,CFG_MAIN,0.412060740992,False,0.0021,0.001212,0.002647182542491175,0.7932962560352035,True,261.886347681,8.23359668267e-05,378.690023731
P-263p723264659_VX-0p501861307944_LS-7p03164616445e-05_ST-399p080626763_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p61245771821e-06_H-1d842653b1,79,CFG_MAIN,0.501861307944,False,0.0021,0.001212,0.0021735088613799186,0.9661796357557754,True,263.723264659,7.03164616445e-05,399.080626763
P-264p370573209_VX-0p395776293281_LS-4p78236029631e-05_ST-378p311267492_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21890085003e-05_H-985b11a49e,80,CFG_MAIN,0.395776293281,True,0.0021,0.001212,0.0027561024207822756,0.7619455591218371,True,264.370573209,4.78236029631e-05,378.311267492
P-265p432977562_VX-0p293015283246_LS-7p41925746724e-05_ST-326p902943993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64637166689e-05_H-1d842653b1,81,CFG_MAIN,0.293015283246,False,0.0021,0.001212,0.0037226727149389763,0.5641108313316832,True,265.432977562,7.41925746724e-05,326.902943993
P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,82,CFG_MAIN,0.483361678819,False,0.0021,0.001212,0.002256695240436017,0.9305642881553905,True,267.46239641,7.67845272617e-05,366.829607628
P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094,83,CFG_MAIN,0.739236683111,False,0.0021,0.001212,0.0014755761245633574,1.423172932281903,False,267.660345133,7.20061497304e-05,322.433694738
P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,84,CFG_MAIN,0.506275452772,True,0.0021,0.001212,0.002154558341763489,0.9746777143575358,True,270.660461155,4.55363433165e-05,392.157982605
P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141,85,CFG_MAIN,0.951903552318,False,0.0021,0.001212,0.0011459144125933458,1.8325975979719467,False,273.06384474,4.77154604482e-05,314.535783501
P-273p444240295_VX-0p704920639812_LS-6p35261824567e-05_ST-347p093922324_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84349461565e-06_H-1d842653b1,86,CFG_MAIN,0.704920639812,False,0.0021,0.001212,0.0015474082306497832,1.3571079424323431,False,273.444240295,6.35261824567e-05,347.093922324
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,87,CFG_MAIN,0.331196372511,True,0.0021,0.001212,0.003293514333294129,0.6376167787615511,True,277.972333632,4.5620211888e-05,324.411035281
P-279p19481345_VX-0p961152667742_LS-7p84955743249e-05_ST-372p579911887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01909921797e-06_H-6ea4fcc339,88,CFG_MAIN,0.961152667742,False,0.0021,0.001212,0.0011348873457975991,1.8504039257959295,False,279.19481345,7.84955743249e-05,372.579911887
P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,89,CFG_MAIN,0.543976889672,True,0.0021,0.001212,0.0020052322455421153,1.047260238642464,False,282.804328276,5.22197252327e-05,303.777238342
P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,90,CFG_MAIN,0.362628106341,False,0.0021,0.001212,0.0030080404164101343,0.6981289175981847,True,287.102038097,6.67475186474e-05,334.763632341
P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,91,CFG_MAIN,0.558994342483,False,0.0021,0.001212,0.0019513614308774034,1.07617172645242,False,292.980726174,6.4603431573e-05,342.453415035
P-293p577290228_VX-0p952339824621_LS-7p01980103413e-05_ST-347p682708595_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06554538443e-06_H-1d842653b1,92,CFG_MAIN,0.952339824621,False,0.0021,0.001212,0.0011453894626680162,1.8334375061460395,False,293.577290228,7.01980103413e-05,347.682708595
P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7,93,CFG_MAIN,0.426690912013,True,0.0021,0.001212,0.0025564172315129283,0.821462151840209,True,293.648784497,5.33940457289e-05,351.677261216
P-307p26373251_VX-0p980958450675_LS-7p64412572662e-05_ST-372p845922747_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91776241868e-06_H-0e4c2fc094,94,CFG_MAIN,0.980958450675,False,0.0021,0.001212,0.001111973702096575,1.8885338709364683,False,307.26373251,7.64412572662e-05,372.845922747
P-307p533441342_VX-0p76958695679_LS-6p29715413405e-05_ST-358p843506265_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p26845421489e-06_H-0602c4a780,95,CFG_MAIN,0.76958695679,False,0.0021,0.001212,0.0014173836892322107,1.4816030521259622,False,307.533441342,6.29715413405e-05,358.843506265
P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,96,CFG_MAIN,0.258745269308,False,0.0021,0.001212,0.004215729249532889,0.4981344568635863,True,308.624203673,8.46230110859e-05,352.536460601
P-310p791038761_VX-0p793031296086_LS-6p97064070297e-05_ST-311p244290057_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p08314025792e-06_H-9f078c62f6,97,CFG_MAIN,0.793031296086,False,0.0021,0.001212,0.0013754816554953572,1.5267379187574255,False,310.791038761,6.97064070297e-05,311.244290057
P-311p847977036_VX-0p831533579891_LS-6p59632228328e-05_ST-369p023839283_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80147419139e-06_H-0602c4a780,98,CFG_MAIN,0.831533579891,False,0.0021,0.001212,0.0013117930849443093,1.6008622275129258,False,311.847977036,6.59632228328e-05,369.023839283
P-319p96920879_VX-0p866402209965_LS-6p35942162539e-05_ST-320p061265262_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56799203364e-06_H-560be51b32,99,CFG_MAIN,0.866402209965,False,0.0021,0.001212,0.0012589995586969533,1.6679910532879536,False,319.96920879,6.35942162539e-05,320.061265262
P-323p763442528_VX-0p850556183123_LS-6p97450047543e-05_ST-350p102665969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67172480635e-06_H-fe613e406c,100,CFG_MAIN,0.850556183123,False,0.0021,0.001212,0.0012824549649323497,1.6374844009518699,False,323.763442528,6.97450047543e-05,350.102665969
P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3,101,CFG_MAIN,0.639524903021,False,0.0021,0.001212,0.001705641164006684,1.231208559171342,False,324.489523844,7.4699050731e-05,392.096101418
P-326p931045044_VX-0p255856443683_LS-6p48737236991e-05_ST-399p817710522_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p88547942494e-05_H-9cf0389d20,102,CFG_MAIN,0.255856443683,True,0.0021,0.001212,0.0042633282332004705,0.492572911380913,True,326.931045044,6.48737236991e-05,399.817710522
P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,103,CFG_MAIN,0.746856862244,False,0.0021,0.001212,0.0014605208241946005,1.4378432441441142,False,328.176471421,5.78341655667e-05,308.284457774
P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,104,CFG_MAIN,0.53366627312,False,0.0021,0.001212,0.002043974024483131,1.0274103167876787,False,335.17845091,7.35439468085e-05,327.916348879
P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,105,CFG_MAIN,0.857000372961,False,0.0021,0.001212,0.0012728115814363125,1.649890707020627,False,336.384535968,5.14827567032e-05,367.720955238
P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,106,CFG_MAIN,0.701398887747,True,0.0021,0.001212,0.0015551778296994678,1.350327891702145,False,339.704237738,5.24684299583e-05,300.218383071
P-340p203296502_VX-0p374609743194_LS-5p54750053524e-05_ST-307p813155606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28777232591e-05_H-22f5435fc5,107,CFG_MAIN,0.374609743194,True,0.0021,0.001212,0.002911830297577458,0.7211958752359734,True,340.203296502,5.54750053524e-05,307.813155606
P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,108,CFG_MAIN,0.300981342968,True,0.0021,0.001212,0.0036241449029482623,0.5794470299163916,True,341.923576441,7.54559898543e-05,360.882535069
P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,109,CFG_MAIN,0.462731136977,True,0.0021,0.001212,0.0023573084083473254,0.8908465233330582,True,342.674555398,5.8783513777e-05,328.309527448
P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,110,CFG_MAIN,0.850325890926,False,0.0021,0.001212,0.0012828022898516299,1.6370410441369634,False,347.783460623,5.3362114496e-05,354.131736173
P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,111,CFG_MAIN,0.94790268949,False,0.0021,0.001212,0.001150751033934594,1.8248951667849285,False,348.497115387,7.31988762132e-05,305.038657876
P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,112,CFG_MAIN,0.929202686833,False,0.0021,0.001212,0.0011739096490538269,1.788894061559681,False,352.513614722,7.33895545023e-05,314.010655484
P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,113,CFG_MAIN,0.831374608218,True,0.0021,0.001212,0.001312043920054357,1.6005561764372935,False,353.971838789,4.0859447809e-05,397.346534493
P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,114,CFG_MAIN,0.364015239092,True,0.0021,0.001212,0.0029965778430619903,0.7007994151936193,True,354.619445985,5.30095356481e-05,318.142674345
P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,115,CFG_MAIN,0.977425276438,True,0.0021,0.001212,0.0011159932388644254,1.8817318303261825,False,355.313197397,4.00293473664e-05,317.253821106
P-358p08766286_VX-0p398145183006_LS-4p39068251559e-05_ST-301p093308231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21164861687e-05_H-3d091b92d3,116,CFG_MAIN,0.398145183006,True,0.0021,0.001212,0.0027397041244212714,0.7665061278993398,True,358.08766286,4.39068251559e-05,301.093308231
P-360p567405001_VX-0p20359066256_LS-4p0817768449e-05_ST-337p353350673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p36951957538e-05_H-a3855470b8,117,CFG_MAIN,0.20359066256,True,0.0021,0.001212,0.00535780956888694,0.39195122055005494,True,360.567405001,4.0817768449e-05,337.353350673
P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,118,CFG_MAIN,0.448546579177,True,0.0021,0.001212,0.002431854462030267,0.8635385187676018,True,363.673556898,4.04529881073e-05,391.93586396
P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,119,CFG_MAIN,0.95103094401,False,0.0021,0.001212,0.0011469658341511655,1.8309176589851484,False,364.483174853,4.26115279421e-05,393.929813999
P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,120,CFG_MAIN,0.695829187084,True,0.0021,0.001212,0.0015676261074520283,1.339605145651265,False,367.938083726,4.35800266683e-05,364.389584597
P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,121,CFG_MAIN,0.471239257303,True,0.0021,0.001212,0.0023147477276041785,0.9072262929375686,True,369.066732517,5.48020687799e-05,388.757421411
P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,122,CFG_MAIN,0.662619902131,True,0.0021,0.001212,0.0016461926309366253,1.275670878690044,False,370.938359136,4.40125404953e-05,395.513826563
P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,123,CFG_MAIN,0.727703112845,True,0.0021,0.001212,0.0014989629434666708,1.4009685890855332,False,372.630059968,4.39975555357e-05,362.949632289
P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,124,CFG_MAIN,0.314504521571,True,0.0021,0.001212,0.0034683126161470777,0.6054817521993949,True,373.935133861,4.29297292387e-05,349.298273812
P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,125,CFG_MAIN,0.852003077267,True,0.0021,0.001212,0.0012802770660160024,1.6402699507340481,False,374.135097027,4.24872306812e-05,324.485874926
P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,126,CFG_MAIN,0.471971299611,True,0.0021,0.001212,0.002311157481183793,0.9086356153127061,True,375.190327887,7.58652830639e-05,330.289975384
P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,127,CFG_MAIN,0.791215989527,True,0.0021,0.001212,0.0013786374573295664,1.5232431041498897,False,377.008330657,4.31405408456e-05,371.11107289
P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,128,CFG_MAIN,0.77115452106,True,0.0021,0.001212,0.0014145025026898984,1.484620915132013,False,377.125910628,4.31707402483e-05,313.190582012
P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,129,CFG_MAIN,0.735158781064,True,0.0021,0.001212,0.0014837610977335783,1.4153221857667766,False,378.283018896,4.42419225112e-05,367.022862863
P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,130,CFG_MAIN,0.273966982762,True,0.0021,0.001212,0.003981501672220107,0.5274391857354234,True,378.699667122,4.19552514454e-05,349.537322979
P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,131,CFG_MAIN,0.547210222693,True,0.0021,0.001212,0.0019933838125900088,1.0534850271867435,False,378.895448518,4.25171421559e-05,392.752580943
P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,132,CFG_MAIN,0.229921993373,True,0.0021,0.001212,0.004744217740972725,0.4426441016531903,True,379.421209359,5.57538994548e-05,334.989783011
P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,133,CFG_MAIN,0.598551929363,True,0.0021,0.001212,0.0018223982690371875,1.1523276967934541,False,383.924442814,4.34843261877e-05,301.171019532
P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,134,CFG_MAIN,0.931994182449,True,0.0021,0.001212,0.0011703935716998856,1.7942682280371287,False,385.522203,4.05647861864e-05,365.262393292
P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,135,CFG_MAIN,0.466570238049,True,0.0021,0.001212,0.002337911660549258,0.8982375319975245,True,385.792960663,4.25767555058e-05,363.826454642
P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,136,CFG_MAIN,0.298546823055,True,0.0021,0.001212,0.0036536982334561523,0.5747601103919142,True,387.363679816,4.09005526538e-05,395.436254411
P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,137,CFG_MAIN,0.908238681403,True,0.0021,0.001212,0.0012010058835139996,1.748534315132288,False,389.770210211,4.3221586392e-05,323.581279452
P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,138,CFG_MAIN,0.798138981731,True,0.0021,0.001212,0.001366679268859013,1.5365711969518698,False,391.91054261,4.10405950637e-05,398.591592241
P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,139,CFG_MAIN,0.965504599187,True,0.0021,0.001212,0.00112977193575101,1.8587822316581406,False,394.301389958,4.1845661123e-05,386.588977515
P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,140,CFG_MAIN,0.656366203199,True,0.0021,0.001212,0.0016618771574216575,1.2636313042885037,False,399.256835613,4.10009761764e-05,341.515144691
P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,141,CFG_MAIN,0.84724542505,True,0.0021,0.001212,0.0012874663795742853,1.6311105542766775,False,400.342090514,4.08786684736e-05,395.5494372
P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,142,CFG_MAIN,0.544519129004,True,0.0021,0.001212,0.002003235408818828,1.0483041537480746,False,404.674556304,4.43635630435e-05,368.185027338
P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,143,CFG_MAIN,0.484226878203,True,0.0021,0.001212,0.002252663057548634,0.9322299635371286,True,406.350963493,4.36170368492e-05,370.554621114
P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,144,CFG_MAIN,0.243547442248,True,0.0021,0.001212,0.004478798832505323,0.46887571389878985,True,408.574656479,8.65536608509e-05,318.028622224
P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,145,CFG_MAIN,0.571506017722,True,0.0021,0.001212,0.001908641319907505,1.1002591100258525,False,409.380479822,4.19025576691e-05,383.379922389
P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3,146,CFG_MAIN,0.214914258115,True,0.0021,0.001212,0.005075512483756737,0.4137513220035753,True,413.007329362,4.25156575745e-05,342.625619244
P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe,147,CFG_MAIN,0.35207482727,True,0.0021,0.001212,0.0030982050277723622,0.6778118236771177,True,413.458184039,4.49853708666e-05,303.358380963
P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,148,CFG_MAIN,0.890019823061,True,0.0021,0.001212,0.001225590679821565,1.713459505342959,False,420.548248194,4.2728397196e-05,342.58191385
P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2,149,CFG_MAIN,0.52186874631,True,0.0021,0.001212,0.002090180735506326,1.0046978064273926,False,422.617573631,4.33544604908e-05,334.849986924
P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,150,CFG_MAIN,0.98992750487,True,0.0021,0.001212,0.001101898871012021,1.9058010269774477,False,423.354289604,4.35270321082e-05,379.923005206
P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe,151,CFG_MAIN,0.671876042338,True,0.0021,0.001212,0.001623513760371965,1.2934907305737073,False,426.513929333,4.21074124626e-05,335.829973615
P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,152,CFG_MAIN,0.993777087019,True,0.0021,0.001212,0.001097630458830598,1.9132122137329481,False,429.223744451,4.49939505126e-05,337.477091824
P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1,153,CFG_MAIN,0.4209966739,True,0.0021,0.001212,0.0025909943418201435,0.8104996472222221,True,433.517899565,4.21798941345e-05,396.810205947
P-435p358668153_VX-0p616312825798_LS-4p12302442682e-05_ST-330p720611029_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p82738960003e-06_H-4dbd940f3b,154,CFG_MAIN,0.616312825798,True,0.0021,0.001212,0.00176988041517331,1.1865208417453244,False,435.358668153,4.12302442682e-05,330.720611029
P-438p134561959_VX-0p25154969533_LS-4p05773405909e-05_ST-340p985774893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91776046347e-05_H-dfeedce527,155,CFG_MAIN,0.25154969533,True,0.0021,0.001212,0.004336320099966786,0.48428159166941687,True,438.134561959,4.05773405909e-05,340.985774893
P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302,156,CFG_MAIN,0.405879510898,True,0.0021,0.001212,0.002687497079087899,0.7813961980984597,True,440.884222701,4.4918885946e-05,386.365641032
P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,157,CFG_MAIN,0.982124766198,False,0.0021,0.001212,0.0011106531853612687,1.8907792528564356,False,441.843471056,4.09875344609e-05,327.495507906
