cell,model,path,run_id,repeat,fold,subset,accuracy_AULC,balanced_accuracy_AULC,keyhole_recall_AULC,roc_auc_AULC,pr_auc_AULC
T3_C1@A0,T3_C1,A0,w85__r03_f04,3,4,B1_q20,0.7817095588235293,0.7808035714285714,0.7756696428571429,0.8374999999999998,0.6920942524737167
T3_C1@A0,T3_C1,A0,w85__r03_f04,3,4,B1_q30,0.7884374999999999,0.79541015625,0.8203125,0.8633897569444444,0.7010793515982701
T3_C1@A0,T3_C1,A0,w85__r03_f04,3,4,full81,0.9347029320987652,0.9148412513326225,0.884486607142857,0.9774870069296375,0.8833420511300001
T3_C1@A0,T3_C1,A0,w85__r03_f05,3,5,B1_q20,0.839154411764706,0.8291015625,0.658203125,0.9739583333333333,0.9752005264700576
T3_C1@A0,T3_C1,A0,w85__r03_f05,3,5,B1_q30,0.88375,0.8546875000000002,0.709375,0.9870833333333334,0.9828070930805306
T3_C1@A0,T3_C1,A0,w85__r03_f05,3,5,full81,0.9639274691358024,0.9026041666666669,0.8052083333333334,0.9980429292929294,0.9921019177393743
T3_C1@A0,T3_C1,A0,w85__r04_f01,4,1,B1_q20,0.5064338235294118,0.4967447916666667,0.33203125,0.6783854166666667,0.594540127840909
T3_C1@A0,T3_C1,A0,w85__r04_f01,4,1,B1_q30,0.6584375,0.6429839691558441,0.5142045454545454,0.7978388798701298,0.683748950574548
T3_C1@A0,T3_C1,A0,w85__r04_f01,4,1,full81,0.894579475308642,0.785306170042644,0.6183035714285714,0.9659848081023453,0.8161410617789243
T3_C1@A0,T3_C1,A0,w85__r04_f02,4,2,B1_q20,0.8138786764705881,0.8173828125,0.7578125,0.8934461805555557,0.9056189470251972
T3_C1@A0,T3_C1,A0,w85__r04_f02,4,2,B1_q30,0.8721875,0.84716796875,0.7578125,0.9222005208333335,0.8822191432590363
T3_C1@A0,T3_C1,A0,w85__r04_f02,4,2,full81,0.9605516975308641,0.9196496212121212,0.8546875000000002,0.9877919823232324,0.9543894861156608
T3_C1@A0,T3_C1,A0,w85__r04_f03,4,3,B1_q20,0.8658088235294118,0.732421875,0.48046875,0.9402043269230769,0.8710053943452382
T3_C1@A0,T3_C1,A0,w85__r04_f03,4,3,B1_q30,0.90875,0.787109375,0.584375,0.96875,0.9114387175324676
T3_C1@A0,T3_C1,A0,w85__r04_f03,4,3,full81,0.9679783950617284,0.9189749053030305,0.8411458333333333,0.9962357954545454,0.9864392774402613
T3_C1@A0,T3_C1,A0,w85__r04_f04,4,4,B1_q20,0.880514705882353,0.8731584821428572,0.8314732142857142,0.9333705357142859,0.9203215590213358
T3_C1@A0,T3_C1,A0,w85__r04_f04,4,4,B1_q30,0.918125,0.9007640165441176,0.8525390625,0.9641544117647056,0.9377676522696053
T3_C1@A0,T3_C1,A0,w85__r04_f04,4,4,full81,0.9741512345679011,0.9537523674242424,0.9213541666666668,0.9945943813131315,0.9799252008623275
T3_C1@A0,T3_C1,A0,w85__r04_f05,4,5,B1_q20,0.8786764705882354,0.8553503787878789,0.7760416666666665,0.9154829545454545,0.9089922664141413
T3_C1@A0,T3_C1,A0,w85__r04_f05,4,5,B1_q30,0.9153125,0.8998480902777779,0.8446180555555556,0.9557834201388888,0.9495891020630605
T3_C1@A0,T3_C1,A0,w85__r04_f05,4,5,full81,0.9732831790123456,0.9443421841684435,0.9001116071428573,0.9909881396588487,0.9706622825565632
T3_C1@A0,T3_C1,A0,w85__r05_f01,5,1,B1_q20,0.9214154411764706,0.9320312499999999,0.9578125,0.9666666666666667,0.9266666666666667
T3_C1@A0,T3_C1,A0,w85__r05_f01,5,1,B1_q30,0.9353125,0.9437499999999999,0.9578125,0.9775,0.9204910714285715
T3_C1@A0,T3_C1,A0,w85__r05_f01,5,1,full81,0.9637345679012346,0.9411221590909091,0.9052083333333334,0.9885416666666669,0.9628585721328579
T3_C1@A0,T3_C1,A0,w85__r05_f02,5,2,B1_q20,0.7876838235294117,0.7220052083333335,0.49869791666666663,0.9177320075757576,0.8797109863516113
T3_C1@A0,T3_C1,A0,w85__r05_f02,5,2,B1_q30,0.8521875,0.8093261718749999,0.65625,0.9620225694444444,0.9430761320084238
T3_C1@A0,T3_C1,A0,w85__r05_f02,5,2,full81,0.9541859567901234,0.8844616204690832,0.7779017857142856,0.9941697761194029,0.9753355871844734
T3_C1@A0,T3_C1,A0,w85__r05_f03,5,3,B1_q20,0.8010110294117646,0.7903053977272727,0.7539062500000001,0.9383285984848485,0.9164620535714285
T3_C1@A0,T3_C1,A0,w85__r05_f03,5,3,B1_q30,0.8646874999999999,0.8415798611111109,0.7890625,0.9676959325396827,0.9364344980416409
T3_C1@A0,T3_C1,A0,w85__r05_f03,5,3,full81,0.9582368827160492,0.9330398787313433,0.8945312499999998,0.9956606476545842,0.9820951036664665
T3_C1@A0,T3_C1,A0,w85__r05_f04,5,4,B1_q20,0.6544117647058822,0.6666666666666666,0.45833333333333337,0.8739149305555555,0.7849599667308002
T3_C1@A0,T3_C1,A0,w85__r05_f04,5,4,B1_q30,0.7649999999999999,0.7426948051948052,0.5568181818181818,0.9177150974025975,0.7977968921860967
T3_C1@A0,T3_C1,A0,w85__r05_f04,5,4,full81,0.927469135802469,0.8299242424242426,0.6749999999999998,0.9847774621212121,0.8843450576949997
T3_C1@A0,T3_C1,A0,w85__r05_f05,5,5,B1_q20,0.7610294117647058,0.7536892361111112,0.62890625,0.8109809027777779,0.8530643022342239
T3_C1@A0,T3_C1,A0,w85__r05_f05,5,5,B1_q30,0.8368749999999999,0.7818244485294118,0.62890625,0.8787913602941178,0.8358196328411173
T3_C1@A0,T3_C1,A0,w85__r05_f05,5,5,full81,0.9492669753086418,0.8924005681818182,0.8020833333333333,0.9762231691919192,0.9293894584551889
T3_C1@A0,T3_C1,A0,w85__r06_f01,6,1,B1_q20,0.8667279411764706,0.8117897727272726,0.625,0.9464962121212122,0.9354702155483405
T3_C1@A0,T3_C1,A0,w85__r06_f01,6,1,B1_q30,0.909375,0.8589154411764706,0.71875,0.9740349264705883,0.9606327835575882
T3_C1@A0,T3_C1,A0,w85__r06_f01,6,1,full81,0.9718364197530864,0.9247632575757577,0.8500000000000001,0.9955965909090909,0.9841709071238145
T3_C1@A0,T3_C1,A0,w85__r06_f02,6,2,B1_q20,0.8731617647058825,0.8736979166666667,0.875,0.9147135416666667,0.7084002976190475
T3_C1@A0,T3_C1,A0,w85__r06_f02,6,2,B1_q30,0.8840625,0.8695140165441178,0.8291015625,0.9373276654411765,0.7662682911706349
T3_C1@A0,T3_C1,A0,w85__r06_f02,6,2,full81,0.9525462962962963,0.9141335227272729,0.853125,0.9878630050505051,0.9302597511913251
T3_C1@A0,T3_C1,A0,w85__r06_f03,6,3,B1_q20,0.8074448529411764,0.8118861607142855,0.8370535714285712,0.9001116071428574,0.890527181152181
T3_C1@A0,T3_C1,A0,w85__r06_f03,6,3,B1_q30,0.864375,0.8625344669117649,0.857421875,0.9411764705882353,0.9078490736693859
T3_C1@A0,T3_C1,A0,w85__r06_f03,6,3,full81,0.9574652777777777,0.9420642324093816,0.9185267857142858,0.9910297841151386,0.9655838020922736
T3_C1@A0,T3_C1,A0,w85__r06_f04,6,4,B1_q20,0.7261029411764706,0.7155490451388888,0.5361328125,0.8866102430555555,0.886313697153541
T3_C1@A0,T3_C1,A0,w85__r06_f04,6,4,B1_q30,0.7953125,0.726706112132353,0.5361328125,0.9069967830882353,0.848798282880314
T3_C1@A0,T3_C1,A0,w85__r06_f04,6,4,full81,0.9337384259259258,0.8480435434434968,0.7170758928571428,0.9842917110874201,0.9403598777754267
T3_C1@A0,T3_C1,A0,w85__r06_f05,6,5,B1_q20,0.8138786764705881,0.8037651909722222,0.6318359375,0.9348958333333333,0.9341644683441559
T3_C1@A0,T3_C1,A0,w85__r06_f05,6,5,B1_q30,0.8578124999999999,0.8173285590277776,0.6727430555555556,0.9337022569444444,0.9083473504697462
T3_C1@A0,T3_C1,A0,w85__r06_f05,6,5,full81,0.9561149691358024,0.8972064393939395,0.8036458333333332,0.9901594065656565,0.9634323236729874
T3_C1@A0,T3_C1,A0,w85__r07_f01,7,1,B1_q20,0.9204963235294119,0.9233940972222223,0.8741319444444444,0.9677734374999998,0.9780333574604408
T3_C1@A0,T3_C1,A0,w85__r07_f01,7,1,B1_q30,0.9459375,0.9302300347222223,0.8741319444444444,0.9838867187500001,0.9780333574604408
T3_C1@A0,T3_C1,A0,w85__r07_f01,7,1,full81,0.9833140432098765,0.9605823863636365,0.9244791666666669,0.99765625,0.9912943280382329
T3_C1@A0,T3_C1,A0,w85__r07_f02,7,2,B1_q20,0.7403492647058824,0.755267518939394,0.8059895833333333,0.8243371212121213,0.6531737106932418
T3_C1@A0,T3_C1,A0,w85__r07_f02,7,2,B1_q30,0.8234374999999999,0.8316578584558825,0.8544921875,0.8990119485294116,0.7181098442573053
T3_C1@A0,T3_C1,A0,w85__r07_f02,7,2,full81,0.9453124999999998,0.9364583333333334,0.9223958333333334,0.9829545454545454,0.9126011300377488
T3_C1@A0,T3_C1,A0,w85__r07_f03,7,3,B1_q20,0.7752757352941175,0.7626953125,0.548828125,0.9605034722222221,0.9613479239944083
T3_C1@A0,T3_C1,A0,w85__r07_f03,7,3,B1_q30,0.8412499999999999,0.8075520833333333,0.6390625,0.9646354166666667,0.9544198119588743
T3_C1@A0,T3_C1,A0,w85__r07_f03,7,3,full81,0.9503279320987652,0.8680037313432838,0.7421875,0.9941697761194029,0.975409815977328
T3_C1@A0,T3_C1,A0,w85__r07_f04,7,4,B1_q20,0.8667279411764707,0.8139973958333334,0.6859374999999999,0.961328125,0.9261117311507938
T3_C1@A0,T3_C1,A0,w85__r07_f04,7,4,B1_q30,0.89625,0.8546316964285713,0.7600446428571427,0.9670758928571429,0.9303331712929928
T3_C1@A0,T3_C1,A0,w85__r07_f04,7,4,full81,0.9653742283950617,0.9305120602345416,0.877232142857143,0.9931786380597015,0.9730320662771995
T3_C1@A0,T3_C1,A0,w85__r07_f05,7,5,B1_q20,0.7725183823529411,0.715613162878788,0.5221354166666666,0.8307291666666665,0.7481776795253358
T3_C1@A0,T3_C1,A0,w85__r07_f05,7,5,B1_q30,0.8071875,0.7411247702205883,0.5576171875,0.8728745404411764,0.7852619245542041
T3_C1@A0,T3_C1,A0,w85__r07_f05,7,5,full81,0.9292052469135801,0.8418560606060608,0.703125,0.9782986111111112,0.9155194729409694
T3_C1@A0,T3_C1,A0,w85__r08_f01,8,1,B1_q20,0.745404411764706,0.7320963541666666,0.505859375,0.8125000000000001,0.836368481778638
T3_C1@A0,T3_C1,A0,w85__r08_f01,8,1,B1_q30,0.7840624999999999,0.7611607142857142,0.5703125,0.8833198051948051,0.8835531212853194
T3_C1@A0,T3_C1,A0,w85__r08_f01,8,1,full81,0.9210069444444444,0.8040246212121211,0.6182291666666666,0.9764993686868686,0.9142401819601746
T3_C1@A0,T3_C1,A0,w85__r08_f02,8,2,B1_q20,0.788143382352941,0.7597005208333332,0.6906249999999998,0.8729166666666669,0.7813829703282826
T3_C1@A0,T3_C1,A0,w85__r08_f02,8,2,B1_q30,0.8256249999999999,0.8141371783088236,0.7822265625,0.9228515625,0.8595843203020935
T3_C1@A0,T3_C1,A0,w85__r08_f02,8,2,full81,0.9441550925925926,0.9123883928571427,0.8638392857142858,0.984375,0.9320143295039501
T3_C1@A0,T3_C1,A0,w85__r08_f03,8,3,B1_q20,0.8782169117647061,0.9026396780303031,0.9856770833333334,0.904000946969697,0.728524925595238
T3_C1@A0,T3_C1,A0,w85__r08_f03,8,3,B1_q30,0.9140625,0.9365699404761906,0.9877232142857143,0.941778273809524,0.7499260381235826
T3_C1@A0,T3_C1,A0,w85__r08_f03,8,3,full81,0.9734760802469136,0.9815390125266523,0.9938616071428572,0.9909381663113007,0.9449969564785413
T3_C1@A0,T3_C1,A0,w85__r08_f04,8,4,B1_q20,0.7564338235294118,0.6691524621212122,0.37239583333333337,0.8462357954545453,0.7781328914141414
T3_C1@A0,T3_C1,A0,w85__r08_f04,8,4,B1_q30,0.834375,0.7206101190476191,0.46205357142857134,0.9185887896825398,0.8332069158520051
T3_C1@A0,T3_C1,A0,w85__r08_f04,8,4,full81,0.948881172839506,0.8716382575757577,0.7489583333333334,0.9860953282828283,0.9518346346677651
T3_C1@A0,T3_C1,A0,w85__r08_f05,8,5,B1_q20,0.8722426470588236,0.8201941287878787,0.6432291666666667,0.9770359848484849,0.9643787202380953
T3_C1@A0,T3_C1,A0,w85__r08_f05,8,5,B1_q30,0.913125,0.8462301587301588,0.6941964285714286,0.9877852182539683,0.9730831513476602
T3_C1@A0,T3_C1,A0,w85__r08_f05,8,5,full81,0.972608024691358,0.9280539772727274,0.8572916666666668,0.9979087752525253,0.9917952961063812
T3_C1@A0,T3_C1,A0,w85__r09_f01,9,1,B1_q20,0.9021139705882355,0.8983832465277778,0.8349609375,0.9774305555555556,0.9789116753472222
T3_C1@A0,T3_C1,A0,w85__r09_f01,9,1,B1_q30,0.9334374999999999,0.9159071180555556,0.8532986111111112,0.9883897569444444,0.982686035029785
T3_C1@A0,T3_C1,A0,w85__r09_f01,9,1,full81,0.978491512345679,0.9496976612473349,0.9056919642857143,0.997926106076759,0.9914109997069003
T3_C1@A0,T3_C1,A0,w85__r09_f02,9,2,B1_q20,0.767922794117647,0.7396205357142858,0.5792410714285713,0.8896205357142859,0.7448661922155225
T3_C1@A0,T3_C1,A0,w85__r09_f02,9,2,B1_q30,0.8421875,0.7618427579365079,0.5792410714285713,0.9386160714285715,0.7447951694882498
T3_C1@A0,T3_C1,A0,w85__r09_f02,9,2,full81,0.9396219135802467,0.8535864205756931,0.7220982142857144,0.9845915511727079,0.9081152884309243
T3_C1@A0,T3_C1,A0,w85__r09_f03,9,3,B1_q20,0.8249080882352939,0.8477213541666666,0.903125,0.9484375,0.8991139632936509
T3_C1@A0,T3_C1,A0,w85__r09_f03,9,3,B1_q30,0.8215625,0.8549417162698412,0.9308035714285713,0.9626736111111112,0.9284183698246196
T3_C1@A0,T3_C1,A0,w85__r09_f03,9,3,full81,0.9385609567901234,0.9498224431818184,0.9677083333333334,0.9950126262626264,0.9814487981666965
T3_C1@A0,T3_C1,A0,w85__r09_f04,9,4,B1_q20,0.7297794117647058,0.7204241071428572,0.6674107142857142,0.8609374999999999,0.815235260770975
T3_C1@A0,T3_C1,A0,w85__r09_f04,9,4,B1_q30,0.7865624999999999,0.7660271139705883,0.708984375,0.9026309742647058,0.8089651044485029
T3_C1@A0,T3_C1,A0,w85__r09_f04,9,4,full81,0.9318094135802468,0.8981889204545455,0.8447916666666666,0.98364898989899,0.9338560314908153
T3_C1@A0,T3_C1,A0,w85__r09_f05,9,5,B1_q20,0.835018382352941,0.7354817708333334,0.49375,0.7850260416666666,0.7603837568681318
T3_C1@A0,T3_C1,A0,w85__r09_f05,9,5,B1_q30,0.8453124999999999,0.7918023003472221,0.6006944444444444,0.8952365451388888,0.8788475443231878
T3_C1@A0,T3_C1,A0,w85__r09_f05,9,5,full81,0.9522569444444444,0.8781368371212122,0.7604166666666667,0.9830255681818183,0.9465712186580313
T3_C1@A0,T3_C1,A0,w85__r10_f01,10,1,B1_q20,0.8432904411764705,0.7777994791666666,0.61875,0.9553385416666667,0.9170827696608947
T3_C1@A0,T3_C1,A0,w85__r10_f01,10,1,B1_q30,0.8934375,0.8212033991228069,0.6822916666666666,0.9744380482456143,0.9389884565665816
T3_C1@A0,T3_C1,A0,w85__r10_f01,10,1,full81,0.9624807098765431,0.9182173295454545,0.8479166666666668,0.9952888257575758,0.9827469000740159
T3_C1@A0,T3_C1,A0,w85__r10_f02,10,2,B1_q20,0.8097426470588234,0.7994791666666667,0.625,0.8391927083333333,0.8687038547390109
T3_C1@A0,T3_C1,A0,w85__r10_f02,10,2,B1_q30,0.869375,0.8046875,0.625,0.892003676470588,0.8470299069420162
T3_C1@A0,T3_C1,A0,w85__r10_f02,10,2,full81,0.9596836419753085,0.8908748667377396,0.7857142857142857,0.9827675239872069,0.9382773158854849
T3_C1@A0,T3_C1,A0,w85__r10_f03,10,3,B1_q20,0.822610294117647,0.8254123263888891,0.873046875,0.8465711805555556,0.735217478918651
T3_C1@A0,T3_C1,A0,w85__r10_f03,10,3,B1_q30,0.869375,0.8742187499999998,0.8984375000000001,0.9053124999999999,0.7668384284985849
T3_C1@A0,T3_C1,A0,w85__r10_f03,10,3,full81,0.9596836419753085,0.9491003787878787,0.9322916666666667,0.9846196338383837,0.911163450873566
T3_C1@A0,T3_C1,A0,w85__r10_f04,10,4,B1_q20,0.8304227941176471,0.8265625,0.8171875,0.9307291666666668,0.9120355339105339
T3_C1@A0,T3_C1,A0,w85__r10_f04,10,4,B1_q30,0.8846875000000001,0.8800223214285714,0.8694196428571427,0.967013888888889,0.9482536343864469
T3_C1@A0,T3_C1,A0,w85__r10_f04,10,4,full81,0.9644097222222221,0.9546164772727272,0.9390625000000001,0.9958017676767676,0.985801767938535
T3_C1@A0,T3_C1,A0,w85__r10_f05,10,5,B1_q20,0.6911764705882353,0.7013888888888888,0.5277777777777777,0.8592664930555555,0.8554178339985632
T3_C1@A0,T3_C1,A0,w85__r10_f05,10,5,B1_q30,0.7831249999999998,0.7272677951388888,0.5277777777777777,0.8969184027777779,0.8182503200406848
T3_C1@A0,T3_C1,A0,w85__r10_f05,10,5,full81,0.9322916666666665,0.8390025319829426,0.6964285714285714,0.980577025586354,0.9184217915666419
T3_C1@A0,T3_C1,A0,w85__r11_f01,11,1,B1_q20,0.8823529411764708,0.875,0.75,0.9756944444444443,0.9788080815668705
T3_C1@A0,T3_C1,A0,w85__r11_f01,11,1,B1_q30,0.9199999999999999,0.8888888888888891,0.7777777777777777,0.9850260416666666,0.9801386559524581
T3_C1@A0,T3_C1,A0,w85__r11_f01,11,1,full81,0.9629629629629628,0.8932985740938165,0.7868303571428571,0.9929371002132196,0.9755039209167584
T3_C1@A0,T3_C1,A0,w85__r11_f02,11,2,B1_q20,0.9140625,0.8295522836538461,0.669921875,0.9200721153846154,0.8763554912968976
T3_C1@A0,T3_C1,A0,w85__r11_f02,11,2,B1_q30,0.9009375,0.8292410714285714,0.6662946428571429,0.9564112103174605,0.9268886185738865
T3_C1@A0,T3_C1,A0,w85__r11_f02,11,2,full81,0.9693287037037037,0.9152452025586355,0.8325892857142856,0.9936950293176973,0.977256510990879
T3_C1@A0,T3_C1,A0,w85__r11_f03,11,3,B1_q20,0.7637867647058822,0.7539605034722223,0.5869140625,0.9009331597222223,0.9034102182539683
T3_C1@A0,T3_C1,A0,w85__r11_f03,11,3,B1_q30,0.8384375,0.8233309659090908,0.6974431818181819,0.9536830357142858,0.9473321738236511
T3_C1@A0,T3_C1,A0,w85__r11_f03,11,3,full81,0.9485918209876543,0.8827296401515152,0.778125,0.9901278409090909,0.9626110951213747
T3_C1@A0,T3_C1,A0,w85__r11_f04,11,4,B1_q20,0.8262867647058822,0.8225615530303032,0.8098958333333333,0.8996212121212122,0.8567184117965367
T3_C1@A0,T3_C1,A0,w85__r11_f04,11,4,B1_q30,0.881875,0.8572505482456139,0.8098958333333333,0.9356496710526316,0.8503658234126983
T3_C1@A0,T3_C1,A0,w85__r11_f04,11,4,full81,0.9635416666666665,0.948248106060606,0.9239583333333334,0.9925899621212121,0.972155726325618
T3_C1@A0,T3_C1,A0,w85__r11_f05,11,5,B1_q20,0.6980698529411766,0.6743861607142858,0.5401785714285714,0.7803571428571427,0.649233002860235
T3_C1@A0,T3_C1,A0,w85__r11_f05,11,5,B1_q30,0.7940624999999999,0.7420726102941178,0.59765625,0.8621897977941175,0.6703474422712703
T3_C1@A0,T3_C1,A0,w85__r11_f05,11,5,full81,0.9364390432098764,0.8780894886363637,0.7854166666666667,0.977249053030303,0.9004925946270201
T3_C1@A0,T3_C1,A0,w85__r12_f01,12,1,B1_q20,0.7141544117647058,0.6444010416666667,0.475,0.7105468750000001,0.641056352501665
T3_C1@A0,T3_C1,A0,w85__r12_f01,12,1,B1_q30,0.7662499999999999,0.7412683823529412,0.671875,0.847024356617647,0.8128972344922665
T3_C1@A0,T3_C1,A0,w85__r12_f01,12,1,full81,0.9272762345679011,0.8877604166666666,0.825,0.9774305555555557,0.9321220590858138
T3_C1@A0,T3_C1,A0,w85__r12_f02,12,2,B1_q20,0.827205882352941,0.8119419642857142,0.7254464285714286,0.9357142857142857,0.9192145868764172
T3_C1@A0,T3_C1,A0,w85__r12_f02,12,2,B1_q30,0.8699999999999999,0.8258308531746031,0.7254464285714286,0.9510168650793651,0.8986491590007214
T3_C1@A0,T3_C1,A0,w85__r12_f02,12,2,full81,0.9585262345679012,0.9250473484848485,0.8718750000000002,0.9922506313131313,0.9707433392026681
T3_C1@A0,T3_C1,A0,w85__r12_f03,12,3,B1_q20,0.8556985294117647,0.8567708333333334,0.8385416666666666,0.8620876736111109,0.7786705096600928
T3_C1@A0,T3_C1,A0,w85__r12_f03,12,3,B1_q30,0.894375,0.890625,0.859375,0.9092431006493507,0.7934116940508987
T3_C1@A0,T3_C1,A0,w85__r12_f03,12,3,full81,0.9673996913580246,0.9401515151515152,0.8968750000000001,0.9819996843434342,0.8971269167753542
T3_C1@A0,T3_C1,A0,w85__r12_f04,12,4,B1_q20,0.8285845588235292,0.7722537878787878,0.5807291666666666,0.9609375,0.9366009424603174
T3_C1@A0,T3_C1,A0,w85__r12_f04,12,4,B1_q30,0.8834375,0.7798793859649122,0.5807291666666666,0.9773848684210529,0.9366009424603174
T3_C1@A0,T3_C1,A0,w85__r12_f04,12,4,full81,0.962770061728395,0.9064249067164178,0.8203125,0.9950859541577823,0.979028418258329
T3_C1@A0,T3_C1,A0,w85__r12_f05,12,5,B1_q20,0.8212316176470587,0.7908380681818183,0.6875,0.9320549242424243,0.8883851066468254
T3_C1@A0,T3_C1,A0,w85__r12_f05,12,5,B1_q30,0.8759375,0.8320002480158729,0.7321428571428572,0.9463045634920635,0.8724019532055245
T3_C1@A0,T3_C1,A0,w85__r12_f05,12,5,full81,0.9535108024691357,0.9001657449360343,0.8186383928571428,0.9903967883795308,0.9530538652449155
T3_C1@A0,T3_C1,A0,w85__r13_f01,13,1,B1_q20,0.7306985294117647,0.7141741071428573,0.6205357142857142,0.8993303571428573,0.8793318629535146
T3_C1@A0,T3_C1,A0,w85__r13_f01,13,1,B1_q30,0.8046875,0.791796875,0.7273437500000001,0.9305729166666667,0.9089308933254245
T3_C1@A0,T3_C1,A0,w85__r13_f01,13,1,full81,0.9397183641975306,0.8865313499466951,0.8052455357142857,0.988414512260128,0.9507892113170604
T3_C1@A0,T3_C1,A0,w85__r13_f02,13,2,B1_q20,0.9154411764705883,0.9227864583333332,0.940625,0.9166666666666667,0.7100000000000001
T3_C1@A0,T3_C1,A0,w85__r13_f02,13,2,B1_q30,0.9378124999999999,0.9388671874999999,0.940625,0.9500000000000001,0.7100000000000001
T3_C1@A0,T3_C1,A0,w85__r13_f02,13,2,full81,0.9798418209876543,0.9799834280303029,0.9802083333333333,0.9926294191919194,0.9609300710863209
T3_C1@A0,T3_C1,A0,w85__r13_f03,13,3,B1_q20,0.8258272058823528,0.8154839409722223,0.6396484375,0.95703125,0.9567473704680736
T3_C1@A0,T3_C1,A0,w85__r13_f03,13,3,B1_q30,0.8803124999999999,0.8166073069852942,0.6396484375,0.9630055147058825,0.9359523668605702
T3_C1@A0,T3_C1,A0,w85__r13_f03,13,3,full81,0.953028549382716,0.8759943181818183,0.7536458333333333,0.9942945075757577,0.9771879657311643
T3_C1@A0,T3_C1,A0,w85__r13_f04,13,4,B1_q20,0.7909007352941175,0.755563446969697,0.6354166666666666,0.768465909090909,0.7756242672258297
T3_C1@A0,T3_C1,A0,w85__r13_f04,13,4,B1_q30,0.85625,0.8206284466911766,0.7216796875,0.8629940257352942,0.8323129629956951
T3_C1@A0,T3_C1,A0,w85__r13_f04,13,4,full81,0.9556327160493827,0.910277018923241,0.8409598214285713,0.9784781449893389,0.9289134296775812
T3_C1@A0,T3_C1,A0,w85__r13_f05,13,5,B1_q20,0.7899816176470588,0.7954644097222221,0.7022569444444445,0.9469401041666666,0.956470521184063
T3_C1@A0,T3_C1,A0,w85__r13_f05,13,5,B1_q30,0.8571875,0.836328125,0.7320312500000001,0.9744270833333334,0.9644510437479186
T3_C1@A0,T3_C1,A0,w85__r13_f05,13,5,full81,0.9559220679012345,0.9039299242424244,0.8213541666666666,0.995028409090909,0.9804086349452062
T3_C1@A0,T3_C1,A0,w85__r14_f01,14,1,B1_q20,0.6590073529411766,0.6085286458333334,0.48593749999999997,0.6944010416666667,0.5018162133005882
T3_C1@A0,T3_C1,A0,w85__r14_f01,14,1,B1_q30,0.7675,0.7263454861111112,0.6328124999999999,0.8106398809523809,0.604302847304423
T3_C1@A0,T3_C1,A0,w85__r14_f01,14,1,full81,0.9282407407407405,0.889760890151515,0.8286458333333333,0.9732402146464647,0.8971082197654661
T3_C1@A0,T3_C1,A0,w85__r14_f02,14,2,B1_q20,0.919577205882353,0.9171006944444444,0.875,0.9684244791666666,0.9727997750946971
T3_C1@A0,T3_C1,A0,w85__r14_f02,14,2,B1_q30,0.94375,0.9364583333333334,0.9000000000000001,0.97796875,0.9753843031968032
T3_C1@A0,T3_C1,A0,w85__r14_f02,14,2,full81,0.9809027777777777,0.9625236742424242,0.9333333333333335,0.9935527146464647,0.9803662952862038
T3_C1@A0,T3_C1,A0,w85__r14_f03,14,3,B1_q20,0.8111213235294117,0.7664062499999998,0.6578124999999999,0.9032552083333335,0.8482415674603175
T3_C1@A0,T3_C1,A0,w85__r14_f03,14,3,B1_q30,0.8709375,0.8175370065789473,0.7148437500000001,0.9487390350877192,0.8886032478805914
T3_C1@A0,T3_C1,A0,w85__r14_f03,14,3,full81,0.9565007716049381,0.9253689698827292,0.8777901785714284,0.9914962020255864,0.9694171267475867
T3_C1@A0,T3_C1,A0,w85__r14_f04,14,4,B1_q20,0.8795955882352943,0.8858506944444445,0.7795138888888888,0.9887152777777778,0.990762661335578
T3_C1@A0,T3_C1,A0,w85__r14_f04,14,4,B1_q30,0.915625,0.8858506944444445,0.7795138888888888,0.9887695312499999,0.9826090768799103
T3_C1@A0,T3_C1,A0,w85__r14_f04,14,4,full81,0.9739583333333333,0.932907196969697,0.8677083333333335,0.998035037878788,0.992299749258256
T3_C1@A0,T3_C1,A0,w85__r14_f05,14,5,B1_q20,0.7233455882352942,0.7122938368055556,0.5244140625,0.8949652777777779,0.8848501379263097
T3_C1@A0,T3_C1,A0,w85__r14_f05,14,5,B1_q30,0.811875,0.7605523003472222,0.5772569444444444,0.9473741319444444,0.9091307395343854
T3_C1@A0,T3_C1,A0,w85__r14_f05,14,5,full81,0.9319058641975306,0.8283956889658848,0.670200892857143,0.9900469749466951,0.9529833372675917
T3_C1@A0,T3_C1,A0,w85__r15_f01,15,1,B1_q20,0.7909007352941175,0.740234375,0.6171875,0.9195312500000001,0.8345052083333332
T3_C1@A0,T3_C1,A0,w85__r15_f01,15,1,B1_q30,0.8578125,0.7973204495614035,0.6809895833333333,0.9573739035087718,0.8828647264194138
T3_C1@A0,T3_C1,A0,w85__r15_f01,15,1,full81,0.9558256172839505,0.9229876893939393,0.8708333333333335,0.993252840909091,0.9714376814638641
T3_C1@A0,T3_C1,A0,w85__r15_f02,15,2,B1_q20,0.803768382352941,0.8066948784722223,0.7569444444444444,0.9454210069444444,0.9559922692084151
T3_C1@A0,T3_C1,A0,w85__r15_f02,15,2,B1_q30,0.8584375,0.8506239853896105,0.7855113636363636,0.9673295454545454,0.960886429503262
T3_C1@A0,T3_C1,A0,w85__r15_f02,15,2,full81,0.9540895061728394,0.9053713019722816,0.8309151785714284,0.9920375799573562,0.9673175177084916
