anisotropy_ratio,any_length_bound_hit,any_length_lower_bound_hit,any_length_upper_bound_hit,budget,extra_length,fallback_status,fold,interior_lml,l_LS,l_LS_lower_bound_hit,l_LS_upper_bound_hit,l_P,l_P_lower_bound_hit,l_P_upper_bound_hit,l_ST,l_ST_lower_bound_hit,l_ST_upper_bound_hit,l_VX,l_VX_lower_bound_hit,l_VX_upper_bound_hit,length_upper_bound,m0_lml,model,objective_value,optimizer_converged,optimizer_evaluations,optimizer_iterations,optimizer_message,path_family,posterior_iterations,repeat,residual_sd,residual_sd_any_bound_hit,residual_sd_lower_bound_hit,residual_sd_upper_bound_hit,rho,run_id,selected_boundary,selected_lml,selected_fit_optimizer_message,sigma2
161.10513621581873,True,False,True,28,,none,4,,100.00000000000004,False,True,1.5455846342463595,False,False,100.00000000000004,False,True,0.6207126746476823,False,False,100.0,-13.738437906190956,M0,13.738437906190956,True,38,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,0.5910659685894516,False,False,False,0.0,w85__r81_f04,True,-13.738437906190956,,
,,,,28,1.0,none,4,-13.738437953059414,100.00000000000004,,,1.5455846342463595,,,100.00000000000004,,,0.6207126746476823,,,,-13.738437906190956,M1,13.738437906190956,True,39,37,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-13.738437906190956,optimizer_disabled,0.34935897922458653
,,,,28,1.0,none,4,-13.738438015530468,100.00000000000004,,,1.5455846342463595,,,100.00000000000004,,,0.6207126746476823,,,,-13.738437906190956,M2,13.738437906190956,True,31,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-13.738437906190956,optimizer_disabled,0.34935897922458653
1103.813013927265,True,False,True,29,,none,4,,0.09059505435998554,False,False,100.00000000000004,False,True,100.00000000000004,False,True,100.00000000000004,False,True,100.0,-13.924103104094515,M0,13.924103104094515,True,35,27,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,1.0,True,False,True,0.0,w85__r81_f04,True,-13.924103104094515,,
,,,,29,1.0,none,4,-13.924103526255564,0.09059505435998554,,,100.00000000000004,,,100.00000000000004,,,100.00000000000004,,,,-13.924103104094515,M1,13.924103104094513,True,30,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-13.924103104094513,optimizer_disabled,1.0
,,,,29,1.0,none,4,-13.924103405115076,0.09059505435998554,,,100.00000000000004,,,100.00000000000004,,,100.00000000000004,,,,-13.924103104094515,M2,13.924103104094513,True,24,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-13.924103104094513,optimizer_disabled,1.0
173.91771698212355,True,False,True,30,,none,4,,100.00000000000004,False,True,0.8274720812367063,False,False,100.00000000000004,False,True,0.5749845486430731,False,False,100.0,-14.270530999810003,M0,14.270530999810003,True,39,27,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,0.9889633782161329,False,False,False,0.0,w85__r81_f04,True,-14.270530999810003,,
,,,,30,1.0,none,4,-14.2705311747945,100.00000000000004,,,0.8274720812367063,,,100.00000000000004,,,0.5749845486430731,,,,-14.270530999810003,M1,14.270530999810001,True,39,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-14.270530999810001,optimizer_disabled,0.9780485634526659
,,,,30,1.0,none,4,-14.27053130832261,100.00000000000004,,,0.8274720812367063,,,100.00000000000004,,,0.5749845486430731,,,,-14.270530999810003,M2,14.270530999810001,True,29,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-14.270530999810001,optimizer_disabled,0.9780485634526659
1028.2529391600951,True,False,True,31,,none,4,,0.09725233567694225,False,False,100.00000000000004,False,True,100.00000000000004,False,True,100.00000000000004,False,True,100.0,-14.472898692974864,M0,14.472898692974864,True,30,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,1.0,True,False,True,0.0,w85__r81_f04,True,-14.472898692974864,,
,,,,31,1.0,none,4,-14.472898929709254,0.09725233567694225,,,100.00000000000004,,,100.00000000000004,,,100.00000000000004,,,,-14.472898692974864,M1,14.472898692974864,True,39,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-14.472898692974864,optimizer_disabled,1.0
,,,,31,1.0,none,4,-14.472899096362925,0.09725233567694225,,,100.00000000000004,,,100.00000000000004,,,100.00000000000004,,,,-14.472898692974864,M2,14.472898692974864,True,25,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-14.472898692974864,optimizer_disabled,1.0
169.08957998870142,True,False,True,32,,none,4,,100.00000000000004,False,True,0.6940661271976084,False,False,100.00000000000004,False,True,0.5914024980527012,False,False,100.0,-14.830326739603516,M0,14.830326739603516,True,32,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,1.0,True,False,True,0.0,w85__r81_f04,True,-14.830326739603516,,
,,,,32,1.0,none,4,-14.830326931856817,100.00000000000004,,,0.6940661271976084,,,100.00000000000004,,,0.5914024980527012,,,,-14.830326739603516,M1,14.830326739603516,True,43,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-14.830326739603516,optimizer_disabled,1.0
,,,,32,1.0,none,4,-14.830327079853639,100.00000000000004,,,0.6940661271976084,,,100.00000000000004,,,0.5914024980527012,,,,-14.830326739603516,M2,14.830326739603516,True,25,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-14.830326739603516,optimizer_disabled,1.0
186.1661154389644,True,False,True,33,,none,4,,100.00000000000004,False,True,0.5535112297966983,False,False,100.00000000000004,False,True,0.5371546791112242,False,False,100.0,-15.03886230571971,M0,15.03886230571971,True,25,17,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,0.8762229750372783,False,False,False,0.0,w85__r81_f04,True,-15.03886230571971,,
,,,,33,1.0,none,4,-15.038862536065112,100.00000000000004,,,0.5535112297966983,,,100.00000000000004,,,0.5371546791112242,,,,-15.03886230571971,M1,15.03886230571971,True,38,33,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-15.03886230571971,optimizer_disabled,0.7677667019831789
,,,,33,1.0,none,4,-15.038862569906101,100.00000000000004,,,0.5535112297966983,,,100.00000000000004,,,0.5371546791112242,,,,-15.03886230571971,M2,15.03886230571971,True,40,35,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-15.03886230571971,optimizer_disabled,0.7677667019831789
191.82589862990736,True,False,True,34,,none,4,,100.00000000000004,False,True,0.5562513980843945,False,False,100.00000000000004,False,True,0.5213060421675989,False,False,100.0,-15.20426983393405,M0,15.20426983393405,True,33,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,0.8901794673318204,False,False,False,0.0,w85__r81_f04,True,-15.20426983393405,,
,,,,34,1.0,none,4,-15.204270086637848,100.00000000000004,,,0.5562513980843945,,,100.00000000000004,,,0.5213060421675989,,,,-15.20426983393405,M1,15.20426983393405,True,33,32,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-15.20426983393405,optimizer_disabled,0.7924194840591635
,,,,34,1.0,none,4,-15.204270111663343,100.00000000000004,,,0.5562513980843945,,,100.00000000000004,,,0.5213060421675989,,,,-15.20426983393405,M2,15.20426983393405,True,42,38,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-15.20426983393405,optimizer_disabled,0.7924194840591635
176.73465205599607,True,False,True,35,,none,4,,100.00000000000004,False,True,0.5681926443751059,False,False,100.00000000000004,False,True,0.5658199953244956,False,False,100.0,-15.420736058452944,M0,15.420736058452944,True,36,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,5.0,81,0.8369608881475846,False,False,False,0.0,w85__r81_f04,True,-15.420736058452944,,
,,,,35,1.0,none,4,-15.42073627286415,100.00000000000004,,,0.5681926443751059,,,100.00000000000004,,,0.5658199953244956,,,,-15.420736058452944,M1,15.420736058452944,True,39,35,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-15.420736058452944,optimizer_disabled,0.7005035282887937
,,,,35,1.0,none,4,-15.420736373146067,100.00000000000004,,,0.5681926443751059,,,100.00000000000004,,,0.5658199953244956,,,,-15.420736058452944,M2,15.420736058452944,True,26,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-15.420736058452944,optimizer_disabled,0.7005035282887937
202.52043059160337,True,False,True,36,,none,4,,100.00000000000004,False,True,0.49377734240382415,False,False,100.00000000000004,False,True,0.5751436966571559,False,False,100.0,-16.111596105944887,M0,16.111596105944887,True,33,30,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,3.0,81,0.05,True,True,False,0.0,w85__r81_f04,True,-16.111596105944887,,
,,,,36,1.0,none,4,-16.1115961081782,100.00000000000004,,,0.49377734240382415,,,100.00000000000004,,,0.5751436966571559,,,,-16.111596105944887,M1,16.111596105944887,True,18,17,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-16.111596105944887,optimizer_disabled,0.0025000000000000005
,,,,36,1.0,none,4,-16.111596199022813,100.00000000000004,,,0.49377734240382415,,,100.00000000000004,,,0.5751436966571559,,,,-16.111596105944887,M2,16.111596105944887,True,15,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-16.111596105944887,optimizer_disabled,0.0025000000000000005
170.5449912701721,True,False,True,37,,none,4,,100.00000000000004,False,True,0.6676424319811443,False,False,100.00000000000004,False,True,0.5863555373583687,False,False,100.0,-16.322195425841354,M0,16.322195425841354,True,40,28,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,4.0,81,0.29015565784093933,False,False,False,0.0,w85__r81_f04,True,-16.322195425841354,,
,,,,37,1.0,none,4,-16.322195429831392,100.00000000000004,,,0.6676424319811443,,,100.00000000000004,,,0.5863555373583687,,,,-16.322195425841354,M1,16.322195425841354,True,41,37,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-16.322195425841354,optimizer_disabled,0.08419030577710826
,,,,37,1.0,none,4,-16.322195451484365,100.00000000000004,,,0.6676424319811443,,,100.00000000000004,,,0.5863555373583687,,,,-16.322195425841354,M2,16.322195425841354,True,38,32,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-16.322195425841354,optimizer_disabled,0.08419030577710826
174.8698675515082,True,False,True,38,,none,4,,100.00000000000004,False,True,1.0568709229170843,False,False,100.00000000000004,False,True,0.5718538099226551,False,False,100.0,-16.50859197968189,M0,16.50859197968189,True,43,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,5.0,81,0.5357832366602677,False,False,False,0.0,w85__r81_f04,True,-16.50859197968189,,
,,,,38,1.0,none,4,-16.50859198898037,100.00000000000004,,,1.0568709229170843,,,100.00000000000004,,,0.5718538099226551,,,,-16.50859197968189,M1,16.50859197968189,True,45,37,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-16.50859197968189,optimizer_disabled,0.28706367668615246
,,,,38,1.0,none,4,-16.50859205395807,100.00000000000004,,,1.0568709229170843,,,100.00000000000004,,,0.5718538099226551,,,,-16.50859197968189,M2,16.50859197968189,True,40,36,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-16.50859197968189,optimizer_disabled,0.28706367668615246
192.2649889648607,True,False,True,39,,none,4,,100.00000000000004,False,True,1.359896546681396,False,False,100.00000000000004,False,True,0.5201154954856422,False,False,100.0,-16.686014100248975,M0,16.686014100248975,True,35,29,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,4.0,81,0.2909589536468614,False,False,False,0.0,w85__r81_f04,True,-16.686014100248975,,
,,,,39,1.0,none,4,-16.686014112904775,100.00000000000004,,,1.359896546681396,,,100.00000000000004,,,0.5201154954856422,,,,-16.686014100248975,M1,16.686014100248975,True,32,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-16.686014100248975,optimizer_disabled,0.08465711270727647
,,,,39,1.0,none,4,-16.686014135276427,100.00000000000004,,,1.359896546681396,,,100.00000000000004,,,0.5201154954856422,,,,-16.686014100248975,M2,16.686014100248975,True,35,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-16.686014100248975,optimizer_disabled,0.08465711270727647
5.822775289393835,False,False,False,40,,none,4,,1.0015728367919878,False,False,0.5823088206314706,False,False,0.7474566568815483,False,False,3.390653411568994,False,False,100.0,-17.04581900241695,M0,17.04581900241695,True,26,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,3.0,81,0.05,True,True,False,0.0,w85__r81_f04,True,-17.04581900241695,,
,,,,40,1.1519856090351057,none,4,-17.044037967734287,0.981341419634085,,,0.5434470409182298,,,0.7062358157804112,,,3.399303736393347,,,,-17.04581900241695,M1,17.044037967734287,True,33,16,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.999999,w85__r81_f04,False,-17.044037967734287,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0819621981965108
,,,,40,1.0,none,4,-17.04581900827702,1.0015728367919878,,,0.5823088206314706,,,0.7474566568815483,,,3.390653411568994,,,,-17.04581900241695,M2,17.04581900241695,True,21,17,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f04,True,-17.04581900241695,optimizer_disabled,0.0025000000000000005
134.63456871838162,True,False,True,16,,none,5,,100.00000000000004,False,True,1.8498151878744031,False,False,100.00000000000004,False,True,0.7427512930142961,False,False,100.0,-7.433038308914557,M0,7.433038308914557,True,31,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,1.0,True,False,True,0.0,w85__r81_f05,True,-7.433038308914557,,
,,,,16,1.0,none,5,-7.433038687952257,100.00000000000004,,,1.8498151878744031,,,100.00000000000004,,,0.7427512930142961,,,,-7.433038308914557,M1,7.433038308914556,True,32,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-7.433038308914556,optimizer_disabled,1.0
,,,,16,1.0,none,5,-7.433038754400417,100.00000000000004,,,1.8498151878744031,,,100.00000000000004,,,0.7427512930142961,,,,-7.433038308914557,M2,7.433038308914556,True,38,35,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-7.433038308914556,optimizer_disabled,1.0
134.99981741885495,True,False,True,17,,none,5,,100.00000000000004,False,True,1.4466071052206817,False,False,100.00000000000004,False,True,0.7407417425590784,False,False,100.0,-7.870238574280983,M0,7.870238574280983,True,31,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,1.0,True,False,True,0.0,w85__r81_f05,True,-7.870238574280983,,
,,,,17,1.0,none,5,-7.870238966705922,100.00000000000004,,,1.4466071052206817,,,100.00000000000004,,,0.7407417425590784,,,,-7.870238574280983,M1,7.870238574280983,True,43,32,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-7.870238574280983,optimizer_disabled,1.0
,,,,17,1.0,none,5,-7.870239034855915,100.00000000000004,,,1.4466071052206817,,,100.00000000000004,,,0.7407417425590784,,,,-7.870238574280983,M2,7.870238574280983,True,38,34,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-7.870238574280983,optimizer_disabled,1.0
124.90144760529407,True,False,True,18,,none,5,,100.00000000000004,False,True,1.3743564227243084,False,False,100.00000000000004,False,True,0.8006312330023103,False,False,100.0,-8.472956807275546,M0,8.472956807275546,True,24,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,5.0,81,1.0,True,False,True,0.0,w85__r81_f05,True,-8.472956807275546,,
,,,,18,1.0,none,5,-8.472957359168618,100.00000000000004,,,1.3743564227243084,,,100.00000000000004,,,0.8006312330023103,,,,-8.472956807275546,M1,8.472956807275546,True,27,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-8.472956807275546,optimizer_disabled,1.0
,,,,18,1.0,none,5,-8.472957141122114,100.00000000000004,,,1.3743564227243084,,,100.00000000000004,,,0.8006312330023103,,,,-8.472956807275546,M2,8.472956807275546,True,41,34,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-8.472956807275546,optimizer_disabled,1.0
120.584507039188,True,False,True,19,,none,5,,100.00000000000004,False,True,1.4629204407532408,False,False,5.816597388937849,False,False,0.8292939321591427,False,False,100.0,-9.068263328666522,M0,9.068263328666522,True,30,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,1.0,True,False,True,0.0,w85__r81_f05,True,-9.068263328666522,,
,,,,19,1.0,none,5,-9.068263445794454,100.00000000000004,,,1.4629204407532408,,,5.816597388937849,,,0.8292939321591427,,,,-9.068263328666522,M1,9.068263328666522,True,33,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-9.068263328666522,optimizer_disabled,1.0
,,,,19,1.0,none,5,-9.068263776660382,100.00000000000004,,,1.4629204407532408,,,5.816597388937849,,,0.8292939321591427,,,,-9.068263328666522,M2,9.068263328666522,True,30,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-9.068263328666522,optimizer_disabled,1.0
140.7533560957622,True,False,True,20,,none,5,,100.00000000000004,False,True,1.1101076804716892,False,False,4.276473338593453,False,False,0.7104626331749033,False,False,100.0,-9.634975383162345,M0,9.634975383162345,True,33,28,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,4.0,81,0.35983069692013075,False,False,False,0.0,w85__r81_f05,True,-9.634975383162345,,
,,,,20,1.0,none,5,-9.634975395054713,100.00000000000004,,,1.1101076804716892,,,4.276473338593453,,,0.7104626331749033,,,,-9.634975383162345,M1,9.634975383162345,True,33,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-9.634975383162345,optimizer_disabled,0.129478130446027
,,,,20,1.0,none,5,-9.634975405836826,100.00000000000004,,,1.1101076804716892,,,4.276473338593453,,,0.7104626331749033,,,,-9.634975383162345,M2,9.634975383162345,True,40,36,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-9.634975383162345,optimizer_disabled,0.129478130446027
125.33354993827496,True,False,True,21,,none,5,,100.00000000000004,False,True,1.2135842412095277,False,False,100.00000000000004,False,True,0.7978709615202686,False,False,100.0,-10.129921378501722,M0,10.129921378501722,True,26,20,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,0.7243638517539507,False,False,False,0.0,w85__r81_f05,True,-10.129921378501722,,
,,,,21,1.0,none,5,-10.129921544634314,100.00000000000004,,,1.2135842412095277,,,100.00000000000004,,,0.7978709615202686,,,,-10.129921378501722,M1,10.129921378501722,True,30,26,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-10.129921378501722,optimizer_disabled,0.5247029897278194
,,,,21,1.0,none,5,-10.129921503744521,100.00000000000004,,,1.2135842412095277,,,100.00000000000004,,,0.7978709615202686,,,,-10.129921378501722,M2,10.129921378501722,True,45,33,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-10.129921378501722,optimizer_disabled,0.5247029897278194
136.4411204107581,True,False,True,22,,none,5,,100.00000000000004,False,True,1.2328738000435044,False,False,100.00000000000004,False,True,0.7329168779833272,False,False,100.0,-10.836164308604927,M0,10.836164308604927,True,39,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,5.0,81,1.0,True,False,True,0.0,w85__r81_f05,True,-10.836164308604927,,
,,,,22,1.0,none,5,-10.83616456027762,100.00000000000004,,,1.2328738000435044,,,100.00000000000004,,,0.7329168779833272,,,,-10.836164308604927,M1,10.836164308604925,True,44,34,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-10.836164308604925,optimizer_disabled,1.0
,,,,22,1.0,none,5,-10.836164631066005,100.00000000000004,,,1.2328738000435044,,,100.00000000000004,,,0.7329168779833272,,,,-10.836164308604927,M2,10.836164308604925,True,25,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-10.836164308604925,optimizer_disabled,1.0
432.0979820693834,True,False,True,23,,none,5,,0.35009305360286963,False,False,0.2314289909920077,False,False,100.00000000000004,False,True,100.00000000000004,False,True,100.0,-11.283687978256246,M0,11.283687978256246,True,38,28,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,1.0,True,False,True,0.0,w85__r81_f05,True,-11.283687978256246,,
,,,,23,1.0,none,5,-11.283688135284446,0.35009305360286963,,,0.2314289909920077,,,100.00000000000004,,,100.00000000000004,,,,-11.283687978256246,M1,11.283687978256246,True,35,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-11.283687978256246,optimizer_disabled,1.0
,,,,23,1.0,none,5,-11.28368822471584,0.35009305360286963,,,0.2314289909920077,,,100.00000000000004,,,100.00000000000004,,,,-11.283687978256246,M2,11.283687978256246,True,39,35,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-11.283687978256246,optimizer_disabled,1.0
148.45872778153662,True,False,True,24,,none,5,,100.00000000000004,False,True,1.6335542564229613,False,False,5.829302358859723,False,False,0.6735878819273888,False,False,100.0,-11.483063772081021,M0,11.483063772081021,True,47,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,5.0,81,1.0,True,False,True,0.0,w85__r81_f05,True,-11.483063772081021,,
,,,,24,1.0,none,5,-11.483064006085542,100.00000000000004,,,1.6335542564229613,,,5.829302358859723,,,0.6735878819273888,,,,-11.483063772081021,M1,11.483063772081021,True,54,42,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-11.483063772081021,optimizer_disabled,1.0
,,,,24,1.0,none,5,-11.483064097875564,100.00000000000004,,,1.6335542564229613,,,5.829302358859723,,,0.6735878819273888,,,,-11.483063772081021,M2,11.483063772081021,True,30,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-11.483063772081021,optimizer_disabled,1.0
1908.2011263962956,True,False,True,25,,none,5,,100.00000000000004,False,True,100.00000000000004,False,True,0.052405377303624975,False,False,100.00000000000004,False,True,100.0,-12.46621966804176,M0,12.46621966804176,True,57,32,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,81,1.0,True,False,True,0.0,w85__r81_f05,True,-12.46621966804176,,
,,,,25,1.0,none,5,-12.466219952705266,100.00000000000004,,,100.00000000000004,,,0.052405377303624975,,,100.00000000000004,,,,-12.46621966804176,M1,12.46621966804176,True,23,20,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-12.46621966804176,optimizer_disabled,1.0
,,,,25,1.0,none,5,-12.4662200636138,100.00000000000004,,,100.00000000000004,,,0.052405377303624975,,,100.00000000000004,,,,-12.46621966804176,M2,12.46621966804176,True,21,19,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-12.46621966804176,optimizer_disabled,1.0
186.34312849763194,True,False,True,26,,none,5,,100.00000000000004,False,True,1.29878594393404,False,False,2.152711237688701,False,False,0.5366444193903874,False,False,100.0,-12.819918963218893,M0,12.819918963218893,True,91,50,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,5.0,81,1.0,True,False,True,0.0,w85__r81_f05,True,-12.819918963218893,,
,,,,26,1.0,none,5,-12.819919540710009,100.00000000000004,,,1.29878594393404,,,2.152711237688701,,,0.5366444193903874,,,,-12.819918963218893,M1,12.819918963218893,True,29,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,81,,,,,0.0,w85__r81_f05,True,-12.819918963218893,optimizer_disabled,1.0
