budget,fold,frobenius_norm,max_abs_cross_covariance,min_eigenvalue,model,path_family,repeat,run_id
28,2,4.471234956709518,0.7075218181303763,0.000434342071063158,M2,early8__coverage_then_margin_B40,94,w85__r94_f02
40,2,3.6235972282210986,0.6387619464755401,0.04734353674051889,M0,early8__coverage_then_margin_B40,94,w85__r94_f02
40,2,3.6235972282210986,0.6387619464755401,0.0473435367405195,M1,early8__coverage_then_margin_B40,94,w85__r94_f02
40,2,3.6235972282210986,0.6387619464755401,0.0473435367405195,M2,early8__coverage_then_margin_B40,94,w85__r94_f02
16,3,6.386171181190676,0.9399643991775583,0.00018469796851868365,M0,early8__coverage_then_margin_B40,94,w85__r94_f03
16,3,6.386171181190676,0.9399643991775583,0.00018469796851885441,M1,early8__coverage_then_margin_B40,94,w85__r94_f03
16,3,6.386171181190676,0.9399643991775583,0.00018469796851885441,M2,early8__coverage_then_margin_B40,94,w85__r94_f03
28,3,3.980014013962887,0.9142061289706591,0.08407108439891764,M0,early8__coverage_then_margin_B40,94,w85__r94_f03
28,3,3.980014013962887,0.9142061289706591,0.08407108439891747,M1,early8__coverage_then_margin_B40,94,w85__r94_f03
28,3,3.980014013962887,0.9142061289706591,0.08407108439891747,M2,early8__coverage_then_margin_B40,94,w85__r94_f03
40,3,4.694841968176832,0.883844362953985,0.03691974615503115,M0,early8__coverage_then_margin_B40,94,w85__r94_f03
40,3,4.694841968176832,0.883844362953985,0.03691974615503107,M1,early8__coverage_then_margin_B40,94,w85__r94_f03
40,3,4.694841968176832,0.883844362953985,0.03691974615503107,M2,early8__coverage_then_margin_B40,94,w85__r94_f03
16,4,3.931121201274886,0.7724347395595262,0.1143736577927342,M0,early8__coverage_then_margin_B40,94,w85__r94_f04
16,4,3.9311212012748866,0.7724347395595264,0.11437365779273406,M1,early8__coverage_then_margin_B40,94,w85__r94_f04
16,4,3.9311212012748866,0.7724347395595264,0.11437365779273406,M2,early8__coverage_then_margin_B40,94,w85__r94_f04
28,4,4.835163176142729,0.9460958551594866,0.01283867941910966,M0,early8__coverage_then_margin_B40,94,w85__r94_f04
28,4,4.835163176142729,0.9460958551594866,0.012838679419109699,M1,early8__coverage_then_margin_B40,94,w85__r94_f04
28,4,4.835163176142729,0.9460958551594866,0.012838679419109699,M2,early8__coverage_then_margin_B40,94,w85__r94_f04
40,4,4.1141289452704015,0.7104342286237837,0.00045048792840788015,M0,early8__coverage_then_margin_B40,94,w85__r94_f04
40,4,4.1141289452704015,0.7104342286237838,0.0004504879284075169,M1,early8__coverage_then_margin_B40,94,w85__r94_f04
40,4,4.1141289452704015,0.7104342286237838,0.0004504879284075169,M2,early8__coverage_then_margin_B40,94,w85__r94_f04
16,5,7.092080266292618,0.9490470277503374,0.002118026901649518,M0,early8__coverage_then_margin_B40,94,w85__r94_f05
16,5,7.092080266292618,0.9490470277503374,0.002118026901649028,M1,early8__coverage_then_margin_B40,94,w85__r94_f05
16,5,7.092080266292618,0.9490470277503374,0.002118026901649028,M2,early8__coverage_then_margin_B40,94,w85__r94_f05
28,5,3.3358398960844844,0.5347011686258458,0.0015195122497009207,M0,early8__coverage_then_margin_B40,94,w85__r94_f05
28,5,3.3358398960844844,0.5347011686258459,0.0015195122497009398,M1,early8__coverage_then_margin_B40,94,w85__r94_f05
28,5,3.3358398960844844,0.5347011686258459,0.0015195122497009398,M2,early8__coverage_then_margin_B40,94,w85__r94_f05
40,5,1.8539703010146544,0.08250689660335499,0.45823277068995444,M0,early8__coverage_then_margin_B40,94,w85__r94_f05
40,5,1.8539703010146547,0.08250689660335499,0.45823277068995444,M1,early8__coverage_then_margin_B40,94,w85__r94_f05
40,5,1.8539703010146547,0.08250689660335499,0.45823277068995444,M2,early8__coverage_then_margin_B40,94,w85__r94_f05
16,1,0.012526094367629194,0.002494262420922762,4.983213098330436e-06,M0,early8__coverage_then_margin_B40,95,w85__r95_f01
16,1,0.012526346987507314,0.0024940500475925096,5.193065951069197e-06,M1,early8__coverage_then_margin_B40,95,w85__r95_f01
16,1,0.012526094367629194,0.002494262420922762,4.983213098330058e-06,M2,early8__coverage_then_margin_B40,95,w85__r95_f01
28,1,4.41175581170435,0.8529206268872831,0.00048343106945174713,M0,early8__coverage_then_margin_B40,95,w85__r95_f01
28,1,4.411755811704351,0.8529206268872833,0.0004834310694516806,M1,early8__coverage_then_margin_B40,95,w85__r95_f01
28,1,4.411755811704351,0.8529206268872833,0.0004834310694516806,M2,early8__coverage_then_margin_B40,95,w85__r95_f01
40,1,3.5818250664126148,0.6730707268837091,0.00836866955157231,M0,early8__coverage_then_margin_B40,95,w85__r95_f01
40,1,3.5818250664126148,0.673070726883709,0.008368669551572366,M1,early8__coverage_then_margin_B40,95,w85__r95_f01
40,1,3.5818250664126148,0.673070726883709,0.008368669551572366,M2,early8__coverage_then_margin_B40,95,w85__r95_f01
16,2,7.333161693297745,0.9400914234175828,0.002026531882197208,M0,early8__coverage_then_margin_B40,95,w85__r95_f02
16,2,7.333161693297745,0.9400914234175828,0.0020265318821971225,M1,early8__coverage_then_margin_B40,95,w85__r95_f02
16,2,7.333161693297745,0.9400914234175828,0.0020265318821971225,M2,early8__coverage_then_margin_B40,95,w85__r95_f02
28,2,1.1189726132317268,0.055400917764209814,0.266791489645503,M0,early8__coverage_then_margin_B40,95,w85__r95_f02
28,2,1.1189726132317268,0.055400917764209835,0.26679148964550303,M1,early8__coverage_then_margin_B40,95,w85__r95_f02
28,2,1.1189726132317268,0.055400917764209835,0.26679148964550303,M2,early8__coverage_then_margin_B40,95,w85__r95_f02
40,2,2.94105582082024,0.4424012269111608,0.003091409701741362,M0,early8__coverage_then_margin_B40,95,w85__r95_f02
40,2,2.962856076074497,0.4453569522920912,0.0028477876911342445,M1,early8__coverage_then_margin_B40,95,w85__r95_f02
40,2,2.9616512127779164,0.4450510190878957,0.0030178243888783567,M2,early8__coverage_then_margin_B40,95,w85__r95_f02
16,3,0.011183757224004446,0.0019469984689262016,0.0003087091233457753,M0,early8__coverage_then_margin_B40,95,w85__r95_f03
16,3,0.011183757224004446,0.0019469984689262014,0.0003087091233457753,M1,early8__coverage_then_margin_B40,95,w85__r95_f03
16,3,0.011183757224004446,0.0019469984689262014,0.0003087091233457753,M2,early8__coverage_then_margin_B40,95,w85__r95_f03
28,3,4.218170414507943,0.9830995032490994,0.0005631725043197829,M0,early8__coverage_then_margin_B40,95,w85__r95_f03
28,3,4.218170414507943,0.9830995032490994,0.000563172504320045,M1,early8__coverage_then_margin_B40,95,w85__r95_f03
28,3,4.218170414507943,0.9830995032490994,0.000563172504320045,M2,early8__coverage_then_margin_B40,95,w85__r95_f03
40,3,3.7943106659966768,0.6780120070693774,0.12525089647457832,M0,early8__coverage_then_margin_B40,95,w85__r95_f03
40,3,3.7943106659966768,0.6780120070693776,0.1252508964745777,M1,early8__coverage_then_margin_B40,95,w85__r95_f03
40,3,3.7943106659966768,0.6780120070693776,0.1252508964745777,M2,early8__coverage_then_margin_B40,95,w85__r95_f03
16,4,3.7989545909464693,0.6372051014210751,0.1245600059855214,M0,early8__coverage_then_margin_B40,95,w85__r95_f04
16,4,3.8339385898459812,0.6758727485387624,0.13701769852104875,M1,early8__coverage_then_margin_B40,95,w85__r95_f04
16,4,3.7989545909464693,0.637205101421075,0.1245600059855216,M2,early8__coverage_then_margin_B40,95,w85__r95_f04
28,4,4.0520174176924915,0.8947074763561353,0.10513899157097985,M0,early8__coverage_then_margin_B40,95,w85__r95_f04
28,4,4.0520174176924915,0.8947074763561351,0.10513899157098011,M1,early8__coverage_then_margin_B40,95,w85__r95_f04
28,4,4.0520174176924915,0.8947074763561351,0.10513899157098011,M2,early8__coverage_then_margin_B40,95,w85__r95_f04
40,4,3.8747035717982383,0.9891533886983452,0.01071871824641705,M0,early8__coverage_then_margin_B40,95,w85__r95_f04
40,4,3.8747035717982388,0.9891533886983453,0.010718718246416778,M1,early8__coverage_then_margin_B40,95,w85__r95_f04
40,4,3.8747035717982388,0.9891533886983453,0.010718718246416778,M2,early8__coverage_then_margin_B40,95,w85__r95_f04
16,5,6.181128903331047,0.8596866992101403,0.0007996908276399749,M0,early8__coverage_then_margin_B40,95,w85__r95_f05
16,5,6.181128903331047,0.8596866992101403,0.0007996908276399671,M1,early8__coverage_then_margin_B40,95,w85__r95_f05
16,5,6.181128903331047,0.8596866992101403,0.0007996908276399671,M2,early8__coverage_then_margin_B40,95,w85__r95_f05
28,5,3.3356143371381908,0.5068100452585664,0.012804423470117229,M0,early8__coverage_then_margin_B40,95,w85__r95_f05
28,5,3.3356143371381908,0.5068100452585664,0.012804423470117557,M1,early8__coverage_then_margin_B40,95,w85__r95_f05
28,5,3.3356143371381908,0.5068100452585664,0.012804423470117557,M2,early8__coverage_then_margin_B40,95,w85__r95_f05
40,5,5.438192199391907,0.774310275083705,0.0010128656072929062,M0,early8__coverage_then_margin_B40,95,w85__r95_f05
40,5,5.438192199391907,0.7743102750837052,0.0010128656072928145,M1,early8__coverage_then_margin_B40,95,w85__r95_f05
40,5,5.423449397880359,0.7731430118602051,0.001088205735740879,M2,early8__coverage_then_margin_B40,95,w85__r95_f05
16,1,4.867557231007995,0.8907015343690128,0.05948290466648098,M0,early8__coverage_then_margin_B40,96,w85__r96_f01
16,1,4.934767479220737,0.8818870492257732,0.06455363797979374,M1,early8__coverage_then_margin_B40,96,w85__r96_f01
16,1,4.414139083271972,0.7327548315559131,0.18192282011110336,M2,early8__coverage_then_margin_B40,96,w85__r96_f01
28,1,5.686436306665466,0.8406748789480706,0.0008198824631255712,M0,early8__coverage_then_margin_B40,96,w85__r96_f01
28,1,5.686436306665465,0.8406748789480707,0.000819882463125641,M1,early8__coverage_then_margin_B40,96,w85__r96_f01
28,1,5.686436306665465,0.8406748789480707,0.000819882463125641,M2,early8__coverage_then_margin_B40,96,w85__r96_f01
40,1,5.27084614667899,0.8372348634721944,0.0008759239860497501,M0,early8__coverage_then_margin_B40,96,w85__r96_f01
40,1,5.270846146678991,0.8372348634721944,0.0008759239860497388,M1,early8__coverage_then_margin_B40,96,w85__r96_f01
40,1,5.270846146678991,0.8372348634721944,0.0008759239860497388,M2,early8__coverage_then_margin_B40,96,w85__r96_f01
16,2,5.672507544584607,0.9394259871458064,0.0007522011814786405,M0,early8__coverage_then_margin_B40,96,w85__r96_f02
16,2,5.672507544584607,0.9394259871458062,0.000752201181478493,M1,early8__coverage_then_margin_B40,96,w85__r96_f02
16,2,5.672507544584607,0.9394259871458062,0.000752201181478493,M2,early8__coverage_then_margin_B40,96,w85__r96_f02
28,2,5.6143615583627335,0.9155515016824106,0.001617505755488486,M0,early8__coverage_then_margin_B40,96,w85__r96_f02
28,2,5.6143615583627335,0.9155515016824105,0.001617505755488819,M1,early8__coverage_then_margin_B40,96,w85__r96_f02
28,2,5.6143615583627335,0.9155515016824105,0.001617505755488819,M2,early8__coverage_then_margin_B40,96,w85__r96_f02
40,2,4.190462496044321,0.7158976336797385,0.0005209657276691017,M0,early8__coverage_then_margin_B40,96,w85__r96_f02
40,2,4.19046249604432,0.7158976336797387,0.0005209657276690892,M1,early8__coverage_then_margin_B40,96,w85__r96_f02
40,2,4.19046249604432,0.7158976336797387,0.0005209657276690892,M2,early8__coverage_then_margin_B40,96,w85__r96_f02
16,3,3.8701020030752677,0.8165067722580143,0.14713731606155203,M0,early8__coverage_then_margin_B40,96,w85__r96_f03
16,3,3.8701020030752677,0.8165067722580146,0.14713731606155192,M1,early8__coverage_then_margin_B40,96,w85__r96_f03
16,3,3.8701020030752677,0.8165067722580146,0.14713731606155192,M2,early8__coverage_then_margin_B40,96,w85__r96_f03
28,3,5.208357518880643,0.8668441856573013,0.014234314943903748,M0,early8__coverage_then_margin_B40,96,w85__r96_f03
28,3,5.208357518880643,0.8668441856573013,0.014234314943903757,M1,early8__coverage_then_margin_B40,96,w85__r96_f03
28,3,5.208357518880643,0.8668441856573013,0.014234314943903757,M2,early8__coverage_then_margin_B40,96,w85__r96_f03
40,3,3.288296461832468,0.6097525856398676,0.02797484572865257,M0,early8__coverage_then_margin_B40,96,w85__r96_f03
40,3,3.288296461832468,0.6097525856398678,0.02797484572865255,M1,early8__coverage_then_margin_B40,96,w85__r96_f03
40,3,3.288296461832468,0.6097525856398678,0.02797484572865255,M2,early8__coverage_then_margin_B40,96,w85__r96_f03
16,4,4.385858798188026,0.6904134459290315,0.006297730285920734,M0,early8__coverage_then_margin_B40,96,w85__r96_f04
16,4,4.385858798188026,0.6904134459290315,0.006297730285921039,M1,early8__coverage_then_margin_B40,96,w85__r96_f04
16,4,4.385858798188026,0.6904134459290315,0.006297730285921039,M2,early8__coverage_then_margin_B40,96,w85__r96_f04
28,4,5.277329292098512,0.9004315542601763,0.03765461497519355,M0,early8__coverage_then_margin_B40,96,w85__r96_f04
28,4,5.277329292098512,0.9004315542601765,0.037654614975193804,M1,early8__coverage_then_margin_B40,96,w85__r96_f04
28,4,5.277329292098512,0.9004315542601765,0.037654614975193804,M2,early8__coverage_then_margin_B40,96,w85__r96_f04
40,4,2.1481558295633727,0.41803363248704645,0.007183597670366374,M0,early8__coverage_then_margin_B40,96,w85__r96_f04
40,4,2.1480171788292757,0.4180360447982847,0.0072557817865801354,M1,early8__coverage_then_margin_B40,96,w85__r96_f04
40,4,2.148911398384098,0.41813527246565363,0.0072154301328968004,M2,early8__coverage_then_margin_B40,96,w85__r96_f04
16,5,5.385080363146316,0.911477700509928,0.0007600096742043043,M0,early8__coverage_then_margin_B40,96,w85__r96_f05
16,5,5.385080363146316,0.911477700509928,0.0007600096742041054,M1,early8__coverage_then_margin_B40,96,w85__r96_f05
16,5,5.385080363146316,0.911477700509928,0.0007600096742041054,M2,early8__coverage_then_margin_B40,96,w85__r96_f05
28,5,4.788691055698215,0.9833162781653615,0.0005876254715262123,M0,early8__coverage_then_margin_B40,96,w85__r96_f05
28,5,4.788691055698214,0.9833162781653615,0.0005876254715262184,M1,early8__coverage_then_margin_B40,96,w85__r96_f05
28,5,4.788691055698214,0.9833162781653615,0.0005876254715262184,M2,early8__coverage_then_margin_B40,96,w85__r96_f05
40,5,5.319519673947554,0.958489975136284,0.002782506707716034,M0,early8__coverage_then_margin_B40,96,w85__r96_f05
40,5,5.319519673947554,0.9584899751362839,0.002782506707716105,M1,early8__coverage_then_margin_B40,96,w85__r96_f05
40,5,5.319519673947554,0.9584899751362839,0.002782506707716105,M2,early8__coverage_then_margin_B40,96,w85__r96_f05
16,1,7.198631901448831,0.9298499534417309,0.001422134939684645,M0,early8__coverage_then_margin_B40,97,w85__r97_f01
16,1,7.19863190144883,0.9298499534417307,0.0014221349396847797,M1,early8__coverage_then_margin_B40,97,w85__r97_f01
16,1,7.19863190144883,0.9298499534417307,0.0014221349396847797,M2,early8__coverage_then_margin_B40,97,w85__r97_f01
28,1,5.024449968615826,0.9283151885685829,0.007773241390653273,M0,early8__coverage_then_margin_B40,97,w85__r97_f01
28,1,5.024449968615826,0.9283151885685829,0.007773241390653077,M1,early8__coverage_then_margin_B40,97,w85__r97_f01
28,1,5.024449968615826,0.9283151885685829,0.007773241390653077,M2,early8__coverage_then_margin_B40,97,w85__r97_f01
40,1,3.5930422214980875,0.6913970837978776,0.004589042549048817,M0,early8__coverage_then_margin_B40,97,w85__r97_f01
40,1,3.5930422214980875,0.6913970837978775,0.004589042549048552,M1,early8__coverage_then_margin_B40,97,w85__r97_f01
40,1,3.5930422214980875,0.6913970837978775,0.004589042549048552,M2,early8__coverage_then_margin_B40,97,w85__r97_f01
16,2,5.753973026805962,0.9756042040157116,0.0005150805084191579,M0,early8__coverage_then_margin_B40,97,w85__r97_f02
16,2,4.127082193961224,0.8379009692815002,0.0014834418309705394,M1,early8__coverage_then_margin_B40,97,w85__r97_f02
16,2,5.753973026805962,0.9756042040157115,0.0005150805084193498,M2,early8__coverage_then_margin_B40,97,w85__r97_f02
28,2,5.0212548608441585,0.965998057850867,0.0007468360371598981,M0,early8__coverage_then_margin_B40,97,w85__r97_f02
28,2,5.0212548608441585,0.965998057850867,0.0007468360371599835,M1,early8__coverage_then_margin_B40,97,w85__r97_f02
28,2,5.0212548608441585,0.965998057850867,0.0007468360371599835,M2,early8__coverage_then_margin_B40,97,w85__r97_f02
40,2,4.282253039901351,0.7808764728693275,0.0004870384316882625,M0,early8__coverage_then_margin_B40,97,w85__r97_f02
40,2,4.282253039901351,0.7808764728693275,0.0004870384316883991,M1,early8__coverage_then_margin_B40,97,w85__r97_f02
40,2,4.282253039901351,0.7808764728693275,0.0004870384316883991,M2,early8__coverage_then_margin_B40,97,w85__r97_f02
16,3,2.2820355984176057,0.5704928740832494,0.005706782667339903,M0,early8__coverage_then_margin_B40,97,w85__r97_f03
16,3,2.2820355984176057,0.5704928740832494,0.005706782667339656,M1,early8__coverage_then_margin_B40,97,w85__r97_f03
16,3,2.2820355984176057,0.5704928740832494,0.005706782667339656,M2,early8__coverage_then_margin_B40,97,w85__r97_f03
28,3,6.770258873257705,0.954045111359561,0.004090490381549234,M0,early8__coverage_then_margin_B40,97,w85__r97_f03
28,3,6.7702588732577045,0.954045111359561,0.004090490381549208,M1,early8__coverage_then_margin_B40,97,w85__r97_f03
28,3,6.7702588732577045,0.954045111359561,0.004090490381549208,M2,early8__coverage_then_margin_B40,97,w85__r97_f03
40,3,1.2009989553220486,0.3048439780671409,0.018192931366776053,M0,early8__coverage_then_margin_B40,97,w85__r97_f03
40,3,1.2009989553220486,0.30484397806714114,0.01819293136677567,M1,early8__coverage_then_margin_B40,97,w85__r97_f03
40,3,1.2044313456575462,0.30570876120339957,0.018251974206521197,M2,early8__coverage_then_margin_B40,97,w85__r97_f03
16,4,4.0924300229430415,0.8929922412066389,0.09544459824659235,M0,early8__coverage_then_margin_B40,97,w85__r97_f04
16,4,4.0924300229430415,0.892992241206639,0.09544459824659221,M1,early8__coverage_then_margin_B40,97,w85__r97_f04
16,4,4.0924300229430415,0.892992241206639,0.09544459824659221,M2,early8__coverage_then_margin_B40,97,w85__r97_f04
28,4,5.04335298189306,0.9945021687572281,0.0005874306390414084,M0,early8__coverage_then_margin_B40,97,w85__r97_f04
28,4,5.04335298189306,0.9945021687572281,0.0005874306390420243,M1,early8__coverage_then_margin_B40,97,w85__r97_f04
28,4,5.04335298189306,0.9945021687572281,0.0005874306390420243,M2,early8__coverage_then_margin_B40,97,w85__r97_f04
40,4,4.410568372158075,0.7356773245762002,0.0004741683155856966,M0,early8__coverage_then_margin_B40,97,w85__r97_f04
40,4,4.410568372158075,0.7356773245762003,0.00047416831558571546,M1,early8__coverage_then_margin_B40,97,w85__r97_f04
40,4,4.410568372158075,0.7356773245762003,0.00047416831558571546,M2,early8__coverage_then_margin_B40,97,w85__r97_f04
16,5,0.6110617500096004,0.0003844568480176423,0.176013806255356,M0,early8__coverage_then_margin_B40,97,w85__r97_f05
16,5,3.2225708293288333,0.5796784440449099,0.061447157994365995,M1,early8__coverage_then_margin_B40,97,w85__r97_f05
16,5,1.6512753192414995,0.2585734641272609,0.07417185389736546,M2,early8__coverage_then_margin_B40,97,w85__r97_f05
28,5,3.7598542372132377,0.9854636901082795,0.0006736941697058249,M0,early8__coverage_then_margin_B40,97,w85__r97_f05
28,5,3.7598542372132377,0.9854636901082794,0.0006736941697056813,M1,early8__coverage_then_margin_B40,97,w85__r97_f05
28,5,3.7598542372132377,0.9854636901082794,0.0006736941697056813,M2,early8__coverage_then_margin_B40,97,w85__r97_f05
40,5,3.9416567159920857,0.8169117707864448,0.09245002385751343,M0,early8__coverage_then_margin_B40,97,w85__r97_f05
40,5,3.9416567159920857,0.8169117707864447,0.09245002385751337,M1,early8__coverage_then_margin_B40,97,w85__r97_f05
40,5,3.9416567159920857,0.8169117707864447,0.09245002385751337,M2,early8__coverage_then_margin_B40,97,w85__r97_f05
16,1,0.009651058463205419,0.0013322206770102548,0.0009253255320309439,M0,early8__coverage_then_margin_B40,98,w85__r98_f01
16,1,0.013516489604576796,0.002383972514157418,1.087943607200316e-05,M1,early8__coverage_then_margin_B40,98,w85__r98_f01
16,1,0.009651058463205419,0.001332220677010255,0.0009253255320309441,M2,early8__coverage_then_margin_B40,98,w85__r98_f01
28,1,0.010851367045835229,0.001930196861060577,0.0004717161799995172,M0,early8__coverage_then_margin_B40,98,w85__r98_f01
28,1,0.010880396850845648,0.0018891063100459188,0.0004661196795730891,M1,early8__coverage_then_margin_B40,98,w85__r98_f01
28,1,0.010851367045835229,0.001930196861060577,0.0004717161799995174,M2,early8__coverage_then_margin_B40,98,w85__r98_f01
40,1,4.839496293647244,0.8339455372777944,0.10276402311529904,M0,early8__coverage_then_margin_B40,98,w85__r98_f01
40,1,4.839496293647244,0.8339455372777945,0.102764023115299,M1,early8__coverage_then_margin_B40,98,w85__r98_f01
40,1,4.839496293647244,0.8339455372777945,0.102764023115299,M2,early8__coverage_then_margin_B40,98,w85__r98_f01
16,2,0.8552888969148774,7.629384233262093e-06,0.24689108300598034,M0,early8__coverage_then_margin_B40,98,w85__r98_f02
16,2,0.8552888969148774,7.629384233262093e-06,0.24689108300598034,M1,early8__coverage_then_margin_B40,98,w85__r98_f02
16,2,0.887474574180325,0.0743162843498478,0.17942556230732884,M2,early8__coverage_then_margin_B40,98,w85__r98_f02
28,2,4.016565367795809,0.9971900522666115,0.0025243826995017225,M0,early8__coverage_then_margin_B40,98,w85__r98_f02
28,2,4.016565367795809,0.9971900522666115,0.0025243826995014814,M1,early8__coverage_then_margin_B40,98,w85__r98_f02
28,2,4.016565367795809,0.9971900522666115,0.0025243826995014814,M2,early8__coverage_then_margin_B40,98,w85__r98_f02
40,2,4.250217371940356,0.6844028696356015,0.00048554719169945364,M0,early8__coverage_then_margin_B40,98,w85__r98_f02
40,2,4.250217371940356,0.6844028696356014,0.00048554719169932494,M1,early8__coverage_then_margin_B40,98,w85__r98_f02
40,2,4.250217371940356,0.6844028696356014,0.00048554719169932494,M2,early8__coverage_then_margin_B40,98,w85__r98_f02
16,3,6.104376526165138,0.865832760330451,0.0011738927774778154,M0,early8__coverage_then_margin_B40,98,w85__r98_f03
16,3,6.104376526165138,0.865832760330451,0.001173892777477831,M1,early8__coverage_then_margin_B40,98,w85__r98_f03
16,3,6.104376526165138,0.865832760330451,0.001173892777477831,M2,early8__coverage_then_margin_B40,98,w85__r98_f03
28,3,5.676229757095751,0.8897880053914711,0.002313435791632079,M0,early8__coverage_then_margin_B40,98,w85__r98_f03
28,3,5.676229757095751,0.8897880053914711,0.002313435791632214,M1,early8__coverage_then_margin_B40,98,w85__r98_f03
28,3,5.676229757095751,0.8897880053914711,0.002313435791632214,M2,early8__coverage_then_margin_B40,98,w85__r98_f03
40,3,3.6151824753448163,0.5947242065462571,0.019896229020435894,M0,early8__coverage_then_margin_B40,98,w85__r98_f03
40,3,3.6151824753448163,0.5947242065462571,0.019896229020436033,M1,early8__coverage_then_margin_B40,98,w85__r98_f03
40,3,3.6151824753448163,0.5947242065462571,0.019896229020436033,M2,early8__coverage_then_margin_B40,98,w85__r98_f03
16,4,0.9344798469786407,0.1257828270821839,0.13742756049388122,M0,early8__coverage_then_margin_B40,98,w85__r98_f04
16,4,1.475607970199091,0.26508921797059637,0.06795875501900356,M1,early8__coverage_then_margin_B40,98,w85__r98_f04
16,4,0.9428583335847687,0.1320822765220363,0.12994438103369327,M2,early8__coverage_then_margin_B40,98,w85__r98_f04
28,4,3.9944632910118654,0.867795437324802,0.05758615386233149,M0,early8__coverage_then_margin_B40,98,w85__r98_f04
28,4,3.9944632910118654,0.867795437324802,0.05758615386233158,M1,early8__coverage_then_margin_B40,98,w85__r98_f04
28,4,3.9944632910118654,0.867795437324802,0.05758615386233158,M2,early8__coverage_then_margin_B40,98,w85__r98_f04
40,4,4.087991835407515,0.7166088888131743,0.0005097365053540973,M0,early8__coverage_then_margin_B40,98,w85__r98_f04
40,4,4.087991835407514,0.7166088888131743,0.0005097365053538525,M1,early8__coverage_then_margin_B40,98,w85__r98_f04
40,4,4.087991835407514,0.7166088888131743,0.0005097365053538525,M2,early8__coverage_then_margin_B40,98,w85__r98_f04
16,5,5.6091945127933,0.9458770760413112,0.004491283458754566,M0,early8__coverage_then_margin_B40,98,w85__r98_f05
16,5,5.6091945127933,0.9458770760413113,0.0044912834587547915,M1,early8__coverage_then_margin_B40,98,w85__r98_f05
16,5,5.6091945127933,0.9458770760413113,0.0044912834587547915,M2,early8__coverage_then_margin_B40,98,w85__r98_f05
28,5,3.750151554443809,0.6165957088269768,0.34887053225683967,M0,early8__coverage_then_margin_B40,98,w85__r98_f05
28,5,3.7501515544438084,0.6165957088269768,0.3488705322568394,M1,early8__coverage_then_margin_B40,98,w85__r98_f05
28,5,3.7501515544438084,0.6165957088269768,0.3488705322568394,M2,early8__coverage_then_margin_B40,98,w85__r98_f05
40,5,4.295359730913177,0.8295054873731169,0.13736925864480282,M0,early8__coverage_then_margin_B40,98,w85__r98_f05
40,5,4.2953597309131775,0.8295054873731168,0.13736925864480326,M1,early8__coverage_then_margin_B40,98,w85__r98_f05
40,5,4.2953597309131775,0.8295054873731168,0.13736925864480326,M2,early8__coverage_then_margin_B40,98,w85__r98_f05
16,1,0.4749784013025387,3.671250062639916e-07,0.13711408511691361,M0,early8__coverage_then_margin_B40,99,w85__r99_f01
16,1,1.2710885741818636,0.19768969635016018,0.10067132060687192,M1,early8__coverage_then_margin_B40,99,w85__r99_f01
16,1,0.4749784013025387,3.671250062639916e-07,0.1371140851169136,M2,early8__coverage_then_margin_B40,99,w85__r99_f01
28,1,4.872775489002242,0.991240304085955,0.0006467592251274837,M0,early8__coverage_then_margin_B40,99,w85__r99_f01
28,1,4.872775489002242,0.9912403040859548,0.0006467592251280682,M1,early8__coverage_then_margin_B40,99,w85__r99_f01
28,1,4.872775489002242,0.9912403040859548,0.0006467592251280682,M2,early8__coverage_then_margin_B40,99,w85__r99_f01
40,1,3.996031527912327,0.883668642366612,0.07310127107328124,M0,early8__coverage_then_margin_B40,99,w85__r99_f01
40,1,3.9960315279123275,0.8836686423666119,0.07310127107328115,M1,early8__coverage_then_margin_B40,99,w85__r99_f01
40,1,3.9960315279123275,0.8836686423666119,0.07310127107328115,M2,early8__coverage_then_margin_B40,99,w85__r99_f01
16,2,4.193177643934367,0.8898445910276818,0.10224524523356282,M0,early8__coverage_then_margin_B40,99,w85__r99_f02
16,2,5.030795386004348,0.9399483343195348,0.07631766140365685,M1,early8__coverage_then_margin_B40,99,w85__r99_f02
16,2,4.387769822549397,0.7352086451950747,0.1780438545955698,M2,early8__coverage_then_margin_B40,99,w85__r99_f02
28,2,4.220278255240141,0.8982150989602411,0.001964069940017718,M0,early8__coverage_then_margin_B40,99,w85__r99_f02
28,2,4.220278255240141,0.8982150989602411,0.0019640699400176286,M1,early8__coverage_then_margin_B40,99,w85__r99_f02
28,2,4.220278255240141,0.8982150989602411,0.0019640699400176286,M2,early8__coverage_then_margin_B40,99,w85__r99_f02
40,2,4.224745308789977,0.8398197774684266,0.08763660861088299,M0,early8__coverage_then_margin_B40,99,w85__r99_f02
40,2,4.224745308789977,0.8398197774684266,0.08763660861088327,M1,early8__coverage_then_margin_B40,99,w85__r99_f02
40,2,4.224745308789977,0.8398197774684266,0.08763660861088327,M2,early8__coverage_then_margin_B40,99,w85__r99_f02
16,3,0.4280158455991462,2.904399816183906e-08,0.12355750279317922,M0,early8__coverage_then_margin_B40,99,w85__r99_f03
16,3,4.438023056335928,0.8541854762970909,0.07507417755948409,M1,early8__coverage_then_margin_B40,99,w85__r99_f03
16,3,3.0880166397564244,0.4956218251315171,0.1371431530306361,M2,early8__coverage_then_margin_B40,99,w85__r99_f03
28,3,4.198167104528379,0.8186566509995775,0.009909172636209171,M0,early8__coverage_then_margin_B40,99,w85__r99_f03
