run_id,repeat,fold,model,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,true_negative,true_positive,row_count,fit_status,kernel,residual_sd,length_scale,residual_sd_lower_bound_hit,residual_sd_upper_bound_hit,length_scale_lower_bound_hit,length_scale_upper_bound_hit,convergence_warning,warning_text
w85__r09_f02,9,2,physics_ridge_residual_gp,full81,0.9893390191897654,0.9260788814360243,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,66,11,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.12, physics_prior_sd=5)",1.0,1.1196016944693843,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r09_f02,9,2,physics_ridge_residual_gp,B1_q30,0.9444444444444444,0.7545918367346939,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3,1,17,4,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.12, physics_prior_sd=5)",1.0,1.1196016944693843,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r09_f02,9,2,physics_ridge_residual_gp,B1_q20,0.9,0.7545918367346939,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1,9,4,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.12, physics_prior_sd=5)",1.0,1.1196016944693843,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r09_f03,9,3,physics_ridge_residual_gp,full81,0.997979797979798,0.9913888888888889,0.9629629629629629,0.9772727272727273,1.0,0.9545454545454546,0,3,63,15,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.629, physics_prior_sd=5)",1.0,1.6288077372478553,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r09_f03,9,3,physics_ridge_residual_gp,B1_q30,0.9841269841269841,0.9617346938775511,0.88,0.9166666666666667,1.0,0.8333333333333334,0,3,15,7,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.629, physics_prior_sd=5)",1.0,1.6288077372478553,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r09_f03,9,3,physics_ridge_residual_gp,B1_q20,0.9666666666666667,0.9266666666666667,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0,2,10,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.629, physics_prior_sd=5)",1.0,1.6288077372478553,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r09_f04,9,4,physics_ridge_residual_gp,full81,0.992929292929293,0.9683778639660993,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.18, physics_prior_sd=5)",1.0,1.1799485225573207,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r09_f04,9,4,physics_ridge_residual_gp,B1_q30,0.9485294117647058,0.883531746031746,0.88,0.8455882352941176,0.75,0.9411764705882353,2,1,16,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.18, physics_prior_sd=5)",1.0,1.1799485225573207,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r09_f04,9,4,physics_ridge_residual_gp,B1_q20,0.9142857142857144,0.8801587301587301,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1,9,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.18, physics_prior_sd=5)",1.0,1.1799485225573207,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r09_f05,9,5,physics_ridge_residual_gp,full81,0.9868686868686869,0.9584733893557422,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.191, physics_prior_sd=5)",1.0,1.1912936640619591,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r09_f05,9,5,physics_ridge_residual_gp,B1_q30,0.9166666666666667,0.9035204991087344,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,15,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.191, physics_prior_sd=5)",1.0,1.1912936640619591,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r09_f05,9,5,physics_ridge_residual_gp,B1_q20,0.8166666666666667,0.7912087912087913,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2,1,11,3,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.191, physics_prior_sd=5)",1.0,1.1912936640619591,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f01,10,1,physics_ridge_residual_gp,full81,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.288, physics_prior_sd=5)",1.0,1.2876698364200903,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f01,10,1,physics_ridge_residual_gp,B1_q30,0.9912280701754387,0.9761904761904762,0.92,0.8333333333333333,0.6666666666666666,1.0,2,0,19,4,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.288, physics_prior_sd=5)",1.0,1.2876698364200903,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f01,10,1,physics_ridge_residual_gp,B1_q20,0.9833333333333333,0.9666666666666668,0.8823529411764706,0.8,0.6,1.0,2,0,12,3,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.288, physics_prior_sd=5)",1.0,1.2876698364200903,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f02,10,2,physics_ridge_residual_gp,full81,0.9840085287846482,0.9415266106442577,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.161, physics_prior_sd=5)",1.0,1.1611364279879277,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f02,10,2,physics_ridge_residual_gp,B1_q30,0.8970588235294117,0.8509740259740259,0.88,0.8125,0.625,1.0,3,0,17,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.161, physics_prior_sd=5)",1.0,1.1611364279879277,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f02,10,2,physics_ridge_residual_gp,B1_q20,0.8472222222222222,0.8727564102564104,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.161, physics_prior_sd=5)",1.0,1.1611364279879277,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f03,10,3,physics_ridge_residual_gp,full81,0.9858585858585859,0.9151479457361811,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,64,14,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.184, physics_prior_sd=5)",1.0,1.1844684081581356,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f03,10,3,physics_ridge_residual_gp,B1_q30,0.9133333333333333,0.7733658008658009,0.88,0.8833333333333333,0.9,0.8666666666666667,1,2,13,9,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.184, physics_prior_sd=5)",1.0,1.1844684081581356,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f03,10,3,physics_ridge_residual_gp,B1_q20,0.8472222222222222,0.7347222222222223,0.8235294117647058,0.8263888888888888,0.875,0.7777777777777778,1,2,7,7,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.184, physics_prior_sd=5)",1.0,1.1844684081581356,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f04,10,4,physics_ridge_residual_gp,full81,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.166, physics_prior_sd=5)",1.0,1.1659007469710083,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f04,10,4,physics_ridge_residual_gp,B1_q30,0.9920634920634921,0.982142857142857,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,1,1,17,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.166, physics_prior_sd=5)",1.0,1.1659007469710083,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f04,10,4,physics_ridge_residual_gp,B1_q20,0.9833333333333333,0.9666666666666668,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1,1,11,4,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.166, physics_prior_sd=5)",1.0,1.1659007469710083,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r10_f05,10,5,physics_ridge_residual_gp,full81,0.9850746268656717,0.9289231601731601,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,66,11,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.1802, length_scale=0.904, physics_prior_sd=5)",0.18021436872396476,0.9039735049482794,False,False,False,False,False,
w85__r10_f05,10,5,physics_ridge_residual_gp,B1_q30,0.9097222222222222,0.8241943241943241,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,15,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.1802, length_scale=0.904, physics_prior_sd=5)",0.18021436872396476,0.9039735049482794,False,False,False,False,False,
w85__r10_f05,10,5,physics_ridge_residual_gp,B1_q20,0.9027777777777778,0.8782627865961199,0.7647058823529411,0.7708333333333333,0.6666666666666666,0.875,3,1,7,6,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.1802, length_scale=0.904, physics_prior_sd=5)",0.18021436872396476,0.9039735049482794,False,False,False,False,False,
w85__r11_f01,11,1,physics_ridge_residual_gp,full81,1.0,1.0,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.208, physics_prior_sd=5)",1.0,1.207737218609584,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r11_f01,11,1,physics_ridge_residual_gp,B1_q30,1.0,1.0,0.92,0.8888888888888888,0.7777777777777778,1.0,2,0,16,7,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.208, physics_prior_sd=5)",1.0,1.207737218609584,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r11_f01,11,1,physics_ridge_residual_gp,B1_q20,1.0,1.0,0.8823529411764706,0.875,0.75,1.0,2,0,9,6,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.208, physics_prior_sd=5)",1.0,1.207737218609584,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r11_f02,11,2,physics_ridge_residual_gp,full81,0.997867803837953,0.9901360544217687,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.291, physics_prior_sd=5)",1.0,1.290835629441275,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r11_f02,11,2,physics_ridge_residual_gp,B1_q30,0.9841269841269841,0.9617346938775511,0.88,0.7857142857142857,0.5714285714285714,1.0,3,0,18,4,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.291, physics_prior_sd=5)",1.0,1.290835629441275,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r11_f02,11,2,physics_ridge_residual_gp,B1_q20,0.9807692307692308,0.95,0.8823529411764706,0.75,0.5,1.0,2,0,13,2,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.291, physics_prior_sd=5)",1.0,1.290835629441275,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r11_f03,11,3,physics_ridge_residual_gp,full81,0.992929292929293,0.9728696741854637,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.57, physics_prior_sd=5)",1.0,1.5695203497772754,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r11_f03,11,3,physics_ridge_residual_gp,B1_q30,0.961038961038961,0.9562770562770564,0.84,0.827922077922078,0.7272727272727273,0.9285714285714286,3,1,13,8,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.57, physics_prior_sd=5)",1.0,1.5695203497772754,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r11_f03,11,3,physics_ridge_residual_gp,B1_q20,0.9166666666666667,0.9202741702741704,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1,8,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.57, physics_prior_sd=5)",1.0,1.5695203497772754,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r11_f04,11,4,physics_ridge_residual_gp,full81,0.992929292929293,0.9728696741854637,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,64,14,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.138, physics_prior_sd=5)",1.0,1.1379745816644338,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r11_f04,11,4,physics_ridge_residual_gp,B1_q30,0.9385964912280702,0.8523809523809524,0.88,0.8640350877192983,0.8333333333333334,0.8947368421052632,1,2,17,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.138, physics_prior_sd=5)",1.0,1.1379745816644338,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r11_f04,11,4,physics_ridge_residual_gp,B1_q20,0.8939393939393939,0.8523809523809524,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1,2,9,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.138, physics_prior_sd=5)",1.0,1.1379745816644338,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r11_f05,11,5,physics_ridge_residual_gp,full81,0.9808080808080808,0.917330340225077,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.9616, length_scale=0.9112, physics_prior_sd=5)",0.9615742490904424,0.9112464836514501,False,False,False,False,False,
w85__r11_f05,11,5,physics_ridge_residual_gp,B1_q30,0.8823529411764706,0.7018668831168831,0.88,0.8455882352941176,0.75,0.9411764705882353,2,1,16,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.9616, length_scale=0.9112, physics_prior_sd=5)",0.9615742490904424,0.9112464836514501,False,False,False,False,False,
w85__r11_f05,11,5,physics_ridge_residual_gp,B1_q20,0.8142857142857143,0.6857142857142857,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1,9,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.9616, length_scale=0.9112, physics_prior_sd=5)",0.9615742490904424,0.9112464836514501,False,False,False,False,False,
w85__r12_f01,12,1,physics_ridge_residual_gp,full81,0.9919191919191919,0.9726190476190475,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.44, physics_prior_sd=5)",1.0,1.4402605773012034,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r12_f01,12,1,physics_ridge_residual_gp,B1_q30,0.9411764705882353,0.9186507936507937,0.88,0.8125,0.625,1.0,3,0,17,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.44, physics_prior_sd=5)",1.0,1.4402605773012034,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r12_f01,12,1,physics_ridge_residual_gp,B1_q20,0.8999999999999999,0.8600000000000001,0.8235294117647058,0.7,0.4,1.0,3,0,12,2,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.44, physics_prior_sd=5)",1.0,1.4402605773012034,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r12_f02,12,2,physics_ridge_residual_gp,full81,0.994949494949495,0.9796825396825397,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.246, physics_prior_sd=5)",1.0,1.246495487866551,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r12_f02,12,2,physics_ridge_residual_gp,B1_q30,0.9603174603174603,0.9129251700680272,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2,1,17,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.246, physics_prior_sd=5)",1.0,1.246495487866551,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r12_f02,12,2,physics_ridge_residual_gp,B1_q20,0.9428571428571428,0.9240362811791383,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1,9,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.246, physics_prior_sd=5)",1.0,1.246495487866551,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r12_f03,12,3,physics_ridge_residual_gp,full81,0.9828282828282828,0.8986260036260036,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.9398, physics_prior_sd=5)",1.0,0.9397694263806878,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r12_f03,12,3,physics_ridge_residual_gp,B1_q30,0.9090909090909091,0.7921323625869081,0.92,0.9188311688311688,0.9090909090909091,0.9285714285714286,1,1,13,10,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.9398, physics_prior_sd=5)",1.0,0.9397694263806878,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r12_f03,12,3,physics_ridge_residual_gp,B1_q20,0.8611111111111112,0.7765792849126182,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1,1,7,8,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.9398, physics_prior_sd=5)",1.0,0.9397694263806878,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r12_f04,12,4,physics_ridge_residual_gp,full81,0.9957356076759062,0.9822929171668666,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.359, physics_prior_sd=5)",1.0,1.3591080117176637,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r12_f04,12,4,physics_ridge_residual_gp,B1_q30,0.9736842105263158,0.9305555555555556,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2,1,18,4,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.359, physics_prior_sd=5)",1.0,1.3591080117176637,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r12_f04,12,4,physics_ridge_residual_gp,B1_q20,0.9545454545454545,0.9305555555555556,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1,10,4,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.359, physics_prior_sd=5)",1.0,1.3591080117176637,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r12_f05,12,5,physics_ridge_residual_gp,full81,0.9936034115138593,0.9680289948147092,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.7578, length_scale=0.9953, physics_prior_sd=5)",0.7577912454378419,0.9953430736635138,False,False,False,False,False,
w85__r12_f05,12,5,physics_ridge_residual_gp,B1_q30,0.9603174603174602,0.8954648526077098,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2,1,17,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.7578, length_scale=0.9953, physics_prior_sd=5)",0.7577912454378419,0.9953430736635138,False,False,False,False,False,
w85__r12_f05,12,5,physics_ridge_residual_gp,B1_q20,0.9393939393939393,0.8972222222222223,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1,10,4,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.7578, length_scale=0.9953, physics_prior_sd=5)",0.7577912454378419,0.9953430736635138,False,False,False,False,False,
w85__r13_f01,13,1,physics_ridge_residual_gp,full81,0.9936034115138593,0.9701007326007326,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.649, physics_prior_sd=5)",1.0,1.6489868392473308,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f01,13,1,physics_ridge_residual_gp,B1_q30,0.9600000000000001,0.941540404040404,0.88,0.8666666666666667,0.8,0.9333333333333333,2,1,14,8,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.649, physics_prior_sd=5)",1.0,1.6489868392473308,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f01,13,1,physics_ridge_residual_gp,B1_q20,0.9571428571428572,0.9379251700680271,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1,9,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.649, physics_prior_sd=5)",1.0,1.6489868392473308,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f02,13,2,physics_ridge_residual_gp,full81,0.992929292929293,0.9632159507159507,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,65,15,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.9959, physics_prior_sd=5)",1.0,0.9959224924953347,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f02,13,2,physics_ridge_residual_gp,B1_q30,0.95,0.7100000000000001,0.96,0.975,1.0,0.95,0,1,19,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.9959, physics_prior_sd=5)",1.0,0.9959224924953347,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f02,13,2,physics_ridge_residual_gp,B1_q20,0.9166666666666666,0.7100000000000001,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0,1,11,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.9959, physics_prior_sd=5)",1.0,0.9959224924953347,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
