experiment_name,population_row_index,has_keyhole,transition_count,max_positive_delta_W,diagnostic_argmax_delta_W_fraction,diagnostic_first_W_um,min_delta_W,median_positive_delta_W,fraction_positive_delta_W,total_positive_delta_W,max_positive_width_rate,median_positive_width_rate,fraction_positive_width_rate,resolution_points
P-210p211145159_VX-0p921242046338_LS-8p23126060485e-05_ST-311p238003519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p23653975868e-06_H-0e4c2fc094,47,0,100,55.54386871813189,0.0,4.0,-3.301236865970509,0.715141840659328,0.49,197.3623458337402,5495.111651934932,70.75100010292303,0.49,101
P-210p302841339_VX-0p779412575788_LS-5p86430912284e-05_ST-304p177226769_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18943131388e-06_H-c15424829d,48,0,100,45.13879886187848,0.0,4.0,-2.6165678670390378,0.8304418973247891,0.44,177.46194035032556,3794.9016201381028,69.8167736193337,0.44,101
P-210p331349445_VX-0p877062157481_LS-5p88084341536e-05_ST-346p930868597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p50031780743e-06_H-0e4c2fc094,49,0,100,45.86978579120878,0.0,4.0,-2.2811024697802225,0.2862495934065805,0.56,162.23651902054638,4342.103482191018,27.096820594803763,0.56,101
P-210p464738138_VX-0p237113609615_LS-6p46217439158e-05_ST-306p057190902_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p03451864735e-05_H-12faed80a6,379,0,100,29.55868191428572,0.0,4.0,-5.664712292307556,1.3921280447953137,0.76,250.1717014611981,2052.8862578962185,96.68497873753341,0.76,101
P-211p816522505_VX-0p520710876808_LS-4p80782604054e-05_ST-318p660442183_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p26448979247e-06_H-5a4acb0e81,268,1,100,41.42871681043973,0.0,4.0,-2.2042947583334183,0.4916689916666712,0.49,173.97065565961253,2333.442328898251,27.69289819453508,0.49,101
P-211p964201781_VX-0p31026524833_LS-8p22948660567e-05_ST-308p041416816_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p5548375556e-05_H-22f5435fc5,50,0,100,37.37722454615387,0.0,4.0,-7.960424215894463,1.311314410600474,0.74,270.23210508957857,2317.422154821611,81.30269446063198,0.74,101
P-212p092538093_VX-0p79096361392_LS-7p95278191784e-05_ST-347p757246585_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09904238086e-06_H-b40dbd8ddd,269,0,100,55.64669769230774,0.0,4.0,-7.3383732417582195,0.5478117777777811,0.49,204.6971915557981,4720.3021250939655,46.46883294124755,0.49,101
P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a,270,0,100,39.36953066850828,0.0,4.0,-4.0326152439436385,1.6203660606520742,0.66,275.4928178770648,2494.1402949106314,102.65350426467391,0.66,101
P-212p474685749_VX-0p445530901525_LS-8p01654967217e-05_ST-390p176194232_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p08278024858e-05_H-4e23685f04,51,0,100,55.47636433791212,0.0,4.0,-8.697595486263765,1.0432952222221843,0.57,249.14729523026173,3160.9860631100273,59.44588648719179,0.57,101
P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,52,1,100,35.33833666464087,0.0,4.0,-8.519048367533827,0.7165333319445466,0.6,204.02127507077378,2167.4207506167454,43.94743382812052,0.6,101
P-213p315910834_VX-0p426447159191_LS-8p60684535809e-05_ST-346p722503996_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13123525366e-05_H-6aeda8a35c,53,0,100,39.90708509010989,0.0,4.0,-1.0952585415579108,0.944773777912701,0.57,241.87944973159318,2288.7379610305666,54.18435361070643,0.57,101
P-213p87237204_VX-0p329966780459_LS-7p13970627017e-05_ST-390p008507958_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p46200190101e-05_H-765072ed36,380,0,100,32.21036509230764,0.010101010101010102,4.0,-2.5414186939226795,1.6333446178131368,0.62,246.87517256277457,1974.9987425579777,100.1495499073115,0.62,101
P-217p682945702_VX-0p631899079757_LS-7p17459883069e-05_ST-324p134516573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p63432129838e-06_H-7c2e16b959,54,0,100,49.45940558461523,0.0,4.0,-2.191451755555562,0.984293667032972,0.47,205.4675395730115,3350.950464864614,66.68740317682722,0.47,101
P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd,271,0,100,31.413882070329727,0.0,4.0,-5.116930670329701,0.45616886596492634,0.62,213.11635289905908,1837.2891718452436,26.679737196883323,0.62,101
P-218p170294814_VX-0p856055229722_LS-8p4878396046e-05_ST-374p889107005_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63529131711e-06_H-73846c96ef,272,0,100,53.494374601104994,0.0,4.0,-3.4935895049724195,0.5429834601815031,0.48,199.35083387196278,4905.390701913725,49.79114227858025,0.48,101
P-218p315594294_VX-0p70315782783_LS-8p24115302242e-05_ST-319p105471156_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p86065121098e-06_H-6c8dbbeedf,273,0,100,53.47922922417583,0.0,4.0,-2.422877290607687,0.39080449064323375,0.54,207.05007040908635,4023.2041133097327,29.39994194129134,0.54,101
P-218p352277735_VX-0p662592791038_LS-5p96508880483e-05_ST-307p55260089_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28067173121e-06_H-b41981edcb,381,0,100,42.08603784999997,0.0,4.0,-4.407407907692203,0.4072681183332918,0.52,184.46829052255464,3001.8098751795687,29.048623294403974,0.52,101
P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,275,0,100,55.99260405580111,0.0,4.0,-1.9109506155302824,0.3724611574798473,0.53,178.59798246557452,5538.520010477208,36.842072423918495,0.53,101
P-218p623352015_VX-0p878480487228_LS-8p13012329394e-05_ST-381p006435488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49143740032e-06_H-90ad187ad0,382,0,100,55.11916896703293,0.0,4.0,-3.6562280263736113,0.9615303088889107,0.49,207.50483395378623,5191.397912995818,90.5617144161521,0.49,101
P-218p846041052_VX-0p877499363134_LS-5p6186595533e-05_ST-332p098243358_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49757732676e-06_H-27d926f040,276,0,100,47.09400815769231,0.0,4.0,-2.8680525008803386,0.5719306632549888,0.5,166.43335344630913,4461.751732056645,54.1855052738258,0.5,101
P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b,278,0,100,47.78638338461543,0.0,4.0,-1.7464796593406788,0.41602753888886923,0.61,225.27068365381564,2753.8728661339246,23.975175976162713,0.61,101
P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790,279,0,100,47.39354007912086,0.0,4.0,-5.228327261538553,0.40472410647804224,0.46,167.97015726164685,4610.91601999205,39.37559555840552,0.46,101
P-222p052357041_VX-0p997941039436_LS-5p29599486117e-05_ST-383p923575745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83407377027e-06_H-02b1b704be,383,0,100,41.22893170329671,0.0,4.0,-2.4085420549450305,0.3540537706043949,0.5,155.2599373712494,4450.5396760075055,38.21904396782905,0.5,101
P-222p079289377_VX-0p741891960581_LS-8p7279944479e-05_ST-335p366959171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p50245704137e-06_H-0f2c16c7e5,55,0,100,49.829416491208754,0.0,4.0,-3.1961356883158487,0.5529126049450213,0.51,215.9352256429067,3950.967506080046,43.84036357771242,0.51,101
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,384,1,100,40.80944031648357,0.0,4.0,-3.1098029054944902,0.3677362182717019,0.56,172.23949603634736,2551.9259530166273,22.995551813355682,0.56,101
P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd,282,0,100,53.9351413516484,0.0,4.0,-3.3179740111111187,0.4990920777777603,0.61,230.07768421066766,3008.7429513065445,27.841584047704792,0.61,101
P-225p007853492_VX-0p825221323097_LS-8p70957490335e-05_ST-338p940755161_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p84585064393e-06_H-c2c7cd9590,56,0,100,51.638962637362674,0.0,4.0,-1.6980588410539497,0.482258551929192,0.48,207.676153730678,4557.586012251286,42.56349698571869,0.48,101
P-225p511353261_VX-0p242923031869_LS-6p38341457094e-05_ST-340p774386379_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p9858638211e-05_H-5cefbb31d2,385,0,100,34.00686407458566,0.0,0.0,-7.570487289782051,1.5713604714912037,0.72,261.14768084175336,2330.7738200413396,107.69842937492774,0.72,101
P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,386,0,100,55.88212753461541,0.0,4.0,-2.130818985555578,0.5789967661110609,0.56,212.1207766629648,3457.6585386909455,35.824926511222,0.56,101
P-227p095146149_VX-0p485569900572_LS-4p61845747353e-05_ST-309p475761642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p93496630935e-06_H-c5f6eebf67,57,1,100,47.5111627857143,0.0,4.0,-1.769633310526359,0.37120172249998973,0.58,174.76149968538346,2703.3266254833934,21.120920664169834,0.58,101
P-227p690023792_VX-0p392329282459_LS-7p92871102354e-05_ST-391p94840599_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p22961013075e-05_H-12074f4927,387,0,100,47.39446504615381,0.0,4.0,-1.88331839312454,0.7748011356726607,0.68,249.62030840374283,2765.6711098891997,45.212982460134995,0.68,101
P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b,285,0,100,33.67102606153838,0.0,4.0,-4.023566331648439,1.1723371777777913,0.67,261.21664249832486,2104.3653445362556,73.26850463416811,0.67,101
P-228p907235932_VX-0p414638318501_LS-7p95917332413e-05_ST-340p25610662_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16345267376e-05_H-02b1b704be,388,0,100,43.985158448351605,0.0,4.0,-1.5637149010989049,1.1116783037904838,0.62,246.09985768053895,2536.6741405588427,64.11175281218777,0.62,101
P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,287,1,100,44.2246016368132,0.0,4.0,-2.6703412194443956,0.7654030822221216,0.57,216.81919737435769,2500.049980918791,43.268811708452816,0.57,101
P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,288,0,100,39.85777790769231,0.0,4.0,-1.8379935252631867,0.6441653602339272,0.63,211.9337944504627,2382.9100258244216,38.51163250357617,0.63,101
P-229p433825146_VX-0p876957934743_LS-6p77377719261e-05_ST-358p900225798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p34693508648e-06_H-bf889bf790,290,0,100,45.0933162307692,0.0,4.0,-2.817957226519269,0.531815571557587,0.5,168.60033176135832,4258.419177509345,50.22237923751536,0.5,101
P-230p324353521_VX-0p227660683076_LS-8p68191306555e-05_ST-386p564919231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p11899592755e-05_H-0602c4a780,58,0,100,27.36762965384618,0.0,4.0,-8.211801372230013,1.6368315864662293,0.75,303.7986072978979,1876.3857046274827,112.22482285002354,0.75,101
P-231p081894821_VX-0p850370876493_LS-5p5190986405e-05_ST-302p777484886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67296074733e-06_H-179e4a5e71,59,0,100,47.29493531428573,0.0,4.0,-2.111430961714518,0.42227551666664453,0.45,164.73563343349718,4339.680036296288,38.74707973099587,0.45,101
P-233p106311211_VX-0p310101846937_LS-6p6327379673e-05_ST-336p786172861_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p55565684328e-05_H-add9572a86,60,0,100,37.31491447637366,0.0,4.0,-1.348404344444475,0.9878616166666347,0.67,240.384009712802,2331.5976523868712,61.725877135839596,0.67,101
P-233p11801175_VX-0p947725383123_LS-6p63357513021e-05_ST-310p062780041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p09020934642e-06_H-1d842653b1,61,0,100,55.56177338736259,0.0,4.0,-1.9949012049358714,0.5016173406593509,0.43,179.51968500153674,5660.924250607372,51.107399838853844,0.43,101
P-233p918914285_VX-0p55009860706_LS-6p76633993968e-05_ST-363p156889773_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76955611431e-06_H-9f078c62f6,62,0,100,55.64858964861883,0.0,4.0,-3.3600554461538366,0.6419961666666438,0.55,214.8264094074043,3277.73025054856,37.813900936332445,0.55,101
P-234p126702838_VX-0p687075747958_LS-6p17120592739e-05_ST-378p601004081_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p02123545672e-06_H-9aef4c9512,292,0,100,39.64992418571422,0.0,4.0,-2.4195296805051782,0.4322720933333528,0.53,187.61447487214778,2926.831737761444,31.90895589587225,0.53,101
P-234p345987256_VX-0p872091919433_LS-7p00578367301e-05_ST-333p182550298_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p53166529298e-06_H-b41981edcb,389,0,100,54.96493205714288,0.0,4.0,-3.3066902778641065,0.4856501225275167,0.49,184.596010865364,5143.970238133677,45.45024769302667,0.49,101
P-235p890696826_VX-0p62852965691_LS-7p09715556056e-05_ST-349p581827429_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p6752473809e-06_H-765072ed36,390,0,100,55.25320894285713,0.0,4.0,-2.528064915994264,0.5071963059209992,0.52,202.6517059287072,3716.958007195041,34.11978067124531,0.52,101
P-236p206080041_VX-0p584146530445_LS-8p43378292301e-05_ST-319p849522294_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p25840838144e-06_H-b41981edcb,391,0,100,49.044481239011,0.0,4.0,-2.280381291208755,0.45051535911602514,0.57,226.35787625218845,3052.0408962877596,28.03559678258306,0.57,101
P-236p369825033_VX-0p606859942193_LS-6p45901770765e-05_ST-328p218563755_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p94931460723e-06_H-0e4c2fc094,63,0,100,55.82873252967029,0.0,4.0,-2.097831113333342,0.47171133333336,0.55,199.3667483602615,3632.9111171602144,30.69540126218149,0.55,101
P-236p763849841_VX-0p800191513041_LS-6p78517796151e-05_ST-355p994293515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02870753363e-06_H-eb41f0639c,293,0,100,55.42912454780224,0.0,4.0,-2.4070570909052265,0.5650006278022346,0.52,191.6413336847597,4758.431286866706,48.50368261030177,0.52,101
P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,294,0,100,43.43963613186818,0.0,4.0,-3.09707414528566,0.4668644655910299,0.52,157.3829273759006,4412.908692138442,47.42742899602233,0.52,101
P-237p334710533_VX-0p878374904385_LS-5p83506544001e-05_ST-382p29609677_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49209748472e-06_H-8773df93d2,295,0,100,44.90864595384616,0.0,4.0,-3.2864071878939,0.5099412027047663,0.5,178.41413116679283,4248.923659067114,48.24686193238168,0.5,101
P-238p364831187_VX-0p683428278389_LS-5p30391716287e-05_ST-377p396343519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p05870792234e-06_H-1d842653b1,64,0,100,47.51855872154699,0.0,4.0,-2.958444308241809,0.4320401802014828,0.51,177.41592665543874,3501.673383560412,31.83732083511573,0.51,101
P-240p150803131_VX-0p464417169926_LS-7p86781365033e-05_ST-312p042470117_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03874725471e-05_H-0744488b5e,298,0,100,49.64272660879117,0.0,4.0,-1.8825323842104353,0.5915412706140444,0.64,238.28610758178127,2799.5181195845807,33.358975598106106,0.64,101
P-240p318887809_VX-0p361018894241_LS-4p85509578057e-05_ST-398p513006139_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33625155912e-05_H-3a501d5f99,392,1,100,35.398274006593454,0.0,4.0,-2.272642828021958,0.3672098968188635,0.66,200.39174187310329,2148.3275217386727,22.28603370446372,0.66,101
P-240p986949999_VX-0p621810109213_LS-6p5255993688e-05_ST-389p31118835_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p75818940789e-06_H-377b770359,65,0,100,55.857936669230746,0.0,4.0,-1.9758446094444935,0.692371381666689,0.48,207.04244392943693,3722.232851073183,46.13789294158303,0.48,101
P-241p526098173_VX-0p390351171714_LS-7p60309896784e-05_ST-322p459160533_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23584119956e-05_H-0e4c2fc094,66,0,100,38.02820790714284,0.0,4.0,-1.6220844611110294,0.9897876803097745,0.62,251.0479091466169,2221.467555969854,57.81974329360547,0.62,101
P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1,67,0,100,40.74060030718234,0.0,4.0,-2.1396918769229387,0.3743450895028104,0.49,178.1611048724084,3278.719421175511,30.12652012783842,0.49,101
P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,68,1,100,47.8336177142857,0.0,4.0,-2.542375934065916,0.5090357032967461,0.49,179.83525000308424,3313.550357881102,35.26213398509988,0.49,101
P-243p325077963_VX-0p998321353283_LS-5p70160449472e-05_ST-337p156153016_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83223221376e-06_H-d7a336064e,393,0,100,46.7160747472527,0.0,4.0,-3.339722296703286,0.9360304395604544,0.43,169.58530161591187,5028.554378746189,100.75503969366031,0.43,101
P-244p476502118_VX-0p49526990633_LS-8p73976519147e-05_ST-336p403249939_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p74038709269e-06_H-f06f0c9a83,301,0,100,48.33131185714284,0.0,4.0,-3.117682016666407,1.0230199166666694,0.54,251.34016852437122,2686.7307430836822,56.86953147515406,0.54,101
P-246p298220115_VX-0p718479932945_LS-4p8795144948e-05_ST-311p768373355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p71434285331e-06_H-0b12abf205,394,0,100,39.60813170329675,0.0,4.0,-3.215520807692343,0.43016209914057413,0.5,169.00791120969416,3075.2920503170353,33.39905284461023,0.5,101
P-246p351544569_VX-0p710899222357_LS-7p68583817855e-05_ST-368p835081824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p78594159524e-06_H-f404b6f8f4,302,0,100,55.29239606538468,0.0,4.0,-2.195492826373595,0.36672933626371673,0.51,206.32941619518135,4198.774386549886,27.848562433063055,0.51,101
P-246p882256304_VX-0p912145169038_LS-8p52944569156e-05_ST-321p903093968_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p288764077e-06_H-0b12abf205,395,0,100,52.8861272331492,0.0,4.0,-7.858408595604516,0.5143943496569818,0.47,214.22293809346695,5153.00219514571,50.12042574544036,0.47,101
P-247p324665735_VX-0p977977830338_LS-8p14476523525e-05_ST-343p514293063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p93275047078e-06_H-b40dbd8ddd,303,0,100,54.910086288461535,0.0,4.0,-2.712702445686375,0.4907656584419726,0.47,198.97091346868555,5745.001463028241,51.346658079202776,0.47,101
P-250p363893775_VX-0p962117015407_LS-8p16921850603e-05_ST-395p976068127_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01406848207e-06_H-0f2c16c7e5,69,0,100,54.5381581923077,0.0,4.0,-3.9890795714285616,0.5813953377193002,0.51,201.29117221761075,5609.429816484782,59.79843197249495,0.51,101
P-250p760727959_VX-0p576945875618_LS-7p55521762294e-05_ST-375p926323236_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p36147861851e-06_H-a88ac79600,70,0,100,54.515501716022,0.0,4.0,-2.1093935661111516,0.5992138964627145,0.52,224.47646927401573,3354.5691048119206,36.872162246963356,0.52,101
P-251p6022239_VX-0p703685008905_LS-6p09329521029e-05_ST-391p344263507_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p85551140349e-06_H-0e4c2fc094,71,0,100,55.874233857692325,0.0,4.0,-2.755442263186808,0.40262459060744504,0.52,187.694274146436,4220.398051323336,30.411800221589626,0.52,101
P-252p710023356_VX-0p579349155213_LS-8p35702038612e-05_ST-362p250166341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32679319476e-06_H-1d842653b1,72,0,100,63.66363607967037,0.0,4.0,-1.6802027856725203,0.8043361555555748,0.53,236.80785778597576,3922.249031810627,49.55429663851029,0.53,101
P-255p411547814_VX-0p885409904065_LS-6p83114026847e-05_ST-348p701073765_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p44846017745e-06_H-89021150a8,73,0,100,55.34717867071823,0.0,4.0,-2.14204707744517,0.4761410602331466,0.51,190.14356147693124,5251.8515661628235,45.180662013091066,0.51,101
P-255p66284442_VX-0p61175678634_LS-8p38548151022e-05_ST-392p782565278_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p88568383831e-06_H-1d842653b1,74,0,100,63.377020892307726,0.0,4.0,-1.9997614666666834,0.5267119999999323,0.52,230.3091801647966,4122.816319854234,34.263788339826775,0.52,101
P-256p84590034_VX-0p686841697171_LS-8p87652204691e-05_ST-323p817390946_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0236280396e-06_H-27614c4053,75,0,100,62.38475394475135,0.0,4.0,-4.104924432748675,0.7133214439559481,0.51,232.38421666908752,4555.118571898166,52.08426020201252,0.51,101
P-258p098094226_VX-0p965907163653_LS-4p72561688305e-05_ST-378p378118453_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99439364832e-06_H-985b11a49e,76,0,100,43.41351155714285,0.0,4.0,-2.563361972527474,0.46258141258880414,0.44,152.98140319939807,4538.336280467074,48.357065165258994,0.44,101
P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780,77,0,100,35.06362781978022,0.0,4.0,-2.241096334830928,0.8687389055555172,0.58,234.8204942559224,2075.614141211466,51.42556174333996,0.58,101
P-261p886347681_VX-0p412060740992_LS-8p23359668267e-05_ST-378p690023731_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17073045867e-05_H-0e4c2fc094,78,0,100,55.436873942307685,0.0,4.0,-2.78919126666662,1.188781824175834,0.57,264.0121972223958,3182.9502032723244,68.25481091961778,0.57,101
P-263p723264659_VX-0p501861307944_LS-7p03164616445e-05_ST-399p080626763_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p61245771821e-06_H-1d842653b1,79,0,100,54.59270386428569,0.0,4.0,-2.226348805555517,0.6441506736322395,0.54,226.37314822831956,3041.5052061140696,35.88735286394255,0.54,101
P-264p370573209_VX-0p395776293281_LS-4p78236029631e-05_ST-378p311267492_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21890085003e-05_H-985b11a49e,80,1,100,31.375493299999988,0.0,4.0,-2.147922895000022,0.9427110127773233,0.54,200.7337100103409,1858.2730763829722,55.83384704436891,0.54,101
P-265p432977562_VX-0p293015283246_LS-7p41925746724e-05_ST-326p902943993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64637166689e-05_H-1d842653b1,81,0,100,32.66788107912084,0.0,4.0,-5.012136419889416,1.391477708918103,0.68,275.5150891625899,2051.9184156027295,87.40079373114295,0.68,101
P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,82,0,100,55.96314242582415,0.0,4.0,-1.6789655164835438,0.485482516374276,0.57,239.09343453144805,3127.9680380432646,27.135248815956583,0.57,101
P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094,83,0,100,52.65473343406588,0.0,4.0,-2.4293070441989073,0.5929904444444389,0.51,211.05460216331426,4157.32570481187,46.81923649815185,0.51,101
P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,84,1,100,40.66237753571428,0.0,4.0,-1.95122462561406,0.4864098031580397,0.47,181.55449414235048,2291.6054392585797,27.41254737617473,0.47,101
