subset,contrast,contrast_role,metric,lower_is_better,mean_difference,ci_low,ci_high,signflip_p,repeat_blocks,holm_p_metric_family,verdict,verdict_after_holm,metric_family
q30,gpc_4d_plus_old_shape3 - gpc_4d,historical,balanced_accuracy,False,0.004394119516055339,-0.0033396964346563435,0.01173797449146223,0.27513624318784063,20,0.825408729563522,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
q30,gpc_4d_plus_old_shape3 - gpc_4d,historical,keyhole_recall,False,0.01487276750434644,0.00014423456857667652,0.029591574114600405,0.060696965151742416,20,0.24278786060696966,IMPROVES,NO DETECTABLE DIFFERENCE,hard_decision
q30,gpc_4d_plus_old_shape3 - gpc_4d,historical,brier_score,True,-0.0005396805735536379,-0.0020249397758198362,0.000945686454968627,0.4983250837458127,20,0.9966501674916254,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,ranking_or_probability
q30,gpc_4d_plus_old_shape3 - gpc_4d,historical,pr_auc,False,0.014139122876251752,0.010032148672226444,0.018875262320120226,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
q30,gpc_4d_plus_old_shape3 - gpc_4d,historical,roc_auc,False,0.005795926167141025,0.003320214118713593,0.008400626247399866,0.00034998250087495624,20,0.0017499125043747813,IMPROVES,IMPROVES,ranking_or_probability
full,gpc_4d_plus_simple_delta_block - gpc_4d,primary,accuracy,False,-0.00028571428571428915,-0.0018571428571428795,0.0012857142857142956,0.8664566771661417,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
full,gpc_4d_plus_simple_delta_block - gpc_4d,primary,balanced_accuracy,False,0.001696428571428571,-0.0020535714285714267,0.005267857142857146,0.4032298385080746,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
full,gpc_4d_plus_simple_delta_block - gpc_4d,primary,keyhole_recall,False,0.00500000000000001,-0.002142857142857141,0.012142857142857155,0.2695365231738413,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
full,gpc_4d_plus_simple_delta_block - gpc_4d,primary,brier_score,True,0.001304569410774011,0.0008489443757046874,0.0017654027150575307,9.99950002499875e-05,20,0.000599970001499925,DEGRADES,DEGRADES,ranking_or_probability
full,gpc_4d_plus_simple_delta_block - gpc_4d,primary,pr_auc,False,0.0009436702777397332,-0.00025443075431348726,0.002055863871333862,0.13704314784260788,20,0.6852157392130394,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,ranking_or_probability
full,gpc_4d_plus_simple_delta_block - gpc_4d,primary,roc_auc,False,-0.00021173469387757437,-0.0008112244897959421,0.0003494897959183341,0.49652517374131294,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,ranking_or_probability
q20,gpc_4d_plus_simple_delta_block - gpc_4d,primary,accuracy,False,0.0007357033672823254,-0.006493281937360871,0.007937474598658826,0.7383130843457827,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
q20,gpc_4d_plus_simple_delta_block - gpc_4d,primary,balanced_accuracy,False,0.003405856762391202,-0.005747074643129855,0.01193062980805394,0.46497675116244186,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
q20,gpc_4d_plus_simple_delta_block - gpc_4d,primary,keyhole_recall,False,0.016466493855606758,8.294392910112372e-05,0.03249204100786589,0.06989650517474126,20,0.27958602069896504,IMPROVES,NO DETECTABLE DIFFERENCE,hard_decision
q20,gpc_4d_plus_simple_delta_block - gpc_4d,primary,brier_score,True,-0.0008530734424462199,-0.002667564214321286,0.0009638429668285182,0.38788060596970153,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,ranking_or_probability
q20,gpc_4d_plus_simple_delta_block - gpc_4d,primary,pr_auc,False,0.015720250222719872,0.01076683189603114,0.020806589264882297,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
q20,gpc_4d_plus_simple_delta_block - gpc_4d,primary,roc_auc,False,0.0069263543896191885,0.003392945249204402,0.010802565316215006,0.0016499175041247937,20,0.008249587520623968,IMPROVES,IMPROVES,ranking_or_probability
q30,gpc_4d_plus_simple_delta_block - gpc_4d,primary,accuracy,False,-0.0013673656711226724,-0.006343653253100062,0.0035599419070422057,0.5532223388830558,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
q30,gpc_4d_plus_simple_delta_block - gpc_4d,primary,balanced_accuracy,False,0.001145287258030575,-0.005852896729573019,0.007909453309203214,0.712314384280786,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
q30,gpc_4d_plus_simple_delta_block - gpc_4d,primary,keyhole_recall,False,0.008365095865095862,-0.004935141366062419,0.021629623044096716,0.17954102294885255,20,0.7181640917954102,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
q30,gpc_4d_plus_simple_delta_block - gpc_4d,primary,brier_score,True,0.00014803506743479926,-0.0011328520260599436,0.001442850662732977,0.8245587720613969,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,ranking_or_probability
q30,gpc_4d_plus_simple_delta_block - gpc_4d,primary,pr_auc,False,0.010494304341290728,0.007187208769649604,0.014073639363721099,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
q30,gpc_4d_plus_simple_delta_block - gpc_4d,primary,roc_auc,False,0.00378979404366932,0.0019767444176262907,0.005705679834068439,0.0014999250037498126,20,0.007499625018749062,IMPROVES,IMPROVES,ranking_or_probability
full,gpc_4d_plus_simple_delta_block - m3,m3_context,accuracy,False,0.005428571428571427,0.0019999999999999905,0.008571428571428568,0.007799610019499025,20,0.023398830058497074,IMPROVES,IMPROVES,hard_decision
full,gpc_4d_plus_simple_delta_block - m3,m3_context,balanced_accuracy,False,0.01866071428571428,0.01285714285714285,0.024107142857142865,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,hard_decision
full,gpc_4d_plus_simple_delta_block - m3,m3_context,keyhole_recall,False,0.04071428571428573,0.030000000000000027,0.05071428571428573,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,hard_decision
full,gpc_4d_plus_simple_delta_block - m3,m3_context,brier_score,True,-0.0005738150932393136,-0.0013487463412268222,0.0002241059696060284,0.17954102294885255,20,0.3590820458977051,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,ranking_or_probability
full,gpc_4d_plus_simple_delta_block - m3,m3_context,pr_auc,False,0.008551020816128702,0.005195524885159992,0.012886110871531527,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
full,gpc_4d_plus_simple_delta_block - m3,m3_context,roc_auc,False,-0.0005867346938775609,-0.0016556122448979583,0.000369961734693871,0.29063546822658864,20,0.3590820458977051,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,ranking_or_probability
q20,gpc_4d_plus_simple_delta_block - m3,m3_context,accuracy,False,0.019646907146907172,0.005980513381829208,0.03286752128857391,0.011299435028248588,20,0.011299435028248588,IMPROVES,IMPROVES,hard_decision
q20,gpc_4d_plus_simple_delta_block - m3,m3_context,balanced_accuracy,False,0.030912166692701422,0.015320889290858994,0.04625120477353649,0.0016499175041247937,20,0.0032998350082495873,IMPROVES,IMPROVES,hard_decision
q20,gpc_4d_plus_simple_delta_block - m3,m3_context,keyhole_recall,False,0.08344681921711956,0.05697839489313523,0.10927144082048837,9.99950002499875e-05,20,0.00039998000099995,IMPROVES,IMPROVES,hard_decision
q20,gpc_4d_plus_simple_delta_block - m3,m3_context,brier_score,True,-0.009480304544014998,-0.01261471497551539,-0.006241680107366321,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
q20,gpc_4d_plus_simple_delta_block - m3,m3_context,pr_auc,False,0.06791728774918111,0.05522163129379684,0.08134961705656138,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
q20,gpc_4d_plus_simple_delta_block - m3,m3_context,roc_auc,False,0.015603507261203886,0.009318297723378156,0.021624240033456546,0.000199990000499975,20,0.000599970001499925,IMPROVES,IMPROVES,ranking_or_probability
q30,gpc_4d_plus_simple_delta_block - m3,m3_context,accuracy,False,0.01116121652560112,0.00042935972511205084,0.02140945860525507,0.04889755512224389,20,0.04889755512224389,IMPROVES,IMPROVES,hard_decision
q30,gpc_4d_plus_simple_delta_block - m3,m3_context,balanced_accuracy,False,0.022871865633311218,0.010770126303685701,0.035172316016102066,0.0020998950052497373,20,0.004199790010499475,IMPROVES,IMPROVES,hard_decision
q30,gpc_4d_plus_simple_delta_block - m3,m3_context,keyhole_recall,False,0.05852193286403814,0.038643200386621446,0.07749323336494389,9.99950002499875e-05,20,0.00039998000099995,IMPROVES,IMPROVES,hard_decision
q30,gpc_4d_plus_simple_delta_block - m3,m3_context,brier_score,True,-0.005665462169437792,-0.007627046828341144,-0.0036033512704251097,9.99950002499875e-05,20,0.00039998000099995,IMPROVES,IMPROVES,ranking_or_probability
q30,gpc_4d_plus_simple_delta_block - m3,m3_context,pr_auc,False,0.05952143469038913,0.04893301359546839,0.07104774577863586,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
q30,gpc_4d_plus_simple_delta_block - m3,m3_context,roc_auc,False,0.009763997220558129,0.006403217098747003,0.01313740043389013,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
full,gpc_4d_plus_simple_rate_block - gpc_4d,primary,accuracy,False,-0.0040000000000000036,-0.006142857142857144,-0.0018571428571428517,0.0032998350082495873,20,0.01319934003299835,DEGRADES,DEGRADES,hard_decision
full,gpc_4d_plus_simple_rate_block - gpc_4d,primary,balanced_accuracy,False,-0.0014285714285714568,-0.005267857142857163,0.0025892857142856772,0.5178741062946852,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
full,gpc_4d_plus_simple_rate_block - gpc_4d,primary,keyhole_recall,False,0.0028571428571428693,-0.004285714285714276,0.010000000000000026,0.5930203489825508,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
full,gpc_4d_plus_simple_rate_block - gpc_4d,primary,brier_score,True,0.002991544595056586,0.0021492897382925286,0.0038865322624348445,4.999750012499375e-05,20,0.0002999850007499625,DEGRADES,DEGRADES,ranking_or_probability
full,gpc_4d_plus_simple_rate_block - gpc_4d,primary,pr_auc,False,-0.0029939628948636,-0.005153576718997534,-0.0011440972579255626,0.005549722513874306,20,0.01664916754162292,DEGRADES,DEGRADES,ranking_or_probability
full,gpc_4d_plus_simple_rate_block - gpc_4d,primary,roc_auc,False,-0.0018010204081632785,-0.0025510841836734886,-0.0010841836734694073,4.999750012499375e-05,20,0.0002999850007499625,DEGRADES,DEGRADES,ranking_or_probability
q20,gpc_4d_plus_simple_rate_block - gpc_4d,primary,accuracy,False,-0.01772182298498089,-0.02696246691312482,-0.00790509913865178,0.0020998950052497373,20,0.010499475026248687,DEGRADES,DEGRADES,hard_decision
q20,gpc_4d_plus_simple_rate_block - gpc_4d,primary,balanced_accuracy,False,-0.012781855266097375,-0.023409688563610583,-0.002231823355863769,0.035798210089495526,20,0.1431928403579821,DEGRADES,NO DETECTABLE DIFFERENCE,hard_decision
q20,gpc_4d_plus_simple_rate_block - gpc_4d,primary,keyhole_recall,False,0.010114197653477403,-0.006069026348720804,0.026573442631362874,0.24898755062246888,20,0.7264136793160342,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
q20,gpc_4d_plus_simple_rate_block - gpc_4d,primary,brier_score,True,0.004775309188953973,0.0026460427821467397,0.007002326182608228,0.000199990000499975,20,0.00119994000299985,DEGRADES,DEGRADES,ranking_or_probability
q20,gpc_4d_plus_simple_rate_block - gpc_4d,primary,pr_auc,False,0.004955344808932849,-0.002909883660556036,0.012394878679360085,0.24213789310534473,20,0.7264136793160342,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,ranking_or_probability
q20,gpc_4d_plus_simple_rate_block - gpc_4d,primary,roc_auc,False,-0.0021534780624014927,-0.007135867774916301,0.002367273469786029,0.3966301684915754,20,0.7264136793160342,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,ranking_or_probability
q30,gpc_4d_plus_simple_rate_block - gpc_4d,primary,accuracy,False,-0.013072789054004047,-0.019822234637326335,-0.006774206639353642,0.0010499475026248687,20,0.005249737513124343,DEGRADES,DEGRADES,hard_decision
q30,gpc_4d_plus_simple_rate_block - gpc_4d,primary,balanced_accuracy,False,-0.008829320099868077,-0.016314906348517597,-0.001393635317004132,0.04189790510474476,20,0.16759162041897904,DEGRADES,NO DETECTABLE DIFFERENCE,hard_decision
q30,gpc_4d_plus_simple_rate_block - gpc_4d,primary,keyhole_recall,False,0.004125329783224519,-0.008044632436079818,0.016473397739845106,0.5312234388280586,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,hard_decision
q30,gpc_4d_plus_simple_rate_block - gpc_4d,primary,brier_score,True,0.003827024650355876,0.0024227641075439694,0.0052433703438997115,9.99950002499875e-05,20,0.000599970001499925,DEGRADES,DEGRADES,ranking_or_probability
q30,gpc_4d_plus_simple_rate_block - gpc_4d,primary,pr_auc,False,0.0007646264141212778,-0.004878155501733127,0.006114384414643793,0.7913604319784011,20,1.0,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,ranking_or_probability
q30,gpc_4d_plus_simple_rate_block - gpc_4d,primary,roc_auc,False,-0.001981016580331646,-0.00439020585581282,0.0003731108203553376,0.12664366781660916,20,0.37993100344982744,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,ranking_or_probability
full,m3 - gpc_4d,m3_context,accuracy,False,-0.005714285714285716,-0.008571428571428568,-0.0025714285714285856,0.0031498425078746064,20,0.006299685015749213,DEGRADES,DEGRADES,hard_decision
full,m3 - gpc_4d,m3_context,balanced_accuracy,False,-0.01696428571428571,-0.021875000000000006,-0.011874999999999991,4.999750012499375e-05,20,0.0002999850007499625,DEGRADES,DEGRADES,hard_decision
full,m3 - gpc_4d,m3_context,keyhole_recall,False,-0.03571428571428572,-0.045,-0.027142857142857142,4.999750012499375e-05,20,0.0002999850007499625,DEGRADES,DEGRADES,hard_decision
full,m3 - gpc_4d,m3_context,brier_score,True,0.0018783845040133244,0.0012498120743575456,0.002510077025285078,0.00014999250037498125,20,0.00044997750112494374,DEGRADES,DEGRADES,ranking_or_probability
full,m3 - gpc_4d,m3_context,pr_auc,False,-0.0076073505383889685,-0.011403986297587184,-0.004466872341799229,4.999750012499375e-05,20,0.0002999850007499625,DEGRADES,DEGRADES,ranking_or_probability
full,m3 - gpc_4d,m3_context,roc_auc,False,0.00037499999999998646,-0.0004668367346939097,0.0012042729591836567,0.4055297235138243,20,0.4055297235138243,NO DETECTABLE DIFFERENCE,NO DETECTABLE DIFFERENCE,ranking_or_probability
q20,m3 - gpc_4d,m3_context,accuracy,False,-0.018911203779624845,-0.029825570795965567,-0.00772479890900945,0.005649717514124294,20,0.005649717514124294,DEGRADES,DEGRADES,hard_decision
q20,m3 - gpc_4d,m3_context,balanced_accuracy,False,-0.027506309930310217,-0.04029223954520781,-0.01464254751072306,0.0010999450027498626,20,0.0032998350082495877,DEGRADES,DEGRADES,hard_decision
q20,m3 - gpc_4d,m3_context,keyhole_recall,False,-0.06698032536151279,-0.08778693670877695,-0.047022091758700146,4.999750012499375e-05,20,0.0002999850007499625,DEGRADES,DEGRADES,hard_decision
q20,m3 - gpc_4d,m3_context,brier_score,True,0.008627231101568779,0.006318529795706719,0.010825344693542563,4.999750012499375e-05,20,0.0002999850007499625,DEGRADES,DEGRADES,ranking_or_probability
q20,m3 - gpc_4d,m3_context,pr_auc,False,-0.052197037526461224,-0.06281446380188142,-0.041207841540523156,4.999750012499375e-05,20,0.0002999850007499625,DEGRADES,DEGRADES,ranking_or_probability
q20,m3 - gpc_4d,m3_context,roc_auc,False,-0.008677152871584697,-0.013225401618000178,-0.0043209521861783465,0.0016499175041247937,20,0.0032998350082495877,DEGRADES,DEGRADES,ranking_or_probability
q30,m3 - gpc_4d,m3_context,accuracy,False,-0.012528582196723792,-0.02105881758633419,-0.003567757385373533,0.015649217539123045,20,0.015649217539123045,DEGRADES,DEGRADES,hard_decision
q30,m3 - gpc_4d,m3_context,balanced_accuracy,False,-0.021726578375280643,-0.0317906113332844,-0.011301001013145085,0.0007999600019999,20,0.0020998950052497373,DEGRADES,DEGRADES,hard_decision
q30,m3 - gpc_4d,m3_context,keyhole_recall,False,-0.05015683699894228,-0.067567749936171,-0.03303814695262066,9.99950002499875e-05,20,0.00039998000099995,DEGRADES,DEGRADES,hard_decision
q30,m3 - gpc_4d,m3_context,brier_score,True,0.005813497236872592,0.004207779660466392,0.0074711283935623455,4.999750012499375e-05,20,0.0002999850007499625,DEGRADES,DEGRADES,ranking_or_probability
q30,m3 - gpc_4d,m3_context,pr_auc,False,-0.049027130349098405,-0.05845324211622264,-0.04044049902390012,4.999750012499375e-05,20,0.0002999850007499625,DEGRADES,DEGRADES,ranking_or_probability
q30,m3 - gpc_4d,m3_context,roc_auc,False,-0.005974203176888809,-0.008873997327807215,-0.0031456225267125224,0.0006999650017499125,20,0.0020998950052497373,DEGRADES,DEGRADES,ranking_or_probability
full,m3_plus_max_delta_W - m3,m3_context,accuracy,False,0.0032857142857142863,0.0020000000000000018,0.004571428571428582,0.00034998250087495624,20,0.0007499625018749063,IMPROVES,IMPROVES,hard_decision
full,m3_plus_max_delta_W - m3,m3_context,balanced_accuracy,False,0.007410714285714265,0.00437499999999999,0.010446428571428546,0.00024998750062496874,20,0.0007499625018749063,IMPROVES,IMPROVES,hard_decision
full,m3_plus_max_delta_W - m3,m3_context,keyhole_recall,False,0.014285714285714285,0.008571428571428568,0.020000000000000007,0.00039998000099995,20,0.0007499625018749063,IMPROVES,IMPROVES,hard_decision
full,m3_plus_max_delta_W - m3,m3_context,brier_score,True,-0.002216541361801722,-0.00266174344550719,-0.0016965473495290453,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
full,m3_plus_max_delta_W - m3,m3_context,pr_auc,False,0.004109553508707409,0.0030646222167432257,0.005085297888430932,9.99950002499875e-05,20,0.00039998000099995,IMPROVES,IMPROVES,ranking_or_probability
full,m3_plus_max_delta_W - m3,m3_context,roc_auc,False,0.001405612244897958,0.0011581632653061167,0.0016633290816326653,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
q20,m3_plus_max_delta_W - m3,m3_context,accuracy,False,0.015040329514013734,0.009749455588271375,0.020243689750268707,0.0002999850007499625,20,0.000599970001499925,IMPROVES,IMPROVES,hard_decision
q20,m3_plus_max_delta_W - m3,m3_context,balanced_accuracy,False,0.01915212451806746,0.012410602660081621,0.02615448465004033,9.99950002499875e-05,20,0.0004999750012499375,IMPROVES,IMPROVES,hard_decision
q20,m3_plus_max_delta_W - m3,m3_context,keyhole_recall,False,0.0372404192489009,0.023369660899676896,0.0512136562946925,0.000199990000499975,20,0.000599970001499925,IMPROVES,IMPROVES,hard_decision
q20,m3_plus_max_delta_W - m3,m3_context,brier_score,True,-0.00925321696036277,-0.011005370914996974,-0.0073263066871016155,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
q20,m3_plus_max_delta_W - m3,m3_context,pr_auc,False,0.012025607578257425,0.007189365769262521,0.017134680692737034,0.00024998750062496874,20,0.000599970001499925,IMPROVES,IMPROVES,ranking_or_probability
q20,m3_plus_max_delta_W - m3,m3_context,roc_auc,False,0.01371129626819163,0.011196445711823488,0.016373358127576176,9.99950002499875e-05,20,0.0004999750012499375,IMPROVES,IMPROVES,ranking_or_probability
q30,m3_plus_max_delta_W - m3,m3_context,accuracy,False,0.012066135351533575,0.007601623370152131,0.016546813782018405,9.99950002499875e-05,20,0.00039998000099995,IMPROVES,IMPROVES,hard_decision
q30,m3_plus_max_delta_W - m3,m3_context,balanced_accuracy,False,0.016980298111877075,0.01097518981532139,0.023073239155147064,0.00014999250037498125,20,0.00044997750112494374,IMPROVES,IMPROVES,hard_decision
q30,m3_plus_max_delta_W - m3,m3_context,keyhole_recall,False,0.031951587214745114,0.020032837746653535,0.04382514346330135,0.00014999250037498125,20,0.00044997750112494374,IMPROVES,IMPROVES,hard_decision
q30,m3_plus_max_delta_W - m3,m3_context,brier_score,True,-0.007309420564716021,-0.008768942426030223,-0.005669596697752624,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
q30,m3_plus_max_delta_W - m3,m3_context,pr_auc,False,0.010860505417246941,0.006337876949958977,0.015296711779774857,0.00024998750062496874,20,0.00044997750112494374,IMPROVES,IMPROVES,ranking_or_probability
q30,m3_plus_max_delta_W - m3,m3_context,roc_auc,False,0.008948958421290782,0.007050599177493964,0.010870585315155447,4.999750012499375e-05,20,0.0002999850007499625,IMPROVES,IMPROVES,ranking_or_probability
