experiment_name,has_keyhole,transition_count,max_positive_delta_W,diagnostic_argmax_delta_W_fraction,diagnostic_first_W_um,min_delta_W,median_positive_delta_W,fraction_positive_delta_W,total_positive_delta_W,max_positive_width_rate,median_positive_width_rate,fraction_positive_width_rate,population_row_index,P,VX,LS,ST,log_h,width_gain_20_um,width_gain_40_um,time_to_50pct_max_width_tau,robust_max_positive_dWdt_um_per_ms,robust_median_positive_dWdt_um_per_ms,robust_early_dWdt_20_um_per_ms,robust_early_dWdt_40_um_per_ms,robust_time_of_max_dWdt_tau,max_positive_delta_W_res51,max_positive_delta_W_res101
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,0,200,47.84936086301287,0.0,4.0,-2.339540464042898,0.45498987569572336,0.51,129.6908900089119,8412.030990640753,79.98829797826448,0.51,313,72.876222127,0.956216556443,4.5e-05,300.0,19.32441995105647,83.16934011208791,84.0021290561326,0.005,4898.704248992119,20.63887201729425,79.70423894602878,14.354999300395514,0.0,60.0311971390319,55.7296728060066
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,0,200,47.73559834869651,0.0,4.0,-1.4995807233443088,0.5869644587037897,0.565,190.060271049592,7656.033430314772,94.13979658150686,0.565,314,74.5163352518,0.201002332148,4.5e-05,300.0,20.126509852898195,118.73915285890112,133.32924032197803,0.04,4274.064461075058,96.3195275115503,239.1346504035584,140.11556596209832,0.0,63.50680619047306,53.29784052991753
P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,0,200,22.94269600000005,0.0,4.0,-10.539322470329495,0.35393782197804313,0.54,176.19812632004286,3505.1161960728373,54.07355753735102,0.54,315,76.2867092863,0.693142102976,5.97726511316e-05,352.808802476,19.105202366738734,106.69082485714286,107.7164857237569,0.025,2998.306324285384,22.815948940706164,191.34826323873392,16.41994743484863,0.0,55.88446373259672,39.25075613186819
P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,0,200,20.808471752747277,0.005025125628140704,4.0,-7.94434925305066,1.363290386231803,0.48,234.8953858367145,4484.833318389388,293.82888947646853,0.48,316,77.1412079225,0.963213148682,8.58459875102e-05,347.110895162,18.40881145336975,94.19455428571428,91.82293637362636,0.025,4227.93728955224,146.82569924514144,261.9936905958162,36.971745989294256,0.0,49.13659743406591,39.233080659340686
P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,0,200,23.742695349450543,0.0,4.0,-4.953549466723317,0.4977475719749833,0.59,213.97091924821905,2826.143952411251,59.24796109541256,0.59,318,77.6071708937,0.433253784538,7.48831675656e-05,344.207921637,19.01924777613941,134.08419181318678,141.96422226666667,0.05,1999.77922650275,23.39907707286979,257.9614012490837,98.5223852610292,0.0,50.36461093846151,33.600658523076895
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,0,200,47.93411102896531,0.0,4.0,-5.3819201541244155,0.4441806146566023,0.505,140.88760153291707,7686.75096805625,71.22914551685835,0.505,319,78.18378444,0.804643363326,4.5e-05,300.0,19.481012431564427,91.2449164430769,91.37237433779006,0.005,4311.976667525668,15.276675746288912,88.55722313363829,12.170419464131864,0.0,57.64620664317758,53.77844792798132
P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,0,200,17.807695825824133,0.005025125628140704,4.0,-6.761795682777958,1.5456112568726752,0.47,253.3784807703115,3250.0581428367523,282.0873907658805,0.47,320,78.3109819881,0.819836919071,8.42620704062e-05,359.367913591,18.532380862396323,101.6893066813187,101.49939813186816,0.02,3212.3799013251164,128.9621518462352,245.78704394229604,12.703553763672286,0.0,54.82315289281761,35.20249893736254
P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,0,200,28.84717316034849,0.010050251256281407,4.0,-10.739631195513276,0.39166885166667953,0.505,154.63602965822213,4686.170925762796,63.625894121581545,0.505,321,79.1315856604,0.738156089448,4.61026192486e-05,370.648100327,19.4998732841649,98.94068218784528,96.86479291712712,0.025,2256.561373672342,20.627512761394197,137.5830230704033,16.855911527614495,0.005,37.18846608791219,19.080924123076976
P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,0,200,31.123249505494535,0.0,4.0,-7.257366735164837,0.5674771455555572,0.535,192.3046278253208,3878.4692295157233,70.71699396626514,0.535,322,82.6239965333,0.567384090403,6.29636633496e-05,368.216750002,19.207088706801002,122.72879103867405,129.52672509392264,0.03,2178.8967844874774,28.71731929852653,188.85668190173988,63.60470461812141,0.0,51.9283932989011,34.96964614505495
P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,0,200,22.205739133149223,0.09547738693467336,4.0,-11.397605287893896,0.681854192895571,0.6,266.9136263986595,2865.9191519109436,88.00152872700434,0.6,323,83.4130417347,0.322492976823,7.74299080266e-05,371.281013063,19.18884779808251,133.78627597790057,162.1903878,0.085,1967.036292509239,70.13885017375483,345.13985514197344,169.59997297831373,0.0,41.396163924175895,30.482014642857152
P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,0,200,24.034184227197702,0.005025125628140704,4.0,-17.05394666785704,0.49417738805556155,0.535,196.09177858337077,2754.3301352564336,56.63298821448839,0.535,325,88.5362444224,0.501389667448,5.57799721508e-05,306.707884961,19.51974137265789,125.7507621318681,126.0059932,0.035,2181.699800382948,21.44323976155609,189.85993536012728,26.214519003246973,0.0,55.775592359340656,38.07486565219779
P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,0,200,27.631696103682224,0.04020100502512563,4.0,-19.694357266594302,0.555559200124307,0.62,225.10673001551243,3915.3456049163165,78.72141703916752,0.62,326,89.9091669401,0.254822282222,4.87644701271e-05,380.329545658,20.075157231261077,117.55826892307694,142.89266475789472,0.105,1496.8855294237455,93.13974347643328,335.04978331930414,221.36777426093923,0.0,33.14581568555045,21.127885108839813
P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,0,200,26.890943552197808,0.0,4.0,-6.420067263736257,0.46805359340660857,0.545,204.91412592586667,3585.3181177804086,62.4046912030277,0.545,328,90.3577538021,0.606625134218,7.79676391387e-05,345.062824899,18.942524008270567,130.48955,136.0637391758242,0.025,3117.291338921621,19.151624124515063,293.9207787732216,36.108610151571945,0.0,63.147443098901135,46.76120928571429
P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,0,200,29.444594353022033,0.0,4.0,-8.721560383628926,0.3724591625992417,0.55,183.20377410981115,4105.497092059429,51.93245288519775,0.55,330,92.0306358058,0.635786516528,6.85874395416e-05,348.651765165,19.129669444007078,124.86970736263734,129.02791516483518,0.03,2351.577402412124,16.955380301613637,288.58748775911783,27.479189644061577,0.005,57.860822999999954,31.78967877747253
P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,0,200,22.14104926071446,0.0,4.0,-8.807796728021827,0.618088015277749,0.595,243.06273880527036,2849.854995812554,79.55635694811245,0.595,331,93.2349412886,0.318136092994,6.37701091846e-05,373.005608841,19.598099547357393,138.30073087912086,157.7018984,0.07,1661.2495221585752,58.98428391143848,345.4961305616195,151.5095661577192,0.0,44.715421729281815,25.813108076373627
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,0,200,55.84719205582444,0.0,4.0,-1.8276886524202354,0.3485175301648269,0.565,150.9352171533307,8951.39240192701,55.86166567402811,0.565,332,93.7887593651,0.596649793105,4.5e-05,300.0,19.812529589393023,106.89256057142858,107.0951322121547,0.01,4991.950393659015,17.592117236071687,125.35629152765848,12.44616024144564,0.0,71.74349405588559,62.28894899251925
P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,0,200,19.8164734071428,0.0,4.0,-6.1404163478021445,0.3927752362880028,0.505,154.04985168323742,3488.307847984598,69.14050300915677,0.505,334,96.3048792257,0.802808589305,5.4654094879e-05,371.269771919,19.399068091392657,109.84673779120877,107.57362057142858,0.025,3142.3088222894303,18.607600212487448,201.6949540320397,8.66915052235387,0.0,51.7033408351648,35.7018256
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,0,200,55.684023138653615,0.0,4.0,-1.6285176296703128,0.3928645135988802,0.575,145.22166406873237,8924.45885432227,62.96425777653055,0.575,335,97.6596954152,0.666705631564,4.5e-05,300.0,19.797464373326065,106.46172462857145,107.75153819780222,0.005,5010.349235246819,18.469068186317973,142.34178985177297,13.907780251734284,0.0,71.7279301882353,62.523993286853695
P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,0,200,24.90124208791211,0.04020100502512563,0.0,-17.556503262362583,0.7166770100511144,0.52,236.37463212193225,2984.1100575865094,85.8849958642302,0.52,336,98.2720448178,0.404108184606,6.2082238115e-05,312.013044035,19.5713518728557,148.43779331491712,153.0537625,0.045,2419.011209262336,29.417350116664423,297.8807174723386,97.39664259148049,0.0,56.84950293956044,40.37142234890122
P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,0,200,30.398269353296683,0.0,4.0,-5.222692099450541,0.6436564925824086,0.51,187.55151053269032,5867.64924888302,124.24228798506309,0.51,337,98.5137427197,0.87794698955,7.93698578539e-05,325.506902574,18.817368418900607,106.80508573626372,105.3258517142857,0.015,3325.8638121275258,40.67075886735414,247.41887660563543,34.1856025314045,0.0,63.94992403756905,34.46030930109887
P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,0,200,31.230542096978,0.0,4.0,-6.06024784890117,0.47608695870926,0.545,192.773848643551,5998.135308895821,91.43722155931448,0.545,338,98.6430415843,0.873233253177,7.66258838728e-05,323.115187787,18.874147423207297,116.45984276923076,115.89847430769233,0.02,3581.8235751326606,28.37352826821843,215.0080416539449,27.8880731070028,0.0,61.38972275934057,37.29902250828724
P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,0,200,23.028298527472543,0.04020100502512563,4.0,-14.787589689835102,0.5568065200533567,0.6,212.18455307346863,3030.0689825804957,73.2647339836899,0.6,339,99.0936052974,0.300439480401,4.95355776339e-05,340.036700638,20.066548492012117,129.30299115384616,146.78834637777777,0.075,1331.1523610925103,50.403739139492274,326.44629915093947,163.22270130685433,0.015,36.55677415248618,24.619557517033
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,0,200,27.16278033269224,0.0,4.0,-4.373142398626385,0.40202135505850833,0.55,182.5869088236443,3351.68327819958,49.606418662782744,0.55,342,100.408926704,0.564694322144,6.38706769001e-05,381.633419878,19.382961761730567,135.59870646153846,139.041357010989,0.035,2953.247295313931,13.492178682866436,238.0371812464327,12.88085857632383,0.0,59.3254601043956,47.86753454450544
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,0,200,30.963907507692248,0.0,4.0,-11.372038495240105,0.6197339899999861,0.595,241.90701913980692,3663.5691376734503,73.3253165404624,0.595,343,102.025474754,0.424029390103,7.94734719352e-05,354.238131711,19.214329707036423,154.529034,164.4994438,0.05,2257.3656925000205,29.0079573450538,303.03732967477384,129.94386092979582,0.0,63.430311964835155,38.15779633846152
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,0,200,21.06695725824177,0.0,4.0,-3.6537798351648973,0.5515942222998405,0.545,163.81500076580403,4242.823921189647,111.08947212812092,0.545,344,102.449509144,0.918837420936,5.51471704636e-05,339.471112188,19.379950803625576,106.59505373626372,102.50801423076922,0.025,3483.315980539422,36.438824075161925,255.1724323681952,11.750933777247594,0.0,52.19677991208792,34.59152217582422
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,0,200,25.363210809889956,0.0,4.0,-5.267454057501027,0.6154558467032984,0.545,249.73005182197966,2951.8957546952256,71.6297914606857,0.545,345,110.110895975,0.451651242475,8.6859144947e-05,349.969995372,19.125744657806923,162.72714270329672,173.94220451111107,0.045,2709.1225061951195,30.72745218002533,310.13577872459047,128.75029991655904,0.0,62.953772800000024,46.55452017582415
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,0,200,17.076852286719173,0.05025125628140704,4.0,-8.475279390034075,0.77065688828948,0.65,251.1295477206731,2542.7310848726183,114.75025916508301,0.65,346,110.131967455,0.225166085115,5.63312318207e-05,326.092691949,20.12353000341067,121.69839431111107,155.9339369333333,0.13,1373.4048725295008,88.33491211256856,366.66627339118,235.85445276802,0.005,29.408009138121553,19.408884909392025
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,0,200,31.393682797527468,0.0,4.0,-7.722535514010957,0.3674270882653019,0.53,165.66584788193796,5813.512005332372,68.04049727109029,0.53,347,118.139890353,0.847347819728,5.08934239386e-05,372.913421628,19.683356701254223,115.50218863736264,106.99897243956045,0.025,3373.2341713629703,26.2205673858726,252.655260228648,6.440764378267903,0.0,51.74230944198895,36.43176223956042
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,0,200,26.59317008618769,0.0,0.0,-15.02508536263727,0.8555955999999867,0.635,301.506653816382,3523.2989736071636,113.3568916203955,0.635,348,121.661876009,0.281641526906,7.16631028882e-05,330.429005364,19.75010760812678,155.92217113186814,186.6305470666668,0.095,2295.1929456743374,80.21927552260652,368.3772630794723,228.3500838475756,0.0,47.130159520879126,34.647332992265106
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,0,200,29.473943309065888,0.0,4.0,-7.794285281593503,0.6423458291666861,0.55,221.27773844519706,3662.1680512766497,79.81213605447455,0.55,349,126.512169142,0.57236868357,7.44940442576e-05,386.738254947,19.37651154200019,158.0348301098901,156.97641439560437,0.035,2513.7433307871293,25.105986396159672,334.57428863574853,29.02673135870945,0.005,71.49837884065931,39.94977023626363
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,0,200,29.850615887362657,0.0,0.0,-15.50997281666659,0.396724556520482,0.55,228.5035880052161,3900.292024238888,51.836170799800925,0.55,350,128.682231034,0.601925389683,8.082715257e-05,394.322355105,19.24595333279003,166.64812274033153,167.27953136263736,0.04,3356.9304463393096,16.592919231629843,352.4787130916029,28.89728499726508,0.0,73.9297278043956,51.38407108571423
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,0,200,25.50803048763899,0.04020100502512563,4.0,-13.849155755220025,0.6410745661988244,0.615,280.077813054476,3352.4272359861884,84.25408763191008,0.615,351,129.569646497,0.287154347682,6.5197985882e-05,393.701994752,19.94520922418362,153.7099933626373,183.8564224,0.095,1601.923334413769,85.75861150139295,383.6365929998128,211.899745000989,0.005,46.071272938461455,23.083138799787445
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,0,200,30.088500973351586,0.0,4.0,-3.486268736538449,0.41927602955804844,0.535,172.7046559829446,5115.622130911805,71.28496489963433,0.535,352,131.049819122,0.780196421599,5.30845028915e-05,389.742843455,19.765120613660834,126.45914302197804,123.03420420994472,0.03,2863.9382990896024,25.817872025283062,342.0022071870597,7.730823761614994,0.005,61.5073431307692,31.890522773626415
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,0,200,29.45762970662981,0.0,4.0,-6.754526535703334,0.4177358164835141,0.515,184.99982769344635,5052.02706715746,71.64231042393936,0.515,353,132.12166853,0.788188085218,6.42596953306e-05,382.443068729,19.48159941296018,135.70544171428568,131.30356107692307,0.03,3671.987275142436,17.078135202053094,313.9783752861027,6.507494667328411,0.0,63.99550111538461,42.82163971043948
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,0,200,25.6953553038675,0.05025125628140704,4.0,-10.243257541436293,0.5663293333333144,0.57,260.4514064218606,3187.6731739044294,70.25677606372852,0.57,354,134.93654729,0.343298656719,5.9412954069e-05,389.435734624,20.03587930366137,156.60486580110498,174.76406888888891,0.075,1695.0389772245337,57.37527542242458,363.0252290493504,170.65846817479851,0.005,54.34309576923071,33.581782142857364
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,0,200,31.732829081767953,0.0,4.0,-6.978551323076928,0.3958576847367965,0.545,170.1362326436709,5809.578355541218,72.47277673212228,0.545,355,137.056736091,0.84145784316,6.02926393206e-05,342.992007776,19.58115544808136,131.19060371428571,123.06595478021976,0.025,4360.942509917392,19.395216844082384,323.5097033990133,6.785931187709765,0.0,60.301465556043965,47.64030531428571
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,0,200,29.324654830769248,0.0,4.0,-125.07277561758247,1.1295850863820647,0.56,330.9302211165543,5951.455608370585,229.2499446720306,0.56,356,139.185905374,0.93275027917,8.26285474625e-05,371.150203889,19.072352361399517,139.70257971428572,138.5706356813187,0.125,4084.151171969991,80.89934906857263,380.929306565237,31.34458833548212,0.005,71.27777723093922,40.19751649670324
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,0,200,25.10582815384617,0.0,4.0,-9.053924461538458,0.6046692920095893,0.51,219.18735021466864,3240.2728107224475,78.04137964982118,0.51,357,140.314676599,0.596196399995,8.19973378232e-05,342.525649343,19.31571582352598,164.8097896153846,170.84846747252746,0.035,2991.200675742355,21.70465974322489,315.5250217473663,21.38009310233312,0.0,66.13191676923077,46.35200461538464
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,0,200,24.684285785302173,0.005025125628140704,4.0,-12.134902116917786,0.5685038806318374,0.62,241.83330982947047,2966.9709289498587,68.33231884854388,0.62,358,141.451666054,0.378275685755,6.85388508408e-05,315.145948826,19.82018879884443,169.5881127472528,181.93520022222225,0.065,2098.2050943365,37.907408338407095,341.6687458021463,121.28646715771296,0.0,50.63106554395599,34.912842373626354
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,0,200,21.6957528278596,0.005025125628140704,4.0,-9.401684417601857,0.8909641481651818,0.62,300.50761008403924,2958.7715159437203,121.50577876851185,0.62,359,145.199982561,0.253198682602,7.7513591008e-05,398.693210886,19.86248828184948,151.9893348791209,200.80978111111116,0.125,2071.6083527345368,102.06846648190636,433.2365102567558,262.4559057171241,0.0,45.1756296714286,30.380921632417675
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,0,200,26.003983873550446,0.010050251256281407,4.0,-8.35167990912052,0.9061970160434214,0.615,277.642898399408,3352.5139355933047,116.82971884045547,0.615,360,149.381043177,0.292260061908,7.79529508561e-05,384.444199936,19.810663664470823,168.76361263736263,203.34114473684212,0.105,1826.3715663251585,107.4946292387852,395.18170324009225,248.6381354905196,0.005,53.98703335164853,32.23603348901104
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,0,200,29.748410861538453,0.0,4.0,-15.928095180219785,0.4336021888888695,0.485,222.65305612380862,3642.4657126535435,53.091276482307414,0.485,361,150.755371566,0.566215971452,6.88880703989e-05,365.237346809,19.674589624486757,165.60631557142858,163.2266086153846,0.03,2897.9559769329794,14.754965299676588,325.81947328395586,19.919911198839767,0.0,64.15930068131881,47.33583888571432
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,0,200,28.247469761538483,0.0,4.0,-9.635783418338278,0.40623938499791734,0.495,193.567917329595,5931.183035074171,85.29897257414937,0.495,362,155.08939981,0.967429278716,6.89242148544e-05,322.599938314,19.434312689093858,138.75749091208792,131.233034,0.025,4806.045335457401,19.581762185098945,442.925525736963,7.503246156908011,0.0,68.00744194505499,45.77792304945056
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,0,200,39.93740558241756,0.0,4.0,-6.616071252762438,0.4101003866090025,0.5,210.4764041072349,8593.968656749585,88.24784227321618,0.5,363,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,19.11905586016762,148.65480573480662,146.557515480663,0.025,6019.308348023035,47.11844286408764,438.3186735696185,39.64835510105773,0.0,67.06869919999995,55.94517932802199
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,0,200,39.49429432967037,0.0,4.0,-6.7729660950275274,0.5808028421214999,0.49,221.36886068328192,7762.879608975494,114.1608583332214,0.49,364,162.201106716,0.908426857038,8.56302518524e-05,395.218711567,19.185065308443363,158.22140840659338,154.1973901436464,0.02,5450.034964032542,31.612224028432944,425.7316477011753,30.416720222999,0.0,79.81850768791207,55.45501046483516
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,0,200,21.77482755164818,0.04522613065326633,4.0,-17.515856035164823,0.7917629939180983,0.585,271.2620331695374,2957.506047030379,107.53903041360275,0.585,365,165.961555057,0.261983014715,5.47380727674e-05,307.441799119,20.500920561815374,148.84545468131867,178.93097288888887,0.105,1406.8942905168078,79.4298499435402,388.0435084966237,249.59023249241383,0.02,34.60591981978011,21.22827183824161
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,0,200,39.4818265695055,0.0,4.0,-6.497755556318722,0.33631443382786586,0.53,198.39210646755996,6842.738859682162,58.28787686341258,0.53,366,171.793878697,0.802872637148,7.56304072004e-05,389.149112673,19.49055318771038,163.5872258791209,157.93360159116023,0.03,4724.673917229236,20.710769510419738,491.2349147824164,6.634511588049913,0.0,69.09840655138122,54.52166450384617
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,0,200,28.09962092884627,0.0,4.0,-3.2532035510989346,0.4129448664838975,0.53,200.4367673193506,4090.4593158442267,60.11234743402146,0.53,367,178.179131994,0.674364285322,6.39772031663e-05,392.701744041,19.865257427349334,160.9857993038674,157.8630295164835,0.03,2977.0295921065645,17.4395582597538,363.3102705283692,10.547229009733815,0.0,71.32667292527474,40.90171620000007
