model,subset,role,feature_count,features,metric,mean,sd_across_repeats,repeat_blocks
gpc_4d_plus_old_full8,full,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,conduction_recall,0.9828571428571429,0.004273164582972309,20
gpc_4d_plus_old_full8,full,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,false_negative,6.05,1.8771478925557026,20
gpc_4d_plus_old_full8,full,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,false_positive,4.8,1.1964860832322377,20
gpc_4d_plus_old_full8,full,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,brier_score,0.02992583258154675,0.0025910057254575143,20
gpc_4d_plus_old_full8,q20,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,roc_auc,0.9268217565598368,0.013045817194178912,20
gpc_4d_plus_old_full8,q20,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,pr_auc,0.8921208870525226,0.02104942268253712,20
gpc_4d_plus_old_full8,q20,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,accuracy,0.8699899614373298,0.027624966481987374,20
gpc_4d_plus_old_full8,q20,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,balanced_accuracy,0.8625666819564881,0.030040308763783136,20
gpc_4d_plus_old_full8,q20,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,keyhole_recall,0.8276338789130782,0.04987873921974517,20
gpc_4d_plus_old_full8,q20,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,conduction_recall,0.8974994849998981,0.026358023020891578,20
gpc_4d_plus_old_full8,q20,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,false_negative,5.2,1.5761378513048245,20
gpc_4d_plus_old_full8,q20,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,false_positive,4.75,1.2085223687584246,20
gpc_4d_plus_old_full8,q20,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,brier_score,0.1058581178251811,0.009120335772673278,20
gpc_4d_plus_old_full8,q30,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,roc_auc,0.9533227649894916,0.008572333871771299,20
gpc_4d_plus_old_full8,q30,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,pr_auc,0.914643098387903,0.015845431175856538,20
gpc_4d_plus_old_full8,q30,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,accuracy,0.904047615313295,0.019721304220359354,20
gpc_4d_plus_old_full8,q30,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,balanced_accuracy,0.8888252471802398,0.02476445693915975,20
gpc_4d_plus_old_full8,q30,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,keyhole_recall,0.8423377831272569,0.043278647337899635,20
gpc_4d_plus_old_full8,q30,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,conduction_recall,0.9353127112332233,0.015570232480576826,20
gpc_4d_plus_old_full8,q30,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,false_negative,5.9,1.618966531951463,20
gpc_4d_plus_old_full8,q30,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,false_positive,4.8,1.1964860832322377,20
gpc_4d_plus_old_full8,q30,historical,12,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau + robust_max_positive_dWdt_um_per_ms + robust_median_positive_dWdt_um_per_ms + robust_early_dWdt_20_um_per_ms + robust_early_dWdt_40_um_per_ms + robust_time_of_max_dWdt_tau,brier_score,0.08107135137310223,0.005946036228226657,20
gpc_4d_plus_old_shape3,full,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,roc_auc,0.9925739795918366,0.0023438705835322864,20
gpc_4d_plus_old_shape3,full,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,pr_auc,0.9747054866488567,0.004990025379251774,20
gpc_4d_plus_old_shape3,full,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,accuracy,0.9735714285714285,0.005704879476280178,20
gpc_4d_plus_old_shape3,full,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,balanced_accuracy,0.9569642857142858,0.011187842968598165,20
gpc_4d_plus_old_shape3,full,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,keyhole_recall,0.9292857142857143,0.020972592211268265,20
gpc_4d_plus_old_shape3,full,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,conduction_recall,0.9846428571428572,0.0032977875602737457,20
gpc_4d_plus_old_shape3,full,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,false_negative,4.95,1.4680814547887788,20
gpc_4d_plus_old_shape3,full,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,false_positive,4.3,0.9233805168766387,20
gpc_4d_plus_old_shape3,full,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,brier_score,0.025826482340014435,0.0022886878746884807,20
gpc_4d_plus_old_shape3,q20,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,roc_auc,0.9334034734403239,0.012487239777882122,20
gpc_4d_plus_old_shape3,q20,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,pr_auc,0.8985913692846473,0.019643421022683214,20
gpc_4d_plus_old_shape3,q20,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,accuracy,0.8869430001008949,0.024779491076048373,20
gpc_4d_plus_old_shape3,q20,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,balanced_accuracy,0.8808248134596294,0.027493402390133804,20
gpc_4d_plus_old_shape3,q20,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,keyhole_recall,0.852417120212935,0.04575405192271844,20
gpc_4d_plus_old_shape3,q20,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,conduction_recall,0.909232506706324,0.019023002465596434,20
gpc_4d_plus_old_shape3,q20,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,false_negative,4.45,1.4317821063276353,20
gpc_4d_plus_old_shape3,q20,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,false_positive,4.2,0.8335087534664907,20
gpc_4d_plus_old_shape3,q20,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,brier_score,0.09940209721514806,0.008644007575786258,20
gpc_4d_plus_old_shape3,q30,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,roc_auc,0.959647056018361,0.008087405156503228,20
gpc_4d_plus_old_shape3,q30,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,pr_auc,0.9226217184539778,0.013498767102432016,20
gpc_4d_plus_old_shape3,q30,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,accuracy,0.9170311008244353,0.017939386310450087,20
gpc_4d_plus_old_shape3,q30,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,balanced_accuracy,0.9047239630512882,0.023251744291917117,20
gpc_4d_plus_old_shape3,q30,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,keyhole_recall,0.8674218246586669,0.040566076193414215,20
gpc_4d_plus_old_shape3,q30,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,conduction_recall,0.9420261014439097,0.011898753402227465,20
gpc_4d_plus_old_shape3,q30,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,false_negative,4.95,1.4680814547887788,20
gpc_4d_plus_old_shape3,q30,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,false_positive,4.3,0.9233805168766387,20
gpc_4d_plus_old_shape3,q30,historical,7,P + VX + LS + ST + width_gain_20_um + width_gain_40_um + time_to_50pct_max_width_tau,brier_score,0.07448790830025627,0.005869860746584093,20
gpc_4d_plus_simple_delta_block,full,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,roc_auc,0.9910076530612246,0.002203496946258361,20
gpc_4d_plus_simple_delta_block,full,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,pr_auc,0.972299558533828,0.004586106058575533,20
gpc_4d_plus_simple_delta_block,full,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,accuracy,0.9727142857142859,0.0068417747586043635,20
gpc_4d_plus_simple_delta_block,full,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,balanced_accuracy,0.9548214285714286,0.012043211225718954,20
gpc_4d_plus_simple_delta_block,full,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,keyhole_recall,0.925,0.021677749238103,20
gpc_4d_plus_simple_delta_block,full,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,conduction_recall,0.9846428571428572,0.004649359241162566,20
gpc_4d_plus_simple_delta_block,full,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,false_negative,5.25,1.51744244666721,20
gpc_4d_plus_simple_delta_block,full,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,false_positive,4.3,1.3018205875255098,20
gpc_4d_plus_simple_delta_block,full,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,brier_score,0.026500464450600992,0.0022124273752512336,20
gpc_4d_plus_simple_delta_block,q20,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,roc_auc,0.9313472239130279,0.012000820003892148,20
gpc_4d_plus_simple_delta_block,q20,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,pr_auc,0.8926080041916542,0.023218805114038926,20
gpc_4d_plus_simple_delta_block,q20,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,accuracy,0.8843725797673165,0.029448938478697357,20
gpc_4d_plus_simple_delta_block,q20,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,balanced_accuracy,0.8773108279761598,0.03236730263287579,20
gpc_4d_plus_simple_delta_block,q20,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,keyhole_recall,0.8452705552465704,0.05033557466894373,20
gpc_4d_plus_simple_delta_block,q20,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,conduction_recall,0.9093511007057492,0.02615756683398508,20
gpc_4d_plus_simple_delta_block,q20,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,false_negative,4.65,1.496487114615601,20
gpc_4d_plus_simple_delta_block,q20,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,false_positive,4.2,1.1964860832322377,20
gpc_4d_plus_simple_delta_block,q20,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,brier_score,0.1000231739034025,0.007766465334233136,20
gpc_4d_plus_simple_delta_block,q30,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,roc_auc,0.9576409238948893,0.0070155175246447,20
gpc_4d_plus_simple_delta_block,q30,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,pr_auc,0.9189768999190168,0.012058592240682512,20
gpc_4d_plus_simple_delta_block,q30,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,accuracy,0.9147783405081753,0.02107829123710103,20
gpc_4d_plus_simple_delta_block,q30,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,balanced_accuracy,0.9014751307932635,0.025240698035043408,20
gpc_4d_plus_simple_delta_block,q30,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,keyhole_recall,0.8609141530194162,0.040126204790487854,20
gpc_4d_plus_simple_delta_block,q30,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,conduction_recall,0.942036108567111,0.017072408673263408,20
gpc_4d_plus_simple_delta_block,q30,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,false_negative,5.2,1.4725559590832462,20
gpc_4d_plus_simple_delta_block,q30,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,false_positive,4.3,1.3018205875255098,20
gpc_4d_plus_simple_delta_block,q30,primary,7,P + VX + LS + ST + max_positive_delta_W + median_positive_delta_W + fraction_positive_delta_W,brier_score,0.0751756239412447,0.005482016541867413,20
gpc_4d_plus_simple_rate_block,full,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,roc_auc,0.9894183673469387,0.00204084317920034,20
gpc_4d_plus_simple_rate_block,full,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,pr_auc,0.9683619253612248,0.005267879462919421,20
gpc_4d_plus_simple_rate_block,full,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,accuracy,0.9690000000000001,0.0049291434777530094,20
gpc_4d_plus_simple_rate_block,full,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,balanced_accuracy,0.9516964285714284,0.009510632723498938,20
gpc_4d_plus_simple_rate_block,full,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,keyhole_recall,0.9228571428571428,0.018769905295193918,20
gpc_4d_plus_simple_rate_block,full,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,conduction_recall,0.9805357142857142,0.004253481546117015,20
gpc_4d_plus_simple_rate_block,full,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,false_negative,5.4,1.3138933706635725,20
gpc_4d_plus_simple_rate_block,full,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,false_positive,5.45,1.190974832912761,20
gpc_4d_plus_simple_rate_block,full,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,brier_score,0.02818743963488357,0.0027083674746000244,20
gpc_4d_plus_simple_rate_block,q20,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,roc_auc,0.9222673914610073,0.011231206296549048,20
gpc_4d_plus_simple_rate_block,q20,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,pr_auc,0.881843098777867,0.024444509758096783,20
gpc_4d_plus_simple_rate_block,q20,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,accuracy,0.8659150534150536,0.025526347986970833,20
gpc_4d_plus_simple_rate_block,q20,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,balanced_accuracy,0.8611231159476711,0.02799182760168597,20
gpc_4d_plus_simple_rate_block,q20,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,keyhole_recall,0.838918259044441,0.045658582241010194,20
gpc_4d_plus_simple_rate_block,q20,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,conduction_recall,0.8833279728509013,0.025061515176543297,20
gpc_4d_plus_simple_rate_block,q20,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,false_negative,4.85,1.3869694338832113,20
gpc_4d_plus_simple_rate_block,q20,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,false_positive,5.4,1.0954451150103321,20
gpc_4d_plus_simple_rate_block,q20,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,brier_score,0.1056515565348027,0.007659822767780116,20
gpc_4d_plus_simple_rate_block,q30,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,roc_auc,0.9518701132708882,0.00624376206912104,20
gpc_4d_plus_simple_rate_block,q30,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,pr_auc,0.9092472219918475,0.012728201336569558,20
gpc_4d_plus_simple_rate_block,q30,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,accuracy,0.903072917125294,0.015455080043323015,20
gpc_4d_plus_simple_rate_block,q30,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,balanced_accuracy,0.8915005234353648,0.01888537417667862,20
gpc_4d_plus_simple_rate_block,q30,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,keyhole_recall,0.8566743869375448,0.03491074802607235,20
gpc_4d_plus_simple_rate_block,q30,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,conduction_recall,0.9263266599331846,0.01615175710277972,20
gpc_4d_plus_simple_rate_block,q30,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,false_negative,5.35,1.2258187382102494,20
gpc_4d_plus_simple_rate_block,q30,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,false_positive,5.45,1.190974832912761,20
gpc_4d_plus_simple_rate_block,q30,primary,7,P + VX + LS + ST + max_positive_width_rate + median_positive_width_rate + fraction_positive_width_rate,brier_score,0.07885461352416578,0.0047640235802690785,20
m3,full,m3_reference,4,P + VX + LS + ST,roc_auc,0.9915943877551019,0.0011444330616493278,20
m3,full,m3_reference,4,P + VX + LS + ST,pr_auc,0.9637485377176995,0.007349674527041441,20
m3,full,m3_reference,4,P + VX + LS + ST,accuracy,0.9672857142857143,0.0038750628005028544,20
m3,full,m3_reference,4,P + VX + LS + ST,balanced_accuracy,0.9361607142857142,0.007941173179797525,20
m3,full,m3_reference,4,P + VX + LS + ST,keyhole_recall,0.8842857142857141,0.015302183524679932,20
m3,full,m3_reference,4,P + VX + LS + ST,conduction_recall,0.9880357142857144,0.002395787118749795,20
m3,full,m3_reference,4,P + VX + LS + ST,false_negative,8.1,1.0711528467275955,20
m3,full,m3_reference,4,P + VX + LS + ST,false_positive,3.35,0.6708203932499369,20
m3,full,m3_reference,4,P + VX + LS + ST,brier_score,0.027074279543840302,0.0013036630875252378,20
m3,q20,m3_reference,4,P + VX + LS + ST,roc_auc,0.9157437166518241,0.009372210283155734,20
m3,q20,m3_reference,4,P + VX + LS + ST,pr_auc,0.824690716442473,0.021154294772360832,20
m3,q20,m3_reference,4,P + VX + LS + ST,accuracy,0.8647256726204094,0.014539445067668072,20
m3,q20,m3_reference,4,P + VX + LS + ST,balanced_accuracy,0.8463986612834583,0.017454392607805912,20
m3,q20,m3_reference,4,P + VX + LS + ST,keyhole_recall,0.7618237360294507,0.03258148999688785,20
m3,q20,m3_reference,4,P + VX + LS + ST,conduction_recall,0.9309735865374659,0.01335170003452403,20
m3,q20,m3_reference,4,P + VX + LS + ST,false_negative,7.15,0.8750939799154207,20
m3,q20,m3_reference,4,P + VX + LS + ST,false_positive,3.2,0.6155870112510925,20
m3,q20,m3_reference,4,P + VX + LS + ST,brier_score,0.10950347844741751,0.0049702883427825955,20
m3,q30,m3_reference,4,P + VX + LS + ST,roc_auc,0.9478769266743312,0.00587330907980529,20
m3,q30,m3_reference,4,P + VX + LS + ST,pr_auc,0.8594554652286277,0.0221539917798108,20
m3,q30,m3_reference,4,P + VX + LS + ST,accuracy,0.9036171239825743,0.01128440324073986,20
m3,q30,m3_reference,4,P + VX + LS + ST,balanced_accuracy,0.8786032651599524,0.014669836830431972,20
m3,q30,m3_reference,4,P + VX + LS + ST,keyhole_recall,0.802392220155378,0.02619878393836954,20
m3,q30,m3_reference,4,P + VX + LS + ST,conduction_recall,0.9548143101645266,0.008608792539062942,20
m3,q30,m3_reference,4,P + VX + LS + ST,false_negative,7.4,0.99472291830968,20
m3,q30,m3_reference,4,P + VX + LS + ST,false_positive,3.35,0.6708203932499369,20
m3,q30,m3_reference,4,P + VX + LS + ST,brier_score,0.0808410861106825,0.004003093509321981,20
m3_plus_max_delta_W,full,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,roc_auc,0.9930000000000001,0.001149178848435286,20
m3_plus_max_delta_W,full,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,pr_auc,0.9678580912264068,0.007663220593080883,20
m3_plus_max_delta_W,full,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,accuracy,0.9705714285714286,0.0038332593899996444,20
m3_plus_max_delta_W,full,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,balanced_accuracy,0.9435714285714283,0.00769483764063864,20
m3_plus_max_delta_W,full,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,keyhole_recall,0.8985714285714284,0.01458336530097259,20
m3_plus_max_delta_W,full,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,conduction_recall,0.9885714285714287,0.0021985250401824995,20
m3_plus_max_delta_W,full,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,false_negative,7.1,1.020835571068081,20
m3_plus_max_delta_W,full,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,false_positive,3.2,0.6155870112510925,20
m3_plus_max_delta_W,full,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,brier_score,0.02485773818203858,0.0014302878744725538,20
m3_plus_max_delta_W,q20,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,roc_auc,0.9294550129200159,0.007589655518601437,20
m3_plus_max_delta_W,q20,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,pr_auc,0.8367163240207306,0.01558757975008341,20
m3_plus_max_delta_W,q20,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,accuracy,0.8797660021344231,0.015286357556600252,20
m3_plus_max_delta_W,q20,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,balanced_accuracy,0.8655507858015259,0.01679718141012086,20
