benchmark,method,seed,budget,global_error,classifier_uncertainty_region_fraction_eps05,classifier_uncertainty_region_fraction_eps10,near_boundary_error_q10,near_boundary_test_size_q10,classifier_uncertainty_region_fraction_q10_eps05,classifier_uncertainty_region_fraction_q10_eps10,near_boundary_error_q20,near_boundary_test_size_q20,classifier_uncertainty_region_fraction_q20_eps05,classifier_uncertainty_region_fraction_q20_eps10,near_boundary_error_q30,near_boundary_test_size_q30,classifier_uncertainty_region_fraction_q30_eps05,classifier_uncertainty_region_fraction_q30_eps10
branin,random,3,38,0.12575,0.25075,0.4395,0.41,400,0.58,0.8275,0.34875,800,0.47625,0.81,0.28583333333333333,1200,0.41,0.7366666666666667
branin,random,3,39,0.1015,0.21775,0.45125,0.405,400,0.5875,0.8275,0.3225,800,0.47375,0.81375,0.2575,1200,0.40166666666666667,0.7433333333333333
branin,random,3,40,0.1015,0.2165,0.448,0.4025,400,0.58,0.815,0.32,800,0.47,0.805,0.25666666666666665,1200,0.3983333333333333,0.7375
branin,random,3,41,0.09675,0.182,0.43225,0.37,400,0.5525,0.82,0.29125,800,0.44625,0.77875,0.2325,1200,0.37833333333333335,0.6875
branin,random,3,42,0.092,0.16425,0.399,0.37,400,0.5225,0.83,0.2875,800,0.42,0.7525,0.23083333333333333,1200,0.3575,0.6516666666666666
branin,random,3,43,0.0975,0.1525,0.36075,0.395,400,0.445,0.8425,0.3025,800,0.3725,0.71375,0.23833333333333334,1200,0.32,0.6075
branin,random,3,44,0.0905,0.16775,0.39575,0.35,400,0.5875,0.8325,0.2725,800,0.47,0.74875,0.21666666666666667,1200,0.3858333333333333,0.6583333333333333
branin,random,3,45,0.0905,0.168,0.39525,0.35,400,0.5875,0.8325,0.2725,800,0.47,0.74875,0.21666666666666667,1200,0.3858333333333333,0.6583333333333333
branin,random,3,46,0.082,0.15575,0.3555,0.355,400,0.575,0.85,0.26375,800,0.47375,0.73,0.205,1200,0.38166666666666665,0.6466666666666666
branin,random,3,47,0.08175,0.142,0.32825,0.3725,400,0.53,0.83,0.27,800,0.42875,0.70625,0.205,1200,0.345,0.615
branin,random,3,48,0.08225,0.14075,0.3245,0.3725,400,0.525,0.83,0.2725,800,0.42375,0.70625,0.20666666666666667,1200,0.3433333333333333,0.615
branin,random,3,49,0.08575,0.13525,0.31325,0.385,400,0.44,0.825,0.27875,800,0.3825,0.68375,0.21583333333333332,1200,0.3175,0.5858333333333333
branin,random,3,50,0.07425,0.13675,0.3155,0.3725,400,0.4275,0.815,0.265,800,0.3775,0.7125,0.2025,1200,0.325,0.6233333333333333
branin,random,4,6,0.3475,0.3375,0.7645,0.45,400,0.285,0.745,0.405,800,0.24,0.69125,0.36083333333333334,1200,0.2325,0.6825
branin,random,4,7,0.31325,0.32175,0.70675,0.44,400,0.31,0.83,0.39625,800,0.27,0.785,0.3491666666666667,1200,0.2633333333333333,0.7641666666666667
branin,random,4,8,0.33175,0.27875,0.6115,0.45,400,0.24,0.7475,0.40375,800,0.2175,0.655,0.3625,1200,0.2075,0.6308333333333334
branin,random,4,9,0.3125,0.27525,0.59675,0.445,400,0.285,0.7725,0.39875,800,0.245,0.6825,0.3516666666666667,1200,0.22916666666666666,0.6541666666666667
branin,random,4,10,0.2995,0.201,0.48975,0.4425,400,0.2275,0.505,0.38875,800,0.1725,0.43,0.33916666666666667,1200,0.17166666666666666,0.4425
branin,random,4,11,0.32075,0.18,0.5055,0.445,400,0.2075,0.5525,0.3925,800,0.175,0.47375,0.35,1200,0.16583333333333333,0.47833333333333333
branin,random,4,12,0.285,0.1875,0.53725,0.4325,400,0.345,0.6825,0.37625,800,0.275,0.6175,0.3175,1200,0.24,0.6083333333333333
branin,random,4,13,0.2845,0.1825,0.5295,0.4475,400,0.3625,0.6925,0.38375,800,0.28125,0.62875,0.3225,1200,0.24,0.62
branin,random,4,14,0.2855,0.13525,0.448,0.45,400,0.2675,0.6125,0.39,800,0.225,0.53125,0.33,1200,0.19416666666666665,0.5291666666666667
branin,random,4,15,0.273,0.13325,0.4565,0.4525,400,0.3125,0.7,0.38,800,0.26,0.6125,0.31666666666666665,1200,0.22583333333333333,0.5908333333333333
branin,random,4,16,0.2565,0.24825,0.60025,0.4375,400,0.41,0.9075,0.36625,800,0.34375,0.8275,0.3075,1200,0.3016666666666667,0.785
branin,random,4,17,0.25625,0.24775,0.59925,0.45,400,0.3825,0.91,0.37625,800,0.33125,0.8275,0.315,1200,0.29583333333333334,0.7825
branin,random,4,18,0.257,0.23425,0.5095,0.435,400,0.395,0.835,0.36875,800,0.33,0.765,0.31,1200,0.2891666666666667,0.6858333333333333
branin,random,4,19,0.1765,0.26075,0.57775,0.4275,400,0.5425,0.85,0.35875,800,0.4775,0.84125,0.2916666666666667,1200,0.4116666666666667,0.7916666666666666
branin,random,4,20,0.19175,0.2385,0.49275,0.4575,400,0.4925,0.8075,0.3825,800,0.42,0.77875,0.32083333333333336,1200,0.36,0.7008333333333333
branin,random,4,21,0.191,0.2255,0.47025,0.41,400,0.505,0.75,0.35875,800,0.435,0.75,0.30416666666666664,1200,0.3525,0.6783333333333333
branin,random,4,22,0.16125,0.22425,0.49725,0.3875,400,0.565,0.74,0.3175,800,0.53875,0.745,0.26416666666666666,1200,0.4533333333333333,0.7125
branin,random,4,23,0.16,0.22275,0.494,0.395,400,0.5375,0.7275,0.32625,800,0.5225,0.7425,0.27,1200,0.44166666666666665,0.7141666666666666
branin,random,4,24,0.171,0.207,0.459,0.4775,400,0.4775,0.7225,0.395,800,0.415,0.705,0.3225,1200,0.3625,0.6333333333333333
branin,random,4,25,0.17125,0.20525,0.4585,0.4775,400,0.4725,0.7225,0.39625,800,0.41,0.70375,0.325,1200,0.3566666666666667,0.6333333333333333
branin,random,4,26,0.152,0.22025,0.49725,0.4125,400,0.57,0.7475,0.3275,800,0.50625,0.765,0.2708333333333333,1200,0.4166666666666667,0.7341666666666666
branin,random,4,27,0.16575,0.208,0.46175,0.475,400,0.4875,0.755,0.39125,800,0.41875,0.73,0.32083333333333336,1200,0.36333333333333334,0.6566666666666666
branin,random,4,28,0.1645,0.20675,0.45475,0.4725,400,0.49,0.7425,0.385,800,0.42,0.7225,0.31666666666666665,1200,0.36333333333333334,0.65
branin,random,4,29,0.16875,0.18775,0.421,0.43,400,0.4625,0.7125,0.36875,800,0.39875,0.71875,0.3075,1200,0.33,0.65
branin,random,4,30,0.1685,0.188,0.42025,0.43,400,0.4625,0.71,0.36875,800,0.39875,0.71625,0.30666666666666664,1200,0.33,0.6466666666666666
branin,random,4,31,0.15975,0.16925,0.39,0.44,400,0.505,0.71,0.33125,800,0.455,0.72625,0.2725,1200,0.3775,0.6816666666666666
branin,random,4,32,0.1595,0.16625,0.38275,0.4375,400,0.5025,0.7075,0.33,800,0.4475,0.72375,0.27166666666666667,1200,0.37166666666666665,0.6758333333333333
branin,random,4,33,0.16575,0.151,0.33925,0.4175,400,0.49,0.6325,0.33125,800,0.415,0.6575,0.2783333333333333,1200,0.3491666666666667,0.6166666666666667
branin,random,4,34,0.15825,0.16775,0.3835,0.42,400,0.485,0.6725,0.32,800,0.4675,0.7125,0.26916666666666667,1200,0.4,0.6691666666666667
branin,random,4,35,0.13775,0.18675,0.397,0.3775,400,0.5325,0.745,0.28375,800,0.485,0.75625,0.23416666666666666,1200,0.405,0.6958333333333333
branin,random,4,36,0.1405,0.17875,0.3745,0.39,400,0.5225,0.715,0.29375,800,0.47125,0.7275,0.24,1200,0.3875,0.6733333333333333
branin,random,4,37,0.134,0.1725,0.3585,0.3375,400,0.5225,0.715,0.2625,800,0.48,0.7275,0.21916666666666668,1200,0.3883333333333333,0.6758333333333333
branin,random,4,38,0.1305,0.181,0.37325,0.3625,400,0.5425,0.73,0.27625,800,0.4875,0.72125,0.225,1200,0.39166666666666666,0.6441666666666667
branin,random,4,39,0.14125,0.16075,0.339,0.44,400,0.465,0.7,0.325,800,0.40125,0.6725,0.25916666666666666,1200,0.32916666666666666,0.59
branin,random,4,40,0.16125,0.14975,0.31725,0.4575,400,0.295,0.6525,0.3775,800,0.28125,0.59125,0.31083333333333335,1200,0.2475,0.5075
branin,random,4,41,0.1515,0.1505,0.3115,0.4525,400,0.375,0.6825,0.3625,800,0.335,0.62,0.295,1200,0.2833333333333333,0.5333333333333333
branin,random,4,42,0.1515,0.14925,0.30625,0.4475,400,0.37,0.6775,0.35625,800,0.3325,0.6175,0.2916666666666667,1200,0.28,0.5316666666666666
branin,random,4,43,0.1505,0.14775,0.30575,0.4425,400,0.3625,0.6775,0.35375,800,0.32875,0.61625,0.29,1200,0.2758333333333333,0.5308333333333334
branin,random,4,44,0.15775,0.14325,0.2895,0.47,400,0.29,0.6175,0.38125,800,0.28375,0.5475,0.31,1200,0.25583333333333336,0.4766666666666667
branin,random,4,45,0.1585,0.14175,0.28775,0.47,400,0.2975,0.615,0.38375,800,0.28875,0.54625,0.3125,1200,0.25333333333333335,0.47583333333333333
branin,random,4,46,0.15825,0.1415,0.2875,0.4675,400,0.2975,0.615,0.3825,800,0.28875,0.54625,0.31083333333333335,1200,0.2525,0.47583333333333333
branin,random,4,47,0.15925,0.14025,0.2825,0.4675,400,0.295,0.6075,0.385,800,0.28875,0.5375,0.31083333333333335,1200,0.25166666666666665,0.4658333333333333
branin,random,4,48,0.155,0.1395,0.2835,0.4525,400,0.3075,0.6125,0.36875,800,0.2925,0.5475,0.30083333333333334,1200,0.25083333333333335,0.475
branin,random,4,49,0.15475,0.139,0.2835,0.45,400,0.305,0.6125,0.3675,800,0.2925,0.54625,0.3,1200,0.25,0.4741666666666667
branin,random,4,50,0.15275,0.1225,0.277,0.435,400,0.3025,0.615,0.34375,800,0.28875,0.54875,0.28583333333333333,1200,0.25416666666666665,0.47833333333333333
branin,classifier_margin,0,6,0.276,0.85225,1.0,0.485,400,0.975,1.0,0.495,800,0.9675,1.0,0.4791666666666667,1200,0.9641666666666666,1.0
branin,classifier_margin,0,7,0.23025,0.67875,0.993,0.4725,400,0.96,1.0,0.46125,800,0.9475,1.0,0.44333333333333336,1200,0.9458333333333333,1.0
branin,classifier_margin,0,8,0.18125,0.65975,1.0,0.4575,400,0.81,1.0,0.34875,800,0.81375,1.0,0.2941666666666667,1200,0.8258333333333333,1.0
branin,classifier_margin,0,9,0.33225,0.55375,0.95475,0.515,400,0.5225,1.0,0.4925,800,0.57875,1.0,0.49,1200,0.6141666666666666,1.0
branin,classifier_margin,0,10,0.2365,0.54025,0.9555,0.485,400,0.7175,1.0,0.40625,800,0.71125,1.0,0.3575,1200,0.6925,1.0
branin,classifier_margin,0,11,0.17475,0.5035,0.955,0.4125,400,0.675,0.9975,0.3325,800,0.6175,0.9775,0.2833333333333333,1200,0.5475,0.9741666666666666
branin,classifier_margin,0,12,0.143,0.4955,0.93375,0.41,400,0.7375,1.0,0.3325,800,0.6725,1.0,0.2775,1200,0.6108333333333333,1.0
branin,classifier_margin,0,13,0.17875,0.39825,0.94675,0.4275,400,0.5775,0.935,0.35875,800,0.47125,0.9,0.31333333333333335,1200,0.41833333333333333,0.8733333333333333
branin,classifier_margin,0,14,0.193,0.3715,0.8835,0.43,400,0.5325,0.86,0.355,800,0.4325,0.8325,0.3125,1200,0.37416666666666665,0.8125
branin,classifier_margin,0,15,0.156,0.35325,0.803,0.4,400,0.635,0.9675,0.31375,800,0.51875,0.95,0.2633333333333333,1200,0.4708333333333333,0.9416666666666667
branin,classifier_margin,0,16,0.14125,0.36325,0.785,0.405,400,0.8275,0.975,0.3175,800,0.655,0.97,0.25833333333333336,1200,0.565,0.9741666666666666
branin,classifier_margin,0,17,0.12725,0.42675,0.77575,0.385,400,0.8025,0.9825,0.3075,800,0.7575,0.98125,0.25416666666666665,1200,0.7075,0.9808333333333333
branin,classifier_margin,0,18,0.1265,0.39775,0.73575,0.4125,400,0.7025,0.9825,0.31625,800,0.7025,0.95875,0.25583333333333336,1200,0.6725,0.9325
branin,classifier_margin,0,19,0.131,0.3375,0.6975,0.3325,400,0.62,0.8975,0.2625,800,0.57875,0.8675,0.2225,1200,0.515,0.8341666666666666
branin,classifier_margin,0,20,0.156,0.288,0.66425,0.3875,400,0.475,0.885,0.30875,800,0.41,0.85,0.26166666666666666,1200,0.37,0.7933333333333333
branin,classifier_margin,0,21,0.15725,0.29875,0.65,0.3775,400,0.475,0.8975,0.2975,800,0.4175,0.8725,0.25583333333333336,1200,0.3725,0.805
branin,classifier_margin,0,22,0.0925,0.3045,0.69825,0.35,400,0.695,0.9025,0.26625,800,0.62625,0.8775,0.21166666666666667,1200,0.5425,0.8441666666666666
branin,classifier_margin,0,23,0.12125,0.34275,0.67325,0.3575,400,0.6675,0.885,0.3175,800,0.65625,0.86625,0.2625,1200,0.5825,0.8341666666666666
branin,classifier_margin,0,24,0.0865,0.30825,0.682,0.32,400,0.7,0.8725,0.26125,800,0.68,0.8425,0.19833333333333333,1200,0.6108333333333333,0.8166666666666667
branin,classifier_margin,0,25,0.0885,0.298,0.65975,0.3,400,0.6975,0.8625,0.2525,800,0.6775,0.835,0.19666666666666666,1200,0.6033333333333334,0.8066666666666666
branin,classifier_margin,0,26,0.11225,0.25475,0.62425,0.3625,400,0.6275,0.8425,0.28125,800,0.51,0.81625,0.22916666666666666,1200,0.4275,0.7875
branin,classifier_margin,0,27,0.10125,0.27375,0.632,0.3525,400,0.635,0.8575,0.26375,800,0.59875,0.83125,0.20916666666666667,1200,0.5183333333333333,0.7975
branin,classifier_margin,0,28,0.0975,0.26925,0.631,0.38,400,0.6675,0.9425,0.29,800,0.62,0.89375,0.22083333333333333,1200,0.5275,0.8541666666666666
branin,classifier_margin,0,29,0.1075,0.298,0.63625,0.44,400,0.6375,0.955,0.33875,800,0.61125,0.9,0.25833333333333336,1200,0.5366666666666666,0.8566666666666667
branin,classifier_margin,0,30,0.10975,0.271,0.5875,0.37,400,0.6375,0.9075,0.29625,800,0.54375,0.86375,0.2375,1200,0.4633333333333333,0.8241666666666667
branin,classifier_margin,0,31,0.1035,0.24575,0.5735,0.325,400,0.645,0.8925,0.26375,800,0.5325,0.85125,0.21416666666666667,1200,0.44666666666666666,0.8116666666666666
branin,classifier_margin,0,32,0.10475,0.245,0.5735,0.3475,400,0.6325,0.8975,0.275,800,0.53,0.85625,0.22083333333333333,1200,0.44166666666666665,0.8133333333333334
branin,classifier_margin,0,33,0.10275,0.24125,0.619,0.3925,400,0.6625,0.95,0.29,800,0.5425,0.92,0.225,1200,0.455,0.8858333333333334
branin,classifier_margin,0,34,0.1035,0.2595,0.654,0.385,400,0.735,0.945,0.29875,800,0.59875,0.92875,0.22666666666666666,1200,0.5083333333333333,0.9241666666666667
branin,classifier_margin,0,35,0.11,0.2355,0.639,0.3875,400,0.665,0.945,0.28375,800,0.51625,0.92875,0.2225,1200,0.44166666666666665,0.8958333333333334
branin,classifier_margin,0,36,0.11225,0.23275,0.62875,0.3925,400,0.6625,0.9425,0.29125,800,0.5075,0.92875,0.23,1200,0.43166666666666664,0.8991666666666667
branin,classifier_margin,0,37,0.09275,0.247,0.6265,0.355,400,0.755,0.9425,0.255,800,0.60625,0.9325,0.19333333333333333,1200,0.5041666666666667,0.9316666666666666
branin,classifier_margin,0,38,0.1085,0.304,0.61525,0.3575,400,0.7375,0.9225,0.2775,800,0.62875,0.9075,0.2125,1200,0.5441666666666667,0.9108333333333334
branin,classifier_margin,0,39,0.092,0.24525,0.6195,0.335,400,0.775,0.9225,0.24,800,0.6125,0.91,0.18333333333333332,1200,0.5075,0.9
branin,classifier_margin,0,40,0.101,0.26425,0.603,0.3875,400,0.7375,0.935,0.29375,800,0.62875,0.92375,0.21833333333333332,1200,0.53,0.9258333333333333
branin,classifier_margin,0,41,0.074,0.21875,0.59,0.3075,400,0.78,0.925,0.215,800,0.6375,0.9175,0.1575,1200,0.5158333333333334,0.9208333333333333
branin,classifier_margin,0,42,0.09175,0.202,0.5505,0.3675,400,0.7025,0.9,0.255,800,0.52375,0.8675,0.1875,1200,0.42833333333333334,0.8283333333333334
branin,classifier_margin,0,43,0.09525,0.2155,0.573,0.345,400,0.72,0.9025,0.25,800,0.56875,0.88625,0.19166666666666668,1200,0.45,0.8733333333333333
branin,classifier_margin,0,44,0.10575,0.2545,0.555,0.35,400,0.695,0.865,0.26,800,0.5825,0.8525,0.20583333333333334,1200,0.49,0.8366666666666667
branin,classifier_margin,0,45,0.1195,0.2385,0.52925,0.3825,400,0.62,0.8475,0.28375,800,0.50875,0.80125,0.22166666666666668,1200,0.4475,0.76
branin,classifier_margin,0,46,0.1035,0.24325,0.5385,0.3425,400,0.6925,0.865,0.25625,800,0.5675,0.84125,0.20166666666666666,1200,0.47833333333333333,0.8091666666666667
branin,classifier_margin,0,47,0.09725,0.2485,0.5735,0.315,400,0.7275,0.88,0.2375,800,0.61,0.87875,0.18583333333333332,1200,0.505,0.8658333333333333
branin,classifier_margin,0,48,0.0905,0.2555,0.584,0.34,400,0.7725,0.9,0.25375,800,0.65375,0.9,0.19416666666666665,1200,0.5366666666666666,0.9083333333333333
branin,classifier_margin,0,49,0.0785,0.21525,0.53475,0.3075,400,0.775,0.9,0.22375,800,0.6275,0.89375,0.16666666666666666,1200,0.49916666666666665,0.88
branin,classifier_margin,0,50,0.0845,0.199,0.525,0.3225,400,0.75,0.89,0.23125,800,0.59375,0.88375,0.175,1200,0.4683333333333333,0.8666666666666667
branin,classifier_margin,1,6,0.3895,0.55875,0.919,0.505,400,0.6125,0.93,0.4975,800,0.62125,0.93875,0.4891666666666667,1200,0.645,0.9525
branin,classifier_margin,1,7,0.27325,0.43,0.8945,0.4275,400,0.48,0.8975,0.38375,800,0.4525,0.9,0.35,1200,0.46,0.9058333333333334
branin,classifier_margin,1,8,0.262,0.3425,0.925,0.43,400,0.4325,0.8925,0.38125,800,0.40375,0.8975,0.3425,1200,0.35583333333333333,0.9083333333333333
branin,classifier_margin,1,9,0.24525,0.345,0.8975,0.4725,400,0.44,0.965,0.42,800,0.44,0.965,0.365,1200,0.4041666666666667,0.9666666666666667
branin,classifier_margin,1,10,0.247,0.30275,0.817,0.43,400,0.4425,0.81,0.37875,800,0.39625,0.83625,0.3383333333333333,1200,0.3516666666666667,0.8491666666666666
branin,classifier_margin,1,11,0.2465,0.25075,0.73975,0.4,400,0.48,0.7825,0.355,800,0.39625,0.80625,0.32166666666666666,1200,0.3566666666666667,0.8241666666666667
branin,classifier_margin,1,12,0.25775,0.27075,0.8115,0.43,400,0.465,0.875,0.3925,800,0.42,0.8875,0.35,1200,0.4066666666666667,0.9091666666666667
branin,classifier_margin,1,13,0.30225,0.33275,0.773,0.4925,400,0.2975,0.8175,0.45625,800,0.31875,0.82375,0.4116666666666667,1200,0.38916666666666666,0.8475
branin,classifier_margin,1,14,0.28625,0.34125,0.71925,0.495,400,0.295,0.8125,0.47375,800,0.33625,0.8225,0.4175,1200,0.3983333333333333,0.8466666666666667
branin,classifier_margin,1,15,0.2355,0.262,0.63825,0.43,400,0.3925,0.6525,0.39125,800,0.38875,0.68,0.3408333333333333,1200,0.3525,0.7125
branin,classifier_margin,1,16,0.211,0.24925,0.57875,0.3575,400,0.46,0.6875,0.31125,800,0.39625,0.68875,0.2783333333333333,1200,0.36666666666666664,0.675
branin,classifier_margin,1,17,0.23525,0.25225,0.5725,0.395,400,0.4375,0.6725,0.36,800,0.38875,0.6825,0.32166666666666666,1200,0.34833333333333333,0.6766666666666666
branin,classifier_margin,1,18,0.217,0.22575,0.55025,0.3725,400,0.43,0.64,0.3275,800,0.39,0.65125,0.2925,1200,0.35083333333333333,0.6466666666666666
branin,classifier_margin,1,19,0.205,0.21575,0.52575,0.3825,400,0.495,0.705,0.3175,800,0.42125,0.6825,0.2708333333333333,1200,0.36666666666666664,0.6516666666666666
branin,classifier_margin,1,20,0.1995,0.21375,0.51625,0.405,400,0.505,0.7075,0.30625,800,0.41875,0.6625,0.25416666666666665,1200,0.3591666666666667,0.6316666666666667
branin,classifier_margin,1,21,0.1885,0.1745,0.528,0.4125,400,0.5075,0.71,0.315,800,0.445,0.66375,0.24916666666666668,1200,0.37,0.6325
branin,classifier_margin,1,22,0.19875,0.1945,0.5545,0.435,400,0.44,0.71,0.335,800,0.39625,0.665,0.2733333333333333,1200,0.325,0.6358333333333334
branin,classifier_margin,1,23,0.1895,0.15325,0.489,0.42,400,0.465,0.71,0.3125,800,0.41,0.66375,0.25166666666666665,1200,0.34,0.6325
branin,classifier_margin,1,24,0.19075,0.15575,0.47825,0.4175,400,0.515,0.71,0.31375,800,0.42875,0.6625,0.255,1200,0.36,0.6325
branin,classifier_margin,1,25,0.2015,0.1695,0.473,0.4025,400,0.5275,0.72,0.31375,800,0.43625,0.67875,0.2608333333333333,1200,0.37,0.6491666666666667
branin,classifier_margin,1,26,0.18525,0.1475,0.457,0.38,400,0.5275,0.69,0.2875,800,0.4375,0.65375,0.23666666666666666,1200,0.36666666666666664,0.625
branin,classifier_margin,1,27,0.1915,0.1465,0.4705,0.38,400,0.5325,0.715,0.3075,800,0.425,0.69,0.25666666666666665,1200,0.345,0.6591666666666667
branin,classifier_margin,1,28,0.1845,0.14,0.4415,0.365,400,0.52,0.685,0.27875,800,0.43,0.65125,0.23166666666666666,1200,0.36583333333333334,0.6191666666666666
branin,classifier_margin,1,29,0.1895,0.142,0.4535,0.375,400,0.5275,0.6925,0.30125,800,0.4225,0.6675,0.25083333333333335,1200,0.3441666666666667,0.6366666666666667
branin,classifier_margin,1,30,0.183,0.1385,0.43675,0.36,400,0.515,0.685,0.27625,800,0.425,0.6475,0.22916666666666666,1200,0.3591666666666667,0.6175
branin,classifier_margin,1,31,0.187,0.13675,0.43475,0.365,400,0.52,0.685,0.29625,800,0.42375,0.6525,0.2425,1200,0.3466666666666667,0.6208333333333333
branin,classifier_margin,1,32,0.19025,0.13625,0.423,0.3625,400,0.52,0.685,0.3,800,0.4225,0.655,0.2475,1200,0.34833333333333333,0.6216666666666667
branin,classifier_margin,1,33,0.20075,0.18325,0.42825,0.36,400,0.465,0.6775,0.3125,800,0.42875,0.64375,0.2725,1200,0.4216666666666667,0.6141666666666666
branin,classifier_margin,1,34,0.188,0.1835,0.4475,0.3375,400,0.565,0.6775,0.28375,800,0.49625,0.64625,0.24166666666666667,1200,0.4675,0.6183333333333333
branin,classifier_margin,1,35,0.1835,0.1305,0.41275,0.3625,400,0.535,0.6825,0.28,800,0.43375,0.64875,0.22666666666666666,1200,0.3491666666666667,0.6158333333333333
branin,classifier_margin,1,36,0.1865,0.13375,0.42525,0.3925,400,0.4925,0.6825,0.2925,800,0.42125,0.65375,0.23666666666666666,1200,0.335,0.62
branin,classifier_margin,1,37,0.18375,0.14525,0.4335,0.325,400,0.56,0.66,0.26375,800,0.47125,0.635,0.2275,1200,0.37583333333333335,0.6075
branin,classifier_margin,1,38,0.18375,0.13075,0.41225,0.3725,400,0.5075,0.6825,0.28125,800,0.42875,0.65125,0.2275,1200,0.3383333333333333,0.6158333333333333
branin,classifier_margin,1,39,0.1875,0.1315,0.399,0.385,400,0.4575,0.6825,0.28125,800,0.40375,0.65125,0.235,1200,0.3125,0.6008333333333333
branin,classifier_margin,1,40,0.19475,0.1335,0.4095,0.4075,400,0.415,0.67,0.3025,800,0.3675,0.62,0.25333333333333335,1200,0.29833333333333334,0.5733333333333334
branin,classifier_margin,1,41,0.182,0.13075,0.40425,0.3725,400,0.485,0.6725,0.2725,800,0.41625,0.63125,0.22166666666666668,1200,0.3358333333333333,0.5941666666666666
branin,classifier_margin,1,42,0.18025,0.12725,0.39525,0.3625,400,0.4925,0.6825,0.26625,800,0.43,0.65,0.21583333333333332,1200,0.34,0.6075
branin,classifier_margin,1,43,0.18,0.1315,0.4005,0.375,400,0.5575,0.6825,0.265,800,0.45,0.64875,0.215,1200,0.35833333333333334,0.61
branin,classifier_margin,1,44,0.18225,0.15525,0.40975,0.3375,400,0.565,0.6825,0.275,800,0.4825,0.64625,0.2225,1200,0.39916666666666667,0.6083333333333333
branin,classifier_margin,1,45,0.1775,0.13225,0.399,0.3475,400,0.5675,0.6825,0.2525,800,0.46125,0.64625,0.20666666666666667,1200,0.37,0.6083333333333333
branin,classifier_margin,1,46,0.17875,0.128,0.39025,0.37,400,0.53,0.6825,0.25875,800,0.44125,0.6475,0.21083333333333334,1200,0.3475,0.61
branin,classifier_margin,1,47,0.184,0.13025,0.405,0.395,400,0.5075,0.6825,0.285,800,0.41625,0.6475,0.22833333333333333,1200,0.3225,0.6116666666666667
branin,classifier_margin,1,48,0.186,0.13225,0.41175,0.4,400,0.49,0.6725,0.28875,800,0.395,0.6325,0.235,1200,0.31083333333333335,0.5941666666666666
branin,classifier_margin,1,49,0.18,0.12625,0.38675,0.3675,400,0.5075,0.67,0.265,800,0.42375,0.63,0.215,1200,0.33916666666666667,0.5908333333333333
branin,classifier_margin,1,50,0.18025,0.1225,0.3925,0.3675,400,0.5225,0.6825,0.26875,800,0.42625,0.645,0.2175,1200,0.3275,0.6025
branin,classifier_margin,2,6,0.44475,0.392,0.65575,0.445,400,0.18,0.4825,0.3925,800,0.14625,0.4325,0.35083333333333333,1200,0.13166666666666665,0.4066666666666667
branin,classifier_margin,2,7,0.3365,0.30675,0.69475,0.445,400,0.19,0.62,0.39625,800,0.15625,0.5425,0.35333333333333333,1200,0.13916666666666666,0.49916666666666665
branin,classifier_margin,2,8,0.24775,0.286,0.67025,0.455,400,0.3525,0.8075,0.39375,800,0.28375,0.74,0.33916666666666667,1200,0.25583333333333336,0.6708333333333333
branin,classifier_margin,2,9,0.23275,0.2805,0.64625,0.4475,400,0.355,0.865,0.38375,800,0.29875,0.785,0.32916666666666666,1200,0.27166666666666667,0.71
branin,classifier_margin,2,10,0.22,0.2995,0.6925,0.4325,400,0.45,0.93,0.35125,800,0.43,0.88875,0.2941666666666667,1200,0.3875,0.855
branin,classifier_margin,2,11,0.25975,0.22775,0.6835,0.425,400,0.3225,0.8825,0.37,800,0.2975,0.8425,0.3175,1200,0.26,0.8116666666666666
branin,classifier_margin,2,12,0.21675,0.237,0.65625,0.41,400,0.38,0.93,0.345,800,0.38125,0.88875,0.2875,1200,0.3425,0.8525
branin,classifier_margin,2,13,0.251,0.25625,0.61375,0.485,400,0.3675,0.9325,0.4025,800,0.35625,0.8875,0.3408333333333333,1200,0.3275,0.8483333333333334
branin,classifier_margin,2,14,0.22975,0.2055,0.50925,0.435,400,0.4125,0.75,0.3375,800,0.35875,0.6875,0.29,1200,0.305,0.625
branin,classifier_margin,2,15,0.216,0.17025,0.4845,0.415,400,0.3675,0.71,0.3375,800,0.3175,0.65125,0.2825,1200,0.2758333333333333,0.5883333333333334
branin,classifier_margin,2,16,0.2215,0.18225,0.48075,0.425,400,0.3775,0.73,0.3325,800,0.32125,0.66375,0.28583333333333333,1200,0.26916666666666667,0.6066666666666667
branin,classifier_margin,2,17,0.21,0.16125,0.46325,0.395,400,0.3775,0.6675,0.3125,800,0.32625,0.61875,0.265,1200,0.2816666666666667,0.5625
branin,classifier_margin,2,18,0.20975,0.1735,0.52125,0.3825,400,0.43,0.725,0.31125,800,0.3625,0.695,0.2608333333333333,1200,0.31583333333333335,0.65
branin,classifier_margin,2,19,0.20975,0.15325,0.43625,0.3975,400,0.3825,0.6325,0.31375,800,0.3275,0.5875,0.2658333333333333,1200,0.2825,0.5391666666666667
branin,classifier_margin,2,20,0.22425,0.16225,0.50025,0.4575,400,0.3275,0.7325,0.36125,800,0.2925,0.69375,0.30833333333333335,1200,0.25583333333333336,0.6558333333333334
branin,classifier_margin,2,21,0.214,0.15175,0.43,0.4175,400,0.3725,0.6325,0.32875,800,0.32625,0.59875,0.27666666666666667,1200,0.28,0.5608333333333333
