run_id,repeat,fold,budget,spearman,top1_agreement,top5_jaccard,top10_jaccard,median_S_L100,median_S_L1000,median_rank_change
w85__r09_f02,9,2,32,0.9999990360205386,1.0,1.0,1.0,490323.7883335555,49032305.33928329,0.0
w85__r09_f02,9,2,40,1.0,1.0,1.0,1.0,378757.02314356575,37874784.6350061,0.0
w85__r09_f02,9,2,60,0.9999830429990411,1.0,1.0,1.0,59915.1500316302,5898404.743450812,0.0
w85__r09_f02,9,2,80,1.0,1.0,1.0,1.0,1816.4640906589343,1816.4640906589343,0.0
w85__r09_f03,9,3,16,1.0,1.0,1.0,1.0,254.88234306614348,254.88234306614348,0.0
w85__r09_f03,9,3,24,0.9999982222024688,1.0,1.0,1.0,2438486.91723295,239567324.0893191,0.0
w85__r09_f03,9,3,32,0.9999980720410772,1.0,1.0,1.0,511127.4095392701,51039821.58420448,0.0
w85__r09_f03,9,3,40,0.999998428360754,1.0,1.0,1.0,341076.10487105825,34107587.66522446,0.0
w85__r09_f03,9,3,60,0.9999999999999998,1.0,1.0,1.0,491345.95844117925,49134377.73245405,0.0
w85__r09_f03,9,3,80,0.9995712674869583,1.0,1.0,0.8181818181818182,326872.8314639148,14588913.04472708,1.0
w85__r09_f04,9,4,16,1.0,1.0,1.0,1.0,335.99992351806077,335.99992351806077,0.0
w85__r09_f04,9,4,24,1.0,1.0,1.0,1.0,498883.59220727684,498883.59220727684,0.0
w85__r09_f04,9,4,32,0.9999995180102692,1.0,1.0,1.0,507448.5654955695,50741238.636409245,0.0
w85__r09_f04,9,4,40,0.9890100506329778,1.0,0.25,0.3333333333333333,834514.3765030839,50878362.524425,6.0
w85__r09_f04,9,4,60,0.9999986956153107,1.0,1.0,1.0,74683.69186948653,7466151.441926112,0.0
w85__r09_f04,9,4,80,0.9999991739257936,1.0,1.0,1.0,103737.73391359262,10365012.302928837,0.0
w85__r09_f05,9,5,16,1.0,1.0,1.0,1.0,417.19330890289984,417.19330890289984,0.0
w85__r09_f05,9,5,24,0.9999999999999999,1.0,1.0,1.0,111196.38307288766,111196.38307288766,0.0
w85__r09_f05,9,5,32,0.9999990360205386,1.0,1.0,1.0,1002513.6890524027,100250190.04183216,0.0
w85__r09_f05,9,5,40,0.9999979044810053,1.0,1.0,1.0,459319.3189424169,45931291.70237507,0.0
w85__r09_f05,9,5,60,0.9999980434229663,1.0,1.0,1.0,65312.03163038136,6530291.885198326,0.0
w85__r09_f05,9,5,80,0.9999975217773812,1.0,1.0,1.0,86634.26285955573,8661440.369076148,0.0
w85__r10_f01,10,1,16,1.0,1.0,1.0,1.0,4.9574270431696235,4.9574270431696235,0.0
w85__r10_f01,10,1,24,0.9999964444049377,1.0,1.0,1.0,77997.64782524263,7799760.081073748,0.0
w85__r10_f01,10,1,32,1.0,1.0,1.0,1.0,99168.82213910366,9916882.183260817,0.0
w85__r10_f01,10,1,40,0.9999696149745786,1.0,1.0,1.0,21.2741140435593,20.388567902878552,0.0
w85__r10_f01,10,1,60,0.9999993478076553,1.0,1.0,1.0,155822.23765320366,15582207.387201197,0.0
w85__r10_f01,10,1,80,0.9999975217773812,1.0,1.0,1.0,253681.3782694348,25368081.750532825,0.0
w85__r10_f02,10,2,16,1.0,1.0,1.0,1.0,339.0000424967617,339.0000424967617,0.0
w85__r10_f02,10,2,24,1.0,1.0,1.0,1.0,366.9806672241199,366.9806672241199,0.0
w85__r10_f02,10,2,32,1.0,1.0,1.0,1.0,95.64011072541717,95.64011072541717,0.0
w85__r10_f02,10,2,40,1.0,1.0,1.0,1.0,24.751689087025433,24.751689087025433,0.0
w85__r10_f02,10,2,60,0.9999993478076553,1.0,1.0,1.0,154727.08673196554,15470935.227646735,0.0
w85__r10_f02,10,2,80,1.0,1.0,1.0,1.0,53.66693115178572,53.66693115178572,0.0
w85__r10_f03,10,3,16,0.9993560090963715,1.0,1.0,1.0,62424.61030329035,608.7437992547987,1.0
w85__r10_f03,10,3,24,0.9999986666518517,1.0,1.0,1.0,82072.3170958591,8207145.567805007,0.0
w85__r10_f03,10,3,32,0.9999975900513465,1.0,1.0,1.0,108565.29815425057,10856371.349318214,0.0
w85__r10_f03,10,3,40,1.0,1.0,1.0,1.0,33.914266184420384,33.914266184420384,0.0
w85__r10_f03,10,3,60,0.9999980434229663,1.0,1.0,1.0,54259.56932282404,5423889.003289802,0.0
w85__r10_f03,10,3,80,1.0,1.0,1.0,1.0,103.09971713577906,103.09971713577906,0.0
w85__r10_f04,10,4,16,1.0,1.0,1.0,1.0,268.13505548310286,268.13505548310286,0.0
w85__r10_f04,10,4,24,1.0,1.0,1.0,1.0,17802753.268829204,1780267583.4316783,0.0
w85__r10_f04,10,4,32,0.9999995180102692,1.0,1.0,1.0,889021.6245153439,88902109.89475062,0.0
w85__r10_f04,10,4,40,0.9999968567215081,1.0,1.0,1.0,85.86072913919278,86.08204161022906,0.0
w85__r10_f04,10,4,60,0.9999960868459323,1.0,1.0,1.0,87714.2894689379,8768489.586858086,0.0
w85__r10_f04,10,4,80,0.9999991739257936,1.0,1.0,1.0,177.2100560669492,177.5544591410743,0.0
w85__r10_f05,10,5,16,0.9999999999999999,1.0,1.0,1.0,1474.3408603961914,1474.3408603961914,0.0
w85__r10_f05,10,5,24,0.9999995555506171,1.0,1.0,1.0,2506259.675448986,250625498.429244,0.0
w85__r10_f05,10,5,32,1.0,1.0,1.0,1.0,1879999.8824094427,187999958.8053781,0.0
w85__r10_f05,10,5,40,0.9999968567215081,1.0,1.0,1.0,334006.4303625047,33400617.669003163,0.0
w85__r10_f05,10,5,60,0.9999934780765541,1.0,1.0,1.0,49567.20432955818,897597.4956107882,0.0
w85__r10_f05,10,5,80,0.9998959146500129,1.0,1.0,1.0,4090.9016002473863,91485.66202530274,0.0
w85__r11_f01,11,1,16,1.0,1.0,1.0,1.0,285.7723998962983,285.7723998962983,0.0
w85__r11_f01,11,1,24,0.999995988955366,1.0,1.0,1.0,240811403.11282197,785478198.7844245,0.0
w85__r11_f01,11,1,32,1.0,1.0,1.0,1.0,78403089.29085644,78403089.29085644,0.0
w85__r11_f01,11,1,40,0.9999979044810053,1.0,1.0,1.0,71470.43059145278,7146214.420117025,0.0
w85__r11_f01,11,1,60,0.9999569553052586,1.0,1.0,1.0,7366.619851333149,11134.597529856504,0.0
w85__r11_f01,11,1,80,0.9998975667984256,1.0,1.0,1.0,118479.35357811608,213516.11867253107,0.0
w85__r11_f02,11,2,16,0.9999958929151554,1.0,1.0,1.0,13540.85890454677,14452.540972663652,0.0
w85__r11_f02,11,2,24,0.99999199991111,1.0,1.0,1.0,29342.04713294952,2933884.355070435,0.0
w85__r11_f02,11,2,32,0.9999913241848469,1.0,1.0,1.0,13807.511191132286,1378515.1446099342,0.0
w85__r11_f02,11,2,40,0.9999937134430161,1.0,1.0,1.0,18281.230537309246,1827431.1550136278,0.0
w85__r11_f02,11,2,60,0.9996184674784285,1.0,1.0,1.0,12085.251502877989,103637.43900405623,1.0
w85__r11_f02,11,2,80,1.0,1.0,1.0,1.0,61.97802894155421,61.97802894155421,0.0
w85__r11_f03,11,3,16,0.9999975357490933,1.0,1.0,1.0,13046.760699285322,202797.456088188,0.0
w85__r11_f03,11,3,24,0.9999959999555549,1.0,1.0,1.0,17772.838708888292,1777152.5017342176,0.0
w85__r11_f03,11,3,32,0.9999802384210403,1.0,1.0,1.0,5869.979112877298,586955.4023571734,0.0
w85__r11_f03,11,3,40,0.9999827119682948,1.0,1.0,1.0,9257.98387556918,925769.7299292844,0.0
w85__r11_f03,11,3,60,0.999996739038277,1.0,1.0,1.0,44037.7317945305,4402807.077583602,0.0
w85__r11_f03,11,3,80,0.9997571341833635,1.0,1.0,0.8181818181818182,747.1895389396673,2486.2127883442963,1.0
w85__r11_f04,11,4,16,0.9999991785830311,1.0,1.0,1.0,39932.411195718305,3993143.8379895473,0.0
w85__r11_f04,11,4,24,0.9999973333037033,1.0,1.0,1.0,66750.45786089465,6675043.681769296,0.0
w85__r11_f04,11,4,32,1.0,1.0,1.0,1.0,2.1308298622480555,2.1308300917134613,0.0
w85__r11_f04,11,4,40,0.9999628045378463,1.0,1.0,1.0,12097.838715923303,1195647.7499077679,0.0
w85__r11_f04,11,4,60,0.9999980434229663,1.0,1.0,1.0,20.803054062126833,20.81601419490468,0.0
w85__r11_f04,11,4,80,0.9999983478515874,1.0,1.0,1.0,61.457780114935694,61.5167715471957,0.0
w85__r11_f05,11,5,16,1.0,1.0,1.0,1.0,3854.0144909224155,3854.0144909224155,0.0
w85__r11_f05,11,5,24,1.0,1.0,1.0,1.0,94543.79402612467,94543.79402612467,0.0
w85__r11_f05,11,5,32,0.9997373155967539,1.0,0.6666666666666666,1.0,8.28966609899004,11.596453442419715,1.0
w85__r11_f05,11,5,40,0.1687626111433744,0.0,0.0,0.0,395134.45282800175,0.00461870169048119,69.0
w85__r11_f05,11,5,60,0.9999999999999998,1.0,1.0,1.0,151926.56311447808,15189022.916700564,0.0
w85__r11_f05,11,5,80,0.9999991739257936,1.0,1.0,1.0,96592.31261006683,9656496.605569644,0.0
w85__r12_f01,12,1,16,1.0,1.0,1.0,1.0,4865.238249719675,4865.238249719675,0.0
w85__r12_f01,12,1,24,0.9999311103456705,1.0,1.0,1.0,2296.922262152807,202306.86661568255,0.0
w85__r12_f01,12,1,32,0.9999995180102692,1.0,1.0,1.0,98019.35694887688,9800557.445173167,0.0
w85__r12_f01,12,1,40,0.996400946126826,1.0,0.6666666666666666,0.8181818181818182,230219.45168312665,7016641.766082684,3.0
w85__r12_f01,12,1,60,0.9999973912306217,1.0,1.0,1.0,106850.60919600734,10662543.18718963,0.0
w85__r12_f01,12,1,80,0.9999983478515874,1.0,1.0,1.0,78839.75638523257,7855630.462157451,0.0
w85__r12_f02,12,2,16,0.9999999999999999,1.0,1.0,1.0,2129.710578699649,2129.710578699649,0.0
w85__r12_f02,12,2,24,1.0,1.0,1.0,1.0,4880988.492116394,4880988.492116394,0.0
w85__r12_f02,12,2,32,0.9999995180102692,1.0,1.0,1.0,411714.4080816513,41168867.63526566,0.0
w85__r12_f02,12,2,40,0.9999989522405027,1.0,1.0,1.0,137222.6910996069,13721551.095755912,0.0
w85__r12_f02,12,2,60,0.9999993478076553,1.0,1.0,1.0,281883.2470020347,28187007.783166043,0.0
w85__r12_f02,12,2,80,0.9999983478515874,1.0,1.0,1.0,233509.22493393917,23350118.576699067,0.0
w85__r12_f03,12,3,16,0.999751932075388,1.0,1.0,1.0,2298.9839157289916,571.3775698063325,1.0
w85__r12_f03,12,3,24,0.9999991111012345,1.0,1.0,1.0,478182.0584674893,47818174.489136994,0.0
w85__r12_f03,12,3,32,1.0,1.0,1.0,1.0,253141.57009677603,25314151.25831705,0.0
w85__r12_f03,12,3,40,0.9999973806012568,1.0,1.0,1.0,11.391233687601261,11.392513862687725,0.0
w85__r12_f03,12,3,60,0.9999986956153107,1.0,1.0,1.0,98692.64520076028,9868364.389182512,0.0
w85__r12_f03,12,3,80,1.0,1.0,1.0,1.0,81.38318085630092,81.38318085630092,0.0
w85__r12_f04,12,4,16,1.0,1.0,1.0,1.0,249.07221744776183,249.07221744776183,0.0
w85__r12_f04,12,4,24,1.0,1.0,1.0,1.0,20345.734910438998,20345.734910438998,0.0
w85__r12_f04,12,4,32,0.9999995180102692,1.0,1.0,1.0,614999.3393231907,61499907.38271757,0.0
w85__r12_f04,12,4,40,0.9999994761202513,1.0,1.0,1.0,743259.17601827,74325867.91077596,0.0
w85__r12_f04,12,4,60,0.9999993478076553,1.0,1.0,1.0,103013.48255885942,10298280.35044749,0.0
w85__r12_f04,12,4,80,0.9999983478515874,1.0,1.0,1.0,84555.205695537,8453178.67594744,0.0
w85__r12_f05,12,5,16,1.0,1.0,1.0,1.0,431.6306002403182,431.6306002403182,0.0
w85__r12_f05,12,5,24,0.9999977777530861,1.0,1.0,1.0,74.55467755827107,74.4446382537912,0.0
w85__r12_f05,12,5,32,0.9999995180102692,1.0,1.0,1.0,358308.7458087284,35830872.61072867,0.0
w85__r12_f05,12,5,40,0.9999994761202513,1.0,1.0,1.0,293145.44615281705,29314528.847279258,0.0
w85__r12_f05,12,5,60,0.9999980434229663,1.0,1.0,1.0,72398.62000501587,7237371.483917294,0.0
w85__r12_f05,12,5,80,0.999765394925426,1.0,1.0,1.0,353685.26160071284,25062262.39747715,1.0
w85__r13_f01,13,1,16,1.0,1.0,1.0,1.0,5926.674618365983,5926.674618365983,0.0
w85__r13_f01,13,1,24,1.0,1.0,1.0,1.0,39576.61443370802,39576.61443370802,0.0
w85__r13_f01,13,1,32,1.0,1.0,1.0,1.0,0.5524573423363508,0.5524573423363508,0.0
w85__r13_f01,13,1,40,0.9999994761202513,1.0,1.0,1.0,133121.73732695065,13286061.718888018,0.0
w85__r13_f01,13,1,60,0.9996028148621591,0.0,1.0,0.8181818181818182,12844.847012935792,1735866.170713907,1.0
w85__r13_f01,13,1,80,1.0,1.0,1.0,1.0,11459.123944586163,11459.123944586194,0.0
w85__r13_f02,13,2,16,1.0,1.0,1.0,1.0,243.24267313553145,243.24267313553145,0.0
w85__r13_f02,13,2,24,1.0,1.0,1.0,1.0,2281906.088117753,228145553.23550105,0.0
w85__r13_f02,13,2,32,0.9999990360205386,1.0,1.0,1.0,407478.8665586359,40747864.91386513,0.0
w85__r13_f02,13,2,40,0.9999989522405027,1.0,1.0,1.0,141261.23925816512,14126115.790902799,0.0
w85__r13_f02,13,2,60,0.9999986956153107,1.0,1.0,1.0,61542.28842920732,6148551.352745633,0.0
w85__r13_f02,13,2,80,1.0,1.0,1.0,1.0,622.7278292202951,622.7278292202951,0.0
w85__r13_f03,13,3,16,1.0,1.0,1.0,1.0,5.098460548095565,5.098460548095565,0.0
w85__r13_f03,13,3,24,0.9999995555506171,1.0,1.0,1.0,285397.947786007,28539779.04228874,0.0
w85__r13_f03,13,3,32,0.9999975900513465,1.0,0.6666666666666666,1.0,63415.06801035333,6341252.318158189,0.0
w85__r13_f03,13,3,40,0.9999889985252784,1.0,1.0,1.0,201070.83956372674,20035029.78521665,0.0
w85__r13_f03,13,3,60,0.9999986956153107,1.0,1.0,1.0,59609.66295148169,5958583.659469163,0.0
w85__r13_f03,13,3,80,0.9999975217773812,1.0,1.0,1.0,80769.22394601192,8074788.701794233,0.0
w85__r13_f04,13,4,16,0.9999971250406089,1.0,1.0,1.0,13411.97386383605,13705.656309427643,0.0
w85__r13_f04,13,4,24,0.9999946666074068,1.0,1.0,1.0,50554.7989216372,5055417.245975118,0.0
w85__r13_f04,13,4,32,0.8013623921728724,1.0,0.25,0.1111111111111111,7.2117252686205475,7086776.171942439,40.5
w85__r13_f04,13,4,40,1.0,1.0,1.0,1.0,6.469753078398248,6.469753078398248,0.0
w85__r13_f04,13,4,60,0.9999999999999998,1.0,1.0,1.0,18.707360303027095,18.707360303027095,0.0
w85__r13_f04,13,4,80,1.0,1.0,1.0,1.0,79.23968908454981,79.23968908454981,0.0
w85__r13_f05,13,5,16,0.9999999999999999,1.0,1.0,1.0,712.6056345813012,712.6056345813012,0.0
w85__r13_f05,13,5,24,0.9999986666518517,1.0,1.0,1.0,235258.44543384443,23524113.873867854,0.0
w85__r13_f05,13,5,32,0.9999971080616157,1.0,1.0,1.0,74645.26983052072,7435590.308949807,0.0
w85__r13_f05,13,5,40,0.9999989522405027,1.0,1.0,1.0,545272.3151717822,54524728.44601755,0.0
w85__r13_f05,13,5,60,0.9999999999999998,1.0,1.0,1.0,3762.508211253584,3762.508211253584,0.0
w85__r13_f05,13,5,80,0.9979686835268411,0.0,0.6666666666666666,0.8181818181818182,224734.53884451144,580909.8748488307,2.0
w85__r14_f01,14,1,16,0.9999999999999999,1.0,1.0,1.0,2058.7830048078786,2058.7830048078786,0.0
w85__r14_f01,14,1,24,1.0,1.0,1.0,1.0,7646153.884759404,764615364.0434234,0.0
w85__r14_f01,14,1,32,0.9999990360205386,1.0,1.0,1.0,27.676063830756576,27.68277242069285,0.0
w85__r14_f01,14,1,40,0.999998428360754,1.0,1.0,1.0,10307.117922994781,10464.051736362475,0.0
w85__r14_f01,14,1,60,0.999996739038277,1.0,1.0,1.0,302.39031564129914,303.4713548003785,0.0
w85__r14_f01,14,1,80,0.9999966957031748,1.0,1.0,1.0,308017.6079696241,30800568.182226628,0.0
w85__r14_f02,14,2,16,1.0,1.0,1.0,1.0,271.34387123658894,271.34387123658894,0.0
w85__r14_f02,14,2,24,0.9999995555506171,1.0,1.0,1.0,594468.6443928346,59446864.439283386,0.0
w85__r14_f02,14,2,32,0.9999975900513465,1.0,1.0,1.0,389647.16085143783,38963672.31394212,0.0
w85__r14_f02,14,2,40,0.9999994761202513,1.0,1.0,1.0,371936.5312919677,37192392.49096434,0.0
w85__r14_f02,14,2,60,0.9999954346535878,1.0,1.0,1.0,71382.66441497381,7137202.123313934,0.0
w85__r14_f02,14,2,80,1.0,1.0,1.0,1.0,377.63505031567655,377.63505031564375,0.0
w85__r14_f03,14,3,16,0.9999999999999999,1.0,1.0,1.0,469.52826322690186,469.52826322690186,0.0
w85__r14_f03,14,3,24,1.0,1.0,1.0,1.0,7223977.6020362135,722396171.53814,0.0
w85__r14_f03,14,3,32,0.9999990360205386,1.0,1.0,1.0,204527.91976589424,20448739.273189854,0.0
w85__r14_f03,14,3,40,1.0,1.0,1.0,1.0,226019.36910311872,22601679.064520255,0.0
w85__r14_f03,14,3,60,0.9999993478076553,1.0,1.0,1.0,119396.30332884315,11938472.48521915,0.0
w85__r14_f03,14,3,80,0.9999983478515874,1.0,1.0,1.0,138165.88122166862,13815431.216021206,0.0
w85__r14_f04,14,4,16,0.9999995892915156,1.0,1.0,1.0,374108.65520963597,37410865.52096355,0.0
w85__r14_f04,14,4,24,0.9999973333037033,1.0,1.0,1.0,46501.642972785834,4649439.030806791,0.0
w85__r14_f04,14,4,32,0.963459876523871,0.0,0.25,0.3333333333333333,38370.825245101856,1135528.4784335718,13.5
w85__r14_f04,14,4,40,0.9999979044810053,1.0,1.0,1.0,32185.314988739774,3218007.817700576,0.0
w85__r14_f04,14,4,60,0.9999993478076553,1.0,1.0,1.0,76619.54302741744,7657993.1089808345,0.0
w85__r14_f04,14,4,80,1.0,1.0,1.0,1.0,16230.753885890848,16230.753885966995,0.0
w85__r14_f05,14,5,16,0.9999991785830311,1.0,1.0,1.0,114502.53323902565,11449863.932248823,0.0
w85__r14_f05,14,5,24,0.9999991111012345,1.0,1.0,1.0,210738.18465362448,21073801.21807132,0.0
w85__r14_f05,14,5,32,0.9764784191508016,1.0,0.42857142857142855,0.42857142857142855,138028.20138958987,13802819.10299264,11.0
w85__r14_f05,14,5,40,0.9999968567215081,1.0,1.0,1.0,148088.7985398904,14808862.521334479,0.0
w85__r14_f05,14,5,60,0.9996830345205406,1.0,0.6666666666666666,0.6666666666666666,199510.5738545094,14273100.837268274,1.0
w85__r14_f05,14,5,80,0.9999074796889004,1.0,1.0,1.0,297606.2789218442,28125102.74091704,0.0
w85__r15_f01,15,1,16,0.9999975357490933,1.0,1.0,1.0,63299.47353739197,6329912.60888706,0.0
w85__r15_f01,15,1,24,0.9999991111012345,1.0,1.0,1.0,59169.58150622672,5916871.065323355,0.0
w85__r15_f01,15,1,32,0.999994698112962,1.0,1.0,1.0,26321.424215551906,2628879.0278515425,0.0
w85__r15_f01,15,1,40,0.9999989522405027,1.0,1.0,1.0,18.761933798818283,18.76325150554986,0.0
w85__r15_f01,15,1,60,0.9999999999999998,1.0,1.0,1.0,847.8104190575482,847.8104190575482,0.0
w85__r15_f01,15,1,80,1.0,1.0,1.0,1.0,102.31100925082839,102.31100925082839,0.0
w85__r15_f02,15,2,16,0.9999979464575778,1.0,1.0,1.0,14502.127743244784,1449218.2561433632,0.0
w85__r15_f02,15,2,24,0.998928876987522,1.0,0.6666666666666666,0.8181818181818182,60139.384904359715,1671846.097349551,1.0
w85__r15_f02,15,2,32,0.9999937341335007,1.0,1.0,1.0,48277.84841231722,4826597.231372738,0.0
w85__r15_f02,15,2,40,0.9999973806012568,1.0,1.0,1.0,39529.471107415084,3952802.140550568,0.0
w85__r15_f02,15,2,60,0.9999999999999998,1.0,1.0,1.0,4713.600758827916,4713.600758827916,0.0
w85__r15_f02,15,2,80,1.0,1.0,1.0,1.0,109.86942669914447,109.86942669914447,0.0
w85__r15_f03,15,3,16,1.0,1.0,1.0,1.0,614.4962334963191,614.4962334963191,0.0
w85__r15_f03,15,3,24,1.0,1.0,1.0,1.0,6652702.794526515,665270271.2304907,0.0
w85__r15_f03,15,3,32,0.9988547923997932,1.0,1.0,0.8181818181818182,57755.423201223515,69856197.0026699,2.0
w85__r15_f03,15,3,40,0.999998428360754,1.0,1.0,1.0,44180.93269839247,464447.0402663388,0.0
w85__r15_f03,15,3,60,0.9986714841941182,1.0,0.6666666666666666,0.6666666666666666,149044.02690853094,4066032.5774045666,2.0
w85__r15_f03,15,3,80,0.9996480923881392,1.0,0.6666666666666666,1.0,12243.485880455195,517534.4088875837,1.0
w85__r15_f04,15,4,16,0.9999934286642487,1.0,1.0,1.0,14835.273261853938,1482271.9136906532,0.0
w85__r15_f04,15,4,24,0.9999933332592583,1.0,1.0,1.0,48713.92956873629,4871384.9712456055,0.0
w85__r15_f04,15,4,32,0.9999961440821542,1.0,1.0,1.0,41673.60279036676,4167242.5985400444,0.0
w85__r15_f04,15,4,40,0.9999947612025134,1.0,1.0,1.0,61415.485462928846,6141443.994624354,0.0
w85__r15_f04,15,4,60,0.9981269035864054,1.0,0.6666666666666666,0.8181818181818182,92862.82277225523,863991.9734104243,2.0
w85__r15_f04,15,4,80,1.0,1.0,1.0,1.0,278.7677131359876,278.7677131359876,0.0
w85__r15_f05,15,5,16,1.0,1.0,1.0,1.0,0.6211446220741965,0.6211446220741965,0.0
w85__r15_f05,15,5,24,0.9999982222024688,1.0,1.0,1.0,137474.35658345395,13747431.100432277,0.0
w85__r15_f05,15,5,32,0.999989396225924,1.0,1.0,1.0,18592.74843401739,1855405.5796191446,0.0
w85__r15_f05,15,5,40,1.0,1.0,1.0,1.0,14.820155106814443,14.820151506386768,0.0
w85__r15_f05,15,5,60,0.9999999999999998,1.0,1.0,1.0,34.5458075752819,34.5458075752819,0.0
w85__r15_f05,15,5,80,1.0,1.0,1.0,1.0,59.751122213244294,59.751092410169235,0.0
w85__r16_f01,16,1,16,1.0,1.0,1.0,1.0,188159.67230802233,188159.67230802233,0.0
w85__r16_f01,16,1,24,0.9999991111012345,1.0,1.0,1.0,150771.79712374008,15075405.120791022,0.0
w85__r16_f01,16,1,32,0.9999980720410772,1.0,1.0,1.0,91888.86710801735,9188373.380911501,0.0
w85__r16_f01,16,1,40,0.9999889985252784,1.0,1.0,1.0,17169.164773501056,1716859.1972513264,0.0
w85__r16_f01,16,1,60,0.9999993478076553,1.0,1.0,1.0,144255.66736735753,14425566.645444805,0.0
w85__r16_f01,16,1,80,0.9999884349611124,1.0,1.0,1.0,172338.11342958984,415514.2073614807,0.0
w85__r16_f02,16,2,16,0.9999642683618524,1.0,1.0,1.0,37061.41275357148,3706058.078352094,0.0
w85__r16_f02,16,2,24,0.9999977777530861,1.0,1.0,1.0,19574.525728997032,1956945.2352206367,0.0
w85__r16_f02,16,2,32,0.999996626071885,1.0,1.0,1.0,71358.74786953145,7135874.369920257,0.0
w85__r16_f02,16,2,40,0.9999968567215081,1.0,1.0,1.0,45613.227656328,4561180.468919538,0.0
w85__r16_f02,16,2,60,0.9937917810720736,1.0,0.42857142857142855,0.8181818181818182,85824.42493798255,1511654.2562283361,4.0
w85__r16_f02,16,2,80,0.9999050014662816,1.0,1.0,1.0,395.2816889000835,398.03153393963856,0.0
w85__r16_f03,16,3,16,1.0,1.0,1.0,1.0,1032.315179712796,1032.315179712796,0.0
w85__r16_f03,16,3,24,1.0,1.0,1.0,1.0,21.690653754040625,21.690653754040625,0.0
w85__r16_f03,16,3,32,0.9999990360205386,1.0,1.0,1.0,679468.1985629735,67946819.85629725,0.0
w85__r16_f03,16,3,40,0.9999994761202513,1.0,1.0,1.0,205325.5288488646,20494027.01757533,0.0
w85__r16_f03,16,3,60,0.9999999999999998,1.0,1.0,1.0,56094.49888184713,5608440.914628342,0.0
w85__r16_f03,16,3,80,1.0,1.0,1.0,1.0,77165.51767957251,7714449.291041539,0.0
w85__r16_f04,16,4,16,1.0,1.0,1.0,1.0,114110.41955694117,11411041.925006624,0.0
w85__r16_f04,16,4,24,0.9999982222024688,1.0,1.0,1.0,114854.15347249937,11485397.492834404,0.0
w85__r16_f04,16,4,32,0.999996626071885,1.0,1.0,1.0,71964.62689363123,7196449.973507409,0.0
w85__r16_f04,16,4,40,0.9936951072250875,0.0,0.6666666666666666,0.42857142857142855,90628.49686604083,2845273.576135139,5.0
w85__r16_f04,16,4,60,0.9999986956153107,1.0,1.0,1.0,53256.08825014328,5318772.964525849,0.0
w85__r16_f04,16,4,80,0.9999966957031748,1.0,1.0,1.0,77791.19569519442,7776322.638482884,0.0
w85__r16_f05,16,5,16,1.0,1.0,1.0,1.0,335.4700469915271,335.4700469915271,0.0
w85__r16_f05,16,5,24,1.0,1.0,1.0,1.0,6156543.135098587,615654264.8634219,0.0
w85__r16_f05,16,5,32,0.9999975900513465,1.0,1.0,1.0,97013.73651279772,9701148.523578223,0.0
w85__r16_f05,16,5,40,0.9999994761202513,1.0,1.0,1.0,413918.2648252078,41391078.87128314,0.0
w85__r16_f05,16,5,60,0.999996739038277,1.0,1.0,1.0,108096.69783223806,10808245.329946928,0.0
w85__r16_f05,16,5,80,0.9999942174805561,1.0,1.0,1.0,123756.86910718694,12374537.364557961,0.0
w85__r17_f01,17,1,16,1.0,1.0,1.0,1.0,275.1061064798539,275.1061064798539,0.0
w85__r17_f01,17,1,24,1.0,1.0,1.0,1.0,10197801.082677972,1019779867.9072344,0.0
w85__r17_f01,17,1,32,1.0,1.0,1.0,1.0,800271.1155978654,79929804.06363124,0.0
w85__r17_f01,17,1,40,0.9999989522405027,1.0,1.0,1.0,107601.30539320357,10687367.223927595,0.0
w85__r17_f01,17,1,60,0.9999980434229663,1.0,1.0,1.0,115001.49004311927,11496804.77345527,0.0
w85__r17_f01,17,1,80,1.0,1.0,1.0,1.0,149.60776958066265,149.60776958066265,0.0
w85__r17_f02,17,2,16,0.9999983571660621,1.0,1.0,1.0,38113.18920732268,3811310.0889436537,0.0
w85__r17_f02,17,2,24,0.9228338092645473,0.0,0.1111111111111111,0.25,4450.802308259166,606945.9011236201,19.5
w85__r17_f02,17,2,32,1.0,1.0,1.0,1.0,199.39322378315688,199.39322378315688,0.0
w85__r17_f02,17,2,40,0.9887931644170397,1.0,0.42857142857142855,0.42857142857142855,12561.193044418786,60163.867046978674,6.0
w85__r17_f02,17,2,60,0.9290016891781723,1.0,0.25,0.42857142857142855,90614.26461053468,31.21376762480047,16.0
w85__r17_f02,17,2,80,0.9979992482724723,1.0,0.6666666666666666,1.0,183457.17454841326,16644.251500054113,2.0
w85__r17_f03,17,3,16,1.0,1.0,1.0,1.0,368.09043163764255,368.09043163764255,0.0
w85__r17_f03,17,3,24,1.0,1.0,1.0,1.0,60.571572614736965,60.571572614736965,0.0
w85__r17_f03,17,3,32,0.9999980720410772,1.0,1.0,1.0,519626.4989533472,51952702.75511262,0.0
w85__r17_f03,17,3,40,0.9999989522405027,1.0,1.0,1.0,44987.4915391952,4497880.60300714,0.0
w85__r17_f03,17,3,60,0.9999980434229663,1.0,1.0,1.0,46010.980089441786,4598315.633575248,0.0
w85__r17_f03,17,3,80,0.9999975217773812,1.0,1.0,1.0,66856.24137693626,6682477.269085941,0.0
w85__r17_f04,17,4,16,1.0,1.0,1.0,1.0,10.763340767983196,10.763340767983196,0.0
