run_id,repeat,fold,arm,subset,region,accuracy_AULC,balanced_accuracy_AULC,keyhole_recall_AULC,roc_auc_AULC,pr_auc_AULC,brier_score_AULC,conduction_recall_AULC
w85__r07_f03,7,3,A4_oracle_width_margin,B1_q20,EARLY_B16_40,0.7757352941176471,0.7624421296296297,0.5364583333333334,0.8680555555555555,0.8616996017156864,0.22005065387558354,0.9884259259259259
w85__r07_f03,7,3,A4_oracle_width_margin,B1_q30,EARLY_B16_40,0.8433333333333334,0.8076388888888889,0.6291666666666667,0.8826388888888889,0.8653674566174566,0.15334986509607154,0.986111111111111
w85__r07_f03,7,3,A4_oracle_width_margin,full81,EARLY_B16_40,0.9516460905349794,0.8660047974413647,0.7351190476190476,0.9246401918976545,0.8732427325156084,0.047358303772898284,0.9968905472636816
w85__r07_f04,7,4,A0_m3_margin,B1_q20,EARLY_B16_40,0.9215686274509803,0.8763888888888888,0.7666666666666666,0.9864583333333333,0.9733134920634922,0.07906790440181695,0.986111111111111
w85__r07_f04,7,4,A0_m3_margin,B1_q30,EARLY_B16_40,0.9366666666666666,0.9050925925925926,0.8333333333333334,0.986441798941799,0.9727277021919879,0.06597455803124545,0.9768518518518517
w85__r07_f04,7,4,A0_m3_margin,full81,EARLY_B16_40,0.9804526748971192,0.955223880597015,0.9166666666666666,0.9978900142146411,0.9913762727313147,0.025901795397973156,0.9937810945273631
w85__r07_f04,7,4,A0_model_on_A1_path,B1_q20,EARLY_B16_40,0.9019607843137255,0.8406249999999998,0.6916666666666668,0.9833333333333334,0.966388888888889,0.07996288306236048,0.9895833333333334
w85__r07_f04,7,4,A0_model_on_A1_path,B1_q30,EARLY_B16_40,0.9333333333333332,0.8864087301587302,0.7797619047619048,0.9851190476190476,0.9698837868480724,0.0626447920098967,0.9930555555555557
w85__r07_f04,7,4,A0_model_on_A1_path,full81,EARLY_B16_40,0.9794238683127571,0.9440076403695808,0.8898809523809526,0.9979344349680171,0.9913278853207949,0.022801604897133797,0.9981343283582089
w85__r07_f04,7,4,A1_model_on_A0_path,B1_q20,EARLY_B16_40,0.9375,0.8986111111111111,0.8041666666666667,0.9920138888888889,0.9840277777777778,0.07741588404476053,0.9930555555555555
w85__r07_f04,7,4,A1_model_on_A0_path,B1_q30,EARLY_B16_40,0.9525,0.9242724867724869,0.8601190476190476,0.9917328042328043,0.9828042328042327,0.06524173988269143,0.9884259259259259
w85__r07_f04,7,4,A1_model_on_A0_path,full81,EARLY_B16_40,0.9853395061728394,0.9634750355366027,0.9300595238095237,0.9987340085287846,0.9947143440709617,0.025672287421112234,0.9968905472636815
w85__r07_f04,7,4,A1_predicted_width_margin,B1_q20,EARLY_B16_40,0.9068627450980392,0.8465277777777777,0.7000000000000001,0.9854166666666666,0.9702777777777779,0.07777522339765464,0.9930555555555555
w85__r07_f04,7,4,A1_predicted_width_margin,B1_q30,EARLY_B16_40,0.9349999999999999,0.8893849206349206,0.7857142857142856,0.9869378306878307,0.9732910525321238,0.061607752665843306,0.9930555555555557
w85__r07_f04,7,4,A1_predicted_width_margin,full81,EARLY_B16_40,0.9799382716049383,0.945495735607676,0.8928571428571429,0.998223169864961,0.9924917883820195,0.02257161891914847,0.9981343283582089
w85__r07_f04,7,4,A4_model_on_A0_path,B1_q20,EARLY_B16_40,0.9325980392156863,0.8975694444444443,0.8125,0.9899305555555555,0.9798611111111111,0.07886881105551152,0.9826388888888888
w85__r07_f04,7,4,A4_model_on_A0_path,B1_q30,EARLY_B16_40,0.9491666666666667,0.9237764550264549,0.8660714285714285,0.990410052910053,0.9804894179894178,0.06568415781497068,0.9814814814814815
w85__r07_f04,7,4,A4_model_on_A0_path,full81,EARLY_B16_40,0.9843106995884773,0.9640302949538023,0.9330357142857144,0.9983120113717128,0.9931331213040772,0.025912771372161497,0.9950248756218905
w85__r07_f04,7,4,A4_oracle_width_margin,B1_q20,EARLY_B16_40,0.9178921568627452,0.8774305555555556,0.7791666666666668,0.9850694444444444,0.970138888888889,0.07932243703997932,0.9756944444444443
w85__r07_f04,7,4,A4_oracle_width_margin,B1_q30,EARLY_B16_40,0.9424999999999999,0.911871693121693,0.8422619047619048,0.9857804232804233,0.9712892101284957,0.06520162206452738,0.9814814814814815
w85__r07_f04,7,4,A4_oracle_width_margin,full81,EARLY_B16_40,0.9822530864197531,0.9580779140014215,0.9211309523809526,0.9980454868514569,0.9918093278978257,0.024838326664012384,0.9950248756218905
w85__r07_f05,7,5,A0_m3_margin,B1_q20,EARLY_B16_40,0.7647058823529411,0.705334595959596,0.5034722222222222,0.7992424242424242,0.7326010505698006,0.1934356485231373,0.9071969696969697
w85__r07_f05,7,5,A0_m3_margin,B1_q30,EARLY_B16_40,0.8000000000000002,0.723345588235294,0.5104166666666666,0.849877450980392,0.7684287483690059,0.1581170933643142,0.9362745098039215
w85__r07_f05,7,5,A0_m3_margin,full81,EARLY_B16_40,0.9382716049382717,0.8612373737373739,0.7388888888888889,0.9778829966329967,0.9185268705094094,0.04991610632387298,0.9835858585858587
w85__r07_f05,7,5,A0_model_on_A1_path,B1_q20,EARLY_B16_40,0.767156862745098,0.7088068181818182,0.5104166666666666,0.8011363636363636,0.7355687618708453,0.19097290560904326,0.9071969696969697
w85__r07_f05,7,5,A0_model_on_A1_path,B1_q30,EARLY_B16_40,0.8033333333333333,0.7271752450980392,0.515625,0.8517156862745098,0.7716034357118916,0.15557391976756796,0.9387254901960783
w85__r07_f05,7,5,A0_model_on_A1_path,full81,EARLY_B16_40,0.9393004115226337,0.8629419191919192,0.7416666666666666,0.9780092592592592,0.918594637551814,0.04926091681375089,0.9842171717171718
w85__r07_f05,7,5,A1_model_on_A0_path,B1_q20,EARLY_B16_40,0.7683823529411763,0.7105429292929294,0.5138888888888888,0.7976641414141413,0.7315883190883191,0.1924133450105534,0.9071969696969697
w85__r07_f05,7,5,A1_model_on_A0_path,B1_q30,EARLY_B16_40,0.805,0.731158088235294,0.5260416666666666,0.8517156862745098,0.7716799676358499,0.15632959450490522,0.9362745098039215
w85__r07_f05,7,5,A1_model_on_A0_path,full81,EARLY_B16_40,0.9393004115226337,0.8640151515151516,0.7444444444444445,0.9780513468013469,0.9189185524858435,0.04940369783519103,0.9835858585858587
w85__r07_f05,7,5,A1_predicted_width_margin,B1_q20,EARLY_B16_40,0.7659313725490197,0.7070707070707071,0.5069444444444444,0.8020833333333334,0.7370474240265907,0.18941977932723209,0.9071969696969697
w85__r07_f05,7,5,A1_predicted_width_margin,B1_q30,EARLY_B16_40,0.805,0.729779411764706,0.5208333333333334,0.8556985294117648,0.777677225586233,0.1538211500377351,0.9387254901960783
w85__r07_f05,7,5,A1_predicted_width_margin,full81,EARLY_B16_40,0.9387860082304527,0.8615530303030304,0.7388888888888889,0.9785984848484848,0.920795748145934,0.0488145062748525,0.9842171717171718
w85__r07_f05,7,5,A4_model_on_A0_path,B1_q20,EARLY_B16_40,0.7708333333333334,0.7140151515151515,0.5208333333333334,0.7995580808080808,0.734002552231719,0.19214753143412813,0.9071969696969697
w85__r07_f05,7,5,A4_model_on_A0_path,B1_q30,EARLY_B16_40,0.8083333333333335,0.7363664215686274,0.5364583333333334,0.8523284313725489,0.7729323636262975,0.1559443413107728,0.9362745098039215
w85__r07_f05,7,5,A4_model_on_A0_path,full81,EARLY_B16_40,0.940843621399177,0.8681818181818182,0.7527777777777778,0.9784090909090909,0.9211493292986779,0.049247345066529696,0.9835858585858587
w85__r07_f05,7,5,A4_oracle_width_margin,B1_q20,EARLY_B16_40,0.7708333333333334,0.7140151515151517,0.5208333333333334,0.8001893939393939,0.7392411986161985,0.18843207304243545,0.9071969696969697
w85__r07_f05,7,5,A4_oracle_width_margin,B1_q30,EARLY_B16_40,0.8100000000000002,0.738970588235294,0.5416666666666666,0.8553921568627452,0.7804756764545367,0.1519587696621812,0.9362745098039215
w85__r07_f05,7,5,A4_oracle_width_margin,full81,EARLY_B16_40,0.9413580246913581,0.8695707070707072,0.7555555555555555,0.9786195286195287,0.9215926344885,0.04793394960984906,0.9835858585858587
w85__r08_f01,8,1,A0_m3_margin,B1_q20,EARLY_B16_40,0.7316176470588237,0.7242476851851851,0.5989583333333334,0.8266782407407408,0.8468512926003734,0.21618017416033175,0.8495370370370371
w85__r08_f01,8,1,A0_m3_margin,B1_q30,EARLY_B16_40,0.7825000000000001,0.7745535714285715,0.7083333333333334,0.8858225108225107,0.8751114689182872,0.17280084465309012,0.8407738095238096
w85__r08_f01,8,1,A0_m3_margin,full81,EARLY_B16_40,0.9328703703703703,0.8761679292929293,0.7861111111111111,0.9772516835016836,0.9197941076671835,0.05394910059161789,0.9662247474747474
w85__r08_f01,8,1,A0_model_on_A1_path,B1_q20,EARLY_B16_40,0.7291666666666666,0.7216435185185185,0.59375,0.8272569444444445,0.8467644870448178,0.21531007740726704,0.8495370370370371
w85__r08_f01,8,1,A0_model_on_A1_path,B1_q30,EARLY_B16_40,0.7850000000000001,0.7763798701298702,0.7045454545454545,0.8863636363636362,0.8755173130741313,0.17242008512570964,0.8482142857142856
w85__r08_f01,8,1,A0_model_on_A1_path,full81,EARLY_B16_40,0.933641975308642,0.8755681818181819,0.7833333333333332,0.9773358585858586,0.9200448792721216,0.05394292634750952,0.9678030303030303
w85__r08_f01,8,1,A1_model_on_A0_path,B1_q20,EARLY_B16_40,0.715686274509804,0.7092013888888888,0.5989583333333334,0.8307291666666666,0.8465343207990266,0.21407537696818033,0.8194444444444443
w85__r08_f01,8,1,A1_model_on_A0_path,B1_q30,EARLY_B16_40,0.7858333333333333,0.7775297619047619,0.7083333333333334,0.8901515151515151,0.878356198725517,0.16904980744849354,0.8467261904761906
w85__r08_f01,8,1,A1_model_on_A0_path,full81,EARLY_B16_40,0.9338991769547325,0.8767992424242425,0.7861111111111111,0.977946127946128,0.9220032389486509,0.05289514555055308,0.9674873737373737
w85__r08_f01,8,1,A1_predicted_width_margin,B1_q20,EARLY_B16_40,0.715686274509804,0.7092013888888888,0.5989583333333334,0.8339120370370371,0.8489537907966217,0.21344668103669254,0.8194444444444443
w85__r08_f01,8,1,A1_predicted_width_margin,B1_q30,EARLY_B16_40,0.7858333333333333,0.7775297619047619,0.7083333333333334,0.8932629870129869,0.8810913108356289,0.16870825522413532,0.8467261904761906
w85__r08_f01,8,1,A1_predicted_width_margin,full81,EARLY_B16_40,0.9338991769547325,0.8767992424242426,0.7861111111111111,0.9783459595959595,0.9231546699157747,0.05292571762613963,0.9674873737373737
w85__r08_f01,8,1,A4_model_on_A0_path,B1_q20,EARLY_B16_40,0.7107843137254902,0.7039930555555555,0.5885416666666666,0.8339120370370371,0.8486058170111478,0.21444119420660343,0.8194444444444443
w85__r08_f01,8,1,A4_model_on_A0_path,B1_q30,EARLY_B16_40,0.7825000000000001,0.7737418831168831,0.7007575757575758,0.8923160173160173,0.8805886306454488,0.16917206599600562,0.8467261904761906
w85__r08_f01,8,1,A4_model_on_A0_path,full81,EARLY_B16_40,0.9323559670781894,0.8726325757575758,0.7777777777777777,0.978114478114478,0.9223455610345551,0.053229165312158565,0.9674873737373737
w85__r08_f01,8,1,A4_oracle_width_margin,B1_q20,EARLY_B16_40,0.7107843137254902,0.7039930555555555,0.5885416666666666,0.8391203703703703,0.8531436547521106,0.21304083653072814,0.8194444444444443
w85__r08_f01,8,1,A4_oracle_width_margin,B1_q30,EARLY_B16_40,0.7825000000000001,0.7737418831168831,0.7007575757575758,0.8952922077922079,0.8833912953381535,0.16826623290416787,0.8467261904761906
w85__r08_f01,8,1,A4_oracle_width_margin,full81,EARLY_B16_40,0.9308127572016461,0.8684659090909091,0.7694444444444445,0.9785353535353535,0.9237580869367289,0.05328433686710337,0.9674873737373737
w85__r08_f02,8,2,A0_m3_margin,B1_q20,EARLY_B16_40,0.8161764705882352,0.802951388888889,0.7708333333333334,0.904513888888889,0.8477843915343914,0.13037932550038925,0.8350694444444445
w85__r08_f02,8,2,A0_m3_margin,B1_q30,EARLY_B16_40,0.8683333333333333,0.8645833333333334,0.8541666666666666,0.9446997549019608,0.9111495853683355,0.10164110830415,0.875
w85__r08_f02,8,2,A0_m3_margin,full81,EARLY_B16_40,0.9593621399176956,0.9424751243781095,0.9166666666666666,0.9905161691542289,0.9595162649850151,0.03394519169976729,0.9682835820895522
w85__r08_f02,8,2,A0_model_on_A1_path,B1_q20,EARLY_B16_40,0.8112745098039215,0.7970486111111111,0.7625000000000001,0.8923611111111112,0.794563492063492,0.1304589262111987,0.8315972222222223
w85__r08_f02,8,2,A0_model_on_A1_path,B1_q30,EARLY_B16_40,0.8608333333333333,0.8576899509803922,0.8489583333333334,0.9408700980392157,0.8953709195896696,0.10351719661300383,0.8664215686274508
w85__r08_f02,8,2,A0_model_on_A1_path,full81,EARLY_B16_40,0.9570473251028807,0.9398987206823027,0.9136904761904762,0.9898276474769011,0.9540299471908135,0.036226991487325076,0.9661069651741293
w85__r08_f02,8,2,A1_model_on_A0_path,B1_q20,EARLY_B16_40,0.8137254901960785,0.7975694444444444,0.7583333333333333,0.9041666666666668,0.8480820105820105,0.13031906366532212,0.8368055555555557
w85__r08_f02,8,2,A1_model_on_A0_path,B1_q30,EARLY_B16_40,0.8650000000000001,0.860064338235294,0.8463541666666666,0.9456188725490197,0.914237382987383,0.10145275157336954,0.8737745098039215
w85__r08_f02,8,2,A1_model_on_A0_path,full81,EARLY_B16_40,0.9580761316872427,0.939343461265103,0.9107142857142857,0.9907826936744848,0.9611196384633884,0.03383852072243803,0.9679726368159205
w85__r08_f02,8,2,A1_predicted_width_margin,B1_q20,EARLY_B16_40,0.8210784313725491,0.8052083333333333,0.7666666666666666,0.904513888888889,0.8178025793650793,0.12806975611726634,0.84375
w85__r08_f02,8,2,A1_predicted_width_margin,B1_q30,EARLY_B16_40,0.8708333333333332,0.8657322303921567,0.8515625,0.9514399509803922,0.9169998837967587,0.10017239776993898,0.8799019607843137
w85__r08_f02,8,2,A1_predicted_width_margin,full81,EARLY_B16_40,0.9598765432098766,0.9416089196872779,0.9136904761904763,0.9920931058990762,0.9659036588043387,0.03476762506350917,0.9695273631840795
w85__r08_f02,8,2,A4_model_on_A0_path,B1_q20,EARLY_B16_40,0.8149509803921567,0.8020833333333334,0.7708333333333334,0.9041666666666668,0.8481481481481481,0.131693047579032,0.8333333333333334
w85__r08_f02,8,2,A4_model_on_A0_path,B1_q30,EARLY_B16_40,0.8683333333333335,0.8652726715686274,0.8567708333333334,0.94515931372549,0.9132395093332594,0.10286642066659506,0.8737745098039215
w85__r08_f02,8,2,A4_model_on_A0_path,full81,EARLY_B16_40,0.9588477366255144,0.9415756041222458,0.9151785714285715,0.9907604832977966,0.9611257745785817,0.03442948496288278,0.9679726368159205
w85__r08_f02,8,2,A4_oracle_width_margin,B1_q20,EARLY_B16_40,0.8272058823529411,0.8156250000000002,0.7875000000000001,0.907638888888889,0.8507473544973544,0.12615825343591563,0.84375
w85__r08_f02,8,2,A4_oracle_width_margin,B1_q30,EARLY_B16_40,0.8741666666666669,0.8723192401960783,0.8671875,0.9469975490196078,0.9141610559579308,0.09927359833844991,0.8774509803921569
w85__r08_f02,8,2,A4_oracle_width_margin,full81,EARLY_B16_40,0.9606481481481483,0.9450182125088843,0.9211309523809524,0.9908493248045488,0.9605532749089596,0.03332568764014623,0.9689054726368159
w85__r08_f03,8,3,A0_m3_margin,B1_q20,EARLY_B16_40,0.846813725490196,0.8816287878787881,1.0,0.9136679292929294,0.7654761904761904,0.13887751036057824,0.7632575757575758
w85__r08_f03,8,3,A0_m3_margin,B1_q30,EARLY_B16_40,0.8574999999999999,0.9010416666666666,1.0,0.9376653439153438,0.7654383975812548,0.13456286348147198,0.8020833333333334
w85__r08_f03,8,3,A0_m3_margin,full81,EARLY_B16_40,0.9555041152263373,0.9731032338308457,1.0,0.9870180348258706,0.9084225955774081,0.0418473172684418,0.9462064676616914
w85__r08_f03,8,3,A0_model_on_A1_path,B1_q20,EARLY_B16_40,0.8419117647058822,0.8778409090909092,1.0,0.9105113636363636,0.7481150793650794,0.14174926163430934,0.7556818181818182
w85__r08_f03,8,3,A0_model_on_A1_path,B1_q30,EARLY_B16_40,0.8375,0.8871527777777778,1.0,0.9360119047619048,0.7505574452003024,0.14007617488691979,0.7743055555555555
w85__r08_f03,8,3,A0_model_on_A1_path,full81,EARLY_B16_40,0.9493312757201645,0.9693718905472637,1.0,0.9867959310589907,0.906562476529789,0.04351076661694917,0.9387437810945274
w85__r08_f03,8,3,A1_model_on_A0_path,B1_q20,EARLY_B16_40,0.8443627450980392,0.8797348484848486,1.0,0.9133522727272728,0.7610945767195766,0.13949509924531348,0.7594696969696971
w85__r08_f03,8,3,A1_model_on_A0_path,B1_q30,EARLY_B16_40,0.8475,0.8940972222222223,1.0,0.9384093915343915,0.7626823077715935,0.13703267282661893,0.7881944444444443
w85__r08_f03,8,3,A1_model_on_A0_path,full81,EARLY_B16_40,0.952417695473251,0.9712375621890548,1.0,0.9872512437810945,0.9095065716012615,0.042646883356116556,0.9424751243781095
w85__r08_f03,8,3,A1_predicted_width_margin,B1_q20,EARLY_B16_40,0.8321078431372548,0.8702651515151517,1.0,0.9146148989898991,0.7657242063492062,0.1428412955422757,0.7405303030303031
w85__r08_f03,8,3,A1_predicted_width_margin,B1_q30,EARLY_B16_40,0.8308333333333332,0.8825231481481483,1.0,0.9390707671957671,0.7666505617398475,0.1439438774327266,0.7650462962962964
w85__r08_f03,8,3,A1_predicted_width_margin,full81,EARLY_B16_40,0.9472736625514403,0.9681281094527363,1.0,0.9873400852878463,0.9101679472626371,0.04478058253786645,0.9362562189054726
w85__r08_f03,8,3,A4_model_on_A0_path,B1_q20,EARLY_B16_40,0.846813725490196,0.8816287878787881,1.0,0.9142992424242425,0.7640294312169312,0.13819966160522693,0.7632575757575758
w85__r08_f03,8,3,A4_model_on_A0_path,B1_q30,EARLY_B16_40,0.8541666666666666,0.8987268518518517,1.0,0.9383267195767195,0.7640181577681577,0.13486287123780913,0.7974537037037036
w85__r08_f03,8,3,A4_model_on_A0_path,full81,EARLY_B16_40,0.9544753086419752,0.9724813432835822,1.0,0.9871957178393745,0.9086837826264519,0.041941626487837426,0.9449626865671642
w85__r08_f03,8,3,A4_oracle_width_margin,B1_q20,EARLY_B16_40,0.846813725490196,0.8816287878787881,1.0,0.9142992424242425,0.7640294312169312,0.13891461594296284,0.7632575757575758
w85__r08_f03,8,3,A4_oracle_width_margin,B1_q30,EARLY_B16_40,0.8491666666666667,0.8952546296296297,1.0,0.9383267195767195,0.7640181577681577,0.1355695390450493,0.7905092592592592
w85__r08_f03,8,3,A4_oracle_width_margin,full81,EARLY_B16_40,0.9529320987654321,0.9715485074626864,1.0,0.9871957178393745,0.9086837826264519,0.042158202205980065,0.9430970149253731
w85__r08_f04,8,4,A0_m3_margin,B1_q20,EARLY_B16_40,0.8002450980392156,0.7201704545454545,0.4479166666666667,0.9234532828282829,0.9219313230342642,0.13705101862860367,0.9924242424242425
w85__r08_f04,8,4,A0_m3_margin,B1_q30,EARLY_B16_40,0.8641666666666666,0.7610780423280423,0.5267857142857143,0.957010582010582,0.9368145743145742,0.09330430388724521,0.9953703703703703
w85__r08_f04,8,4,A0_m3_margin,full81,EARLY_B16_40,0.9580761316872429,0.8889520202020202,0.7791666666666665,0.9903409090909091,0.975944798514243,0.028921005846352654,0.9987373737373737
w85__r08_f04,8,4,A0_model_on_A1_path,B1_q20,EARLY_B16_40,0.7928921568627451,0.7097537878787877,0.4270833333333333,0.9231376262626263,0.9217419290948703,0.13758159164505446,0.9924242424242425
w85__r08_f04,8,4,A0_model_on_A1_path,B1_q30,EARLY_B16_40,0.8591666666666665,0.752149470899471,0.5089285714285714,0.956845238095238,0.9366567460317459,0.09364777409527549,0.9953703703703703
w85__r08_f04,8,4,A0_model_on_A1_path,full81,EARLY_B16_40,0.9565329218106996,0.8847853535353535,0.7708333333333334,0.9902988215488215,0.975850101544546,0.02901304566290809,0.9987373737373737
w85__r08_f04,8,4,A1_model_on_A0_path,B1_q20,EARLY_B16_40,0.8063725490196078,0.72885101010101,0.46527777777777773,0.9247159090909091,0.922773073876015,0.13689803264573008,0.9924242424242425
w85__r08_f04,8,4,A1_model_on_A0_path,B1_q30,EARLY_B16_40,0.8683333333333333,0.7685185185185186,0.5416666666666666,0.9576719576719576,0.9375090187590187,0.09316110569666336,0.9953703703703703
w85__r08_f04,8,4,A1_model_on_A0_path,full81,EARLY_B16_40,0.9593621399176954,0.8924242424242426,0.786111111111111,0.9905303030303031,0.9764204984965219,0.028834450962573397,0.9987373737373737
w85__r08_f04,8,4,A1_predicted_width_margin,B1_q20,EARLY_B16_40,0.8002450980392156,0.7201704545454545,0.4479166666666667,0.9228219696969697,0.9199952960982373,0.14035696412647972,0.9924242424242425
w85__r08_f04,8,4,A1_predicted_width_margin,B1_q30,EARLY_B16_40,0.8641666666666666,0.7610780423280424,0.5267857142857143,0.9566798941798941,0.9354295506081219,0.0955093767119062,0.9953703703703703
w85__r08_f04,8,4,A1_predicted_width_margin,full81,EARLY_B16_40,0.9580761316872427,0.8889520202020202,0.7791666666666667,0.9904040404040404,0.975928295767477,0.029555272039394734,0.9987373737373737
w85__r08_f04,8,4,A4_model_on_A0_path,B1_q20,EARLY_B16_40,0.8088235294117646,0.7323232323232323,0.47222222222222215,0.9250315656565656,0.9230045553574966,0.1355943178161026,0.9924242424242425
w85__r08_f04,8,4,A4_model_on_A0_path,B1_q30,EARLY_B16_40,0.87,0.7714947089947092,0.5476190476190476,0.9578373015873015,0.9376984126984126,0.09227526249194377,0.9953703703703703
w85__r08_f04,8,4,A4_model_on_A0_path,full81,EARLY_B16_40,0.9598765432098766,0.8938131313131313,0.7888888888888888,0.9905513468013468,0.9764814146758591,0.02856061701676879,0.9987373737373737
w85__r08_f04,8,4,A4_oracle_width_margin,B1_q20,EARLY_B16_40,0.8051470588235294,0.7271148989898989,0.4618055555555555,0.9250315656565656,0.9230045553574966,0.13574771019963594,0.9924242424242425
w85__r08_f04,8,4,A4_oracle_width_margin,B1_q30,EARLY_B16_40,0.8674999999999998,0.7670304232804233,0.5386904761904762,0.9578373015873015,0.9376984126984126,0.09238287124229223,0.9953703703703703
w85__r08_f04,8,4,A4_oracle_width_margin,full81,EARLY_B16_40,0.9591049382716049,0.891729797979798,0.7847222222222222,0.9905513468013468,0.9764814146758591,0.02858933684216383,0.9987373737373737
w85__r08_f05,8,5,A0_m3_margin,B1_q20,EARLY_B16_40,0.8848039215686274,0.8383838383838383,0.6805555555555555,0.9886363636363636,0.9816468253968255,0.07513377640329809,0.9962121212121212
w85__r08_f05,8,5,A0_m3_margin,B1_q30,EARLY_B16_40,0.9216666666666665,0.8619378306878307,0.7261904761904763,0.9937169312169313,0.9857095616024187,0.053266317894248426,0.9976851851851851
w85__r08_f05,8,5,A0_m3_margin,full81,EARLY_B16_40,0.9753086419753085,0.9354797979797981,0.8722222222222223,0.9987584175084175,0.995069104030501,0.0183745033295634,0.9987373737373737
w85__r08_f05,8,5,A0_model_on_A1_path,B1_q20,EARLY_B16_40,0.9105392156862745,0.873263888888889,0.7465277777777777,0.9895833333333334,0.9836309523809524,0.0739032215958826,1.0
w85__r08_f05,8,5,A0_model_on_A1_path,B1_q30,EARLY_B16_40,0.9391666666666666,0.8913690476190476,0.7827380952380952,0.9945436507936508,0.9877232142857141,0.05186070407957801,1.0
w85__r08_f05,8,5,A0_model_on_A1_path,full81,EARLY_B16_40,0.9812242798353908,0.9493055555555556,0.8986111111111112,0.9989478114478114,0.9957693355119827,0.017743581964741417,1.0
w85__r08_f05,8,5,A1_model_on_A0_path,B1_q20,EARLY_B16_40,0.8823529411764706,0.8364898989898991,0.6805555555555555,0.9873737373737373,0.9794973544973544,0.07536802849844873,0.9924242424242425
w85__r08_f05,8,5,A1_model_on_A0_path,B1_q30,EARLY_B16_40,0.9199999999999999,0.8607804232804233,0.7261904761904763,0.9930555555555557,0.9841151738473166,0.053267094422801496,0.9953703703703703
w85__r08_f05,8,5,A1_model_on_A0_path,full81,EARLY_B16_40,0.9747942386831275,0.9351641414141415,0.8722222222222223,0.9984638047138047,0.9939035266884532,0.018576369359822452,0.9981060606060606
w85__r08_f05,8,5,A1_predicted_width_margin,B1_q20,EARLY_B16_40,0.9080882352941178,0.8697916666666666,0.7395833333333334,0.9883207070707071,0.9814814814814814,0.07522738232850841,1.0
w85__r08_f05,8,5,A1_predicted_width_margin,B1_q30,EARLY_B16_40,0.9375,0.8883928571428572,0.7767857142857143,0.993882275132275,0.9861288265306122,0.05271843066170296,1.0
w85__r08_f05,8,5,A1_predicted_width_margin,full81,EARLY_B16_40,0.9807098765432096,0.9479166666666666,0.8958333333333334,0.9986952861952861,0.9947889433551199,0.018108796534081886,1.0
w85__r08_f05,8,5,A4_model_on_A0_path,B1_q20,EARLY_B16_40,0.8762254901960782,0.8262310606060606,0.65625,0.9889520202020202,0.9821428571428571,0.07517485024847483,0.9962121212121212
w85__r08_f05,8,5,A4_model_on_A0_path,B1_q30,EARLY_B16_40,0.9158333333333335,0.8515211640211641,0.7053571428571428,0.993882275132275,0.9860815854119425,0.05312766835839925,0.9976851851851851
w85__r08_f05,8,5,A4_model_on_A0_path,full81,EARLY_B16_40,0.974022633744856,0.9309343434343434,0.8624999999999999,0.9986952861952862,0.994849537037037,0.018382237916171412,0.9993686868686869
w85__r08_f05,8,5,A4_oracle_width_margin,B1_q20,EARLY_B16_40,0.9031862745098039,0.8644255050505051,0.7326388888888888,0.9867424242424242,0.9790013227513228,0.07622407964777765,0.9962121212121212
w85__r08_f05,8,5,A4_oracle_width_margin,B1_q30,EARLY_B16_40,0.9341666666666666,0.8842592592592592,0.7708333333333334,0.9930555555555557,0.9842687074829929,0.05383508157676322,0.9976851851851851
w85__r08_f05,8,5,A4_oracle_width_margin,full81,EARLY_B16_40,0.9796810699588475,0.9462121212121213,0.8930555555555557,0.9988425925925926,0.9953060321350762,0.01891526755944496,0.9993686868686869
w85__r09_f01,9,1,A0_m3_margin,B1_q20,EARLY_B16_40,0.9497549019607843,0.9466145833333334,0.8932291666666666,0.9855324074074074,0.9847664760348582,0.04325367689965376,1.0
w85__r09_f01,9,1,A0_m3_margin,B1_q30,EARLY_B16_40,0.9658333333333333,0.9525462962962963,0.9050925925925926,0.9877025462962963,0.9840277777777778,0.02954822452027429,1.0
w85__r09_f01,9,1,A0_m3_margin,full81,EARLY_B16_40,0.9894547325102879,0.9694940476190478,0.9389880952380952,0.9924484719260839,0.9871950323339213,0.009403107903009685,1.0
w85__r09_f01,9,1,A0_model_on_A1_path,B1_q20,EARLY_B16_40,0.9509803921568626,0.9479166666666666,0.8958333333333334,0.9855324074074074,0.9847664760348582,0.04370951491110877,1.0
w85__r09_f01,9,1,A0_model_on_A1_path,B1_q30,EARLY_B16_40,0.9666666666666667,0.9537037037037037,0.9074074074074074,0.9877025462962963,0.9840277777777778,0.03005359454254866,1.0
w85__r09_f01,9,1,A0_model_on_A1_path,full81,EARLY_B16_40,0.9897119341563786,0.9702380952380953,0.9404761904761904,0.9924484719260839,0.9871950323339213,0.009618779123320861,1.0
w85__r09_f01,9,1,A1_model_on_A0_path,B1_q20,EARLY_B16_40,0.9497549019607843,0.9466145833333334,0.8932291666666666,0.9849537037037037,0.9841877723311546,0.04349783810580383,1.0
w85__r09_f01,9,1,A1_model_on_A0_path,B1_q30,EARLY_B16_40,0.9658333333333333,0.9525462962962963,0.9050925925925926,0.9874131944444443,0.983564814814815,0.0296734665823333,1.0
w85__r09_f01,9,1,A1_model_on_A0_path,full81,EARLY_B16_40,0.9894547325102879,0.9694940476190478,0.9389880952380952,0.9924040511727079,0.9869966196355086,0.009418756622530064,1.0
