arm,budget,runs,mae_mean,mae_q1,mae_q3,rmse_mean,rmse_q1,rmse_q3,r2_mean,r2_q1,r2_q3,relative_rmse_mean,relative_rmse_q1,relative_rmse_q3,spearman_true_vs_predicted_mean,spearman_true_vs_predicted_q1,spearman_true_vs_predicted_q3,mean_predicted_sd_mean,mean_predicted_sd_q1,mean_predicted_sd_q3,n_width_observations_mean,n_width_observations_q1,n_width_observations_q3,chosen_ridge_linear_fraction,chosen_ridge_quadratic_fraction,chosen_gp_matern_fraction
A1_model_on_A0_path,75,100,5.069932900864697,4.695605109556794,5.339509881962298,6.608893637069005,6.142656203019177,7.009099467154496,0.3169882639845228,0.2493389995683959,0.43306633677989015,0.8210983165789264,0.7529493558411786,0.8664066221355015,0.5044520549423279,0.45044972157814245,0.5697549753368156,6.467954441443412,6.109693486844892,6.808072274405242,68.63,68.0,70.0,0.02,0.34,0.64
A1_model_on_A0_path,76,100,5.073036728379837,4.717796081529961,5.387880960009363,6.614289079749612,6.159984565802193,7.014689144153873,0.31725656665829727,0.24829019501499933,0.42798278387562405,0.8212209797599868,0.756317790988853,0.8670118673283305,0.5056996910515817,0.45197079148241315,0.5723289153638124,6.480429960885689,6.042428888082319,6.79482753986591,69.59,69.0,71.0,0.02,0.34,0.64
A1_model_on_A0_path,77,100,5.0563016873396665,4.676421378071837,5.327326731709204,6.602633732312821,6.160094838804553,7.00578069097665,0.32101214672163153,0.24955111555457407,0.427817546269475,0.8191583785910568,0.7564205463492244,0.8662820912044148,0.5111720601953661,0.46004213050488485,0.5810015579102166,6.481637576412079,6.051590858306616,6.813504569722021,70.52,70.0,72.0,0.02,0.34,0.64
A1_model_on_A0_path,78,100,5.077364623206741,4.746586976424206,5.3411299760998014,6.63576790037579,6.177841799396183,7.082945036758414,0.3154223738734419,0.2411956299251753,0.42656552767339384,0.8225974032588235,0.757249816213541,0.8710933513085739,0.5107290948926001,0.4622514171707864,0.5781500372392043,6.467430939519095,6.071554851147563,6.784032881673623,71.48,71.0,73.0,0.02,0.34,0.64
A1_model_on_A0_path,79,100,5.067174264578832,4.7275453324029115,5.3294045562602115,6.631095410711153,6.2059878266131445,7.021599834975988,0.3178154543176731,0.25135860011836464,0.4312940892347811,0.8211998705592337,0.7541251464889871,0.8652392982821135,0.5141285475509101,0.4650682727798778,0.5764026686509525,6.456024864080877,6.057536620432849,6.752331380604711,72.41,71.0,74.0,0.02,0.34,0.64
A1_model_on_A0_path,80,100,4.982198000814334,4.641807619765348,5.209698662795489,6.545835993053323,6.177005637299145,6.9097000391283885,0.33485273233381063,0.27430584690435234,0.440451889886792,0.8103637485211095,0.7480126407540346,0.8518763489290335,0.526464755402014,0.47309253067327683,0.5944585672298754,6.345464677155254,6.060817869370003,6.627583240270811,73.29,72.0,74.0,0.02,0.2,0.78
A1_predicted_width_margin,16,100,5.946205312076778,5.53927635702344,6.237606771622524,7.874809493356881,7.317183285913099,8.2593624824152,0.07125031164621777,0.0030804147716525787,0.19527862280477995,0.9595362882313924,0.8970622245858095,0.998458212853583,0.31679095356195647,0.2664538264955331,0.39973621793197195,8.389846333298543,6.9569470888118925,9.533944476927177,14.24,13.75,15.0,0.26,0.62,0.12
A1_predicted_width_margin,17,100,5.909904978249915,5.4715639026186285,6.170633322783073,7.8427540034099605,7.294777037733118,8.254590127813081,0.07834793654920562,0.021146472812413136,0.19170481663199604,0.9558679451457922,0.8990519679476084,0.9893581725689498,0.325295676085349,0.26012184372315145,0.40783489764921255,8.442231627028667,6.959409329338528,9.651029783254698,15.1,14.0,16.0,0.26,0.62,0.12
A1_predicted_width_margin,18,100,5.929574400352369,5.500397874786394,6.1744553062095555,7.856722126824259,7.333793449848764,8.261568986465923,0.0736337820116664,0.011942677174695604,0.2016362898605148,0.9580175037094074,0.8935119994651799,0.9940106803262488,0.32562551333244594,0.260375229136644,0.3969396969643837,8.574007931479159,6.952993472609322,9.947278434813182,16.0,15.0,17.0,0.26,0.62,0.12
A1_predicted_width_margin,19,100,5.915197062129576,5.490462869095904,6.25529775689799,7.8685460922697095,7.3762443601291725,8.277805836858848,0.07060095840429513,0.0062559024283960485,0.19368559795140003,0.9598468503824479,0.8979500131692767,0.9968671408696121,0.3298557517932348,0.26472262498126364,0.4026844005706895,8.530492708196487,6.798007663195971,9.857100248544619,16.88,16.0,18.0,0.26,0.62,0.12
A1_predicted_width_margin,20,100,5.89656347993796,5.437795782237172,6.152777114002787,7.822052384192208,7.317484635653782,8.191452132576682,0.0772006589140752,0.019551524399846337,0.1968254835937912,0.9558172246507349,0.8962000387109618,0.9901629581631718,0.335953039961608,0.27475569362328817,0.4011200202470364,8.799312154396326,6.750320909452163,10.854497664415437,17.73,17.0,19.0,0.26,0.62,0.12
A1_predicted_width_margin,21,100,5.878254955563978,5.419102934580435,6.109079027697278,7.819662996800401,7.335561081457951,8.137172527579057,0.07525680495378889,0.023951597477315012,0.20066049303182898,0.9563896263061288,0.8940578388237725,0.9879509419403968,0.3441867878449033,0.29446225808467297,0.40685185119770567,8.655612696888785,6.967231650442496,10.60410038995169,18.64,18.0,19.0,0.26,0.62,0.12
A1_predicted_width_margin,22,100,5.89630227812587,5.435146006925754,6.085872865982132,7.827379171131863,7.256956326332604,8.280363041439546,0.06869720320084777,-0.015300659024295116,0.20589693053502545,0.9589679677403993,0.8911242663366168,1.0076172395878502,0.3429092457061905,0.2903618361107174,0.40426669670622534,8.677450569092498,6.756268270761547,10.423043294498271,19.54,19.0,20.0,0.26,0.62,0.12
A1_predicted_width_margin,23,100,5.845447732576497,5.40231190321575,6.099087661942453,7.767048616123999,7.224358087287334,8.193602492187814,0.0852810741346509,0.01077505368560061,0.21973761715744217,0.951125746185581,0.8833234271617327,0.9945895695532454,0.3505991115630686,0.2912635866124238,0.40749656082701946,8.655081136697568,6.6943179135839,10.436323320406864,20.39,19.0,21.0,0.26,0.62,0.12
A1_predicted_width_margin,24,100,5.801088990023947,5.391524578948493,6.025204067321377,7.722521811876349,7.179239721736504,8.183316256656862,0.09224325251357925,-0.009500574368006942,0.23514786099307006,0.946609719484294,0.8745573214117288,1.0047384876899237,0.36193120718141175,0.28439896380954915,0.4182005728300676,8.24965667203314,6.473448883096094,10.172533137337904,21.32,20.0,22.0,0.24,0.61,0.15
A1_predicted_width_margin,25,100,5.7806616479454105,5.401109954613502,5.993481017492837,7.678991038860959,7.1354385066556905,8.146450246936896,0.09990302552730108,0.001085839900742458,0.24877106965343931,0.942743161872681,0.8667346100115801,0.9994566886456386,0.36503266903727116,0.2992251106357013,0.4135646262696261,8.32061791706686,6.640095799706558,9.918665397103522,22.24,21.0,23.0,0.24,0.61,0.15
A1_predicted_width_margin,26,100,5.774928753270651,5.392291892787362,6.035816294550228,7.682150677751724,7.080034969534725,8.214483090475962,0.10092356226924334,-0.013688866498206553,0.2403475404379617,0.9427511550596439,0.8715798783256079,1.006820526658216,0.3687197740968917,0.3160688502105568,0.420257852796127,8.284774270286258,6.619809993503645,10.032990623835614,23.14,22.0,24.0,0.24,0.61,0.15
A1_predicted_width_margin,27,100,5.779541536974109,5.362725880635386,6.05472322966182,7.66287017164969,7.081825828724691,8.187966385636326,0.10328824105874296,-0.0024593112150536056,0.25109490767984044,0.9411848305576299,0.8653930147963876,1.0012288617606138,0.36993862448234954,0.32240338164328775,0.4237825543629012,8.267297783173609,6.573782431851662,10.068646875234975,24.06,23.0,25.0,0.24,0.61,0.15
A1_predicted_width_margin,28,100,5.758190120243943,5.360508391539353,6.050148061517164,7.620522150420016,7.0475670814506755,8.167155042536166,0.11435452749661619,-0.001517879113545284,0.2510179600458499,0.9362762912645605,0.8654374817070816,1.000758249053706,0.3704354152548526,0.31901756277340443,0.4274643719908717,8.385736197076847,6.549183645320396,10.168395179098688,24.95,24.0,26.0,0.24,0.61,0.15
A1_predicted_width_margin,29,100,5.743719484786495,5.345568063647005,5.988074429821702,7.594127438211314,7.057031249419355,8.170235907132952,0.11933037565355616,0.039112394816791685,0.2631967325660248,0.9335627193326702,0.8583721936555493,0.9802298612348697,0.37081216748553847,0.31521400083925866,0.43012317675988576,8.28983975624207,6.580088852091856,9.983219291561564,25.85,25.0,27.0,0.24,0.61,0.15
A1_predicted_width_margin,30,100,5.750704934749272,5.347318488021435,6.051983817128562,7.583433219937527,7.03894797737933,8.065965930717981,0.11870276545337786,0.0297285403180525,0.2598302940557995,0.9331170363429615,0.8603170154078728,0.9850196831457754,0.372388221183721,0.32051118592235994,0.4370060776014368,8.277005271092486,6.473573092506528,10.0536882446974,26.76,26.0,28.0,0.24,0.61,0.15
A1_predicted_width_margin,31,100,5.7498561905384475,5.324203797753566,6.103601589247973,7.571630729802685,7.010109902650533,8.014948472498741,0.12016915221645644,0.03075355227984991,0.2763773195513808,0.932368187493771,0.850659459893758,0.9845028310794008,0.3758026329627466,0.32751873655784947,0.4398946996375399,8.326515966975188,6.564683691553441,9.936995974951525,27.56,27.0,28.0,0.24,0.61,0.15
A1_predicted_width_margin,32,100,5.710636912445884,5.374231685755705,5.942967477090104,7.501892899728608,6.989506871860554,7.791886001138139,0.13706170163045125,0.05224188578140365,0.26763528975877043,0.9242185357583579,0.855781455083656,0.9735278479345214,0.37601717522968486,0.3142129544441188,0.4445884535396687,7.969232031239984,6.617482899002272,9.57058093125707,28.47,28.0,29.0,0.19,0.58,0.23
A1_predicted_width_margin,33,100,5.727794479794263,5.408672551135242,5.969408876657214,7.499846117066962,7.030424200231304,7.857237982754116,0.13458165119565504,0.05781239712360603,0.2640573323463703,0.9251758137939483,0.8578661733401252,0.9706631693649627,0.3704668670232103,0.30170364325829213,0.4462796008691571,8.11505741174969,6.702378769847537,9.765030888350035,29.37,28.0,30.0,0.19,0.58,0.23
A1_predicted_width_margin,34,100,5.709768243097646,5.3700490039604905,5.971488602309873,7.476809945551402,6.955835950842681,7.823633095143489,0.13848751304741458,0.07443977320202846,0.26129504990905583,0.9229419244471798,0.859479266573278,0.9620573392865706,0.37423147309100246,0.30910501203314866,0.45723891930047655,8.077077490968886,6.736382284935681,9.420573708312329,30.26,29.0,31.0,0.19,0.58,0.23
A1_predicted_width_margin,35,100,5.688143407703892,5.344788720851531,5.944697228545401,7.437001282745898,6.934139097001384,7.798491268375763,0.14449215284927186,0.07363720787630595,0.2783418462102756,0.9196511339388695,0.8495009588048786,0.9624767377710738,0.378873310643271,0.30764261079622196,0.4652741508147728,8.095118449461413,6.762946055783917,9.364450162913954,31.09,30.0,32.0,0.19,0.58,0.23
A1_predicted_width_margin,36,100,5.65740190559083,5.255139062455687,5.878941174323108,7.3957776606976715,6.878321786693828,7.7920304478910545,0.15198326949819782,0.07896434845384886,0.28001335012504475,0.9155523865512514,0.8485195311895933,0.9597052519307607,0.387491715351444,0.3309377292374408,0.46348231719830946,8.112229520005942,6.895388668600026,9.410280616480016,31.97,31.0,33.0,0.19,0.58,0.23
