contrast,role,subset,budget,metric,mean_difference,ci_lower,ci_upper
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,64,conduction_recall,-0.0012030755314337781,-0.0019538670284939717,-0.0004522840343736068
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,65,accuracy,0.0032098765432098443,0.0018518518518518378,0.004567901234567856
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,65,balanced_accuracy,0.010736124571945482,0.006999160043936208,0.014458142727918859
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,65,keyhole_recall,0.022523809523809474,0.014617857142857085,0.030047619047619007
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,65,roc_auc,0.0015122870496004693,0.0009230546402188048,0.0023389174258577282
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,65,pr_auc,0.00454622498497963,0.003085035635306358,0.006072232893909138
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,65,brier_score,-0.0022392339870769655,-0.0026577037730839497,-0.0018552413873340265
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,65,conduction_recall,-0.0010515603799186256,-0.0018091926729987113,-0.0001515151515151636
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,66,accuracy,0.0029629629629629338,0.0014814814814814558,0.004320987654320962
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,66,balanced_accuracy,0.009789203333979457,0.005199273922594818,0.014025353750726869
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,66,keyhole_recall,0.020476190476190433,0.010952380952380918,0.029809523809523748
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,66,roc_auc,0.0003798539768688824,-0.001177955460791299,0.0013086283948223996
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,66,pr_auc,0.0016169482945463942,-0.002793965757652195,0.004372209289407985
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,66,brier_score,-0.0017798183013568573,-0.0023744362936623763,-0.0009728764174381136
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,66,conduction_recall,-0.0008977838082316114,-0.0019516056083220712,0.000305291723202117
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,67,accuracy,0.0029629629629629507,0.0014814814814814892,0.004444444444444423
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,67,balanced_accuracy,0.010280545325321466,0.006281496737093755,0.014359706338437726
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,67,keyhole_recall,0.021761904761904725,0.01342738095238092,0.03042857142857141
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,67,roc_auc,0.0011587516960651135,0.0007883956839180527,0.0015369478365746857
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,67,pr_auc,0.003885506723665816,0.0025967364044935954,0.005220690186918164
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,67,brier_score,-0.002128572344929338,-0.002547953163072658,-0.0017190718880115742
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,67,conduction_recall,-0.0012008141112619165,-0.0022546359113523986,-0.0001469923111714344
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,68,accuracy,0.0030864197530864,0.0014814814814814615,0.00469135802469135
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,68,balanced_accuracy,0.01063881889255026,0.006002641823350853,0.015380197228145005
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,68,keyhole_recall,0.022476190476190417,0.012476190476190396,0.03209523809523802
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,68,roc_auc,0.0011222889879606234,0.0008001981434817224,0.0014589956063836757
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,68,pr_auc,0.0038141801647928854,0.0027309393765504756,0.005012018984205844
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,68,brier_score,-0.0020551556990479987,-0.0025081544487315873,-0.0016032085935690176
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,68,conduction_recall,-0.0011985526910900323,-0.0022478516508367685,-0.0001447308909995948
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,69,accuracy,0.0032098765432098664,0.0016049382716049332,0.004814814814814805
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,69,balanced_accuracy,0.010220973056793975,0.005477300187374861,0.014969191380758588
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,69,keyhole_recall,0.02119047619047614,0.011095238095238064,0.030714285714285687
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,69,roc_auc,0.0011351898516077652,0.0007889411169262102,0.0014898236092265827
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,69,pr_auc,0.0038485079604342275,0.0025958566817160336,0.005149944628377097
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,69,brier_score,-0.0021191464109841284,-0.0025327316504082822,-0.0017273060137475938
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,69,conduction_recall,-0.0007485300768883152,-0.0016508367254636335,0.00015603799185885946
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,70,accuracy,0.0032098765432098664,0.0017283950617284047,0.004691358024691339
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,70,balanced_accuracy,0.009703560121470611,0.005315972895263953,0.013964653195063684
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,70,keyhole_recall,0.019857142857142823,0.010476190476190445,0.02876190476190473
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,70,roc_auc,0.0011570717839374579,0.0009275344058926297,0.0013933288104930176
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,70,pr_auc,0.004050638852663507,0.0032622796809489403,0.0048952983229133586
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,70,brier_score,-0.0021002134727187557,-0.00244615599813759,-0.0017762431809921736
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,70,conduction_recall,-0.0004500226142017394,-0.0013545906829489141,0.0005970149253731405
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,71,accuracy,0.002222222222222203,0.0004938271604938427,0.003950617283950575
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,71,balanced_accuracy,0.009055534018220629,0.004484896136202129,0.013685309653033589
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,71,keyhole_recall,0.01976190476190473,0.010951190476190429,0.028714285714285692
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,71,roc_auc,0.001074023820292458,0.0007771747323985719,0.0013977951153324583
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,71,pr_auc,0.0036115866788236526,0.002558517046391952,0.0047061250456369155
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,71,brier_score,-0.0020418716956800017,-0.0024286076698000866,-0.001623863596444079
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,71,conduction_recall,-0.0016508367254636114,-0.002548620533695184,-0.0007507914970601659
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,72,accuracy,0.002469135802469108,0.0009876543209876576,0.00395061728395058
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,72,balanced_accuracy,0.009229727983459352,0.005028401014408449,0.013407301964204992
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,72,keyhole_recall,0.019809523809523777,0.010761904761904768,0.028523809523809507
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,72,roc_auc,0.0010740238202924634,0.0007693136051345134,0.0013714328788955567
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,72,pr_auc,0.003610375210094452,0.0025600014862732948,0.004585997430544339
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,72,brier_score,-0.0020979881815812694,-0.002421763427899469,-0.0017721043703983435
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,72,conduction_recall,-0.0013500678426051904,-0.0021031207598372127,-0.0005947535052013009
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,73,accuracy,0.0022222222222222088,0.0004938271604938536,0.003950617283950586
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,73,balanced_accuracy,0.008022969567745702,0.003054103669961866,0.012861656005685899
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,73,keyhole_recall,0.01709523809523806,0.00695238095238091,0.02676190476190473
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,73,roc_auc,0.0011654928819107625,0.0008130990071288365,0.0015201401003639905
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,73,pr_auc,0.003975274821024605,0.002757905904495784,0.005213911190284691
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,73,brier_score,-0.0021659511706750858,-0.002521953555895933,-0.0018185367008746942
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,73,conduction_recall,-0.0010492989597467527,-0.0018023518769787806,-0.00029398462234287435
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,74,accuracy,0.002345679012345675,0.0009876543209876743,0.0038271604938271363
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,74,balanced_accuracy,0.008661497706273853,0.004407091975188994,0.012839204141629567
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,74,keyhole_recall,0.01852380952380949,0.009523809523809513,0.027285714285714247
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,74,roc_auc,0.0010818849475565718,0.000805237879864767,0.0013512308586935253
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,74,pr_auc,0.0036368297175827626,0.0026297200033942062,0.004588510511301088
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,74,brier_score,-0.0020881560176423926,-0.0024091078382248955,-0.0017757871165747139
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,74,conduction_recall,-0.0012008141112619052,-0.001958389868837662,-0.00029850746268659227
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,75,accuracy,0.0020987654320987425,0.0007407407407407639,0.0033333333333333214
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,75,balanced_accuracy,0.008252406797182943,0.0041819724429799495,0.012356423240938191
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,75,keyhole_recall,0.017857142857142832,0.009666666666666662,0.026571428571428534
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,75,roc_auc,0.0010510219465443339,0.000706489199026511,0.0013748142404859005
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,75,pr_auc,0.0035674605363438527,0.0023068278367512694,0.004718817329201214
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,75,brier_score,-0.0021134305655514216,-0.0024222193471164755,-0.0017764567498814306
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,75,conduction_recall,-0.0013523292627770523,-0.002103120759837235,-0.0005947535052013064
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,76,accuracy,0.0028395061728394844,0.0016049382716048998,0.004197530864197485
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,76,balanced_accuracy,0.0102773470310784,0.006550862570265604,0.014100924759320267
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,76,keyhole_recall,0.02190476190476187,0.013857142857142828,0.02985714285714282
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,76,roc_auc,0.0011744739505933411,0.0008411621545949816,0.0015111671081820212
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,76,pr_auc,0.0039029895498140397,0.00271740682823347,0.005069009653472591
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,76,brier_score,-0.0021707062013572977,-0.0024712582485060743,-0.0018679276577318765
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,76,conduction_recall,-0.001350067842605196,-0.0021031207598372404,-0.0005947535052012954
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,77,accuracy,0.0022222222222222088,0.000987654320987652,0.0034567901234567656
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,77,balanced_accuracy,0.009384538347224936,0.005430581669574214,0.013258980261032527
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,77,keyhole_recall,0.02057142857142854,0.012380952380952371,0.028714285714285664
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,77,roc_auc,0.0012322586203183106,0.000988714436475607,0.0014774827162886807
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,77,pr_auc,0.004071147016670112,0.003149548357936265,0.004954553414651518
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,77,brier_score,-0.002198516771316624,-0.0024588805370652444,-0.0019358004695520454
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,77,conduction_recall,-0.0018023518769787806,-0.0025531433740389464,-0.0010402532790593163
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,78,accuracy,0.0025925925925925743,0.0013580246913580008,0.0038271604938271363
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,78,balanced_accuracy,0.010125831879563247,0.006225299638172822,0.013948463041933186
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,78,keyhole_recall,0.02190476190476187,0.013857142857142807,0.029952380952380925
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,78,roc_auc,0.0012513406991018882,0.0009870345243479677,0.001525761344791201
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,78,pr_auc,0.004128828163189174,0.0031841975728345113,0.005117542032553503
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,78,brier_score,-0.0022183712986943707,-0.0024762017803322323,-0.0019525141255237947
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,78,conduction_recall,-0.0016530981456354898,-0.0024061510628675064,-0.000895522388059744
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,79,accuracy,0.002716049382716018,0.0012345679012345288,0.004197530864197524
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,79,balanced_accuracy,0.00994288298765913,0.005532456225366722,0.014356357013633176
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,79,keyhole_recall,0.021238095238095202,0.011999999999999972,0.03019047619047614
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,79,roc_auc,0.0012726626607223624,0.0009926417695074114,0.001553789494088015
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,79,pr_auc,0.0042024638694653,0.0032056297279275023,0.005198137522391468
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,79,brier_score,-0.002268532398379148,-0.002586019137014314,-0.001954768740622114
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,79,conduction_recall,-0.0013523292627770466,-0.0021053821800090856,-0.0005947535052013009
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,80,accuracy,0.0028395061728394787,0.0014814814814814669,0.004320987654320934
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,80,balanced_accuracy,0.010511113264844635,0.006582539413322998,0.014456079989662116
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,80,keyhole_recall,0.02252380952380948,0.014428571428571384,0.030666666666666613
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,80,roc_auc,0.001273222631431581,0.0009595313475910411,0.0016009487196053966
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,80,pr_auc,0.004385916371432863,0.003176165096810043,0.005685404221346735
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,80,brier_score,-0.002259476992720151,-0.0025552659113294443,-0.0019695016835650993
A4_oracle_width_margin - A0_m3_margin,ORACLE headroom - NOT DEPLOYABLE,full81,80,conduction_recall,-0.0015015829941203262,-0.0022568973315241826,-0.0007440072365445746
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,16,accuracy,0.001764705882352935,-0.00117647058823529,0.00470588235294116
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,16,balanced_accuracy,0.0008253968253968292,-0.0033333333333333435,0.004853174603174609
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,16,keyhole_recall,-0.0014047619047618976,-0.009499999999999991,0.005952380952380959
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,16,roc_auc,0.0013243145743145723,-0.0010586309523809363,0.004066615675990638
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,16,pr_auc,0.0038988221765007603,-0.001235499134628604,0.009721094951675372
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,16,brier_score,0.00020198924683244163,-0.0004238152217621785,0.0008295767057158788
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,16,conduction_recall,0.00305555555555555,0.0,0.008333333333333321
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,17,accuracy,-0.0017647058823529404,-0.00529411764705881,0.00117647058823529
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,17,balanced_accuracy,-0.0021731046731046644,-0.0049075924075923875,5.128205128205332e-05
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,17,keyhole_recall,-0.005206349206349209,-0.010285714285714292,-0.0011111111111111126
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,17,roc_auc,-0.001322663447663458,-0.003566796051171069,0.0007504169441669352
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,17,pr_auc,0.00030467540616352373,-0.003305760584488225,0.004011699586513581
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,17,brier_score,-2.2306329075809374e-05,-0.0012354096185522914,0.0010329205536998157
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,17,conduction_recall,0.0008601398601398469,-0.002727272727272745,0.005307692307692286
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,18,accuracy,-0.0005882352941176561,-0.004117647058823543,0.002941176470588225
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,18,balanced_accuracy,-0.0011704545454545412,-0.005541666666666678,0.002398989898989906
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,18,keyhole_recall,-0.0031111111111111036,-0.009002083333333306,0.0025000000000000022
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,18,roc_auc,0.0008581002331002119,-0.001728178418803438,0.0037567782911532583
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,18,pr_auc,-0.0005244221827555073,-0.00537104652952864,0.004223584152840113
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,18,brier_score,0.0008817913269269319,-0.00012747681779570766,0.0020485175156924338
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,18,conduction_recall,0.0007702020202020154,-0.002840909090909094,0.004444444444444429
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,19,accuracy,-0.0017647058823529404,-0.004705882352941176,0.001176470588235301
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,19,balanced_accuracy,-0.001954670329670344,-0.005814251373626379,0.0018369963369963109
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,19,keyhole_recall,-0.002011904761904754,-0.009382142857142853,0.00508333333333334
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,19,roc_auc,-0.001687493062493034,-0.005308754786879751,0.0014416621572872035
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,19,pr_auc,-0.0011718737831833026,-0.00793215421648457,0.005036777733399764
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,19,brier_score,0.00126404674961684,0.0004633907223756833,0.002199105310106107
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,19,conduction_recall,-0.0018974358974359006,-0.005461538461538451,0.0014358974358974208
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,20,accuracy,-0.001176470588235301,-0.004705882352941204,0.0023529411764705854
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,20,balanced_accuracy,-0.001045454545454566,-0.005500189393939426,0.003361174242424212
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,20,keyhole_recall,-0.002833333333333338,-0.012,0.006111111111111111
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,20,roc_auc,-0.003524864024864016,-0.006415963203463183,-0.0005146690115440317
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,20,pr_auc,-0.00454113361285981,-0.009363537128656185,2.6722869282138193e-06
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,20,brier_score,0.0003899541787135592,-0.000581408817195026,0.0014936477436266853
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,20,conduction_recall,0.0007424242424242444,-0.0021666666666666557,0.0036363636363636377
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,21,accuracy,0.0017647058823529404,-0.0023529411764705854,0.0052941176470588215
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,21,balanced_accuracy,0.0012458513708513697,-0.003385808982683983,0.005551461038961044
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,21,keyhole_recall,0.001150793650793658,-0.008000000000000007,0.009873412698412697
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,21,roc_auc,-0.0029137529137529317,-0.0054343517593517555,-0.0005457018675768913
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,21,pr_auc,-0.00640796691183596,-0.010940589284227694,-0.0019548927640371206
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,21,brier_score,0.0006237734100679265,-0.00030495911389045045,0.0016810414136135482
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,21,conduction_recall,0.0013409090909090927,-0.0027272727272727227,0.005659090909090914
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,22,accuracy,0.002941176470588225,-0.001764705882352946,0.008823529411764692
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,22,balanced_accuracy,0.0022916666666666476,-0.003555902777777778,0.009374999999999984
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,22,keyhole_recall,-0.00016666666666665942,-0.009170833333333336,0.00966666666666668
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,22,roc_auc,0.0008291847041846823,-0.0017691024253524159,0.0034713782745032533
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,22,pr_auc,0.0026135981963362697,-0.0021881745960168654,0.007654345853661311
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,22,brier_score,0.0002691965198718442,-0.000946373396879874,0.0015675314809728324
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,22,conduction_recall,0.004750000000000004,0.0008333333333333304,0.009750000000000009
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,23,accuracy,0.0017647058823529404,-0.006470588235294122,0.009999999999999992
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,23,balanced_accuracy,0.0015527389277389281,-0.006810572066822062,0.009102486402486403
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,23,keyhole_recall,0.0031111111111110923,-0.00827777777777779,0.013724999999999933
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,23,roc_auc,-0.0004097430347430375,-0.002392681277056253,0.0015349574037074132
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,23,pr_auc,-0.002858190321583143,-0.008591267876468769,0.0024277945269017076
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,23,brier_score,0.00025961537081090546,-0.0007947355639230814,0.0012769380028414346
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,23,conduction_recall,-5.6332556332472364e-06,-0.010382905982905992,0.00994905303030303
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,24,accuracy,0.001764705882352935,-0.003529411764705892,0.007647058823529401
A1_model_on_A0_path - A0_m3_margin,"model value, query path held fixed",B1_q20,24,balanced_accuracy,0.0028174048174048004,-0.003505480283605273,0.009702505827505797
