dataset,name,observed_target,isotropic_predicted_mean,isotropic_predicted_std,isotropic_absolute_error,isotropic_squared_error,ard_observed_target_check,ard_predicted_mean,ard_predicted_std,ard_absolute_error,ard_squared_error,paired_absolute_error_improvement_isotropic_minus_ard,paired_squared_error_improvement_isotropic_minus_ard,paired_outcome
broad,P-144p684844876_VX-0p221020126644_LS-8p32765690701e-05_ST-337p418493583_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p18266122469e-05_H-73ae961aa0,81692.0,64673.88766680757,18401.93484178149,17018.112333192432,289616147.38515633,81692.0,51954.72241373519,16967.793723763498,29737.277586264812,884305678.2425675,-12719.16525307238,-594689530.8574111,ARD_worsened
broad,P-144p999955433_VX-0p569412101686_LS-7p52189895652e-05_ST-349p795043891_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p47210761544e-06_H-24e0a43587,39619.0,19190.526003823627,15210.032582928112,20428.473996176373,417322549.8124543,39619.0,35876.758569830316,14057.260558377964,3742.2414301696845,14004370.921678446,16686.23256600669,403318178.89077586,ARD_improved
broad,P-145p249113956_VX-0p501139719932_LS-7p51242767898e-05_ST-325p186450026_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62629863717e-06_H-30d8d23b36,42370.0,44997.17455474306,12736.790173215102,2627.174554743062,6902046.141089406,42370.0,48568.81960169349,9334.934250778171,6198.819601693489,38425364.45433942,-3571.645046950427,-31523318.313250016,ARD_worsened
broad,P-145p536707456_VX-0p311971481812_LS-7p55813970315e-05_ST-356p422554756_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p54633384276e-05_H-f404b6f8f4,72340.0,63018.81862024049,17125.530812096193,9321.18137975951,86884422.3143754,72340.0,74969.45418940354,12223.213193771104,2629.4541894035356,6914029.334171805,6691.727190355974,79970392.9802036,ARD_improved
broad,P-146p427721311_VX-0p978546391515_LS-4p61745657385e-05_ST-377p807319924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p92988441309e-06_H-c321cc4e90,22504.0,25776.380935275745,17943.14668097418,3272.3809352757453,10708476.98555616,22504.0,17915.436623498088,18080.247679969234,4588.563376501912,21054913.860174626,-1316.1824412261667,-10346436.874618467,ARD_worsened
broad,P-149p217972816_VX-0p206404715799_LS-4p87379527164e-05_ST-365p118947745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p33721433367e-05_H-b40dbd8ddd,93913.0,67579.66512855703,16928.89333401937,26333.33487144297,693444525.4515545,93913.0,46777.39305234035,19932.088865611884,47135.60694765965,2221765442.324261,-20802.272076216683,-1528320916.8727067,ARD_worsened
broad,P-149p254341218_VX-0p887957223036_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p10571289147e-06_H-306f9d252b,8108.0,11824.15582236904,9342.391279800888,3716.155822369041,13809814.096127322,8108.0,10308.691904119427,4647.404011568662,2200.691904119427,4843044.8568567885,1515.463918249614,8966769.239270534,ARD_improved
broad,P-149p73987868_VX-0p504680707931_LS-6p9723584777e-05_ST-320p536129041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p55875770008e-06_H-95ed9fb76f,48389.0,37492.9002597555,13347.637042300212,10896.0997402445,118724989.54935624,48389.0,33158.02471881572,13879.04427918093,15230.975281184277,231982608.01604646,-4334.875540939778,-113257618.46669023,ARD_worsened
broad,P-149p779509657_VX-0p251536582152_LS-4p84927831067e-05_ST-381p35096431_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91786044071e-05_H-6af407d4ba,84449.0,73895.69055411316,15650.761787297368,10553.309445886844,111372340.26064448,84449.0,70748.74572135307,16270.274121963128,13700.254278646928,187696967.29958344,-3146.944832760084,-76324627.03893895,ARD_worsened
broad,P-150p924001842_VX-0p859014749555_LS-8p54585725094e-05_ST-302p841995718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p6158763345e-06_H-9bd689b964,66450.0,46515.78543476662,19605.163411819944,19934.21456523338,397372910.33276254,66450.0,35299.25202247463,20898.990271374223,31150.747977525367,970369099.5593008,-11216.533412291988,-572996189.2265382,ARD_worsened
broad,P-151p505871803_VX-0p995509859725_LS-6p72580848008e-05_ST-301p996554082_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p84587928074e-06_H-73846c96ef,23719.0,23329.94857446465,18141.30973317892,389.0514255353482,151361.0117110866,23719.0,23508.71620870407,18435.12305472486,210.2837912959294,44219.27288178999,178.76763423941878,107141.73882929662,ARD_improved
broad,P-151p630328889_VX-0p596649793105_LS-5p54888002616e-05_ST-323p086654154_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p0798550665e-05_H-bf889bf790,35047.0,37384.05392257969,15919.33490304221,2337.053922579689,5461821.037045112,35047.0,35640.90396217302,12958.085578036043,593.903962173019,352721.91628481075,1743.1499604066698,5109099.120760301,ARD_improved
broad,P-153p721476211_VX-0p579411174254_LS-7p49286492013e-05_ST-383p484527945_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32590191107e-06_H-8daf8adcd4,46270.0,36660.37011150646,9062.791607880396,9609.62988849354,92344986.59382834,46270.0,29305.18162578846,10586.356897345513,16964.81837421154,287805062.4699855,-7355.188485717999,-195460075.87615716,ARD_worsened
broad,P-155p56408626_VX-0p882684317254_LS-6p13538276829e-05_ST-315p150952839_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p46528414374e-06_H-cda596b3bb,27953.0,23379.98360727152,13821.81337936125,4573.0163927284775,20912478.928163376,27953.0,27201.83456795355,10833.227562365924,751.1654320464513,564249.5063015319,3821.850960682026,20348229.421861842,ARD_improved
broad,P-158p404299584_VX-0p530960738208_LS-8p44011119013e-05_ST-377p174397227_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p08564467365e-06_H-fa25be35ef,47493.0,39707.40343913669,18194.028100571468,7785.596560863312,60615513.80852664,47493.0,42153.65015742983,17513.054667861943,5339.349842570169,28508656.74135409,2446.246718293143,32106857.067172553,ARD_improved
broad,P-158p77294915_VX-0p755822601012_LS-5p98686493415e-05_ST-315p3922311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p38260961839e-06_H-0d7d85a8f4,31948.0,31843.80362538971,15125.639205253812,104.19637461028832,10856.884481927538,31948.0,34495.35694652531,12458.179971283334,2547.3569465253095,6489027.413010748,-2443.160571915021,-6478170.528528821,ARD_worsened
broad,P-159p365045029_VX-0p465685970522_LS-5p71815338387e-05_ST-335p270795676_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03591710045e-05_H-312d3c9a86,44458.0,38462.38538764041,17553.366962698714,5995.61461235959,35947394.579939835,44458.0,43939.384467308104,16193.783411258146,518.6155326918961,268962.07074929914,5476.999079667694,35678432.50919054,ARD_improved
broad,P-160p556282667_VX-0p957190479289_LS-5p53708249108e-05_ST-363p791890923_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03987524677e-06_H-0590129dfb,23005.0,24154.394754084948,8286.963111535153,1149.3947540849476,1321108.3007179974,23005.0,23985.511927984437,6002.93823297402,980.5119279844366,961403.6409197571,168.882826100511,359704.6597982403,ARD_improved
broad,P-161p701140241_VX-0p559592851831_LS-7p43216837725e-05_ST-378p872335114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p15136442488e-05_H-bf889bf790,41809.0,45623.6929285504,9476.425474466809,3814.692928550401,14551882.139132436,41809.0,47963.439798242034,11142.884126535087,6154.439798242034,37877129.23018545,-2339.746869691633,-23325247.091053013,ARD_worsened
broad,P-163p117472792_VX-0p458171151631_LS-7p76324682791e-05_ST-309p146066051_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p05290797682e-05_H-45d75eceb5,53304.0,50565.50663526137,16449.48371516133,2738.493364738628,7499345.908717492,53304.0,57650.24286528428,17070.70892783395,4346.242865284279,18889827.0440345,-1607.7495005456512,-11390481.135317009,ARD_worsened
broad,P-163p341658752_VX-0p941874162971_LS-5p45765866009e-05_ST-310p281913475_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p12183133657e-06_H-b40dbd8ddd,23661.0,22871.985586534647,16336.577354200164,789.0144134653528,622543.7446560748,23661.0,20452.391982766025,13801.884818482386,3208.6080172339753,10295165.408258142,-2419.5936037686224,-9672621.663602067,ARD_worsened
broad,P-166p164223082_VX-0p514604075971_LS-6p70362084208e-05_ST-302p957496397_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p25202137351e-05_H-bf889bf790,39951.0,41621.27970622889,17775.590519684993,1670.2797062288882,2789834.297040061,39951.0,44914.291923339595,16598.998297039572,4963.291923339595,24634266.716288056,-3293.012217110707,-21844432.419247996,ARD_worsened
broad,P-166p614725594_VX-0p931765035172_LS-5p67575778907e-05_ST-364p064697506_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17740033261e-06_H-0744488b5e,23633.0,23562.51145044129,8602.807330338772,70.48854955871138,4968.635618890911,23633.0,23081.839465305944,5785.894470446184,551.160534694056,303777.9350042377,-480.6719851353446,-298809.29938534676,ARD_worsened
broad,P-167p36850481_VX-0p484912828283_LS-7p82623244153e-05_ST-326p173250025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p94842850435e-06_H-31e40e99ef,50363.0,46462.5677237344,14879.031938311316,3900.432276265601,15213371.94173446,50363.0,40718.22696258102,11432.278767857693,9644.773037418978,93021646.94332409,-5744.340761153377,-77808275.00158963,ARD_worsened
broad,P-167p779770961_VX-0p390580196452_LS-6p45833025222e-05_ST-394p852870083_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23511653864e-05_H-73ae961aa0,60495.0,64259.63921674283,12852.173669337202,3764.639216742828,14172508.43223805,60495.0,64831.84797599302,10054.645854784956,4336.84797599302,18808250.36687475,-572.2087592501916,-4635741.934636701,ARD_worsened
broad,P-171p239447318_VX-0p969583751496_LS-7p40725617215e-05_ST-384p912438459_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p97545528746e-06_H-7931c20f4a,23532.0,10706.80759044344,14768.86593164708,12825.19240955656,164485560.34214717,23532.0,12960.611453758636,16213.683223224798,10571.388546241364,111754255.7956031,2253.8038633151955,52731304.546544075,ARD_improved
broad,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,87522.0,46217.35147680031,17399.1396830148,41304.64852319969,1706073989.6250625,87522.0,33561.11097477232,18280.95602059193,53960.88902522768,2911777544.3929377,-12656.240502027991,-1205703554.7678752,ARD_worsened
broad,P-171p875575389_VX-0p916897438596_LS-6p66389080354e-05_ST-338p337187717_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2613524697e-06_H-30d8d23b36,26909.0,19384.24625062732,15903.270291779305,7524.753749372678,56621918.98869817,26909.0,20710.22073873158,16124.925892145746,6198.779261268421,38424864.32993147,1325.974488104257,18197054.6587667,ARD_improved
broad,P-173p720948038_VX-0p230617607979_LS-6p23730108092e-05_ST-383p499521736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09182665855e-05_H-eb41f0639c,89809.0,56496.661277041945,12751.088115260993,33312.338722958055,1109711911.193091,89809.0,52902.713978167274,15490.224306136284,36906.286021832726,1362073947.9253256,-3593.947298874671,-252362036.73223472,ARD_worsened
broad,P-174p128102602_VX-0p994422815088_LS-7p40414236536e-05_ST-367p557277174_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p85117651146e-06_H-6705b84f8a,23478.0,25068.31212110716,14941.862186907843,1590.3121211071557,2529092.642540341,23478.0,17232.391803069408,16527.501163124103,6245.608196930592,39007621.74956661,-4655.296075823437,-36478529.107026264,ARD_worsened
broad,P-176p31832051_VX-0p578189015568_LS-5p80825678862e-05_ST-392p957182722_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p34350095405e-06_H-568de84222,38557.0,32440.804496367367,16574.73068260298,6116.195503632633,37407847.43865603,38557.0,34306.68752664188,13478.182531665509,4250.312473358121,18065156.121183626,1865.8830302745118,19342691.317472406,ARD_improved
broad,P-176p64993117_VX-0p775213670345_LS-6p57722012124e-05_ST-360p022077993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p222956054e-06_H-5731c00627,27721.0,27005.424843681605,16777.20769874563,715.5751563183949,512047.80434009526,27721.0,25230.376416661864,12520.36968725138,2490.623583338136,6203205.833880098,-1775.0484270197412,-5691158.029540002,ARD_worsened
broad,P-177p868754925_VX-0p784825891065_LS-5p3694165939e-05_ST-378p775948175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p14673987943e-06_H-fa25be35ef,29412.0,25888.58746406754,13851.192131600106,3523.4125359324607,12414435.898366014,29412.0,22624.00907836774,16209.205527123011,6787.990921632259,46076820.75216197,-3264.5783856997987,-33662384.85379596,ARD_worsened
broad,P-179p651163568_VX-0p66389382017_LS-6p65035978508e-05_ST-326p14019277_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p26640383816e-06_H-f77f7c89dc,34375.0,37916.06333559214,17328.30985663113,3541.063335592138,12539129.54667492,34375.0,35239.11177489795,15929.573025853037,864.1117748979523,746689.1595172894,2676.951560694186,11792440.38715763,ARD_improved
broad,P-181p197687991_VX-0p643443519749_LS-5p49477846524e-05_ST-320p630170488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p49734895908e-06_H-6014a1f9c3,33818.0,30051.44133278765,15963.998041762588,3766.55866721235,14186964.193552474,33818.0,33178.95151296377,13180.551342386185,639.048487036227,408382.9687832908,3127.510180176123,13778581.224769183,ARD_improved
broad,P-181p214517461_VX-0p293157847988_LS-6p39704529171e-05_ST-391p855294349_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64557102466e-05_H-e6df4d4a2d,71548.0,70734.13728826413,12613.076832033214,813.8627117358701,662372.513554064,71548.0,47549.588060534275,11701.512418003636,23998.411939465725,575923775.616291,-23184.549227729854,-575261403.102737,ARD_worsened
broad,P-182p701235644_VX-0p787372384637_LS-5p07019733104e-05_ST-389p154544132_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1268602978e-06_H-d9be003c20,27967.0,27719.710579393428,12539.45877685074,247.2894206065721,61152.05754393413,27967.0,22503.482735983118,10332.95489791656,5463.517264016882,29850020.894210517,-5216.22784341031,-29788868.836666584,ARD_worsened
broad,P-183p86712976_VX-0p92773562332_LS-4p77447546287e-05_ST-393p876492884_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19988721113e-06_H-95ed9fb76f,22306.0,24210.38933932714,17525.890827679716,1904.3893393271392,3626698.7557428577,22306.0,24540.510947537245,15073.770749078274,2234.5109475372446,4993039.174663795,-330.1216082101055,-1366340.4189209375,ARD_worsened
broad,P-184p554601264_VX-0p855768445974_LS-6p11854963854e-05_ST-316p977306706_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63717980689e-06_H-0011cc30ec,30385.0,25556.468847721808,13186.70563418554,4828.531152278192,23314713.088520966,30385.0,25562.961445205074,11584.66332299296,4822.038554794926,23252055.82392874,6.492597483265854,62657.264592226595,ARD_improved
broad,P-186p021611878_VX-0p483877556354_LS-6p53069178085e-05_ST-388p836932905_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96971349398e-06_H-b40dbd8ddd,49373.0,40063.40353914633,13431.118381832204,9309.596460853669,86668586.26393913,49373.0,26740.12271285013,12635.31948141517,22632.87728714987,512247134.29518443,-13323.2808262962,-425578548.0312453,ARD_worsened
broad,P-186p850960621_VX-0p845582390035_LS-8p39602076571e-05_ST-354p289806443_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p70508641129e-06_H-f404b6f8f4,29495.0,23998.80519618668,14615.717139414171,5496.194803813323,30208157.321464576,29495.0,28360.24387778891,14133.19726140381,1134.756122211089,1287671.456895548,4361.438681602234,28920485.864569027,ARD_improved
broad,P-188p702615393_VX-0p897654681927_LS-7p37418626284e-05_ST-361p378936642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p37413851912e-06_H-cedd8dc36d,24531.0,23932.449895772374,12990.933143124088,598.5501042276264,358262.2272709025,24531.0,25167.24867340071,14022.077699812671,636.2486734007107,404812.3744041642,-37.69856917308425,-46550.14713326172,ARD_worsened
broad,P-190p553348142_VX-0p571798591092_LS-6p21059581714e-05_ST-350p091118048_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p43674797065e-06_H-30d8d23b36,37595.0,21821.50589240241,16126.638275102716,15773.494107597588,248803116.36241585,37595.0,17902.855243503545,14900.061117632122,19692.144756496455,387780565.1108108,-3918.650648898867,-138977448.74839497,ARD_worsened
broad,P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,24700.0,25433.588120383745,16191.688081881885,733.5881203837453,538151.5303681564,24700.0,24859.160166895526,17950.677143040917,159.16016689552634,25331.9587262118,574.4279534882189,512819.5716419446,ARD_improved
broad,P-193p440626378_VX-0p303697281962_LS-7p07136561297e-05_ST-354p067159473_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58846354233e-05_H-5731c00627,76936.0,59487.09030027858,11217.515779955753,17448.909699721422,304464449.7090323,76936.0,52277.12701534538,11605.59057296291,24658.87298465462,608060016.8733294,-7209.963284933197,-303595567.1642971,ARD_worsened
broad,P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,31069.0,32178.1618657282,16647.894363010197,1109.161865728198,1230240.044385657,31069.0,34485.932435401395,16207.10724276315,3416.932435401395,11675427.26809811,-2307.7705696731973,-10445187.223712454,ARD_worsened
broad,P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,73852.0,70698.14028801271,12606.89597067584,3153.8597119872866,9946831.08289653,73852.0,34871.11845776188,16136.940418573962,38980.88154223812,1519509125.810001,-35827.02183025084,-1509562294.7271044,ARD_worsened
broad,P-194p089464462_VX-0p388567055088_LS-7p6021762795e-05_ST-395p140888584_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p24151559939e-05_H-7f5e3f5579,56706.0,55212.93071470271,14610.777770797244,1493.0692852972934,2229255.8906981703,56706.0,55655.08386047069,10443.72655648329,1050.9161395293122,1104424.7323231928,442.1531457679812,1124831.1583749775,ARD_improved
broad,P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,26714.0,29269.34900498209,13651.740144549189,2555.349004982094,6529808.537262977,26714.0,21151.6909756425,12358.126067635909,5562.309024357499,30939281.68244887,-3006.960019375405,-24409473.145185895,ARD_worsened
broad,P-196p954129245_VX-0p972458485112_LS-5p85340423111e-05_ST-310p387913302_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p96074709293e-06_H-f575443233,22644.0,25789.80921628424,16799.28950414031,3145.8092162842404,9896115.625258869,22644.0,22579.235184787678,14138.263608109597,64.76481521232199,4194.481289486214,3081.0444010719184,9891921.143969383,ARD_improved
broad,P-197p742114875_VX-0p874617254357_LS-7p7301896977e-05_ST-350p888533369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p51569338357e-06_H-054022a1b4,26389.0,27607.803104022667,12718.596747862426,1218.803104022667,1485481.006375288,26389.0,35232.12537510916,12918.932974349664,8843.125375109157,78200866.39989947,-7624.32227108649,-76715385.39352418,ARD_worsened
broad,P-198p603717725_VX-0p869799932432_LS-5p56307183941e-05_ST-326p836247823_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p54624163919e-06_H-bf3689621a,24706.0,26128.54463555291,12912.34481324482,1422.5446355529093,2023633.24014036,24706.0,25428.42065168455,13638.80159135823,722.4206516845516,521891.59798033215,700.1239838683578,1501741.642160028,ARD_improved
broad,P-202p397397496_VX-0p555230188132_LS-4p52196790327e-05_ST-397p348654616_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p68850560746e-06_H-0011cc30ec,35369.0,31331.26764947233,19954.496271567547,4037.7323505276654,16303282.534497663,35369.0,33904.59600492111,17563.505559509762,1464.4039950788865,2144479.0608030036,2573.328355448779,14158803.47369466,ARD_improved
broad,P-202p894942483_VX-0p693798608043_LS-7p43333938026e-05_ST-353p442501329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95320017522e-06_H-4852b0403a,33275.0,27098.45244526194,16262.70891364948,6176.547554738059,38149739.695940696,33275.0,24815.369390524815,13652.390396385732,8459.630609475185,71565350.04876949,-2283.083054737126,-33415610.352828793,ARD_worsened
broad,P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd,95798.0,88631.4532400739,4305.649943833201,7166.546759926103,51359392.462207325,95798.0,87632.38322868916,8298.731578102363,8165.616771310844,66677297.25591294,-999.0700113847415,-15317904.793705612,ARD_worsened
broad,P-203p421420958_VX-0p245041839826_LS-7p55920229368e-05_ST-393p123734832_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p96869261447e-05_H-4852b0403a,85604.0,88245.8874280577,4073.520292494098,2641.8874280577,6979569.18252933,85604.0,74948.71004628908,7687.8192083847,10655.289953710919,113535203.99765283,-8013.402525653219,-106555634.8151235,ARD_worsened
broad,P-206p272219756_VX-0p781444456167_LS-4p98713368602e-05_ST-399p182507166_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p17333780404e-06_H-16cfaf1a76,26480.0,28899.037916560133,13063.39261024475,2419.037916560133,5851744.441755591,26480.0,28925.966642793912,17684.618571354273,2445.966642793912,5982752.81766052,-26.92872623377889,-131008.3759049289,ARD_worsened
broad,P-207p687789994_VX-0p40901295179_LS-7p09627718894e-05_ST-395p011679_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17945424024e-05_H-d9444347fb,62313.0,42804.98232144932,11834.174537143352,19508.01767855068,380562753.74664575,62313.0,50802.926465464276,10847.222211671666,11510.073534535724,132481792.7704197,7997.944144014957,248080960.97622603,ARD_improved
broad,P-209p697266982_VX-0p34452106985_LS-7p55711119508e-05_ST-302p470939697_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4002396443e-05_H-b40dbd8ddd,68587.0,58898.21312879778,17724.983637145342,9688.786871202215,93872591.03558046,68587.0,44436.36857673936,18390.849536684724,24150.63142326064,583252998.1421841,-14461.844552058423,-489380407.1066037,ARD_worsened
broad,P-209p90265043_VX-0p477857533217_LS-8p77962223972e-05_ST-386p665335025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00953114007e-05_H-0011cc30ec,48883.0,42869.92545751934,15657.780474626195,6013.074542480659,36157065.45342899,48883.0,40591.54403618823,12570.31233100564,8291.455963811772,68748241.9998298,-2278.3814213311125,-32591176.546400808,ARD_worsened
broad,P-210p093044543_VX-0p812610384047_LS-5p18819698292e-05_ST-390p525668596_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p93657267704e-06_H-d9be003c20,26118.0,24056.088228869667,12411.810177836764,2061.9117711303334,4251480.151925828,26118.0,27310.836865699108,11142.776253440481,1192.8368656991079,1422859.7881708716,869.0749054312255,2828620.363754957,ARD_improved
broad,P-212p092538093_VX-0p79096361392_LS-7p95278191784e-05_ST-347p757246585_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09904238086e-06_H-b40dbd8ddd,30527.0,30138.34972077184,14447.419822818809,388.6502792281608,151049.03954412736,30527.0,21588.237873227357,13774.44919117307,8938.762126772643,79901468.35902497,-8550.111847544482,-79750419.31948085,ARD_worsened
broad,P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a,80136.0,52328.47582385532,18735.94023458014,27807.52417614468,773258400.8068709,80136.0,53377.88340781285,17696.768491773742,26758.11659218715,715996803.5610813,1049.4075839575307,57261597.24578965,ARD_improved
broad,P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd,55443.0,34588.37310027412,18631.304904604724,20854.62689972588,434915463.1267703,55443.0,28032.162002578778,15923.678334543838,27410.837997421222,751354039.7208711,-6556.211097695341,-316438576.5941008,ARD_worsened
broad,P-218p170294814_VX-0p856055229722_LS-8p4878396046e-05_ST-374p889107005_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63529131711e-06_H-73846c96ef,29134.0,18645.11673912286,12951.5045217494,10488.88326087714,110016672.06030868,29134.0,23175.386400382948,16620.832054511277,5958.613599617052,35505076.029541284,4530.2696612600885,74511596.0307674,ARD_improved
broad,P-218p315594294_VX-0p70315782783_LS-8p24115302242e-05_ST-319p105471156_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p86065121098e-06_H-6c8dbbeedf,34343.0,25455.34085030199,16045.492977240823,8887.65914969801,78990485.16121078,34343.0,23673.301779872036,12371.978824651573,10669.698220127964,113842460.10860185,-1782.0390704299534,-34851974.94739108,ARD_worsened
broad,P-218p361623288_VX-0p747470791734_LS-7p1375293786e-05_ST-300p016423613_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45392523208e-06_H-a55a682ac9,31950.0,32786.76935249418,17522.929438946085,836.7693524941787,700182.9492735271,31950.0,31721.3349501253,16678.964485356995,228.66504987470034,52287.70503419919,608.1043026194784,647895.244239328,ARD_improved
broad,P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,24798.0,26560.989708368023,18379.330282339328,1762.9897083680223,3108132.7118115653,24798.0,30558.535228868837,16035.124993366462,5760.535228868837,33183766.123038948,-3997.5455205008147,-30075633.411227383,ARD_worsened
