benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,acquisition_time_seconds,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_selected_p_plus,acquisition_selected_membership_uncertainty,acquisition_selected_straddle_score,acquisition_weighted_variance_reduction,acquisition_reference_set_size,acquisition_candidate_gate_size,acquisition_candidate_gate_fraction,acquisition_posterior_covariance_used,acquisition_p_star,acquisition_U_current,acquisition_U_plus,acquisition_U_minus,acquisition_expected_future_uncertainty,acquisition_expected_uncertainty_reduction,acquisition_shortlist_size,acquisition_fantasy_refit_time_seconds,acquisition_fantasy_refit_mode,acquisition_shortlist_source,acquisition_selected_uncertainty_score,acquisition_selected_repulsion
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,35,46,47,1238,0.08181403256256714,0.6616154000003007,True,True,True,1222,0.15963773965341943,null,null,null,null,1500,null,null,null,0.49813047709912794,369.0055689210594,368.9364934550259,368.7560436179916,368.845931181406,0.15963773965341943,15,0.6335932000001776,null,classifier_uncertainty_repulsion,0.9962609541982559,0.922031749546409
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,36,47,48,2462,0.07289465557441877,0.6666482000000542,True,True,True,2428,0.2589845521041525,null,null,null,null,1500,null,null,null,0.5077659730312778,368.8131798967987,368.483078834543,368.6275558642793,368.55419534469456,0.2589845521041525,15,0.6391148000002431,null,classifier_uncertainty_repulsion,0.9844680539374444,0.9497748756819904
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,37,48,49,221,0.49919605268511336,0.6685739000004105,False,False,False,219,0.25820906116388187,null,null,null,null,1500,null,null,null,0.5002171780987086,368.85830706148533,368.5574840468256,368.6427489891734,368.60009800032145,0.25820906116388187,15,0.6398159000000305,null,classifier_uncertainty_repulsion,0.9995656438025828,0.9147373659353594
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,38,49,50,3090,0.892908478764044,0.6693548999992345,False,False,False,3048,0.17081530154712254,null,null,null,null,1500,null,null,null,0.5063699158761956,368.793462258411,368.52209331104683,368.72579573731923,368.6226469568639,0.17081530154712254,15,0.6414464000008593,null,classifier_uncertainty_repulsion,0.9872601682476088,0.9473142032922847
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,39,50,51,21,0.10725573983504222,0.6979823999990913,True,True,True,21,0.18067757894158376,null,null,null,null,1500,null,null,null,0.5027531283599611,368.4421570626473,368.33103013029165,368.19115866894583,368.2614794837057,0.18067757894158376,15,0.6682954999996582,null,classifier_uncertainty_repulsion,0.9944937432800778,0.9201782705009406
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,40,51,52,3365,0.18030227082108663,0.703248399999211,False,True,True,3317,0.1391519323534567,null,null,null,null,1500,null,null,null,0.5055094382889482,367.97972484546193,367.86916863875626,367.811339980614,367.8405729131085,0.1391519323534567,15,0.673903099999734,null,classifier_uncertainty_repulsion,0.9889811234221035,0.9321089183017334
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,41,52,53,658,0.6500026479184513,0.7059246999997413,False,False,False,648,0.14747256830844435,null,null,null,null,1500,null,null,null,0.4968223304873929,368.3490435693103,368.3839323969104,368.02151290384114,368.20157100100187,0.14747256830844435,15,0.6738158999996813,null,classifier_uncertainty_repulsion,0.9936446609747858,0.9269780620830435
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,42,53,54,1791,0.24425661400578935,0.7059061999989353,False,False,True,1759,0.16785005415033538,null,null,null,null,1500,null,null,null,0.509092038724674,368.3594424856667,368.01666041375995,368.3730042328782,368.19159243151637,0.16785005415033538,15,0.6759198999989167,null,classifier_uncertainty_repulsion,0.981815922550652,0.9257204670250616
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,43,54,55,38,0.46372505308337497,0.9550890000009531,False,False,False,36,0.1473180097519844,null,null,null,null,1500,null,null,null,0.5006126078059199,368.1007984946285,368.16511590063476,367.74132583491365,367.95348048487654,0.1473180097519844,15,0.9232933999992383,null,classifier_uncertainty_repulsion,0.9987747843881603,0.9042972299721324
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,44,55,56,1325,0.29121590859548807,0.7093340000010357,False,False,True,1303,0.1488209250232444,null,null,null,null,1500,null,null,null,0.5065305424947333,368.359474789649,368.23666729889726,368.18395191018215,368.2106538646258,0.1488209250232444,15,0.6776952999989589,null,classifier_uncertainty_repulsion,0.9869389150105334,0.9247562439138504
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,45,56,57,124,0.05585344331771236,0.7308463999997912,True,True,True,120,0.14134627554199142,null,null,null,null,1500,null,null,null,0.5001599384684455,367.98599330553895,367.7483628309441,367.9409928469494,367.84464702999696,0.14134627554199142,15,0.6992652999997517,null,classifier_uncertainty_repulsion,0.9996801230631089,0.8917404230432174
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,46,57,58,1112,0.2624034862099387,0.7191127000005508,False,False,True,1094,0.16913051637573062,null,null,null,null,1500,null,null,null,0.5036783541537586,368.038715781274,368.0702968494449,367.6658986406897,367.86958526489826,0.16913051637573062,15,0.6868458999997529,null,classifier_uncertainty_repulsion,0.9926432916924828,0.8982536232414857
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,47,58,59,774,0.32152925378292996,0.7410536999996111,False,False,True,760,0.21901823874293314,null,null,null,null,1500,null,null,null,0.5026583403308686,367.7634068591035,367.37652150782446,367.7140502655154,367.54438862036056,0.21901823874293314,15,0.7088268999996217,null,classifier_uncertainty_repulsion,0.9946833193382627,0.8663987943557028
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,48,59,60,1841,0.5735590981290779,0.7496413999997458,False,False,False,1803,0.15843816485636353,null,null,null,null,1500,null,null,null,0.5084505742713201,367.6711323415981,367.62784702433765,367.3935819808474,367.5126941767417,0.15843816485636353,15,0.7172315999996499,null,classifier_uncertainty_repulsion,0.9830988514573598,0.8943554200427734
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,49,60,61,2346,0.6097336792428809,0.7544675999997708,False,False,False,2302,0.24092290131380878,null,null,null,null,1500,null,null,null,0.49876930647172824,367.11676786116897,366.9162652278871,366.8356231831084,366.87584495985516,0.24092290131380878,15,0.7219753000008495,null,classifier_uncertainty_repulsion,0.9975386129434565,0.855925914167172
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,50,61,62,985,0.14453672680761454,0.7571656000000075,False,True,True,968,0.27903688013020655,null,null,null,null,1500,null,null,null,0.49796657283623613,366.8720946814186,366.39801430238765,366.78652129882937,366.5930578012884,0.27903688013020655,15,0.7224358999992546,null,classifier_uncertainty_repulsion,0.9959331456724723,0.8709329187662095
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,51,62,63,2866,0.004410119136607271,0.7807577999992645,True,True,True,2814,0.14475188595224608,null,null,null,null,1500,null,null,null,0.4896224676580623,366.9442754662007,367.1270526111389,366.48531387826876,366.79952358024843,0.14475188595224608,15,0.7452190999993036,null,classifier_uncertainty_repulsion,0.9792449353161246,0.8904168687187727
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,52,63,64,3204,0.40699612383680017,0.816262899999856,False,False,False,3148,0.14359778519957445,null,null,null,null,1500,null,null,null,0.4996885337977395,366.74300863151757,366.6522778294261,366.54660968731974,366.599410846318,0.14359778519957445,15,0.7801865000001271,null,classifier_uncertainty_repulsion,0.999377067595479,0.8570229534758063
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,53,64,65,1173,0.18318756572326056,0.7724551999999676,False,True,True,1151,0.1541657776070906,null,null,null,null,1500,null,null,null,0.49585289767056295,366.3599025020145,366.15866800112246,366.25203107524806,366.2057367244074,0.1541657776070906,15,0.734484300000986,null,classifier_uncertainty_repulsion,0.9917057953411259,0.8653482773435635
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,54,65,66,2124,0.15843314770882677,0.7847590000001219,False,True,True,2081,0.18447858458193878,null,null,null,null,1500,null,null,null,0.49849249373512494,366.7119799219922,366.4882710343555,366.56649579184113,366.5275013374103,0.18447858458193878,15,0.7494327000003977,null,classifier_uncertainty_repulsion,0.9969849874702499,0.8489810601001342
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,55,66,67,239,0.11253801987672918,0.7880115999996633,True,True,True,233,0.1330112730579458,null,null,null,null,1500,null,null,null,0.5012069292412944,366.2845860810517,366.454809206066,365.84687293780354,366.15157480799377,0.1330112730579458,15,0.7520352999999886,null,classifier_uncertainty_repulsion,0.9975861415174112,0.8915289702408928
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,56,67,68,1849,0.22201622457247483,0.7921091999996861,False,True,True,1807,0.166270745032989,null,null,null,null,1500,null,null,null,0.5141617795759643,366.38250320076736,366.2655109306778,366.1640811277685,366.21623245573437,0.166270745032989,15,0.7560034999987693,null,classifier_uncertainty_repulsion,0.9716764408480714,0.9098087226213314
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,57,68,69,2358,0.4170143324597426,0.8045012000002316,False,False,False,2308,0.11874307216623947,null,null,null,null,1500,null,null,null,0.4741793176180735,366.3071482379661,366.33213581436996,366.05879044514825,366.18840516579985,0.11874307216623947,15,0.7671191000008548,null,classifier_uncertainty_repulsion,0.948358635236147,0.9468508489648416
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,58,69,70,2822,0.4093280260001775,0.8156529999996565,False,False,False,2765,0.11766811271309052,null,null,null,null,1500,null,null,null,0.5034866846514765,365.6053128672146,365.7906670234963,365.18036663551555,365.4876447545015,0.11766811271309052,15,0.7777045000002545,null,classifier_uncertainty_repulsion,0.993026630697047,0.866859310334769
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,59,70,71,331,0.23941443797706663,0.8180489000005764,False,True,True,324,0.12593063947406336,null,null,null,null,1500,null,null,null,0.5006738887935729,366.1086851717183,366.30420879678377,365.6604326005763,365.98275453224426,0.12593063947406336,15,0.7783447000001615,null,classifier_uncertainty_repulsion,0.9986522224128542,0.8413128429741291
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,60,71,72,539,0.13682536233385223,0.8073826999989251,False,True,True,526,0.1451228477432096,null,null,null,null,1500,null,null,null,0.5216534395045116,365.6319399145601,365.4997241603254,365.4727414357186,365.4868170668169,0.1451228477432096,15,0.7675140000010288,null,classifier_uncertainty_repulsion,0.9566931209909768,0.9000522500701258
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,61,72,73,2417,0.16231677632516317,0.8391812999998365,False,True,True,2364,0.15428381705476113,null,null,null,null,1500,null,null,null,0.504510126378376,366.0082112416176,365.7902442332886,365.9187699502901,365.8539274245628,0.15428381705476113,15,0.7995255000005272,null,classifier_uncertainty_repulsion,0.990979747243248,0.842151745439432
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,62,73,74,1794,0.5637001863159228,0.8334416999987297,False,False,False,1751,0.14156051635598033,null,null,null,null,1500,null,null,null,0.4991092682249356,365.50925959825736,365.40051330935734,365.3350015612368,365.3676990819014,0.14156051635598033,15,0.7900491000000329,null,classifier_uncertainty_repulsion,0.9982185364498712,0.8335333338127007
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,63,74,75,1905,0.315309399701569,0.891569299999901,False,False,True,1858,0.14171834402009154,null,null,null,null,1500,null,null,null,0.48922789443878756,365.88253603716237,365.73938779355166,365.74218728000574,365.7408176931423,0.14171834402009154,15,0.8510956000009173,null,classifier_uncertainty_repulsion,0.9784557888775751,0.8664978146958148
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,64,75,76,2526,0.7085670913759262,0.9267961000005016,False,False,False,2468,0.11154174049357835,null,null,null,null,1500,null,null,null,0.508522270460567,365.4431196235106,365.45075213779194,365.2082706424725,365.331577883017,0.11154174049357835,15,0.8851465999996435,null,classifier_uncertainty_repulsion,0.9829554590788661,0.8535211392419659
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,65,76,77,1901,0.2590352139247647,0.9518152000000555,False,False,True,1854,0.11188023106240053,null,null,null,null,1500,null,null,null,0.5087239541824573,365.7192362330362,365.614110782008,365.60036132263235,365.6073560019738,0.11188023106240053,15,0.909874500001024,null,classifier_uncertainty_repulsion,0.9825520916350854,0.8607883518810265
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,66,77,78,2664,0.1400664437221335,0.9735377000015433,False,True,True,2603,0.11374036802999399,null,null,null,null,1500,null,null,null,0.5040240571333445,365.57920789845787,365.49637369635093,365.43405985559394,365.4654675304279,0.11374036802999399,15,0.9301534999995056,null,classifier_uncertainty_repulsion,0.991951885733311,0.8224897077905016
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,67,78,79,2096,0.6242189547708394,0.9637743000002956,False,False,False,2046,0.09146640752805979,null,null,null,null,1500,null,null,null,0.4977918441863327,365.1051111952894,365.19013276112696,364.83870881206803,365.01364478776134,0.09146640752805979,15,0.9214805000010529,null,classifier_uncertainty_repulsion,0.9955836883726654,0.8299591277401934
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,68,79,80,636,0.06902928728416335,0.9745202000012796,True,True,True,621,0.12596891919065456,null,null,null,null,1500,null,null,null,0.49704042001763504,365.4048110978915,365.3026937187314,365.2552713393201,365.27884217870087,0.12596891919065456,15,0.9315129999995406,null,classifier_uncertainty_repulsion,0.9940808400352701,0.8209476127236546
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,1,12,13,1207,0.8057384102905856,0.2698629999995319,False,False,False,1204,0.015083420641272965,0.4990819153367912,0.2499991571205512,1.9525388633783642,0.015083420641272965,1500,1197,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,2,13,14,1300,0.907549459993675,0.26004009999996924,False,False,False,1296,0.015332548779641238,0.49970774661961137,0.24999991458796164,1.9514499068934545,0.015332548779641238,1500,1197,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,3,14,15,2479,0.07937242616515405,0.2677159000013489,True,True,True,2470,0.014611575833872112,0.4999847659343022,0.24999999976792325,1.9518292030274742,0.014611575833872112,1500,1196,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,4,15,16,2374,0.18252807666233628,0.26724669999930484,False,True,True,2365,0.015137364046395966,0.49863515089974575,0.24999813718693353,1.949036094947091,0.015137364046395966,1500,1196,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,5,16,17,2492,1.41925446075626,0.2612561999994796,False,False,False,2481,0.011273880537700762,0.4888241253634453,0.249875099826108,1.926929479333086,0.011273880537700762,1500,1196,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,6,17,18,2183,0.04150165481232437,0.27142189999904076,True,True,True,2174,0.024634518773759575,0.5299242648866036,0.2491045383709964,1.8828717146282112,0.024634518773759575,1500,1195,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,7,18,19,1272,1.5809527054987529,0.2698817999989842,False,False,False,1268,0.01520024881372604,0.5071113492131455,0.2499494287123687,1.9463378719288669,0.01520024881372604,1500,1195,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,8,19,20,2468,0.6801200748113565,0.2615428000008251,False,False,False,2456,0.010940508750481243,0.5004281652995782,0.24999981667447624,1.9504371256390298,0.010940508750481243,1500,1195,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,9,20,21,3994,0.2577446727500987,0.26970149999942805,False,False,True,3974,0.01128655260832686,0.4935489414400002,0.24995838384345542,1.9356667443805153,0.01128655260832686,1500,1194,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,10,21,22,3820,0.27112651329945003,0.27249680000022636,False,False,True,3803,0.009431826660130831,0.49108324908225304,0.2499204915530709,1.9254978772136107,0.009431826660130831,1500,1194,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,11,22,23,3662,0.19841784351619962,0.2685092000010627,False,True,True,3645,0.014394124756729288,0.4831678996473003,0.2497166803977166,1.9142744245182106,0.014394124756729288,1500,1194,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,12,23,24,3373,0.9054247276380181,0.27062539999860746,False,False,False,3356,0.017993253039485683,0.511623994497587,0.24986488275192006,1.9342556952802117,0.017993253039485683,1500,1194,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,13,24,25,1211,0.646998572168147,0.27834749999965425,False,False,False,1207,0.017745764482306213,0.5223859145076236,0.24949887083165737,1.8510687243584079,0.017745764482306213,1500,1193,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,14,25,26,268,0.5237193240388537,0.2970100000002276,False,False,False,268,0.02314356429820217,0.41274731352087,0.24238696870217466,1.7043647304531806,0.02314356429820217,1500,1193,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,15,26,27,1397,0.6033694997527081,0.41624400000000605,False,False,False,1389,0.013838012568939037,0.48941565799427694,0.24988797170430585,1.9359410213695447,0.013838012568939037,1500,1193,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,16,27,28,1760,0.7819779480966026,0.27086550000058196,False,False,False,1749,0.013454616982054496,0.5160032371742745,0.2497438963999439,1.916306268584703,0.013454616982054496,1500,1192,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,17,28,29,212,0.47906651845314263,0.2754052000000229,False,False,False,212,0.023185335999705195,0.382499077365715,0.23619353318009176,1.613177192795453,0.023185335999705195,1500,1192,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,18,29,30,825,0.7472652927551342,0.2784991999997146,False,False,False,821,0.02501280374943746,0.5207958435034524,0.24956753289297992,1.7131365513514905,0.02501280374943746,1500,1192,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,19,30,31,963,0.23419289316007452,0.2714542000012443,False,True,True,958,0.022861766660970402,0.40971295022972376,0.24184824864377966,1.5935179972881726,0.022861766660970402,1500,1191,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,20,31,32,752,0.40043022388964866,0.2811833999985538,False,False,False,748,0.020378418840852702,0.4237270424575208,0.24418243594772315,1.7122935756845514,0.020378418840852702,1500,1191,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,21,32,33,3539,0.26801431189473424,0.28543659999922966,False,False,True,3513,0.019370176650380613,0.36160293792564413,0.2308462532091869,1.4006579814488407,0.019370176650380613,1500,1191,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,22,33,34,2686,0.6104941906297527,0.27838249999877007,False,False,False,2662,0.019483267119335467,0.2930070080875746,0.2071539012991426,1.2186504125779811,0.019483267119335467,1500,1191,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,23,34,35,208,0.6566645748422429,0.2851688999999169,False,False,False,208,0.01948247912586583,0.5106675544480325,0.24988620328209826,1.763637461982681,0.01948247912586583,1500,1190,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,24,35,36,612,0.20426527305907916,0.28515540000080364,False,True,True,607,0.018116382003935113,0.5099581079675328,0.24990083608570696,1.6177485983676378,0.018116382003935113,1500,1190,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,25,36,37,3884,0.5443865319524843,0.28671050000048126,False,False,False,3850,0.017401908540294397,0.42604160498474714,0.24453015580676785,1.6689530353775157,0.017401908540294397,1500,1190,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,26,37,38,3144,0.3700790534259657,0.28467149999960384,False,False,False,3116,0.01670655325081565,0.39275407915934735,0.23849831246304046,1.6233299945956536,0.01670655325081565,1500,1189,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,27,38,39,1138,0.251072677425354,0.2781615999992937,False,True,True,1128,0.01857916688138102,0.3498757478997748,0.22746270893134804,1.5945150186971548,0.01857916688138102,1500,1189,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,28,39,40,1263,1.215105470824614,0.2901324999984354,False,False,False,1250,0.018241525033471383,0.5334938874395662,0.24887815950418568,1.6146550928031271,0.018241525033471383,1500,1189,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,29,40,41,124,0.31059107643168327,0.2884215000012773,False,False,True,124,0.017776458817906057,0.48143086707718413,0.24965518730249484,1.6217779935952008,0.017776458817906057,1500,1188,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,30,41,42,3528,0.6494483266380033,0.2858741000000009,False,False,False,3495,0.01557530057574387,0.7204914625671498,0.20138351493499917,1.2233525147196809,0.01557530057574387,1500,1188,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,31,42,43,1679,1.6896048097416234,0.2892606999994314,False,False,False,1659,0.015370922546470846,0.25316899141624205,0.1890744532015248,1.0003437137833335,0.015370922546470846,1500,1188,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,32,43,44,2020,0.03788057148105417,0.28773009999895294,True,True,True,1997,0.015138139272209682,0.43589764947864407,0.24589088865763722,1.2365979303589156,0.015138139272209682,1500,1188,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,33,44,45,1588,0.827110573743034,0.2921237000009569,False,False,False,1569,0.016519953957478954,0.3449902611511688,0.22597198086201717,1.3588389148062658,0.016519953957478954,1500,1187,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null
