benchmark,surrogate_variant,acquisition_rule,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_p_plus,acquisition_selected_uncertainty_score,acquisition_selected_entropy,acquisition_binary_entropy_margin_note,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_beta,acquisition_selected_shortlist_position,acquisition_selected_normalized_uncertainty,acquisition_selected_raw_diversity,acquisition_selected_normalized_diversity,acquisition_selected_score,acquisition_repulsion_bandwidth,acquisition_selected_raw_distance_to_labelled,acquisition_selected_repulsion
ackley,fixed_iso_gpc,random,random,3,65,76,77,3404,1.125070991256079,False,False,False,3340,0.4607892439624095,0.921578487924819,0.6900690541959673,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,random,random,3,66,77,78,997,0.13290434982587662,True,True,True,980,0.5155392836103303,0.9689214327793394,0.692664164116396,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,random,random,3,67,78,79,1960,0.59410655297226,False,False,True,1930,0.4667305140107132,0.9334610280214264,0.6909318267492668,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,random,random,3,68,79,80,668,3.627010459013709,False,False,False,656,0.2717302667806507,0.5434605335613014,0.5849722180320918,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,1,12,13,1583,2.3624861693336534,False,False,False,1582,0.4999974470717367,0.9999948941434734,0.6931471805469105,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,2,13,14,3196,0.9661928577911105,False,False,False,3186,0.49998981834761236,0.9999796366952247,0.6931471803526132,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,3,14,15,3105,0.15719873581628185,True,True,True,3095,0.499995146387887,0.999990292775774,0.6931471805128302,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,4,15,16,2661,0.20838704622347137,False,True,True,2655,0.5000008150739368,0.9999983698521264,0.6931471805586167,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,5,16,17,3874,0.2641902933250293,False,True,True,3860,0.5000104640415176,0.9999790719169648,0.6931471803409529,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,6,17,18,3671,0.3228647033591123,False,True,True,3658,0.5000103535834306,0.9999792928331388,0.693147180345552,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,7,18,19,888,0.9482938853128502,False,False,False,887,0.5000017877660847,0.9999964244678305,0.6931471805535531,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,8,19,20,1340,4.432367231360212,False,False,False,1338,0.49995188664405193,0.9999037732881039,0.6931471759301553,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,9,20,21,1290,0.06624734875213356,True,True,True,1288,0.4999891446149189,0.9999782892298378,0.6931471803242666,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,10,21,22,1254,3.016733434465701,False,False,False,1252,0.5000090205785823,0.9999819588428354,0.6931471803972036,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,11,22,23,927,0.4296559434961438,False,False,True,925,0.49998349907665374,0.9999669981533075,0.6931471800153843,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,12,23,24,772,1.132889471487747,False,False,False,771,0.49995955334703424,0.9999191066940685,0.6931471772880817,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,13,24,25,1601,0.5810113304217435,False,False,True,1593,0.49999506153999224,0.9999901230799845,0.6931471805111684,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,14,25,26,3163,0.294065256639664,False,True,True,3144,0.5000179862826957,0.9999640274346087,0.6931471799129326,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,15,26,27,3032,1.1210151917123632,False,False,False,3015,0.4999919441086849,0.9999838882173698,0.6931471804301506,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,16,27,28,2481,0.32770091530606216,False,True,True,2469,0.5000069455157321,0.9999861089685358,0.6931471804634649,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,17,28,29,3167,0.6179690818662582,False,False,True,3145,0.4999819986735428,0.9999639973470856,0.6931471799118498,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,18,29,30,762,2.1445273494888895,False,False,False,761,0.4999644724753952,0.9999289449507904,0.6931471780355353,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,19,30,31,2133,0.33705944227579643,False,True,True,2121,0.499966973675352,0.999933947350704,0.6931471783784691,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,20,31,32,1973,0.10889602947955268,True,True,True,1962,0.50000828620538,0.9999834275892401,0.693147180422623,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,21,32,33,505,1.3765643265435603,False,False,False,504,0.49993126128535964,0.9998625225707193,0.6931471711099235,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,22,33,34,1298,0.5083673381139686,False,False,True,1290,0.5000276803537824,0.9999446392924352,0.6931471790275414,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,23,34,35,1567,0.7766154524272597,False,False,False,1557,0.4999879405313785,0.999975881062757,0.6931471802690836,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,24,35,36,3832,1.573581597796208,False,False,False,3800,0.49998247795440326,0.9999649559088065,0.6931471799459012,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,25,36,37,1452,1.4588940715894605,False,False,False,1442,0.49998942981614136,0.9999788596322827,0.6931471803364877,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,26,37,38,3284,2.0342147543531137,False,False,False,3253,0.49996706562700993,0.9999341312540199,0.6931471783905995,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,27,38,39,1670,0.9977522733441067,False,False,False,1656,0.4999446232308548,0.9998892464617096,0.6931471744267722,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,28,39,40,3538,0.3045822518339687,False,True,True,3505,0.5000100943459248,0.9999798113081504,0.6931471803561537,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,29,40,41,3010,3.101910886060656,False,False,False,2984,0.5000584155472307,0.9998831689055385,0.693147173735193,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,30,41,42,475,0.5533697796723107,False,False,True,474,0.5000192235218042,0.9999615529563917,0.6931471798208577,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,31,42,43,3899,0.027739627571969905,True,True,True,3859,0.49992174789446875,0.9998434957889375,0.6931471683131611,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,32,43,44,1765,1.7277543405133873,False,False,False,1748,0.4999400593293618,0.9998801186587236,0.6931471733741774,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,33,44,45,421,0.28639224219515924,False,True,True,420,0.5000211229917529,0.9999577540164941,0.6931471796675838,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,34,45,46,332,1.1457609553206165,False,False,False,331,0.49997192571360055,0.9999438514272011,0.6931471789836141,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,35,46,47,839,1.2111445404699772,False,False,False,832,0.5000106108070769,0.9999787783858463,0.6931471803347669,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,36,47,48,3820,0.8328403289150916,False,False,False,3778,0.49996047489719825,0.9999209497943965,0.6931471774354778,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,37,48,49,1524,0.4966236378185034,False,False,True,1509,0.5000170931525629,0.9999658136948741,0.6931471799755936,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,38,49,50,3458,1.7523322043478213,False,False,False,3418,0.49995899060161797,0.9999179812032359,0.6931471771964037,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,39,50,51,3131,0.31408468399929923,False,True,True,3095,0.49995352851638264,0.9999070570327653,0.6931471762407477,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,40,51,52,401,0.37900543370163575,False,True,True,399,0.5000315881327121,0.9999368237345758,0.6931471785643251,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,41,52,53,1360,1.4557608830965023,False,False,False,1345,0.499929756041648,0.999859512083296,0.693147170691518,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,42,53,54,3217,0.7075266627833674,False,False,False,3175,0.5000500645057417,0.9998998709885165,0.6931471755470359,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,43,54,55,1220,1.9399042719194117,False,False,False,1209,0.4999387970523263,0.9998775941046526,0.6931471730683437,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,44,55,56,3933,0.15785009259657734,True,True,True,3880,0.49989612384748683,0.9997922476949737,0.693147158979435,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,45,56,57,1799,0.7244196805234004,False,False,False,1774,0.49998859124276557,0.9999771824855311,0.6931471802996259,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,46,57,58,1225,1.280740959421932,False,False,False,1213,0.5000029533222069,0.9999940933555862,0.6931471805425011,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,47,58,59,1021,0.4247488920843363,False,False,True,1010,0.500003053137199,0.9999938937256021,0.693147180541302,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,48,59,60,604,2.2796046346291305,False,False,False,598,0.5000144353679461,0.9999711292641078,0.6931471801431857,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,49,60,61,27,2.3481883948085454,False,False,False,27,0.5000449444749293,0.9999101110501414,0.6931471765199337,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,50,61,62,2992,1.2257210439981954,False,False,False,2952,0.5001109015571676,0.9997781968856647,0.6931471559616343,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,51,62,63,2118,2.276770304820195,False,False,False,2087,0.49997007775063024,0.9999401555012605,0.6931471787692631,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,52,63,64,2003,0.25727880780244483,False,True,True,1972,0.500001832735815,0.99999633452837,0.6931471805532274,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,53,64,65,3141,0.7140521992579068,False,False,False,3093,0.4999858474021494,0.9999716948042988,0.6931471801593534,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,54,65,66,2755,0.9737560528281826,False,False,False,2715,0.49995194173451024,0.9999038834690205,0.6931471759407515,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,55,66,67,2745,0.4156862964709074,False,False,True,2705,0.4999017651379009,0.9998035302758018,0.6931471612597689,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,56,67,68,838,0.5769939496383962,False,False,True,828,0.49988654255376286,0.9997730851075257,0.6931471548147609,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,57,68,69,3134,0.08085364291137687,True,True,True,3083,0.5001474263667813,0.9997051472664373,0.6931471370908775,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,58,69,70,283,1.3905300377409215,False,False,False,281,0.4999893000847165,0.999978600169433,0.693147180330969,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,59,70,71,2171,1.463758070791103,False,False,False,2134,0.49989495924187877,0.9997899184837575,0.6931471584928235,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,60,71,72,2974,1.139576365832271,False,False,False,2928,0.5000685856547191,0.9998628286905618,0.6931471711519612,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,61,72,73,922,0.38853074050901526,False,True,True,908,0.5001181583622927,0.9997636832754146,0.6931471526371479,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,62,73,74,487,0.7892389433406031,False,False,False,480,0.49996906847742895,0.9999381369548579,0.6931471786464272,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,63,74,75,2813,1.1082533496948663,False,False,False,2766,0.49999677724762054,0.9999935544952411,0.693147180539173,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,64,75,76,3481,0.6963868392361618,False,False,False,3416,0.5000318459931986,0.9999363080136028,0.6931471785316108,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,65,76,77,3723,0.7152747829513562,False,False,False,3655,0.5000044985219293,0.9999910029561414,0.693147180519472,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,66,77,78,2225,2.0234662886173105,False,False,False,2185,0.49997759595541436,0.9999551919108287,0.6931471795560629,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,67,78,79,2739,0.6547464997227355,False,False,False,2693,0.4998975377680561,0.9997950755361122,0.6931471595629273,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_margin,classifier_margin,3,68,79,80,1977,0.2930923497658071,False,True,True,1942,0.500123826162904,0.9997523476741921,0.6931471498941078,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,1,12,13,1583,2.3624861693336534,False,False,False,1582,0.4999974470717367,0.9999948941434734,0.6931471805469105,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,2,13,14,3196,0.9661928577911105,False,False,False,3186,0.49998981834761236,0.9999796366952247,0.6931471803526132,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,3,14,15,3105,0.15719873581628185,True,True,True,3095,0.499995146387887,0.999990292775774,0.6931471805128302,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,4,15,16,2661,0.20838704622347137,False,True,True,2655,0.5000008150739368,0.9999983698521264,0.6931471805586167,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,5,16,17,3874,0.2641902933250293,False,True,True,3860,0.5000104640415176,0.9999790719169648,0.6931471803409529,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,6,17,18,3671,0.3228647033591123,False,True,True,3658,0.5000103535834306,0.9999792928331388,0.693147180345552,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,7,18,19,888,0.9482938853128502,False,False,False,887,0.5000017877660847,0.9999964244678305,0.6931471805535531,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,8,19,20,1340,4.432367231360212,False,False,False,1338,0.49995188664405193,0.9999037732881039,0.6931471759301553,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,9,20,21,1290,0.06624734875213356,True,True,True,1288,0.4999891446149189,0.9999782892298378,0.6931471803242666,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,10,21,22,1254,3.016733434465701,False,False,False,1252,0.5000090205785823,0.9999819588428354,0.6931471803972036,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,11,22,23,927,0.4296559434961438,False,False,True,925,0.49998349907665374,0.9999669981533075,0.6931471800153843,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,12,23,24,772,1.132889471487747,False,False,False,771,0.49995955334703424,0.9999191066940685,0.6931471772880817,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,13,24,25,1601,0.5810113304217435,False,False,True,1593,0.49999506153999224,0.9999901230799845,0.6931471805111684,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,14,25,26,3163,0.294065256639664,False,True,True,3144,0.5000179862826957,0.9999640274346087,0.6931471799129326,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,15,26,27,3032,1.1210151917123632,False,False,False,3015,0.4999919441086849,0.9999838882173698,0.6931471804301506,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,16,27,28,2481,0.32770091530606216,False,True,True,2469,0.5000069455157321,0.9999861089685358,0.6931471804634649,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,17,28,29,3167,0.6179690818662582,False,False,True,3145,0.4999819986735428,0.9999639973470856,0.6931471799118498,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,18,29,30,762,2.1445273494888895,False,False,False,761,0.4999644724753952,0.9999289449507904,0.6931471780355353,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,19,30,31,2133,0.33705944227579643,False,True,True,2121,0.499966973675352,0.999933947350704,0.6931471783784691,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,20,31,32,1973,0.10889602947955268,True,True,True,1962,0.50000828620538,0.9999834275892401,0.693147180422623,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,21,32,33,505,1.3765643265435603,False,False,False,504,0.49993126128535964,0.9998625225707193,0.6931471711099235,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,22,33,34,1298,0.5083673381139686,False,False,True,1290,0.5000276803537824,0.9999446392924352,0.6931471790275414,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,23,34,35,1567,0.7766154524272597,False,False,False,1557,0.4999879405313785,0.999975881062757,0.6931471802690836,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,24,35,36,3832,1.573581597796208,False,False,False,3800,0.49998247795440326,0.9999649559088065,0.6931471799459012,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,25,36,37,1452,1.4588940715894605,False,False,False,1442,0.49998942981614136,0.9999788596322827,0.6931471803364877,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,26,37,38,3284,2.0342147543531137,False,False,False,3253,0.49996706562700993,0.9999341312540199,0.6931471783905995,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,27,38,39,1670,0.9977522733441067,False,False,False,1656,0.4999446232308548,0.9998892464617096,0.6931471744267722,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,28,39,40,3538,0.3045822518339687,False,True,True,3505,0.5000100943459248,0.9999798113081504,0.6931471803561537,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,29,40,41,3010,3.101910886060656,False,False,False,2984,0.5000584155472307,0.9998831689055385,0.693147173735193,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,30,41,42,475,0.5533697796723107,False,False,True,474,0.5000192235218042,0.9999615529563917,0.6931471798208577,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,31,42,43,3899,0.027739627571969905,True,True,True,3859,0.49992174789446875,0.9998434957889375,0.6931471683131611,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,32,43,44,1765,1.7277543405133873,False,False,False,1748,0.4999400593293618,0.9998801186587236,0.6931471733741774,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,33,44,45,421,0.28639224219515924,False,True,True,420,0.5000211229917529,0.9999577540164941,0.6931471796675838,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,34,45,46,332,1.1457609553206165,False,False,False,331,0.49997192571360055,0.9999438514272011,0.6931471789836141,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,35,46,47,839,1.2111445404699772,False,False,False,832,0.5000106108070769,0.9999787783858463,0.6931471803347669,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,36,47,48,3820,0.8328403289150916,False,False,False,3778,0.49996047489719825,0.9999209497943965,0.6931471774354778,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,37,48,49,1524,0.4966236378185034,False,False,True,1509,0.5000170931525629,0.9999658136948741,0.6931471799755936,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,38,49,50,3458,1.7523322043478213,False,False,False,3418,0.49995899060161797,0.9999179812032359,0.6931471771964037,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,39,50,51,3131,0.31408468399929923,False,True,True,3095,0.49995352851638264,0.9999070570327653,0.6931471762407477,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,40,51,52,401,0.37900543370163575,False,True,True,399,0.5000315881327121,0.9999368237345758,0.6931471785643251,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,41,52,53,1360,1.4557608830965023,False,False,False,1345,0.499929756041648,0.999859512083296,0.693147170691518,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,42,53,54,3217,0.7075266627833674,False,False,False,3175,0.5000500645057417,0.9998998709885165,0.6931471755470359,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
ackley,fixed_iso_gpc,classifier_entropy,classifier_entropy,3,43,54,55,1220,1.9399042719194117,False,False,False,1209,0.4999387970523263,0.9998775941046526,0.6931471730683437,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
