experiment_name,week6_simulation_id,week6_original_hash,week6_metadata_path,week6_metadata_sha256,week6_dataset_revision
P-218p361623288_VX-0p747470791734_LS-7p1375293786e-05_ST-300p016423613_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45392523208e-06_H-a55a682ac9,sim_00111,a55a682ac9,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00111\metadata.json,33065859b59737dd9d708d33fb7530f0ea3bccef48495df905b589d3b0122a66,0e859b748fdbc8454f66e58e101e333ac0479d42
P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,sim_00112,7931c20f4a,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00112\metadata.json,a70db051d556bec9e88a817436b32c0cc8ef698f9eecb1abb5f604db0aaecec8,0e859b748fdbc8454f66e58e101e333ac0479d42
P-218p846041052_VX-0p877499363134_LS-5p6186595533e-05_ST-332p098243358_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49757732676e-06_H-27d926f040,sim_00113,27d926f040,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00113\metadata.json,8b195b5736d8921f11958fd929c3927e0a32d3f4aac6aa5e5bcf29a48def12f4,0e859b748fdbc8454f66e58e101e333ac0479d42
P-219p728507107_VX-0p99152217595_LS-6p49667790705e-05_ST-393p045172137_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86536833974e-06_H-765e346b33,sim_00114,765e346b33,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00114\metadata.json,a491f0880a66bce385cd31e380aef824be64503b93da279ddf66a365e4cf8083,0e859b748fdbc8454f66e58e101e333ac0479d42
P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b,sim_00115,ba17ade68b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00115\metadata.json,f881b756213d87b676760e4fb97ee90b09620ac809423ec7cd77117337dde4f1,0e859b748fdbc8454f66e58e101e333ac0479d42
P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790,sim_00116,bf889bf790,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00116\metadata.json,fb743aa8d515a98423662adb057b6893ffe7dda1f4e21e2e4b5edfef0cd21459,0e859b748fdbc8454f66e58e101e333ac0479d42
P-220p462707704_VX-0p946752122114_LS-8p2300511791e-05_ST-313p968629329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p0954420807e-06_H-b41989dc4b,sim_00117,b41989dc4b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00117\metadata.json,79868394b8687d9fed08183f3083191652163570d89ec685906f05afb763aab4,0e859b748fdbc8454f66e58e101e333ac0479d42
P-221p576145741_VX-0p645163458122_LS-7p3903246332e-05_ST-318p590626589_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-9p98654362553e-06_H-bf889bf790,sim_00118,bf889bf790,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00118\metadata.json,fe2ac505fc6872a45a0217e0467dc6d151615c96221e307545370a17bbd8362a,0e859b748fdbc8454f66e58e101e333ac0479d42
P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd,sim_00119,b40dbd8ddd,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00119\metadata.json,191de266e8895f7d50bddcff17103ae21bc1163e72edc499f9b12c94e0120da9,0e859b748fdbc8454f66e58e101e333ac0479d42
P-225p435545826_VX-0p86531734725_LS-6p64530039846e-05_ST-364p26873014_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p57497271764e-06_H-d9fce10048,sim_00120,d9fce10048,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00120\metadata.json,b599ed7d078da3bb9ba0697d5a73a2915ec3ca2775b68b9a420964e74d66cdf5,0e859b748fdbc8454f66e58e101e333ac0479d42
P-226p380431899_VX-0p944850720806_LS-5p28066961668e-05_ST-329p382817534_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p10569606054e-06_H-5637cba0f4,sim_00121,5637cba0f4,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00121\metadata.json,0310fa2b846d098a02aed59ffc58d9365bb5c825dcc716c14fbd620d0d469c50,0e859b748fdbc8454f66e58e101e333ac0479d42
P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b,sim_00122,180177fd7b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00122\metadata.json,fb1f0dc3574d21abb9f7280b9ddf1fe74f7132781c6b21a8e9e35b0e824df189,0e859b748fdbc8454f66e58e101e333ac0479d42
P-228p027925635_VX-0p505215249994_LS-8p46696228038e-05_ST-384p613421136_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p54864407413e-06_H-8eb307dfff,sim_00123,8eb307dfff,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00123\metadata.json,8b94e7a9f5cebb765864b75c70846c13f5ac8741800ae2e64fd2e6db87668394,0e859b748fdbc8454f66e58e101e333ac0479d42
P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,sim_00124,ba17ade68b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00124\metadata.json,4fa8054fb23f88490991326e4c6160f689e9a812813f9c57170cadee89e23150,0e859b748fdbc8454f66e58e101e333ac0479d42
P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,sim_00125,f404b6f8f4,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00125\metadata.json,e19bbfce48c52ddf406b8e146054aef1e4ce9d9b00e83528055be56c3620bd3d,0e859b748fdbc8454f66e58e101e333ac0479d42
P-229p39632192_VX-0p478464286668_LS-6p73160020334e-05_ST-313p601802213_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00825092644e-05_H-73ae961aa0,sim_00126,73ae961aa0,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00126\metadata.json,f1f2534cef495eb481eaea845816630527c403dfc4446c01a67331e62cb56410,0e859b748fdbc8454f66e58e101e333ac0479d42
P-229p433825146_VX-0p876957934743_LS-6p77377719261e-05_ST-358p900225798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p34693508648e-06_H-bf889bf790,sim_00127,bf889bf790,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00127\metadata.json,6125d43b68553e86d540b19b18309551c172ddcaf8139546ea988570c0bd3505,0e859b748fdbc8454f66e58e101e333ac0479d42
P-232p272231119_VX-0p829414389208_LS-6p88203473429e-05_ST-337p761722106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p81629721619e-06_H-24e0a43587,sim_00128,24e0a43587,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00128\metadata.json,653859bfa83b01045aa57bc372620011ed69e962cdf88776fabcdde75514bbd6,0e859b748fdbc8454f66e58e101e333ac0479d42
P-234p126702838_VX-0p687075747958_LS-6p17120592739e-05_ST-378p601004081_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p02123545672e-06_H-9aef4c9512,sim_00129,9aef4c9512,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00129\metadata.json,02523a07e608df6c6ed12f45498cbe2455868ec2948d1572bf24562d7091ffd3,0e859b748fdbc8454f66e58e101e333ac0479d42
P-236p763849841_VX-0p800191513041_LS-6p78517796151e-05_ST-355p994293515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02870753363e-06_H-eb41f0639c,sim_00130,eb41f0639c,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00130\metadata.json,72720b7724384e980d1be86a0e639f27454d17a2f81d8bfc2f11bc620b003400,0e859b748fdbc8454f66e58e101e333ac0479d42
P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,sim_00131,6445dc47a6,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00131\metadata.json,343b9423c35b099e244061bd65337c7a03d10268bc54f4d43611240b1ed38a7c,0e859b748fdbc8454f66e58e101e333ac0479d42
P-237p334710533_VX-0p878374904385_LS-5p83506544001e-05_ST-382p29609677_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49209748472e-06_H-8773df93d2,sim_00132,8773df93d2,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00132\metadata.json,67221fcfcbeefed4c2b4006b1e063c8ffd48ae1e7c1135d555137467a98aaf1e,0e859b748fdbc8454f66e58e101e333ac0479d42
P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,sim_00133,452de4062d,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00133\metadata.json,e87566cc3522d5203c5c0530ed1a4274cfa1b22da16ca172db6ce870cd88c1ad,0e859b748fdbc8454f66e58e101e333ac0479d42
P-238p568860016_VX-0p692328357435_LS-6p05159821767e-05_ST-343p889085336_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96796621315e-06_H-eb41f0639c,sim_00134,eb41f0639c,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00134\metadata.json,1e46f2d4fc6784bea439e3ad580307c1f45f57d6e5a000ff29318ad4829f70bb,0e859b748fdbc8454f66e58e101e333ac0479d42
P-240p150803131_VX-0p464417169926_LS-7p86781365033e-05_ST-312p042470117_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03874725471e-05_H-0744488b5e,sim_00135,0744488b5e,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00135\metadata.json,958e59fd962d81d6694d3e9016f066134ab977bf839728c690350c8191bb9962,0e859b748fdbc8454f66e58e101e333ac0479d42
P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,sim_00137,e0ed0fec98,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00137\metadata.json,776bc8b64d13c0335591764b51207dfcb141fea7c5f274f0e116a64ca41f826d,0e859b748fdbc8454f66e58e101e333ac0479d42
P-244p346847818_VX-0p692297386822_LS-7p87344285445e-05_ST-312p797130588_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96827793206e-06_H-9bd689b964,sim_00138,9bd689b964,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00138\metadata.json,e22dff3be5ff50c0685daf47e67da388f34ffa92b0bee80bed6e06a7f28316ec,0e859b748fdbc8454f66e58e101e333ac0479d42
P-244p476502118_VX-0p49526990633_LS-8p73976519147e-05_ST-336p403249939_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p74038709269e-06_H-f06f0c9a83,sim_00139,f06f0c9a83,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00139\metadata.json,2213e7f9584a012f1efd35b60c12034f1d1b466940d58a342687d6e2cb820a1e,0e859b748fdbc8454f66e58e101e333ac0479d42
P-246p351544569_VX-0p710899222357_LS-7p68583817855e-05_ST-368p835081824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p78594159524e-06_H-f404b6f8f4,sim_00140,f404b6f8f4,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00140\metadata.json,ceba3d332c8924561aa7e0315e131ba93fbc14a51d19a461a1e3279fbc3992b9,0e859b748fdbc8454f66e58e101e333ac0479d42
P-247p324665735_VX-0p977977830338_LS-8p14476523525e-05_ST-343p514293063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p93275047078e-06_H-b40dbd8ddd,sim_00141,b40dbd8ddd,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00141\metadata.json,54f350c236623a8059c989eb3bab115735d5460f242bb15812b737e33302d1b2,0e859b748fdbc8454f66e58e101e333ac0479d42
P-248p695097131_VX-0p887957223036_LS-5p04400481913e-05_ST-333p269518536_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p25592725977e-06_H-bf889bf790,sim_00142,bf889bf790,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00142\metadata.json,8892331480bb336eea04d713346bbf7e90439ae9d29dced6bd6ab7d7b211fbfa,0e859b748fdbc8454f66e58e101e333ac0479d42
P-52p5445860993_VX-0p633129978235_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p95323714861e-06_H-306f9d252b,sim_00143,306f9d252b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00143\metadata.json,9353a1efc5d54e730853d7717ee7f6e217769f831ebd89e349aec0471c5677b2,0e859b748fdbc8454f66e58e101e333ac0479d42
P-53p4525830151_VX-0p394191978834_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-4p7433308439e-06_H-306f9d252b,sim_00144,306f9d252b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00144\metadata.json,aaceb89403c2a67196ee6d8990f69a74c3ff2273c184752fa5ce276b6b25de3b,0e859b748fdbc8454f66e58e101e333ac0479d42
P-55p2363598851_VX-0p252312006514_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p41059847866e-06_H-fb250c7cf9,sim_00145,fb250c7cf9,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00145\metadata.json,dba4ca3fcc5715f33228055bc289fe0f2a53564417143bf0b6d3c828f24177f7,0e859b748fdbc8454f66e58e101e333ac0479d42
P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,sim_00146,306f9d252b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00146\metadata.json,c16d72421209670e56edd5d14dbf04ead8273545c618c94b4407e83bace2439c,0e859b748fdbc8454f66e58e101e333ac0479d42
P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,sim_00147,306f9d252b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00147\metadata.json,7c2dc8677757c41df5d70f151c85ec3bd61219ad1026fdaabb374e9b59f01c65,0e859b748fdbc8454f66e58e101e333ac0479d42
P-67p3007401579_VX-0p639039009111_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p92592931724e-06_H-306f9d252b,sim_00148,306f9d252b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00148\metadata.json,8ec741e6ec329b051245fd0f763d06e6611683d4320e820106f7ec9a92a1597f,0e859b748fdbc8454f66e58e101e333ac0479d42
P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,sim_00149,306f9d252b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00149\metadata.json,4b6d513c10a8cf102dc356bb247a797ec57c8076e74a1f983b41439cd84f6110,0e859b748fdbc8454f66e58e101e333ac0479d42
P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,sim_00150,306f9d252b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00150\metadata.json,faa57f3587fcbc1c7142b36aa9c12c8cb695f2f4fe0255ea2f0a8e1c2eb26215,0e859b748fdbc8454f66e58e101e333ac0479d42
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,sim_00151,306f9d252b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00151\metadata.json,d54e1dbdb9a03f9186af8b99b01c9d0bf294868db33a4fbed49f1744edc7eccc,0e859b748fdbc8454f66e58e101e333ac0479d42
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,sim_00152,fb250c7cf9,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00152\metadata.json,b2d03b7813ec3bf3cc65e41182144ba2f3f7ee700f170216a8e342facdac0c21,0e859b748fdbc8454f66e58e101e333ac0479d42
P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,sim_00153,0744488b5e,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00153\metadata.json,5d4e371c312122067f534518d622e4434ff09a143091e1c5d0edb0bf8e092954,0e859b748fdbc8454f66e58e101e333ac0479d42
P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,sim_00154,8eb307dfff,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00154\metadata.json,527aacbef0ae73a65d647c34509bbbcaeac91b74437c5081bfc2c15152042508,0e859b748fdbc8454f66e58e101e333ac0479d42
P-77p2146242418_VX-0p855104240805_LS-5p17451748821e-05_ST-369p375740917_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p64155850575e-06_H-f404b6f8f4,sim_00155,f404b6f8f4,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00155\metadata.json,ef966cd946759aa1f7cf706512904a14592e3f1c64fff6a1217b0e3eeaf7f417,0e859b748fdbc8454f66e58e101e333ac0479d42
P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,sim_00156,5958772c6a,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00156\metadata.json,4e0b7344f23acb1385ab8e07392dccca0eb80482003410555df4087c46fb13d1,0e859b748fdbc8454f66e58e101e333ac0479d42
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,sim_00157,b0e5aed98c,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00157\metadata.json,0ad00ad595dc7fbe238340887bc9df795bfedd1427c4feb6556bd09a7cb91162,0e859b748fdbc8454f66e58e101e333ac0479d42
P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,sim_00158,cedd8dc36d,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00158\metadata.json,d1c30625a5f240edb557630e119f1363d2bb6ee00dc68ccf396c8ae577732ba4,0e859b748fdbc8454f66e58e101e333ac0479d42
P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,sim_00159,0d7d85a8f4,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00159\metadata.json,1b8d6425899b81d6fc7432465e3e30b885a08c75f108646cc0128009b27a9679,0e859b748fdbc8454f66e58e101e333ac0479d42
P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,sim_00160,e6df4d4a2d,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00160\metadata.json,68642ab6b6b63981ca9ccc1f0b5f3c1f00d8786b4dacb361ec34fcf4f7153a65,0e859b748fdbc8454f66e58e101e333ac0479d42
P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,sim_00161,b41989dc4b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00161\metadata.json,1b54e0accf045b83ad731ba5facb79d554d1ad7b32da288e28bc51f136adb546,0e859b748fdbc8454f66e58e101e333ac0479d42
P-85p9171141482_VX-0p437191097118_LS-7p49853263212e-05_ST-320p146293033_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p10343523343e-05_H-d4c4d1b9c0,sim_00162,d4c4d1b9c0,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00162\metadata.json,eddd095b3339cd79e5fb84fc695317680eaa607cc1756d33241efe25f17b8aef,0e859b748fdbc8454f66e58e101e333ac0479d42
P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,sim_00163,1422635bbf,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00163\metadata.json,a8efabefb6674f8a38566c4bc31a07a9b25f4fc964ae8b3c4d00a7738408dc10,0e859b748fdbc8454f66e58e101e333ac0479d42
P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,sim_00164,f4a4199ba7,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00164\metadata.json,14f4d6629ed3de86d644bf2931e88b1ad30cf3fad7aa5b8b2003d707290a8842,0e859b748fdbc8454f66e58e101e333ac0479d42
P-90p076179662_VX-0p77719101666_LS-5p40074605054e-05_ST-384p823624425_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p20712347364e-06_H-765e346b33,sim_00165,765e346b33,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00165\metadata.json,6475d0870c0dfd3acb8c8cc3b6d2709b60b4e6448ff2b6f05f02d9d8b08009c2,0e859b748fdbc8454f66e58e101e333ac0479d42
P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,sim_00166,e341aeefe6,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00166\metadata.json,cf211f676217f152e504ac76fe3f52f99a95607bc9da1159d53136464b335f6b,0e859b748fdbc8454f66e58e101e333ac0479d42
P-91p2790923782_VX-0p717805590808_LS-4p80270969425e-05_ST-305p576577078_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72065063966e-06_H-a55a682ac9,sim_00167,a55a682ac9,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00167\metadata.json,26856659f32162a38c6d8fa6e9deba94d1a2c1eaebf1536c4adae0364d26244e,0e859b748fdbc8454f66e58e101e333ac0479d42
