experiment_name,partition,target_extraction_valid,extraction_status,extraction_failure_reasons,T0_width_valid_sample_count,T0_length_valid_sample_count,T0_depth_valid_sample_count,T0_total_height_valid_sample_count,T0_kinetic_energy_valid_sample_count,active_region_start_row_index,active_region_end_row_index,active_region_start_time_s,active_region_end_time_s,active_region_sample_count,active_region_fraction_of_monitor,active_region_too_short,T0_start_row_index,T0_end_row_index,T0_start_time_s,T0_end_time_s,T0_sample_count,T0_fallback_last_rows_used,T0_inside_active_region,active_cutoff_time_s,recording_ends_before_90pct_domain,length_flat_or_decreasing_across_active_region,flag_primary_window_unstable_week6_rule,active_region_definition
P-137p601432421_VX-0p461948695475_LS-6p48780591522e-05_ST-397p490087405_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04429791669e-05_H-ef2aaf59fd,old-data-local,True,PASS,,19137.0,19137.0,19137.0,19137.0,19137.0,19927.0,115599.0,0.0003623227,0.002100003,95673.0,0.827621107266436,False,96463.0,115599.0,0.001752479,0.002100003,19137.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-138p247900083_VX-0p876957934743_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p13212389961e-06_H-306f9d252b,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-139p278080234_VX-0p813607985113_LS-8p25985701782e-05_ST-356p830860854_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p9292935803e-06_H-6014a1f9c3,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,old-data-local,True,PASS,,13751.0,13751.0,13751.0,13751.0,13751.0,75.0,68795.0,1.363637e-06,0.001250006,68721.0,0.9989098203383918,False,55045.0,68795.0,0.001000295,0.001250006,13751.0,False,True,0.001250006,True,False,True,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-140p320645521_VX-0p612281673664_LS-8p56006119926e-05_ST-348p910931315_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p87892372174e-06_H-dd169576f0,old-data-local,True,PASS,,16610.0,16610.0,16610.0,16610.0,16610.0,15030.0,98062.0,0.0002732468,0.001781518,83033.0,0.7182785467128028,False,81453.0,98062.0,0.001479885,0.001781518,16610.0,False,True,0.001781532988685523,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-140p539865228_VX-0p255658736827_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p31358918074e-06_H-fb250c7cf9,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-140p573028588_VX-0p551169304036_LS-6p78791919712e-05_ST-377p8442615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p16896078445e-05_H-bf889bf790,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-140p974625597_VX-0p98622838083_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p89589248085e-06_H-b0e5aed98c,old-data-local,True,PASS,,12166.0,12166.0,12166.0,12166.0,12166.0,74.0,60867.0,1.345455e-06,0.001106027,60794.0,0.8836850979708123,False,48702.0,60867.0,0.000885101,0.001106027,12166.0,False,True,0.0011060318494201045,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-143p879945116_VX-0p336279357485_LS-6p76007351295e-05_ST-398p207663754_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p91595257833e-05_H-bf889bf790,old-data-local,True,PASS,,8339.0,8339.0,8339.0,8339.0,8339.0,27102.0,68795.0,0.0004928279,0.001250006,41694.0,0.6060526774812489,False,60457.0,68795.0,0.001098581,0.001250006,8339.0,False,True,0.001250006,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-143p909481867_VX-0p917293492006_LS-5p50242100517e-05_ST-352p206869428_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25908081225e-06_H-cf6d926251,old-data-local,True,PASS,,11031.0,11031.0,11031.0,11031.0,11031.0,10314.0,65444.0,0.0001875086,0.001189149,55131.0,0.47691176470588237,False,54414.0,65444.0,0.0009888355,0.001189149,11031.0,False,True,0.0011891504840120081,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-144p684844876_VX-0p221020126644_LS-8p32765690701e-05_ST-337p418493583_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p18266122469e-05_H-73ae961aa0,old-data-local,True,PASS,,15211.0,15211.0,15211.0,15211.0,15211.0,39548.0,115599.0,0.0007188571,0.002100003,76052.0,0.6578892733564013,False,100389.0,115599.0,0.001823778,0.002100003,15211.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-144p999955433_VX-0p569412101686_LS-7p52189895652e-05_ST-349p795043891_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p47210761544e-06_H-24e0a43587,old-data-local,True,PASS,,17887.0,17887.0,17887.0,17887.0,17887.0,16029.0,105448.0,0.0002914185,0.001915653,89420.0,0.7735294117647059,False,87562.0,105448.0,0.001590829,0.001915653,17887.0,False,True,0.0019156600233296715,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-145p249113956_VX-0p501139719932_LS-7p51242767898e-05_ST-325p186450026_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62629863717e-06_H-30d8d23b36,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-145p536707456_VX-0p311971481812_LS-7p55813970315e-05_ST-356p422554756_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p54633384276e-05_H-f404b6f8f4,old-data-local,True,PASS,,17415.0,17415.0,17415.0,17415.0,17415.0,28528.0,115599.0,0.0005187252,0.002100003,87072.0,0.7532179930795848,False,98185.0,115599.0,0.001783751,0.002100003,17415.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-146p427721311_VX-0p978546391515_LS-4p61745657385e-05_ST-377p807319924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p92988441309e-06_H-c321cc4e90,old-data-local,True,PASS,,10312.0,10312.0,10312.0,10312.0,10312.0,9811.0,61345.0,0.0001783664,0.001114708,51535.0,0.4458044982698962,False,51034.0,61345.0,0.0009274519,0.001114708,10312.0,False,True,0.0011147146517102855,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-149p217972816_VX-0p206404715799_LS-4p87379527164e-05_ST-365p118947745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p33721433367e-05_H-b40dbd8ddd,old-data-local,True,PASS,,14186.0,14186.0,14186.0,14186.0,14186.0,44670.0,115599.0,0.0008118767,0.002100003,70930.0,0.6135813148788928,False,101414.0,115599.0,0.001842393,0.002100003,14186.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-149p254341218_VX-0p887957223036_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p10571289147e-06_H-306f9d252b,old-data-local,True,PASS,,13515.0,13515.0,13515.0,13515.0,13515.0,70.0,67607.0,1.272727e-06,0.001228431,67538.0,0.9817140531426246,False,54093.0,67607.0,0.0009830059,0.001228431,13515.0,False,True,0.001228437554987687,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-149p73987868_VX-0p504680707931_LS-6p9723584777e-05_ST-320p536129041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p55875770008e-06_H-95ed9fb76f,old-data-local,True,PASS,,19523.0,19523.0,19523.0,19523.0,19523.0,18003.0,115599.0,0.0003273253,0.002100003,97597.0,0.8442647058823529,False,96077.0,115599.0,0.001745468,0.002100003,19523.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-149p779509657_VX-0p251536582152_LS-4p84927831067e-05_ST-381p35096431_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91786044071e-05_H-6af407d4ba,old-data-local,True,PASS,,15766.0,15766.0,15766.0,15766.0,15766.0,36771.0,115599.0,0.0006684246,0.002100003,78829.0,0.6819117647058823,False,99834.0,115599.0,0.001813699,0.002100003,15766.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-150p924001842_VX-0p859014749555_LS-8p54585725094e-05_ST-302p841995718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p6158763345e-06_H-9bd689b964,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-151p505871803_VX-0p995509859725_LS-6p72580848008e-05_ST-301p996554082_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p84587928074e-06_H-73846c96ef,old-data-local,True,PASS,,10184.0,10184.0,10184.0,10184.0,10184.0,9403.0,60299.0,0.0001709508,0.001095712,50897.0,0.4402854671280277,False,50116.0,60299.0,0.0009107803,0.001095712,10184.0,False,True,0.0010957199362157228,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-151p630328889_VX-0p596649793105_LS-5p54888002616e-05_ST-323p086654154_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p0798550665e-05_H-bf889bf790,old-data-local,True,PASS,,10647.0,10647.0,10647.0,10647.0,10647.0,15582.0,68795.0,0.0002832876,0.001250006,53214.0,0.7735042735042735,False,58149.0,68795.0,0.001056666,0.001250006,10647.0,False,True,0.001250006,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-153p721476211_VX-0p579411174254_LS-7p49286492013e-05_ST-383p484527945_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32590191107e-06_H-8daf8adcd4,old-data-local,True,PASS,,17604.0,17604.0,17604.0,17604.0,17604.0,15621.0,103627.0,0.000283997,0.001882582,88007.0,0.7613062283737024,False,86024.0,103627.0,0.001562898,0.001882582,17604.0,False,True,0.0018826009032435734,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-155p56408626_VX-0p882684317254_LS-6p13538276829e-05_ST-315p150952839_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p46528414374e-06_H-cda596b3bb,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-158p404299584_VX-0p530960738208_LS-8p44011119013e-05_ST-377p174397227_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p08564467365e-06_H-fa25be35ef,old-data-local,True,PASS,,19262.0,19262.0,19262.0,19262.0,19262.0,16795.0,113087.0,0.0003053519,0.002054384,96293.0,0.832984429065744,False,93826.0,113087.0,0.001704589,0.002054384,19262.0,False,True,0.0020543891883257987,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-158p77294915_VX-0p755822601012_LS-5p98686493415e-05_ST-315p3922311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p38260961839e-06_H-0d7d85a8f4,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-159p365045029_VX-0p465685970522_LS-5p71815338387e-05_ST-335p270795676_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03591710045e-05_H-312d3c9a86,old-data-local,True,PASS,,19195.0,19195.0,19195.0,19195.0,19195.0,19639.0,115599.0,0.000357084,0.002100003,95961.0,0.8301124567474049,False,96405.0,115599.0,0.001751425,0.002100003,19195.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-160p556282667_VX-0p957190479289_LS-5p53708249108e-05_ST-363p791890923_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03987524677e-06_H-0590129dfb,old-data-local,True,PASS,,10591.0,10591.0,10591.0,10591.0,10591.0,9785.0,62714.0,0.0001778938,0.00113957,52930.0,0.4578719723183391,False,52124.0,62714.0,0.0009472472,0.00113957,10591.0,False,True,0.0011395850915799383,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-161p701140241_VX-0p559592851831_LS-7p43216837725e-05_ST-378p872335114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p15136442488e-05_H-bf889bf790,old-data-local,True,PASS,,10508.0,10508.0,10508.0,10508.0,10508.0,16276.0,68795.0,0.0002959114,0.001250006,52520.0,0.763416477702192,False,58288.0,68795.0,0.00105919,0.001250006,10508.0,False,True,0.001250006,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-163p117472792_VX-0p458171151631_LS-7p76324682791e-05_ST-309p146066051_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p05290797682e-05_H-45d75eceb5,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-163p341658752_VX-0p941874162971_LS-5p45765866009e-05_ST-310p281913475_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p12183133657e-06_H-b40dbd8ddd,old-data-local,True,PASS,,10764.0,10764.0,10764.0,10764.0,10764.0,9941.0,63735.0,0.0001807292,0.001158112,53795.0,0.4653546712802768,False,52972.0,63735.0,0.0009626476,0.001158112,10764.0,False,True,0.0011581164903804516,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-166p164223082_VX-0p514604075971_LS-6p70362084208e-05_ST-302p957496397_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p25202137351e-05_H-bf889bf790,old-data-local,True,PASS,,10235.0,10235.0,10235.0,10235.0,10235.0,17637.0,68795.0,0.0003206678,0.001250006,51159.0,0.743633350776208,False,58561.0,68795.0,0.001064148,0.001250006,10235.0,False,True,0.001250006,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-166p614725594_VX-0p931765035172_LS-5p67575778907e-05_ST-364p064697506_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17740033261e-06_H-0744488b5e,old-data-local,True,PASS,,10893.0,10893.0,10893.0,10893.0,10893.0,9986.0,64427.0,0.0001815471,0.001170679,54442.0,0.4709515570934256,False,53535.0,64427.0,0.0009728721,0.001170679,10893.0,False,True,0.001170681404457984,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-167p36850481_VX-0p484912828283_LS-7p82623244153e-05_ST-326p173250025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p94842850435e-06_H-31e40e99ef,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-167p779770961_VX-0p390580196452_LS-6p45833025222e-05_ST-394p852870083_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23511653864e-05_H-73ae961aa0,old-data-local,True,PASS,,18540.0,18540.0,18540.0,18540.0,18540.0,22907.0,115599.0,0.0004165286,0.002100003,92693.0,0.8018425605536332,False,97060.0,115599.0,0.001763321,0.002100003,18540.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-171p239447318_VX-0p969583751496_LS-7p40725617215e-05_ST-384p912438459_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p97545528746e-06_H-7931c20f4a,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,old-data-local,True,PASS,,15533.0,15533.0,15533.0,15533.0,15533.0,37936.0,115599.0,0.0006895819,0.002100003,77664.0,0.671833910034602,False,100067.0,115599.0,0.00181793,0.002100003,15533.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-171p875575389_VX-0p916897438596_LS-6p66389080354e-05_ST-338p337187717_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2613524697e-06_H-30d8d23b36,old-data-local,True,PASS,,11100.0,11100.0,11100.0,11100.0,11100.0,9996.0,65472.0,0.0001817288,0.001189657,55477.0,0.47990484429065744,False,54373.0,65472.0,0.0009880909,0.001189657,11100.0,False,True,0.0011896641369947422,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-173p720948038_VX-0p230617607979_LS-6p23730108092e-05_ST-383p499521736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09182665855e-05_H-eb41f0639c,old-data-local,True,PASS,,15459.0,15459.0,15459.0,15459.0,15459.0,38306.0,115599.0,0.0006963014,0.002100003,77294.0,0.6686332179930796,False,100141.0,115599.0,0.001819274,0.002100003,15459.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-174p128102602_VX-0p994422815088_LS-7p40414236536e-05_ST-367p557277174_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p85117651146e-06_H-6705b84f8a,old-data-local,True,PASS,,10239.0,10239.0,10239.0,10239.0,10239.0,9194.0,60365.0,0.0001671522,0.00109691,51172.0,0.4426643598615917,False,50127.0,60365.0,0.0009109801,0.00109691,10239.0,False,True,0.0010969177129181928,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-176p31832051_VX-0p578189015568_LS-5p80825678862e-05_ST-392p957182722_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p34350095405e-06_H-568de84222,old-data-local,True,PASS,,17630.0,17630.0,17630.0,17630.0,17630.0,15715.0,103847.0,0.0002857069,0.001886578,88133.0,0.7623961937716263,False,86218.0,103847.0,0.001566421,0.001886578,17630.0,False,True,0.001886580288849698,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-176p64993117_VX-0p775213670345_LS-6p57722012124e-05_ST-360p022077993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p222956054e-06_H-5731c00627,old-data-local,True,PASS,,13152.0,13152.0,13152.0,13152.0,13152.0,11707.0,77444.0,0.0002128268,0.001407078,65738.0,0.5686678200692041,False,64293.0,77444.0,0.001168246,0.001407078,13152.0,False,True,0.0014070959294545874,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-177p868754925_VX-0p784825891065_LS-5p3694165939e-05_ST-378p775948175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p14673987943e-06_H-fa25be35ef,old-data-local,True,PASS,,12949.0,12949.0,12949.0,12949.0,12949.0,11777.0,76496.0,0.0002140991,0.001389862,64720.0,0.5598615916955018,False,63548.0,76496.0,0.001154716,0.001389862,12949.0,False,True,0.0013898624044115014,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-179p651163568_VX-0p66389382017_LS-6p65035978508e-05_ST-326p14019277_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p26640383816e-06_H-f77f7c89dc,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-181p197687991_VX-0p643443519749_LS-5p49477846524e-05_ST-320p630170488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p49734895908e-06_H-6014a1f9c3,old-data-local,True,PASS,,15821.0,15821.0,15821.0,15821.0,15821.0,14223.0,93311.0,0.0002585675,0.001695236,79089.0,0.6841608996539792,False,77491.0,93311.0,0.001407932,0.001695236,15821.0,False,True,0.0016952536881955213,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-181p214517461_VX-0p293157847988_LS-6p39704529171e-05_ST-391p855294349_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64557102466e-05_H-e6df4d4a2d,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-182p701235644_VX-0p787372384637_LS-5p07019733104e-05_ST-389p154544132_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1268602978e-06_H-d9be003c20,old-data-local,True,PASS,,12896.0,12896.0,12896.0,12896.0,12896.0,11789.0,76248.0,0.0002143172,0.001385358,64460.0,0.5576124567474049,False,63353.0,76248.0,0.001151175,0.001385358,12896.0,False,True,0.0013853673576612524,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-183p86712976_VX-0p92773562332_LS-4p77447546287e-05_ST-393p876492884_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19988721113e-06_H-95ed9fb76f,old-data-local,True,PASS,,10923.0,10923.0,10923.0,10923.0,10923.0,10118.0,64707.0,0.0001839462,0.001175764,54590.0,0.4722318339100346,False,53785.0,64707.0,0.0009774123,0.001175764,10923.0,False,True,0.001175765996886545,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-184p554601264_VX-0p855768445974_LS-6p11854963854e-05_ST-316p977306706_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63717980689e-06_H-0011cc30ec,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-186p021611878_VX-0p483877556354_LS-6p53069178085e-05_ST-388p836932905_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96971349398e-06_H-b40dbd8ddd,old-data-local,True,PASS,,19455.0,19455.0,19455.0,19455.0,19455.0,18342.0,115599.0,0.0003334917,0.002100003,97258.0,0.8413321799307959,False,96145.0,115599.0,0.001746703,0.002100003,19455.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-186p850960621_VX-0p845582390035_LS-8p39602076571e-05_ST-354p289806443_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p70508641129e-06_H-f404b6f8f4,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-188p702615393_VX-0p897654681927_LS-7p37418626284e-05_ST-361p378936642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p37413851912e-06_H-cedd8dc36d,old-data-local,True,PASS,,11377.0,11377.0,11377.0,11377.0,11377.0,10016.0,66876.0,0.0001820923,0.001215155,56861.0,0.4918771626297578,False,55500.0,66876.0,0.001008558,0.001215155,11377.0,False,True,0.0012151666135783682,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-190p553348142_VX-0p571798591092_LS-6p21059581714e-05_ST-350p091118048_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p43674797065e-06_H-30d8d23b36,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,old-data-local,True,PASS,,10951.0,10951.0,10951.0,10951.0,10951.0,9507.0,64240.0,0.0001728411,0.001167283,54734.0,0.473477508650519,False,53290.0,64240.0,0.0009684227,0.001167283,10951.0,False,True,0.0011672968159791915,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-193p440626378_VX-0p303697281962_LS-7p07136561297e-05_ST-354p067159473_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58846354233e-05_H-5731c00627,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,old-data-local,True,PASS,,14200.0,14200.0,14200.0,14200.0,14200.0,12716.0,83691.0,0.0002311657,0.001520529,70976.0,0.6139792387543253,False,69492.0,83691.0,0.001262664,0.001520529,14200.0,False,True,0.0015205321766015524,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,old-data-local,True,PASS,,17352.0,17352.0,17352.0,17352.0,17352.0,28840.0,115599.0,0.0005243914,0.002100003,86760.0,0.7505190311418685,False,98248.0,115599.0,0.001784896,0.002100003,17352.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-194p089464462_VX-0p388567055088_LS-7p6021762795e-05_ST-395p140888584_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p24151559939e-05_H-7f5e3f5579,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,,,,,,,,,
P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,old-data-local,True,PASS,,12086.0,12086.0,12086.0,12086.0,12086.0,10711.0,71118.0,0.0001947242,0.001292193,60408.0,0.522560553633218,False,59033.0,71118.0,0.00107272,0.001292193,12086.0,False,True,0.0012922012371640336,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
