experiment_name,partition,week6_simulation_id,XF,sph_v2_folder_domain_max_m,week6_domain_max_reconstructed_m,absolute_error_m,mapping_matches_week6,compatibility_rule
P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,old-data-local,sim_00153,0.0014,0.001212,0.0012119999999999796,2.0383000842727483e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,old-data-local,sim_00154,0.0014,0.001212,0.0012119999999999726,2.7321894746634712e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-77p2146242418_VX-0p855104240805_LS-5p17451748821e-05_ST-369p375740917_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p64155850575e-06_H-f404b6f8f4,old-data-local,sim_00155,0.0014,0.001212,0.0012119999999999206,7.936359902593892e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,old-data-local,sim_00156,0.0014,0.001212,0.0012119999999999588,4.119968255444917e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,old-data-local,sim_00157,0.0012,0.001212,0.0012119999999999223,7.762887554996212e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,old-data-local,sim_00158,0.0014,0.001212,0.0012119999999999351,6.483528991463317e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,old-data-local,sim_00159,0.0014,0.001212,0.0012119999999999625,3.7513395167998453e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,old-data-local,sim_00160,0.0014,0.001212,0.0012119999999999835,1.6479873021779667e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,old-data-local,sim_00161,0.0014,0.001212,0.0012119999999999893,1.0625181290357943e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-85p9171141482_VX-0p437191097118_LS-7p49853263212e-05_ST-320p146293033_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p10343523343e-05_H-d4c4d1b9c0,old-data-local,sim_00162,0.0014,0.001212,0.001211999999999984,1.6046192152785466e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,old-data-local,sim_00163,0.0014,0.001212,0.001211999999999971,2.905661822261152e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,old-data-local,sim_00164,0.0014,0.001212,0.0012119999999999802,1.973247953923618e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-90p076179662_VX-0p77719101666_LS-5p40074605054e-05_ST-384p823624425_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p20712347364e-06_H-765e346b33,old-data-local,sim_00165,0.0014,0.001212,0.0012119999999999323,6.765421556309548e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,old-data-local,sim_00166,0.0014,0.001212,0.0012119999999999828,1.713039432527097e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-91p2790923782_VX-0p717805590808_LS-4p80270969425e-05_ST-305p576577078_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72065063966e-06_H-a55a682ac9,old-data-local,sim_00167,0.0014,0.001212,0.0012119999999999301,6.982261990806649e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,old-data-local,sim_00168,0.0014,0.001212,0.0012119999999999926,7.37257477290143e-18,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,old-data-local,sim_00169,0.0014,0.001212,0.001211999999999979,2.1033522146218786e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,old-data-local,sim_00170,0.0012,0.001212,0.0012119999999999538,4.618701254788249e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-95p3163706926_VX-0p805137875644_LS-4p85393429372e-05_ST-366p295455669_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p99167018339e-06_H-270d04032e,old-data-local,sim_00171,0.0014,0.001212,0.0012119999999999653,3.469446951953614e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,old-data-local,sim_00172,0.0014,0.001212,0.0012119999999999367,6.331740687315346e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,old-data-local,sim_00173,0.0012,0.001212,0.0012119999999999568,4.3151246464923076e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,old-data-local,sim_00174,0.0014,0.001212,0.0012119999999999798,2.0166160408230382e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,old-data-local,sim_00175,0.0014,0.001212,0.0012119999999999525,4.7488055154865094e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,old-data-local,sim_00176,0.0014,0.001212,0.0012119999999999234,7.654467337747661e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,old-data-local,sim_00177,0.0014,0.001212,0.0012119999999999928,7.15573433840433e-18,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,old-data-local,sim_00178,0.0012,0.001212,0.0012119999999999536,4.640385298237959e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33,old-data-local,sim_00179,0.0014,0.001212,0.0012119999999999677,3.230922474006803e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,old-data-remote-clean,sim_00180,0.0014,0.001212,0.0012119999999999989,1.0842021724855044e-18,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,old-data-remote-clean,sim_00181,0.0014,0.001212,0.0012119999999999718,2.8189256484623115e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,old-data-remote-clean,sim_00182,0.0014,0.001212,0.0012119999999999687,3.122502256758253e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,old-data-remote-clean,sim_00183,0.0014,0.001212,0.0012119999999999896,1.0408340855860843e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,old-data-remote-clean,sim_00184,0.0014,0.001212,0.0012119999999999824,1.7564075194265172e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,old-data-remote-clean,sim_00185,0.0014,0.001212,0.001211999999999996,3.903127820947816e-18,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,old-data-remote-clean,sim_00186,0.0014,0.001212,0.0012119999999999883,1.1709383462843448e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,old-data-remote-clean,sim_00187,0.0014,0.001212,0.001211999999999953,4.705437428587089e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,old-data-remote-clean,sim_00188,0.0014,0.001212,0.0012119999999999607,3.924811864397526e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,old-data-remote-clean,sim_00189,0.0014,0.001212,0.0012119999999999835,1.6479873021779667e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,old-data-remote-clean,sim_00190,0.0014,0.001212,0.0012119999999999273,7.26415455565288e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,old-data-remote-clean,sim_00191,0.0014,0.001212,0.0012119999999999766,2.3418766925686896e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,old-data-remote-clean,sim_00192,0.0014,0.001212,0.001211999999999989,1.1058862159352145e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,old-data-remote-clean,sim_00193,0.0014,0.001212,0.0012119999999999592,4.0766001685454967e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,old-data-remote-clean,sim_00194,0.0014,0.001212,0.0012119999999999115,8.847089727481716e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,old-data-remote-clean,sim_00195,0.0014,0.001212,0.001211999999999994,6.071532165918825e-18,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,old-data-remote-clean,sim_00196,0.0014,0.001212,0.001211999999999989,1.1058862159352145e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,old-data-remote-clean,sim_00197,0.0014,0.001212,0.001211999999999977,2.2985086056692694e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,old-data-remote-clean,sim_00198,0.0014,0.001212,0.0012119999999999787,2.1250362580715887e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,old-data-remote-clean,sim_00199,0.0014,0.001212,0.0012119999999999629,3.707971429900425e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,old-data-remote-clean,sim_00200,0.0014,0.001212,0.0012119999999999163,8.370040771588094e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,old-data-remote-clean,sim_00201,0.0014,0.001212,0.0012119999999999102,8.977193988179977e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,old-data-remote-clean,sim_00202,0.0014,0.001212,0.0012119999999999783,2.168404344971009e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,old-data-remote-clean,sim_00203,0.0014,0.001212,0.001211999999999992,8.023096076392733e-18,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,old-data-remote-clean,sim_00204,0.0014,0.001212,0.0012119999999999356,6.440160904563896e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,old-data-remote-clean,sim_00205,0.0014,0.001212,0.0012119999999999733,2.667137344314341e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,old-data-remote-clean,sim_00206,0.0014,0.001212,0.001211999999999986,1.3877787807814457e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,old-data-remote-clean,sim_00207,0.0014,0.001212,0.0012119999999999282,7.177418381854039e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,old-data-remote-clean,sim_00208,0.0014,0.001212,0.0012119999999999995,4.336808689942018e-19,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-189p966894809_VX-0p644468304217_LS-6p74843907822e-05_ST-388p1301819_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p48542724514e-06_H-851e5d4577,old-data-remote-clean,sim_00209,0.0014,0.001212,0.0012119999999999683,3.165870343657673e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-191p425479448_VX-0p407642571095_LS-6p68635438353e-05_ST-376p486404344_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18341923663e-05_H-9a0fcdd2aa,old-data-remote-clean,sim_00210,0.0014,0.001212,0.0012119999999999742,2.5804011705155006e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-194p299416559_VX-0p806548050335_LS-7p3474496565e-05_ST-381p946978961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p98119430208e-06_H-b41981edcb,old-data-remote-clean,sim_00211,0.0014,0.001212,0.0012119999999999282,7.177418381854039e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-196p499083559_VX-0p373706074139_LS-6p49065899682e-05_ST-353p001345311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p290886324e-05_H-b789300819,old-data-remote-clean,sim_00212,0.0014,0.001212,0.0012119999999999746,2.5370330836160804e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-199p092557979_VX-0p316505824784_LS-5p93128195415e-05_ST-330p512210532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p52418067071e-05_H-8bf1b39107,old-data-remote-clean,sim_00213,0.0014,0.001212,0.001211999999999971,2.905661822261152e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-202p623346674_VX-0p47308497906_LS-5p69403778977e-05_ST-355p073751689_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01971544575e-05_H-b41981edcb,old-data-remote-clean,sim_00214,0.0014,0.001212,0.0012119999999999818,1.8214596497756474e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,old-data-remote-clean,sim_00215,0.0014,0.001212,0.0012119999999999826,1.734723475976807e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-207p940614893_VX-0p318461267696_LS-7p4904937331e-05_ST-370p987623474_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51482176715e-05_H-0b12abf205,old-data-remote-clean,sim_00216,0.0014,0.001212,0.0012119999999999963,3.686287386450715e-18,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-210p464738138_VX-0p237113609615_LS-6p46217439158e-05_ST-306p057190902_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p03451864735e-05_H-12faed80a6,old-data-remote-clean,sim_00217,0.0014,0.001212,0.0012119999999999833,1.6696713456276768e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-213p87237204_VX-0p329966780459_LS-7p13970627017e-05_ST-390p008507958_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p46200190101e-05_H-765072ed36,old-data-remote-clean,sim_00218,0.0014,0.001212,0.0012119999999999722,2.7755575615628914e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-218p352277735_VX-0p662592791038_LS-5p96508880483e-05_ST-307p55260089_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28067173121e-06_H-b41981edcb,old-data-remote-clean,sim_00219,0.0014,0.001212,0.0012119999999999883,1.1709383462843448e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-218p623352015_VX-0p878480487228_LS-8p13012329394e-05_ST-381p006435488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49143740032e-06_H-90ad187ad0,old-data-remote-clean,sim_00220,0.0014,0.001212,0.0012119999999999408,5.919743861770854e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-222p052357041_VX-0p997941039436_LS-5p29599486117e-05_ST-383p923575745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83407377027e-06_H-02b1b704be,old-data-remote-clean,sim_00221,0.0014,0.001212,0.0012119999999999063,9.367506770274758e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,old-data-remote-clean,sim_00222,0.0014,0.001212,0.0012119999999999744,2.5587171270657905e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-225p511353261_VX-0p242923031869_LS-6p38341457094e-05_ST-340p774386379_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p9858638211e-05_H-5cefbb31d2,old-data-remote-clean,sim_00223,0.0014,0.001212,0.0012119999999999963,3.686287386450715e-18,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,old-data-remote-clean,sim_00224,0.0014,0.001212,0.001211999999999954,4.597017211338539e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-227p690023792_VX-0p392329282459_LS-7p92871102354e-05_ST-391p94840599_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p22961013075e-05_H-12074f4927,old-data-remote-clean,sim_00225,0.0014,0.001212,0.0012119999999999978,2.168404344971009e-18,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-228p907235932_VX-0p414638318501_LS-7p95917332413e-05_ST-340p25610662_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16345267376e-05_H-02b1b704be,old-data-remote-clean,sim_00226,0.0014,0.001212,0.0012119999999999655,3.447762908503904e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-234p345987256_VX-0p872091919433_LS-7p00578367301e-05_ST-333p182550298_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p53166529298e-06_H-b41981edcb,old-data-remote-clean,sim_00227,0.0014,0.001212,0.0012119999999999622,3.7730235602495554e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
