experiment_name,partition,week6_simulation_id,new_T0_start_row_index,old_T0_start_row_index,new_T0_end_row_index,old_T0_end_row_index,new_T0_start_time_s,old_T0_start_time_s,new_T0_end_time_s,old_T0_end_time_s,new_width_um,old_width_um,difference_width_um,relative_difference_width_um,identical_within_tolerance_width_um,new_depth_um,old_depth_um,difference_depth_um,relative_difference_depth_um,identical_within_tolerance_depth_um,new_total_height_um,old_total_height_um,difference_total_height_um,relative_difference_total_height_um,identical_within_tolerance_total_height_um,new_kinetic_energy_nJ,old_kinetic_energy_nJ,difference_kinetic_energy_nJ,relative_difference_kinetic_energy_nJ,identical_within_tolerance_kinetic_energy_nJ,window_endpoints_identical
P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,old-data-local,sim_00154,52104.0,52104,62322.0,62322,0.000946884,0.000946884,0.001132451,0.001132451,96.97380000000001,96.9738,1.4210854715202004e-14,1.4654323863973573e-16,True,15.102659999999998,15.102659999999998,0.0,0.0,True,52.27109,52.27109,0.0,0.0,True,0.3456501,0.3456501,0.0,0.0,True,True
P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,old-data-local,sim_00156,97096.0,97096,115599.0,115599,0.001763974,0.001763974,0.002100003,0.002100003,153.15903,153.15903,0.0,0.0,True,30.78383,30.78383,0.0,0.0,True,59.695184999999995,59.695185,-7.105427357601002e-15,-1.1902848374791034e-16,True,0.5947682000000001,0.5947682000000001,0.0,0.0,True,True
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,old-data-local,sim_00157,55061.0,55061,68795.0,68795,0.001000586,0.001000586,0.001250006,0.001250006,96.69903,96.69903,0.0,0.0,True,30.818129999999996,30.81813,-3.552713678800501e-15,-1.1527998872094125e-16,True,52.418119999999995,52.41812,-7.105427357601002e-15,-1.3555288433848831e-16,True,0.6174930000000001,0.6174930000000001,0.0,0.0,True,True
P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,old-data-local,sim_00158,61160.0,61160,73227.0,73227,0.001111348,0.001111348,0.001330494,0.001330494,98.361635,98.361635,0.0,0.0,True,18.77861,18.77861,0.0,0.0,True,42.166405,42.166405,0.0,0.0,True,0.5029564,0.5029564,0.0,0.0,True,True
P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,old-data-local,sim_00159,67777.0,67777,81334.0,81334,0.001231518,0.001231518,0.001477724,0.001477724,101.41693000000001,101.41693,1.4210854715202004e-14,1.401231008984595e-16,True,30.97721,30.97721,0.0,0.0,True,49.70415,49.70415,0.0,0.0,True,0.47441455,0.47441455,0.0,0.0,True,True
P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,old-data-local,sim_00160,88151.0,88151,105825.0,105825,0.001601526,0.001601526,0.0019225,0.0019225,133.74093,133.74093,0.0,0.0,True,29.70513,29.70513,0.0,0.0,True,55.32046,55.32046,0.0,0.0,True,0.5889913999999999,0.5889913999999999,0.0,0.0,True,True
P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,old-data-local,sim_00161,98534.0,98534,115599.0,115599,0.00179009,0.00179009,0.002100003,0.002100003,178.4476,178.4476,0.0,0.0,True,38.774775,38.774775,0.0,0.0,True,63.33304,63.33304,0.0,0.0,True,0.7334078500000001,0.73340785,1.1102230246251565e-16,1.5137866667573255e-16,True,True
P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,old-data-local,sim_00163,96380.0,96380,115599.0,115599,0.001750971,0.001750971,0.002100003,0.002100003,134.812955,134.812955,0.0,0.0,True,35.046245,35.046245,0.0,0.0,True,60.79103,60.791030000000006,-7.105427357601002e-15,-1.168828256010961e-16,True,0.67538235,0.67538235,0.0,0.0,True,True
P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,old-data-local,sim_00164,100055.0,100055,115599.0,115599,0.001817712,0.001817712,0.002100003,0.002100003,160.34294,160.34294,0.0,0.0,True,46.795790000000004,46.79579,7.105427357601002e-15,1.51839029912755e-16,True,62.06518,62.06518,0.0,0.0,True,0.9350454,0.9350454,0.0,0.0,True,True
P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,old-data-local,sim_00166,82458.0,82458,98977.0,98977,0.001498137,0.001498137,0.001798135,0.001798135,142.11724,142.11724,0.0,0.0,True,26.793985,26.793985,0.0,0.0,True,54.453064999999995,54.453065,-7.105427357601002e-15,-1.3048718850997646e-16,True,0.6389724999999999,0.6389724999999999,0.0,0.0,True,True
P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,old-data-local,sim_00168,78640.0,78640,94436.0,94436,0.001428799,0.001428799,0.001715667,0.001715667,134.64367000000001,134.64367,2.842170943040401e-14,2.11088344742861e-16,True,30.767740000000003,30.767740000000003,0.0,0.0,True,57.08377,57.08377,0.0,0.0,True,0.6644033,0.6644033,0.0,0.0,True,True
P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,old-data-local,sim_00169,98487.0,98487,115599.0,115599,0.001789236,0.001789236,0.002100003,0.002100003,171.91662,171.91662,0.0,0.0,True,42.82515,42.82515,0.0,0.0,True,65.81945999999999,65.81945999999999,0.0,0.0,True,0.9095352,0.9095352,0.0,0.0,True,True
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,old-data-local,sim_00170,55054.0,55054,68795.0,68795,0.001000458,0.001000458,0.001250006,0.001250006,118.39426,118.39426,0.0,0.0,True,46.08216,46.08216,0.0,0.0,True,69.94644,69.94644,0.0,0.0,True,0.8849751,0.8849751000000001,-1.1102230246251565e-16,-1.2545245901553122e-16,True,True
P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,old-data-local,sim_00172,62270.0,62270,74781.0,74781,0.001131507,0.001131507,0.001358716,0.001358716,111.75426,111.75426,0.0,0.0,True,34.68289,34.68289,0.0,0.0,True,56.62314,56.62314,0.0,0.0,True,0.68762335,0.68762335,0.0,0.0,True,True
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,old-data-local,sim_00173,55053.0,55053,68795.0,68795,0.00100044,0.00100044,0.001250006,0.001250006,112.84435,112.84435,0.0,0.0,True,42.79696,42.79696,0.0,0.0,True,67.83247999999999,67.83247999999999,0.0,0.0,True,0.9167005,0.9167005,0.0,0.0,True,True
P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,old-data-local,sim_00174,97220.0,97220,115599.0,115599,0.001766226,0.001766226,0.002100003,0.002100003,159.919655,159.919655,0.0,0.0,True,42.82524,42.82524,0.0,0.0,True,69.823015,69.823015,0.0,0.0,True,0.9024374500000001,0.90243745,1.1102230246251565e-16,1.2302492816816906e-16,True,True
P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,old-data-local,sim_00175,56968.0,56968,68378.0,68378,0.001035218,0.001035218,0.001242433,0.001242433,108.88113,108.88113,0.0,0.0,True,26.81054,26.81054,0.0,0.0,True,47.89237,47.89237,0.0,0.0,True,0.5783916,0.5783916,0.0,0.0,True,True
P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,old-data-local,sim_00176,57280.0,57280,68747.0,68747,0.001040884,0.001040884,0.001249134,0.001249134,118.00088,118.00088,0.0,0.0,True,26.82025,26.82025,0.0,0.0,True,51.670105,51.670105,0.0,0.0,True,0.764542,0.7645419999999999,1.1102230246251565e-16,1.4521413141791513e-16,True,True
P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,old-data-local,sim_00177,98860.0,98860,115599.0,115599,0.00179601,0.00179601,0.002100003,0.002100003,159.272925,159.272925,0.0,0.0,True,50.67512,50.67512,0.0,0.0,True,70.236715,70.236715,0.0,0.0,True,0.99042925,0.99042925,0.0,0.0,True,True
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,old-data-remote-clean,sim_00180,88480.0,88480,106329.0,106329,0.001607501,0.001607501,0.001931653,0.001931653,143.24009,143.24009,0.0,0.0,True,35.697935,35.697935,0.0,0.0,True,63.685435000000005,63.685435000000005,0.0,0.0,True,0.79449695,0.79449695,0.0,0.0,True,True
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,old-data-remote-clean,sim_00181,96984.0,96984,115599.0,115599,0.00176194,0.00176194,0.002100003,0.002100003,175.93614,175.93614,0.0,0.0,True,38.81103,38.81103,0.0,0.0,True,70.06358499999999,70.06358499999999,0.0,0.0,True,0.9243316500000001,0.92433165,1.1102230246251565e-16,1.2011089576183577e-16,True,True
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,old-data-remote-clean,sim_00182,54398.0,54398,65334.0,65334,0.0009885449,0.0009885449,0.001187151,0.001187151,108.36397,108.3639699999,1.000017846308765e-10,9.228324195852993e-13,True,34.705600000000004,34.705600000000004,0.0,0.0,True,54.921009999999995,54.92101,-7.105427357601002e-15,-1.293753949099079e-16,True,0.7329561,0.7329561,0.0,0.0,True,True
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,old-data-remote-clean,sim_00183,96675.0,96675,115599.0,115599,0.001756329,0.001756329,0.002100003,0.002100003,182.68797999999998,182.68798,-2.842170943040401e-14,-1.55575147474968e-16,True,38.797700000000006,38.797700000000006,0.0,0.0,True,71.42119000000001,71.42119000000001,0.0,0.0,True,0.9390010999999999,0.9390011,-1.1102230246251565e-16,-1.1823447540425207e-16,True,True
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,old-data-remote-clean,sim_00184,100807.0,100807,115599.0,115599,0.001831369,0.001831369,0.002100003,0.002100003,183.08306,183.0830599999,9.99875737761613e-11,5.461323061577401e-13,True,54.712819999999994,54.71282,-7.105427357601002e-15,-1.2986768654222176e-16,True,68.70544000000001,68.70544000000001,0.0,0.0,True,1.1168799999999999,1.11688,-2.220446049250313e-16,-1.9880793364106375e-16,True,True
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,old-data-remote-clean,sim_00185,58956.0,58956,70849.0,70849,0.001071322,0.001071322,0.001287308,0.001287308,113.871955,113.871955,0.0,0.0,True,42.57925,42.57925,0.0,0.0,True,63.212845,63.212845,0.0,0.0,True,0.9333608499999999,0.93336085,-1.1102230246251565e-16,-1.189489600538909e-16,True,True
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,old-data-remote-clean,sim_00186,98975.0,98975,115599.0,115599,0.001798098,0.001798098,0.002100003,0.002100003,201.9856,201.9856,0.0,0.0,True,54.80547,54.80547,0.0,0.0,True,74.6245,74.6245,0.0,0.0,True,1.249662,1.249662,0.0,0.0,True,True
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,old-data-remote-clean,sim_00187,87177.0,87177,104903.0,104903,0.001583837,0.001583837,0.001905756,0.001905756,164.75191,164.75191,0.0,0.0,True,42.799980000000005,42.799980000000005,0.0,0.0,True,72.68523,72.68523,0.0,0.0,True,1.117565,1.117565,0.0,0.0,True,True
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,old-data-remote-clean,sim_00188,82894.0,82894,99750.0,99750,0.001506055,0.001506055,0.001812173,0.001812173,167.303,167.303,0.0,0.0,True,41.970749999999995,41.97075,-7.105427357601002e-15,-1.6929474354403963e-16,True,73.40027999999998,73.40027999999998,0.0,0.0,True,1.175117,1.175117,0.0,0.0,True,True
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,old-data-remote-clean,sim_00189,98841.0,98841,115599.0,115599,0.001795665,0.001795665,0.002100003,0.002100003,199.20185,199.20185,0.0,0.0,True,58.732130000000005,58.732130000000005,0.0,0.0,True,78.43571,78.43571,0.0,0.0,True,1.459257,1.459257,0.0,0.0,True,True
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,old-data-remote-clean,sim_00190,63996.0,63996,76950.0,76950,0.001162852,0.001162852,0.001398107,0.001398107,124.58859,124.58859,0.0,0.0,True,46.768860000000004,46.76886,7.105427357601002e-15,1.519264604183425e-16,True,68.96104,68.96104,0.0,0.0,True,1.080818,1.080818,0.0,0.0,True,True
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,old-data-remote-clean,sim_00191,63327.0,63327,76169.0,76169,0.001150703,0.001150703,0.001383923,0.001383923,135.41631,135.41631,0.0,0.0,True,42.746210000000005,42.746210000000005,0.0,0.0,True,68.34182,68.34182,0.0,0.0,True,1.116478,1.116478,0.0,0.0,True,True
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,old-data-remote-clean,sim_00192,97845.0,97845,115599.0,115599,0.001777577,0.001777577,0.002100003,0.002100003,188.14419,188.14419,0.0,0.0,True,58.78432,58.78432,0.0,0.0,True,83.30944999999998,83.30944999999998,0.0,0.0,True,1.485654,1.485654,0.0,0.0,True,True
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,old-data-remote-clean,sim_00193,59315.0,59315,71345.0,71345,0.001077842,0.001077842,0.001296316,0.001296316,127.56222,127.56222,0.0,0.0,True,42.83726,42.83726,0.0,0.0,True,67.58841,67.58841,0.0,0.0,True,1.20336,1.20336,0.0,0.0,True,True
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,old-data-remote-clean,sim_00194,53507.0,53507,64358.0,64358,0.0009723636,0.0009723636,0.001169426,0.001169426,135.709645,135.709645,0.0,0.0,True,34.84468,34.844680000000004,-7.105427357601002e-15,-2.0391713620561306e-16,True,61.6542,61.6542,0.0,0.0,True,1.3315295,1.3315295,0.0,0.0,True,True
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,old-data-remote-clean,sim_00195,83644.0,83644,100709.0,100709,0.001519675,0.001519675,0.001829589,0.001829589,173.04619,173.04619,0.0,0.0,True,44.544525,44.544525,0.0,0.0,True,75.98671999999999,75.98671999999999,0.0,0.0,True,1.2364935,1.2364935,0.0,0.0,True,True
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,old-data-remote-clean,sim_00196,97275.0,97275,115599.0,115599,0.001767225,0.001767225,0.002100003,0.002100003,191.54032,191.54032,0.0,0.0,True,62.305429999999994,62.30543,-7.105427357601002e-15,-1.1404186372842627e-16,True,88.04434,88.04434,0.0,0.0,True,1.529661,1.529661,0.0,0.0,True,True
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,old-data-remote-clean,sim_00197,99449.0,99449,115599.0,115599,0.001806707,0.001806707,0.002100003,0.002100003,227.3124,227.3124,0.0,0.0,True,58.84488,58.84488,0.0,0.0,True,76.48575,76.48575,0.0,0.0,True,1.6777149999999998,1.6777149999999998,0.0,0.0,True,True
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,old-data-remote-clean,sim_00198,98515.0,98515,115599.0,115599,0.001789744,0.001789744,0.002100003,0.002100003,226.0234,226.0234,0.0,0.0,True,62.710519999999995,62.71052,-7.105427357601002e-15,-1.1330518958543162e-16,True,82.72711,82.72711,0.0,0.0,True,1.789555,1.789555,0.0,0.0,True,True
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,old-data-remote-clean,sim_00199,88056.0,88056,106043.0,106043,0.001599801,0.001599801,0.001926459,0.001926459,167.63283,167.63282999999998,2.842170943040401e-14,1.6954739373190806e-16,True,52.424895,52.424895,0.0,0.0,True,81.85788,81.85788,0.0,0.0,True,1.4751064999999999,1.4751065,-2.220446049250313e-16,-1.5052784658262389e-16,True,True
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,old-data-remote-clean,sim_00200,51561.0,51561,62050.0,62050,0.0009370227,0.0009370227,0.001127511,0.001127511,135.07504999999998,135.0750499999,9.99875737761613e-11,7.402371776004179e-13,True,42.7637,42.7637,0.0,0.0,True,68.039815,68.03981499999999,1.4210854715202004e-14,2.0886086646769992e-16,True,1.45087,1.45087,0.0,0.0,True,True
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,old-data-remote-clean,sim_00201,50261.0,50261,60496.0,60496,0.0009134136,0.0009134136,0.001099289,0.001099289,141.25958500000002,141.259585,2.842170943040401e-14,2.0120198873870406e-16,True,38.79092,38.79092,0.0,0.0,True,66.92872,66.92872,0.0,0.0,True,1.4915775,1.4915775,0.0,0.0,True,True
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,old-data-remote-clean,sim_00202,54878.0,54878,66083.0,66083,0.0009972621,0.0009972621,0.001200754,0.001200754,151.491825,151.491825,0.0,0.0,True,42.755205000000004,42.755205,7.105427357601002e-15,1.6618859288830453e-16,True,71.97217,71.97217,0.0,0.0,True,1.6510795,1.6510794999999998,2.220446049250313e-16,1.3448450236650102e-16,True,True
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,old-data-remote-clean,sim_00203,99383.0,99383,115599.0,115599,0.001805508,0.001805508,0.002100003,0.002100003,200.75571,200.7557099999,9.99875737761613e-11,4.980559396104404e-13,True,66.72152,66.72152,0.0,0.0,True,84.63663,84.63663,0.0,0.0,True,1.798549,1.798549,0.0,0.0,True,True
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,old-data-remote-clean,sim_00204,62068.0,62068,74775.0,74775,0.001127838,0.001127838,0.001358607,0.001358607,159.232705,159.232705,0.0,0.0,True,50.749825,50.749825,0.0,0.0,True,79.85050000000001,79.8505,1.4210854715202004e-14,1.7796826212988027e-16,True,1.7599575,1.7599575,0.0,0.0,True,True
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,old-data-remote-clean,sim_00205,73902.0,73902,89031.0,89031,0.001342753,0.001342753,0.001617508,0.001617508,159.315025,159.315025,0.0,0.0,True,58.966555,58.966555,0.0,0.0,True,86.6728,86.6728,0.0,0.0,True,1.8663784999999997,1.8663785,-2.220446049250313e-16,-1.1897083304647547e-16,True,True
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,old-data-remote-clean,sim_00206,58369.0,58369,70346.0,70346,0.001060661,0.001060661,0.001278173,0.001278173,167.258645,167.258645,0.0,0.0,True,46.819025,46.819025,0.0,0.0,True,78.074905,78.07490499999999,1.4210854715202004e-14,1.820156517027079e-16,True,1.864773,1.864773,0.0,0.0,True,True
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,old-data-remote-clean,sim_00207,52299.0,52299,62994.0,62994,0.0009504253,0.0009504253,0.001144655,0.001144655,143.159445,143.159445,0.0,0.0,True,50.385920000000006,50.385920000000006,0.0,0.0,True,75.96119,75.96119,0.0,0.0,True,1.9411245,1.9411245,0.0,0.0,True,True
P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,old-data-remote-clean,sim_00208,99440.0,99440,115599.0,115599,0.001806543,0.001806543,0.002100003,0.002100003,214.82080000000002,214.8208,2.842170943040401e-14,1.3230427142252523e-16,True,70.712775,70.71277500000001,-1.4210854715202004e-14,-2.0096587519301855e-16,True,87.96504,87.96503999999999,1.4210854715202004e-14,1.615511652720445e-16,True,2.2309115000000004,2.2309115000000004,0.0,0.0,True,True
P-189p966894809_VX-0p644468304217_LS-6p74843907822e-05_ST-388p1301819_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p48542724514e-06_H-851e5d4577,old-data-remote-clean,sim_00209,77292.0,77292,93163.0,93163,0.001404318,0.001404318,0.001692548,0.001692548,167.59314,167.59313999999998,2.842170943040401e-14,1.6958754654518683e-16,True,62.75649,62.75649,0.0,0.0,True,91.88422500000001,91.884225,1.4210854715202004e-14,1.5466044051851125e-16,True,2.0334399999999997,2.03344,-4.440892098500626e-16,-2.1839307274867348e-16,True,True
P-191p425479448_VX-0p407642571095_LS-6p68635438353e-05_ST-376p486404344_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18341923663e-05_H-9a0fcdd2aa,old-data-remote-clean,sim_00210,96786.0,96786,115599.0,115599,0.001758344,0.001758344,0.002100003,0.002100003,204.195,204.195,0.0,0.0,True,74.73629500000001,74.73629500000001,0.0,0.0,True,104.91977,104.9197699999,1.000017846308765e-10,9.531262280785767e-13,True,2.2674380000000003,2.2674380000000003,0.0,0.0,True,True
P-194p299416559_VX-0p806548050335_LS-7p3474496565e-05_ST-381p946978961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p98119430208e-06_H-b41981edcb,old-data-remote-clean,sim_00211,61752.0,61752,74434.0,74434,0.001122099,0.001122099,0.001352414,0.001352414,161.61605999999998,161.6160599999,9.99875737761613e-11,6.186735017313451e-13,True,54.766270000000006,54.766270000000006,0.0,0.0,True,83.92326,83.92326,0.0,0.0,True,2.126899,2.126899,0.0,0.0,True,True
P-196p499083559_VX-0p373706074139_LS-6p49065899682e-05_ST-353p001345311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p290886324e-05_H-b789300819,old-data-remote-clean,sim_00212,97168.0,97168,115599.0,115599,0.001765282,0.001765282,0.002100003,0.002100003,207.4467,207.4467,0.0,0.0,True,74.72211,74.72211,0.0,0.0,True,101.63498,101.63498,0.0,0.0,True,2.312,2.312,0.0,0.0,True,True
