experiment_name,partition,has_keyhole,T0_depth_um,max_depth_um,max_depth_relative_to_T0,T0_total_height_um,max_total_height_um,max_total_height_relative_to_T0,T0_kinetic_energy_nJ,max_kinetic_energy_nJ,max_kinetic_energy_relative_to_T0,keyhole_frames_before_T0,keyhole_frames_inside_T0,keyhole_frames_after_T0,keyhole_overlaps_T0,keyhole_timing_relative_to_T0
P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,new-data,True,74.74561,111.1982,before_T0,91.93308999999999,132.08569,before_T0,4.550764,4.714899,inside_T0,4.0,0.0,0.0,False,before_T0
P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe,new-data,True,172.31650000000002,302.6472,before_T0,188.86936500000002,324.91199,before_T0,4.962095,8.024811,before_T0,123.0,39.0,20.0,True,spans_multiple_T0_regions
P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,new-data,True,77.89432,115.89620000000001,before_T0,95.925955,137.38375000000002,before_T0,4.6995745,4.934411,before_T0,3.0,0.0,0.0,False,before_T0
P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1,new-data,True,300.4357,302.8148,before_T0,320.47623,330.06634,before_T0,8.504610000000001,11.562330000000001,before_T0,102.0,31.0,0.0,True,spans_multiple_T0_regions
P-435p358668153_VX-0p616312825798_LS-4p12302442682e-05_ST-330p720611029_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p82738960003e-06_H-4dbd940f3b,new-data,True,244.2168,301.9033,before_T0,260.48550000000006,327.08158000000003,before_T0,6.1098289999999995,11.25637,before_T0,131.0,39.0,23.0,True,spans_multiple_T0_regions
P-438p134561959_VX-0p25154969533_LS-4p05773405909e-05_ST-340p985774893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91776046347e-05_H-dfeedce527,new-data,True,300.0219,305.76939999999996,before_T0,318.51167000000004,324.62372999999997,before_T0,4.328587,6.3019490000000005,before_T0,47.0,16.0,0.0,True,spans_multiple_T0_regions
P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302,new-data,True,300.40695,302.8026,before_T0,322.61455,330.01391,before_T0,8.876052,10.86952,inside_T0,92.0,30.0,0.0,True,spans_multiple_T0_regions
P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,new-data,False,78.49817,105.0848,after_T0,95.95433,150.83701000000002,after_T0,4.3081819999999995,4.609414,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,new-data,True,172.47639999999998,302.4508,before_T0,189.84329000000002,326.20473,before_T0,6.897984,9.998776000000001,before_T0,121.0,39.0,21.0,True,spans_multiple_T0_regions
P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f,new-data,True,150.2361,311.9884,after_T0,167.50443,377.80835999999994,after_T0,5.234838,7.535393000000001,before_T0,118.0,22.0,4.0,True,spans_multiple_T0_regions
P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba,new-data,True,300.5299,303.489,before_T0,320.873165,331.20978,before_T0,8.392153,11.26872,before_T0,94.0,29.0,0.0,True,spans_multiple_T0_regions
P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,new-data,True,82.59582999999999,119.14800000000001,before_T0,104.38809,142.40344,after_T0,5.561748000000001,5.6921479999999995,inside_T0,2.0,0.0,0.0,False,before_T0
P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,new-data,True,78.60552000000001,147.8212,before_T0,96.147795,169.5765,before_T0,4.646357500000001,5.100802,before_T0,23.0,0.0,0.0,False,before_T0
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,new-data,True,172.24105000000003,311.9952,after_T0,188.563715,415.9685,after_T0,5.9967915000000005,7.013825,inside_T0,126.0,39.0,15.0,True,spans_multiple_T0_regions
P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,old-data-local,False,50.71019,51.0315,before_T0,74.86579499999999,76.24896,inside_T0,1.011336,1.155926,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,old-data-local,False,26.660185,26.93815,inside_T0,92.05556999999999,120.91751000000001,inside_T0,0.8618126,1.065237,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-105p276295276_VX-0p639039009111_LS-7p6636834293e-05_ST-367p44858305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p00822530836e-05_H-bf889bf790,old-data-local,False,34.838854999999995,35.43061,before_T0,62.371975000000006,111.20316,inside_T0,0.75972415,0.8474386,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-107p176159755_VX-0p320752066655_LS-8p75302281584e-05_ST-393p859643937_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p50400296819e-05_H-8daf8adcd4,old-data-local,False,,,,,,,,,,,,,,
P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,old-data-local,False,66.61901499999999,66.84565,inside_T0,84.0996,86.25291,inside_T0,1.0319310000000002,1.116801,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-110p234671953_VX-0p866589137882_LS-8p08580037422e-05_ST-348p980680204_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56679098795e-06_H-6705b84f8a,old-data-local,False,,,,,,,,,,,,,,
P-110p642328299_VX-0p274154737479_LS-7p4676600105e-05_ST-358p612942181_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p7596342297e-05_H-b40dbd8ddd,old-data-local,False,50.78583,51.032129999999995,inside_T0,69.70317499999999,72.43987,inside_T0,1.1239715000000001,1.1989539999999999,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-112p428225508_VX-0p704865651228_LS-6p30987392704e-05_ST-309p241492678_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84402849623e-06_H-30d8d23b36,old-data-local,False,,,,,,,,,,,,,,
P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790,old-data-local,False,,,,,,,,,,,,,,
P-113p286681534_VX-0p56768277259_LS-5p80401726566e-05_ST-302p148970527_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p13495658689e-05_H-bf889bf790,old-data-local,False,46.822900000000004,47.08422,before_T0,67.953605,69.7535,inside_T0,0.9312848499999999,0.9942878,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0,old-data-local,False,,,,,,,,,,,,,,
P-115p281467344_VX-0p424433079834_LS-5p4086019252e-05_ST-352p652659088_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13660334979e-05_H-d616b14147,old-data-local,False,54.700129999999994,54.97528,before_T0,80.9538,82.79026,inside_T0,1.104152,1.1586109999999998,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-116p440418649_VX-0p621036488786_LS-7p33150072515e-05_ST-327p034160515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p76785372538e-06_H-3f4a2df486,old-data-local,False,38.69279,42.834480000000006,before_T0,67.60227,69.55814,before_T0,0.9441440999999999,1.112079,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f,old-data-local,False,,,,,,,,,,,,,,
P-118p4900546_VX-0p535113778256_LS-4p79907961621e-05_ST-385p412174328_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p01513061154e-06_H-dd169576f0,old-data-local,False,46.77987,55.19167,before_T0,71.31503000000001,79.64477,before_T0,0.9997944000000001,1.22778,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f,old-data-local,False,,,,,,,,,,,,,,
P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b,old-data-local,False,,,,,,,,,,,,,,
P-122p399838052_VX-0p958262341264_LS-8p77032416896e-05_ST-376p830559352_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03423790676e-06_H-79d0c72bd8,old-data-local,False,30.58443,30.79184,inside_T0,57.02544,115.36062000000001,inside_T0,1.115704,1.32449,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-123p578555013_VX-0p413960648538_LS-5p40122226787e-05_ST-380p745973079_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16535729182e-05_H-f404b6f8f4,old-data-local,False,54.767900000000004,55.165389999999995,before_T0,82.15323,83.55259000000001,inside_T0,1.22083,1.2716720000000001,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-124p939831153_VX-0p895565001264_LS-4p79284796095e-05_ST-395p904294171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p38667834965e-06_H-cf6d926251,old-data-local,False,42.80561,43.23801,before_T0,63.481910000000006,64.73313,inside_T0,1.0323099999999998,1.1835110000000002,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-126p228008246_VX-0p201684842681_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p27081552964e-06_H-306f9d252b,old-data-local,False,,,,,,,,,,,,,,
P-126p429096271_VX-0p381791494837_LS-8p54596605095e-05_ST-336p470624887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p26354847299e-05_H-bf3689621a,old-data-local,False,50.78823,51.04531,inside_T0,80.10618500000001,83.07303,inside_T0,1.2522734999999998,1.344962,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-129p840936159_VX-0p750604494449_LS-8p84568803437e-05_ST-319p185657099_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p42698070514e-06_H-f575443233,old-data-local,False,34.760245,35.102650000000004,before_T0,65.331135,69.17854,after_T0,1.208273,1.351447,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-133p003569327_VX-0p736244453131_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p53962249042e-06_H-306f9d252b,old-data-local,False,,,,,,,,,,,,,,
P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,old-data-local,False,46.692314999999994,47.39063,before_T0,67.79281,69.98526000000001,before_T0,1.0885715,1.2261609999999998,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-133p757797566_VX-0p645163458122_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p89815386795e-06_H-306f9d252b,old-data-local,False,62.056760000000004,62.68266,inside_T0,87.94537,89.89089999999999,inside_T0,1.545804,1.716392,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-134p442185153_VX-0p806363522352_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p3187841709e-06_H-b0e5aed98c,old-data-local,False,50.8492,54.33847,inside_T0,76.45266,80.42445000000001,inside_T0,1.473876,1.619336,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-135p171981101_VX-0p652238458987_LS-5p89001447273e-05_ST-362p997098414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p39625291417e-06_H-01d46950f6,old-data-local,False,,,,,,,,,,,,,,
P-135p208661893_VX-0p295797438033_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-6p32116012922e-06_H-fb250c7cf9,old-data-local,True,119.1028,139.3355,inside_T0,139.68542000000002,161.16158000000001,inside_T0,1.474215,2.401708,inside_T0,0.0,21.0,0.0,True,inside_T0
P-136p115095044_VX-0p8200930762_LS-6p39666133344e-05_ST-362p502989524_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88240620853e-06_H-f575443233,old-data-local,False,42.780620000000006,43.09649,before_T0,68.658365,69.57585,inside_T0,1.2338040000000001,1.331254,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-136p984349172_VX-0p357723834949_LS-5p17808569448e-05_ST-373p061688931_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p34856001521e-05_H-270d04032e,old-data-local,False,58.804159999999996,62.86187,before_T0,82.71786,84.66794,inside_T0,1.4193765,1.470934,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-137p340072051_VX-0p708357837186_LS-8p48461574474e-05_ST-331p337392673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p81028761138e-06_H-701e6757d1,old-data-local,False,38.749285,39.08076,before_T0,69.379865,70.81954,inside_T0,1.2219185000000001,1.3771,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-137p601432421_VX-0p461948695475_LS-6p48780591522e-05_ST-397p490087405_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04429791669e-05_H-ef2aaf59fd,old-data-local,False,58.25875,59.140769999999996,before_T0,86.98210999999999,88.97212999999999,inside_T0,1.38681,1.535772,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-138p247900083_VX-0p876957934743_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p13212389961e-06_H-306f9d252b,old-data-local,False,,,,,,,,,,,,,,
P-139p278080234_VX-0p813607985113_LS-8p25985701782e-05_ST-356p830860854_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p9292935803e-06_H-6014a1f9c3,old-data-local,False,,,,,,,,,,,,,,
P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,old-data-local,True,86.1642,182.7274,inside_T0,105.02062,202.95859,inside_T0,1.473584,2.5252630000000003,inside_T0,0.0,10.0,0.0,True,inside_T0
P-140p320645521_VX-0p612281673664_LS-8p56006119926e-05_ST-348p910931315_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p87892372174e-06_H-dd169576f0,old-data-local,False,42.74968,46.86095,before_T0,74.64543499999999,77.08876000000001,before_T0,1.238601,1.466455,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-140p539865228_VX-0p255658736827_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p31358918074e-06_H-fb250c7cf9,old-data-local,True,,,,,,,,,,,,,,
P-140p573028588_VX-0p551169304036_LS-6p78791919712e-05_ST-377p8442615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p16896078445e-05_H-bf889bf790,old-data-local,False,,,,,,,,,,,,,,
P-140p974625597_VX-0p98622838083_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p89589248085e-06_H-b0e5aed98c,old-data-local,False,46.84275,47.28695,after_T0,69.59268500000002,70.72064,after_T0,1.496812,1.604071,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-143p879945116_VX-0p336279357485_LS-6p76007351295e-05_ST-398p207663754_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p91595257833e-05_H-bf889bf790,old-data-local,False,58.74863,62.29735,inside_T0,73.60055,77.70137999999999,inside_T0,1.111911,1.184057,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-143p909481867_VX-0p917293492006_LS-5p50242100517e-05_ST-352p206869428_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25908081225e-06_H-cf6d926251,old-data-local,False,46.50832,47.007250000000006,inside_T0,69.11158999999999,70.27737,inside_T0,1.326213,1.426299,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-144p684844876_VX-0p221020126644_LS-8p32765690701e-05_ST-337p418493583_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p18266122469e-05_H-73ae961aa0,old-data-local,False,58.73507,59.3659,inside_T0,72.09173,74.00094000000001,inside_T0,1.659752,1.802681,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-144p999955433_VX-0p569412101686_LS-7p52189895652e-05_ST-349p795043891_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p47210761544e-06_H-24e0a43587,old-data-local,False,49.850550000000005,54.99804,before_T0,80.41339,82.94683,before_T0,1.364982,1.504149,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-145p249113956_VX-0p501139719932_LS-7p51242767898e-05_ST-325p186450026_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62629863717e-06_H-30d8d23b36,old-data-local,False,,,,,,,,,,,,,,
P-145p536707456_VX-0p311971481812_LS-7p55813970315e-05_ST-356p422554756_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p54633384276e-05_H-f404b6f8f4,old-data-local,False,62.49203,62.834109999999995,before_T0,84.49150999999999,87.64448,inside_T0,1.605738,1.6819250000000001,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-146p427721311_VX-0p978546391515_LS-4p61745657385e-05_ST-377p807319924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p92988441309e-06_H-c321cc4e90,old-data-local,False,46.563705,47.39079,before_T0,65.87016,67.33623,before_T0,1.2361065,1.406102,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-149p217972816_VX-0p206404715799_LS-4p87379527164e-05_ST-365p118947745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p33721433367e-05_H-b40dbd8ddd,old-data-local,False,62.73913,62.83078999999999,inside_T0,76.34071,108.075484,before_T0,1.5031995,1.5507650000000002,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-149p254341218_VX-0p887957223036_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p10571289147e-06_H-306f9d252b,old-data-local,False,54.44253,54.95313,inside_T0,79.02216,80.61399,inside_T0,1.706918,1.8204989999999999,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-149p73987868_VX-0p504680707931_LS-6p9723584777e-05_ST-320p536129041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p55875770008e-06_H-95ed9fb76f,old-data-local,False,54.75336,62.61592,before_T0,84.75428,89.8629,inside_T0,1.479571,1.645834,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-149p779509657_VX-0p251536582152_LS-4p84927831067e-05_ST-381p35096431_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91786044071e-05_H-6af407d4ba,old-data-local,False,62.751915,62.97765,before_T0,78.973885,80.22075,inside_T0,1.667281,1.7773130000000001,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-150p924001842_VX-0p859014749555_LS-8p54585725094e-05_ST-302p841995718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p6158763345e-06_H-9bd689b964,old-data-local,False,,,,,,,,,,,,,,
P-151p505871803_VX-0p995509859725_LS-6p72580848008e-05_ST-301p996554082_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p84587928074e-06_H-73846c96ef,old-data-local,False,42.398039999999995,42.77122,inside_T0,66.58751000000001,67.52277,inside_T0,1.3873015,1.504361,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-151p630328889_VX-0p596649793105_LS-5p54888002616e-05_ST-323p086654154_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p0798550665e-05_H-bf889bf790,old-data-local,False,60.221,62.802820000000004,before_T0,82.28788000000002,85.85679,inside_T0,1.370451,1.498828,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-153p721476211_VX-0p579411174254_LS-7p49286492013e-05_ST-383p484527945_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32590191107e-06_H-8daf8adcd4,old-data-local,False,52.22291,58.48435,before_T0,82.31963999999999,86.37149,before_T0,1.4543255,1.660315,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-155p56408626_VX-0p882684317254_LS-6p13538276829e-05_ST-315p150952839_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p46528414374e-06_H-cda596b3bb,old-data-local,False,,,,,,,,,,,,,,
P-158p404299584_VX-0p530960738208_LS-8p44011119013e-05_ST-377p174397227_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p08564467365e-06_H-fa25be35ef,old-data-local,False,52.19154,58.79612,before_T0,84.50438,152.24474,before_T0,1.5760180000000001,1.838085,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-158p77294915_VX-0p755822601012_LS-5p98686493415e-05_ST-315p3922311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p38260961839e-06_H-0d7d85a8f4,old-data-local,False,,,,,,,,,,,,,,
P-159p365045029_VX-0p465685970522_LS-5p71815338387e-05_ST-335p270795676_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03591710045e-05_H-312d3c9a86,old-data-local,False,66.02616,70.89394,before_T0,94.3093,99.48655,inside_T0,1.7357719999999999,1.82831,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-160p556282667_VX-0p957190479289_LS-5p53708249108e-05_ST-363p791890923_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03987524677e-06_H-0590129dfb,old-data-local,False,46.845589999999994,47.2519,before_T0,68.50958999999999,69.85786,before_T0,1.518095,1.670534,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-161p701140241_VX-0p559592851831_LS-7p43216837725e-05_ST-378p872335114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p15136442488e-05_H-bf889bf790,old-data-local,False,62.67888000000001,63.07095,before_T0,118.67936499999999,157.82918,inside_T0,1.4011065,1.50214,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-163p117472792_VX-0p458171151631_LS-7p76324682791e-05_ST-309p146066051_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p05290797682e-05_H-45d75eceb5,old-data-local,False,,,,,,,,,,,,,,
P-163p341658752_VX-0p941874162971_LS-5p45765866009e-05_ST-310p281913475_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p12183133657e-06_H-b40dbd8ddd,old-data-local,False,46.81844,50.6134,before_T0,68.79976,73.13162,before_T0,1.5546505000000002,1.672931,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-166p164223082_VX-0p514604075971_LS-6p70362084208e-05_ST-302p957496397_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p25202137351e-05_H-bf889bf790,old-data-local,False,66.67379000000001,67.02459,inside_T0,85.82342,87.69639,inside_T0,1.435804,1.552589,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-166p614725594_VX-0p931765035172_LS-5p67575778907e-05_ST-364p064697506_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17740033261e-06_H-0744488b5e,old-data-local,False,50.62764,51.051970000000004,inside_T0,73.68124,74.97352,inside_T0,1.642684,1.790632,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-167p36850481_VX-0p484912828283_LS-7p82623244153e-05_ST-326p173250025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p94842850435e-06_H-31e40e99ef,old-data-local,False,,,,,,,,,,,,,,
P-167p779770961_VX-0p390580196452_LS-6p45833025222e-05_ST-394p852870083_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23511653864e-05_H-73ae961aa0,old-data-local,False,66.76979,67.16396999999999,inside_T0,95.021635,97.9377,inside_T0,1.9200795,2.007502,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-171p239447318_VX-0p969583751496_LS-7p40725617215e-05_ST-384p912438459_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p97545528746e-06_H-7931c20f4a,old-data-local,False,,,,,,,,,,,,,,
P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,old-data-local,False,66.73917,66.92866,inside_T0,82.81033000000001,84.66600999999999,inside_T0,1.979994,2.115421,inside_T0,0.0,0.0,0.0,False,no_Keyhole
