experiment_name,partition_before,target_extraction_valid_before,extraction_status_before,extraction_failure_reasons_before,T0_width_um_before,T0_depth_um_before,T0_total_height_um_before,T0_kinetic_energy_nJ_before,max_depth_um_before,max_total_height_um_before,max_kinetic_energy_nJ_before,G3_persistent_depth_um_before,R3_persistent_depth_width_ratio_before,T0_start_row_index_before,T0_end_row_index_before,T0_start_time_s_before,T0_end_time_s_before,active_region_start_row_index_before,active_region_end_row_index_before,has_conduction_before,has_keyhole_before,first_keyhole_label_frame_index_before,first_keyhole_timestep_before,keyhole_frame_count_before,keyhole_fraction_relevant_frames_before,partition_after,target_extraction_valid_after,extraction_status_after,extraction_failure_reasons_after,T0_width_um_after,T0_depth_um_after,T0_total_height_um_after,T0_kinetic_energy_nJ_after,max_depth_um_after,max_total_height_um_after,max_kinetic_energy_nJ_after,G3_persistent_depth_um_after,R3_persistent_depth_width_ratio_after,T0_start_row_index_after,T0_end_row_index_after,T0_start_time_s_after,T0_end_time_s_after,active_region_start_row_index_after,active_region_end_row_index_after,has_conduction_after,has_keyhole_after,first_keyhole_label_frame_index_after,first_keyhole_timestep_after,keyhole_frame_count_after,keyhole_fraction_relevant_frames_after,_merge,status_changed,changed_due_to_confirmed_sentinel_rule,difference_T0_width_um,difference_T0_depth_um,difference_T0_total_height_um,difference_T0_kinetic_energy_nJ,difference_max_depth_um,difference_max_total_height_um,difference_max_kinetic_energy_nJ,difference_G3_persistent_depth_um,difference_R3_persistent_depth_width_ratio,difference_T0_start_row_index,difference_T0_end_row_index,difference_T0_start_time_s,difference_T0_end_time_s,difference_active_region_start_row_index,difference_active_region_end_row_index,label_context_changed,previous_valid_target_changed_unexpectedly
P-219p728507107_VX-0p99152217595_LS-6p49667790705e-05_ST-393p045172137_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86536833974e-06_H-765e346b33,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b,old-data-local,True,PASS,,215.19369999999998,86.262795,114.232455,2.7006685,86.81653,116.84669,2.938342,86.70526499999998,0.40348394250535036,96490.0,115599.0,0.001752969,0.002100003,20061.0,115599.0,True,False,,,0,0.0,old-data-local,True,PASS,,215.19369999999998,86.262795,114.232455,2.7006685,86.81653,116.84669,2.938342,86.70526499999998,0.40348394250535036,96490.0,115599.0,0.001752969,0.002100003,20061.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790,old-data-local,True,PASS,,143.29097,66.77531,90.40928500000001,2.4035795,69.99999000000001,92.08007,2.4868159999999997,67.22159,0.468871344365674,57476.0,68795.0,0.001044444,0.001250006,12220.0,68795.0,True,False,,,0,0.0,old-data-local,True,PASS,,143.29097,66.77531,90.40928500000001,2.4035795,69.99999000000001,92.08007,2.4868159999999997,67.22159,0.468871344365674,57476.0,68795.0,0.001044444,0.001250006,12220.0,68795.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-220p462707704_VX-0p946752122114_LS-8p2300511791e-05_ST-313p968629329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p0954420807e-06_H-b41989dc4b,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-221p576145741_VX-0p645163458122_LS-7p3903246332e-05_ST-318p590626589_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-9p98654362553e-06_H-bf889bf790,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-222p052357041_VX-0p997941039436_LS-5p29599486117e-05_ST-383p923575745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83407377027e-06_H-02b1b704be,old-data-remote-clean,True,PASS,,126.775825,57.83656,79.172505,2.4520049999999998,59.10619,80.59832,2.652308,58.62358,0.46236389318062676,49951.0,60152.0,0.0009077838,0.001093042,9167.0,60152.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,126.775825,57.83656,79.172505,2.4520049999999998,59.10619,80.59832,2.652308,58.62358,0.46236389318062676,49951.0,60152.0,0.0009077838,0.001093042,9167.0,60152.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-222p079289377_VX-0p741891960581_LS-8p7279944479e-05_ST-335p366959171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p50245704137e-06_H-0f2c16c7e5,new-data,True,PASS,,187.36341000000002,58.950309999999995,91.73952999999999,2.50483,62.83974,95.73154000000001,2.628205,62.617895000000004,0.33512773122866757,67036.0,80924.0,0.001218061,0.001470278,11501.0,80924.0,True,False,,,0,0.0,new-data,True,PASS,,187.36341000000002,58.950309999999995,91.73952999999999,2.50483,62.83974,95.73154000000001,2.628205,62.617895000000004,0.33512773122866757,67036.0,80924.0,0.001218061,0.001470278,11501.0,80924.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,old-data-remote-clean,True,PASS,,151.72511,82.64709,108.60903,2.9810630000000002,155.835,180.33684999999997,4.411421,149.85005,0.9907914966340123,86189.0,103799.0,0.001565895,0.001885706,15761.0,103799.0,True,True,76.0,36703.0,164,0.784688995215311,old-data-remote-clean,True,PASS,,151.72511,82.64709,108.60903,2.9810630000000002,155.835,180.33684999999997,4.411421,149.85005,0.9907914966340123,86189.0,103799.0,0.001565895,0.001885706,15761.0,103799.0,True,True,76.0,36703.0,164,0.784688995215311,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd,old-data-local,True,PASS,,211.69135,74.55723499999999,106.46433499999999,2.7955949999999996,79.03657999999999,111.73184,2.9414830000000003,78.79657,0.3758748054374816,95858.0,115599.0,0.001741491,0.002100003,16907.0,115599.0,True,False,,,0,0.0,old-data-local,True,PASS,,211.69135,74.55723499999999,106.46433499999999,2.7955949999999996,79.03657999999999,111.73184,2.9414830000000003,78.79657,0.3758748054374816,95858.0,115599.0,0.001741491,0.002100003,16907.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-225p007853492_VX-0p825221323097_LS-8p70957490335e-05_ST-338p940755161_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p84585064393e-06_H-c2c7cd9590,new-data,True,PASS,,179.33855,58.68753,90.16445999999999,2.553097,58.96711,155.40060999999997,2.730346,58.85763,0.3276051192780102,60272.0,72749.0,0.001095221,0.001321814,10384.0,72749.0,True,False,,,0,0.0,new-data,True,PASS,,179.33855,58.68753,90.16445999999999,2.553097,58.96711,155.40060999999997,2.730346,58.85763,0.3276051192780102,60272.0,72749.0,0.001095221,0.001321814,10384.0,72749.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-225p435545826_VX-0p86531734725_LS-6p64530039846e-05_ST-364p26873014_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p57497271764e-06_H-d9fce10048,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-225p511353261_VX-0p242923031869_LS-6p38341457094e-05_ST-340p774386379_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p9858638211e-05_H-5cefbb31d2,old-data-remote-clean,True,PASS,,232.3887,74.68625,92.5095,2.562097,79.39003,96.79160999999999,2.780629,78.63338,0.35264830941900316,99531.0,115599.0,0.001808196,0.002100003,35259.0,115599.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,232.3887,74.68625,92.5095,2.562097,79.39003,96.79160999999999,2.780629,78.63338,0.35264830941900316,99531.0,115599.0,0.001808196,0.002100003,35259.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-226p380431899_VX-0p944850720806_LS-5p28066961668e-05_ST-329p382817534_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p10569606054e-06_H-5637cba0f4,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,old-data-remote-clean,True,PASS,,187.67103,70.60906,101.11397,2.747629,78.90024,108.93228,2.871725,78.64686,0.42931190888575516,86154.0,103952.0,0.001565259,0.001888485,14978.0,103952.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,187.67103,70.60906,101.11397,2.747629,78.90024,108.93228,2.871725,78.64686,0.42931190888575516,86154.0,103952.0,0.001565259,0.001888485,14978.0,103952.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-227p095146149_VX-0p485569900572_LS-4p61845747353e-05_ST-309p475761642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p93496630935e-06_H-c5f6eebf67,new-data,True,PASS,,159.19671,138.5759,162.66568999999998,2.781811,207.3806,226.77995,3.579347,187.6205,1.1760164980876044,96245.0,115599.0,0.001748519,0.002100003,18837.0,115599.0,False,True,70.0,38259.0,143,0.807909604519774,new-data,True,PASS,,159.19671,138.5759,162.66568999999998,2.781811,207.3806,226.77995,3.579347,187.6205,1.1760164980876044,96245.0,115599.0,0.001748519,0.002100003,18837.0,115599.0,False,True,70.0,38259.0,143,0.807909604519774,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-227p690023792_VX-0p392329282459_LS-7p92871102354e-05_ST-391p94840599_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p22961013075e-05_H-12074f4927,old-data-remote-clean,True,PASS,,235.1711,86.77511,115.66905000000001,2.8732349999999998,87.03117,118.33527000000001,3.024536,86.80308,0.37002403239477594,96727.0,115599.0,0.001757273,0.002100003,21247.0,115599.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,235.1711,86.77511,115.66905000000001,2.8732349999999998,87.03117,118.33527000000001,3.024536,86.80308,0.37002403239477594,96727.0,115599.0,0.001757273,0.002100003,21247.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b,old-data-local,True,PASS,,242.10655,78.729635,101.56347,2.9079835000000003,78.87527,103.83051999999999,3.1049089999999997,78.746745,0.32556446771801384,97978.0,115599.0,0.001779992,0.002100003,27494.0,115599.0,True,False,,,0,0.0,old-data-local,True,PASS,,242.10655,78.729635,101.56347,2.9079835000000003,78.87527,103.83051999999999,3.1049089999999997,78.746745,0.32556446771801384,97978.0,115599.0,0.001779992,0.002100003,27494.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-228p027925635_VX-0p505215249994_LS-8p46696228038e-05_ST-384p613421136_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p54864407413e-06_H-8eb307dfff,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-228p907235932_VX-0p414638318501_LS-7p95917332413e-05_ST-340p25610662_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16345267376e-05_H-02b1b704be,old-data-remote-clean,True,PASS,,228.77005,82.768745,112.966005,2.872807,86.4795,115.72570999999999,3.067443,86.37544,0.37831282049915405,96504.0,115599.0,0.001753223,0.002100003,20131.0,115599.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,228.77005,82.768745,112.966005,2.872807,86.4795,115.72570999999999,3.067443,86.37544,0.37831282049915405,96504.0,115599.0,0.001753223,0.002100003,20131.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,old-data-local,True,PASS,,188.76015,86.54001,115.42208,3.1060559999999997,124.05369999999999,195.51332,3.2759050000000003,123.4027,0.6655549377486271,96119.0,115599.0,0.001746231,0.002100003,18208.0,115599.0,True,True,162.0,90647.0,47,0.2655367231638418,old-data-local,True,PASS,,188.76015,86.54001,115.42208,3.1060559999999997,124.05369999999999,195.51332,3.2759050000000003,123.4027,0.6655549377486271,96119.0,115599.0,0.001746231,0.002100003,18208.0,115599.0,True,True,162.0,90647.0,47,0.2655367231638418,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,old-data-local,True,PASS,,199.27132,82.6434,108.13374,2.680261,82.94931,112.04443,2.821143,82.69717,0.415775554835289,97179.0,115599.0,0.001765482,0.002100003,23502.0,115599.0,True,False,,,0,0.0,old-data-local,True,PASS,,199.27132,82.6434,108.13374,2.680261,82.94931,112.04443,2.821143,82.69717,0.415775554835289,97179.0,115599.0,0.001765482,0.002100003,23502.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-229p39632192_VX-0p478464286668_LS-6p73160020334e-05_ST-313p601802213_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00825092644e-05_H-73ae961aa0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-229p433825146_VX-0p876957934743_LS-6p77377719261e-05_ST-358p900225798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p34693508648e-06_H-bf889bf790,old-data-local,True,PASS,,139.47870999999998,58.81311,82.58046,2.368245,62.4467,86.12769999999999,2.546193,62.228460000000005,0.4527317180831612,56795.0,68455.0,0.001032076,0.001243831,10171.0,68455.0,True,False,,,0,0.0,old-data-local,True,PASS,,139.47870999999998,58.81311,82.58046,2.368245,62.4467,86.12769999999999,2.546193,62.228460000000005,0.4527317180831612,56795.0,68455.0,0.001032076,0.001243831,10171.0,68455.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-230p324353521_VX-0p227660683076_LS-8p68191306555e-05_ST-386p564919231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p11899592755e-05_H-0602c4a780,new-data,True,PASS,,270.37579999999997,74.64661000000001,91.92989999999999,3.041865,74.786,98.62652,3.691051,74.60725500000001,0.28748739592091543,99537.0,115599.0,0.001808305,0.002100003,35287.0,115599.0,True,False,,,0,0.0,new-data,True,PASS,,270.37579999999997,74.64661000000001,91.92989999999999,3.041865,74.786,98.62652,3.691051,74.60725500000001,0.28748739592091543,99537.0,115599.0,0.001808305,0.002100003,35287.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-231p081894821_VX-0p850370876493_LS-5p5190986405e-05_ST-302p777484886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67296074733e-06_H-179e4a5e71,new-data,True,PASS,,143.04066500000002,62.65886999999999,86.97557499999999,2.5334649999999996,66.55402000000001,90.37699,2.7421219999999997,62.800715,0.43951235971907254,58596.0,70597.0,0.001064784,0.001282732,10611.0,70597.0,True,False,,,0,0.0,new-data,True,PASS,,143.04066500000002,62.65886999999999,86.97557499999999,2.5334649999999996,66.55402000000001,90.37699,2.7421219999999997,62.800715,0.43951235971907254,58596.0,70597.0,0.001064784,0.001282732,10611.0,70597.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-232p272231119_VX-0p829414389208_LS-6p88203473429e-05_ST-337p761722106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p81629721619e-06_H-24e0a43587,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-233p106311211_VX-0p310101846937_LS-6p6327379673e-05_ST-336p786172861_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p55565684328e-05_H-add9572a86,new-data,True,PASS,,230.96560000000002,82.64645,105.04311,2.794187,82.84798,107.74504999999999,2.887191,82.59051000000001,0.3580815927193547,97975.0,115599.0,0.001779938,0.002100003,27475.0,115599.0,True,False,,,0,0.0,new-data,True,PASS,,230.96560000000002,82.64645,105.04311,2.794187,82.84798,107.74504999999999,2.887191,82.59051000000001,0.3580815927193547,97975.0,115599.0,0.001779938,0.002100003,27475.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-233p11801175_VX-0p947725383123_LS-6p63357513021e-05_ST-310p062780041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p09020934642e-06_H-1d842653b1,new-data,True,PASS,,142.84454,58.74257,85.20879000000001,2.8419269999999996,59.03615,139.20218,2.9480440000000003,58.91176000000001,0.41184460536845313,52533.0,63341.0,0.000954675,0.001150957,9321.0,63341.0,True,False,,,0,0.0,new-data,True,PASS,,142.84454,58.74257,85.20879000000001,2.8419269999999996,59.03615,139.20218,2.9480440000000003,58.91176000000001,0.41184460536845313,52533.0,63341.0,0.000954675,0.001150957,9321.0,63341.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-233p918914285_VX-0p55009860706_LS-6p76633993968e-05_ST-363p156889773_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76955611431e-06_H-9f078c62f6,new-data,True,PASS,,188.91404,73.72658,104.23083,2.837739,82.8999,112.63362,2.93689,82.49965,0.43240407302180106,90455.0,109151.0,0.001643369,0.001982903,15683.0,109151.0,True,False,,,0,0.0,new-data,True,PASS,,188.91404,73.72658,104.23083,2.837739,82.8999,112.63362,2.93689,82.49965,0.43240407302180106,90455.0,109151.0,0.001643369,0.001982903,15683.0,109151.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-234p126702838_VX-0p687075747958_LS-6p17120592739e-05_ST-378p601004081_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p02123545672e-06_H-9aef4c9512,old-data-local,True,PASS,,167.17103999999998,70.65697999999999,98.02914,2.73258,74.59258000000001,101.08865000000002,3.736131,74.31175999999999,0.4455054326717426,72466.0,87384.0,0.001316674,0.001587597,12811.0,87384.0,True,False,,,0,0.0,old-data-local,True,PASS,,167.17103999999998,70.65697999999999,98.02914,2.73258,74.59258000000001,101.08865000000002,3.736131,74.31175999999999,0.4455054326717426,72466.0,87384.0,0.001316674,0.001587597,12811.0,87384.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-234p345987256_VX-0p872091919433_LS-7p00578367301e-05_ST-333p182550298_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p53166529298e-06_H-b41981edcb,old-data-remote-clean,True,PASS,,159.00522,58.83496,86.9659,2.802098,62.631299999999996,90.08531,3.082949,62.3715,0.39234733989236614,57071.0,68837.0,0.001037089,0.001250769,10024.0,68837.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,159.00522,58.83496,86.9659,2.802098,62.631299999999996,90.08531,3.082949,62.3715,0.39234733989236614,57071.0,68837.0,0.001037089,0.001250769,10024.0,68837.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-235p890696826_VX-0p62852965691_LS-7p09715556056e-05_ST-349p581827429_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p6752473809e-06_H-765072ed36,old-data-remote-clean,True,PASS,,183.33090499999997,70.88499999999999,101.14177500000001,2.821551,74.97139,105.22274,2.9475499999999997,74.82339,0.4089699576725173,79157.0,95526.0,0.001438188,0.001735462,13694.0,95526.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,183.33090499999997,70.88499999999999,101.14177500000001,2.821551,74.97139,105.22274,2.9475499999999997,74.82339,0.4089699576725173,79157.0,95526.0,0.001438188,0.001735462,13694.0,95526.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-236p206080041_VX-0p584146530445_LS-8p43378292301e-05_ST-319p849522294_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p25840838144e-06_H-b41981edcb,old-data-remote-clean,True,PASS,,204.82440000000003,70.73367999999999,102.64690999999999,2.831735,75.02262,107.90944,2.9172190000000002,74.86163,0.3650302950430967,85091.0,102787.0,0.001545954,0.001867327,14323.0,102787.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,204.82440000000003,70.73367999999999,102.64690999999999,2.831735,75.02262,107.90944,2.9172190000000002,74.86163,0.3650302950430967,85091.0,102787.0,0.001545954,0.001867327,14323.0,102787.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-236p369825033_VX-0p606859942193_LS-6p45901770765e-05_ST-328p218563755_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p94931460723e-06_H-0e4c2fc094,new-data,True,PASS,,175.66239000000002,71.80616500000001,101.17085500000002,2.803819,79.34149000000001,107.52902,2.904193,78.72644,0.4503745811725081,82016.0,98939.0,0.00149011,0.001797445,14340.0,98939.0,True,False,,,0,0.0,new-data,True,PASS,,175.66239000000002,71.80616500000001,101.17085500000002,2.803819,79.34149000000001,107.52902,2.904193,78.72644,0.4503745811725081,82016.0,98939.0,0.00149011,0.001797445,14340.0,98939.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-236p763849841_VX-0p800191513041_LS-6p78517796151e-05_ST-355p994293515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02870753363e-06_H-eb41f0639c,old-data-local,True,PASS,,163.26638,63.872535000000006,91.66143,2.86236,67.04621,95.06188,2.984486,66.77541,0.4151735147857281,62199.0,75026.0,0.001130217,0.001363166,10908.0,75026.0,True,False,,,0,0.0,old-data-local,True,PASS,,163.26638,63.872535000000006,91.66143,2.86236,67.04621,95.06188,2.984486,66.77541,0.4151735147857281,62199.0,75026.0,0.001130217,0.001363166,10908.0,75026.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
