simulation_id,fold_index,observed_depth_um,B_predicted_mean_um,C_predicted_mean_um,B_residual_um,C_residual_um,B_absolute_error_um,C_absolute_error_um,absolute_error_C_minus_B_um,B_squared_error_um2,C_squared_error_um2,squared_error_C_minus_B_um2,paired_outcome
sim_00140,129,69.76327500000001,69.14073277409983,67.59019892849648,0.622542225900176,2.17307607150353,0.622542225900176,2.17307607150353,1.5505338456033542,0.38755882302874584,4.722259612541216,4.33470078951247,B_improved
sim_00141,130,54.84386,55.91438340661929,55.09553834799146,-1.0705234066192872,-0.25167834799145794,1.0705234066192872,0.25167834799145794,-0.8188450586278293,1.1460203641197637,0.0633419908477094,-1.0826783732720544,C_improved
sim_00142,131,62.75744,64.49800491260072,65.06650200690274,-1.7405649126007177,-2.309062006902735,1.7405649126007177,2.309062006902735,0.5684970943020176,3.029566214976744,5.3317673517216875,2.3022011367449435,B_improved
sim_00143,132,22.84292,23.624741522886133,24.810368129469627,-0.7818215228861334,-1.967448129469627,0.7818215228861334,1.967448129469627,1.1856266065834937,0.6112448936479927,3.8708521421535345,3.259607248505542,B_improved
sim_00144,133,30.79568,31.475883038312592,34.655868439779525,-0.680203038312591,-3.860188439779524,0.680203038312591,3.860188439779524,3.179985401466933,0.46267617332968014,14.901054790607475,14.438378617277795,B_improved
sim_00145,134,38.651335,37.06152445125207,35.18311508809784,1.5898105487479341,3.4682199119021604,1.5898105487479341,3.4682199119021604,1.8784093631542262,2.5274975809102074,12.02854935731463,9.501051776404422,B_improved
sim_00146,135,38.8958,42.24987370912465,42.1832051186738,-3.3540737091246484,-3.287405118673796,3.3540737091246484,3.287405118673796,-0.0666685904508526,11.249810446241177,10.807032414282673,-0.44277803195850396,C_improved
sim_00147,136,22.88304,24.130398637787888,25.283319359221696,-1.2473586377878867,-2.4002793592216953,1.2473586377878867,2.4002793592216953,1.1529207214338086,1.5559035712640523,5.761341002305712,4.205437431041659,B_improved
sim_00148,137,30.81749,29.68966545084534,30.047743789437103,1.12782454915466,0.7697462105628965,1.12782454915466,0.7697462105628965,-0.3580783385917634,1.271988213675912,0.592509228675939,-0.679478984999973,C_improved
sim_00149,138,34.812685,35.65716393359993,35.02662028289842,-0.8444789335999303,-0.21393528289841868,0.8444789335999303,0.21393528289841868,-0.6305436507015116,0.7131446692940755,0.04576830526882643,-0.667376364025249,C_improved
sim_00150,139,34.85407,34.44279943903187,34.69942185151683,0.4112705609681271,0.15464814848316877,0.4112705609681271,0.15464814848316877,-0.2566224124849583,0.16914347431903795,0.023916049829272215,-0.14522742448976572,C_improved
sim_00151,140,26.83881,25.735676687226196,24.603127607280456,1.103133312773803,2.235682392719543,1.103133312773803,2.235682392719543,1.1325490799457398,1.2169031057513051,4.99827576111618,3.7813726553648754,B_improved
sim_00152,141,50.746759999999995,49.23277127852771,44.77092706893916,1.5139887214722876,5.975832931060836,1.5139887214722876,5.975832931060836,4.461844209588548,2.292161848745292,35.71057921995114,33.41841737120585,B_improved
sim_00153,142,26.6876,25.703379600630257,26.26792345895537,0.9842203993697431,0.41967654104463037,0.9842203993697431,0.41967654104463037,-0.5645438583251128,0.9686897945355367,0.1761283991031853,-0.7925613954323514,C_improved
sim_00155,143,26.80431,27.826631050406082,28.835987271338173,-1.022321050406081,-2.0316772713381717,1.022321050406081,2.0316772713381717,1.0093562209320908,1.0451403301033926,4.127712534872119,3.0825722047687263,B_improved
sim_00156,144,30.78383,30.436532039105867,31.075668576249424,0.34729796089413156,-0.29183857624942533,0.34729796089413156,0.29183857624942533,-0.05545938464470623,0.12061587364122174,0.08516975458729165,-0.035446119053930095,C_improved
sim_00157,145,30.818129999999996,30.100484476436858,28.606415716326413,0.7176455235631387,2.211714283673583,0.7176455235631387,2.211714283673583,1.4940687601104443,0.5150150974902115,4.891680072605751,4.376664975115539,B_improved
sim_00158,146,18.77861,17.423704708495528,18.98936802451403,1.3549052915044726,-0.21075802451402836,1.3549052915044726,0.21075802451402836,-1.1441472669904442,1.8357683489468197,0.04441894489705578,-1.791349404049764,C_improved
sim_00159,147,30.97721,30.773973810053743,30.141625536364774,0.20323618994625647,0.8355844636352252,0.20323618994625647,0.8355844636352252,0.6323482736889687,0.04130494890387084,0.698201395868567,0.6568964469646962,B_improved
sim_00160,148,29.70513,30.712465337691967,29.342403587304254,-1.0073353376919663,0.36272641269574635,1.0073353376919663,0.36272641269574635,-0.6446089249962199,1.0147244825629878,0.1315704504671249,-0.8831540320958629,C_improved
sim_00161,149,38.774775,36.747286169670026,37.171500761119916,2.027488830329972,1.6032742388800827,2.027488830329972,1.6032742388800827,-0.42421459144988916,4.110710957112797,2.5704882850565083,-1.5402226720562888,C_improved
sim_00162,150,34.748655,33.72205193998581,35.01130402322705,1.0266030600141889,-0.2626490232270484,1.0266030600141889,0.2626490232270484,-0.7639540367871405,1.0539138428304964,0.06898450940212261,-0.9849293334283737,C_improved
sim_00163,151,35.046245,38.48311344913243,37.08353342890536,-3.436868449132433,-2.037288428905363,3.436868449132433,2.037288428905363,-1.39958002022707,11.812064736641975,4.1505441425516825,-7.661520594090293,C_improved
sim_00164,152,46.795790000000004,45.057563742988926,46.59207252640179,1.7382262570110782,0.20371747359821057,1.7382262570110782,0.20371747359821057,-1.5345087834128677,3.021430520562743,0.04150080904923762,-2.9799297115135057,C_improved
sim_00165,153,31.75458,32.55418834867857,33.07051648872257,-0.7996083486785714,-1.315936488722567,0.7996083486785714,1.315936488722567,0.5163281400439956,0.6393735112764719,1.731688842351479,1.0923153310750071,B_improved
sim_00166,154,26.793985,28.339855249836713,29.322424418025438,-1.5458702498367138,-2.528439418025439,1.5458702498367138,2.528439418025439,0.982569168188725,2.389714829330224,6.39300589062482,4.003291061294595,B_improved
sim_00167,155,34.791975,36.767036355425276,36.05658452959695,-1.9750613554252752,-1.264609529596946,1.9750613554252752,1.264609529596946,-0.7104518258283292,3.900867357694325,1.599237262347409,-2.3016300953469164,C_improved
sim_00168,156,30.767740000000003,30.34857725047394,30.001581500065658,0.4191627495260626,0.7661584999343454,0.4191627495260626,0.7661584999343454,0.3469957504082828,0.17569741059024868,0.5869988470216463,0.4113014364313976,B_improved
sim_00169,157,42.82515,45.089393451137624,46.43054149491581,-2.2642434511376237,-3.605391494915807,2.2642434511376237,3.605391494915807,1.3411480437781833,5.126798406019617,12.998847831611238,7.872049425591621,B_improved
sim_00170,158,46.08216,44.70889681141472,45.811765300422046,1.373263188585284,0.27039469957795603,1.373263188585284,0.27039469957795603,-1.102868489007328,1.885851785123421,0.07311329355985309,-1.812738491563568,C_improved
sim_00171,159,34.8804,35.453527011750225,35.39578906770302,-0.5731270117502234,-0.5153890677030191,0.5731270117502234,0.5153890677030191,-0.05773794404720434,0.32847457159774074,0.26562589110778717,-0.06284868048995357,C_improved
sim_00172,160,34.68289,33.801674986132085,33.60973914746243,0.8812150138679158,1.073150852537573,0.8812150138679158,1.073150852537573,0.19193583866965724,0.776539900666231,1.1516527523021198,0.3751128516358888,B_improved
sim_00173,161,42.79696,44.289448299614136,45.58391880198684,-1.4924882996141378,-2.7869588019868416,1.4924882996141378,2.7869588019868416,1.294470502372704,2.2275213244851004,7.767139363971932,5.5396180394868315,B_improved
sim_00174,162,42.82524,43.38014224976956,43.303736067709956,-0.5549022497695617,-0.4784960677099548,0.5549022497695617,0.4784960677099548,-0.07640618205960692,0.30791650679932103,0.22895848681388964,-0.0789580199854314,C_improved
sim_00175,163,26.81054,25.623672737754678,25.827752980290317,1.1868672622453218,0.9827870197096829,1.1868672622453218,0.9827870197096829,-0.20408024253563894,1.4086538981897054,0.9658703261098406,-0.44278357207986485,C_improved
sim_00176,164,26.82025,27.106243109852407,27.658015919888552,-0.2859931098524058,-0.8377659198885503,0.2859931098524058,0.8377659198885503,0.5517728100361445,0.08179205888305024,0.701851736526709,0.6200596776436587,B_improved
sim_00177,165,50.67512,52.19785366135089,51.957953808738445,-1.522733661350891,-1.2828338087384452,1.522733661350891,1.2828338087384452,-0.23989985261244584,2.31871780341109,1.645662580842386,-0.6730552225687041,C_improved
sim_00178,166,50.253045,49.302323089330564,49.68290870851768,0.9507219106694365,0.5701362914823207,0.9507219106694365,0.5701362914823207,-0.38058561918711575,0.9038721514269439,0.32505539086521373,-0.5788167605617301,C_improved
sim_00179,167,38.26238,38.60832274550938,39.03064883104227,-0.3459427455093831,-0.7682688310422705,0.3459427455093831,0.7682688310422705,0.4223260855328874,0.11967638317056979,0.5902369967510568,0.470560613580487,B_improved
sim_00180,168,35.697935,38.94750618088741,40.370467563344455,-3.2495711808874077,-4.672532563344454,3.2495711808874077,4.672532563344454,1.4229613824570464,10.559712859653981,21.832560555514295,11.272847695860314,B_improved
sim_00181,169,38.81103,40.36926479674622,40.30751923368898,-1.5582347967462198,-1.4964892336889761,1.5582347967462198,1.4964892336889761,-0.06174556305724366,2.428095681790733,2.239480026547019,-0.18861565524371393,C_improved
sim_00182,170,34.705600000000004,32.62055226405286,31.900401482772445,2.0850477359471427,2.8051985172275593,2.0850477359471427,2.8051985172275593,0.7201507812804167,4.347424061178305,7.869138721055697,3.521714659877392,B_improved
sim_00183,171,38.797700000000006,39.47857134931813,38.899912197517565,-0.6808713493181244,-0.10221219751755939,0.6808713493181244,0.10221219751755939,-0.578659151800565,0.4635857943222834,0.010447333321368574,-0.4531384610009148,C_improved
sim_00184,172,54.712819999999994,54.41222354704212,54.70099945754803,0.3005964529578762,0.0118205424519644,0.3005964529578762,0.0118205424519644,-0.2887759105059118,0.09035822753085666,0.00013972522385869254,-0.09021850230699797,C_improved
sim_00185,173,42.579249999999995,41.21659590323766,41.36773061317663,1.3626540967623342,1.2115193868233618,1.3626540967623342,1.2115193868233618,-0.15113470993897238,1.8568261874231728,1.4677792246488546,-0.3890469627743183,C_improved
sim_00186,174,54.80547,54.876804269556196,55.03502104831306,-0.07133426955619626,-0.22955104831306272,0.07133426955619626,0.22955104831306272,0.15821677875686646,0.005088578013116069,0.052693683781626054,0.04760510576850999,B_improved
sim_00187,175,42.799980000000005,45.856297266262715,44.451015093250724,-3.0563172662627096,-1.6510350932507194,3.0563172662627096,1.6510350932507194,-1.4052821730119902,9.341075232055562,2.725916879145412,-6.61515835291015,C_improved
sim_00188,176,41.970749999999995,40.992488747209535,34.95234303159981,0.9782612527904604,7.0184069684001855,0.9782612527904604,7.0184069684001855,6.040145715609725,0.9569950787111611,49.258036374088285,48.301041295377125,B_improved
sim_00189,177,58.732130000000005,56.090628389810604,54.960474471119504,2.641501610189401,3.771655528880501,2.641501610189401,3.771655528880501,1.1301539186911,6.9775307566331985,14.225385428534853,7.2478546719016546,B_improved
sim_00190,178,46.768860000000004,44.96319732093486,45.35698256905047,1.8056626790651435,1.4118774309495308,1.8056626790651435,1.4118774309495308,-0.3937852481156128,3.2604177105687118,1.993397880024647,-1.2670198305440648,C_improved
sim_00191,179,42.746210000000005,43.16350162754728,43.80945245378537,-0.41729162754727156,-1.0632424537853638,0.41729162754727156,1.0632424537853638,0.6459508262380922,0.17413230242105082,1.1304845155315213,0.9563522131104705,B_improved
sim_00192,180,58.78432,59.35640288036763,61.62581426101119,-0.5720828803676312,-2.841494261011192,0.5720828803676312,2.841494261011192,2.269411380643561,0.32727882200972547,8.074089635359542,7.746810813349816,B_improved
sim_00193,181,42.83726,43.709471915983826,44.40340638537815,-0.8722119159838257,-1.566146385378147,0.8722119159838257,1.566146385378147,0.6939344693943212,0.7607536263841763,2.4528145004330355,1.6920608740488592,B_improved
sim_00194,182,34.844680000000004,36.71650621506235,36.92504536754191,-1.8718262150623488,-2.0803653675419085,1.8718262150623488,2.0803653675419085,0.20853915247955968,3.5037333793946384,4.32792006246778,0.8241866830731417,B_improved
sim_00195,183,44.544525,44.911166073621885,45.3987583645344,-0.366641073621885,-0.8542333645344016,0.366641073621885,0.8542333645344016,0.48759229091251655,0.13442567686660853,0.7297146410837638,0.5952889642171553,B_improved
sim_00196,184,62.305429999999994,59.154246271930475,58.300383203228094,3.151183728069519,4.0050467967719,3.151183728069519,4.0050467967719,0.8538630687023812,9.929958888050113,16.040399844332857,6.110440956282744,B_improved
sim_00197,185,58.84488,60.89359789614303,61.28039978174101,-2.0487178961430246,-2.4355197817410073,2.0487178961430246,2.4355197817410073,0.3868018855979827,4.197245017976701,5.931756607251764,1.7345115892750629,B_improved
sim_00198,186,62.710519999999995,61.38800221453698,61.080230822617594,1.3225177854630132,1.6302891773824015,1.3225177854630132,1.6302891773824015,0.3077713919193883,1.7490532928659928,2.6578428018901876,0.9087895090241949,B_improved
sim_00199,187,52.424895,57.246246949494285,60.38462320806798,-4.821351949494286,-7.959728208067979,4.821351949494286,7.959728208067979,3.138376258573693,23.24543462089235,63.35727314631308,40.11183852542072,B_improved
sim_00200,188,42.7637,42.301636932377235,41.51633026257705,0.46206306762276483,1.2473697374229502,0.46206306762276483,1.2473697374229502,0.7853066698001854,0.21350227846095976,1.5559312618385996,1.34242898337764,B_improved
sim_00201,189,38.79092,39.825588653518075,40.5966051615888,-1.0346686535180751,-1.8056851615887979,1.0346686535180751,1.8056851615887979,0.7710165080707228,1.0705392225729067,3.260498902781963,2.189959680209056,B_improved
sim_00202,190,42.755205000000004,41.25175049229412,41.4244114412687,1.5034545077058823,1.3307935587313011,1.5034545077058823,1.3307935587313011,-0.17266094897458117,2.2603754567411367,1.771011495960721,-0.48936396078041566,C_improved
sim_00203,191,66.72152,72.81915964700733,72.85102321368073,-6.097639647007327,-6.129503213680735,6.097639647007327,6.129503213680735,0.03186356667340817,37.18120926475564,37.570809646522456,0.38960038176681877,B_improved
sim_00204,192,50.749825,50.25108522848581,48.88088729486978,0.49873977151418813,1.8689377051302216,0.49873977151418813,1.8689377051302216,1.3701979336160335,0.2487413596900246,3.492928145657419,3.2441867859673943,B_improved
sim_00205,193,58.966555,58.55650577682377,57.602870570298364,0.41004922317623027,1.3636844297016353,0.41004922317623027,1.3636844297016353,0.953635206525405,0.1681403654274299,1.8596352238106744,1.6914948583832445,B_improved
sim_00206,194,46.819025,45.313568883657794,46.12942073216171,1.5054561163422093,0.6896042678382912,1.5054561163422093,0.6896042678382912,-0.8158518485039181,2.2663981182321677,0.4755540462207857,-1.790844072011382,C_improved
sim_00207,195,50.385920000000006,49.75496340933512,50.020104991025605,0.6309565906648871,0.3658150089744012,0.6309565906648871,0.3658150089744012,-0.26514158169048585,0.39810621930345785,0.13382062079094126,-0.2642855985125166,C_improved
sim_00208,196,70.71277500000001,65.88120669104457,65.38375017820245,4.83156830895544,5.32902482179756,4.83156830895544,5.32902482179756,0.49745651284212045,23.344052324102528,28.39850555133452,5.054453227231992,B_improved
sim_00209,197,62.75649,63.802887345426235,63.531972469835054,-1.0463973454262359,-0.7754824698350546,1.0463973454262359,0.7754824698350546,-0.2709148755911812,1.094947404515073,0.6013730610214765,-0.49357434349359663,C_improved
sim_00210,198,74.73629500000001,73.68102423996024,74.40224870288313,1.0552707600397753,0.3340462971168847,1.0552707600397753,0.3340462971168847,-0.7212244629228906,1.1135963769949249,0.11158692861750202,-1.002009448377423,C_improved
sim_00211,199,54.766270000000006,55.952328049668935,56.6886775833373,-1.1860580496689295,-1.9224075833372964,1.1860580496689295,1.9224075833372964,0.736349533668367,1.4067336971844648,3.6956509164727445,2.2889172192882796,B_improved
sim_00212,200,74.72211,75.08530063312759,76.71997402756861,-0.36319063312758715,-1.9978640275686104,0.36319063312758715,1.9978640275686104,1.6346733944410232,0.1319074359916176,3.991460672652669,3.8595532366610517,B_improved
sim_00213,201,74.78072999999999,74.25998052518696,74.3509603366908,0.5207494748130301,0.4297696633091874,0.5207494748130301,0.4297696633091874,-0.09097981150384271,0.2711800155180467,0.18470196350089232,-0.08647805201715439,C_improved
sim_00214,202,78.71352,73.57334399632198,73.78067545449751,5.140176003678022,4.9328445455024905,5.140176003678022,4.9328445455024905,-0.20733145817553122,26.421409348787357,24.332955310093674,-2.0884540386936834,C_improved
sim_00215,203,74.74495499999999,79.46913322488122,79.14987412504541,-4.7241782248812285,-4.404919125045424,4.7241782248812285,4.404919125045424,-0.31925909983580425,22.317859900441956,19.403312498190946,-2.91454740225101,C_improved
sim_00216,204,74.78965,76.4272237731608,76.85335325000625,-1.6375737731608098,-2.063703250006256,1.6375737731608098,2.063703250006256,0.4261294768454462,2.681647862544131,4.258871104086383,1.577223241542252,B_improved
sim_00217,205,70.85820000000001,76.88438413925608,76.63791256268259,-6.026184139256074,-5.779712562682576,6.026184139256074,5.779712562682576,-0.24647157657349794,36.31489528022147,33.40507730723079,-2.9098179729906803,C_improved
sim_00218,206,78.72033,79.2571281017279,79.0722848485778,-0.5367981017278964,-0.35195484857779036,0.5367981017278964,0.35195484857779036,-0.18484325315010608,0.28815220201867303,0.12387221543741533,-0.1642799865812577,C_improved
sim_00219,207,66.73003,69.36656015493058,69.47320866860461,-2.6365301549305826,-2.743178668604614,2.6365301549305826,2.743178668604614,0.10664851367403116,6.951291257858282,7.525029207887382,0.5737379500291002,B_improved
sim_00220,208,54.88171,55.18860326645792,54.335091359521606,-0.30689326645791937,0.5466186404783926,0.30689326645791937,0.5466186404783926,0.23972537402047323,0.0941834769972115,0.29879193811844623,0.20460846112123474,B_improved
sim_00221,209,57.83656,56.94179685715039,57.380183074953145,0.8947631428496052,0.4563769250468539,0.8947631428496052,0.4563769250468539,-0.43838621780275133,0.8006010818021031,0.2082798977152217,-0.5923211840868814,C_improved
sim_00223,210,74.68625,72.38592883620393,70.76575466815612,2.3003211637960703,3.920495331843881,2.3003211637960703,3.920495331843881,1.6201741680478108,5.291477456608107,15.370283647009664,10.078806190401558,B_improved
sim_00224,211,70.60906,74.63458372958068,73.00370567282194,-4.025523729580684,-2.3946456728219374,4.025523729580684,2.3946456728219374,-1.6308780567587462,16.204841297417175,5.734327898364829,-10.470513399052347,C_improved
sim_00225,212,86.77511,82.42958891773077,82.72048923181237,4.345521082269229,4.0546207681876325,4.345521082269229,4.0546207681876325,-0.2909003140815969,18.883553476446334,16.439949573818467,-2.443603902627867,C_improved
sim_00226,213,82.768745,80.32194321700842,82.54883002119725,2.446801782991571,0.21991497880274835,2.446801782991571,0.21991497880274835,-2.2268868041888226,5.986838965250731,0.048362597901813256,-5.938476367348917,C_improved
sim_00227,214,58.83496,60.23932673615643,60.743613294798735,-1.404366736156426,-1.9086532947987322,1.404366736156426,1.9086532947987322,0.5042865586423062,1.9722459296226527,3.6429573997460563,1.6707114701234036,B_improved
sim_00228,215,70.88499999999999,72.41971343673166,70.98604462592046,-1.5347134367316642,-0.10104462592046559,1.5347134367316642,0.10104462592046559,-1.4336688108111986,2.3553453328847156,0.010210016427406828,-2.3451353164573088,C_improved
sim_00229,216,70.73367999999999,73.18852259848717,72.44381849093955,-2.4548425984871756,-1.7101384909395563,2.4548425984871756,1.7101384909395563,-0.7447041075476193,6.026252183347268,2.924573658193023,-3.1016785251542456,C_improved
sim_00230,217,94.365085,81.76176275558008,83.60193864740634,12.603322244419914,10.763146352593651,12.603322244419914,10.763146352593651,-1.840175891826263,158.84373159668982,115.84531940735002,-42.9984121893398,C_improved
sim_00231,218,58.81433,57.45551769949818,57.109599630978096,1.3588123005018176,1.7047303690219024,1.3588123005018176,1.7047303690219024,0.3459180685200849,1.8463708679950417,2.9061056310655515,1.0597347630705098,B_improved
sim_00232,219,70.584725,70.32107992783138,68.30994759342131,0.26364507216862876,2.2747774065786928,0.26364507216862876,2.2747774065786928,2.011132334410064,0.06950872407880146,5.174612249480884,5.1051035254020825,B_improved
sim_00233,220,58.66828,56.05476958264005,56.36328554678143,2.6135104173599544,2.304994453218576,2.6135104173599544,2.304994453218576,-0.30851596414137816,6.830436701649003,5.3129994293684035,-1.517437272280599,C_improved
sim_00234,221,26.57544,24.967949968940413,23.64060797006283,1.6074900310595872,2.9348320299371693,1.6074900310595872,2.9348320299371693,1.327341998877582,2.5840241999559526,8.613239043945125,6.029214843989172,B_improved
sim_00235,222,22.797204999999998,23.31221632768256,25.44421657265881,-0.5150113276825614,-2.647011572658812,0.5150113276825614,2.647011572658812,2.1320002449762505,0.2652366676413547,7.006670265789677,6.741433598148323,B_improved
sim_00236,223,26.91556,35.252807230130955,38.91070078500969,-8.337247230130956,-11.995140785009688,8.337247230130956,11.995140785009688,3.657893554878733,69.50969137632629,143.88340245220286,74.37371107587657,B_improved
sim_00237,224,33.61417,33.322553896481274,32.60276906337566,0.29161610351872724,1.0114009366243408,0.29161610351872724,1.0114009366243408,0.7197848331056136,0.08503995183144504,1.0229318546045938,0.9378919027731487,B_improved
sim_00238,225,46.218185000000005,45.406550106597905,45.34398401167719,0.8116348934021005,0.8742009883228121,0.8116348934021005,0.8742009883228121,0.06256609492071163,0.6587512001878391,0.7642273679845815,0.1054761677967424,B_improved
sim_00239,226,26.821479999999998,27.577493460571233,27.361176862779086,-0.7560134605712356,-0.5396968627790883,0.7560134605712356,0.5396968627790883,-0.2163165977921473,0.5715563525648952,0.2912727036935901,-0.28028364887130514,C_improved
sim_00240,227,33.256665,33.05393795057218,33.45828897111734,0.20272704942782127,-0.20162397111734265,0.20272704942782127,0.20162397111734265,-0.0011030783104786224,0.041098256569710286,0.04065222572912702,-0.00044603084058326276,C_improved
sim_00241,228,22.85191,24.134077010788637,24.388912898280868,-1.282167010788637,-1.5370028982808677,1.282167010788637,1.5370028982808677,0.25483588749223074,1.6439522435546685,2.3623779093237873,0.7184256657691188,B_improved
sim_00242,229,26.84932,26.949916212132536,25.919824861158244,-0.10059621213253678,0.9294951388417552,0.10059621213253678,0.9294951388417552,0.8288989267092184,0.01011959789541434,0.8639612131304537,0.8538416152350393,B_improved
