benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,near_boundary_error_q10,latent_uncertainty_region_fraction_q10,near_boundary_test_size_q10,near_boundary_error_q20,latent_uncertainty_region_fraction_q20,near_boundary_test_size_q20,near_boundary_error_q30,latent_uncertainty_region_fraction_q30,near_boundary_test_size_q30
branin,straddle,1,22,0.09,0.736,0.395,0.895,400,0.29875,0.87125,800,0.23833333333333334,0.8208333333333333,1200
branin,straddle,1,23,0.07675,0.6805,0.38,0.8875,400,0.27,0.8625,800,0.20833333333333334,0.8133333333333334,1200
branin,straddle,1,24,0.07175,0.6115,0.3825,0.8625,400,0.25625,0.83625,800,0.19666666666666666,0.7725,1200
branin,straddle,1,25,0.0715,0.55425,0.3825,0.8475,400,0.25625,0.8125,800,0.19666666666666666,0.7366666666666667,1200
branin,straddle,1,26,0.06675,0.4715,0.3725,0.8125,400,0.26,0.75375,800,0.1975,0.6791666666666667,1200
branin,straddle,1,27,0.07525,0.4615,0.365,0.7475,400,0.2725,0.67,800,0.21333333333333335,0.5916666666666667,1200
branin,straddle,1,28,0.069,0.52475,0.3375,0.7875,400,0.2525,0.71625,800,0.19583333333333333,0.62,1200
branin,straddle,1,29,0.08,0.87075,0.3375,0.9275,400,0.26375,0.905,800,0.20166666666666666,0.8816666666666667,1200
branin,straddle,1,30,0.0765,0.53775,0.3525,0.705,400,0.2625,0.64875,800,0.20416666666666666,0.5725,1200
branin,straddle,1,31,0.0615,0.53325,0.35,0.73,400,0.24625,0.67375,800,0.18083333333333335,0.5908333333333333,1200
branin,straddle,1,32,0.06075,0.42125,0.3525,0.625,400,0.25,0.58,800,0.17833333333333334,0.5008333333333334,1200
branin,straddle,1,33,0.0605,0.37625,0.35,0.605,400,0.24875,0.565,800,0.17833333333333334,0.4875,1200
branin,straddle,1,34,0.06025,0.3185,0.345,0.59,400,0.24625,0.5475,800,0.1775,0.4708333333333333,1200
branin,straddle,1,35,0.05125,0.46175,0.305,0.715,400,0.20375,0.63,800,0.14583333333333334,0.5491666666666667,1200
branin,straddle,1,36,0.049,0.56925,0.2775,0.7725,400,0.185,0.66875,800,0.13416666666666666,0.6,1200
branin,straddle,1,37,0.04625,0.48025,0.295,0.74,400,0.18875,0.63375,800,0.13666666666666666,0.565,1200
branin,straddle,1,38,0.04,0.5065,0.25,0.7525,400,0.15875,0.6525,800,0.115,0.5741666666666667,1200
branin,straddle,1,39,0.04075,0.43375,0.2575,0.735,400,0.16125,0.6325,800,0.1175,0.5533333333333333,1200
branin,straddle,1,40,0.0395,0.46825,0.2475,0.765,400,0.15625,0.65625,800,0.11333333333333333,0.5716666666666667,1200
branin,straddle,1,41,0.0405,0.39375,0.2525,0.74,400,0.15875,0.6375,800,0.11583333333333333,0.5525,1200
branin,straddle,1,42,0.04025,0.34525,0.2525,0.73,400,0.15875,0.61875,800,0.11583333333333333,0.5075,1200
branin,straddle,1,43,0.053,0.50025,0.27,0.77,400,0.185,0.67625,800,0.13916666666666666,0.605,1200
branin,straddle,1,44,0.05325,0.44425,0.2725,0.7525,400,0.1875,0.65375,800,0.14166666666666666,0.5741666666666667,1200
branin,straddle,1,45,0.04975,0.40575,0.265,0.7275,400,0.175,0.615,800,0.12833333333333333,0.5208333333333334,1200
branin,straddle,1,46,0.05,0.424,0.2675,0.7325,400,0.17875,0.6275,800,0.135,0.5325,1200
branin,straddle,1,47,0.0505,0.37575,0.27,0.7225,400,0.1825,0.615,800,0.1375,0.5191666666666667,1200
branin,straddle,1,48,0.04675,0.41925,0.2575,0.7125,400,0.1675,0.615,800,0.12416666666666666,0.5291666666666667,1200
branin,straddle,1,49,0.038,0.42275,0.23,0.72,400,0.15125,0.62125,800,0.11,0.535,1200
branin,straddle,1,50,0.051,0.4775,0.32,0.65,400,0.21625,0.60625,800,0.15416666666666667,0.5358333333333334,1200
branin,straddle,2,6,0.396,0.75775,0.455,0.4875,400,0.4,0.5,800,0.36083333333333334,0.5225,1200
branin,straddle,2,7,0.30225,0.7305,0.47,0.495,400,0.40875,0.50375,800,0.36333333333333334,0.52,1200
branin,straddle,2,8,0.32375,0.7075,0.4575,0.495,400,0.4025,0.4975,800,0.3625,0.515,1200
branin,straddle,2,9,0.24,0.7115,0.46,0.4975,400,0.3875,0.50375,800,0.34,0.5258333333333334,1200
branin,straddle,2,10,0.27725,0.64525,0.47,0.4075,400,0.39625,0.41,800,0.34833333333333333,0.4483333333333333,1200
branin,straddle,2,11,0.28025,0.44725,0.4675,0.2925,400,0.3925,0.29625,800,0.3416666666666667,0.32416666666666666,1200
branin,straddle,2,12,0.2635,0.4175,0.485,0.2825,400,0.4,0.27375,800,0.345,0.31083333333333335,1200
branin,straddle,2,13,0.1995,0.54575,0.4725,0.425,400,0.39125,0.425,800,0.3358333333333333,0.4583333333333333,1200
branin,straddle,2,14,0.211,0.56925,0.4825,0.4275,400,0.3925,0.44,800,0.33666666666666667,0.49,1200
branin,straddle,2,15,0.17525,0.42575,0.48,0.4225,400,0.38625,0.42625,800,0.3258333333333333,0.46,1200
branin,straddle,2,16,0.15675,0.4845,0.4825,0.5325,400,0.39125,0.5125,800,0.3308333333333333,0.515,1200
branin,straddle,2,17,0.159,0.35225,0.505,0.27,400,0.4075,0.29625,800,0.3416666666666667,0.3283333333333333,1200
branin,straddle,2,18,0.135,0.3415,0.5025,0.3675,400,0.3875,0.37875,800,0.3125,0.405,1200
branin,straddle,2,19,0.1245,0.39075,0.44,0.49,400,0.3575,0.42625,800,0.29583333333333334,0.395,1200
branin,straddle,2,20,0.11925,0.37925,0.44,0.5225,400,0.3525,0.45375,800,0.29083333333333333,0.41083333333333333,1200
branin,straddle,2,21,0.12125,0.372,0.44,0.54,400,0.355,0.46625,800,0.29333333333333333,0.415,1200
branin,straddle,2,22,0.115,0.41075,0.4225,0.59,400,0.33625,0.5225,800,0.2758333333333333,0.4683333333333333,1200
branin,straddle,2,23,0.1005,0.4995,0.39,0.6875,400,0.29875,0.63375,800,0.23666666666666666,0.57,1200
branin,straddle,2,24,0.09075,0.49275,0.4125,0.7025,400,0.31625,0.63625,800,0.24916666666666668,0.5658333333333333,1200
branin,straddle,2,25,0.09175,0.55625,0.42,0.745,400,0.325,0.69,800,0.2575,0.6283333333333333,1200
branin,straddle,2,26,0.09225,0.44475,0.415,0.69,400,0.32125,0.64125,800,0.255,0.5708333333333333,1200
branin,straddle,2,27,0.07275,0.55775,0.3975,0.77,400,0.29,0.72,800,0.21916666666666668,0.6708333333333333,1200
branin,straddle,2,28,0.08825,0.6545,0.3825,0.7675,400,0.29375,0.735,800,0.225,0.7183333333333334,1200
branin,straddle,2,29,0.10275,0.75375,0.42,0.7775,400,0.33375,0.74,800,0.25916666666666666,0.755,1200
branin,straddle,2,30,0.0985,0.69475,0.415,0.7475,400,0.32875,0.7125,800,0.25416666666666665,0.7241666666666666,1200
branin,straddle,2,31,0.08775,0.61475,0.4175,0.735,400,0.3175,0.69125,800,0.24166666666666667,0.685,1200
branin,straddle,2,32,0.08975,0.50075,0.4425,0.59,400,0.3425,0.56875,800,0.25583333333333336,0.5608333333333333,1200
branin,straddle,2,33,0.0845,0.50425,0.425,0.5775,400,0.32,0.51625,800,0.24166666666666667,0.49833333333333335,1200
branin,straddle,2,34,0.0835,0.459,0.425,0.57,400,0.31875,0.5025,800,0.24083333333333334,0.4791666666666667,1200
branin,straddle,2,35,0.08175,0.47175,0.4125,0.565,400,0.3075,0.5025,800,0.2325,0.49666666666666665,1200
branin,straddle,2,36,0.08175,0.41025,0.4125,0.56,400,0.3075,0.4975,800,0.2325,0.485,1200
branin,straddle,2,37,0.0835,0.44075,0.4325,0.5,400,0.31625,0.45375,800,0.24,0.45416666666666666,1200
branin,straddle,2,38,0.0895,0.48725,0.4325,0.4675,400,0.32625,0.4325,800,0.25333333333333335,0.43583333333333335,1200
branin,straddle,2,39,0.08275,0.4515,0.42,0.455,400,0.3175,0.4175,800,0.24666666666666667,0.4175,1200
branin,straddle,2,40,0.06975,0.375,0.395,0.4325,400,0.29625,0.39,800,0.21916666666666668,0.385,1200
branin,straddle,2,41,0.0725,0.39575,0.3875,0.4325,400,0.3,0.39,800,0.22583333333333333,0.38166666666666665,1200
branin,straddle,2,42,0.072,0.338,0.385,0.425,400,0.2975,0.38375,800,0.22416666666666665,0.37666666666666665,1200
branin,straddle,2,43,0.072,0.30375,0.385,0.4225,400,0.2975,0.3725,800,0.22416666666666665,0.3308333333333333,1200
branin,straddle,2,44,0.07775,0.33975,0.4075,0.3975,400,0.32,0.35875,800,0.2375,0.31916666666666665,1200
branin,straddle,2,45,0.07875,0.315,0.41,0.3925,400,0.325,0.35625,800,0.24083333333333334,0.31833333333333336,1200
branin,straddle,2,46,0.0785,0.278,0.41,0.3775,400,0.325,0.345,800,0.24083333333333334,0.30916666666666665,1200
branin,straddle,2,47,0.07825,0.3235,0.4,0.3875,400,0.3175,0.35875,800,0.23583333333333334,0.3258333333333333,1200
branin,straddle,2,48,0.078,0.29425,0.4,0.385,400,0.31625,0.355,800,0.235,0.3225,1200
branin,straddle,2,49,0.0735,0.2965,0.4075,0.3975,400,0.3175,0.365,800,0.23666666666666666,0.33166666666666667,1200
branin,straddle,2,50,0.07575,0.4005,0.4075,0.4475,400,0.31875,0.41375,800,0.24083333333333334,0.3883333333333333,1200
branin,straddle,3,6,0.4175,0.9765,0.575,0.9325,400,0.63875,0.9525,800,0.6566666666666666,0.9583333333333334,1200
branin,straddle,3,7,0.29725,0.9725,0.5225,0.9325,400,0.53375,0.9525,800,0.5208333333333334,0.9583333333333334,1200
branin,straddle,3,8,0.25625,0.9685,0.4975,0.93,400,0.5025,0.95,800,0.4875,0.9566666666666667,1200
branin,straddle,3,9,0.25625,0.96675,0.4975,0.93,400,0.5025,0.95,800,0.4875,0.9566666666666667,1200
branin,straddle,3,10,0.25725,0.962,0.505,0.885,400,0.49875,0.9275,800,0.49,0.9416666666666667,1200
branin,straddle,3,11,0.2605,0.95725,0.505,0.8825,400,0.5025,0.925,800,0.49166666666666664,0.9391666666666667,1200
branin,straddle,3,12,0.2585,0.954,0.505,0.8825,400,0.5025,0.925,800,0.49166666666666664,0.9391666666666667,1200
branin,straddle,3,13,0.2185,0.95075,0.475,0.8825,400,0.44625,0.92125,800,0.4058333333333333,0.9325,1200
branin,straddle,3,14,0.21425,0.94675,0.4775,0.88,400,0.4275,0.91875,800,0.3875,0.9308333333333333,1200
branin,straddle,3,15,0.16475,0.94175,0.4025,0.88,400,0.33,0.91875,800,0.2841666666666667,0.9166666666666666,1200
branin,straddle,3,16,0.14225,0.938,0.37,0.88,400,0.3,0.92,800,0.25166666666666665,0.9175,1200
branin,straddle,3,17,0.13025,0.932,0.37,0.8775,400,0.3,0.91875,800,0.25166666666666665,0.9158333333333334,1200
branin,straddle,3,18,0.11225,0.92775,0.3525,0.88,400,0.28625,0.92,800,0.23333333333333334,0.9166666666666666,1200
branin,straddle,3,19,0.10925,0.925,0.3475,0.875,400,0.28125,0.91125,800,0.23083333333333333,0.9108333333333334,1200
branin,straddle,3,20,0.12075,0.9185,0.3525,0.8425,400,0.29,0.8825,800,0.23583333333333334,0.8916666666666667,1200
branin,straddle,3,21,0.123,0.72175,0.3925,0.72,400,0.31375,0.74125,800,0.24916666666666668,0.7333333333333333,1200
branin,straddle,3,22,0.1195,0.9035,0.3325,0.8275,400,0.28125,0.87875,800,0.2275,0.8858333333333334,1200
branin,straddle,3,23,0.1195,0.89825,0.3325,0.8275,400,0.28125,0.87875,800,0.2275,0.8858333333333334,1200
branin,straddle,3,24,0.12825,0.62225,0.3875,0.67,400,0.31625,0.68375,800,0.2475,0.6616666666666666,1200
branin,straddle,3,25,0.115,0.60925,0.3825,0.6775,400,0.31375,0.695,800,0.24833333333333332,0.6683333333333333,1200
branin,straddle,3,26,0.11575,0.50325,0.3875,0.6475,400,0.31625,0.65,800,0.25083333333333335,0.6175,1200
branin,straddle,3,27,0.1155,0.553,0.3775,0.6625,400,0.31375,0.6725,800,0.25,0.6383333333333333,1200
branin,straddle,3,28,0.10025,0.62975,0.3575,0.705,400,0.28875,0.71,800,0.22833333333333333,0.6883333333333334,1200
branin,straddle,3,29,0.09425,0.6275,0.36,0.7125,400,0.29375,0.7075,800,0.22666666666666666,0.6533333333333333,1200
branin,straddle,3,30,0.094,0.56825,0.3625,0.7025,400,0.29375,0.68875,800,0.22666666666666666,0.6316666666666667,1200
branin,straddle,3,31,0.087,0.49425,0.3575,0.6425,400,0.28875,0.62625,800,0.2225,0.5666666666666667,1200
branin,straddle,3,32,0.07275,0.4385,0.3575,0.635,400,0.275,0.60625,800,0.21,0.5441666666666667,1200
branin,straddle,3,33,0.0725,0.38925,0.36,0.625,400,0.275,0.59375,800,0.21,0.5283333333333333,1200
branin,straddle,3,34,0.07625,0.48575,0.355,0.605,400,0.2825,0.6025,800,0.22166666666666668,0.5475,1200
branin,straddle,3,35,0.07625,0.44925,0.355,0.5925,400,0.2825,0.5825,800,0.22166666666666668,0.5316666666666666,1200
branin,straddle,3,36,0.0775,0.46575,0.37,0.58,400,0.28875,0.58125,800,0.22583333333333333,0.5258333333333334,1200
branin,straddle,3,37,0.0685,0.6035,0.3575,0.6675,400,0.275,0.65125,800,0.21333333333333335,0.6008333333333333,1200
branin,straddle,3,38,0.0715,0.63075,0.3675,0.665,400,0.28625,0.6575,800,0.22166666666666668,0.61,1200
branin,straddle,3,39,0.071,0.623,0.365,0.675,400,0.285,0.66375,800,0.22083333333333333,0.6191666666666666,1200
branin,straddle,3,40,0.06875,0.6375,0.3625,0.6825,400,0.2775,0.67375,800,0.21333333333333335,0.64,1200
branin,straddle,3,41,0.06925,0.59,0.3625,0.65,400,0.2775,0.64125,800,0.21416666666666667,0.6083333333333333,1200
branin,straddle,3,42,0.06925,0.5345,0.365,0.625,400,0.2775,0.61875,800,0.21416666666666667,0.5741666666666667,1200
branin,straddle,3,43,0.072,0.59325,0.3675,0.65,400,0.285,0.6475,800,0.22333333333333333,0.6116666666666667,1200
branin,straddle,3,44,0.072,0.5555,0.3575,0.6125,400,0.2725,0.57,800,0.215,0.54,1200
branin,straddle,3,45,0.07475,0.555,0.38,0.6075,400,0.2925,0.57,800,0.22833333333333333,0.5466666666666666,1200
branin,straddle,3,46,0.0665,0.65375,0.3375,0.6975,400,0.2575,0.6425,800,0.19916666666666666,0.6116666666666667,1200
branin,straddle,3,47,0.0665,0.62775,0.3375,0.685,400,0.2575,0.63125,800,0.19916666666666666,0.6,1200
branin,straddle,3,48,0.0665,0.58275,0.335,0.6675,400,0.2575,0.60125,800,0.19916666666666666,0.55,1200
branin,straddle,3,49,0.06775,0.5275,0.3375,0.635,400,0.25875,0.52375,800,0.20166666666666666,0.4508333333333333,1200
branin,straddle,3,50,0.0635,0.50175,0.3325,0.6375,400,0.25,0.525,800,0.19,0.445,1200
branin,straddle,4,6,0.3315,0.48,0.4375,0.435,400,0.395,0.39125,800,0.35,0.42,1200
branin,straddle,4,7,0.264,0.60175,0.44,0.58,400,0.3975,0.5475,800,0.35083333333333333,0.55,1200
branin,straddle,4,8,0.2845,0.64825,0.435,0.575,400,0.3925,0.5725,800,0.3475,0.5691666666666667,1200
branin,straddle,4,9,0.23475,0.59325,0.41,0.47,400,0.35875,0.4875,800,0.3125,0.49583333333333335,1200
branin,straddle,4,10,0.202,0.50175,0.405,0.4375,400,0.35,0.42125,800,0.2991666666666667,0.38333333333333336,1200
branin,straddle,4,11,0.1865,0.55425,0.4225,0.495,400,0.35375,0.4875,800,0.30333333333333334,0.44916666666666666,1200
branin,straddle,4,12,0.219,0.53875,0.4425,0.4575,400,0.37375,0.44875,800,0.3233333333333333,0.42083333333333334,1200
branin,straddle,4,13,0.17325,0.411,0.4525,0.4675,400,0.3725,0.46375,800,0.315,0.43083333333333335,1200
branin,straddle,4,14,0.18425,0.47875,0.445,0.4075,400,0.375,0.4375,800,0.32916666666666666,0.42833333333333334,1200
branin,straddle,4,15,0.17425,0.4805,0.455,0.415,400,0.39625,0.385,800,0.3408333333333333,0.36916666666666664,1200
branin,straddle,4,16,0.173,0.39875,0.455,0.3825,400,0.395,0.36,800,0.33916666666666667,0.3441666666666667,1200
branin,straddle,4,17,0.17975,0.525,0.4825,0.4975,400,0.40875,0.475,800,0.36083333333333334,0.4483333333333333,1200
branin,straddle,4,18,0.18125,0.49525,0.485,0.4525,400,0.4125,0.4425,800,0.36666666666666664,0.415,1200
branin,straddle,4,19,0.17675,0.514,0.475,0.4025,400,0.405,0.41625,800,0.3525,0.41083333333333333,1200
branin,straddle,4,20,0.158,0.39925,0.4675,0.29,400,0.385,0.30625,800,0.32666666666666666,0.30333333333333334,1200
branin,straddle,4,21,0.15675,0.30825,0.465,0.27,400,0.3775,0.26625,800,0.32166666666666666,0.2658333333333333,1200
branin,straddle,4,22,0.14425,0.3415,0.465,0.445,400,0.3825,0.42125,800,0.3125,0.3908333333333333,1200
branin,straddle,4,23,0.1395,0.25575,0.455,0.3325,400,0.36375,0.31,800,0.30083333333333334,0.29333333333333333,1200
branin,straddle,4,24,0.1215,0.383,0.4625,0.655,400,0.35875,0.56,800,0.2866666666666667,0.5166666666666667,1200
branin,straddle,4,25,0.107,0.498,0.4675,0.7525,400,0.36375,0.65875,800,0.29,0.6108333333333333,1200
branin,straddle,4,26,0.10625,0.5075,0.47,0.755,400,0.365,0.66625,800,0.29,0.61,1200
branin,straddle,4,27,0.1065,0.391,0.47,0.72,400,0.3675,0.62375,800,0.29,0.5741666666666667,1200
branin,straddle,4,28,0.0925,0.52675,0.375,0.79,400,0.29625,0.72875,800,0.23583333333333334,0.6716666666666666,1200
branin,straddle,4,29,0.09425,0.6785,0.4,0.82,400,0.3025,0.77625,800,0.245,0.7475,1200
branin,straddle,4,30,0.0925,0.58275,0.395,0.7525,400,0.2975,0.71125,800,0.24083333333333334,0.6766666666666666,1200
branin,straddle,4,31,0.09075,0.4935,0.3925,0.7225,400,0.29375,0.67875,800,0.2375,0.6341666666666667,1200
branin,straddle,4,32,0.09775,0.55825,0.405,0.7275,400,0.30125,0.6825,800,0.2425,0.655,1200
branin,straddle,4,33,0.10175,0.62,0.4125,0.68,400,0.31375,0.63375,800,0.25583333333333336,0.615,1200
branin,straddle,4,34,0.095,0.549,0.4075,0.6725,400,0.31,0.6175,800,0.25,0.5966666666666667,1200
branin,straddle,4,35,0.0945,0.509,0.405,0.66,400,0.30875,0.60875,800,0.24916666666666668,0.5825,1200
branin,straddle,4,36,0.09,0.402,0.4125,0.58,400,0.305,0.545,800,0.24083333333333334,0.5158333333333334,1200
branin,straddle,4,37,0.08725,0.44325,0.4025,0.59,400,0.2975,0.56125,800,0.23666666666666666,0.5333333333333333,1200
branin,straddle,4,38,0.08725,0.4115,0.3775,0.555,400,0.29375,0.5025,800,0.23833333333333334,0.4558333333333333,1200
branin,straddle,4,39,0.07625,0.35175,0.36,0.54,400,0.26,0.46625,800,0.20416666666666666,0.4075,1200
branin,straddle,4,40,0.06175,0.4215,0.335,0.6025,400,0.2375,0.5425,800,0.17666666666666667,0.48833333333333334,1200
branin,straddle,4,41,0.0615,0.385,0.335,0.5975,400,0.2375,0.52875,800,0.17583333333333334,0.4741666666666667,1200
branin,straddle,4,42,0.062,0.33225,0.3375,0.5825,400,0.23875,0.51,800,0.17666666666666667,0.45166666666666666,1200
branin,straddle,4,43,0.06175,0.261,0.3375,0.5525,400,0.23625,0.48125,800,0.17583333333333334,0.4216666666666667,1200
branin,straddle,4,44,0.06175,0.20775,0.3375,0.54,400,0.23625,0.45125,800,0.17583333333333334,0.365,1200
branin,straddle,4,45,0.067,0.33825,0.3775,0.535,400,0.2625,0.49375,800,0.1925,0.4608333333333333,1200
branin,straddle,4,46,0.06475,0.462,0.39,0.6075,400,0.2675,0.57,800,0.1975,0.5475,1200
branin,straddle,4,47,0.06425,0.415,0.385,0.5925,400,0.265,0.555,800,0.19583333333333333,0.5325,1200
branin,straddle,4,48,0.0565,0.53525,0.37,0.685,400,0.24375,0.6325,800,0.17666666666666667,0.605,1200
branin,straddle,4,49,0.05625,0.52825,0.3675,0.6625,400,0.24125,0.61375,800,0.17583333333333334,0.59,1200
branin,straddle,4,50,0.0565,0.477,0.3675,0.65,400,0.24125,0.6,800,0.17666666666666667,0.57,1200
branin,randomized_straddle,0,6,0.251,0.971,0.4875,0.94,400,0.41375,0.93875,800,0.3625,0.9533333333333334,1200
branin,randomized_straddle,0,7,0.23025,0.969,0.4875,0.94,400,0.41375,0.93875,800,0.3625,0.9533333333333334,1200
branin,randomized_straddle,0,8,0.24575,0.967,0.4875,0.9275,400,0.42625,0.92875,800,0.38666666666666666,0.9466666666666667,1200
branin,randomized_straddle,0,9,0.223,0.96275,0.485,0.9275,400,0.4225,0.9225,800,0.36583333333333334,0.9333333333333333,1200
branin,randomized_straddle,0,10,0.19975,0.957,0.475,0.9275,400,0.40625,0.9225,800,0.3466666666666667,0.9333333333333333,1200
branin,randomized_straddle,0,11,0.19975,0.9535,0.475,0.9275,400,0.40625,0.9225,800,0.3466666666666667,0.9333333333333333,1200
branin,randomized_straddle,0,12,0.18675,0.94875,0.4575,0.9,400,0.375,0.89875,800,0.33,0.9175,1200
branin,randomized_straddle,0,13,0.2015,0.942,0.47,0.895,400,0.395,0.89125,800,0.35083333333333333,0.91,1200
branin,randomized_straddle,0,14,0.201,0.934,0.46,0.8725,400,0.3875,0.87,800,0.3408333333333333,0.8933333333333333,1200
branin,randomized_straddle,0,15,0.201,0.92975,0.46,0.8725,400,0.3875,0.87,800,0.3408333333333333,0.8933333333333333,1200
branin,randomized_straddle,0,16,0.16,0.92525,0.45,0.8725,400,0.37375,0.87,800,0.325,0.8933333333333333,1200
branin,randomized_straddle,0,17,0.1535,0.92125,0.45,0.8725,400,0.375,0.87,800,0.3258333333333333,0.8933333333333333,1200
branin,randomized_straddle,0,18,0.1605,0.916,0.45,0.85,400,0.38125,0.85,800,0.33416666666666667,0.8791666666666667,1200
branin,randomized_straddle,0,19,0.10275,0.385,0.4125,0.4975,400,0.30875,0.4375,800,0.2525,0.39666666666666667,1200
branin,randomized_straddle,0,20,0.09875,0.3585,0.4275,0.455,400,0.3225,0.38125,800,0.26416666666666666,0.3475,1200
branin,randomized_straddle,0,21,0.107,0.43675,0.44,0.445,400,0.3425,0.375,800,0.28583333333333333,0.34833333333333333,1200
branin,randomized_straddle,0,22,0.11125,0.692,0.4275,0.6625,400,0.33,0.62875,800,0.2808333333333333,0.6558333333333334,1200
branin,randomized_straddle,0,23,0.09575,0.5465,0.42,0.59,400,0.30375,0.54625,800,0.25166666666666665,0.5183333333333333,1200
branin,randomized_straddle,0,24,0.09425,0.496,0.425,0.5775,400,0.30375,0.52625,800,0.25,0.49416666666666664,1200
branin,randomized_straddle,0,25,0.084,0.4245,0.405,0.5025,400,0.28625,0.45375,800,0.23083333333333333,0.425,1200
branin,randomized_straddle,0,26,0.09475,0.457,0.43,0.4675,400,0.30875,0.4375,800,0.25166666666666665,0.4166666666666667,1200
branin,randomized_straddle,0,27,0.08875,0.51875,0.34,0.5875,400,0.2575,0.48625,800,0.215,0.42583333333333334,1200
branin,randomized_straddle,0,28,0.0905,0.50875,0.345,0.5925,400,0.26375,0.50125,800,0.22166666666666668,0.43083333333333335,1200
branin,randomized_straddle,0,29,0.0775,0.478,0.345,0.6,400,0.255,0.5025,800,0.2075,0.42583333333333334,1200
branin,randomized_straddle,0,30,0.07675,0.46475,0.345,0.59,400,0.25375,0.4975,800,0.20333333333333334,0.43,1200
branin,randomized_straddle,0,31,0.078,0.432,0.35,0.525,400,0.26,0.415,800,0.21,0.3525,1200
branin,randomized_straddle,0,32,0.078,0.38625,0.3475,0.5075,400,0.25875,0.3975,800,0.21,0.33666666666666667,1200
branin,randomized_straddle,0,33,0.0705,0.40125,0.34,0.5675,400,0.2525,0.44375,800,0.19916666666666666,0.37916666666666665,1200
branin,randomized_straddle,0,34,0.07025,0.438,0.365,0.5575,400,0.26125,0.45,800,0.20166666666666666,0.4058333333333333,1200
branin,randomized_straddle,0,35,0.07075,0.401,0.365,0.5525,400,0.26125,0.445,800,0.2025,0.3975,1200
branin,randomized_straddle,0,36,0.06425,0.3575,0.3525,0.5125,400,0.24375,0.40625,800,0.19,0.3591666666666667,1200
branin,randomized_straddle,0,37,0.071,0.3505,0.3525,0.49,400,0.24875,0.37875,800,0.195,0.3275,1200
branin,randomized_straddle,0,38,0.07075,0.316,0.3525,0.4775,400,0.2475,0.3625,800,0.19416666666666665,0.31083333333333335,1200
branin,randomized_straddle,0,39,0.06125,0.40225,0.325,0.57,400,0.22,0.44125,800,0.16916666666666666,0.38166666666666665,1200
branin,randomized_straddle,0,40,0.0605,0.43525,0.3225,0.5925,400,0.22125,0.45875,800,0.17166666666666666,0.4,1200
branin,randomized_straddle,0,41,0.06475,0.48875,0.3325,0.5925,400,0.2325,0.47875,800,0.17833333333333334,0.4325,1200
branin,randomized_straddle,0,42,0.06375,0.4555,0.3325,0.59,400,0.2225,0.46875,800,0.1725,0.4191666666666667,1200
branin,randomized_straddle,0,43,0.064,0.42075,0.3325,0.59,400,0.2225,0.46375,800,0.1725,0.4116666666666667,1200
branin,randomized_straddle,0,44,0.06425,0.5265,0.3275,0.615,400,0.23125,0.52375,800,0.17833333333333334,0.5083333333333333,1200
branin,randomized_straddle,0,45,0.06475,0.48875,0.325,0.6,400,0.23,0.50125,800,0.1775,0.485,1200
branin,randomized_straddle,0,46,0.06525,0.56325,0.3325,0.6275,400,0.23625,0.55625,800,0.18083333333333335,0.5558333333333333,1200
branin,randomized_straddle,0,47,0.0645,0.5225,0.325,0.6075,400,0.23125,0.52625,800,0.17833333333333334,0.5208333333333334,1200
branin,randomized_straddle,0,48,0.054,0.6155,0.32,0.6575,400,0.22375,0.59125,800,0.17,0.5908333333333333,1200
branin,randomized_straddle,0,49,0.0615,0.642,0.345,0.63,400,0.255,0.585,800,0.195,0.5816666666666667,1200
branin,randomized_straddle,0,50,0.06175,0.6535,0.345,0.625,400,0.25125,0.58125,800,0.19416666666666665,0.5816666666666667,1200
branin,randomized_straddle,1,6,0.3635,0.97425,0.4625,0.9725,400,0.40875,0.97375,800,0.37666666666666665,0.975,1200
branin,randomized_straddle,1,7,0.2915,0.97325,0.44,0.975,400,0.38875,0.975,800,0.345,0.9758333333333333,1200
branin,randomized_straddle,1,8,0.291,0.97,0.44,0.975,400,0.38875,0.975,800,0.345,0.9758333333333333,1200
branin,randomized_straddle,1,9,0.2615,0.96375,0.4225,0.975,400,0.3725,0.975,800,0.3308333333333333,0.9758333333333333,1200
branin,randomized_straddle,1,10,0.24225,0.95975,0.4225,0.975,400,0.3725,0.975,800,0.3308333333333333,0.9758333333333333,1200
branin,randomized_straddle,1,11,0.23925,0.956,0.41,0.975,400,0.36,0.96875,800,0.3225,0.9708333333333333,1200
branin,randomized_straddle,1,12,0.20275,0.9525,0.4075,0.975,400,0.355,0.96875,800,0.3125,0.9658333333333333,1200
branin,randomized_straddle,1,13,0.15375,0.9485,0.4375,0.9775,400,0.35625,0.97,800,0.2875,0.9641666666666666,1200
branin,randomized_straddle,1,14,0.15375,0.94625,0.4375,0.9775,400,0.35625,0.97,800,0.2875,0.9641666666666666,1200
branin,randomized_straddle,1,15,0.1535,0.944,0.4375,0.9775,400,0.35625,0.96875,800,0.2875,0.9625,1200
branin,randomized_straddle,1,16,0.14375,0.80975,0.385,0.89,400,0.32375,0.875,800,0.2758333333333333,0.845,1200
branin,randomized_straddle,1,17,0.13225,0.79125,0.4025,0.8925,400,0.33125,0.87625,800,0.2816666666666667,0.8491666666666666,1200
branin,randomized_straddle,1,18,0.1195,0.789,0.41,0.8875,400,0.335,0.88,800,0.2825,0.855,1200
