benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_shortlist_size,acquisition_requested_shortlist_size,acquisition_finite_difference_h,acquisition_curvature_clip,acquisition_repulsion_bandwidth,acquisition_boundary_weight_power,acquisition_selected_position,acquisition_selected_shortlist_position,acquisition_selected_raw_straddle,acquisition_selected_normalized_uncertainty,acquisition_selected_boundary_weight,acquisition_selected_raw_curvature,acquisition_selected_normalized_curvature,acquisition_selected_repulsion,acquisition_selected_gbc_score,acquisition_fallback_used
branin,gated_geometric_boundary_contraction,3,11,16,17,228,15.306462116209643,False,False,False,200,200,0.001,10.0,0.15,1.0,225,91,1.9798024942740968,0.9680838068643205,0.9771694909362705,9.954814640862285,0.9954787551668608,0.6080745434979178,0.5726268043490808,False
branin,gated_geometric_boundary_contraction,3,12,17,18,860,1.3275868056577487,True,True,True,200,200,0.001,10.0,0.15,1.0,854,138,1.9249570127449798,0.9714125151843143,0.9509302003838948,10.0,0.9999999999999,0.6131971613294789,0.5664381169925152,False
branin,gated_geometric_boundary_contraction,3,13,18,19,741,2.3053599757973657,True,True,True,200,200,0.001,10.0,0.15,1.0,735,80,1.9828575835854885,0.8807154024190761,0.9881248379471166,9.806280379862775,0.9806164050392321,0.47043151759235735,0.40146064000197185,False
branin,gated_geometric_boundary_contraction,3,14,19,20,599,72.5246635731823,False,False,False,200,200,0.001,10.0,0.15,1.0,594,27,2.0103379444875347,0.9644695940428835,0.9988258678613607,6.694516619694414,0.6692531839846431,0.5536470346701651,0.3569453643068742,False
branin,gated_geometric_boundary_contraction,3,15,20,21,1051,0.05476100698519559,True,True,True,200,200,0.001,10.0,0.15,1.0,1040,172,1.8394011285936382,0.8844216255852592,0.9149352741456941,9.284741237709664,0.9284310002587187,0.454553806465113,0.34149524181219687,False
branin,gated_geometric_boundary_contraction,3,16,21,22,1404,58.38854329221658,False,False,False,200,200,0.001,10.0,0.15,1.0,1384,191,1.7611464941194972,0.919847708746824,0.8752467613416592,10.0,0.9999999999999,0.49357242913986443,0.3973720670182386,False
branin,gated_geometric_boundary_contraction,3,17,22,23,895,131.88943325524198,False,False,False,200,200,0.001,10.0,0.15,1.0,885,68,1.9280073047751403,0.9878945002047177,0.9710079585449061,6.516274497489211,0.6516061048219953,0.5676824833642076,0.3548329936411379,False
branin,gated_geometric_boundary_contraction,3,18,23,24,1083,33.920748692264816,False,False,False,200,200,0.001,10.0,0.15,1.0,1070,18,1.9098352830966672,0.9863214540752139,0.9612777209328822,8.76671233579951,0.8766415836363299,0.6166222875185966,0.5125174332761553,False
branin,gated_geometric_boundary_contraction,3,19,24,25,1491,141.34809004740822,False,False,False,200,200,0.001,10.0,0.15,1.0,1467,115,1.709909705354662,0.8978834064402289,0.8661732846986567,10.0,0.9999999999999,0.4353170481959988,0.3385559150066919,False
branin,gated_geometric_boundary_contraction,3,20,25,26,1387,77.74728317395176,False,False,False,200,200,0.001,10.0,0.15,1.0,1366,42,1.659743065806497,0.8577685179555714,0.8735672583944283,10.0,0.9999999999998994,0.3820650305795855,0.2862883927766222,False
branin,gated_geometric_boundary_contraction,3,21,26,27,233,24.944812888164567,False,False,False,200,200,0.001,10.0,0.15,1.0,229,88,1.5802873212955562,0.8754443922411437,0.8084789957694167,10.0,0.9999999999998997,0.4264561653965382,0.3018364637326801,False
branin,gated_geometric_boundary_contraction,3,22,27,28,539,27.12873513058365,False,False,False,200,200,0.001,10.0,0.15,1.0,533,107,1.2970045581132488,0.7700969691849691,0.7111378014997567,10.0,0.9999999999998999,0.4162777402245996,0.22797245035635508,False
branin,gated_geometric_boundary_contraction,3,23,28,29,772,23.210565199130563,False,False,False,200,200,0.001,10.0,0.15,1.0,762,98,1.1156332468926458,0.7342294751454642,0.6440812097578221,4.583902663792754,0.458137115345887,0.4012106885514769,0.08692414262776736,False
branin,gated_geometric_boundary_contraction,3,24,29,30,563,26.241120510789386,False,False,False,200,200,0.001,10.0,0.15,1.0,556,112,0.9944141256727992,0.38080416858595956,0.7925210415230528,10.0,0.9999999999998999,0.2755550803243786,0.0831612326256795,False
branin,gated_geometric_boundary_contraction,3,25,30,31,195,119.96796643551008,False,False,False,200,200,0.001,10.0,0.15,1.0,192,153,1.1413121705178937,0.7303050526898499,0.6406856553693099,8.180010097495117,0.8191342048420482,0.38369754209915274,0.1470596013331394,False
branin,gated_geometric_boundary_contraction,3,26,31,32,399,18.43466126928235,False,False,False,200,200,0.001,10.0,0.15,1.0,393,100,1.1651740341118442,0.5316606704743311,0.7567361006682178,7.080248391083953,0.7309179542660681,0.3566266840923211,0.1048724594188659,False
branin,gated_geometric_boundary_contraction,3,27,32,33,356,11.912713682807894,False,False,True,200,200,0.001,10.0,0.15,1.0,350,53,1.2908387620826787,0.5708090667771094,0.8614853764303323,5.5827894998516445,0.5853559572800199,0.37078136966247666,0.10672759413943149,False
branin,gated_geometric_boundary_contraction,3,28,33,34,368,6.672380664974796,False,True,True,200,200,0.001,10.0,0.15,1.0,361,58,1.2207260670592426,0.38540353622628215,0.9481511624295526,7.735868654216612,0.8138546696669828,0.2717380345943563,0.08081473750150299,False
branin,gated_geometric_boundary_contraction,3,29,34,35,151,1.7755378492451968,True,True,True,200,200,0.001,10.0,0.15,1.0,148,151,0.9199871903679211,0.7832696237675485,0.5239470443514676,7.004293766471213,0.7154226566566327,0.3554282763375852,0.10435501966352131,False
branin,gated_geometric_boundary_contraction,3,30,35,36,1341,24.286013632048885,False,False,False,200,200,0.001,10.0,0.15,1.0,1311,129,0.9363279116106644,0.4628371144722884,0.7179173520285309,7.005572479536852,0.7003787392381683,0.2576027168163547,0.05994956288229657,False
branin,gated_geometric_boundary_contraction,3,31,36,37,329,71.28005163811127,False,False,False,200,200,0.001,10.0,0.15,1.0,322,9,1.82420353411738,0.9826595248052586,0.9009946646446061,1.129502854366826,0.1179554044636317,0.6670975313511716,0.06966785912158244,False
branin,gated_geometric_boundary_contraction,3,32,37,38,1060,160.93601151366263,False,False,False,200,200,0.001,10.0,0.15,1.0,1037,0,1.546043717575704,0.9999999999985473,0.7868034260231878,4.825049834977382,0.4822893925841247,0.5619244581443412,0.2132317582503418,False
branin,gated_geometric_boundary_contraction,3,33,38,39,149,70.99903210690873,False,False,False,200,200,0.001,10.0,0.15,1.0,146,180,0.4860388727633693,0.7419057843431636,0.46491219942054673,8.217201289960812,0.8215612541224204,0.34151609100922786,0.09677670235467062,False
branin,gated_geometric_boundary_contraction,3,34,39,40,136,5.033249717336247,True,True,True,200,200,0.001,10.0,0.15,1.0,133,1,1.1938049662522223,0.6394560666840964,0.9767158885035128,5.20456829060491,0.5191305445632908,0.2861117068797393,0.09276650087189278,False
branin,gated_geometric_boundary_contraction,3,35,40,41,631,60.97164671941405,False,False,False,200,200,0.001,10.0,0.15,1.0,614,194,0.42010872416024747,0.6810637712434676,0.4684049082822117,10.0,0.9999999999998999,0.32189367081430564,0.10268846302603177,False
branin,gated_geometric_boundary_contraction,3,36,41,42,1393,5.65163794468522,False,True,True,200,200,0.001,10.0,0.15,1.0,1355,30,0.8915468959163806,0.7041619936728111,0.7434563219516861,6.535862774183479,0.6535130101409192,0.1907134401417132,0.06524745517902192,False
branin,gated_geometric_boundary_contraction,3,37,42,43,783,62.81538948042014,False,False,False,200,200,0.001,10.0,0.15,1.0,762,126,0.5044531695176427,0.6227402834951359,0.5662028088550153,10.0,0.9999999999998997,0.27160826644505254,0.09576834078207182,False
branin,gated_geometric_boundary_contraction,3,38,43,44,274,1.3910597401127411,True,True,True,200,200,0.001,10.0,0.15,1.0,265,7,0.8957094412520623,0.44184953044362163,0.9977774825683985,6.897253642599727,0.689371911207027,0.2096523755898283,0.06371790208928696,False
branin,gated_geometric_boundary_contraction,3,39,44,45,303,5.4235983975544,False,True,True,200,200,0.001,10.0,0.15,1.0,293,1,1.217265183774354,0.6858614840317439,0.9567109976714641,4.01503918785302,0.40084379998948005,0.23442157636400918,0.061658071038097735,False
branin,gated_geometric_boundary_contraction,3,40,45,46,1287,13.864614396319759,False,False,False,200,200,0.001,10.0,0.15,1.0,1250,159,0.41285891592447554,0.8403702639592125,0.3857494780852968,10.0,0.9999999999998995,0.3524158169648468,0.11424347791326073,False
branin,gated_geometric_boundary_contraction,3,41,46,47,510,4.373050672227485,True,True,True,200,200,0.001,10.0,0.15,1.0,494,2,1.1124290052117924,0.6426904316727755,0.9283596116182835,4.4355358961970826,0.4410403738598549,0.24414311581828896,0.06424523216043308,False
branin,gated_geometric_boundary_contraction,3,42,47,48,47,27.29960901259676,False,False,False,200,200,0.001,10.0,0.15,1.0,45,85,0.6694542294248387,0.5691198167307548,0.6645265320845912,10.0,0.9999999999998999,0.26279622846244743,0.09938827695305388,False
branin,gated_geometric_boundary_contraction,3,43,48,49,1423,2.4149571605871074,True,True,True,200,200,0.001,10.0,0.15,1.0,1377,11,1.0175427932464902,0.587242499584533,0.8832326562825235,5.826522576876429,0.5823585961433289,0.23706948365652125,0.07160753779761321,False
branin,gated_geometric_boundary_contraction,3,44,49,50,859,5.7000809276071,False,True,True,200,200,0.001,10.0,0.15,1.0,833,34,0.8288100849202402,0.35627328641627426,0.9934726952550562,10.0,0.9999999999999,0.20957664233293394,0.07417918773440214,False
branin,gated_geometric_boundary_contraction,4,1,6,7,482,8.639132532363384,False,True,True,200,200,0.001,10.0,0.15,1.0,480,152,0.8059408948818205,0.8190434576611172,0.5286275409748925,10.0,0.9999999999999,0.957117948588212,0.41440233310291696,False
branin,gated_geometric_boundary_contraction,4,2,7,8,636,8.608871778023818,False,True,True,200,200,0.001,10.0,0.15,1.0,632,10,1.166855000187534,0.9098719724314549,0.7393525671211709,3.9548663098639043,0.6613630750171062,0.9925323884091064,0.44158722808392875,False
branin,gated_geometric_boundary_contraction,4,3,8,9,531,134.24728570707188,False,False,False,200,200,0.001,10.0,0.15,1.0,527,59,0.9103728614623289,0.740357827230418,0.6523825110339535,1.059974020015676,0.3966699243977945,0.9067192401576263,0.17371850651298845,False
branin,gated_geometric_boundary_contraction,4,4,9,10,395,17.380547875623662,False,False,False,200,200,0.001,10.0,0.15,1.0,393,5,1.6686818360281201,0.9457097381764241,0.9666125675938944,3.173552632609349,0.7769331699480995,0.9235810601828602,0.6559473473824169,False
branin,gated_geometric_boundary_contraction,4,5,10,11,751,51.03070930454098,False,False,False,200,200,0.001,10.0,0.15,1.0,744,7,1.2368303115600878,0.9841638268343487,0.7592593691436869,2.7602709636013576,0.7290956351249495,0.857812704121201,0.4673416959086103,False
branin,gated_geometric_boundary_contraction,4,6,11,12,418,16.933140757911698,False,False,False,200,200,0.001,10.0,0.15,1.0,415,7,1.6019269461315093,0.6759297250197402,0.989509734354058,10.0,0.9999999999998997,0.8139118395352596,0.544376015553193,False
branin,gated_geometric_boundary_contraction,4,7,12,13,412,103.24105521486797,False,False,False,200,200,0.001,10.0,0.15,1.0,409,184,1.1969978056241108,0.8546027048755646,0.683165233168799,8.114637624558672,0.9240205085633366,0.7892905936574959,0.4258028434886178,False
branin,gated_geometric_boundary_contraction,4,8,13,14,534,13.281287910837692,False,False,False,200,200,0.001,10.0,0.15,1.0,526,148,0.9955126894111361,0.5363588965869669,0.7413404597234597,10.0,0.9999999999998999,0.476856261340735,0.18960975679403955,False
branin,gated_geometric_boundary_contraction,4,9,14,15,1045,27.758547565810215,False,False,False,200,200,0.001,10.0,0.15,1.0,1033,50,1.1338906307988759,0.7361544932355681,0.7608376845202579,3.865297194162876,0.8253730821029972,0.7695626286071008,0.3557584734777653,False
branin,gated_geometric_boundary_contraction,4,10,15,16,1205,26.362073728510747,False,False,False,200,200,0.001,10.0,0.15,1.0,1191,5,1.12858701831642,0.953363926917011,0.6844832625687044,2.842601868477636,0.8808713088808521,0.8173479797186827,0.46983028348826,False
branin,gated_geometric_boundary_contraction,4,11,16,17,415,35.2575909690768,False,False,False,200,200,0.001,10.0,0.15,1.0,411,4,1.0381517263020301,0.7322104215409888,0.8230467752996852,1.8645954427834674,0.5167826694139536,0.666242009791032,0.20749153239311316,False
branin,gated_geometric_boundary_contraction,4,12,17,18,1429,47.09479616519937,False,False,False,200,200,0.001,10.0,0.15,1.0,1412,0,1.3149425138456594,0.6169644268476808,0.9987836436746953,2.6898121357559313,0.646570104630863,0.6462747608228268,0.25749236824361205,False
branin,gated_geometric_boundary_contraction,4,13,18,19,1176,177.16323353848776,False,False,False,200,200,0.001,10.0,0.15,1.0,1161,50,0.9522217982318505,0.5709428345746862,0.8019446925986964,10.0,0.9999999999999,0.5709019683358191,0.2613957876493093,False
branin,gated_geometric_boundary_contraction,4,14,19,20,1196,16.020905032601274,False,False,False,200,200,0.001,10.0,0.15,1.0,1180,3,1.212231985417799,0.6276179252758781,0.924468439246489,2.941091771299384,0.4648839019305336,0.4921200396452414,0.1327403584473215,False
branin,gated_geometric_boundary_contraction,4,15,20,21,1182,272.51372207838523,False,False,False,200,200,0.001,10.0,0.15,1.0,1166,1,1.314083943580739,0.9999999999982659,0.7113506595680832,1.4693259923616468,0.20380056978956018,0.70734405060323,0.1025462627846382,False
branin,gated_geometric_boundary_contraction,4,16,21,22,1112,10.910585751221113,False,False,True,200,200,0.001,10.0,0.15,1.0,1097,23,1.0440515262527363,0.503694220454834,0.9507746108614401,3.6846441954483624,0.5206667657232608,0.42404310741741014,0.1057339384633168,False
branin,gated_geometric_boundary_contraction,4,17,22,23,582,4.572612616699175,True,True,True,200,200,0.001,10.0,0.15,1.0,572,19,1.2647215749405576,0.571550803049945,0.9839672895760501,5.376759316863173,0.626231484514341,0.485127461656338,0.17085443574482673,False
branin,gated_geometric_boundary_contraction,4,18,23,24,1380,7.2510972625507435,False,True,True,200,200,0.001,10.0,0.15,1.0,1358,190,0.634554277117874,0.5041056583773513,0.5996373072395742,10.0,0.9999999999999,0.47801326897044916,0.14449411841843166,False
branin,gated_geometric_boundary_contraction,4,19,24,25,441,4.869988107807913,True,True,True,200,200,0.001,10.0,0.15,1.0,435,50,0.9751311443901604,0.6403675913684088,0.7508183425002908,3.111518672126059,0.3711842625067574,0.511015998818771,0.09119862072763577,False
branin,gated_geometric_boundary_contraction,4,20,25,26,516,21.455841675022583,False,False,False,200,200,0.001,10.0,0.15,1.0,507,164,0.8056472623372318,0.5093144202475132,0.6426150960962314,10.0,0.9999999999999,0.4614410196429122,0.15102647798752344,False
branin,gated_geometric_boundary_contraction,4,21,26,27,673,27.604305549082113,False,False,False,200,200,0.001,10.0,0.15,1.0,659,16,1.3538521135879162,0.7805489758741472,0.8499261022300402,2.783877078027691,0.27803016827401883,0.5709257266676331,0.1053059380862205,False
branin,gated_geometric_boundary_contraction,4,22,27,28,795,10.843001580137823,False,False,True,200,200,0.001,10.0,0.15,1.0,779,191,0.6932067980535349,0.5334922631222369,0.5902661034377308,10.0,0.9999999999999,0.3755455326241621,0.11826018929502224,False
branin,gated_geometric_boundary_contraction,4,23,28,29,876,35.878617744971564,False,False,False,200,200,0.001,10.0,0.15,1.0,859,33,1.4886096256792802,0.6947562833001134,0.8676998245660403,9.261033992651381,0.9259377641198906,0.43543119010107056,0.2430543087050947,False
branin,gated_geometric_boundary_contraction,4,24,29,30,974,2.9198235275347173,True,True,True,200,200,0.001,10.0,0.15,1.0,955,162,0.9894374897776159,0.6741596893581788,0.6206146868466648,10.0,0.9999999999998995,0.41774414700783313,0.1747813958747298,False
branin,gated_geometric_boundary_contraction,4,25,30,31,480,138.163851693512,False,False,False,200,200,0.001,10.0,0.15,1.0,473,76,1.0309078549481758,0.8084860636730643,0.609331572749799,5.864590875787939,0.5849718306365973,0.49252923585910435,0.14193620455518757,False
branin,gated_geometric_boundary_contraction,4,26,31,32,1363,7.635784274629479,False,True,True,200,200,0.001,10.0,0.15,1.0,1334,0,1.5565682003590882,0.9390636022013055,0.9944707235944787,3.3684461261721705,0.3349172589141585,0.36561288033761685,0.11435259527840312,False
branin,gated_geometric_boundary_contraction,4,27,32,33,767,28.20612572872144,False,False,False,200,200,0.001,10.0,0.15,1.0,750,76,0.8204122406908119,0.6049003994544974,0.7384479566351412,9.140306419895003,0.9138210793725486,0.2719268376254579,0.11099847403411732,False
branin,gated_geometric_boundary_contraction,4,28,33,34,1178,33.885049093956184,False,False,False,200,200,0.001,10.0,0.15,1.0,1152,45,0.8594322034530735,0.5172109069698374,0.8328882307789875,4.434303884114833,0.44130407635921814,0.38159928100777507,0.07254373080005258,False
branin,gated_geometric_boundary_contraction,4,29,34,35,1437,114.50148209708783,False,False,False,200,200,0.001,10.0,0.15,1.0,1403,182,0.43864664269416886,0.9194501409762159,0.3820779618285286,7.49688131506055,0.7496747789464836,0.31366947187949246,0.08260861199163298,False
branin,gated_geometric_boundary_contraction,4,30,35,36,1269,10.63513715113546,False,False,True,200,200,0.001,10.0,0.15,1.0,1239,51,0.8140569692932099,0.36795011971490876,0.9571332252634928,10.0,0.9999999999999,0.2176199687128244,0.07664080970363116,False
branin,gated_geometric_boundary_contraction,4,31,36,37,1126,20.080864842822493,False,False,False,200,200,0.001,10.0,0.15,1.0,1101,116,0.7227017444055471,0.8293075542919751,0.5317171014088007,10.0,0.9999999999999,0.3532250690377673,0.1557570699271107,False
branin,gated_geometric_boundary_contraction,4,32,37,38,1408,79.82129375734357,False,False,False,200,200,0.001,10.0,0.15,1.0,1373,191,0.43600063997621286,0.6919652802099235,0.4606099818182734,8.42393926323456,0.8422213436978028,0.3067564906688741,0.08234507950477384,False
branin,gated_geometric_boundary_contraction,4,33,38,39,111,12.650121418618696,False,False,True,200,200,0.001,10.0,0.15,1.0,110,22,1.0650731221283218,0.5652035189174276,0.9409845898815052,5.073944182411694,0.5069311028907647,0.2910059261944369,0.07845816379683426,False
branin,gated_geometric_boundary_contraction,4,34,39,40,1489,67.44676790721945,False,False,False,200,200,0.001,10.0,0.15,1.0,1450,119,0.5636570574804388,0.7931378208527349,0.48532438786156984,10.0,0.9999999999998999,0.3437852212230992,0.13233294521676459,False
branin,gated_geometric_boundary_contraction,4,35,40,41,830,12.653869125225384,False,False,True,200,200,0.001,10.0,0.15,1.0,810,19,1.0722597505719245,0.7316683536870521,0.8450744358768572,3.2332794106402685,0.3227043165405161,0.2842724717899059,0.05672164478433669,False
branin,gated_geometric_boundary_contraction,4,36,41,42,349,40.20964299049163,False,False,False,200,200,0.001,10.0,0.15,1.0,346,179,0.3344232259270563,0.8167342437641736,0.3673870642611099,10.0,0.9999999999999,0.3942246219942994,0.11829009239825515,False
branin,gated_geometric_boundary_contraction,4,37,42,43,1062,14.643516581728647,False,False,False,200,200,0.001,10.0,0.15,1.0,1036,132,0.3774105247135666,0.430682281299854,0.619798234525673,10.0,0.9999999999999,0.18718029088748112,0.04996518013907921,False
branin,gated_geometric_boundary_contraction,4,38,43,44,782,24.584119838096818,False,False,False,200,200,0.001,10.0,0.15,1.0,762,175,0.30924339426544556,0.632290166700236,0.448026298374701,8.600659271591155,0.8598947547744988,0.31878509128739196,0.0776538937406649,False
branin,gated_geometric_boundary_contraction,4,39,44,45,1125,9.062475710154757,False,True,True,200,200,0.001,10.0,0.15,1.0,1095,106,0.43566965630652743,0.6548364612633841,0.5207943572730578,4.827574446349505,0.48254260166523316,0.3249521793067849,0.05347542419687259,False
branin,gated_geometric_boundary_contraction,4,40,45,46,894,140.1773237495717,False,False,False,200,200,0.001,10.0,0.15,1.0,870,199,0.1453231864560255,0.520145687907469,0.45424647413347863,5.569699384066652,0.5559731280371009,0.25845873267796804,0.03395170425375017,False
branin,gated_geometric_boundary_contraction,4,41,46,47,1116,7.3527641499129786,False,True,True,200,200,0.001,10.0,0.15,1.0,1085,113,0.3529040551931679,0.33862769016918326,0.7322668591356596,6.627841202653676,0.661857002049356,0.21125285430965624,0.03467037993647081,False
branin,gated_geometric_boundary_contraction,4,42,47,48,351,1.4751609637152256,True,True,True,200,200,0.001,10.0,0.15,1.0,347,137,0.30373261633304804,0.6599496277519842,0.4606880377767323,6.944746942057249,0.6942819521633682,0.17933317762169643,0.037854214919852594,False
branin,gated_geometric_boundary_contraction,4,43,48,49,471,20.088775781295688,False,False,False,200,200,0.001,10.0,0.15,1.0,461,25,0.6679119139364309,0.8127448576307523,0.5663246158585158,3.8048128980706424,0.3802351784642462,0.2076880418521243,0.036348245727286135,False
branin,gated_geometric_boundary_contraction,4,44,49,50,1332,19.133976508549672,False,False,False,200,200,0.001,10.0,0.15,1.0,1290,12,0.8072408400249194,0.45607505663596654,0.9791116898927246,5.621231103013183,0.5619536130967309,0.13720777177106835,0.03443084933098145,False
