benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_shortlist_fraction_actual,acquisition_selected_shortlist_position,acquisition_selected_gated_score,acquisition_requested_shortlist_size,acquisition_current_aggregate_uncertainty,acquisition_reference_set,acquisition_fantasy_refit,acquisition_selected_pool_index_check,acquisition_selected_p_plus,acquisition_selected_u_plus,acquisition_selected_u_minus,acquisition_selected_expected_future_uncertainty,acquisition_selected_expected_uncertainty_reduction
branin,smallest_abs_mu,2,32,37,38,76,4.136107010003972,True,True,True,75,-0.004348328950937514,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,2,33,38,39,10,5.838253182030165,False,True,True,10,-0.005982093027089963,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,2,34,39,40,138,29.13742430973312,False,False,False,134,-0.0019857992069610073,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,2,35,40,41,1181,9.21393080959411,False,False,True,1155,-0.0032023967822638055,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,2,36,41,42,772,14.046783464577617,False,False,False,755,-0.00699710104175519,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,2,37,42,43,786,4.508287361702866,True,True,True,768,-0.006455758148188884,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,2,38,43,44,364,4.761086985865283,True,True,True,358,-0.008446889516067646,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,2,39,44,45,1068,6.800197165835289,False,True,True,1042,-0.012628542717059155,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,2,40,45,46,1333,10.511932063056154,False,False,True,1297,-0.005497190779160893,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,2,41,46,47,630,87.73622136833772,False,False,False,614,-0.0005893978211816142,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,2,42,47,48,1434,3.276145560474909,True,True,True,1392,-0.0012443272375897152,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,2,43,48,49,733,35.53488413859125,False,False,False,714,-0.001881563524367677,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,2,44,49,50,927,96.49080341194399,False,False,False,903,-0.006560659268875453,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,1,6,7,1105,22.281638550511406,False,False,False,1101,-1.2571392102513278e-13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,2,7,8,1053,25.127880094030978,False,False,False,1050,-4.992974570562862e-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,3,8,9,1060,160.93601151366263,False,False,False,1056,-4.683082860504651e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,4,9,10,1040,0.6178297913712036,True,True,True,1037,-8.740626093797133e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,5,10,11,140,20.490259427369118,False,False,False,139,-0.00022472440116907185,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,6,11,12,1364,11.95661850885688,False,False,True,1353,-0.00040345818738685336,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,7,12,13,1061,12.24870510473751,False,False,False,1054,-0.00021285592189495384,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,8,13,14,1236,256.3731998129815,False,False,False,1225,-0.0004383529229232133,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,9,14,15,1312,7.903819627805888,False,True,True,1299,-0.0009010258712079148,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,10,15,16,896,23.39996740544479,False,False,False,892,-0.0001406358063244656,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,11,16,17,599,72.5246635731823,False,False,False,596,-0.0011639592192046536,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,12,17,18,567,4.287165864396556,True,True,True,564,-0.0014464883818544848,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,13,18,19,516,30.333275699129302,False,False,False,513,-0.0015553390066970199,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,14,19,20,538,25.6765258966745,False,False,False,534,-0.0022526463467166663,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,15,20,21,915,17.825378790032595,False,False,False,906,-0.0002940332527501602,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,16,21,22,213,9.121311253464086,False,False,True,211,-0.0023740360897676347,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,17,22,23,55,9.9210703698479,False,False,True,54,-0.0035169178593350003,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,18,23,24,1204,1.8438154086318121,True,True,True,1185,-0.004185701430368625,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,19,24,25,208,0.4386479587619121,True,True,True,205,-0.004128178724089909,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,20,25,26,1036,1.0342821962749262,True,True,True,1023,-0.0029298978381385303,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,21,26,27,1235,2.3349128307772062,True,True,True,1213,-0.005436626934431499,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,22,27,28,1435,19.719302107132428,False,False,False,1408,-0.006475776108752401,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,23,28,29,954,26.226031106022138,False,False,False,941,-0.006139651275406721,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,24,29,30,633,23.087520664300307,False,False,False,623,-0.002059424269155675,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,25,30,31,814,14.861002737749173,False,False,False,803,-0.002094626563257429,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,26,31,32,1388,7.199844321004264,False,True,True,1358,-0.0009860646871557438,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,27,32,33,573,8.188982465853037,False,True,True,564,-0.006582108187292546,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,28,33,34,1465,11.791509421193908,False,False,True,1432,-0.005777034303263881,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,29,34,35,994,11.355862064625512,False,False,True,977,-0.011838527955598307,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,30,35,36,1272,6.982622401694929,False,True,True,1242,-0.004118075928498444,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,31,36,37,780,5.188533856200422,False,True,True,768,-0.0016706739235208268,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,32,37,38,692,2.6214663348986633,True,True,True,680,-0.002760665001993906,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,33,38,39,374,10.837031654270433,False,False,True,369,-0.004920174729829974,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,34,39,40,781,19.67601383347617,False,False,False,766,-0.008306885593996503,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,35,40,41,183,20.12525519588429,False,False,False,180,-0.0026869966325506756,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,36,41,42,729,4.894852839318666,True,True,True,714,-0.009250300389726641,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,37,42,43,214,11.470301499913333,False,False,True,208,-0.0018973876478202995,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,38,43,44,698,4.932408455837084,True,True,True,682,-0.0025886706257335357,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,39,44,45,294,2.954211891204853,True,True,True,287,-0.000673512447622926,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,40,45,46,892,44.54686189971531,False,False,False,869,-0.0036145948484405934,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,41,46,47,1454,3.5419652648959996,True,True,True,1409,-0.00013073175403910398,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,42,47,48,309,0.734721950682907,True,True,True,301,-0.0006079940483445512,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,43,48,49,1059,1.4125295895207266,True,True,True,1027,-0.006519080379435327,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,44,49,50,334,18.295929628824002,False,False,False,325,-0.003679018651672664,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,1,6,7,597,23.615901493913498,False,False,False,594,-0.00015468455790434987,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,2,7,8,1385,15.699853264182124,False,False,False,1378,-0.009009049784261425,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,3,8,9,497,18.888859529592672,False,False,False,494,-0.0014332123327753798,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,4,9,10,310,68.8674446610712,False,False,False,308,-0.0012063745132229755,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,5,10,11,1182,272.51372207838523,False,False,False,1174,-0.0026918987774162163,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,6,11,12,667,122.1739300800132,False,False,False,661,-0.0003655802785528517,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,7,12,13,499,4.360254524464622,True,True,True,494,-0.00017713502899918687,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,8,13,14,1296,1.9422213402426465,True,True,True,1285,-0.0024040786426126966,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,9,14,15,757,15.046293868073779,False,False,False,749,-0.0018781620974448743,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,10,15,16,106,16.732552430596805,False,False,False,105,-0.002518342637018667,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,11,16,17,1461,19.41076149284327,False,False,False,1445,-0.00013090658813486034,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,12,17,18,1299,16.338712290539238,False,False,False,1285,-0.0004052741121025417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,13,18,19,779,24.525628203210104,False,False,False,769,-0.0005387820146656869,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,14,19,20,477,18.70170862364659,False,False,False,473,-0.0010741504977260575,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,15,20,21,147,11.116473743417217,False,False,True,144,-0.002158485136165066,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,16,21,22,609,4.51250588913863,True,True,True,599,-0.003944001659251433,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,17,22,23,983,13.775366736233352,False,False,False,968,-0.00220950724329401,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,18,23,24,1304,2.6467704767957763,True,True,True,1284,-0.0006807232969305854,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,19,24,25,17,25.372729493104153,False,False,False,17,-0.002359647666676401,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,20,25,26,715,7.708811544378811,False,True,True,702,-0.002119709193107063,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,21,26,27,1341,4.761141064297199,True,True,True,1318,-0.0029373177692176844,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,22,27,28,638,20.819431726070235,False,False,False,626,-0.0012434954170866819,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,23,28,29,1056,173.3847001725372,False,False,False,1037,-0.007153626373432947,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,24,29,30,937,1.5435244964039079,True,True,True,920,-0.007305382097310424,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,25,30,31,1466,1.8099886319523755,True,True,True,1436,-0.0014913844388117319,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,26,31,32,1000,35.37035298524819,False,False,False,980,-0.003704042246669148,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,27,32,33,1167,12.16708449507874,False,False,True,1144,-0.007472054950362704,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,28,33,34,518,2.407880035627553,True,True,True,508,-0.0022830309816811827,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,29,34,35,21,14.703417532278218,False,False,False,20,-0.01007972373423032,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,30,35,36,605,2.5701777927693534,True,True,True,592,-0.012277612552801229,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,31,36,37,1291,20.051951737383988,False,False,False,1263,-0.012364912376105486,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,32,37,38,1219,11.563006133679757,False,False,True,1191,-0.015406079508881988,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,33,38,39,422,11.812861796073982,False,False,True,415,-0.020146491256569962,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,34,39,40,76,10.859854852876765,False,False,True,73,-0.009384845643552867,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,35,40,41,1092,11.55422894814646,False,False,True,1064,-0.0014896784370372895,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,36,41,42,790,1.4840352381666975,True,True,True,768,-0.0013658934441389495,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,37,42,43,655,21.90472741042725,False,False,False,637,-0.0016744398387322779,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,38,43,44,1010,7.629007827330138,False,True,True,982,-0.001834899132963655,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,39,44,45,1265,4.604989304938499,True,True,True,1230,-0.006322707824322871,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,40,45,46,957,3.596093658962296,True,True,True,931,-0.018408096975137983,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,41,46,47,699,11.848864286601241,False,False,True,679,-0.0015869824863274653,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,42,47,48,1241,1.8549350301415295,True,True,True,1204,-0.009250336961949768,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,43,48,49,1361,49.6849435073093,False,False,False,1316,-0.005560855249889585,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,44,49,50,20,94.72328362303661,False,False,False,19,-0.0011258016825308457,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,1,6,7,13,110.69330734985172,False,False,False,13,1.9700749508985733,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,2,7,8,134,4.519286021858228,True,True,True,132,1.9686387809110828,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,3,8,9,636,9.509472795290442,False,False,True,630,1.9674806832109715,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,4,9,10,1181,51.819246359621985,False,False,False,1173,1.9665544766898055,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,5,10,11,1,209.32429766383956,False,False,False,1,1.9658504691486531,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,6,11,12,1390,5.210305187240969,False,True,True,1380,1.9650029259954689,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,7,12,13,257,17.13466500759828,False,False,False,251,1.9640961984456928,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,8,13,14,1260,170.62145775410877,False,False,False,1249,1.9629784262387713,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,9,14,15,1106,24.977558142747533,False,False,False,1096,1.9623008594473828,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,10,15,16,1031,20.599346031915587,False,False,False,1021,1.9616379000373183,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,11,16,17,664,20.19380465321285,False,False,False,655,1.9603806774386083,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,12,17,18,979,37.80887896937415,False,False,False,968,1.95184652507014,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,13,18,19,479,0.27993239899810973,True,True,True,472,1.510263667942261,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,14,19,20,406,20.71029293291095,False,False,False,399,1.4847589108048544,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,15,20,21,654,69.07642777259213,False,False,False,643,1.377577546803773,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,16,21,22,546,6.748808010674622,False,True,True,537,1.0021035271914902,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,17,22,23,944,24.053445627711262,False,False,False,929,1.3234206832974171,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,18,23,24,711,34.7360788646531,False,False,False,696,1.0963117428119706,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,19,24,25,496,25.309157014394877,False,False,False,487,1.1099160230289682,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,20,25,26,929,1.6384280113108893,True,True,True,912,1.2579066081997308,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,21,26,27,515,15.76383495905381,False,False,False,505,1.3119523401861497,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,22,27,28,119,114.4377679738298,False,False,False,116,1.2081678670446454,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,23,28,29,384,6.717876498581344,False,True,True,376,0.9101639279581758,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,24,29,30,1200,8.347622242872312,False,True,True,1174,1.1413238761643103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,25,30,31,1239,4.482517653336224,True,True,True,1212,1.190005361253081,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,26,31,32,1020,3.2149226462376888,True,True,True,997,1.2461035253603676,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,27,32,33,962,24.306960505534054,False,False,False,940,1.3634290229453938,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,28,33,34,1387,99.02095423867303,False,False,False,1356,1.3052468841792626,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,29,34,35,229,21.66306269185497,False,False,False,223,1.0429195046033737,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,30,35,36,425,32.53602399684817,False,False,False,414,1.300853722385976,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,31,36,37,1060,19.71650951277679,False,False,False,1032,0.9375322525221047,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,32,37,38,327,123.31602247746594,False,False,False,318,1.0860435741019034,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,33,38,39,1367,9.830152793913527,False,False,True,1332,1.0370829387011646,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,34,39,40,304,183.20160409421672,False,False,False,295,1.3257115535226582,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,35,40,41,253,6.566629687078667,False,True,True,245,0.9940350452188826,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,36,41,42,801,7.351154502606114,False,True,True,776,1.1239711394459977,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,37,42,43,1320,26.59814208014088,False,False,False,1282,1.0542682151112082,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,38,43,44,951,16.953671292359076,False,False,False,923,0.9718106922757447,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,39,44,45,663,53.97224215034656,False,False,False,641,1.068106547758772,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,40,45,46,76,9.14632525641305,False,False,True,73,0.9877410138198494,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,41,46,47,518,7.171610054093787,False,True,True,499,1.0862319424037934,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,42,47,48,1211,57.17250743254385,False,False,False,1171,1.1816952051127345,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,straddle,0,43,48,49,969,12.659546904093737,False,False,False,936,1.1195888632712825,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
