benchmark,surrogate_variant,acquisition_rule,method,seed,budget,global_error,classifier_uncertainty_region_fraction_eps005,classifier_uncertainty_region_fraction_eps010,near_boundary_error_q10,near_boundary_test_size_q10,classifier_uncertainty_region_fraction_q10_eps005,classifier_uncertainty_region_fraction_q10_eps010,near_boundary_error_q20,near_boundary_test_size_q20,classifier_uncertainty_region_fraction_q20_eps005,classifier_uncertainty_region_fraction_q20_eps010,near_boundary_error_q30,near_boundary_test_size_q30,classifier_uncertainty_region_fraction_q30_eps005,classifier_uncertainty_region_fraction_q30_eps010
branin,optimized_ard_gpc,random,random,2,13,0.29,0.10475,0.2235,0.4225,400,0.0625,0.1475,0.36125,800,0.0525,0.1275,0.315,1200,0.041666666666666664,0.11
branin,optimized_ard_gpc,random,random,2,14,0.1765,0.11775,0.237,0.425,400,0.1525,0.2125,0.35375,800,0.145,0.21,0.29,1200,0.1325,0.20916666666666667
branin,optimized_ard_gpc,random,random,2,15,0.1885,0.11525,0.2305,0.4175,400,0.145,0.21,0.3425,800,0.14125,0.2075,0.27666666666666667,1200,0.14,0.2225
branin,optimized_ard_gpc,random,random,2,16,0.17025,0.13225,0.273,0.47,400,0.1825,0.29,0.37,800,0.16125,0.2825,0.305,1200,0.1475,0.2658333333333333
branin,optimized_ard_gpc,random,random,2,17,0.1595,0.0995,0.2075,0.4775,400,0.165,0.25,0.37125,800,0.14875,0.25,0.3,1200,0.13666666666666666,0.23416666666666666
branin,optimized_ard_gpc,random,random,2,18,0.159,0.13025,0.2955,0.4775,400,0.1825,0.3425,0.3875,800,0.19375,0.34625,0.32083333333333336,1200,0.19416666666666665,0.33666666666666667
branin,optimized_ard_gpc,random,random,2,19,0.16025,0.0925,0.1955,0.495,400,0.12,0.2375,0.405,800,0.13,0.25,0.3283333333333333,1200,0.13333333333333333,0.24833333333333332
branin,optimized_ard_gpc,random,random,2,20,0.122,0.22125,0.4915,0.485,400,0.2875,0.5825,0.37625,800,0.2825,0.545,0.3025,1200,0.2675,0.5066666666666667
branin,optimized_ard_gpc,random,random,2,21,0.1395,0.1245,0.25575,0.4925,400,0.1575,0.4175,0.39875,800,0.1825,0.38875,0.3233333333333333,1200,0.18833333333333332,0.35833333333333334
branin,optimized_ard_gpc,random,random,2,22,0.11175,0.13525,0.29675,0.4425,400,0.35,0.575,0.32875,800,0.31625,0.515,0.25166666666666665,1200,0.2775,0.47583333333333333
branin,optimized_ard_gpc,random,random,2,23,0.108,0.1025,0.22925,0.4275,400,0.295,0.505,0.3225,800,0.2475,0.43625,0.2475,1200,0.22,0.3858333333333333
branin,optimized_ard_gpc,random,random,2,24,0.11075,0.09425,0.21075,0.4375,400,0.2675,0.4525,0.32625,800,0.22125,0.39375,0.25,1200,0.19583333333333333,0.3433333333333333
branin,optimized_ard_gpc,random,random,2,25,0.11525,0.09325,0.2095,0.445,400,0.2675,0.4325,0.335,800,0.20875,0.3825,0.2675,1200,0.18416666666666667,0.33666666666666667
branin,optimized_ard_gpc,random,random,2,26,0.108,0.07975,0.182,0.4425,400,0.2575,0.405,0.325,800,0.195,0.3425,0.25083333333333335,1200,0.16166666666666665,0.2975
branin,optimized_ard_gpc,random,random,2,27,0.10175,0.0735,0.17125,0.44,400,0.26,0.4675,0.3225,800,0.19375,0.3825,0.24916666666666668,1200,0.165,0.325
branin,optimized_ard_gpc,random,random,2,28,0.0785,0.101,0.2565,0.425,400,0.2825,0.55,0.2925,800,0.2325,0.4575,0.21666666666666667,1200,0.18666666666666668,0.3825
branin,optimized_ard_gpc,random,random,2,29,0.07225,0.0815,0.2235,0.4225,400,0.2725,0.52,0.2875,800,0.23375,0.44,0.21166666666666667,1200,0.18833333333333332,0.37
branin,optimized_ard_gpc,random,random,2,30,0.07075,0.07125,0.188,0.4325,400,0.2575,0.515,0.29,800,0.2225,0.4325,0.21,1200,0.18666666666666668,0.3641666666666667
branin,optimized_ard_gpc,random,random,2,31,0.066,0.0795,0.21725,0.3925,400,0.285,0.5425,0.26125,800,0.22625,0.43,0.19333333333333333,1200,0.18166666666666667,0.35
branin,optimized_ard_gpc,random,random,2,32,0.064,0.07275,0.199,0.395,400,0.275,0.545,0.25375,800,0.22125,0.435,0.18833333333333332,1200,0.17583333333333334,0.3541666666666667
branin,optimized_ard_gpc,random,random,2,33,0.06275,0.07025,0.182,0.39,400,0.28,0.5425,0.2525,800,0.22875,0.43375,0.18666666666666668,1200,0.18,0.35583333333333333
branin,optimized_ard_gpc,random,random,2,34,0.0625,0.06725,0.17275,0.4,400,0.2825,0.5425,0.255,800,0.225,0.4375,0.185,1200,0.17666666666666667,0.35833333333333334
branin,optimized_ard_gpc,random,random,2,35,0.06475,0.0625,0.14525,0.425,400,0.2675,0.4975,0.26625,800,0.23,0.42375,0.19083333333333333,1200,0.17333333333333334,0.35583333333333333
branin,optimized_ard_gpc,random,random,2,36,0.06525,0.064,0.137,0.3875,400,0.3,0.485,0.25125,800,0.2325,0.4125,0.18333333333333332,1200,0.17416666666666666,0.3475
branin,optimized_ard_gpc,random,random,2,37,0.0855,0.0645,0.13,0.4225,400,0.185,0.3725,0.29375,800,0.18625,0.335,0.22083333333333333,1200,0.1475,0.2866666666666667
branin,optimized_ard_gpc,random,random,2,38,0.0955,0.062,0.125,0.4325,400,0.13,0.3075,0.32625,800,0.14125,0.295,0.25583333333333336,1200,0.13083333333333333,0.26
branin,optimized_ard_gpc,random,random,2,39,0.09625,0.0625,0.125,0.4375,400,0.13,0.3075,0.32875,800,0.1425,0.29375,0.25833333333333336,1200,0.1325,0.25916666666666666
branin,optimized_ard_gpc,random,random,2,40,0.096,0.06025,0.1215,0.4325,400,0.11,0.2925,0.33375,800,0.13625,0.2825,0.2575,1200,0.13,0.25333333333333335
branin,optimized_ard_gpc,random,random,2,41,0.089,0.0585,0.119,0.4225,400,0.13,0.31,0.31375,800,0.14875,0.29125,0.2375,1200,0.13166666666666665,0.25416666666666665
branin,optimized_ard_gpc,random,random,2,42,0.0915,0.05825,0.12,0.42,400,0.1175,0.3025,0.31875,800,0.14125,0.2875,0.245,1200,0.12833333333333333,0.255
branin,optimized_ard_gpc,random,random,2,43,0.089,0.0555,0.11775,0.4225,400,0.105,0.3075,0.3175,800,0.1325,0.29,0.24166666666666667,1200,0.1225,0.25083333333333335
branin,optimized_ard_gpc,random,random,2,44,0.084,0.057,0.117,0.42,400,0.1225,0.3225,0.30375,800,0.15125,0.29625,0.225,1200,0.13083333333333333,0.25583333333333336
branin,optimized_ard_gpc,random,random,2,45,0.08275,0.05775,0.114,0.405,400,0.15,0.3325,0.29125,800,0.15125,0.295,0.21666666666666667,1200,0.13083333333333333,0.24666666666666667
branin,optimized_ard_gpc,random,random,2,46,0.0835,0.05725,0.1135,0.41,400,0.145,0.325,0.29375,800,0.1475,0.29125,0.21833333333333332,1200,0.12916666666666668,0.245
branin,optimized_ard_gpc,random,random,2,47,0.0855,0.05525,0.1125,0.405,400,0.14,0.335,0.29,800,0.14,0.29,0.21666666666666667,1200,0.12333333333333334,0.24083333333333334
branin,optimized_ard_gpc,random,random,2,48,0.085,0.05475,0.1115,0.4025,400,0.135,0.3275,0.28625,800,0.1375,0.28625,0.21416666666666667,1200,0.12083333333333333,0.23833333333333334
branin,optimized_ard_gpc,random,random,2,49,0.0845,0.05525,0.114,0.4025,400,0.1375,0.34,0.285,800,0.1375,0.2925,0.21333333333333335,1200,0.12,0.24333333333333335
branin,optimized_ard_gpc,random,random,2,50,0.08475,0.05475,0.1135,0.405,400,0.1325,0.335,0.28625,800,0.13625,0.29125,0.21416666666666667,1200,0.11916666666666667,0.2425
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,6,0.361,0.32325,0.45625,0.45,400,0.1275,0.2125,0.3975,800,0.10625,0.17625,0.3566666666666667,1200,0.09833333333333333,0.17
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,7,0.35625,0.412,0.549,0.4475,400,0.18,0.3025,0.39625,800,0.14125,0.29,0.35833333333333334,1200,0.14333333333333334,0.3075
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,8,0.308,0.219,0.461,0.465,400,0.1375,0.3025,0.40625,800,0.105,0.29125,0.3625,1200,0.1075,0.30666666666666664
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,9,0.30475,0.1545,0.35875,0.4525,400,0.0575,0.1575,0.39375,800,0.0475,0.16875,0.355,1200,0.049166666666666664,0.17916666666666667
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,10,0.319,0.14075,0.343,0.47,400,0.04,0.155,0.4075,800,0.035,0.15875,0.36666666666666664,1200,0.04,0.17416666666666666
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,11,0.25975,0.06425,0.147,0.455,400,0.0575,0.14,0.3875,800,0.0575,0.13125,0.33666666666666667,1200,0.06333333333333334,0.1425
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,12,0.232,0.04975,0.123,0.4575,400,0.105,0.1875,0.38375,800,0.095,0.17625,0.32666666666666666,1200,0.0975,0.1775
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,13,0.2505,0.0485,0.1075,0.4425,400,0.0375,0.1275,0.3875,800,0.0425,0.11125,0.3416666666666667,1200,0.04583333333333333,0.12
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,14,0.2235,0.0475,0.095,0.42,400,0.1175,0.3,0.355,800,0.1075,0.23125,0.2975,1200,0.09833333333333333,0.19583333333333333
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,15,0.22175,0.0465,0.094,0.425,400,0.1375,0.3125,0.35625,800,0.12,0.24375,0.2975,1200,0.10583333333333333,0.20083333333333334
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,16,0.21325,0.045,0.0955,0.4125,400,0.1175,0.32,0.34,800,0.12125,0.25875,0.2825,1200,0.11083333333333334,0.225
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,17,0.204,0.04125,0.09575,0.4075,400,0.1825,0.33,0.315,800,0.16,0.27625,0.26,1200,0.12166666666666667,0.24333333333333335
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,18,0.2465,0.23675,0.4105,0.43,400,0.2675,0.4625,0.3525,800,0.24,0.40625,0.305,1200,0.2175,0.395
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,19,0.22625,0.046,0.0865,0.48,400,0.095,0.2175,0.3875,800,0.1025,0.2125,0.32166666666666666,1200,0.10333333333333333,0.19666666666666666
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,20,0.21175,0.0415,0.08425,0.42,400,0.155,0.3025,0.3425,800,0.12375,0.2475,0.2833333333333333,1200,0.11083333333333334,0.21333333333333335
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,21,0.2135,0.0365,0.077,0.4275,400,0.1325,0.2825,0.33,800,0.10125,0.22625,0.28,1200,0.08166666666666667,0.18
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,22,0.2085,0.03475,0.081,0.42,400,0.1425,0.2975,0.32375,800,0.1175,0.2375,0.27,1200,0.095,0.18666666666666668
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,23,0.194,0.068,0.17325,0.365,400,0.235,0.4125,0.27125,800,0.14,0.30375,0.2275,1200,0.09666666666666666,0.22833333333333333
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,24,0.19875,0.064,0.16375,0.3875,400,0.165,0.3275,0.295,800,0.11875,0.265,0.24333333333333335,1200,0.08416666666666667,0.20333333333333334
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,25,0.20075,0.13825,0.25775,0.415,400,0.1925,0.485,0.3125,800,0.18125,0.41875,0.25333333333333335,1200,0.15166666666666667,0.3566666666666667
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,26,0.21725,0.20625,0.332,0.4,400,0.3125,0.4825,0.35125,800,0.295,0.4675,0.3025,1200,0.2866666666666667,0.4583333333333333
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,27,0.1975,0.082,0.1905,0.38,400,0.155,0.3675,0.28375,800,0.125,0.27875,0.2375,1200,0.08666666666666667,0.22833333333333333
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,28,0.199,0.134,0.2385,0.3875,400,0.195,0.3975,0.29,800,0.15625,0.32625,0.2425,1200,0.11666666666666667,0.27
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,29,0.12575,0.134,0.23475,0.3875,400,0.22,0.4275,0.2925,800,0.2,0.3525,0.24416666666666667,1200,0.16583333333333333,0.29
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,30,0.10975,0.1265,0.2425,0.405,400,0.2175,0.4475,0.2825,800,0.18,0.37375,0.22166666666666668,1200,0.1425,0.30666666666666664
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,31,0.088,0.09925,0.20475,0.43,400,0.225,0.45,0.295,800,0.21875,0.40375,0.2225,1200,0.17166666666666666,0.3516666666666667
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,32,0.09275,0.1045,0.20375,0.445,400,0.2325,0.42,0.31875,800,0.23,0.3875,0.2525,1200,0.2075,0.36833333333333335
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,33,0.092,0.10875,0.2065,0.445,400,0.23,0.4325,0.3225,800,0.22625,0.39125,0.2575,1200,0.205,0.3641666666666667
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,34,0.07,0.093,0.1835,0.39,400,0.26,0.495,0.25375,800,0.2025,0.3825,0.19583333333333333,1200,0.16,0.30583333333333335
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,35,0.087,0.06075,0.137,0.4225,400,0.1925,0.4025,0.29625,800,0.15375,0.30125,0.2375,1200,0.12833333333333333,0.2608333333333333
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,36,0.07225,0.05975,0.13675,0.41,400,0.2175,0.4675,0.26375,800,0.1775,0.345,0.20166666666666666,1200,0.14083333333333334,0.2825
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,37,0.0715,0.06225,0.136,0.4025,400,0.2425,0.4775,0.26125,800,0.1875,0.33875,0.19916666666666666,1200,0.14416666666666667,0.2683333333333333
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,38,0.06825,0.06,0.13775,0.4,400,0.2525,0.49,0.2575,800,0.18625,0.34875,0.19666666666666666,1200,0.14333333333333334,0.2808333333333333
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,39,0.05875,0.07275,0.14675,0.335,400,0.295,0.56,0.21875,800,0.19,0.3625,0.1675,1200,0.15083333333333335,0.28583333333333333
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,40,0.065,0.06675,0.13975,0.3925,400,0.255,0.485,0.2475,800,0.17875,0.3425,0.18833333333333332,1200,0.14166666666666666,0.2733333333333333
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,41,0.06575,0.08825,0.167,0.3775,400,0.23,0.465,0.2475,800,0.16375,0.33125,0.18916666666666668,1200,0.13583333333333333,0.2733333333333333
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,42,0.08375,0.2545,0.497,0.42,400,0.335,0.6675,0.32,800,0.29375,0.57625,0.2475,1200,0.28,0.5558333333333333
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,43,0.0615,0.04825,0.09925,0.3375,400,0.2475,0.505,0.22625,800,0.16625,0.3375,0.175,1200,0.13833333333333334,0.275
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,44,0.05925,0.04375,0.08725,0.355,400,0.27,0.4975,0.22625,800,0.165,0.32625,0.17,1200,0.13083333333333333,0.25416666666666665
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,45,0.05325,0.0425,0.084,0.3375,400,0.295,0.525,0.20375,800,0.1775,0.33625,0.15,1200,0.12833333333333333,0.25
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,46,0.04975,0.041,0.0865,0.2925,400,0.2625,0.525,0.185,800,0.16375,0.32875,0.13833333333333334,1200,0.12333333333333334,0.25166666666666665
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,47,0.051,0.043,0.08775,0.315,400,0.27,0.5075,0.1975,800,0.17,0.33625,0.14583333333333334,1200,0.13166666666666665,0.25583333333333336
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,48,0.0475,0.043,0.08725,0.3,400,0.275,0.4675,0.1875,800,0.17375,0.3325,0.13666666666666666,1200,0.1325,0.255
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,49,0.04575,0.0405,0.081,0.285,400,0.275,0.4875,0.175,800,0.1675,0.3225,0.13,1200,0.125,0.24416666666666667
branin,optimized_ard_gpc,classifier_margin,classifier_margin,2,50,0.0475,0.04325,0.08375,0.3,400,0.2825,0.4775,0.18375,800,0.17625,0.3275,0.13583333333333333,1200,0.13333333333333333,0.2475
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,6,0.361,0.32325,0.45625,0.45,400,0.1275,0.2125,0.3975,800,0.10625,0.17625,0.3566666666666667,1200,0.09833333333333333,0.17
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,7,0.35625,0.412,0.549,0.4475,400,0.18,0.3025,0.39625,800,0.14125,0.29,0.35833333333333334,1200,0.14333333333333334,0.3075
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,8,0.308,0.219,0.461,0.465,400,0.1375,0.3025,0.40625,800,0.105,0.29125,0.3625,1200,0.1075,0.30666666666666664
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,9,0.30475,0.1545,0.35875,0.4525,400,0.0575,0.1575,0.39375,800,0.0475,0.16875,0.355,1200,0.049166666666666664,0.17916666666666667
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,10,0.319,0.14075,0.343,0.47,400,0.04,0.155,0.4075,800,0.035,0.15875,0.36666666666666664,1200,0.04,0.17416666666666666
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,11,0.25975,0.06425,0.147,0.455,400,0.0575,0.14,0.3875,800,0.0575,0.13125,0.33666666666666667,1200,0.06333333333333334,0.1425
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,12,0.232,0.04975,0.123,0.4575,400,0.105,0.1875,0.38375,800,0.095,0.17625,0.32666666666666666,1200,0.0975,0.1775
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,13,0.2505,0.0485,0.1075,0.4425,400,0.0375,0.1275,0.3875,800,0.0425,0.11125,0.3416666666666667,1200,0.04583333333333333,0.12
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,14,0.2235,0.0475,0.095,0.42,400,0.1175,0.3,0.355,800,0.1075,0.23125,0.2975,1200,0.09833333333333333,0.19583333333333333
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,15,0.22175,0.0465,0.094,0.425,400,0.1375,0.3125,0.35625,800,0.12,0.24375,0.2975,1200,0.10583333333333333,0.20083333333333334
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,16,0.21325,0.045,0.0955,0.4125,400,0.1175,0.32,0.34,800,0.12125,0.25875,0.2825,1200,0.11083333333333334,0.225
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,17,0.204,0.04125,0.09575,0.4075,400,0.1825,0.33,0.315,800,0.16,0.27625,0.26,1200,0.12166666666666667,0.24333333333333335
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,18,0.2465,0.23675,0.4105,0.43,400,0.2675,0.4625,0.3525,800,0.24,0.40625,0.305,1200,0.2175,0.395
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,19,0.22625,0.046,0.0865,0.48,400,0.095,0.2175,0.3875,800,0.1025,0.2125,0.32166666666666666,1200,0.10333333333333333,0.19666666666666666
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,20,0.21175,0.0415,0.08425,0.42,400,0.155,0.3025,0.3425,800,0.12375,0.2475,0.2833333333333333,1200,0.11083333333333334,0.21333333333333335
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,21,0.2135,0.0365,0.077,0.4275,400,0.1325,0.2825,0.33,800,0.10125,0.22625,0.28,1200,0.08166666666666667,0.18
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,22,0.2085,0.03475,0.081,0.42,400,0.1425,0.2975,0.32375,800,0.1175,0.2375,0.27,1200,0.095,0.18666666666666668
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,23,0.194,0.068,0.17325,0.365,400,0.235,0.4125,0.27125,800,0.14,0.30375,0.2275,1200,0.09666666666666666,0.22833333333333333
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,24,0.19875,0.064,0.16375,0.3875,400,0.165,0.3275,0.295,800,0.11875,0.265,0.24333333333333335,1200,0.08416666666666667,0.20333333333333334
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,25,0.20075,0.13825,0.25775,0.415,400,0.1925,0.485,0.3125,800,0.18125,0.41875,0.25333333333333335,1200,0.15166666666666667,0.3566666666666667
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,26,0.21725,0.20625,0.332,0.4,400,0.3125,0.4825,0.35125,800,0.295,0.4675,0.3025,1200,0.2866666666666667,0.4583333333333333
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,27,0.1975,0.082,0.1905,0.38,400,0.155,0.3675,0.28375,800,0.125,0.27875,0.2375,1200,0.08666666666666667,0.22833333333333333
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,28,0.199,0.134,0.2385,0.3875,400,0.195,0.3975,0.29,800,0.15625,0.32625,0.2425,1200,0.11666666666666667,0.27
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,29,0.12575,0.134,0.23475,0.3875,400,0.22,0.4275,0.2925,800,0.2,0.3525,0.24416666666666667,1200,0.16583333333333333,0.29
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,30,0.10975,0.1265,0.2425,0.405,400,0.2175,0.4475,0.2825,800,0.18,0.37375,0.22166666666666668,1200,0.1425,0.30666666666666664
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,31,0.088,0.09925,0.20475,0.43,400,0.225,0.45,0.295,800,0.21875,0.40375,0.2225,1200,0.17166666666666666,0.3516666666666667
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,32,0.09275,0.1045,0.20375,0.445,400,0.2325,0.42,0.31875,800,0.23,0.3875,0.2525,1200,0.2075,0.36833333333333335
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,33,0.092,0.10875,0.2065,0.445,400,0.23,0.4325,0.3225,800,0.22625,0.39125,0.2575,1200,0.205,0.3641666666666667
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,34,0.07,0.093,0.1835,0.39,400,0.26,0.495,0.25375,800,0.2025,0.3825,0.19583333333333333,1200,0.16,0.30583333333333335
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,35,0.087,0.06075,0.137,0.4225,400,0.1925,0.4025,0.29625,800,0.15375,0.30125,0.2375,1200,0.12833333333333333,0.2608333333333333
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,36,0.07225,0.05975,0.13675,0.41,400,0.2175,0.4675,0.26375,800,0.1775,0.345,0.20166666666666666,1200,0.14083333333333334,0.2825
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,37,0.0715,0.06225,0.136,0.4025,400,0.2425,0.4775,0.26125,800,0.1875,0.33875,0.19916666666666666,1200,0.14416666666666667,0.2683333333333333
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,38,0.06825,0.06,0.13775,0.4,400,0.2525,0.49,0.2575,800,0.18625,0.34875,0.19666666666666666,1200,0.14333333333333334,0.2808333333333333
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,39,0.05875,0.07275,0.14675,0.335,400,0.295,0.56,0.21875,800,0.19,0.3625,0.1675,1200,0.15083333333333335,0.28583333333333333
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,40,0.065,0.06675,0.13975,0.3925,400,0.255,0.485,0.2475,800,0.17875,0.3425,0.18833333333333332,1200,0.14166666666666666,0.2733333333333333
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,41,0.06575,0.08825,0.167,0.3775,400,0.23,0.465,0.2475,800,0.16375,0.33125,0.18916666666666668,1200,0.13583333333333333,0.2733333333333333
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,42,0.08375,0.2545,0.497,0.42,400,0.335,0.6675,0.32,800,0.29375,0.57625,0.2475,1200,0.28,0.5558333333333333
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,43,0.0615,0.04825,0.09925,0.3375,400,0.2475,0.505,0.22625,800,0.16625,0.3375,0.175,1200,0.13833333333333334,0.275
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,44,0.05925,0.04375,0.08725,0.355,400,0.27,0.4975,0.22625,800,0.165,0.32625,0.17,1200,0.13083333333333333,0.25416666666666665
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,45,0.05325,0.0425,0.084,0.3375,400,0.295,0.525,0.20375,800,0.1775,0.33625,0.15,1200,0.12833333333333333,0.25
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,46,0.04975,0.041,0.0865,0.2925,400,0.2625,0.525,0.185,800,0.16375,0.32875,0.13833333333333334,1200,0.12333333333333334,0.25166666666666665
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,47,0.051,0.043,0.08775,0.315,400,0.27,0.5075,0.1975,800,0.17,0.33625,0.14583333333333334,1200,0.13166666666666665,0.25583333333333336
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,48,0.0475,0.043,0.08725,0.3,400,0.275,0.4675,0.1875,800,0.17375,0.3325,0.13666666666666666,1200,0.1325,0.255
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,49,0.04575,0.0405,0.081,0.285,400,0.275,0.4875,0.175,800,0.1675,0.3225,0.13,1200,0.125,0.24416666666666667
branin,optimized_ard_gpc,classifier_entropy,classifier_entropy,2,50,0.0475,0.04325,0.08375,0.3,400,0.2825,0.4775,0.18375,800,0.17625,0.3275,0.13583333333333333,1200,0.13333333333333333,0.2475
branin,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,2,6,0.361,0.32325,0.45625,0.45,400,0.1275,0.2125,0.3975,800,0.10625,0.17625,0.3566666666666667,1200,0.09833333333333333,0.17
branin,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,2,7,0.321,0.1085,0.30275,0.46,400,0.0975,0.18,0.405,800,0.0725,0.15125,0.35833333333333334,1200,0.065,0.15083333333333335
branin,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,2,8,0.257,0.15175,0.4115,0.475,400,0.16,0.2625,0.405,800,0.14125,0.24125,0.3525,1200,0.13333333333333333,0.245
branin,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,2,9,0.25575,0.181,0.42175,0.4625,400,0.1475,0.2575,0.385,800,0.12375,0.2225,0.33166666666666667,1200,0.11083333333333334,0.22666666666666666
branin,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,2,10,0.239,0.157,0.3655,0.4525,400,0.1175,0.195,0.37625,800,0.095,0.1725,0.3275,1200,0.08166666666666667,0.16583333333333333
branin,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,2,11,0.20625,0.12325,0.3185,0.4425,400,0.17,0.2975,0.355,800,0.1475,0.24875,0.30083333333333334,1200,0.12416666666666666,0.21583333333333332
branin,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,2,12,0.23425,0.0945,0.2385,0.4325,400,0.14,0.2475,0.3525,800,0.11625,0.21125,0.30083333333333334,1200,0.09416666666666666,0.1725
