benchmark_population,run_id,method,formulation,available_start_budget,common_start_budget,final_budget,common_normalized_aulc__q20_error,warm_relative_normalized_aulc__q20_error,common_normalized_aulc__q30_error,warm_relative_normalized_aulc__q30_error,common_normalized_aulc__balanced_accuracy,warm_relative_normalized_aulc__balanced_accuracy
primary_common,primary_common__r03_f01,max_depth_straddle,max_depth,12,16,80,0.28722426470588236,0.29195501730103807,0.2340625,0.238235294117647,0.9516453598484849,0.9481283422459893
primary_common,primary_common__r03_f02,binary_margin,binary,12,16,80,0.08180147058823531,0.09645328719723183,0.055624999999999994,0.06558823529411766,0.97240638326226,0.9591590367490279
primary_common,primary_common__r03_f02,binary_random,binary,12,16,80,0.20082720588235298,0.2097750865051903,0.13656250000000003,0.1426470588235294,0.8538862606609808,0.8330694217985702
primary_common,primary_common__r03_f02,binary_uncertainty_repulsion,binary,12,16,80,0.08272058823529413,0.09731833910034601,0.056249999999999994,0.0661764705882353,0.9722897787846481,0.9590492913583343
primary_common,primary_common__r03_f02,max_depth_boundary_proximity,max_depth,12,16,80,0.15303308823529413,0.16522491349480964,0.1059375,0.11411764705882353,0.9748717350746267,0.9559529035494795
primary_common,primary_common__r03_f02,max_depth_expected_feasibility,max_depth,12,16,80,0.19990808823529413,0.2067474048442906,0.1403125,0.1447058823529412,0.9519922707889127,0.9387855888624106
primary_common,primary_common__r03_f02,max_depth_random,max_depth,12,16,80,0.19485294117647062,0.2041522491349481,0.1325,0.13882352941176473,0.9087986407249468,0.8847516618587736
primary_common,primary_common__r03_f02,max_depth_randomized_straddle,max_depth,12,16,80,0.21645220588235298,0.22404844290657436,0.1503125,0.1552941176470588,0.9614039179104479,0.9438025210084033
primary_common,primary_common__r03_f02,max_depth_straddle,max_depth,12,16,80,0.23253676470588236,0.24091695501730098,0.16562500000000002,0.17088235294117643,0.9568105343816631,0.9388012667753669
primary_common,primary_common__r03_f03,binary_margin,binary,12,16,80,0.3193933823529411,0.3222318339100345,0.21749999999999997,0.22088235294117642,0.8102178837953089,0.8060406998620341
primary_common,primary_common__r03_f03,binary_random,binary,12,16,80,0.3125,0.3135813148788927,0.25125,0.25058823529411756,0.7328341551172708,0.7296422300263389
primary_common,primary_common__r03_f03,binary_uncertainty_repulsion,binary,12,16,80,0.32306985294117646,0.32569204152249126,0.21999999999999997,0.223235294117647,0.8053371535181235,0.8014470713658595
primary_common,primary_common__r03_f03,max_depth_boundary_proximity,max_depth,12,16,80,0.22748161764705885,0.2348615916955017,0.15937500000000002,0.16735294117647057,0.927626099413646,0.9116627994481372
primary_common,primary_common__r03_f03,max_depth_expected_feasibility,max_depth,12,16,80,0.2219669117647059,0.22923875432525948,0.190625,0.19352941176470587,0.8574926705756929,0.8520984886491909
primary_common,primary_common__r03_f03,max_depth_random,max_depth,12,16,80,0.23115808823529413,0.2370242214532872,0.20625,0.2091176470588235,0.8034464952025587,0.7940000627116518
primary_common,primary_common__r03_f03,max_depth_randomized_straddle,max_depth,12,16,80,0.23575367647058826,0.24048442906574397,0.17593749999999997,0.1794117647058823,0.8628856276652452,0.8610858522513484
primary_common,primary_common__r03_f03,max_depth_straddle,max_depth,12,16,80,0.18060661764705882,0.1903114186851211,0.1284375,0.13470588235294118,0.9060959155117272,0.8999082842092063
primary_common,primary_common__r03_f04,binary_margin,binary,12,16,80,0.08639705882352942,0.0852076124567474,0.08281250000000001,0.08382352941176473,0.9838541666666666,0.9826314616755795
primary_common,primary_common__r03_f04,binary_random,binary,12,16,80,0.10202205882352941,0.1029411764705882,0.12468749999999999,0.1267647058823529,0.9188565340909091,0.9173462566844917
primary_common,primary_common__r03_f04,binary_uncertainty_repulsion,binary,12,16,80,0.06801470588235295,0.06790657439446367,0.0684375,0.07029411764705884,0.9865767045454545,0.9851938502673799
primary_common,primary_common__r03_f04,max_depth_boundary_proximity,max_depth,12,16,80,0.08134191176470588,0.08088235294117645,0.0965625,0.0961764705882353,0.9787760416666669,0.9785762032085564
primary_common,primary_common__r03_f04,max_depth_expected_feasibility,max_depth,12,16,80,0.17003676470588236,0.16608996539792387,0.159375,0.15647058823529414,0.9441642992424244,0.9447192513368985
primary_common,primary_common__r03_f04,max_depth_random,max_depth,12,16,80,0.08409926470588236,0.0826124567474048,0.1078125,0.1061764705882353,0.9547466856060607,0.9555704099821748
primary_common,primary_common__r03_f04,max_depth_randomized_straddle,max_depth,12,16,80,0.09099264705882354,0.08996539792387544,0.103125,0.10235294117647058,0.9718394886363637,0.9711007130124779
primary_common,primary_common__r03_f04,max_depth_straddle,max_depth,12,16,80,0.12637867647058823,0.1232698961937716,0.1271875,0.12499999999999994,0.9554450757575759,0.9556706773618538
