repeat,model,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,brier_score,log_loss,false_negative,false_positive,true_negative,true_positive,row_count
9,gpc_5d_h_augmented,full81,0.9913352038290146,0.9616073221052649,0.9654320987654321,0.9361693348737415,0.8904109589041096,0.9819277108433735,0.028784597298859575,0.10418241794888673,8,6,326,65,405
9,gpc_5d_h_augmented,B1_q30,0.9455882352941177,0.8745290137804778,0.888,0.8647058823529412,0.8,0.9294117647058824,0.08850623091738008,0.2890038507799681,8,6,79,32,125
9,gpc_5d_h_augmented,B1_q20,0.910377358490566,0.8427148154080175,0.8352941176470589,0.8183962264150944,0.75,0.8867924528301887,0.11847450116903993,0.3757964621665217,8,6,47,24,85
9,log_areal_energy,full81,0.9626175936623205,0.8449740563352857,0.8962962962962963,0.8191945865654399,0.6986301369863014,0.9397590361445783,0.06334668305339564,0.18810954590631734,22,20,312,51,405
9,log_areal_energy,B1_q30,0.8082352941176472,0.579153981404066,0.696,0.6308823529411764,0.45,0.8117647058823529,0.17830566518699517,0.5037929894699587,22,16,69,18,125
9,log_areal_energy,B1_q20,0.7688679245283019,0.6176478792889266,0.6470588235294118,0.6055424528301887,0.4375,0.7735849056603774,0.20205078325866688,0.5686365071436044,18,12,41,14,85
9,log_h_logistic,full81,0.9896435055289652,0.952306692334532,0.9580246913580247,0.9156213896682621,0.8493150684931506,0.9819277108433735,0.030049939978627743,0.10445494130595538,11,6,326,62,405
9,log_h_logistic,B1_q30,0.9382352941176471,0.8329287203986179,0.864,0.8272058823529411,0.725,0.9294117647058824,0.093589501107022,0.3155143185902252,11,6,79,29,125
9,log_h_logistic,B1_q20,0.9050707547169812,0.8056082605244076,0.8235294117647058,0.7965801886792453,0.6875,0.9056603773584906,0.12196448709701758,0.4124448217400671,10,5,48,22,85
9,log_h_st_logistic,full81,0.9889420696484569,0.9493317845368049,0.9580246913580247,0.9156213896682621,0.8493150684931506,0.9819277108433735,0.03082406154126991,0.10637885735127119,11,6,326,62,405
9,log_h_st_logistic,B1_q30,0.9349999999999999,0.8259236618462821,0.864,0.8272058823529411,0.725,0.9294117647058824,0.0957327496196185,0.32014412087053434,11,6,79,29,125
9,log_h_st_logistic,B1_q20,0.8997641509433962,0.7977480027784402,0.8352941176470589,0.8122051886792453,0.71875,0.9056603773584906,0.1251395221107531,0.41896157295139885,9,5,48,23,85
9,log_irradiance,full81,0.9717775210430765,0.8706861633855514,0.9358024691358025,0.864664135996039,0.7534246575342466,0.9759036144578314,0.04669667757737959,0.16433313316045006,18,8,324,55,405
9,log_irradiance,B1_q30,0.9100000000000001,0.7740088334223477,0.824,0.7647058823529411,0.6,0.9294117647058824,0.11891216706175059,0.39796449835961817,16,6,79,24,125
9,log_irradiance,B1_q20,0.8808962264150944,0.7523476443858692,0.7764705882352941,0.7340801886792453,0.5625,0.9056603773584906,0.15644439047432285,0.5170232455405014,14,5,48,18,85
9,log_king_style,full81,0.9872091104142597,0.9484496188391023,0.9629629629629629,0.9239767288331409,0.863013698630137,0.9849397590361446,0.032263097462008186,0.10924741795839289,10,5,327,63,405
9,log_king_style,B1_q30,0.9241176470588235,0.8313311697704477,0.88,0.8455882352941176,0.75,0.9411764705882353,0.10161844098035638,0.33044323584386776,10,5,80,30,125
9,log_king_style,B1_q20,0.8897405660377359,0.7956385225326663,0.8470588235294118,0.8216391509433962,0.71875,0.9245283018867925,0.13004851955651744,0.4214631709485276,9,4,49,23,85
9,log_linear_energy,full81,0.9006849315068493,0.6474252374287509,0.8518518518518519,0.6905636243604555,0.4383561643835616,0.9427710843373494,0.09878744941635499,0.29667725108032894,41,19,313,32,405
9,log_linear_energy,B1_q30,0.6829411764705882,0.41763628521560076,0.64,0.5169117647058823,0.175,0.8588235294117647,0.23378991064366644,0.6494255794933558,33,12,73,7,125
9,log_linear_energy,B1_q20,0.6479952830188679,0.47290798277011126,0.611764705882353,0.5339033018867925,0.21875,0.8490566037735849,0.2586974520855868,0.7195806891358805,25,8,45,7,85
9,log_volumetric_energy,full81,0.9794107938603729,0.9064644033871063,0.9358024691358025,0.9020671728007922,0.8493150684931506,0.9548192771084337,0.044942349882002845,0.14333542647075498,11,15,317,62,405
9,log_volumetric_energy,B1_q30,0.8858823529411765,0.7244654747820989,0.808,0.7860294117647059,0.725,0.8470588235294118,0.13275670622152688,0.4076808498008502,11,13,72,29,125
9,log_volumetric_energy,B1_q20,0.8525943396226415,0.7416723649740966,0.7764705882352941,0.7712264150943396,0.75,0.7924528301886793,0.15635380175419028,0.48010581475212727,8,11,42,24,85
9,logistic_M1,full81,0.9893546789899323,0.9543455112175072,0.9555555555555556,0.9194586565439842,0.863013698630137,0.9759036144578314,0.031132664282760528,0.10735915895017481,10,8,324,63,405
9,logistic_M1,B1_q30,0.9335294117647058,0.8410355824788092,0.864,0.8338235294117646,0.75,0.9176470588235294,0.09637542025870643,0.32776354349249953,10,7,78,30,125
9,logistic_M1,B1_q20,0.9015330188679245,0.8029989337785467,0.8235294117647058,0.8027712264150944,0.71875,0.8867924528301887,0.12359905597974914,0.4234234085285428,9,6,47,23,85
9,logistic_M3,full81,0.9938108598778677,0.9720145663327113,0.9728395061728395,0.9513739891071133,0.9178082191780822,0.9849397590361446,0.023803577201252483,0.0829888758688192,6,5,327,67,405
9,logistic_M3,B1_q30,0.9585294117647059,0.9028976228065664,0.912,0.8955882352941176,0.85,0.9411764705882353,0.07659482895725482,0.26204897500777263,6,5,80,34,125
9,logistic_M3,B1_q20,0.9310141509433962,0.8766542910572945,0.8823529411764706,0.8747051886792453,0.84375,0.9056603773584906,0.10373945893419793,0.3526439456117987,5,5,48,27,85
10,gpc_1d_h,full81,0.9886119821752765,0.9296724212930524,0.9604938271604938,0.9278139957088628,0.8767123287671232,0.9789156626506024,0.029618051853401578,0.10766079317273891,9,7,325,64,405
10,gpc_1d_h,B1_q30,0.9364705882352942,0.8311310862239322,0.872,0.8463235294117647,0.775,0.9176470588235294,0.09253655266883735,0.3014771820525757,9,7,78,31,125
10,gpc_1d_h,B1_q20,0.9017142857142857,0.8175755356145811,0.8235294117647058,0.8114285714285714,0.7428571428571429,0.88,0.12664108813900743,0.404207663545076,9,6,44,26,85
10,gpc_4d,full81,0.9921191615778182,0.9669519144633832,0.9629629629629629,0.9293200198052484,0.8767123287671232,0.9819277108433735,0.0265326512667571,0.09563684503453147,9,6,326,64,405
10,gpc_4d,B1_q30,0.9497058823529412,0.8840221064404689,0.88,0.8522058823529413,0.775,0.9294117647058824,0.0831083307872235,0.27653695361656405,9,6,79,31,125
10,gpc_4d,B1_q20,0.9125714285714285,0.8603592606191041,0.8235294117647058,0.8114285714285714,0.7428571428571429,0.88,0.11902545526078778,0.37935026404106686,9,6,44,26,85
10,gpc_5d_h_augmented,full81,0.9917478131704901,0.9649287533617178,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.02706526367075959,0.10117768970719944,10,6,326,63,405
10,gpc_5d_h_augmented,B1_q30,0.9491176470588235,0.8821947218103191,0.872,0.8397058823529412,0.75,0.9294117647058824,0.08428748608668794,0.28142102624969806,10,6,79,30,125
10,gpc_5d_h_augmented,B1_q20,0.9108571428571429,0.8575297159433821,0.8117647058823529,0.7971428571428572,0.7142857142857143,0.88,0.12034292466661559,0.38446855195837937,10,6,44,25,85
10,log_areal_energy,full81,0.9628651592672058,0.8493884705204755,0.8962962962962963,0.8085080046212246,0.6712328767123288,0.9457831325301205,0.06242114568604702,0.18476994139615044,24,18,314,49,405
10,log_areal_energy,B1_q30,0.803235294117647,0.576916873691054,0.704,0.6301470588235294,0.425,0.8352941176470589,0.17853222040246922,0.49965386466198297,23,14,71,17,125
10,log_areal_energy,B1_q20,0.7502857142857142,0.6255052711752872,0.6352941176470588,0.5957142857142856,0.37142857142857144,0.82,0.21830245561557796,0.606746084243134,22,9,41,13,85
10,log_h_logistic,full81,0.9900973758045882,0.9533702912690666,0.9654320987654321,0.9254827529295263,0.863013698630137,0.9879518072289156,0.029014856535698203,0.10181391559571991,10,4,328,63,405
10,log_h_logistic,B1_q30,0.9385294117647058,0.8342541543006309,0.888,0.8514705882352941,0.75,0.9529411764705882,0.0915937931571355,0.3110127026519863,10,4,81,30,125
10,log_h_logistic,B1_q20,0.9051428571428571,0.8202161265088315,0.8352941176470589,0.8171428571428572,0.7142857142857143,0.92,0.12659228408400616,0.42322009358333945,10,4,46,25,85
10,log_h_st_logistic,full81,0.9896022445948177,0.9515979765541915,0.9629629629629629,0.9239767288331409,0.863013698630137,0.9849397590361446,0.02978056371792076,0.10346961770202014,10,5,327,63,405
10,log_h_st_logistic,B1_q30,0.9358823529411765,0.8304296870786173,0.88,0.8455882352941176,0.75,0.9411764705882353,0.09383337962844096,0.3149952928969458,10,5,80,30,125
10,log_h_st_logistic,B1_q20,0.9005714285714286,0.8157904280517154,0.8352941176470589,0.8171428571428572,0.7142857142857143,0.92,0.12994686465705915,0.4290591787418995,10,4,46,25,85
10,log_irradiance,full81,0.9749133520382901,0.873525016925874,0.9382716049382716,0.8768567420366398,0.7808219178082192,0.9728915662650602,0.04457303060697075,0.15492047313309812,16,9,323,57,405
10,log_irradiance,B1_q30,0.9217647058823529,0.7999959212066179,0.84,0.7897058823529413,0.65,0.9294117647058824,0.1144814334897781,0.37637334518920945,14,6,79,26,125
10,log_irradiance,B1_q20,0.8902857142857143,0.7980505756091396,0.7764705882352941,0.75,0.6,0.9,0.1549256621866271,0.4997548559833765,14,5,45,21,85
10,log_king_style,full81,0.9875804588215877,0.9491727821416092,0.9604938271604938,0.9171274137646477,0.8493150684931506,0.9849397590361446,0.03196442472196734,0.10755212119184182,11,5,327,62,405
10,log_king_style,B1_q30,0.9223529411764706,0.8185766792695545,0.872,0.8330882352941176,0.725,0.9411764705882353,0.1012479356173243,0.32781379061149796,11,5,80,29,125
10,log_king_style,B1_q20,0.88,0.8040912524506783,0.8235294117647058,0.8028571428571429,0.6857142857142857,0.92,0.1397555181817397,0.44429120503829594,11,4,46,24,85
10,log_linear_energy,full81,0.9002723221653739,0.6463380827874629,0.8518518518518519,0.6852203333883479,0.4246575342465753,0.9457831325301205,0.09891145808857614,0.2969509116450762,42,18,314,31,405
10,log_linear_energy,B1_q30,0.6979411764705883,0.4446837168961125,0.648,0.5227941176470589,0.175,0.8705882352941177,0.22923969597749505,0.6391141761697556,33,11,74,7,125
10,log_linear_energy,B1_q20,0.636,0.5031131926920401,0.6,0.54,0.2,0.88,0.27944724594257964,0.7740091320096661,28,6,44,7,85
10,log_volumetric_energy,full81,0.9801122297408813,0.9117147037077658,0.9407407407407408,0.9050792209935632,0.8493150684931506,0.9608433734939759,0.04333459999167954,0.1381596576047001,11,13,319,62,405
10,log_volumetric_energy,B1_q30,0.8770588235294118,0.7055510154031238,0.816,0.7919117647058823,0.725,0.8588235294117647,0.13425988012126897,0.41086000508866743,11,12,73,29,125
10,log_volumetric_energy,B1_q20,0.8382857142857143,0.7472250136499773,0.7647058823529411,0.7528571428571429,0.6857142857142857,0.82,0.16768922132379083,0.5058386834229738,11,9,41,24,85
10,logistic_M1,full81,0.9901386367387358,0.9559982283701829,0.9629629629629629,0.9186334378610331,0.8493150684931506,0.9879518072289156,0.02924525518067792,0.10327503135784685,11,4,328,62,405
10,logistic_M1,B1_q30,0.935,0.834457009258316,0.88,0.838970588235294,0.725,0.9529411764705882,0.09400751764731062,0.3253571126380741,11,4,81,29,125
10,logistic_M1,B1_q20,0.8965714285714286,0.8179456024354861,0.8235294117647058,0.8028571428571429,0.6857142857142857,0.92,0.13136005013659025,0.4473322450683993,11,4,46,24,85
10,logistic_M3,full81,0.993315728668097,0.9709131755765398,0.9679012345679012,0.9376753589701271,0.8904109589041096,0.9849397590361446,0.025085282940839518,0.0883153990126219,8,5,327,65,405
10,logistic_M3,B1_q30,0.9547058823529411,0.899995764099497,0.896,0.8705882352941177,0.8,0.9411764705882353,0.08113396714072071,0.2815926415031118,8,5,80,32,125
10,logistic_M3,B1_q20,0.9234285714285714,0.8805549531550357,0.8470588235294118,0.8357142857142857,0.7714285714285715,0.9,0.1157302888697122,0.39819801622272843,8,5,45,27,85
11,gpc_1d_h,full81,0.9884469384386863,0.9238241623710007,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.029506655483124478,0.10716646250270948,10,6,326,63,405
11,gpc_1d_h,B1_q30,0.937862950058072,0.8272960252772014,0.872,0.8423344947735192,0.7560975609756098,0.9285714285714286,0.09069352437790527,0.29589689298401817,10,6,78,31,125
11,gpc_1d_h,B1_q20,0.9009324009324009,0.796709355342938,0.8352941176470589,0.8155594405594406,0.7272727272727273,0.9038461538461539,0.1208500612817878,0.39135706596141107,9,5,47,24,85
11,gpc_4d,full81,0.9922016834461131,0.9672022064214694,0.9580246913580247,0.9102780986961545,0.8356164383561644,0.9849397590361446,0.027844432541278687,0.09926565980989444,12,5,327,61,405
11,gpc_4d,B1_q30,0.9509291521486644,0.9008470202380063,0.864,0.8238966318234611,0.7073170731707317,0.9404761904761905,0.08658148011935593,0.2800396823538093,12,5,79,29,125
11,gpc_4d,B1_q20,0.9166666666666666,0.8715248988184165,0.8235294117647058,0.8004079254079255,0.696969696969697,0.9038461538461539,0.11738723905951975,0.36801854325227257,10,5,47,23,85
11,gpc_5d_h_augmented,full81,0.9913764647631622,0.964475289711647,0.9580246913580247,0.9102780986961545,0.8356164383561644,0.9849397590361446,0.028988101802669853,0.10975162967489457,12,5,327,61,405
11,gpc_5d_h_augmented,B1_q30,0.9506387921022068,0.8978976230545075,0.864,0.8238966318234611,0.7073170731707317,0.9404761904761905,0.08769746808957933,0.28353642730140166,12,5,79,29,125
11,gpc_5d_h_augmented,B1_q20,0.9172494172494172,0.8708301110458909,0.8235294117647058,0.8004079254079255,0.696969696969697,0.9038461538461539,0.11820099763698598,0.3688629713421261,10,5,47,23,85
11,log_areal_energy,full81,0.9636078560818617,0.8513955904580334,0.8962962962962963,0.8191945865654399,0.6986301369863014,0.9397590361445783,0.062396660581321525,0.18477028255318056,22,20,312,51,405
11,log_areal_energy,B1_q30,0.833623693379791,0.64316762314199,0.712,0.6483739837398375,0.4634146341463415,0.8333333333333334,0.17031318716626762,0.4796675792919771,22,14,70,19,125
11,log_areal_energy,B1_q20,0.7692307692307692,0.6374540179056595,0.6470588235294118,0.6118881118881119,0.45454545454545453,0.7692307692307693,0.20334700201038303,0.5698455327299115,18,12,40,15,85
11,log_h_logistic,full81,0.9898910711338504,0.9522084911169438,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.029327797225537296,0.10430466750388145,10,6,326,63,405
11,log_h_logistic,B1_q30,0.9401858304297328,0.837289803155114,0.872,0.8423344947735192,0.7560975609756098,0.9285714285714286,0.09125321566179279,0.31445078999916415,10,6,78,31,125
11,log_h_logistic,B1_q20,0.9038461538461539,0.8059847798590042,0.8352941176470589,0.8155594405594406,0.7272727272727273,0.9038461538461539,0.12223096305927139,0.42227971892363975,9,5,47,24,85
11,log_h_st_logistic,full81,0.9890658524508995,0.9485431698825441,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.030040662958346915,0.10616352754543516,10,6,326,63,405
11,log_h_st_logistic,B1_q30,0.9361207897793263,0.827158895190916,0.872,0.8423344947735192,0.7560975609756098,0.9285714285714286,0.09321982319109585,0.31875884061586496,10,6,78,31,125
11,log_h_st_logistic,B1_q20,0.8962703962703963,0.7929527103631626,0.8352941176470589,0.8155594405594406,0.7272727272727273,0.9038461538461539,0.12587987169039863,0.4298778958396297,9,5,47,24,85
11,log_irradiance,full81,0.9738818286846015,0.8798437056453041,0.9358024691358025,0.8700074269681466,0.7671232876712328,0.9728915662650602,0.045065683155277744,0.1574214222490221,17,9,323,56,405
11,log_irradiance,B1_q30,0.9195702671312428,0.7941785972418678,0.824,0.7754065040650406,0.6341463414634146,0.9166666666666666,0.11755033623778674,0.38714214339737807,15,7,77,26,125
11,log_irradiance,B1_q20,0.8828671328671329,0.7675269039366672,0.7647058823529411,0.7301864801864801,0.5757575757575758,0.8846153846153846,0.15697855505434913,0.5094626662923304,14,6,46,19,85
11,log_king_style,full81,0.9879930681630632,0.9504397271511642,0.9629629629629629,0.9239767288331409,0.863013698630137,0.9849397590361446,0.03180910520600842,0.10784784208524699,10,5,327,63,405
11,log_king_style,B1_q30,0.9277003484320557,0.8269676314206356,0.88,0.8482868757259001,0.7560975609756098,0.9404761904761905,0.10038944178865414,0.3260498419842329,10,5,79,31,125
11,log_king_style,B1_q20,0.8846153846153846,0.7964611831980604,0.8470588235294118,0.8251748251748252,0.7272727272727273,0.9230769230769231,0.13329897982915365,0.4312512405376899,9,4,48,24,85
11,log_linear_energy,full81,0.9011388017824724,0.6538978874953039,0.8518518518518519,0.6852203333883479,0.4246575342465753,0.9457831325301205,0.09829571124523064,0.2955985975416278,42,18,314,31,405
11,log_linear_energy,B1_q30,0.7221254355400697,0.4803334357355236,0.664,0.5439895470383276,0.1951219512195122,0.8928571428571429,0.2227387812403556,0.6241810382595997,33,9,75,8,125
11,log_linear_energy,B1_q20,0.662004662004662,0.501336264122486,0.611764705882353,0.5387529137529138,0.21212121212121213,0.8653846153846154,0.2594514610165879,0.7211846971192378,26,7,45,7,85
11,log_volumetric_energy,full81,0.9800709688067338,0.910440271264973,0.9407407407407408,0.9050792209935632,0.8493150684931506,0.9608433734939759,0.043458944786007765,0.1387097512351213,11,13,319,62,405
11,log_volumetric_energy,B1_q30,0.8937282229965157,0.7540088686878645,0.824,0.8003774680603949,0.7317073170731707,0.8690476190476191,0.12691837942438683,0.3891166806976775,11,11,73,30,125
11,log_volumetric_energy,B1_q20,0.8490675990675991,0.7439897332756638,0.788235294117647,0.7770979020979021,0.7272727272727273,0.8269230769230769,0.1568003149528962,0.4780445361680752,9,9,43,24,85
11,logistic_M1,full81,0.989849810199703,0.9556837798010254,0.9679012345679012,0.9323320679980194,0.8767123287671232,0.9879518072289156,0.028369594960821403,0.10270376488994601,9,4,328,64,405
11,logistic_M1,B1_q30,0.9369918699186991,0.8417034623291989,0.896,0.8664343786295006,0.7804878048780488,0.9523809523809523,0.08901182781737356,0.3174031558849372,9,4,80,32,125
11,logistic_M1,B1_q20,0.9020979020979021,0.8163150522083422,0.8588235294117647,0.8403263403263403,0.7575757575757576,0.9230769230769231,0.11680138421049707,0.4186694623120739,8,4,48,25,85
11,logistic_M3,full81,0.9936458161412773,0.9724234815671841,0.9679012345679012,0.9376753589701271,0.8904109589041096,0.9849397590361446,0.023623774951410593,0.08297569994561577,8,5,327,65,405
11,logistic_M3,B1_q30,0.9584785133565621,0.909160702087924,0.896,0.8726771196283392,0.8048780487804879,0.9404761904761905,0.07619437152244726,0.26300110040921776,8,5,79,33,125
11,logistic_M3,B1_q20,0.9306526806526807,0.8869577104124945,0.8588235294117647,0.8458624708624709,0.7878787878787878,0.9038461538461539,0.1036202658346355,0.3561881963063398,7,5,47,26,85
12,gpc_1d_h,full81,0.9893134180557848,0.9317397019088095,0.9629629629629629,0.9293200198052484,0.8767123287671232,0.9819277108433735,0.02888205492783607,0.1046243757703702,9,6,326,64,405
12,gpc_1d_h,B1_q30,0.9382826475849732,0.8279439605049758,0.88,0.8497316636851521,0.7692307692307693,0.9302325581395349,0.09035147543332799,0.29234813687654126,9,6,80,30,125
12,gpc_1d_h,B1_q20,0.9090909090909091,0.8136359119316183,0.8352941176470589,0.8155594405594406,0.7272727272727273,0.9038461538461539,0.12020380711586935,0.38179589987546236,9,5,47,24,85
12,gpc_4d,full81,0.9917890741046378,0.9656849136132964,0.9530864197530864,0.9179526324475986,0.863013698630137,0.9728915662650602,0.027618387992229924,0.09676625186417878,10,9,323,63,405
12,gpc_4d,B1_q30,0.945736434108527,0.8852116099573176,0.848,0.819469290399523,0.7435897435897436,0.8953488372093024,0.08572214456879612,0.27527178700578825,10,9,77,29,125
12,gpc_4d,B1_q20,0.9131701631701632,0.8657837044262988,0.8,0.7867132867132867,0.7272727272727273,0.8461538461538461,0.11651684891015435,0.3623006316036184,9,8,44,24,85
12,gpc_5d_h_augmented,full81,0.9917478131704902,0.9651434129775415,0.9555555555555556,0.9248019475160918,0.8767123287671232,0.9728915662650602,0.028221168993696425,0.10258504330987,9,9,323,64,405
12,gpc_5d_h_augmented,B1_q30,0.9460345855694693,0.8809017495120569,0.856,0.8322898032200359,0.7692307692307693,0.8953488372093024,0.08718381054250576,0.27999685816242637,9,9,77,30,125
12,gpc_5d_h_augmented,B1_q20,0.9102564102564102,0.8562097343347993,0.8,0.7867132867132867,0.7272727272727273,0.8461538461538461,0.11866448437206166,0.36790468694892675,9,8,44,24,85
12,log_areal_energy,full81,0.9634015514111239,0.8496792757033538,0.8987654320987655,0.8153573196897177,0.684931506849315,0.9457831325301205,0.06244000612562745,0.1852939636042202,23,18,314,50,405
12,log_areal_energy,B1_q30,0.7981514609421587,0.5649837819051202,0.712,0.6365533691115086,0.4358974358974359,0.8372093023255814,0.180673275463644,0.5069559641359462,22,14,72,17,125
12,log_areal_energy,B1_q20,0.7482517482517482,0.601023989500435,0.6588235294117647,0.615967365967366,0.42424242424242425,0.8076923076923077,0.21582785009843472,0.6025367439900351,19,10,42,14,85
12,log_h_logistic,full81,0.9904274632777685,0.9555180093000027,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.028315337192590554,0.09922066229273152,10,6,326,63,405
12,log_h_logistic,B1_q30,0.9388789505068575,0.8300503974601863,0.872,0.8369111508646392,0.7435897435897436,0.9302325581395349,0.0895951035979418,0.3030787557816448,10,6,80,29,125
12,log_h_logistic,B1_q20,0.9085081585081585,0.81281074103069,0.8235294117647058,0.8004079254079255,0.696969696969697,0.9038461538461539,0.12152685019043685,0.40490995815230135,10,5,47,23,85
12,log_h_st_logistic,full81,0.9900973758045882,0.9555374461624542,0.9580246913580247,0.9156213896682621,0.8493150684931506,0.9819277108433735,0.029129160090533953,0.10123485225600258,11,6,326,62,405
12,log_h_st_logistic,B1_q30,0.9364937388193202,0.8265367679798362,0.864,0.8240906380441264,0.717948717948718,0.9302325581395349,0.09197641502480476,0.30823979203625307,11,6,80,28,125
12,log_h_st_logistic,B1_q20,0.9038461538461539,0.808796173349509,0.8117647058823529,0.7852564102564102,0.6666666666666666,0.9038461538461539,0.12442969557143073,0.4106920462988242,11,5,47,22,85
12,log_irradiance,full81,0.9741293942894867,0.8774694178351535,0.9382716049382716,0.8715134510645322,0.7671232876712328,0.9759036144578314,0.04449655695946515,0.155082661124947,17,8,324,56,405
12,log_irradiance,B1_q30,0.9200954084675015,0.7888487724818499,0.832,0.7728085867620751,0.6153846153846154,0.9302325581395349,0.1140128103934066,0.3720399802150006,15,6,80,24,125
12,log_irradiance,B1_q20,0.8945221445221445,0.7861170891901146,0.788235294117647,0.7494172494172495,0.5757575757575758,0.9230769230769231,0.14747026588462658,0.47973861942906926,14,4,48,19,85
12,log_king_style,full81,0.9879518072289156,0.9500084268645549,0.9580246913580247,0.9209646806403697,0.863013698630137,0.9789156626506024,0.031590702160642026,0.10635851516693255,10,7,325,63,405
12,log_king_style,B1_q30,0.9236732259988074,0.814837960758931,0.864,0.8310971973762671,0.7435897435897436,0.9186046511627907,0.09997872555523572,0.3235268887062602,10,7,79,29,125
12,log_king_style,B1_q20,0.8822843822843822,0.7928558150304676,0.8235294117647058,0.8004079254079255,0.696969696969697,0.9038461538461539,0.13419047510332702,0.42800439461922485,10,5,47,23,85
12,log_linear_energy,full81,0.9001898002970787,0.6477752474138374,0.8567901234567902,0.6935756725532266,0.4383561643835616,0.9487951807228916,0.09849439624953221,0.29606792735653303,41,17,315,32,405
12,log_linear_energy,B1_q30,0.6711389385807991,0.4099363484228781,0.656,0.5257901013714967,0.1794871794871795,0.872093023255814,0.23237236236148867,0.6478270127953613,32,11,75,7,125
12,log_linear_energy,B1_q20,0.6357808857808858,0.4789276421140186,0.6,0.5236013986013986,0.18181818181818182,0.8653846153846154,0.2702463496858196,0.7470161514733274,27,7,45,6,85
12,log_volumetric_energy,full81,0.9800297078725863,0.9113172224706859,0.9407407407407408,0.9050792209935632,0.8493150684931506,0.9608433734939759,0.04407972682198188,0.13958669709109844,11,13,319,62,405
12,log_volumetric_energy,B1_q30,0.8762671437090042,0.6978636623721067,0.816,0.7892069171138938,0.717948717948718,0.8604651162790697,0.13663059764562693,0.41491717120390686,11,12,74,28,125
12,log_volumetric_energy,B1_q20,0.8344988344988344,0.717480890779175,0.7647058823529411,0.7523310023310024,0.696969696969697,0.8076923076923077,0.17151675899454025,0.5143766042402903,10,10,42,23,85
12,logistic_M1,full81,0.9903449414094735,0.9577815497619744,0.9654320987654321,0.9308260439016339,0.8767123287671232,0.9849397590361446,0.028460621727759372,0.09888808026280951,9,5,327,64,405
12,logistic_M1,B1_q30,0.9350029815146095,0.8293534644246312,0.888,0.8555456171735242,0.7692307692307693,0.9418604651162791,0.09116188384948017,0.30966546184506893,9,5,81,30,125
12,logistic_M1,B1_q20,0.8980186480186481,0.8072328955614736,0.8470588235294118,0.8251748251748252,0.7272727272727273,0.9230769230769231,0.12384694864893116,0.41749285406791,9,4,48,24,85
12,logistic_M3,full81,0.9942234692193431,0.9755301637715008,0.9679012345679012,0.9483619409143422,0.9178082191780822,0.9789156626506024,0.023953937157783288,0.08075766975766274,6,7,325,67,405
12,logistic_M3,B1_q30,0.9594514013118665,0.9150117334659543,0.896,0.8823792486583184,0.8461538461538461,0.9186046511627907,0.0774637478316664,0.2572809953261647,6,7,79,33,125
12,logistic_M3,B1_q20,0.9335664335664335,0.8973136495122355,0.8588235294117647,0.8513986013986015,0.8181818181818182,0.8846153846153846,0.10594592590597533,0.3490776896731819,6,6,46,27,85
13,gpc_1d_h,full81,0.9887770259118667,0.9360990676421134,0.9580246913580247,0.9209646806403697,0.863013698630137,0.9789156626506024,0.029931195029114947,0.10780534906166934,10,7,325,63,405
13,gpc_1d_h,B1_q30,0.9361207897793264,0.8327250440145723,0.864,0.8363821138211383,0.7560975609756098,0.9166666666666666,0.09338846089003781,0.3025195279642302,10,7,77,31,125
13,gpc_1d_h,B1_q20,0.9022857142857144,0.8154005610409361,0.8117647058823529,0.7971428571428572,0.7142857142857143,0.88,0.12529688430159885,0.3991211019457216,10,6,44,25,85
13,gpc_4d,full81,0.9917890741046377,0.966061247812896,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.028521912848062738,0.10404731794028879,10,6,326,63,405
13,gpc_4d,B1_q30,0.9494773519163763,0.8973091569809859,0.872,0.8423344947735192,0.7560975609756098,0.9285714285714286,0.08771399639507638,0.28564435091029455,10,6,78,31,125
13,gpc_4d,B1_q20,0.9102857142857143,0.8731450544942363,0.8117647058823529,0.7971428571428572,0.7142857142857143,0.88,0.12194713109285216,0.37860852895458946,10,6,44,25,85
13,gpc_5d_h_augmented,full81,0.9903449414094735,0.9592507486764588,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.03020660933051727,0.1164269712752529,10,6,326,63,405
13,gpc_5d_h_augmented,B1_q30,0.9454123112659698,0.8812674220325953,0.872,0.8423344947735192,0.7560975609756098,0.9285714285714286,0.08972726293516071,0.29218049778317245,10,6,78,31,125
13,gpc_5d_h_augmented,B1_q20,0.9057142857142857,0.8564212630347957,0.8117647058823529,0.7971428571428572,0.7142857142857143,0.88,0.1230601930040207,0.3821117941722222,10,6,44,25,85
13,log_areal_energy,full81,0.9633602904769765,0.8498357763938793,0.8962962962962963,0.8138512955933321,0.684931506849315,0.9427710843373494,0.06292663166396842,0.1860006549041821,23,19,313,50,405
13,log_areal_energy,B1_q30,0.8202671312427411,0.6194748261260599,0.704,0.6361788617886179,0.43902439024390244,0.8333333333333334,0.17620478334147247,0.4971658143221272,23,14,70,18,125
