population_row_index,experiment_name,truth,gpc_4d,log_h_logistic,h_prediction,gpc4_prediction,h_wrong_gpc4_correct,P,VX,LS,ST,LS_um,log_h
159,P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f,1,0.9856529573170348,0.9952539819467756,1,1,False,446.579563616,0.74347743801,4.27116473193e-05,393.115972114,42.7116473193,21.341384363998053
160,P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba,1,0.9947838880212657,0.9996137673459989,1,1,False,446.862811862,0.39827443832,4.33402817419e-05,361.067570798,43.3402817419,21.632200714536093
161,P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,1,0.6363092722336063,0.8728052207578569,1,1,False,447.413798058,0.91078629156,5.3177056457e-05,328.907838563,53.177056457,20.913032673436486
162,P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,1,0.8011257222755404,0.9862865012542205,1,1,False,449.184068185,0.980953819102,4.30284180995e-05,381.816740361,43.028418099499994,21.19752236486369
163,P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,1,0.9806706070332893,0.998228977182652,1,1,False,449.762375807,0.721910835583,4.02949716673e-05,312.266645761,40.294971667300004,21.450572015581606
164,P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,0,0.09245379274769902,0.0018814124064312292,0,0,False,101.127472137,0.52394730996,4.5e-05,300.0,45.0,19.95283600033355
165,P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,0,0.003480386085846021,6.24564636346674e-08,0,0,False,104.101541641,0.916529700054,8.82882842693e-05,394.968412652,88.2882842693,18.691301898089755
166,P-105p276295276_VX-0p639039009111_LS-7p6636834293e-05_ST-367p44858305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p00822530836e-05_H-bf889bf790,0,0.0004712988954906905,2.1725097878654788e-06,0,0,False,105.276295276,0.639039009111,7.6636834293e-05,367.44858305,76.636834293,19.09513226441195
167,P-107p176159755_VX-0p320752066655_LS-8p75302281584e-05_ST-393p859643937_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p50400296819e-05_H-8daf8adcd4,0,0.004800747754995882,7.82746406917316e-06,0,0,False,107.176159755,0.320752066655,8.75302281584e-05,393.859643937,87.53022815839999,19.258306789103592
168,P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,0,0.3078061688382725,0.09370672893904193,0,0,False,109.759946449,0.241926176876,4.5e-05,300.0,45.0,20.421129105174305
169,P-110p234671953_VX-0p866589137882_LS-8p08580037422e-05_ST-348p980680204_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56679098795e-06_H-6705b84f8a,0,0.0006359546935016169,3.9527644820820727e-07,0,0,False,110.234671953,0.866589137882,8.08580037422e-05,348.980680204,80.8580037422,18.90843059954982
170,P-110p642328299_VX-0p274154737479_LS-7p4676600105e-05_ST-358p612942181_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p7596342297e-05_H-b40dbd8ddd,0,0.0017091793013548795,0.0001038467625523775,0,0,False,110.642328299,0.274154737479,7.4676600105e-05,358.612942181,74.67660010499999,19.6068496791466
171,P-112p428225508_VX-0p704865651228_LS-6p30987392704e-05_ST-309p241492678_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84402849623e-06_H-30d8d23b36,0,0.0013166619961452852,2.24816244037004e-05,0,0,False,112.428225508,0.704865651228,6.30987392704e-05,309.241492678,63.098739270399996,19.40340370526161
172,P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790,0,0.05755586262394559,0.002774096337284807,0,0,False,112.904894498,0.537693260466,4.63068354409e-05,322.169166627,46.3068354409,20.00711079843133
173,P-113p286681534_VX-0p56768277259_LS-5p80401726566e-05_ST-302p148970527_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p13495658689e-05_H-bf889bf790,0,0.006864385662532868,0.00014595801200853144,0,0,False,113.286681534,0.56768277259,5.80401726566e-05,302.148970527,58.0401726566,19.644580601044215
174,P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0,0,0.0011741251513001315,1.221126414606058e-05,0,0,False,114.820217584,0.948189613582,6.03705790634e-05,353.560035146,60.3705790634,19.34248098088177
175,P-115p281467344_VX-0p424433079834_LS-5p4086019252e-05_ST-352p652659088_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13660334979e-05_H-d616b14147,0,0.00861795500799758,0.0015676466011351469,0,0,False,115.281467344,0.424433079834,5.4086019252e-05,352.652659088,54.086019252,19.913279389830176
176,P-116p440418649_VX-0p621036488786_LS-7p33150072515e-05_ST-327p034160515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p76785372538e-06_H-3f4a2df486,0,0.0005746395444532482,8.093301186434878e-06,0,0,False,116.440418649,0.621036488786,7.33150072515e-05,327.034160515,73.3150072515,19.276680283548618
177,P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f,0,0.005314675542842906,0.00010460552221997731,0,0,False,116.693370328,0.231004403842,8.2871053211e-05,317.198938228,82.871053211,19.58954608132901
178,P-118p4900546_VX-0p535113778256_LS-4p79907961621e-05_ST-385p412174328_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p01513061154e-06_H-dd169576f0,0,0.05177637759628624,0.0030068089434652214,0,0,False,118.4900546,0.535113778256,4.79907961621e-05,385.412174328,47.9907961621,20.004218940254336
179,P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f,0,0.061289193792970306,0.015200213107650318,0,0,False,119.65849417,0.305673131798,5.10692886867e-05,393.327897391,51.0692886867,20.20075214439884
180,P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b,0,0.0398401613511453,0.0018850432753082607,0,0,False,122.148440758,0.768953415756,4.5e-05,300.0,45.0,19.94987157943667
181,P-122p399838052_VX-0p958262341264_LS-8p77032416896e-05_ST-376p830559352_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03423790676e-06_H-79d0c72bd8,0,0.003259421918482985,1.8361936630861977e-07,0,0,False,122.399838052,0.958262341264,8.77032416896e-05,376.830559352,87.70324168959999,18.840937438708494
182,P-123p578555013_VX-0p413960648538_LS-5p40122226787e-05_ST-380p745973079_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16535729182e-05_H-f404b6f8f4,0,0.017923641681272785,0.002674171668361063,0,0,False,123.578555013,0.413960648538,5.40122226787e-05,380.745973079,54.0122226787,19.997319494262445
183,P-124p939831153_VX-0p895565001264_LS-4p79284796095e-05_ST-395p904294171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p38667834965e-06_H-cf6d926251,0,0.020629979995436542,0.0004901063569787267,0,0,False,124.939831153,0.895565001264,4.79284796095e-05,395.904294171,47.9284796095,19.801683506954653
184,P-126p228008246_VX-0p201684842681_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p27081552964e-06_H-306f9d252b,0,0.5112439702666622,0.42318238757475396,0,1,False,126.228008246,0.201684842681,4.5e-05,300.0,45.0,20.651886455504343
185,P-126p429096271_VX-0p381791494837_LS-8p54596605095e-05_ST-336p470624887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p26354847299e-05_H-bf3689621a,0,0.0016686687425533364,1.4335226803657194e-05,0,0,False,126.429096271,0.381791494837,8.54596605095e-05,336.470624887,85.4596605095,19.372321119849033
186,P-129p840936159_VX-0p750604494449_LS-8p84568803437e-05_ST-319p185657099_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p42698070514e-06_H-f575443233,0,0.0027645853852618528,5.970413740716413e-07,0,0,False,129.840936159,0.750604494449,8.84568803437e-05,319.185657099,88.4568803437,19.009241364181552
187,P-133p003569327_VX-0p736244453131_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p53962249042e-06_H-306f9d252b,0,0.061375838433258424,0.0040075982430383544,0,0,False,133.003569327,0.736244453131,4.5e-05,300.0,45.0,20.056744606193906
188,P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,0,0.018232637967639676,0.0014524181861743115,0,0,False,133.058435031,0.81650327798,4.78587303962e-05,362.382821566,47.858730396199995,19.913036073750103
189,P-133p757797566_VX-0p645163458122_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p89815386795e-06_H-306f9d252b,0,0.12022156183389257,0.008497866288140973,0,0,False,133.757797566,0.645163458122,4.5e-05,300.0,45.0,20.128428571350423
190,P-134p442185153_VX-0p806363522352_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p3187841709e-06_H-b0e5aed98c,0,0.051045371901415136,0.003176185337339875,0,0,False,134.442185153,0.806363522352,4.5e-05,300.0,45.0,20.022016667690565
191,P-135p171981101_VX-0p652238458987_LS-5p89001447273e-05_ST-362p997098414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p39625291417e-06_H-01d46950f6,0,0.003155060898438933,0.0002446340782982046,0,0,False,135.171981101,0.652238458987,5.89001447273e-05,362.997098414,58.900144727299995,19.729720941603077
192,P-135p208661893_VX-0p295797438033_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-6p32116012922e-06_H-fb250c7cf9,1,0.39394686542490726,0.19635838692123594,0,0,False,135.208661893,0.295797438033,4.5e-05,300.0,45.0,20.529131526047987
193,P-136p115095044_VX-0p8200930762_LS-6p39666133344e-05_ST-362p502989524_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88240620853e-06_H-f575443233,0,0.001389381492464281,4.155259893167581e-05,0,0,False,136.115095044,0.8200930762,6.39666133344e-05,362.502989524,63.966613334399995,19.49839344978244
194,P-136p984349172_VX-0p357723834949_LS-5p17808569448e-05_ST-373p061688931_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p34856001521e-05_H-270d04032e,0,0.04537709010253366,0.020567842580703568,0,0,False,136.984349172,0.357723834949,5.17808569448e-05,373.061688931,51.7808569448,20.23659873127434
195,P-137p340072051_VX-0p708357837186_LS-8p48461574474e-05_ST-331p337392673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p81028761138e-06_H-701e6757d1,0,0.0011803517725979874,2.6635109432963044e-06,0,0,False,137.340072051,0.708357837186,8.48461574474e-05,331.337392673,84.8461574474,19.156869355009817
196,P-137p601432421_VX-0p461948695475_LS-6p48780591522e-05_ST-397p490087405_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04429791669e-05_H-ef2aaf59fd,0,0.007148423432391837,0.00041855032227675043,0,0,False,137.601432421,0.461948695475,6.48780591522e-05,397.490087405,64.8780591522,19.775013651434655
197,P-138p247900083_VX-0p876957934743_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p13212389961e-06_H-306f9d252b,0,0.03596317292743265,0.00292078775511806,0,0,False,138.247900083,0.876957934743,4.5e-05,300.0,45.0,20.00796867965775
198,P-139p278080234_VX-0p813607985113_LS-8p25985701782e-05_ST-356p830860854_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p9292935803e-06_H-6014a1f9c3,0,0.0019792239947662438,2.2928638282862063e-06,0,0,False,139.278080234,0.813607985113,8.25985701782e-05,356.830860854,82.59857017819999,19.141888103407723
199,P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,1,0.49123494777118487,0.5346781564797348,1,0,False,140.119887795,0.222892199661,4.5e-05,300.0,45.0,20.70630401683901
200,P-140p320645521_VX-0p612281673664_LS-8p56006119926e-05_ST-348p910931315_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p87892372174e-06_H-dd169576f0,0,0.0017966350403639808,4.115999673282203e-06,0,0,False,140.320645521,0.612281673664,8.56006119926e-05,348.910931315,85.6006119926,19.237938742690247
201,P-140p539865228_VX-0p255658736827_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p31358918074e-06_H-fb250c7cf9,1,0.5074822164147054,0.3991981929749373,0,1,True,140.539865228,0.255658736827,4.5e-05,300.0,45.0,20.64071918063924
202,P-140p573028588_VX-0p551169304036_LS-6p78791919712e-05_ST-377p8442615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p16896078445e-05_H-bf889bf790,0,0.001455125277186653,0.00016077019759900955,0,0,False,140.573028588,0.551169304036,6.78791919712e-05,377.8442615,67.8791919712,19.64025528742875
203,P-140p974625597_VX-0p98622838083_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p89589248085e-06_H-b0e5aed98c,0,0.025194772164218192,0.0021579945182153915,0,0,False,140.974625597,0.98622838083,4.5e-05,300.0,45.0,19.968785679989466
204,P-143p879945116_VX-0p336279357485_LS-6p76007351295e-05_ST-398p207663754_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p91595257833e-05_H-bf889bf790,0,0.011289542487332938,0.001287977363625674,0,0,False,143.879945116,0.336279357485,6.76007351295e-05,398.207663754,67.6007351295,19.916723309473028
205,P-143p909481867_VX-0p917293492006_LS-5p50242100517e-05_ST-352p206869428_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25908081225e-06_H-cf6d926251,0,0.0021595849623622597,0.00030675415012817856,0,0,False,143.909481867,0.917293492006,5.50242100517e-05,352.206869428,55.0242100517,19.723954334627816
206,P-144p684844876_VX-0p221020126644_LS-8p32765690701e-05_ST-337p418493583_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p18266122469e-05_H-73ae961aa0,0,0.0036337759988725794,0.0005206189853972094,0,0,False,144.684844876,0.221020126644,8.32765690701e-05,337.418493583,83.2765690701,19.81932364682215
207,P-144p999955433_VX-0p569412101686_LS-7p52189895652e-05_ST-349p795043891_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p47210761544e-06_H-24e0a43587,0,0.0005181503526614506,4.9819945142235775e-05,0,0,False,144.999955433,0.569412101686,7.52189895652e-05,349.795043891,75.2189895652,19.500969117652893
208,P-145p249113956_VX-0p501139719932_LS-7p51242767898e-05_ST-325p186450026_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62629863717e-06_H-30d8d23b36,0,0.000988565218307258,9.000420892627157e-05,0,0,False,145.249113956,0.501139719932,7.51242767898e-05,325.186450026,75.1242767898,19.5684356507915
209,P-145p536707456_VX-0p311971481812_LS-7p55813970315e-05_ST-356p422554756_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p54633384276e-05_H-f404b6f8f4,0,0.0019263718537501973,0.0005448486205408141,0,0,False,145.536707456,0.311971481812,7.55813970315e-05,356.422554756,75.58139703149999,19.798300653720222
210,P-146p427721311_VX-0p978546391515_LS-4p61745657385e-05_ST-377p807319924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p92988441309e-06_H-c321cc4e90,0,0.018514901560371298,0.0020016118399014226,0,0,False,146.427721311,0.978546391515,4.61745657385e-05,377.807319924,46.1745657385,19.971997632948
211,P-149p217972816_VX-0p206404715799_LS-4p87379527164e-05_ST-365p118947745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p33721433367e-05_H-b40dbd8ddd,0,0.22422642511908322,0.5140028802918638,1,0,True,149.217972816,0.206404715799,4.87379527164e-05,365.118947745,48.737952716399995,20.68794511287424
212,P-149p254341218_VX-0p887957223036_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p10571289147e-06_H-306f9d252b,0,0.036966307217630855,0.005398058141471997,0,0,False,149.254341218,0.887957223036,4.5e-05,300.0,45.0,20.07833979573192
213,P-149p73987868_VX-0p504680707931_LS-6p9723584777e-05_ST-320p536129041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p55875770008e-06_H-95ed9fb76f,0,0.0019977250133820235,0.00025956323311856794,0,0,False,149.73987868,0.504680707931,6.9723584777e-05,320.536129041,69.723584777,19.70727218499421
214,P-149p779509657_VX-0p251536582152_LS-4p84927831067e-05_ST-381p35096431_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91786044071e-05_H-6af407d4ba,0,0.24942793312083253,0.3286669705335314,0,0,False,149.779509657,0.251536582152,4.84927831067e-05,381.35096431,48.4927831067,20.600391058659632
215,P-150p924001842_VX-0p859014749555_LS-8p54585725094e-05_ST-302p841995718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p6158763345e-06_H-9bd689b964,0,0.00235686023096946,3.1523665972379844e-06,0,0,False,150.924001842,0.859014749555,8.54585725094e-05,302.841995718,85.4585725094,19.14397925157332
216,P-151p505871803_VX-0p995509859725_LS-6p72580848008e-05_ST-301p996554082_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p84587928074e-06_H-73846c96ef,0,0.002363402099894074,2.5336194053482436e-05,0,0,False,151.505871803,0.995509859725,6.72580848008e-05,301.996554082,67.25808480079999,19.433334497523145
217,P-151p630328889_VX-0p596649793105_LS-5p54888002616e-05_ST-323p086654154_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p0798550665e-05_H-bf889bf790,0,0.013324151916856408,0.0022893341428124317,0,0,False,151.630328889,0.596649793105,5.54888002616e-05,323.086654154,55.488800261600005,19.978652018293502
218,P-153p721476211_VX-0p579411174254_LS-7p49286492013e-05_ST-383p484527945_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32590191107e-06_H-8daf8adcd4,0,0.0021782903031635215,7.531837148551258e-05,0,0,False,153.721476211,0.579411174254,7.49286492013e-05,383.484527945,74.9286492013,19.55647518469836
219,P-155p56408626_VX-0p882684317254_LS-6p13538276829e-05_ST-315p150952839_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p46528414374e-06_H-cda596b3bb,0,0.001629927611287485,0.00015089913952206227,0,0,False,155.56408626,0.882684317254,6.13538276829e-05,315.150952839,61.3538276829,19.657731100709878
220,P-158p404299584_VX-0p530960738208_LS-8p44011119013e-05_ST-377p174397227_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p08564467365e-06_H-fa25be35ef,0,0.0021372160068892756,3.00077458562118e-05,0,0,False,158.404299584,0.530960738208,8.44011119013e-05,377.174397227,84.4011119013,19.451579196154245
221,P-158p77294915_VX-0p755822601012_LS-5p98686493415e-05_ST-315p3922311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p38260961839e-06_H-0d7d85a8f4,0,0.003012909370761463,0.0004664974907091533,0,0,False,158.77294915,0.755822601012,5.98686493415e-05,315.3922311,59.8686493415,19.792485841146036
222,P-159p365045029_VX-0p465685970522_LS-5p71815338387e-05_ST-335p270795676_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03591710045e-05_H-312d3c9a86,0,0.018802031791784656,0.007458361854769641,0,0,False,159.365045029,0.465685970522,5.71815338387e-05,335.270795676,57.1815338387,20.107238648940612
223,P-160p556282667_VX-0p957190479289_LS-5p53708249108e-05_ST-363p791890923_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03987524677e-06_H-0590129dfb,0,0.0020163589861397213,0.0005119502525906195,0,0,False,160.556282667,0.957190479289,5.53708249108e-05,363.791890923,55.3708249108,19.8027075802586
224,P-161p701140241_VX-0p559592851831_LS-7p43216837725e-05_ST-378p872335114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p15136442488e-05_H-bf889bf790,0,0.0013825609390778482,0.00011687419533759292,0,0,False,161.701140241,0.559592851831,7.43216837725e-05,378.872335114,74.3216837725,19.636684435138676
225,P-163p117472792_VX-0p458171151631_LS-7p76324682791e-05_ST-309p146066051_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p05290797682e-05_H-45d75eceb5,0,0.00482421933576802,0.00018453669720709136,0,0,False,163.117472792,0.458171151631,7.76324682791e-05,309.146066051,77.63246827910001,19.68001408772248
226,P-163p341658752_VX-0p941874162971_LS-5p45765866009e-05_ST-310p281913475_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p12183133657e-06_H-b40dbd8ddd,0,0.004127623339923048,0.0008951555026516601,0,0,False,163.341658752,0.941874162971,5.45765866009e-05,310.281913475,54.5765866009,19.84964424825378
227,P-166p164223082_VX-0p514604075971_LS-6p70362084208e-05_ST-302p957496397_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p25202137351e-05_H-bf889bf790,0,0.006301135575921535,0.000941109769153857,0,0,False,166.164223082,0.514604075971,6.70362084208e-05,302.957496397,67.0362084208,19.860571814792568
228,P-166p614725594_VX-0p931765035172_LS-5p67575778907e-05_ST-364p064697506_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17740033261e-06_H-0744488b5e,0,0.0017605646220431482,0.000645369388965934,0,0,False,166.614725594,0.931765035172,5.67575778907e-05,364.064697506,56.7575778907,19.81610348598448
229,P-167p36850481_VX-0p484912828283_LS-7p82623244153e-05_ST-326p173250025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p94842850435e-06_H-31e40e99ef,0,0.0012056818261726222,0.00018413497414860425,0,0,False,167.36850481,0.484912828283,7.82623244153e-05,326.173250025,78.2623244153,19.665257427540105
230,P-167p779770961_VX-0p390580196452_LS-6p45833025222e-05_ST-394p852870083_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23511653864e-05_H-73ae961aa0,0,0.015105285549157087,0.00454426259807505,0,0,False,167.779770961,0.390580196452,6.45833025222e-05,394.852870083,64.5833025222,20.06404519659045
231,P-171p239447318_VX-0p969583751496_LS-7p40725617215e-05_ST-384p912438459_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p97545528746e-06_H-7931c20f4a,0,0.0021483872530495773,2.4314989905837427e-05,0,0,False,171.239447318,0.969583751496,7.40725617215e-05,384.912438459,74.0725617215,19.42420513671149
232,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0,0.02000094857455679,0.08215142492322958,0,0,False,171.382540224,0.233605939402,6.18629013601e-05,355.188153249,61.862901360100004,20.406842771371704
233,P-171p875575389_VX-0p916897438596_LS-6p66389080354e-05_ST-338p337187717_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2613524697e-06_H-30d8d23b36,0,0.000672377120991996,0.00011577479773214894,0,0,False,171.875575389,0.916897438596,6.66389080354e-05,338.337187717,66.6389080354,19.614483564267076
234,P-173p720948038_VX-0p230617607979_LS-6p23730108092e-05_ST-383p499521736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09182665855e-05_H-eb41f0639c,0,0.04112571170936121,0.09040194616371326,0,0,False,173.720948038,0.230617607979,6.23730108092e-05,383.499521736,62.373010809200004,20.414514266193482
235,P-174p128102602_VX-0p994422815088_LS-7p40414236536e-05_ST-367p557277174_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p85117651146e-06_H-6705b84f8a,0,0.001133051964234255,2.975642546317867e-05,0,0,False,174.128102602,0.994422815088,7.40414236536e-05,367.557277174,74.0414236536,19.428916411338076
236,P-176p31832051_VX-0p578189015568_LS-5p80825678862e-05_ST-392p957182722_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p34350095405e-06_H-568de84222,0,0.028118880215271248,0.005290882795226456,0,0,False,176.31832051,0.578189015568,5.80825678862e-05,392.957182722,58.0825678862,20.076685687550818
237,P-176p64993117_VX-0p775213670345_LS-6p57722012124e-05_ST-360p022077993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p222956054e-06_H-5731c00627,0,0.0016135719024134687,0.0003515163015425398,0,0,False,176.64993117,0.775213670345,6.57722012124e-05,360.022077993,65.7722012124,19.745448200457034
238,P-177p868754925_VX-0p784825891065_LS-5p3694165939e-05_ST-378p775948175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p14673987943e-06_H-fa25be35ef,0,0.013492321463058943,0.004134664890526944,0,0,False,177.868754925,0.784825891065,5.3694165939e-05,378.775948175,53.694165939,20.050501942882825
