family,model,repeat,fold,roc_auc,pr_auc,balanced_accuracy,brier_score,log_loss
glm,M3,1,5,1.0,1.0,1.0,0.0070374201353757,0.0316520128546609
glm,M3,1,6,1.0,1.0,0.9545454545454546,0.03488663336519221,0.09676541977633635
glm,M3,1,7,0.987012987012987,0.9379251700680272,0.8419913419913421,0.042366037348906774,0.13796940933078924
glm,M3,1,8,1.0,1.0,1.0,0.006957790745175883,0.029140215033561595
glm,M3,1,9,1.0,1.0,1.0,0.0007269282047893131,0.007819245671849478
glm,M3,1,10,1.0,1.0,0.8571428571428572,0.03588985835493862,0.10481481126054149
glm,M3,2,1,0.9705882352941175,0.8752628324056895,0.884453781512605,0.07630335149974213,0.3248089443764973
glm,M3,2,2,1.0,1.0,1.0,0.002966914184606811,0.022722996667985686
glm,M3,2,3,1.0,1.0,1.0,0.004724989663839557,0.017565083673508505
glm,M3,2,4,1.0,1.0,0.9375,0.009715996717416936,0.04184513987942448
glm,M3,2,5,1.0,1.0,0.9375,0.014016877043930858,0.05102690279978931
glm,M3,2,6,0.9956709956709957,0.9821428571428572,0.9134199134199135,0.021662919838443227,0.06686253874861314
glm,M3,2,7,0.9913419913419914,0.9617346938775511,0.8571428571428572,0.025599882594761432,0.07267548084251277
glm,M3,2,8,0.9913419913419914,0.9617346938775511,0.9134199134199135,0.035780384724172554,0.12559464683846974
glm,M3,2,9,0.9956709956709957,0.9821428571428572,0.8571428571428572,0.03366084567595745,0.10269094520298501
glm,M3,2,10,0.9956709956709957,0.9821428571428572,0.9134199134199135,0.016908713944884378,0.0478329831017712
glm,M3,3,1,1.0,1.0,1.0,0.0015378368694966753,0.012617777849292348
glm,M3,3,2,0.9747899159663865,0.9038342609771179,0.842436974789916,0.04793284610261942,0.1510687324960852
glm,M3,3,3,1.0,1.0,0.9848484848484849,0.01315648684191678,0.044057388278159276
glm,M3,3,4,0.9886363636363636,0.959375,0.8125,0.043766752297480865,0.12178567668616237
glm,M3,3,5,0.9810606060606061,0.9067956349206349,0.9223484848484849,0.03236328200679887,0.129717634245393
glm,M3,3,6,1.0,1.0,1.0,0.0036527112507275744,0.019948564487297017
glm,M3,3,7,1.0,1.0,0.9285714285714286,0.010349822114721631,0.03208753080054337
glm,M3,3,8,0.9956709956709957,0.9821428571428572,0.9134199134199135,0.03136282003366443,0.08883286319260093
glm,M3,3,9,0.9870129870129871,0.9478458049886621,0.9134199134199135,0.028326774241621222,0.08252800864568914
glm,M3,3,10,0.9826839826839827,0.9093537414965986,0.9134199134199135,0.033473113283514135,0.1376194940115238
glm,M3,4,1,0.9873949579831932,0.9571428571428571,0.884453781512605,0.04429698793986769,0.11616991268042708
glm,M3,4,2,1.0,1.0,1.0,0.0011241367889578999,0.01173106105932401
glm,M3,4,3,0.9924242424242424,0.975,0.9375,0.035164390522376125,0.12725509229427245
glm,M3,4,4,1.0,1.0,0.9375,0.015059321452356484,0.049539910361245776
glm,M3,4,5,0.9924242424242424,0.9704861111111112,0.8598484848484849,0.0395386413187927,0.10799470475408415
glm,M3,4,6,0.9783549783549784,0.8736394557823131,0.9134199134199135,0.03752892332016717,0.1607114208435488
glm,M3,4,7,1.0,1.0,0.9285714285714286,0.009861247434318201,0.035064588616869355
glm,M3,4,8,0.9956709956709957,0.9821428571428572,0.9285714285714286,0.026122820188298052,0.07822811084389636
glm,M3,4,9,0.9913419913419914,0.9617346938775511,0.9848484848484849,0.026309785509847174,0.11506702918833478
glm,M3,4,10,1.0,1.0,0.8571428571428572,0.023071876924080276,0.06572740962030511
glm,M3,5,1,0.9663865546218487,0.85995670995671,0.8991596638655461,0.061394130969170936,0.21746959128897198
glm,M3,5,2,1.0,1.0,1.0,0.0010382874702845105,0.014692292204234823
glm,M3,5,3,0.9848484848484849,0.9472222222222222,0.9071969696969697,0.035306421482922574,0.09299645157057651
glm,M3,5,4,0.9848484848484849,0.9502840909090909,0.9223484848484849,0.04134717402334242,0.13853764093127618
glm,M3,5,5,1.0,1.0,1.0,0.0022038017413386676,0.016237577239231665
glm,M3,5,6,1.0,1.0,0.9285714285714286,0.010706446921254309,0.033363589905368765
glm,M3,5,7,0.9956709956709957,0.9821428571428572,0.9134199134199135,0.03511866548764632,0.14026757630804249
glm,M3,5,8,1.0,1.0,0.9285714285714286,0.011076091982413976,0.04089303020224811
glm,M3,5,9,1.0,1.0,0.9285714285714286,0.01636040344972395,0.05472824860043253
glm,M3,5,10,0.9956709956709957,0.9821428571428572,0.8571428571428572,0.024990016950475157,0.07695328243819752
pair_plane,pair_LS_ST,1,1,0.7899159663865547,0.6326839826839826,0.6848739495798319,0.10800596122566024,0.41489090872619444
pair_plane,pair_LS_ST,1,2,0.9831932773109243,0.948051948051948,0.8571428571428572,0.05898028424316749,0.20937921127587214
pair_plane,pair_LS_ST,1,3,0.9242424242424243,0.7758928571428572,0.7973484848484849,0.09287561605706904,0.29593896984891765
pair_plane,pair_LS_ST,1,4,0.8503787878787878,0.6685105363984675,0.6723484848484849,0.11466203941620631,0.39876653185822986
pair_plane,pair_LS_ST,1,5,1.0,1.0,0.8125,0.0673654351265228,0.23016657505793936
pair_plane,pair_LS_ST,1,6,0.8787878787878788,0.805383022774327,0.8268398268398269,0.09779393076484175,0.3213305974353535
pair_plane,pair_LS_ST,1,7,0.9372294372294372,0.7661564625850339,0.7142857142857143,0.07777120087183331,0.24762434236331074
pair_plane,pair_LS_ST,1,8,0.9393939393939394,0.8867346938775509,0.9134199134199135,0.08735314198396646,0.28680025108331775
pair_plane,pair_LS_ST,1,9,0.961038961038961,0.8596165739022882,0.7705627705627706,0.06712106117369507,0.21207016398156706
pair_plane,pair_LS_ST,1,10,0.748917748917749,0.6160795087265676,0.6991341991341992,0.11914616734255228,0.49924565406902766
pair_plane,pair_LS_ST,2,1,0.903361344537815,0.740046544933763,0.8130252100840336,0.09764907828637556,0.30561073263221183
pair_plane,pair_LS_ST,2,2,0.9873949579831933,0.9478458049886621,0.842436974789916,0.05558031039112598,0.19166244385088424
pair_plane,pair_LS_ST,2,3,0.9583333333333334,0.9003413865546219,0.7973484848484849,0.07607960107052632,0.2445558110205608
pair_plane,pair_LS_ST,2,4,0.7916666666666666,0.6332978293725244,0.6098484848484849,0.11394639806119863,0.4712595799005867
pair_plane,pair_LS_ST,2,5,0.8409090909090909,0.6471665589312647,0.6420454545454546,0.12582911800808735,0.38609769121283083
pair_plane,pair_LS_ST,2,6,0.8744588744588745,0.7361480624638519,0.7705627705627706,0.10583301837975459,0.3296460460208794
pair_plane,pair_LS_ST,2,7,0.9307359307359306,0.8595238095238094,0.7857142857142857,0.0715339339469401,0.24365037298376713
pair_plane,pair_LS_ST,2,8,0.9913419913419913,0.9571428571428571,0.8571428571428572,0.04950139752272151,0.17708818219611597
pair_plane,pair_LS_ST,2,9,0.7683982683982684,0.5365221088435375,0.6428571428571428,0.12273025755063036,0.4332596993847885
pair_plane,pair_LS_ST,2,10,0.8831168831168831,0.8865546218487395,0.9134199134199135,0.0671665250454681,0.2972635221979015
pair_plane,pair_LS_ST,3,1,0.9873949579831933,0.947845804988662,0.9138655462184874,0.05246531433418704,0.18328447513591345
pair_plane,pair_LS_ST,3,2,0.8109243697478992,0.570578231292517,0.5987394957983193,0.12061164574405983,0.3813095218114243
pair_plane,pair_LS_ST,3,3,0.9015151515151515,0.7806806418219462,0.7348484848484849,0.08843280671918562,0.2863778040563107
pair_plane,pair_LS_ST,3,4,0.9242424242424242,0.7706807081807081,0.6875,0.09903361273724164,0.2942678181899112
pair_plane,pair_LS_ST,3,5,0.875,0.8337286527514232,0.875,0.0881877513396784,0.3459063655980406
pair_plane,pair_LS_ST,3,6,0.8268398268398267,0.80521978021978,0.7857142857142857,0.0826375532912907,0.39248447743426595
pair_plane,pair_LS_ST,3,7,0.9004329004329005,0.8712174524982407,0.8571428571428572,0.058589051863883156,0.2582942831741749
pair_plane,pair_LS_ST,3,8,0.8614718614718614,0.6268270944741533,0.7705627705627706,0.098827322524774,0.3119480949668084
pair_plane,pair_LS_ST,3,9,0.961038961038961,0.919642857142857,0.8571428571428572,0.0693521449349895,0.23231520920918278
pair_plane,pair_LS_ST,3,10,0.8268398268398269,0.4824143692564745,0.6688311688311688,0.13140094417948062,0.3867580852184528
pair_plane,pair_LS_ST,4,1,0.9180672268907563,0.6107142857142858,0.6995798319327731,0.0888817147889548,0.27126342176042884
pair_plane,pair_LS_ST,4,2,0.9537815126050421,0.8839285714285714,0.842436974789916,0.06803321351184018,0.22703102174721052
pair_plane,pair_LS_ST,4,3,0.9090909090909091,0.8163949275362319,0.7973484848484849,0.08174713350641404,0.2717116561076565
pair_plane,pair_LS_ST,4,4,0.875,0.8190884216589862,0.7973484848484849,0.09702258957883,0.37085568620415854
pair_plane,pair_LS_ST,4,5,0.8257575757575757,0.6960279304029304,0.7045454545454546,0.10580893385897762,0.4456511302081312
pair_plane,pair_LS_ST,4,6,0.8311688311688311,0.6757554945054944,0.7705627705627706,0.09705632114393073,0.35599427696859476
pair_plane,pair_LS_ST,4,7,0.9393939393939394,0.8523809523809522,0.7857142857142857,0.07852798921741234,0.245888601172015
pair_plane,pair_LS_ST,4,8,0.8744588744588744,0.7809523809523808,0.8419913419913421,0.09790476789974009,0.3182997968072436
pair_plane,pair_LS_ST,4,9,0.9134199134199132,0.8333333333333333,0.8571428571428572,0.08020618708022084,0.26812050591491915
pair_plane,pair_LS_ST,4,10,0.8701298701298701,0.6747095010252905,0.7142857142857143,0.10289102846451532,0.32128513671620545
pair_plane,pair_LS_ST,5,1,0.861344537815126,0.6488900823487289,0.6281512605042017,0.10916856064801217,0.33848518329039495
pair_plane,pair_LS_ST,5,2,0.9621848739495799,0.8928571428571428,0.8571428571428572,0.07255253362644379,0.23457205728764116
pair_plane,pair_LS_ST,5,3,0.9507575757575757,0.8416666666666667,0.75,0.07566199016691848,0.2448523420996369
pair_plane,pair_LS_ST,5,4,0.9242424242424242,0.7763830532212885,0.8598484848484849,0.09274648989404842,0.29026880643534864
pair_plane,pair_LS_ST,5,5,0.9469696969696969,0.9204545454545454,0.875,0.08519138512684937,0.28874107608563926
pair_plane,pair_LS_ST,5,6,0.9004329004329005,0.8712174524982406,0.7857142857142857,0.07665725192087865,0.3207236746245376
pair_plane,pair_LS_ST,5,7,0.7965367965367964,0.5354526425954997,0.5670995670995671,0.14019889764643656,0.4098239095548671
pair_plane,pair_LS_ST,5,8,0.9610389610389611,0.9034013605442175,0.9134199134199135,0.06630595949648774,0.22819933711230486
pair_plane,pair_LS_ST,5,9,0.8896103896103895,0.8417818740399385,0.8571428571428572,0.06846099620115434,0.288849056857373
pair_plane,pair_LS_ST,5,10,0.7857142857142856,0.6043650793650793,0.6125541125541125,0.1023764352496476,0.4325193553266553
pair_plane,pair_P_LS,1,1,0.9621848739495797,0.8612768184196755,0.7710084033613445,0.07133867700386524,0.21012520591183526
pair_plane,pair_P_LS,1,2,0.9873949579831932,0.9571428571428571,0.8991596638655461,0.047636209393841694,0.14421607325629238
pair_plane,pair_P_LS,1,3,0.9810606060606061,0.932426948051948,0.9223484848484849,0.05028191421099205,0.18860867504385848
pair_plane,pair_P_LS,1,4,0.9621212121212122,0.7481150793650794,0.7973484848484849,0.07867162609315044,0.3184828065761814
pair_plane,pair_P_LS,1,5,1.0,1.0,0.9375,0.01555705271873793,0.0709659450279534
pair_plane,pair_P_LS,1,6,1.0,1.0,0.9848484848484849,0.02063445658864168,0.08923786898173788
pair_plane,pair_P_LS,1,7,0.9523809523809523,0.8200680272108845,0.6991341991341992,0.07731597754513202,0.2298249055824851
pair_plane,pair_P_LS,1,8,1.0,1.0,1.0,0.017879517977384483,0.09181770588450788
pair_plane,pair_P_LS,1,9,1.0,1.0,0.9285714285714286,0.01621523629602991,0.06958255333681737
pair_plane,pair_P_LS,1,10,0.9783549783549783,0.9276437847866419,0.7142857142857143,0.07749197478618439,0.24000097420455307
pair_plane,pair_P_LS,2,1,0.9579831932773109,0.7142857142857143,0.8277310924369747,0.07654577190708609,0.3895181795952884
pair_plane,pair_P_LS,2,2,0.9915966386554622,0.9617346938775511,0.9138655462184874,0.03607728648956259,0.11784981729969825
pair_plane,pair_P_LS,2,3,1.0,1.0,1.0,0.005159491682322284,0.04364504081602785
pair_plane,pair_P_LS,2,4,0.9772727272727273,0.928409090909091,0.75,0.06554983763474032,0.21211504145125196
pair_plane,pair_P_LS,2,5,0.9772727272727273,0.9115936147186148,0.75,0.06012325929860167,0.18625924594901966
pair_plane,pair_P_LS,2,6,1.0,1.0,0.9285714285714286,0.022477637894383753,0.0953761981897919
pair_plane,pair_P_LS,2,7,0.9783549783549784,0.9087301587301587,0.8419913419913421,0.05145724817186513,0.15911565884439588
pair_plane,pair_P_LS,2,8,0.9783549783549783,0.9404761904761905,0.9285714285714286,0.027079259512129184,0.10225081869300987
pair_plane,pair_P_LS,2,9,0.9653679653679653,0.8520408163265306,0.6991341991341992,0.08242317804751356,0.2406332683626296
pair_plane,pair_P_LS,2,10,0.987012987012987,0.9571428571428572,0.8982683982683983,0.03876525226882109,0.12005458360274449
pair_plane,pair_P_LS,3,1,1.0,1.0,0.8571428571428572,0.02669137872861867,0.09038860235140758
pair_plane,pair_P_LS,3,2,0.9621848739495799,0.8833333333333333,0.8571428571428572,0.04864569682550183,0.17160953578505406
pair_plane,pair_P_LS,3,3,0.9886363636363636,0.9526289682539683,0.7973484848484849,0.043625102662119754,0.1354701969958282
pair_plane,pair_P_LS,3,4,0.9772727272727273,0.9115936147186148,0.7973484848484849,0.07042836950473697,0.21278315808677323
pair_plane,pair_P_LS,3,5,0.9810606060606061,0.9519230769230769,0.9375,0.034350846767628555,0.12562781995550587
pair_plane,pair_P_LS,3,6,0.974025974025974,0.9200680272108843,0.9134199134199135,0.04159603869630733,0.14362570560788063
pair_plane,pair_P_LS,3,7,0.987012987012987,0.9571428571428572,0.9134199134199135,0.038094864370357875,0.12131209318407943
pair_plane,pair_P_LS,3,8,0.9653679653679653,0.8898482469911041,0.9134199134199135,0.05440545841967459,0.20962390850317503
pair_plane,pair_P_LS,3,9,0.9783549783549783,0.9214285714285715,0.8419913419913421,0.047684039762784416,0.1421040204175958
pair_plane,pair_P_LS,3,10,0.9610389610389611,0.7253968253968255,0.8419913419913421,0.05527572842959294,0.25395711748423455
pair_plane,pair_P_LS,4,1,0.9747899159663865,0.9200680272108843,0.9138655462184874,0.05732713932807736,0.20875144989645092
pair_plane,pair_P_LS,4,2,1.0,1.0,1.0,0.0029805754181985106,0.035474626363291246
pair_plane,pair_P_LS,4,3,0.9696969696969696,0.9129464285714286,0.7973484848484849,0.055556338264875445,0.17682621950439417
pair_plane,pair_P_LS,4,4,0.9962121212121212,0.9861111111111112,0.875,0.04202740463368505,0.13615844966716487
pair_plane,pair_P_LS,4,5,0.946969696969697,0.8498397435897436,0.8125,0.06882831049309093,0.22382864736048044
pair_plane,pair_P_LS,4,6,0.935064935064935,0.6687074829931973,0.8268398268398269,0.07693850483838885,0.3229400432804234
pair_plane,pair_P_LS,4,7,0.9956709956709957,0.9821428571428572,0.9134199134199135,0.026994641101902757,0.0877455348289842
pair_plane,pair_P_LS,4,8,0.9913419913419914,0.9682539682539683,0.9285714285714286,0.022686063991227478,0.08877332527352111
pair_plane,pair_P_LS,4,9,0.9913419913419914,0.9617346938775511,0.9134199134199135,0.03755606788374404,0.1292819342527531
pair_plane,pair_P_LS,4,10,0.9437229437229437,0.7590136054421768,0.6991341991341992,0.06993653684690221,0.20263339074215386
pair_plane,pair_P_LS,5,1,0.9369747899159664,0.8468864468864468,0.8277310924369747,0.06689304944538857,0.20329618508177344
pair_plane,pair_P_LS,5,2,0.9915966386554622,0.9617346938775511,0.8571428571428572,0.03445170876556835,0.11649154073237653
pair_plane,pair_P_LS,5,3,0.9734848484848484,0.9416666666666667,0.875,0.04123030858048305,0.14992237681094867
pair_plane,pair_P_LS,5,4,0.9659090909090909,0.8784722222222222,0.8446969696969697,0.07194597183461861,0.24204186759081797
pair_plane,pair_P_LS,5,5,0.9962121212121212,0.9861111111111112,0.9223484848484849,0.027223150528636306,0.09392684845250723
pair_plane,pair_P_LS,5,6,0.9913419913419914,0.9617346938775511,0.9134199134199135,0.038370121284288725,0.11819267568701215
pair_plane,pair_P_LS,5,7,0.9523809523809523,0.7023809523809524,0.8419913419913421,0.06203857600934163,0.2762458372426419
pair_plane,pair_P_LS,5,8,1.0,1.0,1.0,0.0021198993193281895,0.034771529038305604
pair_plane,pair_P_LS,5,9,0.9826839826839826,0.936734693877551,0.8571428571428572,0.04545639984264222,0.15363323473089782
pair_plane,pair_P_LS,5,10,0.9653679653679654,0.890909090909091,0.7142857142857143,0.07101013574718511,0.21591333232031723
pair_plane,pair_P_ST,1,1,0.8697478991596638,0.8100240096038416,0.8277310924369747,0.07217031640945053,0.2766017019892564
pair_plane,pair_P_ST,1,2,0.9579831932773109,0.9159663865546217,0.8991596638655461,0.05537078637413243,0.1928865082987562
pair_plane,pair_P_ST,1,3,0.9659090909090908,0.9007936507936507,0.8446969696969697,0.06483230456772865,0.20449344190868185
pair_plane,pair_P_ST,1,4,0.8484848484848485,0.6917035532379335,0.8446969696969697,0.08516117664325232,0.35579069970530375
pair_plane,pair_P_ST,1,5,0.9696969696969697,0.914423076923077,0.8598484848484849,0.05635491999729524,0.1852885848250708
pair_plane,pair_P_ST,1,6,1.0,1.0,1.0,0.01754269037030547,0.09492985034594442
pair_plane,pair_P_ST,1,7,0.8181818181818181,0.6515462506841817,0.6428571428571428,0.10666918449630054,0.4019585837329747
pair_plane,pair_P_ST,1,8,1.0,1.0,0.9696969696969697,0.031840132025526505,0.13357739101262822
pair_plane,pair_P_ST,1,9,0.9523809523809524,0.9126984126984127,0.9285714285714286,0.03347010174363986,0.1485320364918437
pair_plane,pair_P_ST,1,10,0.9523809523809523,0.8182900432900433,0.6991341991341992,0.08639039899223393,0.25830227394478944
pair_plane,pair_P_ST,2,1,0.907563025210084,0.6704081632653061,0.8277310924369747,0.08791767683890349,0.29727760334948333
pair_plane,pair_P_ST,2,2,0.9411764705882353,0.8386904761904761,0.8277310924369747,0.07398420269239718,0.2345278819858022
pair_plane,pair_P_ST,2,3,1.0,1.0,1.0,0.013262795902390575,0.09178016845272174
pair_plane,pair_P_ST,2,4,0.8787878787878787,0.7767857142857143,0.6723484848484849,0.09307696537733139,0.32255637686031424
pair_plane,pair_P_ST,2,5,0.9015151515151515,0.7976190476190477,0.75,0.08293011249137953,0.2852173569290342
pair_plane,pair_P_ST,2,6,0.9696969696969697,0.9285714285714286,0.9134199134199135,0.04525677726710379,0.17114865963934892
pair_plane,pair_P_ST,2,7,0.9004329004329004,0.7966791979949875,0.8268398268398269,0.07113661755807801,0.2464936219721415
pair_plane,pair_P_ST,2,8,0.9004329004329004,0.8904761904761904,0.9134199134199135,0.036264549647813546,0.18491115898635044
pair_plane,pair_P_ST,2,9,0.8441558441558441,0.7031674208144796,0.7554112554112554,0.09456361595191468,0.3452910465427025
pair_plane,pair_P_ST,2,10,1.0,1.0,1.0,0.01624281045758211,0.09371123765904847
pair_plane,pair_P_ST,3,1,0.9369747899159664,0.8308982683982684,0.7710084033613445,0.07026239085560249,0.23688820139787117
pair_plane,pair_P_ST,3,2,0.8907563025210083,0.8344827586206895,0.8571428571428572,0.059869404401880745,0.24599095512614255
pair_plane,pair_P_ST,3,3,0.9242424242424243,0.8570261437908497,0.875,0.060163030041771925,0.2247229046676671
pair_plane,pair_P_ST,3,4,0.8409090909090908,0.7373782467532468,0.7348484848484849,0.10056935922985989,0.3651939190959958
pair_plane,pair_P_ST,3,5,0.9924242424242424,0.9704861111111112,0.9848484848484849,0.024878198657612295,0.11587183436675672
pair_plane,pair_P_ST,3,6,0.9870129870129871,0.9478458049886621,0.8419913419913421,0.044326131341447125,0.15581076392704346
pair_plane,pair_P_ST,3,7,1.0,1.0,0.9545454545454546,0.046856339095501284,0.17870356608624213
pair_plane,pair_P_ST,3,8,0.8831168831168831,0.7758503401360544,0.8116883116883117,0.08180442939923764,0.2941269173130297
pair_plane,pair_P_ST,3,9,0.9177489177489178,0.8357142857142857,0.8571428571428572,0.05588529395177273,0.21152207616526303
pair_plane,pair_P_ST,3,10,0.9177489177489178,0.7125,0.8268398268398269,0.0774094937440965,0.2760269386399502
pair_plane,pair_P_ST,4,1,0.8865546218487395,0.8166118060127276,0.9138655462184874,0.05125920949059199,0.22846271217395211
pair_plane,pair_P_ST,4,2,1.0,1.0,1.0,0.01494110752497964,0.0877199185526767
pair_plane,pair_P_ST,4,3,0.8484848484848484,0.7536782296650717,0.7973484848484849,0.0908045679169504,0.3050005864124369
pair_plane,pair_P_ST,4,4,0.9734848484848484,0.9416666666666667,0.8125,0.05523510918167342,0.18996821980145365
pair_plane,pair_P_ST,4,5,0.8484848484848485,0.8015109890109889,0.7973484848484849,0.07772787006916773,0.348708750758655
pair_plane,pair_P_ST,4,6,0.8831168831168832,0.5662175126460841,0.7813852813852814,0.12340664386249497,0.3861336643306629
pair_plane,pair_P_ST,4,7,0.987012987012987,0.9571428571428572,0.9134199134199135,0.035337125967844316,0.13076513732398393
pair_plane,pair_P_ST,4,8,0.9913419913419914,0.9682539682539683,0.9285714285714286,0.031995351866027734,0.12148103153632742
pair_plane,pair_P_ST,4,9,0.9567099567099566,0.8992346938775511,0.9134199134199135,0.043379329446581474,0.16346993318268838
pair_plane,pair_P_ST,4,10,0.8311688311688311,0.6678266178266179,0.6277056277056277,0.0966425348562896,0.3353487414444699
pair_plane,pair_P_ST,5,1,0.9369747899159664,0.8278388278388278,0.8277310924369747,0.07349424193818307,0.23640823748238643
pair_plane,pair_P_ST,5,2,0.8991596638655461,0.8145363408521302,0.842436974789916,0.06269273847595096,0.23316056598543675
pair_plane,pair_P_ST,5,3,0.8598484848484849,0.7734375,0.7973484848484849,0.08399929023387699,0.31512835478931306
pair_plane,pair_P_ST,5,4,0.9090909090909092,0.8130208333333333,0.7821969696969697,0.08709429221582206,0.2822015762170696
pair_plane,pair_P_ST,5,5,0.9924242424242424,0.975,0.9223484848484849,0.03378107963709916,0.12515242075831992
pair_plane,pair_P_ST,5,6,0.9956709956709957,0.9821428571428572,0.9134199134199135,0.03556180401146906,0.129655757448436
pair_plane,pair_P_ST,5,7,0.935064935064935,0.6591836734693878,0.8268398268398269,0.08110518066150976,0.2693266523010607
pair_plane,pair_P_ST,5,8,1.0,1.0,1.0,0.016874669102226306,0.09670635235634337
pair_plane,pair_P_ST,5,9,0.9047619047619048,0.8916256157635467,0.8571428571428572,0.04671589321341054,0.21028563347895401
pair_plane,pair_P_ST,5,10,0.8225108225108225,0.711276553061543,0.7705627705627706,0.0848332389539702,0.33662312295275604
pair_plane,pair_P_VX,1,1,0.9243697478991597,0.854978354978355,0.842436974789916,0.054871583101663374,0.20672492560543393
pair_plane,pair_P_VX,1,2,0.9411764705882353,0.8074629851940776,0.9138655462184874,0.058964057386725305,0.20980008086957463
pair_plane,pair_P_VX,1,3,0.9659090909090908,0.9138888888888889,0.8598484848484849,0.04441176098588546,0.14780013699739636
pair_plane,pair_P_VX,1,4,0.9242424242424243,0.8264411027568923,0.8598484848484849,0.07763661197312059,0.27244635981173976
pair_plane,pair_P_VX,1,5,0.9886363636363636,0.9659090909090909,0.9375,0.03391072580467855,0.13154477210339457
pair_plane,pair_P_VX,1,6,0.9913419913419914,0.9617346938775511,0.9134199134199135,0.02908660257462111,0.10424485252927354
pair_plane,pair_P_VX,1,7,0.9307359307359306,0.777067377067377,0.7142857142857143,0.09634331289990031,0.35123871957121333
pair_plane,pair_P_VX,1,8,0.9956709956709957,0.9821428571428572,0.9285714285714286,0.03501865114416709,0.12287764636877965
pair_plane,pair_P_VX,1,9,1.0,1.0,0.9285714285714286,0.020744385136766328,0.08665843496092349
pair_plane,pair_P_VX,1,10,0.9523809523809524,0.823469387755102,0.6991341991341992,0.08077592348301697,0.23522708168742348
pair_plane,pair_P_VX,2,1,0.9033613445378151,0.7102324263038549,0.7563025210084033,0.095935479093698,0.28442538871003303
pair_plane,pair_P_VX,2,2,0.9621848739495799,0.8214285714285714,0.842436974789916,0.06244156498506671,0.1918932201481811
pair_plane,pair_P_VX,2,3,1.0,1.0,1.0,0.004741226655207547,0.04352794333737444
pair_plane,pair_P_VX,2,4,0.9431818181818182,0.8618055555555555,0.7821969696969697,0.07351617089808188,0.24421872324971572
pair_plane,pair_P_VX,2,5,0.9962121212121212,0.9861111111111112,0.8125,0.05087588323793719,0.16032779610963704
pair_plane,pair_P_VX,2,6,0.9523809523809523,0.8955582232893157,0.9134199134199135,0.05644004418183043,0.18911969110267382
pair_plane,pair_P_VX,2,7,0.9264069264069265,0.8390433096315449,0.8571428571428572,0.05517795123121523,0.20452259189706085
pair_plane,pair_P_VX,2,8,0.961038961038961,0.9196428571428571,0.9285714285714286,0.03600357529414443,0.16148430453024823
pair_plane,pair_P_VX,2,9,0.9004329004329004,0.7625,0.7857142857142857,0.08038594759194956,0.28391951960960793
pair_plane,pair_P_VX,2,10,1.0,1.0,1.0,0.01451387990179109,0.07243860418731365
pair_plane,pair_P_VX,3,1,0.9957983193277311,0.982142857142857,0.7857142857142857,0.04418070109341643,0.13054837851503628
pair_plane,pair_P_VX,3,2,0.9495798319327731,0.8666666666666667,0.842436974789916,0.061913646544789064,0.2142994845353394
pair_plane,pair_P_VX,3,3,0.9431818181818182,0.8619505494505495,0.7973484848484849,0.06372632738160564,0.21249597858745037
pair_plane,pair_P_VX,3,4,0.8712121212121211,0.7718968531468531,0.8125,0.08242138714178018,0.2884994560933256
pair_plane,pair_P_VX,3,5,1.0,1.0,1.0,0.01609046781456912,0.07962583936570344
pair_plane,pair_P_VX,3,6,0.9913419913419914,0.9617346938775511,0.8571428571428572,0.02888967133098471,0.10190304780553569
pair_plane,pair_P_VX,3,7,1.0,1.0,0.9848484848484849,0.03886804705199183,0.14754209314135064
pair_plane,pair_P_VX,3,8,0.9264069264069265,0.8031746031746032,0.8419913419913421,0.07102019667203338,0.24793266180554338
pair_plane,pair_P_VX,3,9,0.9567099567099567,0.8795918367346939,0.8419913419913421,0.05539464683087393,0.19513259514228368
pair_plane,pair_P_VX,3,10,0.948051948051948,0.8245421245421245,0.8419913419913421,0.06786883730450173,0.22019089079109486
pair_plane,pair_P_VX,4,1,0.9579831932773109,0.9159663865546217,0.9138655462184874,0.04577225810682913,0.17156433062188806
pair_plane,pair_P_VX,4,2,1.0,1.0,1.0,0.011905310576893495,0.06758819439569957
pair_plane,pair_P_VX,4,3,0.8939393939393939,0.7493589743589744,0.7670454545454546,0.11029753197748025,0.33809979584067396
pair_plane,pair_P_VX,4,4,0.9962121212121212,0.9861111111111112,0.875,0.03473939166683145,0.1279639911751317
pair_plane,pair_P_VX,4,5,0.9318181818181819,0.8492997198879552,0.7973484848484849,0.0751373760025961,0.287425984410964
pair_plane,pair_P_VX,4,6,0.9090909090909091,0.7605680868838763,0.7705627705627706,0.09130981505400856,0.28713689893331223
pair_plane,pair_P_VX,4,7,0.9913419913419914,0.9682539682539683,0.9285714285714286,0.022028969130873932,0.0856623984049229
pair_plane,pair_P_VX,4,8,0.987012987012987,0.9571428571428572,0.9285714285714286,0.034825084086929047,0.12102487885318367
pair_plane,pair_P_VX,4,9,0.9826839826839827,0.948051948051948,0.9285714285714286,0.03185553459009457,0.11434730528058226
pair_plane,pair_P_VX,4,10,0.9177489177489178,0.7982269831009327,0.7857142857142857,0.07324164138624556,0.2554368908231475
pair_plane,pair_P_VX,5,1,0.9621848739495799,0.8928571428571428,0.7857142857142857,0.0569336012221857,0.1878819389836078
pair_plane,pair_P_VX,5,2,0.9621848739495797,0.8864468864468864,0.8571428571428572,0.04936717193812423,0.1637104867743144
