run_id,repeat,fold,model,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,true_negative,true_positive,row_count,fit_status,kernel,residual_sd,length_scale,residual_sd_lower_bound_hit,residual_sd_upper_bound_hit,length_scale_lower_bound_hit,length_scale_upper_bound_hit,convergence_warning,warning_text,residual_rms_full81,residual_rms_B1_q20
w85__r08_f03,8,3,generic_trend_residual_gp,B1_q30,0.9444444444444444,0.7545918367346939,0.96,0.9722222222222222,1.0,0.9444444444444444,0,1,17,7,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.201, trend_prior_sd=5)",1.0,1.2008928697447565,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2351678505283502,0.3732634165953838
w85__r08_f03,8,3,generic_trend_residual_gp,B1_q20,0.9090909090909091,0.7345238095238095,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0,1,10,6,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.201, trend_prior_sd=5)",1.0,1.2008928697447565,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2351678505283502,0.3732634165953838
w85__r08_f04,8,4,generic_trend_residual_gp,full81,0.9878787878787878,0.9592111592111592,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4,0,66,11,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.415, trend_prior_sd=5)",1.0,1.415021051636101,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.22107229775551154,0.3032732214706932
w85__r08_f04,8,4,generic_trend_residual_gp,B1_q30,0.9206349206349207,0.8595238095238096,0.84,0.7142857142857143,0.42857142857142855,1.0,4,0,18,3,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.415, trend_prior_sd=5)",1.0,1.415021051636101,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.22107229775551154,0.3032732214706932
w85__r08_f04,8,4,generic_trend_residual_gp,B1_q20,0.8484848484848484,0.8168350168350168,0.7647058823529411,0.6666666666666666,0.3333333333333333,1.0,4,0,11,2,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.415, trend_prior_sd=5)",1.0,1.415021051636101,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.22107229775551154,0.3032732214706932
w85__r08_f05,8,5,generic_trend_residual_gp,full81,0.998989898989899,0.9958333333333333,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.41, trend_prior_sd=5)",1.0,1.4103554659318158,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.19900837227851986,0.2559918538663499
w85__r08_f05,8,5,generic_trend_residual_gp,B1_q30,0.9920634920634921,0.982142857142857,0.96,0.9285714285714286,0.8571428571428571,1.0,1,0,18,6,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.41, trend_prior_sd=5)",1.0,1.4103554659318158,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.19900837227851986,0.2559918538663499
w85__r08_f05,8,5,generic_trend_residual_gp,B1_q20,0.9848484848484849,0.9761904761904762,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.41, trend_prior_sd=5)",1.0,1.4103554659318158,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.19900837227851986,0.2559918538663499
w85__r09_f01,9,1,generic_trend_residual_gp,full81,1.0,1.0,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.27, trend_prior_sd=5)",1.0,1.2697481679211446,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2348835975372644,0.41089631451110875
w85__r09_f01,9,1,generic_trend_residual_gp,B1_q30,1.0,1.0,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,16,8,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.27, trend_prior_sd=5)",1.0,1.2697481679211446,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2348835975372644,0.41089631451110875
w85__r09_f01,9,1,generic_trend_residual_gp,B1_q20,1.0,1.0,0.9411764705882353,0.9375,0.875,1.0,1,0,9,7,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.27, trend_prior_sd=5)",1.0,1.2697481679211446,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2348835975372644,0.41089631451110875
w85__r09_f02,9,2,generic_trend_residual_gp,full81,0.9893390191897654,0.9260788814360243,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,66,11,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.318, trend_prior_sd=5)",1.0,1.31773784241758,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21714789213058816,0.3483365355038957
w85__r09_f02,9,2,generic_trend_residual_gp,B1_q30,0.9444444444444444,0.7545918367346939,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3,1,17,4,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.318, trend_prior_sd=5)",1.0,1.31773784241758,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21714789213058816,0.3483365355038957
w85__r09_f02,9,2,generic_trend_residual_gp,B1_q20,0.9,0.7545918367346939,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1,9,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.318, trend_prior_sd=5)",1.0,1.31773784241758,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21714789213058816,0.3483365355038957
w85__r09_f03,9,3,generic_trend_residual_gp,full81,0.997979797979798,0.9913888888888889,0.9629629629629629,0.9772727272727273,1.0,0.9545454545454546,0,3,63,15,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.528, trend_prior_sd=5)",1.0,1.5275754565223714,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.30702703307041174,0.4716699970600267
w85__r09_f03,9,3,generic_trend_residual_gp,B1_q30,0.9841269841269841,0.9617346938775511,0.88,0.9166666666666667,1.0,0.8333333333333334,0,3,15,7,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.528, trend_prior_sd=5)",1.0,1.5275754565223714,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.30702703307041174,0.4716699970600267
w85__r09_f03,9,3,generic_trend_residual_gp,B1_q20,0.9666666666666667,0.9266666666666667,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0,2,10,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.528, trend_prior_sd=5)",1.0,1.5275754565223714,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.30702703307041174,0.4716699970600267
w85__r09_f04,9,4,generic_trend_residual_gp,full81,0.9888888888888889,0.9539404223227752,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,3,2,64,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.5, trend_prior_sd=5)",1.0,1.4996392546834012,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.18128184924941945,0.24592950171826922
w85__r09_f04,9,4,generic_trend_residual_gp,B1_q30,0.9191176470588235,0.8409090909090909,0.8,0.7536764705882353,0.625,0.8823529411764706,3,2,15,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.5, trend_prior_sd=5)",1.0,1.4996392546834012,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.18128184924941945,0.24592950171826922
w85__r09_f04,9,4,generic_trend_residual_gp,B1_q20,0.8571428571428571,0.8273809523809523,0.7058823529411765,0.6857142857142857,0.5714285714285714,0.8,3,2,8,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.5, trend_prior_sd=5)",1.0,1.4996392546834012,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.18128184924941945,0.24592950171826922
w85__r09_f05,9,5,generic_trend_residual_gp,full81,0.9808080808080808,0.9366416607128681,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.145, trend_prior_sd=5)",1.0,1.1454285181097377,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.23314818211731136,0.2783629129984968
w85__r09_f05,9,5,generic_trend_residual_gp,B1_q30,0.875,0.8487003192885545,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,15,6,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.145, trend_prior_sd=5)",1.0,1.1454285181097377,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.23314818211731136,0.2783629129984968
w85__r09_f05,9,5,generic_trend_residual_gp,B1_q20,0.7833333333333333,0.726923076923077,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2,1,11,3,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.145, trend_prior_sd=5)",1.0,1.1454285181097377,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.23314818211731136,0.2783629129984968
w85__r10_f01,10,1,generic_trend_residual_gp,full81,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.375, trend_prior_sd=5)",1.0,1.3754011803944641,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.24241834031194806,0.38256147818498776
w85__r10_f01,10,1,generic_trend_residual_gp,B1_q30,0.9912280701754387,0.9761904761904762,0.92,0.8333333333333333,0.6666666666666666,1.0,2,0,19,4,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.375, trend_prior_sd=5)",1.0,1.3754011803944641,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.24241834031194806,0.38256147818498776
w85__r10_f01,10,1,generic_trend_residual_gp,B1_q20,0.9833333333333333,0.9666666666666668,0.8823529411764706,0.8,0.6,1.0,2,0,12,3,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.375, trend_prior_sd=5)",1.0,1.3754011803944641,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.24241834031194806,0.38256147818498776
w85__r10_f02,10,2,generic_trend_residual_gp,full81,0.9829424307036247,0.9384920634920635,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.309, trend_prior_sd=5)",1.0,1.3085976930046888,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2265282817337583,0.33662121811251683
w85__r10_f02,10,2,generic_trend_residual_gp,B1_q30,0.8897058823529411,0.8443452380952381,0.88,0.8125,0.625,1.0,3,0,17,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.309, trend_prior_sd=5)",1.0,1.3085976930046888,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2265282817337583,0.33662121811251683
w85__r10_f02,10,2,generic_trend_residual_gp,B1_q20,0.8333333333333333,0.8648018648018648,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.309, trend_prior_sd=5)",1.0,1.3085976930046888,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2265282817337583,0.33662121811251683
w85__r10_f03,10,3,generic_trend_residual_gp,full81,0.9838383838383838,0.8985466385466385,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,64,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.315, trend_prior_sd=5)",1.0,1.314730421253463,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2102223054691725,0.31778832413962477
w85__r10_f03,10,3,generic_trend_residual_gp,B1_q30,0.9066666666666667,0.7669555444555445,0.84,0.8333333333333334,0.8,0.8666666666666667,2,2,13,8,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.315, trend_prior_sd=5)",1.0,1.314730421253463,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2102223054691725,0.31778832413962477
w85__r10_f03,10,3,generic_trend_residual_gp,B1_q20,0.8472222222222222,0.7347222222222223,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2,2,7,6,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.315, trend_prior_sd=5)",1.0,1.314730421253463,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2102223054691725,0.31778832413962477
w85__r10_f04,10,4,generic_trend_residual_gp,full81,0.997979797979798,0.992156862745098,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.29, trend_prior_sd=5)",1.0,1.2901799545954473,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.24369661699272724,0.35716025673665786
w85__r10_f04,10,4,generic_trend_residual_gp,B1_q30,0.9841269841269841,0.9682539682539681,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,1,1,17,6,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.29, trend_prior_sd=5)",1.0,1.2901799545954473,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.24369661699272724,0.35716025673665786
w85__r10_f04,10,4,generic_trend_residual_gp,B1_q20,0.9666666666666667,0.9428571428571428,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1,1,11,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.29, trend_prior_sd=5)",1.0,1.2901799545954473,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.24369661699272724,0.35716025673665786
w85__r10_f05,10,5,generic_trend_residual_gp,full81,0.9861407249466951,0.9297308685466579,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,4,1,66,10,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.401, trend_prior_sd=5)",1.0,1.4013107820898472,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21842782302085098,0.363959649523897
w85__r10_f05,10,5,generic_trend_residual_gp,B1_q30,0.9166666666666667,0.8082722832722833,0.8,0.7465277777777778,0.5555555555555556,0.9375,4,1,15,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.401, trend_prior_sd=5)",1.0,1.4013107820898472,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21842782302085098,0.363959649523897
w85__r10_f05,10,5,generic_trend_residual_gp,B1_q20,0.875,0.8321348404681739,0.7058823529411765,0.7152777777777778,0.5555555555555556,0.875,4,1,7,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.401, trend_prior_sd=5)",1.0,1.4013107820898472,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21842782302085098,0.363959649523897
w85__r11_f01,11,1,generic_trend_residual_gp,full81,1.0,1.0,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.386, trend_prior_sd=5)",1.0,1.3859185285492148,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.26591092758910345,0.4643251032416406
w85__r11_f01,11,1,generic_trend_residual_gp,B1_q30,1.0,1.0,0.92,0.8888888888888888,0.7777777777777778,1.0,2,0,16,7,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.386, trend_prior_sd=5)",1.0,1.3859185285492148,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.26591092758910345,0.4643251032416406
w85__r11_f01,11,1,generic_trend_residual_gp,B1_q20,1.0,1.0,0.8823529411764706,0.875,0.75,1.0,2,0,9,6,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.386, trend_prior_sd=5)",1.0,1.3859185285492148,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.26591092758910345,0.4643251032416406
w85__r11_f02,11,2,generic_trend_residual_gp,full81,0.9946695095948828,0.9790249433106576,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.278, trend_prior_sd=5)",1.0,1.2776346030193568,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.25717527251927114,0.40479589220014855
w85__r11_f02,11,2,generic_trend_residual_gp,B1_q30,0.9603174603174603,0.9276437847866419,0.88,0.7857142857142857,0.5714285714285714,1.0,3,0,18,4,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.278, trend_prior_sd=5)",1.0,1.2776346030193568,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.25717527251927114,0.40479589220014855
w85__r11_f02,11,2,generic_trend_residual_gp,B1_q20,0.9807692307692308,0.95,0.8823529411764706,0.75,0.5,1.0,2,0,13,2,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.278, trend_prior_sd=5)",1.0,1.2776346030193568,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.25717527251927114,0.40479589220014855
w85__r11_f03,11,3,generic_trend_residual_gp,full81,0.991919191919192,0.9694383016364441,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.576, trend_prior_sd=5)",1.0,1.5756271024582973,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20268004820928812,0.22189353492039873
w85__r11_f03,11,3,generic_trend_residual_gp,B1_q30,0.961038961038961,0.9562770562770564,0.84,0.827922077922078,0.7272727272727273,0.9285714285714286,3,1,13,8,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.576, trend_prior_sd=5)",1.0,1.5756271024582973,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20268004820928812,0.22189353492039873
w85__r11_f03,11,3,generic_trend_residual_gp,B1_q20,0.9166666666666667,0.9202741702741704,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1,8,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.576, trend_prior_sd=5)",1.0,1.5756271024582973,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20268004820928812,0.22189353492039873
w85__r11_f04,11,4,generic_trend_residual_gp,full81,0.9909090909090909,0.966111111111111,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,64,14,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.333, trend_prior_sd=5)",1.0,1.3333632488703784,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.23069431675826055,0.352150713996221
w85__r11_f04,11,4,generic_trend_residual_gp,B1_q30,0.9210526315789475,0.821067821067821,0.88,0.8640350877192983,0.8333333333333334,0.8947368421052632,1,2,17,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.333, trend_prior_sd=5)",1.0,1.3333632488703784,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.23069431675826055,0.352150713996221
w85__r11_f04,11,4,generic_trend_residual_gp,B1_q20,0.8787878787878788,0.8301587301587301,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1,2,9,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.333, trend_prior_sd=5)",1.0,1.3333632488703784,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.23069431675826055,0.352150713996221
w85__r11_f05,11,5,generic_trend_residual_gp,full81,0.9808080808080808,0.917330340225077,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.155, trend_prior_sd=5)",1.0,1.1548509904278987,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.18131299324450864,0.20809998936350618
w85__r11_f05,11,5,generic_trend_residual_gp,B1_q30,0.8823529411764706,0.7018668831168831,0.88,0.8455882352941176,0.75,0.9411764705882353,2,1,16,6,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.155, trend_prior_sd=5)",1.0,1.1548509904278987,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.18131299324450864,0.20809998936350618
w85__r11_f05,11,5,generic_trend_residual_gp,B1_q20,0.8142857142857143,0.6857142857142857,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1,9,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.155, trend_prior_sd=5)",1.0,1.1548509904278987,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.18131299324450864,0.20809998936350618
w85__r12_f01,12,1,generic_trend_residual_gp,full81,0.9828282828282828,0.9443115942028985,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.503, trend_prior_sd=5)",1.0,1.502992396503581,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2863378598100638,0.44844476296642244
w85__r12_f01,12,1,generic_trend_residual_gp,B1_q30,0.875,0.8381410256410255,0.88,0.8125,0.625,1.0,3,0,17,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.503, trend_prior_sd=5)",1.0,1.502992396503581,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2863378598100638,0.44844476296642244
w85__r12_f01,12,1,generic_trend_residual_gp,B1_q20,0.7666666666666666,0.6922222222222223,0.8235294117647058,0.7,0.4,1.0,3,0,12,2,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.503, trend_prior_sd=5)",1.0,1.502992396503581,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2863378598100638,0.44844476296642244
w85__r12_f02,12,2,generic_trend_residual_gp,full81,0.992929292929293,0.9706654456654457,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.336, trend_prior_sd=5)",1.0,1.336261842733242,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.26226098027672406,0.41983972560698624
