boundary_definition,quantile,method,method_label,budget,run_count,mean_accuracy,median_accuracy,sd_accuracy,q25_accuracy,q75_accuracy,iqr_accuracy,ci95_accuracy_lower,ci95_accuracy_upper,mean_error,accuracy_identity_max_abs_error,interval_type
B2,20,max_depth_straddle,Max-Depth,69,20,0.820588235294,0.823529411765,0.09047719462,0.764705882353,0.882352941176,0.117647058824,0.778243604759,0.862932865829,0.179411764706,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,shared_random_binary_head,Random,69,20,0.770588235294,0.764705882353,0.0761005574626,0.75,0.823529411765,0.0735294117647,0.734972078065,0.806204392523,0.229411764706,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,binary_uncertainty_repulsion,Binary,70,20,0.826470588235,0.823529411765,0.0774643690012,0.764705882353,0.882352941176,0.117647058824,0.790216147558,0.862725028912,0.173529411765,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,max_depth_straddle,Max-Depth,70,20,0.823529411765,0.823529411765,0.0915278359077,0.764705882353,0.882352941176,0.117647058824,0.780693065971,0.866365757558,0.176470588235,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,shared_random_binary_head,Random,70,20,0.776470588235,0.794117647059,0.0800655349857,0.705882352941,0.823529411765,0.117647058824,0.738998764404,0.813942412066,0.223529411765,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,binary_uncertainty_repulsion,Binary,71,20,0.826470588235,0.823529411765,0.0774643690012,0.764705882353,0.882352941176,0.117647058824,0.790216147558,0.862725028912,0.173529411765,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,max_depth_straddle,Max-Depth,71,20,0.823529411765,0.823529411765,0.0915278359077,0.764705882353,0.882352941176,0.117647058824,0.780693065971,0.866365757558,0.176470588235,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,shared_random_binary_head,Random,71,20,0.773529411765,0.764705882353,0.0745898760453,0.75,0.823529411765,0.0735294117647,0.738620275202,0.808438548327,0.226470588235,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,binary_uncertainty_repulsion,Binary,72,20,0.829411764706,0.823529411765,0.0784571681006,0.764705882353,0.882352941176,0.117647058824,0.792692679748,0.866130849664,0.170588235294,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,max_depth_straddle,Max-Depth,72,20,0.823529411765,0.823529411765,0.0915278359077,0.764705882353,0.882352941176,0.117647058824,0.780693065971,0.866365757558,0.176470588235,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,shared_random_binary_head,Random,72,20,0.779411764706,0.823529411765,0.0760407064447,0.75,0.823529411765,0.0735294117647,0.743823618615,0.814999910796,0.220588235294,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,binary_uncertainty_repulsion,Binary,73,20,0.829411764706,0.823529411765,0.0784571681006,0.764705882353,0.882352941176,0.117647058824,0.792692679748,0.866130849664,0.170588235294,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,max_depth_straddle,Max-Depth,73,20,0.817647058824,0.823529411765,0.085136504316,0.764705882353,0.882352941176,0.117647058824,0.777801948291,0.857492169356,0.182352941176,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,shared_random_binary_head,Random,73,20,0.782352941176,0.823529411765,0.0789200462647,0.75,0.823529411765,0.0735294117647,0.745417222569,0.819288659784,0.217647058824,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,binary_uncertainty_repulsion,Binary,74,20,0.829411764706,0.823529411765,0.0784571681006,0.764705882353,0.882352941176,0.117647058824,0.792692679748,0.866130849664,0.170588235294,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,max_depth_straddle,Max-Depth,74,20,0.817647058824,0.823529411765,0.085136504316,0.764705882353,0.882352941176,0.117647058824,0.777801948291,0.857492169356,0.182352941176,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,shared_random_binary_head,Random,74,20,0.782352941176,0.823529411765,0.0789200462647,0.75,0.823529411765,0.0735294117647,0.745417222569,0.819288659784,0.217647058824,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,binary_uncertainty_repulsion,Binary,75,20,0.829411764706,0.823529411765,0.0784571681006,0.764705882353,0.882352941176,0.117647058824,0.792692679748,0.866130849664,0.170588235294,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,max_depth_straddle,Max-Depth,75,20,0.820588235294,0.823529411765,0.09047719462,0.764705882353,0.882352941176,0.117647058824,0.778243604759,0.862932865829,0.179411764706,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,shared_random_binary_head,Random,75,20,0.782352941176,0.823529411765,0.0789200462647,0.75,0.823529411765,0.0735294117647,0.745417222569,0.819288659784,0.217647058824,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,binary_uncertainty_repulsion,Binary,76,20,0.826470588235,0.823529411765,0.0820316598959,0.764705882353,0.882352941176,0.117647058824,0.788078589621,0.864862586849,0.173529411765,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,max_depth_straddle,Max-Depth,76,20,0.820588235294,0.823529411765,0.09047719462,0.764705882353,0.882352941176,0.117647058824,0.778243604759,0.862932865829,0.179411764706,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,shared_random_binary_head,Random,76,20,0.779411764706,0.794117647059,0.078399116174,0.75,0.823529411765,0.0735294117647,0.742719848886,0.816103680526,0.220588235294,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,binary_uncertainty_repulsion,Binary,77,20,0.826470588235,0.823529411765,0.0820316598959,0.764705882353,0.882352941176,0.117647058824,0.788078589621,0.864862586849,0.173529411765,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,max_depth_straddle,Max-Depth,77,20,0.820588235294,0.823529411765,0.09047719462,0.764705882353,0.882352941176,0.117647058824,0.778243604759,0.862932865829,0.179411764706,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,shared_random_binary_head,Random,77,20,0.776470588235,0.794117647059,0.0800655349857,0.705882352941,0.823529411765,0.117647058824,0.738998764404,0.813942412066,0.223529411765,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,binary_uncertainty_repulsion,Binary,78,20,0.826470588235,0.823529411765,0.0820316598959,0.764705882353,0.882352941176,0.117647058824,0.788078589621,0.864862586849,0.173529411765,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,max_depth_straddle,Max-Depth,78,20,0.820588235294,0.823529411765,0.09047719462,0.764705882353,0.882352941176,0.117647058824,0.778243604759,0.862932865829,0.179411764706,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,shared_random_binary_head,Random,78,20,0.773529411765,0.764705882353,0.0793228489716,0.705882352941,0.823529411765,0.117647058824,0.736405175688,0.810653647842,0.226470588235,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,binary_uncertainty_repulsion,Binary,79,20,0.823529411765,0.823529411765,0.0831890330808,0.764705882353,0.882352941176,0.117647058824,0.784595745827,0.862463077703,0.176470588235,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,max_depth_straddle,Max-Depth,79,20,0.817647058824,0.823529411765,0.0913286456043,0.764705882353,0.882352941176,0.117647058824,0.774903936962,0.860390180685,0.182352941176,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,shared_random_binary_head,Random,79,20,0.773529411765,0.764705882353,0.0793228489716,0.705882352941,0.823529411765,0.117647058824,0.736405175688,0.810653647842,0.226470588235,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,binary_uncertainty_repulsion,Binary,80,20,0.823529411765,0.823529411765,0.0831890330808,0.764705882353,0.882352941176,0.117647058824,0.784595745827,0.862463077703,0.176470588235,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,max_depth_straddle,Max-Depth,80,20,0.817647058824,0.823529411765,0.0913286456043,0.764705882353,0.882352941176,0.117647058824,0.774903936962,0.860390180685,0.182352941176,0,two-sided descriptive t interval across 20 matched outer runs
B2,20,shared_random_binary_head,Random,80,20,0.773529411765,0.764705882353,0.0769927398441,0.75,0.823529411765,0.0735294117647,0.737495700328,0.809563123202,0.226470588235,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,16,20,0.83,0.86,0.0755331924249,0.76,0.88,0.12,0.794649377782,0.865350622218,0.17,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,16,20,0.814,0.8,0.0748612752117,0.76,0.88,0.12,0.778963844718,0.849036155282,0.186,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,16,20,0.786,0.76,0.0690080086885,0.76,0.84,0.08,0.753703257775,0.818296742225,0.214,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,17,20,0.826,0.8,0.0714069140099,0.76,0.88,0.12,0.792580535525,0.859419464475,0.174,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,17,20,0.814,0.82,0.079233166899,0.76,0.88,0.12,0.776917736425,0.851082263575,0.186,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,17,20,0.782,0.76,0.066775350006,0.76,0.84,0.08,0.750748174203,0.813251825797,0.218,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,18,20,0.832,0.84,0.0752259753571,0.79,0.85,0.06,0.796793159796,0.867206840204,0.168,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,18,20,0.83,0.84,0.0744099597182,0.76,0.88,0.12,0.795175066871,0.864824933129,0.17,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,18,20,0.784,0.78,0.0666807002773,0.76,0.84,0.08,0.75279247164,0.81520752836,0.216,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,19,20,0.812,0.82,0.0552125081176,0.79,0.84,0.05,0.786159750786,0.837840249214,0.188,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,19,20,0.836,0.84,0.0709632966658,0.76,0.88,0.12,0.802788154833,0.869211845167,0.164,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,19,20,0.786,0.8,0.0598594845846,0.76,0.84,0.08,0.757984898854,0.814015101146,0.214,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,20,20,0.838,0.84,0.0493750416389,0.8,0.88,0.08,0.814891769195,0.861108230805,0.162,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,20,20,0.838,0.84,0.0761991849659,0.79,0.88,0.09,0.802337683678,0.873662316322,0.162,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,20,20,0.79,0.8,0.0647261437459,0.76,0.84,0.08,0.759707232255,0.820292767745,0.21,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,21,20,0.844,0.84,0.044768409915,0.83,0.88,0.05,0.823047739207,0.864952260793,0.156,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,21,20,0.842,0.88,0.0728083280372,0.8,0.88,0.08,0.807924653571,0.876075346429,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,21,20,0.792,0.8,0.0656626145334,0.76,0.84,0.08,0.761268950435,0.822731049565,0.208,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,22,20,0.842,0.84,0.0615244923416,0.8,0.88,0.08,0.813205651236,0.870794348764,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,22,20,0.854,0.88,0.0802889518519,0.79,0.89,0.1,0.816423613857,0.891576386143,0.146,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,22,20,0.794,0.8,0.0652444795003,0.76,0.84,0.08,0.763464643654,0.824535356346,0.206,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,23,20,0.84,0.84,0.050262468995,0.8,0.88,0.08,0.816476440408,0.863523559592,0.16,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,23,20,0.846,0.86,0.0639407620586,0.79,0.88,0.09,0.816074802199,0.875925197801,0.154,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,23,20,0.796,0.8,0.0647586612781,0.76,0.84,0.08,0.765692013581,0.826307986419,0.204,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,24,20,0.838,0.84,0.0557815287292,0.8,0.88,0.08,0.811893440943,0.864106559057,0.162,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,24,20,0.858,0.88,0.060140187107,0.8,0.89,0.09,0.829853526029,0.886146473971,0.142,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,24,20,0.796,0.8,0.0660462357986,0.76,0.84,0.08,0.765089410156,0.826910589844,0.204,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,25,20,0.844,0.84,0.0621034790109,0.8,0.88,0.08,0.814934677134,0.873065322866,0.156,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,25,20,0.86,0.88,0.0642364054838,0.83,0.92,0.09,0.829936436817,0.890063563183,0.14,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,25,20,0.798,0.8,0.0704571538335,0.76,0.84,0.08,0.765025036971,0.830974963029,0.202,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,26,20,0.848,0.88,0.0574547877168,0.83,0.88,0.05,0.821110331631,0.874889668369,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,26,20,0.856,0.88,0.0679318543991,0.8,0.92,0.12,0.824206913486,0.887793086514,0.144,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,26,20,0.792,0.78,0.0752259753571,0.76,0.84,0.08,0.756793159796,0.827206840204,0.208,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,27,20,0.848,0.84,0.060314962794,0.83,0.88,0.05,0.81977172849,0.87622827151,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,27,20,0.848,0.88,0.0740980857768,0.8,0.89,0.09,0.813321028368,0.882678971632,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,27,20,0.802,0.8,0.0642036234426,0.76,0.84,0.08,0.771951779285,0.832048220715,0.198,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,28,20,0.842,0.86,0.0587232581916,0.8,0.88,0.08,0.814516669174,0.869483330826,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,28,20,0.846,0.88,0.0770782241076,0.8,0.89,0.09,0.809926280696,0.882073719304,0.154,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,28,20,0.81,0.8,0.0709336235319,0.76,0.84,0.08,0.776802042287,0.843197957713,0.19,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,29,20,0.852,0.88,0.0663007501744,0.8,0.89,0.09,0.820970293762,0.883029706238,0.148,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,29,20,0.848,0.88,0.0729527604903,0.8,0.88,0.08,0.813857057102,0.882142942898,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,29,20,0.82,0.82,0.0573080319529,0.79,0.84,0.05,0.793179015442,0.846820984558,0.18,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,30,20,0.856,0.84,0.0556681899151,0.83,0.89,0.06,0.82994648514,0.88205351486,0.144,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,30,20,0.85,0.88,0.0744099597182,0.8,0.89,0.09,0.815175066871,0.884824933129,0.15,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,30,20,0.832,0.84,0.060314962794,0.8,0.88,0.08,0.80377172849,0.86022827151,0.168,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,31,20,0.856,0.84,0.0556681899151,0.83,0.89,0.06,0.82994648514,0.88205351486,0.144,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,31,20,0.854,0.88,0.0690080086885,0.8,0.92,0.12,0.821703257775,0.886296742225,0.146,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,31,20,0.826,0.84,0.0639407620586,0.8,0.85,0.05,0.796074802199,0.855925197801,0.174,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,32,20,0.858,0.84,0.0493750416389,0.84,0.88,0.04,0.834891769195,0.881108230805,0.142,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,32,20,0.852,0.88,0.0663007501744,0.8,0.92,0.12,0.820970293762,0.883029706238,0.148,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,32,20,0.83,0.82,0.057856446668,0.8,0.88,0.08,0.802922349455,0.857077650545,0.17,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,33,20,0.86,0.84,0.0587590978398,0.84,0.89,0.05,0.832499895703,0.887500104297,0.14,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,33,20,0.85,0.88,0.0732695097065,0.8,0.92,0.12,0.815708813906,0.884291186094,0.15,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,33,20,0.828,0.84,0.0663007501744,0.8,0.88,0.08,0.796970293762,0.859029706238,0.172,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,34,20,0.86,0.84,0.07283723744,0.83,0.92,0.09,0.825911123554,0.894088876446,0.14,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,34,20,0.848,0.88,0.0681793300981,0.8,0.89,0.09,0.816091091294,0.879908908706,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,34,20,0.834,0.84,0.0554787773553,0.8,0.88,0.08,0.808035132947,0.859964867053,0.166,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,35,20,0.864,0.84,0.0750017543654,0.84,0.92,0.08,0.82889809845,0.89910190155,0.136,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,35,20,0.85,0.88,0.0660143525064,0.8,0.89,0.09,0.819104331997,0.880895668003,0.15,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,35,20,0.83,0.84,0.0563821546983,0.8,0.88,0.08,0.803612339336,0.856387660664,0.17,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,36,20,0.862,0.84,0.071642386748,0.8,0.89,0.09,0.828470330892,0.895529669108,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,36,20,0.85,0.88,0.0709336235319,0.8,0.89,0.09,0.816802042287,0.883197957713,0.15,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,36,20,0.834,0.84,0.0554787773553,0.8,0.88,0.08,0.808035132947,0.859964867053,0.166,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,37,20,0.864,0.84,0.0641051767349,0.83,0.92,0.09,0.833997853762,0.894002146238,0.136,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,37,20,0.848,0.88,0.0694034732939,0.8,0.88,0.08,0.815518174643,0.880481825357,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,37,20,0.842,0.84,0.0615244923416,0.8,0.88,0.08,0.813205651236,0.870794348764,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,38,20,0.86,0.84,0.0655342417527,0.8,0.92,0.12,0.829329030746,0.890670969254,0.14,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,38,20,0.842,0.88,0.0728083280372,0.8,0.88,0.08,0.807924653571,0.876075346429,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,38,20,0.842,0.84,0.0615244923416,0.8,0.88,0.08,0.813205651236,0.870794348764,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,39,20,0.862,0.86,0.0572712842531,0.83,0.89,0.06,0.835196213895,0.888803786105,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,39,20,0.848,0.88,0.0681793300981,0.8,0.88,0.08,0.816091091294,0.879908908706,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,39,20,0.84,0.84,0.0565685424949,0.8,0.88,0.08,0.813525107162,0.866474892838,0.16,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,40,20,0.864,0.86,0.0666807002773,0.8,0.92,0.12,0.83279247164,0.89520752836,0.136,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,40,20,0.848,0.84,0.060314962794,0.8,0.88,0.08,0.81977172849,0.87622827151,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,40,20,0.834,0.84,0.0584357496923,0.8,0.88,0.08,0.806651227294,0.861348772706,0.166,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,41,20,0.862,0.84,0.0615244923416,0.8,0.92,0.12,0.833205651236,0.890794348764,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,41,20,0.856,0.88,0.0600350774657,0.83,0.88,0.05,0.827902718856,0.884097281144,0.144,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,41,20,0.832,0.84,0.060314962794,0.8,0.88,0.08,0.80377172849,0.86022827151,0.168,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,42,20,0.862,0.84,0.0655021092469,0.84,0.92,0.08,0.831344069222,0.892655930778,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,42,20,0.856,0.88,0.0679318543991,0.83,0.88,0.05,0.824206913486,0.887793086514,0.144,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,42,20,0.834,0.84,0.0569764494285,0.8,0.88,0.08,0.807334200841,0.860665799159,0.166,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,43,20,0.864,0.88,0.0691603780696,0.8,0.92,0.12,0.83163194671,0.89636805329,0.136,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,43,20,0.852,0.86,0.0675589411278,0.83,0.88,0.05,0.82038144227,0.88361855773,0.148,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,43,20,0.834,0.84,0.0569764494285,0.8,0.88,0.08,0.807334200841,0.860665799159,0.166,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,44,20,0.87,0.88,0.0685181497277,0.83,0.92,0.09,0.837932518826,0.902067481174,0.13,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,44,20,0.852,0.84,0.065018216071,0.83,0.88,0.05,0.821570538199,0.882429461801,0.148,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,44,20,0.836,0.84,0.0578928229349,0.8,0.88,0.08,0.808905324838,0.863094675162,0.164,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,45,20,0.868,0.88,0.065018216071,0.83,0.92,0.09,0.837570538199,0.898429461801,0.132,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,45,20,0.858,0.88,0.0642036234426,0.84,0.88,0.04,0.827951779285,0.888048220715,0.142,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,45,20,0.84,0.84,0.0519108547618,0.8,0.88,0.08,0.815704972122,0.864295027878,0.16,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,46,20,0.874,0.88,0.0652444795003,0.83,0.92,0.09,0.843464643654,0.904535356346,0.126,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,46,20,0.864,0.88,0.0571608994073,0.84,0.88,0.04,0.837247875593,0.890752124407,0.136,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,46,20,0.838,0.84,0.054250879207,0.8,0.88,0.08,0.81260980697,0.86339019303,0.162,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,47,20,0.872,0.88,0.0616953465788,0.83,0.92,0.09,0.843125688992,0.900874311008,0.128,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,47,20,0.864,0.88,0.0571608994073,0.84,0.88,0.04,0.837247875593,0.890752124407,0.136,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,47,20,0.838,0.84,0.0572712842531,0.8,0.88,0.08,0.811196213895,0.864803786105,0.162,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,48,20,0.874,0.88,0.0584357496923,0.84,0.92,0.08,0.846651227294,0.901348772706,0.126,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,48,20,0.86,0.86,0.0573080319529,0.84,0.88,0.04,0.833179015442,0.886820984558,0.14,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,48,20,0.834,0.84,0.0554787773553,0.8,0.88,0.08,0.808035132947,0.859964867053,0.166,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,49,20,0.876,0.88,0.0634449616431,0.83,0.92,0.09,0.846306843936,0.905693156064,0.124,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,49,20,0.862,0.86,0.054250879207,0.84,0.88,0.04,0.83660980697,0.88739019303,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,49,20,0.834,0.84,0.0554787773553,0.8,0.88,0.08,0.808035132947,0.859964867053,0.166,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,binary_uncertainty_repulsion,Binary,50,20,0.88,0.88,0.0635775531391,0.84,0.92,0.08,0.850244789206,0.909755210794,0.12,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,max_depth_straddle,Max-Depth,50,20,0.862,0.88,0.0572712842531,0.84,0.88,0.04,0.835196213895,0.888803786105,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B2,30,shared_random_binary_head,Random,50,20,0.836,0.84,0.0578928229349,0.8,0.88,0.08,0.808905324838,0.863094675162,0.164,0,two-sided descriptive t interval across 20 matched outer runs
