simulation_id,numeric_simulation_id,target_definition,target_definition_label,aggregation,window_fraction,cutoff_fraction_of_positive_x_domain,source_bounds_path,source_time_path,source_iteration_path,bounds_sha256,time_sha256,iteration_sha256,experiment_details_sha256,finite_row_count,sentinel_row_count,non_finite_row_count,unordered_row_count_after_sentinel_filter,valid_melt_row_count,invalid_or_no_melt_row_count,window_observation_count,window_start_row_index,window_end_row_index,window_start_time_s,window_end_time_s,first_valid_time_s,final_recorded_time_s,laser_exit_time_s,requested_cutoff_time_s,applied_cutoff_time_s,nominal_window_start_time_s,recording_ended_before_requested_cutoff,minimum_50_row_fallback_used,fewer_than_50_valid_rows,selected_rows_after_90pct_cutoff,selected_rows_after_full_domain_exit,selected_row_indices_sha256,controlled_cutoff_respected,window_start_iteration,window_end_iteration,valid_row_indices_sha256,sentinel_rows_excluded,aligned_bounds_time_iteration,t5_exact_final_50_rule
sim_00045,45,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00045/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00045/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00045/monitor/iter.dat,D294E3CDB8C9633C8837DFA05370F8EB961F67F24B45B2869EFBC80A1F078514,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,790D5EE32B2BDDAEF55C6BC1A2E9C829495F8A28F27C1F0D1B2783534B0DA0A2,115600,18112,0,0,97488,18112,9751,105849,115599,0.001922936,0.002100003,0.000329308,0.002100003,0.0024184872038569543,0.002176638483471259,0.002100003,0.0019229335,True,False,False,0,0,99D1CEC225CE780400CF8445F93C7D579E6A35654D45D48EF999608C43DC0DDF,True,105849.0,115599.0,18B584BA7C67AF3F2036E67FC4990991A575ADEAD95D823B17F083F203DFC4F5,True,True,True
sim_00046,46,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00046/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00046/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00046/monitor/iter.dat,532088B227C65B7B05ACCA382068A4C9ED4D3178DF1F64D53C8B766360742DE3,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,AEDEED3C7C060C04C38C2DFAFE8CB2F31200E3D55564C9014630C7A83FF5D7EA,115600,28528,0,0,87072,28528,8708,106892,115599,0.001941877,0.002100003,0.0005187252,0.002100003,0.0038849704882011438,0.0034964734393810293,0.002100003,0.00194187522,True,False,False,0,0,82F37B5C13BDF3E61B652EEE74E000725EE181692EAD525889642061A91D3323,True,106892.0,115599.0,3913CF661F16A828397E90BA070CDD181C01BDC18ECEEF70D55AA50730BE33A4,True,True,True
sim_00047,47,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00047/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00047/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00047/monitor/iter.dat,640E6329B03558F7D6F1FB51F23EFF54E42788D9B6F75821A5E9089D52EA7AB5,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,6CE4C76E46FAA43309915AE93BC8BD833003B5AE3BA9C685366A2EA8D3EC916C,115600,38832,0,0,76768,38832,5156,56190,61345,0.001021089,0.001114708,0.0001783664,0.002100003,0.0012385718352336506,0.0011147146517102855,0.0011147146517102855,0.001021079826539257,False,False,False,0,0,00D5008828401F15C398905A525433DF1259E5388B923A357A90A404212910AE,True,56190.0,61345.0,EC390BD38C5C66A61D2904B6A0723AADA8107411E8823ECE85CADA5F134C15D0,True,True,True
sim_00048,48,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00048/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00048/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00048/monitor/iter.dat,5DB4D12A08F24B477E3B9412C5E1A95E04BDD0C3543A186B355B42EFC665F6CD,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,2CE8A2740DC4DC825966C29E5C37CB30331FBACAC97BF7C372B2742C4377E4A1,115600,44670,0,0,70930,44670,7093,108507,115599,0.001971207,0.002100003,0.0008118767,0.002100003,0.005871958861542019,0.0052847629753878175,0.002100003,0.00197119037,True,False,False,0,0,B6E7F334140496B495A28A790F94B1906BB88AD6614201FDBE8CB18F2D26AD92,True,108507.0,115599.0,573B49A6F1DDAF8832ECF50A38F13FC05A215292C0CB2036665692A87E4FC942,True,True,True
sim_00049,49,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00049/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00049/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00049/monitor/iter.dat,0317A4E6926A19D7D5328A273FF9EC63680247970A7FF5BEB8F46D3308B379A1,8A32FF6247783B90B198B8A7B6E161F79A07D6C3B5E46671B7A3AD95E054EEAD,5C2AFFC0ED7B52FA47AF4E077F2FBFDE4E3DD3E31B47D16688F08D58EEC95088,442C9B6DB859F59BCFCB3C1B8AD0AAB9090E1E550300A793A0EAB059C586B36C,68796,70,0,0,68726,70,6757,60851,67607,0.001105736,0.001228431,1.272727e-06,0.001250006,0.0013649306166529855,0.001228437554987687,0.001228437554987687,0.0011057210721889183,False,False,False,0,0,CECDB866CC6F4943A9E3AE6876E6E7671CDE79770FC7805CDC6613223E69A20D,True,60851.0,67607.0,4ABF64FA72394C4E07704D8A897F69DEFF7558B9897A77612094FA5A37858BE3,True,True,True
sim_00050,50,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00050/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00050/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00050/monitor/iter.dat,37F612F1B815271ADFE4B6B4FB6674C37A7BB6DEC6F414C8E31E4F7A30D59613,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,3F7410012D0724964CF2F70A89523C06EF89859CEF0ED9DCB521D8FDAB4C4A5C,115600,18003,0,0,97597,18003,9762,105838,115599,0.001922736,0.002100003,0.0003273253,0.002100003,0.002401518387672756,0.0021613665489054806,0.002100003,0.00192273523,True,False,False,0,0,28B1AF2184877630CFED1E30EB4709CEE14780E9C1A48FE4DB1979C2CC19D450,True,105838.0,115599.0,2C836E3764F9F74763C46B11852C5DCF8DC85B36E6149D3508F392A6E0204253,True,True,True
sim_00051,51,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00051/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00051/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00051/monitor/iter.dat,7EF3D9D11E9FC546745E308D76FE47BAB1F5CB09E47FD65C79E8109E823EF43D,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,254E05D801B02B72F9E459C20D160994AC13ED0E3411C8AC45DEE40DA7644D64,115600,36771,0,0,78829,36771,7883,107717,115599,0.00195686,0.002100003,0.0006684246,0.002100003,0.004818384624736634,0.004336546162262971,0.002100003,0.00195684516,True,False,False,0,0,085F09F91A2AB8DD09600778B7BFB846D1513DD805711C72E736A20A1351574C,True,107717.0,115599.0,60F6FCFD3B76EBA70695C5EBE54369412795BCDAB2B041742EA047BF7BEBE719,True,True,True
sim_00052,52,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00052/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00052/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00052/monitor/iter.dat,698BE7CDB483707044AC94B97D93ED3B0B8BC0C0CCEA955388C2A14F136E7D2F,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,B4FB8008C11742F4E3F178666FB03662995668D96106A89D37008E9324A523FA,115600,19596,0,0,96004,19596,5912,63975,69886,0.001162471,0.001269819,0.0001961964,0.002100003,0.0014109187305897353,0.0012698268575307618,0.0012698268575307618,0.0011624638117776857,False,False,False,0,0,BDFB43586D1F27AAE6A03921D4583626516AF7A1490B36E8FDEA4449856EDED3,True,63975.0,69886.0,73E5FE71C7ECC05726FE1D26E436BA676A835F022A4DD62240F6C506B865DF8F,True,True,True
sim_00053,53,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00053/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00053/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00053/monitor/iter.dat,C45FBD22FDCF30B2A48EC0EE1648CEE8D27838BDE9A7969F17C7DC7889559870,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,62F7D85E18F3C0589CFC3687716E9F58B50AC6A3B6520B5C7B574ABED789150D,115600,37222,0,0,78378,37222,5092,55208,60299,0.001003255,0.001095712,0.0001709508,0.002100003,0.0012174665957952475,0.0010957199362157228,0.0010957199362157228,0.0010032430225941505,False,False,False,0,0,87B96C6021F416DA771B374227E2880C7EA062E2662954697E5EE7B9F4CB55A2,True,55208.0,60299.0,2966752701ED4A3A97A6285132F9C576C8ECE5E89D373884DAE75EB142B87F7B,True,True,True
sim_00054,54,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00054/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00054/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00054/monitor/iter.dat,F0527911D9B0CD2A04E4798089F3D26D7CD9BD555701A441F2FF88955145CBC5,8A32FF6247783B90B198B8A7B6E161F79A07D6C3B5E46671B7A3AD95E054EEAD,5C2AFFC0ED7B52FA47AF4E077F2FBFDE4E3DD3E31B47D16688F08D58EEC95088,6B13AAA00BDDE0FAFC878AC9359E69865F9D9B5FF62BFBF53AC5B281C1C76E38,68796,15582,0,0,53214,15582,5324,63472,68795,0.001153336,0.001250006,0.0002832876,0.001250006,0.0020313423619786777,0.00182820812578081,0.001250006,0.00115333416,True,False,False,0,0,A0F1FA8D781B63BC8551B3DCA0F5C5C07CF0A5BB35D7A0F4748F5B529D104010,True,63472.0,68795.0,A34B958DBE10CC50AE9EB0D7B0FD36536361AEBCD9FE6E39CDD5CE24F0CF904C,True,True,True
sim_00055,55,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00055/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00055/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00055/monitor/iter.dat,C16B6FEF77C41263CA835DA1C04372E12445D76A6BB3D4525BBD7F2321981968,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,00CC2DC272CAA70431F4D00C0E8BFFE159ADF484B75B414A79CC72B034F7625E,115600,15621,0,0,99979,15621,8802,94826,103627,0.001722749,0.001882582,0.000283997,0.002100003,0.0020917787813817482,0.0018826009032435734,0.0018826009032435734,0.0017227405129192162,False,False,False,0,0,618135B66DA97E48298D8A5EB3303E7034EF063895C2093437099B563F161145,True,94826.0,103627.0,19A790511EFACD0BB21B8DF118B23AB48E036D18D27187152B205DB893E0E26A,True,True,True
sim_00056,56,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00056/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00056/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00056/monitor/iter.dat,4A71A90D9078A26A34380E4870F1F3A2225A0F721F54D59A033DCCC2C3075CDD,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,6FF715BD8E3D0DFCBA528A88A5044BBFE2439E297179955FCB0D32442C4D5032,115600,26984,0,0,88616,26984,5749,62263,68011,0.00113138,0.001235768,0.0001917253,0.002100003,0.0013730843250625427,0.0012357758925562886,0.0012357758925562886,0.0011313708333006598,False,False,False,0,0,9BA374F972114D7421F445D457F12EE2B565E21F955C812C995BFBDB661E497E,True,62263.0,68011.0,D9BFD955F3E1256E9802D57C16D677D91FFB9A4231045DFE8E6D4CD2C8BF5861,True,True,True
sim_00057,57,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00057/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00057/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00057/monitor/iter.dat,1B43E535162609D32B3BEE405FDB7C128471D085134FADECA83188ADF1EF1C47,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,AD40625931C166102589CA3178FE78600DB12F0214D84D5A8D8532EBC95EFA79,115600,16795,0,0,98805,16795,9631,103457,113087,0.001879495,0.002054384,0.0003053519,0.002100003,0.0022826546536953317,0.0020543891883257987,0.0020543891883257987,0.0018794854594932188,False,False,False,0,0,15EA8517B66C433D3BE867FA56E26B6467FA764D504D2A396A9ADBE779C238CE,True,103457.0,113087.0,51E43D838A1F2478B403C241A871B22419E0B7B57BCEB7D20EC8E9E3C0A4FDB8,True,True,True
sim_00058,58,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00058/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00058/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00058/monitor/iter.dat,17FE7DEDF30DCD215A5D8E615EBB8D189A487FB208EF517063180E06B20AAF3B,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,66809D187DC9BFCA5D6436579D2E1077C2237858C4EDA275DE4A731BF470236E,115600,12905,0,0,102695,12905,6722,72711,79432,0.001321123,0.001443182,0.0002224416,0.002100003,0.001603550884000037,0.0014431957956000333,0.0014431957956000333,0.0013211203760400301,False,False,False,0,0,B306D93A342C23532CC5A35E1514D95F7303E76D214D307D1B7CA8A8D693D31D,True,72711.0,79432.0,6D5876F4F1FC01CBCBD2D7DA1BDEC9F64A81A2ED495F98FE031B4E7BA4D2E4AA,True,True,True
sim_00059,59,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00059/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00059/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00059/monitor/iter.dat,BC5E1146D8A232C1690176F8334B65FFEDE351640294F46EA41C8FD84DC8A5B7,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,F98FC5F3066FEA64F6D63E3DD9BD0AA8BD63F13D872A67127437B1EEB4AB8F2E,115600,19639,0,0,95961,19639,9598,106002,115599,0.001925714,0.002100003,0.000357084,0.002100003,0.002602612225232889,0.0023423510027096002,0.002100003,0.0019257111000000001,True,False,False,0,0,76403AADB5054776ABDF50388C516F97171B4714A476BA361C6C349BE8A16007,True,106002.0,115599.0,F3B37C66B90D736A8A57B9915A2ACE602CA23BB0D1C479233C845AA877F86AFE,True,True,True
sim_00060,60,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00060/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00060/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00060/monitor/iter.dat,296C13056D8C705C86B24755DB05AD50670A55122B62251572463ADEB4A16EB5,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,94FA06235EEF1F72D2F6E57865197F6050363868A65E5D96D17D966E24BF6A7E,115600,32751,0,0,82849,32751,5295,57420,62714,0.001043427,0.00113957,0.0001778938,0.002100003,0.0012662056573110425,0.0011395850915799383,0.0011395850915799383,0.0010434159624219445,False,False,False,0,0,04DAE29E718C6D7C45C4ABCD10CD19A185880AAC30763FDC17A4882DFAB291E2,True,57420.0,62714.0,C0BBDC32AFFAFE534FCED0B9596852C841D059EC404FED74DFEDFCC12E061B87,True,True,True
sim_00061,61,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00061/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00061/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00061/monitor/iter.dat,416B416ECF673BE249B63985ED69BF5E8BE13A9CFF458199001EE4405F6EA456,8A32FF6247783B90B198B8A7B6E161F79A07D6C3B5E46671B7A3AD95E054EEAD,5C2AFFC0ED7B52FA47AF4E077F2FBFDE4E3DD3E31B47D16688F08D58EEC95088,695F8691EC3B21C6623F8E450D66C16B8560E5AEED63ACD65744962497B71078,68796,16276,0,0,52520,16276,5254,63542,68795,0.001154607,0.001250006,0.0002959114,0.001250006,0.002165860403745883,0.0019492743633712948,0.001250006,0.00115459654,True,False,False,0,0,99234C8E27AE03FBF6049CF64046DE2D0B374FD3D5411E71EB9EF396B066961A,True,63542.0,68795.0,BF38BA078553A4344FC981878E700E014E881A06AE3435D38BEEA4CD4C7277F6,True,True,True
sim_00062,62,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00062/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00062/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00062/monitor/iter.dat,DCF33F1124CA38C9F3241A4256BFE1421CD1438ED76B12576D4F0792379E7342,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,1669523DA8C74589554C23F0866C16489C95899AB2DC3609E090BF60AD3E9DE3,115600,19339,0,0,96261,19339,9628,105972,115599,0.001925169,0.002100003,0.000351627,0.002100003,0.002645299678265461,0.0023807697104389148,0.002100003,0.0019251654,True,False,False,0,0,1D857238CDBE71FD9963694C43319822A9A1319543F9DDE9ED466D1CDE09B5ED,True,105972.0,115599.0,DFD1DB9D4B0E43D129A7EE240763660351B561F9F2F686B17A0C57EEF0BFD6C2,True,True,True
sim_00063,63,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00063/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00063/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00063/monitor/iter.dat,A0E9770C5F8EB3EDB72AB774A5B7E625CEC78002D58D62659FAEB1DCBE79E73C,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,6EE6E902B019A29DE518264D20726003ECCB5394A19909900E843D2C75203D88,115600,31588,0,0,84012,31588,5382,58354,63735,0.001060389,0.001158112,0.0001807292,0.002100003,0.001286796100422724,0.0011581164903804516,0.0011581164903804516,0.0010603777613424066,False,False,False,0,0,C855919519651408F7EE391762DE48868910ACA3F684816A1CB2935AEA403A7E,True,58354.0,63735.0,40196BD8EA2B66C624556C9A76E976EC2E4BE7C060216D8D09A7237B8E3208F0,True,True,True
sim_00064,64,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00064/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00064/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00064/monitor/iter.dat,7AB94BAC56696A6CE837064843D4C983486967265BB0558A242DA79D5C38A5F6,8A32FF6247783B90B198B8A7B6E161F79A07D6C3B5E46671B7A3AD95E054EEAD,5C2AFFC0ED7B52FA47AF4E077F2FBFDE4E3DD3E31B47D16688F08D58EEC95088,191E868E2939FFEDCF59F8C591F40B9B47B03181F27D131170BEF243D1BD7421,68796,17637,0,0,51159,17637,5118,63678,68795,0.001157077,0.001250006,0.0003206678,0.001250006,0.002355208706252651,0.002119687835627386,0.001250006,0.00115707218,True,False,False,0,0,231E91D09E2E5B72F0BD4440BDABA90E1DAC10C5A0FB903926C43480A112CCAB,True,63678.0,68795.0,3BB555A5B85453FB2F70E99D2E9CA9C73AA8503A522F6C45752B1316FF66627F,True,True,True
sim_00065,65,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00065/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00065/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00065/monitor/iter.dat,E883348949049BBA6BC9C88AE0606875E743425C26B77503A100A9A9F1A2E7B2,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,ED985D1EE690821937984EBF15140140ECABD1C5BADB16C79C0201BB518FE997,115600,29485,0,0,86115,29485,5447,58981,64427,0.001071776,0.001170679,0.0001815471,0.002100003,0.0013007571160644268,0.001170681404457984,0.001170681404457984,0.0010717679740121855,False,False,False,0,0,893E8C4AA067FC7E3DA3FD0D9983B1ACF318060D096D827E53EDB765049F04D1,True,58981.0,64427.0,FE3E81525C3C4CED8A3AC19E3C588D513C16512ED3CBCAABA17A8E99C0480AEC,True,True,True
sim_00066,66,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00066/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00066/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00066/monitor/iter.dat,9A93F062F44F6CFC1C04E40995DFFF9BD1FAF6F03F4BBB3F349F9E47C2CF5269,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,85F239425B4A1FC9FB48CDB855D64E63360B2166FE767D9872198B824AF6F134,115600,18235,0,0,97365,18235,9738,105862,115599,0.001923172,0.002100003,0.0003315454,0.002100003,0.002499418306361375,0.0022494764757252372,0.002100003,0.0019231572400000001,True,False,False,0,0,687A4F71F08C632F287906970908681F655C61868A17D511771C24AD8E472E4A,True,105862.0,115599.0,295F4B8758E7C9DF9DA4CA6E39F3125DE8722CC948D69E68730F22198BD0F5B9,True,True,True
sim_00067,67,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00067/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00067/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00067/monitor/iter.dat,1480AAAE7D25E09718501557BACA2A725684AE2DF78E265D64664B8C6E062B74,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,7E747E0866EE264B4DDBF6D5FADB4C1732D2F0093F36D2F783364559A0A720C2,115600,22907,0,0,92693,22907,9270,106330,115599,0.001931671,0.002100003,0.0004165286,0.002100003,0.003103075913755263,0.0027927683223797368,0.002100003,0.0019316555600000002,True,False,False,0,0,ED7BE3B543386D34E4F600C9BB7847FFEBDCC24A81D599B38780870018CC207A,True,106330.0,115599.0,34CC5BD9162AC4584D0C2812294618AF8EF96CD79688C78932621470DAB9EB9D,True,True,True
sim_00068,68,T1,Shorter: median over final 10% before 90% +X cutoff,median,0.1,0.9,data/raw/huggingface/sph_dataset/final_data_processed/sim_00068/monitor/position-bounds_melt.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00068/monitor/time.dat,data/raw/huggingface/sph_dataset/final_data_processed/sim_00068/monitor/iter.dat,73BD50BCA09885DC5547D0DECD7584C450CEA6123786393919A0794E60B0D2EA,003FB61C38ABB7EF5473CF5A729A1534C5462FE32C36B460A58FEC91EDBE0271,6B810EA6F092AF61DFE2521900DA3F3347F5C65DC4AA6AF758DCD84A2F9F553F,4B6499C8113A07AA7EAAF8544A3C323FFDAFE534EBE5D0432B71EF34B0F7C752,115600,28326,0,0,87274,28326,5250,56663,61912,0.001029679,0.001125005,0.0001715324,0.002100003,0.0012500209477829725,0.0011250188530046753,0.0011250188530046753,0.0010296702077042079,False,False,False,0,0,743D99CFB85256F687DC4471811F64A7D26101C323360A65130E5D5D51FF9270,True,56663.0,61912.0,F25E17943CA68F01631F8BF064E5BF07285C8F854FF87324A4644214F94A49E4,True,True,True
