comparison_type,target,target_definition,reference_model,candidate_model,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,reference_predicted_mean_um,candidate_predicted_mean_um,reference_residual_um,candidate_residual_um,reference_absolute_error_um,candidate_absolute_error_um,candidate_minus_reference_absolute_error_um
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00085,85,169.61128,168.94456433256525,169.21148048348064,0.6667156674347439,0.3997995165193515,0.6667156674347439,0.3997995165193515,-0.26691615091539234
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00086,86,161.4233999999,161.30212706835226,160.61841060506464,0.1212729315477361,0.8049893948353599,0.1212729315477361,0.8049893948353599,0.6837164632876238
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00087,87,226.0174,222.67279978333383,222.3972422746995,3.3446002166661515,3.620157725300516,3.3446002166661515,3.620157725300516,0.27555750863436446
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00088,88,143.44961500000002,143.88009052913986,144.58969836194277,-0.4304755291398408,-1.140083361942743,0.4304755291398408,1.140083361942743,0.7096078328029023
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00089,89,228.18175,224.7817767994293,223.91088218248424,3.399973200570656,4.270867817515779,3.399973200570656,4.270867817515779,0.8708946169451224
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00090,90,218.6967,218.35898158387008,217.41257647235955,0.3377184161299169,1.284123527640446,0.3377184161299169,1.284123527640446,0.946405111510529
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00091,91,143.340925,142.64887542884426,142.45783465993247,0.6920495711557351,0.8830903400675254,0.6920495711557351,0.8830903400675254,0.19104076891179034
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00092,92,131.11235,130.61970237774412,130.4898858810865,0.4926476222558733,0.6224641189134843,0.4926476222558733,0.6224641189134843,0.12981649665761102
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00093,93,159.81514,158.2724259856086,157.5398525107587,1.542714014391407,2.2752874892413217,1.542714014391407,2.2752874892413217,0.7325734748499146
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00094,94,135.3150999999,133.75037724553374,133.70464995013916,1.564722754366244,1.6104500497608285,1.564722754366244,1.6104500497608285,0.04572729539458442
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00095,95,146.943905,153.60900177647588,152.5255313057796,-6.6650967764758775,-5.581626305779594,6.6650967764758775,5.581626305779594,-1.0834704706962839
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00096,96,171.39184,173.00296750703606,173.53178043318007,-1.6111275070360591,-2.1399404331800724,1.6111275070360591,2.1399404331800724,0.5288129261440133
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00097,97,248.8456,242.94978385564508,243.8803763960739,5.895816144354939,4.96522360392612,5.895816144354939,4.96522360392612,-0.9305925404288189
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00098,98,246.7974,241.5492112281869,242.17580698316053,5.248188771813119,4.621593016839483,5.248188771813119,4.621593016839483,-0.6265957549736356
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00099,99,135.28140499999998,137.08647984003002,137.1892221082537,-1.805074840030045,-1.9078171082537096,1.805074840030045,1.9078171082537096,0.10274226822366472
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00100,100,212.2565,211.91712483611067,210.54986032708257,0.3393751638893434,1.7066396729174471,0.3393751638893434,1.7066396729174471,1.3672645090281037
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00101,101,169.625425,240.33538814676655,240.9742187794165,-70.70996314676657,-71.3487937794165,70.70996314676657,71.3487937794165,0.6388306326499276
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00102,102,234.6763,226.76431665433867,226.5339491324761,7.911983345661326,8.142350867523902,7.911983345661326,8.142350867523902,0.23036752186257559
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00103,103,219.1649,225.7833441482965,225.7250094852178,-6.618444148296476,-6.560109485217822,6.618444148296476,6.560109485217822,-0.05833466307865365
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00104,104,135.20257999999998,136.84784043014125,137.13605755301347,-1.6452604301412634,-1.933477553013489,1.6452604301412634,1.933477553013489,0.28821712287222545
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00105,105,154.72028999999998,160.48476794954766,160.0627068693179,-5.764477949547683,-5.34241686931793,5.764477949547683,5.34241686931793,-0.42206108022975286
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00106,106,175.27590999999998,170.8160208929488,171.15669718582367,4.459889107051197,4.119212814176308,4.459889107051197,4.119212814176308,-0.340676292874889
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00107,107,256.76705,248.4641880319108,248.80113478994303,8.30286196808919,7.96591521005692,8.30286196808919,7.96591521005692,-0.33694675803226914
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00108,108,191.5584,190.3120368494992,189.5963947900345,1.2463631505008266,1.9620052099654688,1.2463631505008266,1.9620052099654688,0.7156420594646422
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00109,109,175.15818000000002,174.63806101784655,174.35623686342095,0.5201189821534626,0.8019431365790695,0.5201189821534626,0.8019431365790695,0.2818241544256068
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00110,110,183.61817,183.80755035076749,185.36272044082284,-0.1893803507674931,-1.7445504408228487,0.1893803507674931,1.7445504408228487,1.5551700900553556
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00111,111,167.20978,163.78161585906724,165.58840553669478,3.4281641409327506,1.6213744633052158,3.4281641409327506,1.6213744633052158,-1.8067896776275347
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00112,112,151.10872999999998,150.68375139575394,150.4234601653771,0.4249786042460357,0.6852698346229147,0.4249786042460357,0.6852698346229147,0.260291230376879
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00113,113,139.288005,136.33300087254463,136.38500779121688,2.955004127455368,2.90299720878312,2.955004127455368,2.90299720878312,-0.052006918672247604
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00114,114,142.81567,142.63754671392292,142.9164788331662,0.1781232860770956,-0.1008088331661838,0.1781232860770956,0.1008088331661838,-0.0773144529109118
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00115,115,215.1937,213.85741800932564,212.71379856387304,1.3362819906743368,2.479901436126937,1.3362819906743368,2.479901436126937,1.1436194454526003
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00116,116,143.29097,152.58573930128196,152.6125736637607,-9.294769301281974,-9.321603663760726,9.294769301281974,9.321603663760726,0.026834362478751927
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00117,117,163.45689,161.18052592284062,161.04643269637577,2.2763640771593714,2.4104573036242414,2.2763640771593714,2.4104573036242414,0.13409322646486999
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00118,118,155.22697499999998,182.56804819676844,183.40604686465423,-27.341073196768463,-28.179071864654247,27.341073196768463,28.179071864654247,0.8379986678857847
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00119,119,211.69135,213.55886685602343,214.19424997396845,-1.8675168560234567,-2.5028999739684537,1.8675168560234567,2.5028999739684537,0.6353831179449969
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00120,120,155.399235,151.48197619837865,152.0735555599338,3.917258801621358,3.32567944006621,3.917258801621358,3.32567944006621,-0.5915793615551479
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00121,121,131.18576,128.78020223731505,128.74871124431357,2.405557762684936,2.437048755686419,2.405557762684936,2.437048755686419,0.03149099300148306
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00122,122,242.10655,233.7972287725137,234.27563370433452,8.309321227486294,7.830916295665446,8.309321227486294,7.830916295665446,-0.4784049318208474
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00123,123,218.61185,222.13284074660368,221.7794294886313,-3.5209907466036725,-3.1675794886313327,3.5209907466036725,3.1675794886313327,-0.35341125797233985
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00124,124,188.76015,187.4969978472352,186.58311494100167,1.2631521527648315,2.1770350589983423,1.2631521527648315,2.1770350589983423,0.9138829062335108
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00125,125,199.27132,195.11137387826756,194.36710961049192,4.1599461217324745,4.90421038950808,4.1599461217324745,4.90421038950808,0.7442642677756055
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00126,126,198.7218,196.937732450606,197.01939057175588,1.7840675493939957,1.702409428244124,1.7840675493939957,1.702409428244124,-0.0816581211498717
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00127,127,139.47870999999998,154.6839286827925,154.16237066182492,-15.20521868279252,-14.683660661824945,15.20521868279252,14.683660661824945,-0.521558020967575
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00128,128,159.3032399999,157.23796406225603,157.80195275965963,2.0652759376439747,1.501287240240373,2.0652759376439747,1.501287240240373,-0.5639886974036017
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00129,129,167.1710399999,164.98488253955733,164.50494280544868,2.186157460342656,2.6660971944513108,2.186157460342656,2.6660971944513108,0.47993973410865465
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00130,130,163.26638,160.15156745403502,160.67316388278533,3.1148125459649805,2.5932161172146664,3.1148125459649805,2.5932161172146664,-0.5215964287503141
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00131,131,124.967325,124.15889691052833,124.22828281040216,0.8084280894716755,0.7390421895978392,0.8084280894716755,0.7390421895978392,-0.06938589987383637
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00132,132,147.02188999999998,143.30047858972625,143.11773011078392,3.7214114102737312,3.9041598892160607,3.7214114102737312,3.9041598892160607,0.18274847894232948
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00133,133,226.0442,215.13179322380847,218.3106095969773,10.912406776191515,7.733590403022731,10.912406776191515,7.733590403022731,-3.178816373168784
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00134,134,164.321395,160.490569807809,160.7753340188875,3.8308251921909857,3.546060981112504,3.8308251921909857,3.546060981112504,-0.2847642110784818
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00135,135,219.447,218.93868535113967,218.7803437047379,0.5083146488603347,0.6666562952621007,0.5083146488603347,0.6666562952621007,0.15834164640176596
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00137,137,173.80563,175.72362070620784,174.23864124208927,-1.9179907062078316,-0.4330112420892646,1.9179907062078316,0.4330112420892646,-1.484979464118567
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00138,138,185.77885,185.47980605767728,186.8554437927366,0.2990439423226974,-1.0765937927366167,0.2990439423226974,1.0765937927366167,0.7775498504139193
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00139,139,227.0067,228.89057640258588,228.8967396001141,-1.883876402585884,-1.8900396001141075,1.883876402585884,1.8900396001141075,0.006163197528223474
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00140,140,183.102185,186.19562921984476,185.55423709215023,-3.0934442198447414,-2.45205209215024,3.0934442198447414,2.45205209215024,-0.6413921276945014
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00141,141,159.94629,165.65304709933696,165.52600057534303,-5.706757099336954,-5.579710575343029,5.706757099336954,5.579710575343029,-0.12704652399392558
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00142,142,130.51316999999997,132.55206380933214,131.14429529305966,-2.0388938093321656,-0.6311252930596822,2.0388938093321656,0.6311252930596822,-1.4077685162724833
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00143,143,94.39849,95.95787121497706,95.10472433363648,-1.5593812149770656,-0.7062343336364734,1.5593812149770656,0.7062343336364734,-0.8531468813405922
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00144,144,111.94405,118.59157865575824,118.60309975124775,-6.6475286557582365,-6.65904975124775,6.6475286557582365,6.65904975124775,0.0115210954895133
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00145,145,132.29475,135.61295125970508,136.3694678975505,-3.3182012597050914,-4.074717897550499,3.3182012597050914,4.074717897550499,0.756516637845408
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00146,146,138.9932,141.4425119485744,142.36218268987875,-2.4493119485744046,-3.3689826898787487,2.4493119485744046,3.3689826898787487,0.9196707413043441
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00147,147,86.30895,86.03703969401614,85.74407053354034,0.2719103059838517,0.5648794664596579,0.2719103059838517,0.5648794664596579,0.29296916047580623
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00148,148,102.77328,101.7827536108404,101.3197358693358,0.990526389159612,1.4535441306641983,0.990526389159612,1.4535441306641983,0.4630177415045863
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00149,149,111.90636,111.98399367135966,112.02826782748606,-0.0776336713596634,-0.1219078274860692,0.0776336713596634,0.1219078274860692,0.0442741561264058
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00150,150,110.2117699999,109.40048818831028,109.33018931207144,0.8112818115897085,0.8815806878285599,0.8112818115897085,0.8815806878285599,0.07029887623885145
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00151,151,88.51039,84.89938148861508,86.24395403468212,3.611008511384924,2.266435965317882,3.611008511384924,2.266435965317882,-1.3445725460670421
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00152,152,154.67672999989998,151.09599448190184,152.20168618094135,3.580735517998136,2.475043818958625,3.580735517998136,2.475043818958625,-1.1056916990395114
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00153,153,112.644275,113.94246431911432,113.13835010709572,-1.2981893191143143,-0.494075107095739,1.2981893191143143,0.494075107095739,-0.8041142120185754
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00154,154,96.9738,99.60241412554932,101.41171098583732,-2.6286141255493334,-4.43791098583732,2.6286141255493334,4.43791098583732,1.8092968602879864
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00155,155,97.38725,98.2301850835041,98.30581693811342,-0.8429350835041021,-0.9185669381134288,0.8429350835041021,0.9185669381134288,0.07563185460932675
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00156,156,153.15903,155.79115179049785,155.00357486491575,-2.632121790497848,-1.844544864915747,2.632121790497848,1.844544864915747,-0.7875769255821008
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00157,157,96.69903,95.83322159742512,95.22167948008556,0.8658084025748991,1.4773505199144523,0.8658084025748991,1.4773505199144523,0.6115421173395532
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00158,158,98.361635,113.47225290776905,114.34582573385995,-15.110617907769054,-15.98419073385996,15.110617907769054,15.98419073385996,0.8735728260909053
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00159,159,101.41693,103.01394411279846,103.31489037259551,-1.5970141127984476,-1.89796037259552,1.5970141127984476,1.89796037259552,0.30094625979707246
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00160,160,133.74093,131.81880769044224,131.57704841264126,1.92212230955775,2.1638815873587305,1.92212230955775,2.1638815873587305,0.2417592778009805
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00161,161,178.4476,179.10676706572656,178.74435033744834,-0.6591670657265638,-0.2967503374483442,0.6591670657265638,0.2967503374483442,-0.3624167282782196
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00162,162,159.08109000000002,160.07683401026426,159.10341772698612,-0.9957440102642464,-0.0223277269861057,0.9957440102642464,0.0223277269861057,-0.9734162832781407
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00163,163,134.812955,133.65518505412646,134.03666731513505,1.157769945873525,0.7762876848649398,1.157769945873525,0.7762876848649398,-0.3814822610085853
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00164,164,160.34294,162.18534558249848,162.3255472806041,-1.8424055824984864,-1.9826072806041,1.8424055824984864,1.9826072806041,0.14020169810561356
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00165,165,111.6275,110.8225682874056,110.3527868020005,0.8049317125943958,1.2747131979995032,0.8049317125943958,1.2747131979995032,0.46978148540510745
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00166,166,142.11724,139.06803434662663,139.94756514200938,3.0492056533733773,2.1696748579906284,3.0492056533733773,2.1696748579906284,-0.8795307953827489
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00167,167,109.303435,108.7251314047534,108.29552017346607,0.5783035952465951,1.0079148265339342,0.5783035952465951,1.0079148265339342,0.429611231287339
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00168,168,134.64367,131.1474696081017,131.56077331573474,3.4962003918982987,3.0828966842652505,3.4962003918982987,3.0828966842652505,-0.41330370763304813
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00169,169,171.91662,172.57371107307893,171.69287111099263,-0.6570910730789308,0.2237488890073677,0.6570910730789308,0.2237488890073677,-0.4333421840715631
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00170,170,118.39426,116.02192845179592,116.04524759383438,2.372331548204073,2.3490124061656275,2.372331548204073,2.3490124061656275,-0.02331914203844576
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00171,171,105.71771,106.25671150158917,106.25621337881086,-0.5390015015891692,-0.5385033788108586,0.5390015015891692,0.5385033788108586,-0.0004981227783105169
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00172,172,111.75426,111.65507870417376,110.97143719900026,0.0991812958262272,0.7828228009997389,0.0991812958262272,0.7828228009997389,0.6836415051735116
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00173,173,112.84435,112.0490848518845,111.80802771764934,0.7952651481155044,1.0363222823506677,0.7952651481155044,1.0363222823506677,0.24105713423516328
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00174,174,159.919655,157.59224207991664,157.8058449853558,2.3274129200833613,2.1138100146442014,2.3274129200833613,2.1138100146442014,-0.21360290543915994
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00175,175,108.88113,119.06663369528208,118.9637351945566,-10.185503695282094,-10.082605194556592,10.185503695282094,10.082605194556592,-0.10289850072550166
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00176,176,118.00088,116.58429192235528,117.09081785989513,1.4165880776447324,0.9100621401048984,1.4165880776447324,0.9100621401048984,-0.506525937539834
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00177,177,159.272925,158.8464094655464,158.93456487474504,0.426515534453614,0.3383601252549795,0.426515534453614,0.3383601252549795,-0.08815540919863452
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00178,178,120.424315,121.92639937653786,121.96629729785128,-1.5020843765378658,-1.5419822978512912,1.5020843765378658,1.5419822978512912,0.0398979213134254
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00179,179,127.81917,129.60886961233632,129.032053980932,-1.7896996123363351,-1.2128839809320198,1.7896996123363351,1.2128839809320198,-0.5768156314043154
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00180,180,143.24009,141.7115933370622,141.82939696328123,1.5284966629378118,1.4106930367187545,1.5284966629378118,1.4106930367187545,-0.11780362621905738
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00181,181,175.93614,174.97365143002108,174.63947911308472,0.962488569978916,1.2966608869152765,0.962488569978916,1.2966608869152765,0.3341723169363605
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00182,182,108.3639699999,106.64991411612591,106.03940989078816,1.7140558837740798,2.3245601091118573,1.7140558837740798,2.3245601091118573,0.6105042253377775
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00183,183,182.68798,182.03040259714976,181.41742775194905,0.6575774028502224,1.2705522480509617,0.6575774028502224,1.2705522480509617,0.6129748452007393
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00184,184,183.0830599999,183.78268488909328,183.72412847858052,-0.6996248891932737,-0.6410684786805518,0.6996248891932737,0.6410684786805518,-0.05855641051272187
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00185,185,113.871955,113.41559960400568,113.14204495130144,0.456355395994322,0.7299100486985566,0.456355395994322,0.7299100486985566,0.27355465270423457
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00186,186,201.9856,201.24210579178452,200.319358947663,0.7434942082154521,1.666241052337,0.7434942082154521,1.666241052337,0.9227468441215478
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00187,187,164.75191,159.4101129514746,161.71885202154286,5.341797048525422,3.033057978457151,5.341797048525422,3.033057978457151,-2.3087390700682704
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00188,188,167.303,163.2742191281666,164.78808195627516,4.028780871833391,2.5149180437248333,4.028780871833391,2.5149180437248333,-1.5138628281085573
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00189,189,199.20185,194.52101714604856,194.83904588359556,4.680832853951443,4.362804116404476,4.680832853951443,4.362804116404476,-0.3180287375469675
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00190,190,124.58859,124.43831237057852,124.07784286898529,0.1502776294214811,0.5107471310147105,0.1502776294214811,0.5107471310147105,0.3604695015932294
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00191,191,135.41631,132.76122416578238,132.58294797216044,2.65508583421763,2.83336202783957,2.65508583421763,2.83336202783957,0.17827619362194014
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00192,192,188.14419,181.49160648555045,180.92252982676837,6.65258351444956,7.221660173231669,6.65258351444956,7.221660173231669,0.5690766587821088
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00193,193,127.56222,128.01442900437672,126.56160030522152,-0.4522090043767264,1.000619694778479,0.4522090043767264,1.000619694778479,0.5484106904017525
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00194,194,135.709645,136.24675345192568,136.1115436226154,-0.5371084519256897,-0.4018986226154197,0.5371084519256897,0.4018986226154197,-0.13520982931026998
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00195,195,173.04619,171.6046591073886,171.3407007139319,1.4415308926113823,1.7054892860680866,1.4415308926113823,1.7054892860680866,0.26395839345670424
GP candidate minus current Matérn 3/2 learned nugget,width,T0,matern32_learned_nugget,matern52_learned_nugget,sim_00196,196,191.54032,189.39963775019305,189.3746817493653,2.1406822498069857,2.165638250634686,2.1406822498069857,2.165638250634686,0.02495600082770011
