simulation_id,numeric_simulation_id,target,target_label,target_definition,target_definition_label,aggregation,available,target_value_m,target_value_um,window_observation_count,within_window_cv,within_window_relative_trend,within_window_absolute_relative_trend,window_unstable,instability_cv_threshold,in_target_modelling_population,minimum_50_row_fallback_used,fewer_than_50_valid_rows,selected_rows_after_90pct_cutoff,selected_rows_after_full_domain_exit,sentinel_rows_excluded,P,VX,LS,ST
sim_00178,178,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.0253045e-05,50.253045,13744,0.0026278908936917104,0.002292605510221523,0.002292605510221523,False,0.15,True,False,False,0,0,True,99.5435087092,0.559592851831,4.5e-05,300.0
sim_00179,179,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,3.468278e-05,34.68278,17397,0.11500880621730494,-0.3907394682517596,0.3907394682517596,False,0.15,True,False,False,5407,0,True,99.7580068976,0.617169232141,5.71058654975e-05,337.763092798
sim_00180,180,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,3.4496425e-05,34.496425,19032,0.10653800729057447,-0.361203006958505,0.361203006958505,False,0.15,True,False,False,5909,0,True,100.408926704,0.564694322144,6.38706769001e-05,381.633419878
sim_00181,181,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,3.881103e-05,38.81103,18616,0.0016503612334683258,0.0006675351104664822,0.0006675351104664822,False,0.15,True,False,False,0,0,True,102.025474754,0.424029390103,7.94734719352e-05,354.238131711
sim_00182,182,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,3.188282e-05,31.88282,11663,0.06734571715320184,-0.22172880414633206,0.22172880414633206,False,0.15,True,False,False,3631,0,True,102.449509144,0.918837420936,5.51471704636e-05,339.471112188
sim_00183,183,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,3.87977e-05,38.797700000000006,18925,0.0018203662960641685,-0.002736188839081015,0.002736188839081015,False,0.15,True,False,False,0,0,True,110.110895975,0.451651242475,8.6859144947e-05,349.969995372
sim_00184,184,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.471282e-05,54.712819999999994,14793,0.0023702625826509706,0.003706659552874574,0.003706659552874574,False,0.15,True,False,False,0,0,True,110.131967455,0.225166085115,5.63312318207e-05,326.092691949
sim_00185,185,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,3.8922875e-05,38.922875,12682,0.06821502040309024,-0.22989274830704276,0.22989274830704276,False,0.15,True,False,False,3938,0,True,118.139890353,0.847347819728,5.08934239386e-05,372.913421628
sim_00186,186,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.480547e-05,54.80547,16625,0.0012687401776364507,1.0487444809143553e-05,1.0487444809143553e-05,False,0.15,True,False,False,0,0,True,121.661876009,0.281641526906,7.16631028882e-05,330.429005364
sim_00187,187,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,3.990637e-05,39.90637,18893,0.08734088667325964,-0.29593966503492236,0.29593966503492236,False,0.15,True,False,False,5830,0,True,126.512169142,0.57236868357,7.44940442576e-05,386.738254947
sim_00188,188,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,3.8775585e-05,38.775585,17966,0.08916425798236349,-0.30457110088986494,0.30457110088986494,False,0.15,True,False,False,5544,0,True,128.682231034,0.601925389683,8.082715257e-05,394.322355105
sim_00189,189,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.873213e-05,58.732130000000005,16759,0.0010541357200667858,0.0010239720480231898,0.0010239720480231898,False,0.15,True,False,False,0,0,True,129.569646497,0.287154347682,6.5197985882e-05,393.701994752
sim_00190,190,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,4.357279e-05,43.572790000000005,13811,0.06917528634444975,-0.23155421948886365,0.23155421948886365,False,0.15,True,False,False,4277,0,True,131.049819122,0.780196421599,5.30845028915e-05,389.742843455
sim_00191,191,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,4.256828e-05,42.56828,13690,0.05353802725325133,-0.16872626142541028,0.16872626142541028,False,0.15,True,False,False,4234,0,True,132.12166853,0.788188085218,6.42596953306e-05,382.443068729
sim_00192,192,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.878432e-05,58.78432,17755,0.0013818342119081956,-0.0008057243099105575,0.0008057243099105575,False,0.15,True,False,False,0,0,True,134.93654729,0.343298656719,5.9412954069e-05,389.435734624
sim_00193,193,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,4.273806e-05,42.73806,12823,0.045053281689703135,-0.13472425160107204,0.13472425160107204,False,0.15,True,False,False,3965,0,True,137.056736091,0.84145784316,6.02926393206e-05,342.992007776
sim_00194,194,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,3.4826985e-05,34.826985,11568,0.008045812512022806,-0.014231753852252024,0.014231753852252024,False,0.15,True,False,False,3578,0,True,139.185905374,0.93275027917,8.26285474625e-05,371.150203889
sim_00195,195,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,4.256515e-05,42.56515,18185,0.08631371958220029,-0.29463062869227835,0.29463062869227835,False,0.15,True,False,False,5597,0,True,140.314676599,0.596196399995,8.19973378232e-05,342.525649343
sim_00196,196,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,6.230543e-05,62.305429999999994,18325,0.0165756530057887,-0.019912206830338224,0.019912206830338224,False,0.15,True,False,False,0,0,True,141.451666054,0.378275685755,6.85388508408e-05,315.145948826
sim_00197,197,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.884488e-05,58.84488,16151,0.0012107426103138447,0.00045123180322474834,0.00045123180322474834,False,0.15,True,False,False,0,0,True,145.199982561,0.253198682602,7.7513591008e-05,398.693210886
sim_00198,198,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,6.271052e-05,62.710519999999995,17085,0.001040640936312328,-0.000827636792414744,0.000827636792414744,False,0.15,True,False,False,0,0,True,149.381043177,0.292260061908,7.79529508561e-05,384.444199936
sim_00199,199,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,4.914799e-05,49.14799,19168,0.07913085767926935,-0.27110849507566015,0.27110849507566015,False,0.15,True,False,False,5894,0,True,150.755371566,0.566215971452,6.88880703989e-05,365.237346809
sim_00200,200,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,4.266592e-05,42.66592,11179,0.03522010480197785,-0.09901724135351482,0.09901724135351482,False,0.15,True,False,False,3449,0,True,155.08939981,0.967429278716,6.89242148544e-05,322.599938314
sim_00201,201,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,3.8813465e-05,38.813465,10908,0.0025049308529138782,-0.0022776330265951257,0.0022776330265951257,False,0.15,True,False,False,3363,0,True,156.536166657,0.9922713524,8.48527663575e-05,399.457924021
sim_00202,202,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,4.2686e-05,42.686,11940,0.033730254774903885,-0.09114648524918269,0.09114648524918269,False,0.15,True,False,False,3673,0,True,162.201106716,0.908426857038,8.56302518524e-05,395.218711567
sim_00203,203,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,6.672152e-05,66.72152,16217,0.0009166929899057967,-0.0004084463644632305,0.0004084463644632305,False,0.15,True,False,False,0,0,True,165.961555057,0.261983014715,5.47380727674e-05,307.441799119
sim_00204,204,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,4.994141e-05,49.941410000000005,13539,0.043236118049488195,-0.14029925887421088,0.14029925887421088,False,0.15,True,False,False,4156,0,True,171.793878697,0.802872637148,7.56304072004e-05,389.149112673
sim_00205,205,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.50594e-05,55.0594,16121,0.07305362286815845,-0.2516143639870591,0.2516143639870591,False,0.15,True,False,False,4949,0,True,178.179131994,0.674364285322,6.39772031663e-05,392.701744041
sim_00206,206,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,4.675032e-05,46.75032,12760,0.034688472733996466,-0.10056507695334685,0.10056507695334685,False,0.15,True,False,False,3910,0,True,180.4231768,0.853402947533,8.92029044014e-05,332.421625378
sim_00207,207,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,4.853113e-05,48.531130000000005,11397,0.03944549022477255,-0.128795148360565,0.128795148360565,False,0.15,True,False,False,3502,0,True,181.628478787,0.952936233186,6.91719476824e-05,399.362560559
sim_00208,208,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,7.0712775e-05,70.71277500000001,16160,0.0005486631605214811,0.0005953861141692395,0.0005953861141692395,False,0.15,True,False,False,0,0,True,188.623199531,0.253450423389,5.98563054886e-05,373.9812389
sim_00209,209,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.8623445e-05,58.623445000000004,16908,0.07116403656252471,-0.2445662846310572,0.2445662846310572,False,0.15,True,False,False,5178,0,True,189.966894809,0.644468304217,6.74843907822e-05,388.1301819
sim_00210,210,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,7.473629500000001e-05,74.73629500000001,18814,0.0011064800541998852,0.0013418470511540534,0.0013418470511540534,False,0.15,True,False,False,0,0,True,191.425479448,0.407642571095,6.68635438353e-05,376.486404344
sim_00211,211,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.4596845e-05,54.596845,13512,0.03792720242045708,-0.1179778360577335,0.1179778360577335,False,0.15,True,False,False,4138,0,True,194.299416559,0.806548050335,7.3474496565e-05,381.946978961
sim_00212,212,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,7.472211e-05,74.72211,18432,0.0012090061128109998,-0.0011496465012434576,0.0011496465012434576,False,0.15,True,False,False,0,0,True,196.499083559,0.373706074139,6.49065899682e-05,353.001345311
sim_00213,213,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,7.478073e-05,74.78072999999999,17549,0.0009714143880582077,0.0007150252261577536,0.0007150252261577536,False,0.15,True,False,False,0,0,True,199.092557979,0.316505824784,5.93128195415e-05,330.512210532
sim_00214,214,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,7.871352e-05,78.71352,19345,0.06407542288791233,-0.2119846837677727,0.2119846837677727,False,0.15,True,False,False,0,0,True,202.623346674,0.47308497906,5.69403778977e-05,355.073751689
sim_00215,215,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,7.4744955e-05,74.74495499999999,17138,0.0009778170277990662,-0.00018439160137348517,0.00018439160137348517,False,0.15,True,False,False,0,0,True,205.507001181,0.303336340291,4.80706805647e-05,333.622908766
sim_00216,216,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,7.478965e-05,74.78965,17804,0.0007543777794118241,-0.000877156623161938,0.000877156623161938,False,0.15,True,False,False,0,0,True,207.940614893,0.318461267696,7.4904937331e-05,370.987623474
sim_00217,217,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,7.08582e-05,70.85820000000001,15857,0.02296305145173889,0.06810557270338521,0.06810557270338521,False,0.15,True,False,False,0,0,True,210.464738138,0.237113609615,6.46217439158e-05,306.057190902
sim_00218,218,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,7.872033e-05,78.72033,17961,0.001018409535128842,-0.0005147381724478587,0.0005147381724478587,False,0.15,True,False,False,0,0,True,213.87237204,0.329966780459,7.13970627017e-05,390.008507958
sim_00219,219,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,6.3179045e-05,63.179044999999995,16448,0.062297339209427566,-0.2126598531959522,0.2126598531959522,False,0.15,True,False,False,5036,0,True,218.352277735,0.662592791038,5.96508880483e-05,307.55260089
sim_00220,220,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.4812025e-05,54.812025,12452,0.024508834551455642,-0.0681189587880468,0.0681189587880468,False,0.15,True,False,False,3798,0,True,218.623352015,0.878480487228,8.13012329394e-05,381.006435488
sim_00221,221,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.47605e-05,54.7605,10871,0.0455380602626095,-0.1516709392131367,0.1516709392131367,False,0.15,True,False,False,3344,0,True,222.052357041,0.997941039436,5.29599486117e-05,383.923575745
sim_00222,222,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,7.195758e-05,71.95758000000001,18765,0.15652258626114937,-0.4811612216707519,0.4811612216707519,True,0.15,False,False,False,5769,0,True,223.161294482,0.578452940205,4.86833733719e-05,359.100984903
sim_00223,223,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,7.468625e-05,74.68625,16069,0.0006571003984441465,-0.0003261274348103297,0.0003261274348103297,False,0.15,True,False,False,0,0,True,225.511353261,0.242923031869,6.38341457094e-05,340.774386379
sim_00224,224,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,6.683757e-05,66.83757,18954,0.0594861501658309,-0.2023734521256465,0.2023734521256465,False,0.15,True,False,False,5777,0,True,226.648480029,0.577602942666,6.93800013331e-05,342.653362063
sim_00225,225,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,8.677511e-05,86.77511,18873,0.0009986019039533544,-0.000331097886317617,0.000331097886317617,False,0.15,True,False,False,0,0,True,227.690023792,0.392329282459,7.92871102354e-05,391.94840599
sim_00226,226,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,8.2768745e-05,82.768745,19096,0.0010177831911620451,-0.0008816562151173986,0.0008816562151173986,False,0.15,True,False,False,0,0,True,228.907235932,0.414638318501,7.95917332413e-05,340.25610662
sim_00227,227,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.871072e-05,58.71072,12533,0.027676679110466645,-0.08000221229827051,0.08000221229827051,False,0.15,True,False,False,3827,0,True,234.345987256,0.872091919433,7.00578367301e-05,333.182550298
sim_00228,228,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,6.683371e-05,66.83371,17432,0.0618666910229202,-0.21233526360499352,0.21233526360499352,False,0.15,True,False,False,5309,0,True,235.890696826,0.62852965691,7.09715556056e-05,349.581827429
sim_00229,229,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,6.670925e-05,66.70925000000001,18840,0.060356835877488225,-0.20776076520785317,0.20776076520785317,False,0.15,True,False,False,5713,0,True,236.206080041,0.584146530445,8.43378292301e-05,319.849522294
sim_00230,230,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,9.4365085e-05,94.365085,18146,0.10648591272115572,-0.33165815586080927,0.33165815586080927,False,0.15,True,False,False,0,0,True,240.318887809,0.361018894241,4.85509578057e-05,398.513006139
sim_00231,231,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.874766e-05,58.747659999999996,10900,0.03300287945294725,-0.09340530485369722,0.09340530485369722,False,0.15,True,False,False,3343,0,True,243.325077963,0.998321353283,5.70160449472e-05,337.156153016
sim_00232,232,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,6.668875e-05,66.68875,15113,0.05878267741806693,-0.20013994312987693,0.20013994312987693,False,0.15,True,False,False,4644,0,True,246.298220115,0.718479932945,4.8795144948e-05,311.768373355
sim_00233,233,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,5.795425e-05,57.95425,12034,0.0314471189413545,-0.10232528623741523,0.10232528623741523,False,0.15,True,False,False,3658,0,True,246.882256304,0.912145169038,8.52944569156e-05,321.903093968
sim_00234,234,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,2.285323e-05,22.85323,15531,0.10494640385235855,-0.3475311983038607,0.3475311983038607,False,0.15,True,False,False,4862,0,True,76.6986127633,0.686212461643,6.4052091323e-05,393.159111444
sim_00235,235,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,2.261295e-05,22.612949999999998,14008,0.08120180853473398,-0.24749056919876705,0.24749056919876705,False,0.15,True,False,False,4398,0,True,78.6311637963,0.75889512334,7.24228839444e-05,395.823418581
sim_00236,236,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,2.691556e-05,26.91556,18110,0.0596058606501946,-0.17923257046391794,0.17923257046391794,False,0.15,True,False,False,0,0,True,80.5741190929,0.403249617425,8.97039861056e-05,397.637850573
sim_00237,237,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,3.361417e-05,33.61417,19019,0.05310549058909901,-0.17158407774858925,0.17158407774858925,False,0.15,True,False,False,0,0,True,91.4898167395,0.477122889388,7.769973149e-05,351.010780102
sim_00238,238,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,4.6218185e-05,46.218185000000005,18536,0.03160585440950096,-0.055216304004074845,0.055216304004074845,False,0.15,True,False,False,0,0,True,92.2921456709,0.425581954559,4.53091383738e-05,356.588229582
sim_00239,239,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,2.6758855e-05,26.758855,11742,0.061285210614422825,-0.169739049836191,0.169739049836191,False,0.15,True,False,False,3668,0,True,92.9578294978,0.909619863772,6.47386544357e-05,309.507384821
sim_00240,240,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,3.0837695000000004e-05,30.837695000000004,14038,0.08961000489891499,-0.2968435488195524,0.2968435488195524,False,0.15,True,False,False,4374,0,True,93.7392388905,0.76284290369,5.63100861802e-05,349.958485388
sim_00241,241,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,2.281785e-05,22.81785,13309,0.005743372038298121,-0.010757037605158903,0.010757037605158903,False,0.15,True,False,False,4168,0,True,97.5646849269,0.800614374072,8.74302358335e-05,345.052442693
sim_00242,242,depth,Penetration depth below original surface,T4,Later: median over final 20% before 95% +X cutoff,median,True,2.6829565e-05,26.829565,11696,0.045827061497852054,-0.11195594803233988,0.11195594803233988,False,0.15,True,False,False,3654,0,True,97.9405338961,0.913267755474,7.48831340213e-05,390.809181728
sim_00001,1,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.0735079199999994e-05,50.735079199999994,50,9.578121235462894e-05,-0.0003140317070684491,0.0003140317070684491,False,0.15,True,False,False,0,0,True,101.127472137,0.52394730996,4.5e-05,300.0
sim_00002,2,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.15,False,False,False,50,50,True,104.101541641,0.916529700054,8.82882842693e-05,394.968412652
sim_00003,3,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,3.48050442e-05,34.8050442,50,0.00046772741100286757,0.0015877745877386396,0.0015877745877386396,False,0.15,True,False,False,0,0,True,105.276295276,0.639039009111,7.6636834293e-05,367.44858305
sim_00004,4,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,4.63400122e-05,46.340012200000004,50,3.8007812334485604e-06,-1.0368881984513724e-05,1.0368881984513724e-05,False,0.15,True,False,False,0,0,True,107.176159755,0.320752066655,8.75302281584e-05,393.859643937
sim_00005,5,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,6.67481702e-05,66.7481702,50,3.890451157180802e-06,8.770806635260052e-06,8.770806635260052e-06,False,0.15,True,False,False,0,0,True,109.759946449,0.241926176876,4.5e-05,300.0
sim_00006,6,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.15,False,False,False,50,50,True,110.234671953,0.866589137882,8.08580037422e-05,348.980680204
sim_00007,7,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.0728651599999997e-05,50.7286516,50,2.7576894699707437e-05,-9.34939798286758e-05,9.34939798286758e-05,False,0.15,True,False,False,0,0,True,110.642328299,0.274154737479,7.4676600105e-05,358.612942181
sim_00008,8,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.15,True,False,False,50,50,True,112.428225508,0.704865651228,6.30987392704e-05,309.241492678
sim_00009,9,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.43981494e-05,54.398149399999994,50,8.882274976131184e-05,0.0003006473382623425,0.0003006473382623425,False,0.15,True,False,False,0,0,True,112.904894498,0.537693260466,4.63068354409e-05,322.169166627
sim_00010,10,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,4.67473664e-05,46.7473664,50,7.815269727798721e-05,-0.00026467474024032873,0.00026467474024032873,False,0.15,True,False,False,0,0,True,113.286681534,0.56768277259,5.80401726566e-05,302.148970527
sim_00011,11,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.15,True,False,False,50,50,True,114.820217584,0.948189613582,6.03705790634e-05,353.560035146
sim_00012,12,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.10194926e-05,51.0194926,50,1.3128830606701395e-05,4.2766122733618655e-05,4.2766122733618655e-05,False,0.15,True,False,False,0,0,True,115.281467344,0.424433079834,5.4086019252e-05,352.652659088
sim_00013,13,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,4.9637399e-07,0.49637399,50,0.002434756436025177,-0.008215674826389715,0.008215674826389715,False,0.15,True,False,False,50,50,True,116.440418649,0.621036488786,7.33150072515e-05,327.034160515
sim_00014,14,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.09510126e-05,50.951012600000006,50,9.21676366525978e-05,0.00031277147825300387,0.00031277147825300387,False,0.15,True,False,False,0,0,True,116.693370328,0.231004403842,8.2871053211e-05,317.198938228
sim_00015,15,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,3.8794303400000004e-05,38.794303400000004,50,2.051100168893474e-05,-4.446377497145153e-06,4.446377497145153e-06,False,0.15,True,False,False,50,0,True,118.4900546,0.535113778256,4.79907961621e-05,385.412174328
sim_00016,16,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.489718379999999e-05,54.89718379999999,50,6.422853888805703e-05,0.0002179488207292939,0.0002179488207292939,False,0.15,True,False,False,0,0,True,119.65849417,0.305673131798,5.10692886867e-05,393.327897391
sim_00017,17,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.0553167199999995e-05,50.5531672,50,0.0001427997954154548,-0.00048484679663097255,0.00048484679663097255,False,0.15,True,False,False,0,0,True,122.148440758,0.768953415756,4.5e-05,300.0
sim_00018,18,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.15,False,False,False,50,50,True,122.399838052,0.958262341264,8.77032416896e-05,376.830559352
sim_00019,19,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.4575573800000005e-05,54.57557380000001,50,6.322960051852933e-05,0.00011099514137198404,0.00011099514137198404,False,0.15,True,False,False,0,0,True,123.578555013,0.413960648538,5.40122226787e-05,380.745973079
sim_00020,20,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.15,True,False,False,50,50,True,124.939831153,0.895565001264,4.79284796095e-05,395.904294171
sim_00021,21,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,7.868708680000001e-05,78.6870868,50,1.4531630706902807e-05,-4.929846940519647e-05,4.929846940519647e-05,False,0.15,True,False,False,0,0,True,126.228008246,0.201684842681,4.5e-05,300.0
sim_00022,22,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.07017774e-05,50.7017774,50,7.998711749302908e-05,0.00027159089646499853,0.00027159089646499853,False,0.15,True,False,False,0,0,True,126.429096271,0.381791494837,8.54596605095e-05,336.470624887
sim_00023,23,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.15,True,False,False,50,50,True,129.840936159,0.750604494449,8.84568803437e-05,319.185657099
sim_00024,24,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.4810589e-05,54.810589,50,0.0005212469366037128,-0.0017693296454086606,0.0017693296454086606,False,0.15,True,False,False,0,0,True,133.003569327,0.736244453131,4.5e-05,300.0
sim_00025,25,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.15,True,False,False,50,50,True,133.058435031,0.81650327798,4.78587303962e-05,362.382821566
sim_00026,26,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,6.26082482e-05,62.608248200000006,50,5.058331444123343e-05,0.00017121856026681078,0.00017121856026681078,False,0.15,True,False,False,0,0,True,133.757797566,0.645163458122,4.5e-05,300.0
sim_00027,27,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.4179013999999996e-05,54.179013999999995,50,4.362302642287509e-05,0.00012520324262972875,0.00012520324262972875,False,0.15,True,False,False,0,0,True,134.442185153,0.806363522352,4.5e-05,300.0
sim_00028,28,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.15,True,False,False,50,50,True,135.171981101,0.652238458987,5.89001447273e-05,362.997098414
sim_00029,29,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000138890324,138.890324,50,0.0017852188200990257,0.005181923679747711,0.005181923679747711,False,0.15,False,False,False,0,0,True,135.208661893,0.295797438033,4.5e-05,300.0
sim_00030,30,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.15,True,False,False,50,50,True,136.115095044,0.8200930762,6.39666133344e-05,362.502989524
sim_00031,31,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.8852224e-05,58.852224,50,0.0001970221509743791,0.0006688257414523578,0.0006688257414523578,False,0.15,True,False,False,0,0,True,136.984349172,0.357723834949,5.17808569448e-05,373.061688931
sim_00032,32,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.15,True,False,False,50,50,True,137.340072051,0.708357837186,8.48461574474e-05,331.337392673
sim_00033,33,depth,Penetration depth below original surface,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.1978020000000004e-05,51.97802,50,0.0001983219861102519,0.0006732139741327043,0.0006732139741327043,False,0.15,True,False,False,0,0,True,137.601432421,0.461948695475,6.48780591522e-05,397.490087405
