comparison_type,target,target_definition,reference_model,candidate_model,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,reference_predicted_mean_um,candidate_predicted_mean_um,reference_residual_um,candidate_residual_um,reference_absolute_error_um,candidate_absolute_error_um,candidate_minus_reference_absolute_error_um,kernel_family_comparison
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00141,141,54.84386,54.87614581346693,56.39407493990103,-0.0322858134669274,-1.550214939901032,0.0322858134669274,1.550214939901032,1.5179291264341046,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00142,142,62.75744,63.38880464538188,63.33316545498451,-0.6313646453818791,-0.5757254549845072,0.6313646453818791,0.5757254549845072,-0.05563919039737186,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00143,143,22.84292,25.99390780449187,22.12641307259557,-3.1509878044918693,0.7165069274044242,3.1509878044918693,0.7165069274044242,-2.434480877087445,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00144,144,30.79568,34.74864562454941,31.032789650153585,-3.95296562454941,-0.237109650153581,3.95296562454941,0.237109650153581,-3.715855974395829,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00145,145,38.651335,36.21969939647876,37.41621111689554,2.431635603521244,1.235123883104464,2.431635603521244,1.235123883104464,-1.1965117204167801,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00146,146,38.8958,41.23810993735977,42.45289390427882,-2.342309937359772,-3.5570939042788225,2.342309937359772,3.5570939042788225,1.2147839669190503,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00147,147,22.88304,29.06454489310236,23.96142792192864,-6.18150489310236,-1.0783879219286412,6.18150489310236,1.0783879219286412,-5.103116971173719,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00148,148,30.81749,29.25761257483695,29.69404443114442,1.559877425163048,1.1234455688555798,1.559877425163048,1.1234455688555798,-0.4364318563074683,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00149,149,34.812685,34.316246505222544,36.00364681345095,0.4964384947774576,-1.1909618134509472,0.4964384947774576,1.1909618134509472,0.6945233186734896,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00150,150,34.85407,35.324881003499414,34.79647852891971,-0.4708110034994135,0.0575914710802933,0.4708110034994135,0.0575914710802933,-0.41321953241912024,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00151,151,26.83881,23.82140149201799,26.43668295483185,3.017408507982008,0.4021270451681467,3.017408507982008,0.4021270451681467,-2.6152814628138614,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00152,152,50.74676,44.75326657133154,50.0431130241102,5.993493428668451,0.7036469758897965,5.993493428668451,0.7036469758897965,-5.289846452778654,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00153,153,26.6876,31.41637360787036,25.031213296697665,-4.728773607870359,1.656386703302335,4.728773607870359,1.656386703302335,-3.072386904568024,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00155,155,26.80431,34.85372729419403,29.32398158488981,-8.04941729419403,-2.5196715848898137,8.04941729419403,2.5196715848898137,-5.5297457093042155,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00156,156,30.78383,34.462093916227644,30.57943452444764,-3.678263916227646,0.2043954755523565,3.678263916227646,0.2043954755523565,-3.4738684406752895,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00157,157,30.81813,27.91575448764341,30.609398242760538,2.902375512356585,0.2087317572394589,2.902375512356585,0.2087317572394589,-2.693643755117126,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00158,158,18.77861,29.786945858706183,17.428211869349887,-11.008335858706186,1.3503981306501132,11.008335858706186,1.3503981306501132,-9.657937728056073,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00159,159,30.97721,33.09624599233964,31.059241172390948,-2.11903599233964,-0.0820311723909483,2.11903599233964,0.0820311723909483,-2.0370048199486916,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00160,160,29.70513,27.82817674452794,31.110517195545096,1.87695325547206,-1.4053871955450958,1.87695325547206,1.4053871955450958,-0.4715660599269642,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00161,161,38.774775,45.01631522969065,38.145693368874745,-6.241540229690649,0.6290816311252527,6.241540229690649,0.6290816311252527,-5.6124585985653965,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00162,162,34.748655,39.81137812173233,32.786457905221695,-5.062723121732333,1.962197094778304,5.062723121732333,1.962197094778304,-3.1005260269540287,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00163,163,35.046245,40.51254395139459,38.62306265330324,-5.466298951394592,-3.5768176533032374,5.466298951394592,3.5768176533032374,-1.8894812980913542,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00164,164,46.79579,52.36364351694752,45.76731397048401,-5.567853516947515,1.0284760295159927,5.567853516947515,1.0284760295159927,-4.539377487431523,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00165,165,31.75458,33.9894543923511,32.329164889590054,-2.2348743923510987,-0.5745848895900529,2.2348743923510987,0.5745848895900529,-1.6602895027610458,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00166,166,26.793985,31.388572403057456,27.64802534328905,-4.5945874030574565,-0.85404034328905,4.5945874030574565,0.85404034328905,-3.7405470597684065,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00167,167,34.791975,35.61328383883277,36.505441635955606,-0.8213088388327705,-1.713466635955605,0.8213088388327705,1.713466635955605,0.8921577971228345,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00168,168,30.767740000000003,29.0070881066358,30.176210039972243,1.7606518933642017,0.5915299600277599,1.7606518933642017,0.5915299600277599,-1.1691219333364418,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00169,169,42.82515,49.88730645147156,44.94570694951258,-7.062156451471559,-2.120556949512583,7.062156451471559,2.120556949512583,-4.941599501958976,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00170,170,46.08216,45.633756390978526,45.097731556816406,0.4484036090214758,0.984428443183596,0.4484036090214758,0.984428443183596,0.5360248341621202,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00171,171,34.8804,34.27357520645613,35.25116866745012,0.606824793543872,-0.3707686674501147,0.606824793543872,0.3707686674501147,-0.23605612609375726,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00172,172,34.68289,32.48270735465543,33.573110295223174,2.2001826453445688,1.1097797047768267,2.2001826453445688,1.1097797047768267,-1.090402940567742,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00173,173,42.79696,45.22881978078488,44.16108644819601,-2.431859780784876,-1.3641264481960107,2.431859780784876,1.3641264481960107,-1.0677333325888654,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00174,174,42.82524,42.79673431468579,43.70307551559031,0.028505685314208,-0.8778355155903057,0.028505685314208,0.8778355155903057,0.8493298302760977,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00175,175,26.81054,26.795878108571145,26.587365209392186,0.0146618914288545,0.2231747906078176,0.0146618914288545,0.2231747906078176,0.20851289917896312,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00176,176,26.82025,27.531016385333032,27.19640225783965,-0.7107663853330308,-0.3761522578396494,0.7107663853330308,0.3761522578396494,-0.33461412749338143,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00177,177,50.67512,50.64195771086172,52.44934364862932,0.0331622891382821,-1.7742236486293237,0.0331622891382821,1.7742236486293237,1.7410613594910416,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00178,178,50.253045,50.29145070794329,49.664622074245706,-0.0384057079432906,0.5884229257542941,0.0384057079432906,0.5884229257542941,0.5500172178110035,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00179,179,38.26238,39.20885407921786,37.72266318897886,-0.9464740792178574,0.5397168110211368,0.9464740792178574,0.5397168110211368,-0.40675726819672064,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00180,180,35.697935,43.06284334527649,38.53349927259123,-7.36490834527649,-2.835564272591228,7.36490834527649,2.835564272591228,-4.529344072685262,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00181,181,38.81103,39.75220637034993,40.4756352028304,-0.941176370349929,-1.664605202830394,0.941176370349929,1.664605202830394,0.723428832480465,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00182,182,34.705600000000004,35.83410262624398,33.652717338491755,-1.1285026262439786,1.0528826615082494,1.1285026262439786,1.0528826615082494,-0.07561996473572918,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00183,183,38.797700000000006,41.48356204512125,39.10217989983788,-2.685862045121248,-0.3044798998378724,2.685862045121248,0.3044798998378724,-2.3813821452833754,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00184,184,54.71282,57.17735218854039,54.66170382146783,-2.464532188540396,0.0511161785321689,2.464532188540396,0.0511161785321689,-2.413416010008227,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00185,185,42.57925,42.0900778512236,40.69636049268841,0.4891721487763902,1.8828895073115817,0.4891721487763902,1.8828895073115817,1.3937173585351914,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00186,186,54.80547,54.31868025993362,54.36189497912997,0.4867897400663779,0.4435750208700355,0.4867897400663779,0.4435750208700355,-0.0432147191963424,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00187,187,42.799980000000005,43.09541246691421,45.37399872191147,-0.2954324669142067,-2.5740187219114645,0.2954324669142067,2.5740187219114645,2.2785862549972578,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00188,188,41.97075,30.84896236663532,41.965012887577046,11.121787633364676,0.005737112422949,11.121787633364676,0.005737112422949,-11.116050520941727,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00189,189,58.732130000000005,54.19880687345466,55.88852284735815,4.533323126545341,2.8436071526418587,4.533323126545341,2.8436071526418587,-1.689715973903482,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00190,190,46.76886,45.70477112587219,43.93453476947487,1.0640888741278118,2.834325230525131,1.0640888741278118,2.834325230525131,1.7702363563973194,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00191,191,42.746210000000005,45.09953605575003,41.84806576737351,-2.353326055750024,0.8981442326264997,2.353326055750024,0.8981442326264997,-1.4551818231235245,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00192,192,58.78432,63.195786909308254,58.048916234330505,-4.411466909308253,0.7354037656694956,4.411466909308253,0.7354037656694956,-3.676063143638757,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00193,193,42.83726,45.52502072113276,43.10141235292572,-2.687760721132761,-0.2641523529257199,2.687760721132761,0.2641523529257199,-2.423608368207041,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00194,194,34.844680000000004,38.448980852346615,36.683918467858,-3.6043008523466114,-1.839238467857996,3.6043008523466114,1.839238467857996,-1.7650623844886153,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00195,195,44.544525,47.20253626452624,45.87334995341403,-2.658011264526237,-1.3288249534140275,2.658011264526237,1.3288249534140275,-1.3291863111122095,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00196,196,62.30543,56.490159708350376,59.73100323942465,5.815270291649618,2.574426760575342,5.815270291649618,2.574426760575342,-3.240843531074276,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00197,197,58.84488,59.71302771311336,61.44230114929111,-0.8681477131133519,-2.597421149291108,0.8681477131133519,2.597421149291108,1.7292734361777562,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00198,198,62.71052,60.203797489401765,61.38513976576798,2.5067225105982303,1.3253802342320142,2.5067225105982303,1.3253802342320142,-1.181342276366216,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00199,199,52.424895,61.82383715822027,56.05361879282241,-9.398942158220272,-3.628723792822413,9.398942158220272,3.628723792822413,-5.770218365397859,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00200,200,42.7637,42.289689252058665,42.88129156565039,0.4740107479413353,-0.117591565650386,0.4740107479413353,0.117591565650386,-0.35641918229094927,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00201,201,38.79092,42.43367616167053,40.89286894068732,-3.642756161670533,-2.101948940687315,3.642756161670533,2.101948940687315,-1.540807220983218,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00202,202,42.755205,42.4328304822744,40.38576175259053,0.3223745177255992,2.369443247409471,0.3223745177255992,2.369443247409471,2.047068729683872,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00203,203,66.72152,67.61545163307615,73.44829962017342,-0.89393163307615,-6.726779620173417,0.89393163307615,6.726779620173417,5.832847987097267,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00204,204,50.749825,44.54043582931167,49.52723148080917,6.209389170688333,1.2225935191908306,6.209389170688333,1.2225935191908306,-4.986795651497502,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00205,205,58.966555,58.95410960674371,60.38992210205279,0.0124453932562929,-1.4233671020527865,0.0124453932562929,1.4233671020527865,1.4109217087964936,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00206,206,46.819025,49.951242028217,44.490965222723794,-3.132217028216992,2.3280597772762093,3.132217028216992,2.3280597772762093,-0.8041572509407828,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00207,207,50.385920000000006,51.99691014725871,49.26655753493632,-1.610990147258704,1.1193624650636878,1.610990147258704,1.1193624650636878,-0.4916276821950163,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00208,208,70.71277500000001,64.6625653014248,67.33444915200978,6.050209698575202,3.378325847990226,6.050209698575202,3.378325847990226,-2.671883850584976,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00209,209,62.75649,61.6428990690399,64.90247118980395,1.1135909309601004,-2.145981189803948,1.1135909309601004,2.145981189803948,1.0323902588438476,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00210,210,74.73629500000001,74.69811439399051,73.3452458885635,0.0381806060095044,1.3910491114365158,0.0381806060095044,1.3910491114365158,1.3528685054270113,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00211,211,54.766270000000006,58.9994898250209,55.428392533077584,-4.233219825020896,-0.6621225330775786,4.233219825020896,0.6621225330775786,-3.5710972919433175,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00212,212,74.72211,76.91194158485881,73.79715298058382,-2.1898315848588084,0.9249570194161834,2.1898315848588084,0.9249570194161834,-1.264874565442625,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00213,213,74.78072999999999,77.26995063358055,73.71053623807538,-2.4892206335805582,1.0701937619246138,2.4892206335805582,1.0701937619246138,-1.4190268716559444,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00214,214,78.71352,76.27285537888551,73.96850485776513,2.440664621114493,4.745015142234877,2.440664621114493,4.745015142234877,2.3043505211203836,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00215,215,74.74495499999999,67.00354411040746,79.10531415593763,7.7414108895925295,-4.360359155937644,7.7414108895925295,4.360359155937644,-3.3810517336548855,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00216,216,74.78965,77.09087844361264,75.98377875821694,-2.301228443612644,-1.194128758216948,2.301228443612644,1.194128758216948,-1.107099685395696,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00217,217,70.85820000000001,69.20000362030164,75.8645394699906,1.6581963796983672,-5.006339469990593,1.6581963796983672,5.006339469990593,3.3481430902922256,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00218,218,78.72033,79.29419222281217,78.9023579003719,-0.573862222812167,-0.1820279003718923,0.573862222812167,0.1820279003718923,-0.3918343224402747,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00219,219,66.73003,67.87770347899222,69.40260051716952,-1.1476734789922176,-2.672570517169518,1.1476734789922176,2.672570517169518,1.5248970381773006,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00220,220,54.88171,53.303928458486205,55.2368258572611,1.5777815415137937,-0.3551158572611044,1.5777815415137937,0.3551158572611044,-1.2226656842526893,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00221,221,57.83656,59.44589017985666,57.34828526613264,-1.6093301798566628,0.4882747338673638,1.6093301798566628,0.4882747338673638,-1.121055445989299,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00223,223,74.68625,68.67344896650857,71.48191384152318,6.012801033491428,3.2043361584768206,6.012801033491428,3.2043361584768206,-2.8084648750146073,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00224,224,70.60906,72.53964234885088,75.61357423628608,-1.9305823488508764,-5.004514236286084,1.9305823488508764,5.004514236286084,3.073931887435208,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00225,225,86.77511,78.44388474226213,81.50549576856075,8.33122525773787,5.269614231439249,8.33122525773787,5.269614231439249,-3.061611026298621,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00226,226,82.768745,83.84814879610228,79.73480809297423,-1.0794037961022838,3.033936907025762,1.0794037961022838,3.033936907025762,1.954533110923478,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00227,227,58.83496,60.92209217253146,59.13481344231136,-2.087132172531461,-0.2998534423113526,2.087132172531461,0.2998534423113526,-1.7872787302201085,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00228,228,70.88499999999999,69.8318880114029,74.29664389951792,1.0531119885970952,-3.4116438995179266,1.0531119885970952,3.4116438995179266,2.3585319109208314,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00229,229,70.73367999999999,72.94654336962635,73.75906639125053,-2.212863369626362,-3.025386391250535,2.212863369626362,3.025386391250535,0.8125230216241732,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00230,230,94.365085,66.10091828752257,80.68681602280549,28.26416671247742,13.678268977194506,28.26416671247742,13.678268977194506,-14.585897735282913,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00231,231,58.81433,57.00295715793165,57.87193997095919,1.8113728420683517,0.9423900290408084,1.8113728420683517,0.9423900290408084,-0.8689828130275433,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00232,232,70.584725,59.30947476867812,69.83040184165935,11.275250231321891,0.7543231583406538,11.275250231321891,0.7543231583406538,-10.520927072981237,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00233,233,58.66828,55.33709230702818,55.42764860068073,3.331187692971824,3.2406313993192697,3.331187692971824,3.2406313993192697,-0.09055629365255413,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00234,234,26.57544,24.309935571585804,25.69040709619283,2.2655044284141965,0.885032903807172,2.2655044284141965,0.885032903807172,-1.3804715246070245,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00235,235,22.797205,32.48670884366395,22.366088279151857,-9.68950384366395,0.4311167208481414,9.68950384366395,0.4311167208481414,-9.258387122815808,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00236,236,26.91556,48.991615364260966,33.20277233869271,-22.076055364260966,-6.287212338692712,22.076055364260966,6.287212338692712,-15.788843025568255,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00237,237,33.61417,32.29752383123772,33.801889631572834,1.3166461687622828,-0.1877196315728326,1.3166461687622828,0.1877196315728326,-1.1289265371894501,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00238,238,46.218185000000005,49.75829845382405,45.82372267617132,-3.5401134538240413,0.3944623238286908,3.5401134538240413,0.3944623238286908,-3.1456511299953505,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00239,239,26.82148,36.920176563032015,27.39259255494859,-10.098696563032018,-0.5711125549485914,10.098696563032018,0.5711125549485914,-9.527584008083426,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00240,240,33.256665,32.201728754324975,32.00525166948978,1.054936245675023,1.2514133305102175,1.054936245675023,1.2514133305102175,0.19647708483519444,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00241,241,22.85191,25.033178935874854,23.650393165618336,-2.181268935874858,-0.798483165618336,2.181268935874858,0.798483165618336,-1.3827857702565218,RBF
within-kernel learned nugget minus no nugget,depth,T0,rbf_no_nugget,rbf_learned_nugget,sim_00242,242,26.84932,31.810604089330347,28.45320505845191,-4.9612840893303485,-1.6038850584519118,4.9612840893303485,1.6038850584519118,-3.3573990308784367,RBF
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00001,1,50.71019,52.060580513323856,52.36366377023147,-1.350390513323859,-1.6534737702314717,1.350390513323859,1.6534737702314717,0.30308325690761273,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00003,3,34.838855,30.312143444657536,31.646152869676,4.526711555342466,3.192702130324001,4.526711555342466,3.192702130324001,-1.3340094250184649,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00004,4,46.715575,39.69197574677791,40.71166547611278,7.023599253222088,6.003909523887224,7.023599253222088,6.003909523887224,-1.0196897293348632,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00005,5,66.61901499999999,69.63141647027875,66.49862523210489,-3.0124014702787605,0.1203897678951051,3.0124014702787605,0.1203897678951051,-2.8920117023836553,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00007,7,50.78583,49.990717305091714,50.60786547073043,0.7951126949082834,0.1779645292695661,0.7951126949082834,0.1779645292695661,-0.6171481656387173,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00008,8,38.68263,38.025091474179376,38.21949748484539,0.6575385258206268,0.4631325151546122,0.6575385258206268,0.4631325151546122,-0.1944060106660146,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00009,9,54.58924,53.54432055401024,53.40290721976291,1.0449194459897555,1.1863327802370875,1.0449194459897555,1.1863327802370875,0.14141333424733205,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00010,10,46.8229,46.11227885461118,45.73734346534731,0.7106211453888207,1.085556534652696,0.7106211453888207,1.085556534652696,0.3749353892638754,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00011,11,34.802389999999995,36.57450889117588,36.53484292364202,-1.7721188911758858,-1.732452923642022,1.7721188911758858,1.732452923642022,-0.039665967533863755,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00012,12,54.70013,51.78303232472853,51.80137774724199,2.917097675271464,2.8987522527580083,2.917097675271464,2.8987522527580083,-0.018345422513455834,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00013,13,38.69279,36.74506980930824,38.0989829858388,1.9477201906917685,0.5938070141612002,1.9477201906917685,0.5938070141612002,-1.3539131765305683,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00014,14,50.81113,52.13362501034292,50.95264642155772,-1.3224950103429194,-0.1415164215577249,1.3224950103429194,0.1415164215577249,-1.1809785887851945,Matérn 3/2
