arm,c,budget,mean_selected_d_min,median_selected_d_min,mean_candidate_scale_s_B,mean_active_pairwise_spread,active_query_keyhole_fraction,revealed_keyhole_fraction,q20_like_fraction,q30_like_fraction,mean_B1_distance
REP_C400,4.0,55,0.7807921216706576,0.7494392545135453,1.0036245491851012,2.3152321088069003,0.37,0.4061818181818182,0.58,0.75,0.8968712847175125
REP_C400,4.0,56,0.7918571076373715,0.7714514187746626,0.9989266032395356,2.312715034876655,0.32,0.4046428571428571,0.63,0.75,0.8894269135942051
REP_C400,4.0,57,0.7790038376273652,0.7525908433426716,0.9935949983819031,2.3127133683983687,0.28,0.4024561403508771,0.61,0.72,0.8890757789609931
REP_C400,4.0,58,0.8093483623541904,0.7903484650028998,0.9890870119116619,2.3145871536613374,0.38,0.4020689655172413,0.5,0.68,0.9415826930393627
REP_C400,4.0,59,0.7720359383561375,0.7500417967049622,0.985020257092989,2.3169730047117554,0.32,0.4006779661016948,0.56,0.75,0.9273069915079161
REP_C400,4.0,60,0.7487308202046709,0.7460633599812456,0.9813759420638345,2.319945625327281,0.43,0.40116666666666667,0.61,0.77,0.877142450990269
REP_C400,4.0,61,0.7717512650840479,0.7488028931611437,0.9790471378551774,2.319883239980976,0.4,0.40114754098360655,0.56,0.72,0.9208125978749107
REP_C400,4.0,62,0.7690077659865265,0.7624861207154123,0.9753651912884607,2.3188458423474545,0.34,0.4001612903225807,0.48,0.69,0.9592418604231865
REP_C400,4.0,63,0.7218574617915928,0.7312277603130238,0.9704847555486065,2.321074950240282,0.43,0.40063492063492057,0.64,0.81,0.8590402866977317
REP_C400,4.0,64,0.7679623625885899,0.7133909670137284,0.9679440258976457,2.3250136990669588,0.35,0.39984375,0.58,0.8,0.8952550272101624
REP_C400,4.0,65,0.7484100186087249,0.7372878683099813,0.9646941338987612,2.3274743585418225,0.35,0.39907692307692316,0.62,0.81,0.8528054437880574
REP_C400,4.0,66,0.7511683917109407,0.7499686706914452,0.9606636590723622,2.329510867180464,0.4,0.399090909090909,0.53,0.64,0.9402043908119108
REP_C400,4.0,67,0.7463382534774471,0.757044956993998,0.956794248437913,2.3293811810842433,0.32,0.397910447761194,0.6,0.78,0.9157561120138685
REP_C400,4.0,68,0.7384032546787094,0.7498284370891196,0.9527715262546238,2.331474352202627,0.44,0.39852941176470585,0.57,0.73,0.8957016748223526
REP_C400,4.0,69,0.7436851293757529,0.7371001933223336,0.9493886928911579,2.333393975744804,0.31,0.3972463768115942,0.57,0.76,0.9134131012898892
REP_C400,4.0,70,0.7467551362820432,0.7404637974930001,0.9459035337477123,2.3345746311859106,0.35,0.39657142857142863,0.57,0.73,0.8966686016994534
REP_C400,4.0,71,0.752591992356738,0.764836024228321,0.9431450478570201,2.335104419798666,0.3,0.3952112676056339,0.49,0.75,0.9297707180708527
REP_C400,4.0,72,0.7237501548161589,0.7455645385920384,0.9404548928038191,2.3377826226702076,0.29,0.39374999999999993,0.59,0.81,0.8791532047539499
REP_C400,4.0,73,0.7164503302747731,0.7570525540878783,0.9373503560200007,2.3376166335374298,0.33,0.3928767123287671,0.57,0.72,0.9074616094810947
REP_C400,4.0,74,0.7161928119716575,0.7310271138386346,0.9345412363722985,2.3413115010580388,0.34,0.39216216216216215,0.45,0.65,0.9574001941858148
REP_C400,4.0,75,0.7394785116140067,0.7052784697967212,0.931098002915723,2.344169746760159,0.3,0.3909333333333332,0.47,0.71,0.9211998492305382
REP_C400,4.0,76,0.7262791933044812,0.7127146578806307,0.9277746778924013,2.3439721265314497,0.24,0.38894736842105254,0.46,0.69,0.964568000288296
REP_C400,4.0,77,0.70283035792172,0.742759126540753,0.9246722954366462,2.34848646457615,0.34,0.38831168831168833,0.46,0.68,0.9180181761741503
REP_C400,4.0,78,0.7167723097315718,0.7371464153414098,0.921569357611342,2.352189947871294,0.21,0.3860256410256411,0.46,0.66,0.9751448266305396
REP_C400,4.0,79,0.6842167294570796,0.7151494829825107,0.9181033843536439,2.353050764103632,0.22,0.38392405063291135,0.47,0.71,0.9132884728858602
REP_C400,4.0,80,0.6801193819922804,0.7027607345277099,0.9143215299716936,2.3548015507336455,0.26,0.382375,0.59,0.77,0.8858275335661685
