benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_shortlist_fraction_actual,acquisition_selected_shortlist_position,acquisition_selected_gated_score,acquisition_requested_shortlist_size,acquisition_finite_difference_h,acquisition_curvature_clip,acquisition_repulsion_bandwidth,acquisition_boundary_weight_power,acquisition_selected_normalized_uncertainty,acquisition_selected_boundary_weight,acquisition_selected_raw_curvature,acquisition_selected_normalized_curvature,acquisition_selected_repulsion,acquisition_selected_gbc_score,acquisition_fallback_used
branin,boundary_gated_diversified_straddle,0,14,19,20,654,69.07642777259213,False,False,False,643,null,0.5,null,null,1.0,0.6305945292604282,1.5139768789140837,0.16381596978195,0.1,25,149,0.10060769750168805,0,0.8152972646302141,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,15,20,21,874,0.6824696268263004,True,True,True,860,null,0.5,null,null,0.9515326723622594,0.8398997262516857,1.1939023166254508,0.1841799529162371,0.1,25,148,0.1,1,0.8957161993069725,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,16,21,22,670,18.13715535789366,False,False,False,658,null,0.5,null,null,1.0,0.5645150262864779,1.5856306059952772,0.16659059445265603,0.1,25,148,0.10006761325219743,0,0.782257513143239,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,17,22,23,496,25.309157014394877,False,False,False,489,null,0.5,null,null,1.0,0.5898695214789601,1.336423125194672,0.1542915944053144,0.1,25,148,0.10013531799729364,0,0.7949347607394801,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,18,23,24,321,18.337899845769826,False,False,False,315,null,0.5,null,null,1.0,0.45596622203069065,1.2249423577813159,0.14326367100916645,0.1,25,148,0.1002031144211239,0,0.7279831110153453,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,19,24,25,711,34.7360788646531,False,False,False,695,null,0.5,null,null,1.0,0.5254806843395549,1.390095637657243,0.14993567293590102,0.1,25,148,0.1002710027100271,0,0.7627403421697774,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,20,25,26,404,33.27659392278757,False,False,False,397,null,0.5,null,null,0.7674481541501308,0.7735819636588674,1.0084253225507853,0.18694563970523806,0.1,25,148,0.10033898305084746,11,0.7705150589044991,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,21,26,27,119,114.4377679738298,False,False,False,116,null,0.5,null,null,0.8809852185004884,0.9480806255613805,0.8706752354277112,0.1961871287958804,0.1,25,148,0.10040705563093623,3,0.9145329220309344,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,22,27,28,687,7.1241819240849935,False,True,True,670,null,0.5,null,null,1.0,0.7716980927914112,0.8571904428562884,0.14705014870127103,0.1,25,148,0.10047522063815342,0,0.8858490463957056,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,23,28,29,929,1.6384280113108893,True,True,True,907,null,0.5,null,null,0.9885574498144913,0.6364025029578019,0.9830384609840783,0.13872681324898642,0.1,25,148,0.10054347826086957,1,0.8124799763861466,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,24,29,30,1137,0.7282865789382811,True,True,True,1111,null,0.5,null,null,1.0,0.5987841013078812,1.1622025369857625,0.13426443463995105,0.1,25,148,0.10061182868796736,0,0.7993920506539406,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,25,30,31,938,14.757838216555117,False,False,False,915,null,0.5,null,null,1.0,0.6048074068550683,0.9864182748504526,0.13497893256252583,0.1,25,147,0.1,0,0.8024037034275342,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,26,31,32,494,102.07781554303057,False,False,False,484,null,0.5,null,null,0.5716942533282844,0.9676935785374031,0.8441253490623571,0.17896714024731086,0.1,25,147,0.10006807351940095,23,0.7696939159328438,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,27,32,33,1167,24.08995511898101,False,False,False,1138,null,0.5,null,null,0.9008147908524728,0.580478757030562,0.9549222076791576,0.1297893562924823,0.1,25,147,0.10013623978201634,1,0.7406467739415175,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,28,33,34,425,32.53602399684817,False,False,False,416,null,0.5,null,null,1.0,0.5312252518067562,1.234575813925548,0.12474035074399908,0.1,25,147,0.10020449897750511,0,0.7656126259033781,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,29,34,35,20,19.633304837862283,False,False,False,18,null,0.5,null,null,1.0,0.5083387855363485,1.2295362526133666,0.12201465644135084,0.1,25,147,0.10027285129604366,0,0.7541693927681743,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,30,35,36,326,12.630617359354677,False,False,False,317,null,0.5,null,null,0.8323867254294809,0.7150709223669999,1.1485056727387635,0.14663569670487975,0.1,25,147,0.10034129692832765,4,0.7737288238982404,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,31,36,37,401,23.71495951822561,False,False,False,391,null,0.5,null,null,1.0,0.5653340135923748,1.0257512362690178,0.12245078361594666,0.1,25,147,0.10040983606557377,0,0.7826670067961874,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,32,37,38,304,183.20160409421672,False,False,False,296,null,0.5,null,null,1.0,0.916302277678448,1.0324369754663723,0.16983050618659953,0.1,25,147,0.10047846889952153,0,0.958151138839224,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,33,38,39,649,113.15796622782591,False,False,False,628,null,0.5,null,null,0.7550654427031174,1.0,0.8506279001719033,0.18056970619271726,0.1,25,147,0.10054719562243503,9,0.8775327213515587,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,34,39,40,525,4.793527623616946,True,True,True,507,null,0.5,null,null,0.9309400676736461,0.6616207282354566,0.9240872535819422,0.10522893705525267,0.1,25,147,0.10061601642710473,2,0.7962803979545514,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,35,40,41,1165,1.8021064682055652,True,True,True,1129,null,0.5,null,null,1.0,0.3937105082610785,1.0109981125622853,0.09398666901514834,0.1,25,146,0.1,0,0.6968552541305393,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,36,41,42,663,53.97224215034656,False,False,False,639,null,0.5,null,null,0.5812041206044768,1.0,0.9092171987208284,0.16882394138763446,0.1,25,146,0.10006854009595613,21,0.7906020603022383,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,37,42,43,461,11.356848191625026,False,False,True,447,null,0.5,null,null,1.0,0.5310744180414566,1.1101996486749264,0.0987675815469753,0.1,25,146,0.10013717421124829,0,0.7655372090207283,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,38,43,44,171,62.61713381791127,False,False,False,165,null,0.5,null,null,0.5923948555592419,0.9472996346146886,0.9135236849204985,0.13983230818545422,0.1,25,146,0.10020590253946465,15,0.7698472450869652,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,39,44,45,8,23.685938807233697,False,False,False,7,null,0.5,null,null,0.9374690054911652,0.633450181528777,1.0350418292096455,0.10276401562428047,0.1,25,146,0.10027472527472528,1,0.7854595935099711,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,40,45,46,1320,26.59814208014088,False,False,False,1276,null,0.5,null,null,0.8887799269522376,0.9928826061465298,0.9679017681088636,0.13596438514030199,0.1,25,146,0.10034364261168385,8,0.9408312665493836,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,41,46,47,1351,13.36008729659286,False,False,False,1306,null,0.5,null,null,0.7583666072951264,0.8575885642268204,0.8749028493269302,0.1241299907223855,0.1,25,146,0.10041265474552957,14,0.8079775857609734,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,42,47,48,497,88.30139767604601,False,False,False,477,null,0.5,null,null,0.5773050641634526,0.9112695038553945,0.7222381890019295,0.12756861917681184,0.1,25,146,0.10048176187198898,24,0.7442872840094236,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,43,48,49,1242,33.25915721026303,False,False,False,1198,null,0.5,null,null,0.8796630579282143,0.7790192010483085,0.8508604114528595,0.09987088352760286,0.1,25,146,0.10055096418732783,4,0.8293411294882613,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,0,44,49,50,27,4.011766125942287,True,True,True,23,null,0.5,null,null,1.0,0.7034879240282522,0.9482322818885898,0.09867661594831215,0.1,25,146,0.10062026188835287,0,0.851743962014126,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,1,6,7,664,25.707174844508003,False,False,False,661,null,0.5,null,null,1.0,1.0,1.9538920555959252,0.5232658129247403,0.1,25,150,0.10040160642570281,0,1.0,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,2,7,8,268,123.94304504718056,False,False,False,267,null,0.5,null,null,1.0,1.0,1.9547655875775487,0.5085732008201882,0.1,25,150,0.10046885465505694,0,1.0,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,3,8,9,229,198.35628991517194,False,False,False,228,null,0.5,null,null,0.9946006087458883,1.0,1.9554058030306136,0.37121986482974173,0.1,25,150,0.10053619302949061,3,0.9973003043729441,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,4,9,10,437,144.21735706768857,False,False,False,434,null,0.5,null,null,0.983193244529587,0.9910254732132717,1.9558524587324322,0.3480138566055116,0.1,25,150,0.1006036217303823,7,0.9871093588714294,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,5,10,11,1203,13.948523505168765,False,False,False,1196,null,0.5,null,null,0.9976784280447417,1.0,1.956280481051464,0.34385969072077793,0.1,25,149,0.1,1,0.9988392140223709,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,6,11,12,1188,13.817579566213738,False,False,False,1181,null,0.5,null,null,1.0,0.9950399324141787,1.956594698929002,0.3261946320300736,0.1,25,149,0.10006715916722633,0,0.9975199662070893,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,7,12,13,1344,16.501812492711267,False,False,False,1333,null,0.5,null,null,1.0,0.966672767719385,1.956846808140288,0.29880419752914333,0.1,25,149,0.10013440860215053,0,0.9833363838596925,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,8,13,14,161,20.76093514800145,False,False,False,160,null,0.5,null,null,1.0,1.0,1.9560042611007156,0.3034066991924082,0.1,25,149,0.10020174848688634,0,1.0,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,9,14,15,787,12.820396678643633,False,False,False,779,null,0.5,null,null,0.972595824313364,1.0,1.953764613284756,0.26946081434055325,0.1,25,149,0.10026917900403769,1,0.9862979121566819,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,10,15,16,1198,101.90103645759186,False,False,False,1188,null,0.5,null,null,0.7702725453498169,1.0,1.937855434367454,0.24235310034117266,0.1,25,149,0.10033670033670034,12,0.8851362726749085,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,11,16,17,171,14.292848420662096,False,False,False,169,null,0.5,null,null,1.0,0.7530081316928896,1.7467802201996108,0.21094372514481458,0.1,25,149,0.10040431266846361,0,0.8765040658464448,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,12,17,18,349,73.84725117244129,False,False,False,344,null,0.5,null,null,0.9668432907304767,0.7212944182437536,1.717247978491608,0.20526140079133526,0.1,25,149,0.100472016183412,1,0.8440688544871151,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,13,18,19,1482,85.3801325266502,False,False,False,1464,null,0.5,null,null,1.0,0.6498194007939473,1.767037175363868,0.1961938315188007,0.1,25,149,0.10053981106612686,0,0.8249097003969736,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,14,19,20,1376,36.070515838905465,False,False,False,1359,null,0.5,null,null,1.0,0.9630504334247008,1.7147107809685713,0.22396975837714697,0.1,25,149,0.10060769750168805,0,0.9815252167123504,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,15,20,21,411,22.2593627543219,False,False,False,405,null,0.5,null,null,0.8434068358630534,0.8955281869032446,1.6842108584881164,0.19243694722101234,0.1,25,148,0.1,13,0.869467511383149,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,16,21,22,1354,5.582811676104637,False,True,True,1336,null,0.5,null,null,1.0,0.6224809110381504,1.6509934924688818,0.16586223601848787,0.1,25,148,0.10006761325219743,0,0.8112404555190752,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,17,22,23,1406,15.595613602580778,False,False,False,1385,null,0.5,null,null,0.8572998956296399,0.8132614889558477,1.5430037226495235,0.180227119059475,0.1,25,148,0.10013531799729364,3,0.8352806922927438,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,18,23,24,449,10.076703520899947,False,False,True,441,null,0.5,null,null,0.8635852796558391,0.6395611358407085,1.4332170163556786,0.1631383456415338,0.1,25,148,0.1002031144211239,4,0.7515732077482737,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,19,24,25,692,19.750482296559284,False,False,False,680,null,0.5,null,null,0.9433994622662758,0.5884540333399889,1.4244806901775078,0.15469318441021923,0.1,25,148,0.1002710027100271,5,0.7659267478031324,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,20,25,26,1499,130.91975213934575,False,False,False,1474,null,0.5,null,null,0.6616938188709778,0.9264385344700333,1.3669858590399757,0.19217321060636178,0.1,25,148,0.10033898305084746,12,0.7940661766705055,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,21,26,27,1343,12.703028979829767,False,False,False,1324,null,0.5,null,null,0.8011887399604385,0.7362831169476343,1.26401342805551,0.15496184958318812,0.1,25,148,0.10040705563093623,5,0.7687359284540364,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,22,27,28,142,7.14233133721044,False,True,True,141,null,0.5,null,null,0.7210779309271319,0.7990967325466015,1.460695197850612,0.16531362203235508,0.1,25,148,0.10047522063815342,13,0.7600873317368667,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,23,28,29,668,12.546445021832536,False,False,False,655,null,0.5,null,null,1.0,0.5138581310843179,1.491458407596989,0.13206452504776328,0.1,25,148,0.10054347826086957,0,0.756929065542159,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,24,29,30,320,179.785317118833,False,False,False,314,null,0.5,null,null,0.6483571471108678,0.9500053769691565,1.1388113291512398,0.17512216090135613,0.1,25,148,0.10061182868796736,19,0.7991812620400122,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,25,30,31,29,8.016580823025087,False,True,True,29,null,0.5,null,null,1.0,0.48382502272179795,1.2648319935053967,0.12486468844967859,0.1,25,147,0.1,0,0.741912511360899,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,26,31,32,772,0.5625640327678241,True,True,True,755,null,0.5,null,null,1.0,0.4471899150361851,1.0861746941889447,0.11536284018765204,0.1,25,147,0.10006807351940095,0,0.7235949575180926,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,27,32,33,1027,8.361900052729442,False,True,True,1008,null,0.5,null,null,1.0,0.6106006865622677,1.1538636540441125,0.13264224368335256,0.1,25,147,0.10013623978201634,0,0.8053003432811339,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,28,33,34,443,64.86441205471478,False,False,False,432,null,0.5,null,null,0.6309607939359545,0.9497422666605485,0.9621812471241666,0.17135109399756085,0.1,25,147,0.10020449897750511,9,0.7903515302982516,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,29,34,35,84,3.6816897275909923,True,True,True,82,null,0.5,null,null,0.8106095610024261,0.7052629213696221,1.0338316723871057,0.1421397485424015,0.1,25,147,0.10027285129604366,4,0.7579362411860241,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,30,35,36,1254,20.710638949545242,False,False,False,1229,null,0.5,null,null,1.0,0.4489118667286169,1.2931050459048252,0.11312588359411688,0.1,25,147,0.10034129692832765,0,0.7244559333643085,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,31,36,37,1328,95.6196836911122,False,False,False,1300,null,0.5,null,null,0.6291398569331695,0.9701580010438201,0.8987838481555701,0.1738181575781435,0.1,25,147,0.10040983606557377,9,0.7996489289884948,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,32,37,38,1282,7.644368572440683,False,True,True,1255,null,0.5,null,null,0.6464894108708321,0.8902457396305703,0.8443497786918455,0.15947907681759,0.1,25,147,0.10047846889952153,13,0.7683675752507012,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,33,38,39,127,1.023794571661373,True,True,True,124,null,0.5,null,null,1.0,0.5202811814621088,1.0206698723956964,0.1113742609364006,0.1,25,147,0.10054719562243503,0,0.7601405907310543,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,34,39,40,263,7.628648298038669,False,True,True,255,null,0.5,null,null,1.0,0.5456892453598139,1.0162902541626653,0.11339576590766802,0.1,25,147,0.10061601642710473,0,0.772844622679907,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,35,40,41,205,28.548428981960353,False,False,False,198,null,0.5,null,null,0.7350072740462249,1.0,0.9049386343556063,0.16773486077369304,0.1,25,146,0.1,11,0.8675036370231124,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,36,41,42,1437,14.705633406692098,False,False,False,1398,null,0.5,null,null,0.7222968069418699,0.8874008689690819,0.8695124923340168,0.14926575681082463,0.1,25,146,0.10006854009595613,13,0.8048488379554759,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,37,42,43,818,10.80336420300712,False,False,True,794,null,0.5,null,null,0.9862860721194568,0.5989905377539727,0.9803259380533417,0.11639511591769668,0.1,25,146,0.10013717421124829,1,0.7926383049367147,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,38,43,44,1452,1.268961548460645,True,True,True,1411,null,0.5,null,null,1.0,0.4612154437824,0.9893519261646778,0.10069264222725605,0.1,25,146,0.10020590253946465,0,0.7306077218911999,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,39,44,45,964,56.6709588943889,False,False,False,939,null,0.5,null,null,0.854847489789776,0.9635357419633043,0.9504848493654123,0.15817242961247582,0.1,25,146,0.10027472527472528,8,0.9091916158765401,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,40,45,46,130,74.92340165129852,False,False,False,126,null,0.5,null,null,0.6128352818271757,1.0,0.7684908399222707,0.16209888101064757,0.1,25,146,0.10034364261168385,24,0.8064176409135879,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,41,46,47,1265,261.58392743391727,False,False,False,1233,null,0.5,null,null,0.8239879558681754,0.9377390230266379,0.85515658030663,0.11465908538875365,0.1,25,146,0.10041265474552957,7,0.8808634894474067,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,42,47,48,904,4.9033590132879326,True,True,True,878,null,0.5,null,null,0.9886926765431219,0.5729255184210985,0.951247416646881,0.08845297722397857,0.1,25,146,0.10048176187198898,1,0.7808090974821102,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,43,48,49,188,24.042580650510644,False,False,False,180,null,0.5,null,null,1.0,0.4681162044248864,1.0726832536314022,0.08180161316582524,0.1,25,146,0.10055096418732783,0,0.7340581022124432,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,1,44,49,50,1377,1.3989824357289677,True,True,True,1334,null,0.5,null,null,0.9602694234889418,0.6040174477491388,0.978381176186961,0.09125586593768929,0.1,25,146,0.10062026188835287,2,0.7821434356190403,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,1,6,7,315,141.56671189566478,False,False,False,315,null,0.5,null,null,1.0,0.9271789042271571,1.8403611045414294,0.5211936576283148,0.1,25,150,0.10040160642570281,0,0.9635894521135786,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,2,7,8,1145,25.21578551934444,False,False,False,1140,null,0.5,null,null,1.0,0.9596292464028843,1.8668885335321823,0.5026416169499476,0.1,25,150,0.10046885465505694,0,0.9798146232014422,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,3,8,9,414,244.4638281273451,False,False,False,412,null,0.5,null,null,1.0,1.0,1.8453421471014704,0.5109996280077108,0.1,25,150,0.10053619302949061,0,1.0,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,4,9,10,1454,0.6690783537536937,True,True,True,1446,null,0.5,null,null,0.9092248132614119,0.8733922140135815,1.7107860952109302,0.3831164924054632,0.1,25,150,0.1006036217303823,5,0.8913085136374967,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,5,10,11,1183,116.68350791372171,False,False,False,1176,null,0.5,null,null,1.0,1.0,1.7018126074626967,0.40561042606851955,0.1,25,149,0.1,0,1.0,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,6,11,12,990,30.703320934968758,False,False,False,985,null,0.5,null,null,0.6678781007984856,0.9521516163218777,1.3766353317710802,0.30396829187827173,0.1,25,149,0.10006715916722633,29,0.8100148585601816,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,7,12,13,663,123.13607523009091,False,False,False,658,null,0.5,null,null,1.0,0.7275404213813044,1.5799201465329138,0.2599712791834617,0.1,25,149,0.10013440860215053,0,0.8637702106906522,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,8,13,14,635,47.14910128855439,False,False,False,630,null,0.5,null,null,1.0,0.5177289407964349,1.564416424055822,0.22587091371224396,0.1,25,149,0.10020174848688634,0,0.7588644703982175,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,9,14,15,1130,23.27386751895684,False,False,False,1121,null,0.5,null,null,0.9871858321505567,0.6627126797480007,1.2607882542844941,0.21006125679345786,0.1,25,149,0.10026917900403769,1,0.8249492559492787,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,10,15,16,1082,52.45397532264482,False,False,False,1073,null,0.5,null,null,0.9852203343703337,0.6870065946643247,1.228488956521228,0.21237790926098418,0.1,25,149,0.10033670033670034,2,0.8361134645173292,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,11,16,17,103,22.47045551421764,False,False,False,103,null,0.5,null,null,1.0,0.5220687723145929,1.2010597575097663,0.1861092414202379,0.1,25,149,0.10040431266846361,0,0.7610343861572965,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,12,17,18,1295,6.048929054110722,False,True,True,1281,null,0.5,null,null,0.9754888167081507,0.6132225391908397,0.9325176074232608,0.16868048261572857,0.1,25,149,0.100472016183412,2,0.7943556779494951,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,13,18,19,916,85.69373933110934,False,False,False,908,null,0.5,null,null,1.0,0.3589340556513777,1.2235434006905572,0.15340007470395872,0.1,25,149,0.10053981106612686,0,0.6794670278256889,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,14,19,20,1480,28.861075492597323,False,False,False,1462,null,0.5,null,null,0.9635790021317882,0.6644673572733031,1.2859118168153316,0.2034421905593693,0.1,25,149,0.10060769750168805,1,0.8140231797025457,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,15,20,21,987,47.457207880312225,False,False,False,978,null,0.5,null,null,0.9274848857422914,0.7982995565856963,1.3948386211312527,0.2243635893142212,0.1,25,148,0.1,2,0.8628922211639938,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,16,21,22,864,17.109730456242033,False,False,False,856,null,0.5,null,null,0.7025517036454656,0.8835856316525109,1.1292519817547408,0.21211059864582038,0.1,25,148,0.10006761325219743,18,0.7930686676489882,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,17,22,23,993,9.83686633042727,False,False,True,981,null,0.5,null,null,0.9606231828259335,0.5805137840832951,1.1767969331995172,0.169140490666351,0.1,25,148,0.10013531799729364,1,0.7705684834546143,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,18,23,24,1365,21.825594671282825,False,False,False,1346,null,0.5,null,null,0.9586658197181522,0.5402741973165182,1.2926427003750123,0.1638609487989675,0.1,25,148,0.1002031144211239,1,0.7494700085173351,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,19,24,25,910,22.565823041576053,False,False,False,901,null,0.5,null,null,1.0,0.5461397594543189,1.423828134931609,0.1646754767011923,0.1,25,148,0.1002710027100271,0,0.7730698797271595,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,20,25,26,1149,126.90414716585619,False,False,False,1131,null,0.5,null,null,0.8008299737800473,0.956070774985796,1.0405743154914835,0.22134185155072497,0.1,25,148,0.10033898305084746,7,0.8784503743829216,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,21,26,27,516,22.46270706569034,False,False,False,511,null,0.5,null,null,1.0,0.6217082032699572,1.1018047423287283,0.15910774121878218,0.1,25,148,0.10040705563093623,0,0.8108541016349786,null,null,null,null,null,null,null,null,null,null,null,null
branin,boundary_gated_diversified_straddle,2,22,27,28,1478,27.725792972884292,False,False,False,1453,null,0.5,null,null,0.4906085324823507,1.0,0.9508817207819416,0.22657835984471347,0.1,25,148,0.10047522063815342,31,0.7453042662411753,null,null,null,null,null,null,null,null,null,null,null,null
