benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,acquisition_time_seconds,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_selected_p_plus,acquisition_selected_membership_uncertainty,acquisition_selected_straddle_score,acquisition_weighted_variance_reduction,acquisition_reference_set_size,acquisition_candidate_gate_size,acquisition_candidate_gate_fraction,acquisition_posterior_covariance_used,acquisition_p_star,acquisition_U_current,acquisition_U_plus,acquisition_U_minus,acquisition_expected_future_uncertainty,acquisition_expected_uncertainty_reduction,acquisition_shortlist_size,acquisition_fantasy_refit_time_seconds,acquisition_fantasy_refit_mode,acquisition_shortlist_source
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,36,47,48,3419,0.5228655025190392,0.29404629999953613,False,False,True,3380,0.013430999410782822,0.6049076175312421,0.23899439178391862,1.3818233357376553,0.013430999410782822,1500,1186,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,37,48,49,2977,0.6743030619252508,0.28940809999949124,False,False,False,2941,0.013326358870747613,0.5423077638015531,0.248210053122112,1.538915919629088,0.013326358870747613,1500,1186,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,38,49,50,3352,0.09727075022566112,0.2923326000000088,True,True,True,3312,0.013460838535958366,0.5525376216040981,0.2472397983161846,1.6601296132255385,0.013460838535958366,1500,1186,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,39,50,51,752,1.824375509252894,0.2990360999992845,False,False,False,747,0.011907856618346606,0.40939402006490216,0.24179055640000063,1.6161934464333836,0.011907856618346606,1500,1185,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,40,51,52,2387,2.1773759964353694,0.293430100000478,False,False,False,2356,0.010195444018189382,0.3829519576533353,0.23629975578281337,1.4095466873044706,0.010195444018189382,1500,1185,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,41,52,53,374,0.6781715568275093,0.2949038999995537,False,False,False,372,0.01033265599180463,0.5568984614017386,0.24676256509011485,1.6440199288471355,0.01033265599180463,1500,1185,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,42,53,54,2883,0.41510245672111523,0.2899142000005668,False,True,True,2844,0.010845910787022815,0.48280260009454073,0.24970424943649175,1.6514038943886786,0.010845910787022815,1500,1185,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,43,54,55,1317,1.6856887032660506,0.2964979999997013,False,False,False,1301,0.011343344163737648,0.43225931962678676,0.24541120022257415,1.5205817191127498,0.011343344163737648,1500,1184,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,44,55,56,3777,0.17723302805677044,0.29428290000032575,True,True,True,3727,0.010361058866425316,0.5330285155582098,0.2489091171600211,1.6605414855303624,0.010361058866425316,1500,1184,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,45,56,57,1449,0.49602576648929997,0.2972561000005953,False,False,True,1432,0.010389260931023929,0.496892068640868,0.24999034076266693,1.6781463958067495,0.010389260931023929,1500,1184,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,46,57,58,3367,1.064059510907267,0.29458879999947385,False,False,False,3320,0.009782652407050807,0.4645598579443336,0.24874399633107422,1.6050949486733028,0.009782652407050807,1500,1183,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,47,58,59,1335,0.2983690275381434,0.2949029999999766,False,True,True,1318,0.010077762256300948,0.4489952246428235,0.24739851289076395,1.5139889072727961,0.010077762256300948,1500,1183,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,48,59,60,1068,1.3151310573652033,0.3011153000006743,False,False,False,1056,0.010652136485278813,0.5165284753867332,0.24972680950139015,1.7114827934063304,0.010652136485278813,1500,1183,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,49,60,61,303,1.8012432530182458,0.30221630000050936,False,False,False,301,0.010736006069123068,0.45848417866248553,0.24827643657867154,1.8233498148615643,0.010736006069123068,1500,1182,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,50,61,62,2322,0.6793424974698681,0.2987289000011515,False,False,False,2285,0.010753594618199311,0.46205766507514356,0.24856037922045002,1.70619413185924,0.010753594618199311,1500,1182,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,51,62,63,658,0.6759494656398761,0.3072091000012733,False,False,False,652,0.009767215012477263,0.5170842534628418,0.24970812828361738,1.7826064342344314,0.009767215012477263,1500,1182,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,52,63,64,2035,0.26029925696232326,0.3006633000004513,False,True,True,2006,0.010283516709941863,0.3635494259867764,0.2313812408514618,1.4673536003910008,0.010283516709941863,1500,1182,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,53,64,65,2058,1.5856154263639617,0.3029473999995389,False,False,False,2028,0.010895877273439325,0.32543739294281065,0.2195278962173973,1.412013632140917,0.010895877273439325,1500,1181,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,54,65,66,336,1.1259417791759443,0.30341690000022936,False,False,False,333,0.009017776508065687,0.48955394985186446,0.24989088003630266,1.8760034807341,0.009017776508065687,1500,1181,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,55,66,67,728,0.6114008160125621,0.30320639999990817,False,False,True,720,0.009245329860804478,0.458629239263529,0.2482884601560857,1.665995663870517,0.009245329860804478,1500,1181,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,56,67,68,3165,1.0330313910592768,0.302496099999189,False,False,False,3111,0.00900469575721482,0.4474735784216564,0.24724097503617415,1.4626306400326121,0.00900469575721482,1500,1180,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,57,68,69,1735,0.46009191211491896,0.3047440000009374,False,False,True,1711,0.008708848611915987,0.4605612843609411,0.24844458770874145,1.7433462860744733,0.008708848611915987,1500,1180,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,58,69,70,39,0.2963204719576584,0.31128030000036233,False,True,True,38,0.008586142721672444,0.370564263228146,0.2332463900463273,1.3024563499463997,0.008586142721672444,1500,1180,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,59,70,71,1739,0.639043787940027,0.29946449999988545,False,False,False,1713,0.00865498046414553,0.3370975722309365,0.22346279902694505,1.3834590823123818,0.00865498046414553,1500,1179,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,60,71,72,3943,0.6912540046385711,0.3091848000003665,False,False,False,3872,0.008782314858170161,0.46456725731590764,0.2487445207458829,1.6007022921978646,0.008782314858170161,1500,1179,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,61,72,73,3495,0.23115466840902776,0.299913299999389,False,True,True,3431,0.009892311447499419,0.324184718509293,0.21908898679434347,1.2809777486629819,0.009892311447499419,1500,1179,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,62,73,74,1594,0.9113403840714085,0.30683180000050925,False,False,False,1569,0.00875068569433387,0.6058889609923719,0.23878752793995595,1.4475305318954976,0.00875068569433387,1500,1179,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,63,74,75,3587,0.18850901768863615,0.3080659999995987,True,True,True,3521,0.008524607943279468,0.6782883918086422,0.21821324934628808,1.397290624337812,0.008524607943279468,1500,1178,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,64,75,76,3762,0.9248133880664788,0.3118381000003865,False,False,False,3694,0.008015889935491387,0.6385996599644617,0.2307901342577356,1.1860241553741233,0.008015889935491387,1500,1178,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,65,76,77,1605,1.5953647562249405,0.3100503000005119,False,False,False,1579,0.010110941526074188,0.5841375668276855,0.24292086984831676,1.5911773786246917,0.010110941526074188,1500,1178,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,66,77,78,1174,0.5821807338230922,0.3116345000016736,False,False,True,1153,0.007404562978446251,0.34212178717087194,0.22507446991388055,1.4336871638453572,0.007404562978446251,1500,1177,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,67,78,79,1856,1.0569558136590071,0.31576639999912004,False,False,False,1822,0.007720320725550367,0.5399052369933687,0.24840757206050307,1.4866733854113057,0.007720320725550367,1500,1177,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,1,68,79,80,2580,0.772765392602329,0.3181444999991072,False,False,False,2527,0.00796012181752842,0.5321663033767134,0.24896532892707723,1.60964181129566,0.00796012181752842,1500,1177,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,1,12,13,3769,2.4020884838194476,0.29553130000022065,False,False,False,3757,61.38650282440028,null,null,null,null,1500,1197,null,null,0.5076779476236327,216.16608551341358,154.07858207656142,155.50244803801542,154.7795826890133,61.38650282440028,40,0.2846432999995159,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,2,13,14,1173,0.45892200693919705,0.29283380000015313,False,False,True,1170,45.37578670212699,null,null,null,null,1500,1197,null,null,0.6781907060238392,200.89064154259324,156.4602423948462,153.52251631894865,155.51485484046626,45.37578670212699,40,0.28238320000127715,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,3,14,15,1945,1.6382992252650528,0.29374749999988126,False,False,False,1937,40.253979222432065,null,null,null,null,1500,1196,null,null,0.5119777165632393,232.4647774716036,191.1449254607808,193.32899128024428,192.21079824917155,40.253979222432065,40,0.28281829999832553,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,4,15,16,1175,2.3791854441485167,0.3030661000011605,False,False,False,1171,36.26984441043393,null,null,null,null,1500,1196,null,null,0.48634587626795167,232.87717796979896,185.32735215811525,207.28761857103336,196.60733355936503,36.26984441043393,40,0.2919012999991537,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,5,16,17,2112,1.2540611192359865,0.2939623999991454,False,False,False,2100,28.518936114049325,null,null,null,null,1500,1196,null,null,0.42065881565764024,249.23466211410715,215.39380089472016,224.57996830206386,220.71572600005783,28.518936114049325,40,0.2806204999997135,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,6,17,18,2043,2.260765513731041,0.29351369999858434,False,False,False,2031,26.5532025388045,null,null,null,null,1500,1195,null,null,0.3590049495606041,255.63913543507138,215.2471458390757,236.83668392943196,229.08593289626688,26.5532025388045,40,0.2800468000004912,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,7,18,19,464,0.6583258728892947,0.29488080000010086,False,False,False,464,23.76266988139116,null,null,null,null,1500,1195,null,null,0.4057392854602851,255.66093071976132,225.35107876423194,236.36843514325713,231.89826083837016,23.76266988139116,40,0.281605899999704,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,8,19,20,138,0.7350345220082968,0.2957432000002882,False,False,False,138,13.939932506157874,null,null,null,null,1500,1195,null,null,0.3767194571566598,268.8963955622619,256.1291046211318,254.24770213152684,254.956463056104,13.939932506157874,40,0.2826526999997441,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,9,20,21,1201,1.0975519494168129,0.29133960000035586,False,False,False,1193,12.130577250893054,null,null,null,null,1500,1194,null,null,0.3892726026138621,258.529939009778,245.4444657733151,247.00800457910094,246.39936175888494,12.130577250893054,40,0.2770907000012812,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,10,21,22,1604,0.7743729582369454,0.2872148999995261,False,False,False,1595,12.310010753176527,null,null,null,null,1500,1194,null,null,0.5473958667876679,256.7695532064149,248.68050803977738,239.35455346534403,244.45954245323838,12.310010753176527,40,0.2740090000006603,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,11,22,23,2835,1.0213642839574089,0.2955163000005996,False,False,False,2814,13.451484093662202,null,null,null,null,1500,1194,null,null,0.37314715300725165,251.73071734262385,234.8867337448868,240.29868891163756,238.27923324896165,13.451484093662202,40,0.28142409999964,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,12,23,24,2204,1.1326414642162295,0.2969529000001785,False,False,False,2186,8.664486469939504,null,null,null,null,1500,1194,null,null,0.31324152997888866,237.42063421784445,230.9264118121835,227.766255572375,228.75614774790495,8.664486469939504,40,0.28212490000078105,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,13,24,25,3343,0.8944534435687039,0.29573979999986477,False,False,False,3320,8.699376485173616,null,null,null,null,1500,1193,null,null,0.48502036395789044,248.19849883363662,245.51116373598236,233.83683534170828,239.499122348463,8.699376485173616,40,0.2812899999989895,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,14,25,26,3745,0.16479204523271918,0.2949628999995184,True,True,True,3721,13.17164989425072,null,null,null,null,1500,1193,null,null,0.38381072685661444,262.02375069899574,253.4481887130132,245.989298874146,248.85210080474502,13.17164989425072,40,0.28097170000000915,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,15,26,27,1719,0.9119842682027954,0.29773609999938344,False,False,False,1709,14.654511589299773,null,null,null,null,1500,1193,null,null,0.46091520937317887,246.08615152772495,230.99829117950398,231.802151289186,231.43163993842518,14.654511589299773,40,0.28307499999937136,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,16,27,28,3299,0.6469136127187074,0.5047965000012482,False,False,False,3275,13.955771919064375,null,null,null,null,1500,1192,null,null,0.3643038781704053,235.43431075236157,213.8668560911516,225.84063173766407,221.4785388332972,13.955771919064375,40,0.4896898000006331,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,17,28,29,3484,0.9426438771938379,0.2987425000010262,False,False,False,3458,16.47520141768507,null,null,null,null,1500,1192,null,null,0.4676332283712517,238.2969662846014,219.35100308150626,223.99209249031907,221.82176486691634,16.47520141768507,40,0.2834136000001308,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,18,29,30,1522,0.03761668718869693,0.2988939999995637,True,True,True,1513,12.68003599278191,null,null,null,null,1500,1192,null,null,0.4763763531662313,245.5268874040805,233.80925462853654,231.9712871817694,232.8468514112986,12.68003599278191,40,0.28479800000059186,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,19,30,31,2825,1.2978417496794155,0.2991851000006136,False,False,False,2801,8.201441365116523,null,null,null,null,1500,1191,null,null,0.49830803759130476,261.36182221227114,254.20325840218112,252.12453752728504,253.1603808471546,8.201441365116523,40,0.2833418999998685,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,20,31,32,2370,0.28256230122249093,0.2912789000001794,False,True,True,2347,9.795772056370083,null,null,null,null,1500,1191,null,null,0.5430138574579354,265.6692362744403,258.1775422397204,253.13564313784974,255.87346421807024,9.795772056370083,40,0.2745986999998422,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,21,32,33,3911,1.5977325535160443,0.29713249999986147,False,False,False,3879,6.678169701077081,null,null,null,null,1500,1191,null,null,0.4985595816100674,281.4913203699607,275.6763479057279,273.95491260616456,274.8131506688836,6.678169701077081,40,0.28108229999998,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,22,33,34,316,0.8970269535879876,0.3044413000006898,False,False,False,315,5.802163090241834,null,null,null,null,1500,1191,null,null,0.502187698220522,286.68388559372625,282.0276071072563,279.72576643422383,280.8817225034844,5.802163090241834,40,0.282506800000192,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,23,34,35,270,0.5458140787521746,0.30474839999988035,False,False,True,269,5.972208316733202,null,null,null,null,1500,1190,null,null,0.514849015028225,290.17874910829454,287.05352020708233,281.1852863918163,284.20654079156134,5.972208316733202,40,0.2827966999993805,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,24,35,36,2045,0.6670017891221232,0.30140659999960917,False,False,False,2024,6.114733402160141,null,null,null,null,1500,1190,null,null,0.4012441366784762,299.9190244019778,294.839589008655,293.11050696995204,293.8042909998177,6.114733402160141,40,0.27902280000125756,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,25,36,37,2947,0.8983995947742276,0.30483929999900283,False,False,False,2917,5.254446001511155,null,null,null,null,1500,1190,null,null,0.4754088065250557,283.10857026611257,279.2787393653237,276.56307215923607,277.8541242646014,5.254446001511155,40,0.2846468999996432,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,26,37,38,84,0.9151842434342399,0.3076105000000098,False,False,False,84,6.2436038853763876,null,null,null,null,1500,1189,null,null,0.348208126475233,269.0798683786795,261.92186877119605,263.32476401927914,262.83626449330313,6.2436038853763876,40,0.2842748999992182,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,27,38,39,1931,0.9658540828792628,0.30797999999958847,False,False,False,1913,6.526843336322713,null,null,null,null,1500,1189,null,null,0.38095008573159805,253.76714405473393,246.205860055417,247.87687339238957,247.24030071841122,6.526843336322713,40,0.28517660000034084,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,28,39,40,1010,0.9777593458931655,0.3024389999991399,False,False,False,1002,5.527961532771087,null,null,null,null,1500,1189,null,null,0.4197776752866584,292.4809911349105,288.71945632596254,285.6750599823785,286.9530296021394,5.527961532771087,40,0.27786749999904714,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,29,40,41,2241,0.5741404942080415,0.31402499999967404,False,False,True,2214,5.7384981497958165,null,null,null,null,1500,1188,null,null,0.5020638818500776,254.53815709220254,247.43871611546365,250.1718836390401,248.79965894240672,5.7384981497958165,40,0.28955499999938183,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,30,41,42,2937,0.48588426557309283,0.3084963000001153,False,False,True,2903,5.194901016584254,null,null,null,null,1500,1188,null,null,0.4023367902753566,273.4357708375202,267.3323634332733,268.85246099470965,268.2408698209359,5.194901016584254,40,0.28355130000090867,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,31,42,43,1626,1.8482047382817264,0.3057183000000805,False,False,False,1611,3.514423112725922,null,null,null,null,1500,1188,null,null,0.5284421059452453,305.4172571491903,300.9725284541823,302.94536274242364,301.90283403646436,3.514423112725922,40,0.28051219999906607,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,32,43,44,1092,0.7749001953154124,0.3088048000008712,False,False,False,1083,4.078351208742447,null,null,null,null,1500,1188,null,null,0.4622117441280454,276.47562902183813,273.87215983439626,271.12966405618465,272.3972778130957,4.078351208742447,40,0.28291879999960656,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,1,33,44,45,2575,0.48417272904015896,0.3194999999996071,False,False,True,2542,4.793689764367514,null,null,null,null,1500,1187,null,null,0.41542521834507196,251.7680812251669,246.5538085591255,247.27327664921864,246.97439146079938,4.793689764367514,40,0.29303749999962747,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
