arm,run_id,repeat,A16_32,A16_40,A16_48,A16_80
M3@T_MARGIN,w85__r10_f04,10,0.8106617647058824,0.8149509803921569,0.8373161764705882,0.9002757352941176
M3@T_MARGIN,w85__r10_f05,10,0.7647058823529411,0.7647058823529411,0.7922794117647058,0.8092830882352939
M3@T_MARGIN,w85__r11_f01,11,0.8915441176470588,0.909313725490196,0.916360294117647,0.9016544117647061
M3@T_MARGIN,w85__r11_f02,11,0.9191176470588234,0.9031862745098037,0.8970588235294117,0.8970588235294119
M3@T_MARGIN,w85__r11_f03,11,0.8400735294117646,0.8174019607843137,0.8143382352941176,0.8005514705882353
M3@T_MARGIN,w85__r11_f04,11,0.78125,0.7953431372549019,0.8023897058823529,0.8129595588235292
M3@T_MARGIN,w85__r11_f05,11,0.7683823529411764,0.7634803921568626,0.7637867647058822,0.7771139705882353
M3@T_MARGIN,w85__r12_f01,12,0.6838235294117647,0.7169117647058822,0.739889705882353,0.8097426470588236
M3@T_MARGIN,w85__r12_f02,12,0.832720588235294,0.823529411764706,0.8125,0.7909007352941176
M3@T_MARGIN,w85__r12_f03,12,0.8823529411764706,0.8762254901960785,0.8768382352941175,0.8795955882352943
M3@T_MARGIN,w85__r12_f04,12,0.8455882352941175,0.8419117647058822,0.8400735294117647,0.859375
M3@T_MARGIN,w85__r12_f05,12,0.7647058823529411,0.7855392156862745,0.8088235294117647,0.8386948529411766
M3@T_MARGIN,w85__r13_f01,13,0.7904411764705881,0.7990196078431372,0.8042279411764706,0.8138786764705881
M3@T_MARGIN,w85__r13_f02,13,0.9227941176470587,0.9289215686274508,0.9283088235294117,0.9237132352941176
M3@T_MARGIN,w85__r13_f03,13,0.8419117647058822,0.8333333333333334,0.8308823529411764,0.846047794117647
M3@T_MARGIN,w85__r13_f04,13,0.8033088235294117,0.7683823529411765,0.7389705882352942,0.7467830882352942
M3@T_MARGIN,w85__r13_f05,13,0.8676470588235294,0.8504901960784313,0.8437499999999999,0.8598345588235294
M3@T_MARGIN,w85__r14_f01,14,0.729779411764706,0.7230392156862746,0.7169117647058825,0.737591911764706
M3@T_MARGIN,w85__r14_f02,14,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9356617647058824
M3@T_MARGIN,w85__r14_f03,14,0.7536764705882353,0.7757352941176471,0.78125,0.7968749999999998
M3@T_MARGIN,w85__r14_f04,14,0.9227941176470587,0.9129901960784313,0.9172794117647057,0.9181985294117647
M3@T_MARGIN,w85__r14_f05,14,0.8143382352941176,0.8125,0.8152573529411764,0.8166360294117645
M3@T_MARGIN,w85__r15_f01,15,0.832720588235294,0.8419117647058822,0.8492647058823529,0.8612132352941178
M3@T_MARGIN,w85__r15_f02,15,0.78125,0.8026960784313726,0.8207720588235294,0.8400735294117647
M3@T_MARGIN,w85__r15_f03,15,0.8566176470588236,0.8835784313725489,0.8943014705882353,0.9085477941176471
M3@T_MARGIN,w85__r15_f04,15,0.7040441176470589,0.7022058823529412,0.6966911764705883,0.6962316176470589
M3@T_MARGIN,w85__r15_f05,15,0.8161764705882353,0.8210784313725491,0.8345588235294117,0.8584558823529412
M3@T_MARGIN,w85__r16_f01,16,0.8437499999999999,0.846813725490196,0.853860294117647,0.8529411764705881
M3@T_MARGIN,w85__r16_f02,16,0.8823529411764706,0.863970588235294,0.8501838235294117,0.8690257352941178
M3@T_MARGIN,w85__r16_f03,16,0.8198529411764706,0.8492647058823529,0.8556985294117647,0.8681066176470589
M3@T_MARGIN,w85__r16_f04,16,0.875,0.8602941176470588,0.8630514705882353,0.872702205882353
M3@T_MARGIN,w85__r16_f05,16,0.7794117647058822,0.7757352941176471,0.7840073529411764,0.8028492647058822
M3@T_MARGIN,w85__r17_f01,17,0.8676470588235294,0.881127450980392,0.875,0.8786764705882355
M3@T_MARGIN,w85__r17_f02,17,0.7610294117647058,0.7830882352941174,0.8005514705882352,0.8120404411764703
M3@T_MARGIN,w85__r17_f03,17,0.71875,0.7242647058823529,0.7334558823529411,0.7375919117647058
M3@T_MARGIN,w85__r17_f04,17,0.9191176470588234,0.9264705882352939,0.9301470588235292,0.9306066176470589
M3@T_MARGIN,w85__r17_f05,17,0.8713235294117647,0.875,0.864889705882353,0.8442095588235292
M3@T_MARGIN,w85__r18_f01,18,0.6672794117647058,0.6825980392156863,0.6884191176470589,0.7348345588235294
M3@T_MARGIN,w85__r18_f02,18,0.84375,0.8504901960784313,0.8520220588235294,0.838235294117647
M3@T_MARGIN,w85__r18_f03,18,0.8235294117647058,0.823529411764706,0.8235294117647058,0.8318014705882352
M3@T_MARGIN,w85__r18_f04,18,0.8492647058823529,0.8566176470588234,0.8630514705882353,0.8717830882352942
M3@T_MARGIN,w85__r18_f05,18,0.7941176470588235,0.8149509803921569,0.8253676470588236,0.8235294117647057
M3@T_MARGIN,w85__r19_f01,19,0.8547794117647058,0.863970588235294,0.8685661764705881,0.8754595588235294
M3@T_MARGIN,w85__r19_f02,19,0.8933823529411764,0.8897058823529411,0.8832720588235294,0.8929227941176472
M3@T_MARGIN,w85__r19_f03,19,0.8841911764705881,0.9031862745098039,0.9181985294117646,0.9168198529411765
M3@T_MARGIN,w85__r19_f04,19,0.8823529411764706,0.8823529411764705,0.8805147058823529,0.8814338235294119
M3@T_MARGIN,w85__r19_f05,19,0.5772058823529411,0.5845588235294118,0.6001838235294117,0.6236213235294118
M3@T_MARGIN,w85__r20_f01,20,0.78125,0.7977941176470589,0.8143382352941176,0.8368566176470587
M3@T_MARGIN,w85__r20_f02,20,0.9025735294117646,0.8958333333333334,0.8924632352941175,0.9145220588235295
M3@T_MARGIN,w85__r20_f03,20,0.9301470588235292,0.9252450980392156,0.9292279411764703,0.9324448529411765
M3@T_MARGIN,w85__r20_f04,20,0.8051470588235294,0.8149509803921569,0.8299632352941175,0.8230698529411764
M3@T_MARGIN,w85__r20_f05,20,0.7647058823529411,0.7683823529411763,0.7509191176470589,0.7031250000000001
T@T_MARGIN,w85__r01_f01,1,0.8272058823529411,0.8382352941176471,0.8492647058823529,0.8658088235294118
T@T_MARGIN,w85__r01_f02,1,0.6764705882352942,0.7132352941176471,0.7408088235294117,0.7821691176470587
T@T_MARGIN,w85__r01_f03,1,0.8584558823529411,0.8700980392156863,0.8878676470588234,0.9154411764705882
T@T_MARGIN,w85__r01_f04,1,0.7941176470588235,0.8088235294117648,0.8244485294117647,0.8740808823529413
T@T_MARGIN,w85__r01_f05,1,0.6452205882352942,0.6740196078431374,0.7049632352941178,0.7821691176470589
T@T_MARGIN,w85__r02_f01,2,0.8051470588235294,0.8284313725490197,0.8501838235294117,0.8878676470588235
T@T_MARGIN,w85__r02_f02,2,0.8713235294117647,0.8799019607843137,0.8887867647058822,0.9149816176470589
T@T_MARGIN,w85__r02_f03,2,0.7224264705882353,0.7745098039215685,0.8014705882352942,0.8419117647058825
T@T_MARGIN,w85__r02_f04,2,0.7536764705882353,0.7647058823529411,0.7748161764705881,0.7936580882352939
T@T_MARGIN,w85__r02_f05,2,0.7830882352941175,0.7953431372549019,0.7738970588235294,0.7426470588235294
T@T_MARGIN,w85__r03_f01,3,0.838235294117647,0.8345588235294118,0.8492647058823529,0.842830882352941
T@T_MARGIN,w85__r03_f02,3,0.8713235294117647,0.875,0.8768382352941176,0.8795955882352943
T@T_MARGIN,w85__r03_f03,3,0.7996323529411764,0.8198529411764707,0.8354779411764706,0.8681066176470589
T@T_MARGIN,w85__r03_f04,3,0.7463235294117647,0.7524509803921569,0.7555147058823529,0.7890624999999998
T@T_MARGIN,w85__r03_f05,3,0.7058823529411765,0.7316176470588234,0.775735294117647,0.8579963235294117
T@T_MARGIN,w85__r04_f01,4,0.5808823529411764,0.5772058823529412,0.6020220588235294,0.6245404411764707
T@T_MARGIN,w85__r04_f02,4,0.8216911764705882,0.8357843137254902,0.8501838235294117,0.8644301470588235
T@T_MARGIN,w85__r04_f03,4,0.8272058823529411,0.8713235294117645,0.8777573529411764,0.8947610294117647
T@T_MARGIN,w85__r04_f04,4,0.7003676470588235,0.7095588235294118,0.7426470588235294,0.8345588235294118
T@T_MARGIN,w85__r04_f05,4,0.7279411764705883,0.7463235294117648,0.7784926470588236,0.8304227941176472
T@T_MARGIN,w85__r05_f01,5,0.9154411764705881,0.9142156862745097,0.9200367647058822,0.9301470588235294
T@T_MARGIN,w85__r05_f02,5,0.8106617647058824,0.8149509803921567,0.8216911764705882,0.872702205882353
T@T_MARGIN,w85__r05_f03,5,0.6783088235294117,0.698529411764706,0.7040441176470589,0.7247242647058824
T@T_MARGIN,w85__r05_f04,5,0.7665441176470588,0.8026960784313726,0.8207720588235294,0.8083639705882353
T@T_MARGIN,w85__r05_f05,5,0.7628676470588235,0.75,0.7536764705882353,0.7863051470588234
T@T_MARGIN,w85__r06_f01,6,0.9080882352941175,0.8774509803921567,0.8621323529411764,0.835018382352941
T@T_MARGIN,w85__r06_f02,6,0.8566176470588236,0.8480392156862745,0.8483455882352942,0.8915441176470589
T@T_MARGIN,w85__r06_f03,6,0.7316176470588235,0.7806372549019608,0.8060661764705882,0.8442095588235295
T@T_MARGIN,w85__r06_f04,6,0.6783088235294119,0.7071078431372548,0.7159926470588235,0.770220588235294
T@T_MARGIN,w85__r06_f05,6,0.8786764705882353,0.8835784313725489,0.8841911764705882,0.9126838235294118
T@T_MARGIN,w85__r07_f01,7,0.7996323529411764,0.8419117647058822,0.8648897058823528,0.9273897058823529
T@T_MARGIN,w85__r07_f02,7,0.8143382352941175,0.8125,0.8152573529411764,0.8193933823529411
T@T_MARGIN,w85__r07_f03,7,0.7904411764705883,0.7990196078431372,0.8051470588235294,0.7954963235294117
T@T_MARGIN,w85__r07_f04,7,0.729779411764706,0.761029411764706,0.8106617647058822,0.9053308823529411
T@T_MARGIN,w85__r07_f05,7,0.7316176470588236,0.7622549019607843,0.7775735294117646,0.7982536764705881
T@T_MARGIN,w85__r08_f01,8,0.729779411764706,0.7316176470588237,0.7325367647058825,0.7334558823529412
T@T_MARGIN,w85__r08_f02,8,0.7095588235294118,0.75,0.7702205882352942,0.7977941176470587
T@T_MARGIN,w85__r08_f03,8,0.9172794117647057,0.9252450980392156,0.9071691176470587,0.8653492647058822
T@T_MARGIN,w85__r08_f04,8,0.7996323529411764,0.8394607843137254,0.8621323529411764,0.8933823529411764
T@T_MARGIN,w85__r08_f05,8,0.7812499999999999,0.7928921568627448,0.8143382352941176,0.8511029411764707
T@T_MARGIN,w85__r09_f01,9,0.8768382352941176,0.8933823529411763,0.9145220588235293,0.9572610294117646
T@T_MARGIN,w85__r09_f02,9,0.8327205882352942,0.8504901960784313,0.8354779411764706,0.8290441176470587
T@T_MARGIN,w85__r09_f03,9,0.875,0.892156862745098,0.8915441176470588,0.888327205882353
T@T_MARGIN,w85__r09_f04,9,0.75,0.7953431372549019,0.8051470588235293,0.8143382352941175
T@T_MARGIN,w85__r09_f05,9,0.6727941176470589,0.7034313725490197,0.744485294117647,0.8056066176470588
T@T_MARGIN,w85__r10_f01,10,0.8382352941176471,0.8566176470588234,0.8722426470588235,0.8782169117647058
T@T_MARGIN,w85__r10_f02,10,0.806985294117647,0.8125,0.8152573529411764,0.819393382352941
T@T_MARGIN,w85__r10_f03,10,0.770220588235294,0.784313725490196,0.8023897058823529,0.822610294117647
T@T_MARGIN,w85__r10_f04,10,0.7922794117647058,0.8137254901960785,0.8428308823529411,0.8630514705882353
T@T_MARGIN,w85__r10_f05,10,0.6819852941176472,0.71078431372549,0.734375,0.7665441176470587
T@T_MARGIN,w85__r11_f01,11,0.8860294117647058,0.8933823529411763,0.8961397058823528,0.9131433823529412
T@T_MARGIN,w85__r11_f02,11,0.75,0.7892156862745097,0.8161764705882353,0.8340992647058822
T@T_MARGIN,w85__r11_f03,11,0.8492647058823529,0.8578431372549019,0.8685661764705882,0.9030330882352942
T@T_MARGIN,w85__r11_f04,11,0.7738970588235294,0.8075980392156863,0.828125,0.8488051470588236
T@T_MARGIN,w85__r11_f05,11,0.7187500000000001,0.7340686274509803,0.7417279411764706,0.7578125
T@T_MARGIN,w85__r12_f01,12,0.6599264705882353,0.6973039215686274,0.703125,0.7385110294117647
T@T_MARGIN,w85__r12_f02,12,0.7610294117647058,0.7647058823529411,0.7711397058823528,0.7973345588235292
T@T_MARGIN,w85__r12_f03,12,0.8860294117647058,0.8848039215686274,0.8841911764705882,0.8832720588235297
T@T_MARGIN,w85__r12_f04,12,0.7775735294117647,0.801470588235294,0.8216911764705882,0.8520220588235295
T@T_MARGIN,w85__r12_f05,12,0.7444852941176471,0.7904411764705883,0.8143382352941176,0.8616727941176471
T@T_MARGIN,w85__r13_f01,13,0.7683823529411765,0.7867647058823529,0.8060661764705882,0.8336397058823528
T@T_MARGIN,w85__r13_f02,13,0.8308823529411764,0.8590686274509803,0.8501838235294117,0.8368566176470587
T@T_MARGIN,w85__r13_f03,13,0.8363970588235294,0.8578431372549019,0.8639705882352942,0.8772977941176471
T@T_MARGIN,w85__r13_f04,13,0.5845588235294118,0.6127450980392157,0.6498161764705882,0.7320772058823529
T@T_MARGIN,w85__r13_f05,13,0.8676470588235293,0.8664215686274509,0.8639705882352942,0.8708639705882354
T@T_MARGIN,w85__r14_f01,14,0.7040441176470589,0.7107843137254902,0.7095588235294118,0.7077205882352942
T@T_MARGIN,w85__r14_f02,14,0.9062499999999999,0.9154411764705882,0.9218749999999998,0.9315257352941178
T@T_MARGIN,w85__r14_f03,14,0.7738970588235294,0.7965686274509803,0.8180147058823528,0.8501838235294118
T@T_MARGIN,w85__r14_f04,14,0.875,0.8958333333333331,0.9071691176470587,0.9241727941176472
T@T_MARGIN,w85__r14_f05,14,0.7518382352941176,0.7463235294117648,0.7564338235294117,0.7872242647058822
T@T_MARGIN,w85__r15_f01,15,0.770220588235294,0.7904411764705882,0.8134191176470588,0.8478860294117648
T@T_MARGIN,w85__r15_f02,15,0.7316176470588235,0.7634803921568628,0.7904411764705882,0.8382352941176472
T@T_MARGIN,w85__r15_f03,15,0.7536764705882353,0.7953431372549019,0.8161764705882353,0.8478860294117647
T@T_MARGIN,w85__r15_f04,15,0.6360294117647058,0.6629901960784315,0.6783088235294119,0.6920955882352943
T@T_MARGIN,w85__r15_f05,15,0.8547794117647058,0.8529411764705882,0.8621323529411764,0.8993566176470589
T@T_MARGIN,w85__r16_f01,16,0.7444852941176471,0.7781862745098037,0.7886029411764706,0.803768382352941
T@T_MARGIN,w85__r16_f02,16,0.6746323529411764,0.704656862745098,0.7417279411764706,0.8382352941176471
T@T_MARGIN,w85__r16_f03,16,0.7886029411764706,0.8345588235294118,0.8612132352941175,0.8768382352941176
T@T_MARGIN,w85__r16_f04,16,0.78125,0.8088235294117646,0.8272058823529411,0.854779411764706
T@T_MARGIN,w85__r16_f05,16,0.7665441176470588,0.7757352941176471,0.7867647058823528,0.8249080882352942
T@T_MARGIN,w85__r17_f01,17,0.8566176470588235,0.8848039215686274,0.8988970588235292,0.9067095588235294
T@T_MARGIN,w85__r17_f02,17,0.6838235294117647,0.7120098039215685,0.7325367647058824,0.7486213235294117
T@T_MARGIN,w85__r17_f03,17,0.65625,0.6433823529411765,0.6488970588235294,0.7068014705882353
T@T_MARGIN,w85__r17_f04,17,0.8915441176470587,0.8958333333333334,0.8759191176470588,0.8685661764705882
T@T_MARGIN,w85__r17_f05,17,0.7849264705882353,0.8137254901960783,0.8308823529411764,0.8800551470588236
T@T_MARGIN,w85__r18_f01,18,0.59375,0.636029411764706,0.6700367647058824,0.7173713235294117
T@T_MARGIN,w85__r18_f02,18,0.7922794117647058,0.7928921568627451,0.8042279411764706,0.8138786764705881
T@T_MARGIN,w85__r18_f03,18,0.7444852941176471,0.7892156862745098,0.8005514705882353,0.8409926470588236
T@T_MARGIN,w85__r18_f04,18,0.6819852941176472,0.7144607843137255,0.7628676470588236,0.8363970588235294
T@T_MARGIN,w85__r18_f05,18,0.806985294117647,0.8321078431372548,0.838235294117647,0.8327205882352939
T@T_MARGIN,w85__r19_f01,19,0.7959558823529411,0.8247549019607843,0.8391544117647058,0.8607536764705883
T@T_MARGIN,w85__r19_f02,19,0.8878676470588235,0.8664215686274508,0.8474264705882352,0.8340992647058822
T@T_MARGIN,w85__r19_f03,19,0.8014705882352942,0.8541666666666666,0.8878676470588235,0.9117647058823529
T@T_MARGIN,w85__r19_f04,19,0.6415441176470589,0.6470588235294118,0.6636029411764706,0.6861213235294119
T@T_MARGIN,w85__r19_f05,19,0.681985294117647,0.6960784313725489,0.713235294117647,0.7389705882352942
T@T_MARGIN,w85__r20_f01,20,0.7058823529411765,0.7291666666666666,0.7729779411764706,0.8134191176470588
T@T_MARGIN,w85__r20_f02,20,0.9301470588235293,0.9338235294117645,0.9356617647058822,0.9586397058823529
T@T_MARGIN,w85__r20_f03,20,0.6746323529411764,0.7426470588235294,0.8033088235294117,0.9016544117647058
T@T_MARGIN,w85__r20_f04,20,0.7169117647058824,0.704656862745098,0.7068014705882353,0.7251838235294117
T@T_MARGIN,w85__r20_f05,20,0.7444852941176471,0.7254901960784315,0.7123161764705883,0.7090992647058825
M3@T_SUR,w85__r01_f01,1,0.8235294117647058,0.8394607843137255,0.8501838235294117,0.8662683823529412
M3@T_SUR,w85__r01_f02,1,0.6636029411764706,0.6973039215686274,0.7141544117647058,0.7394301470588236
M3@T_SUR,w85__r01_f03,1,0.8823529411764706,0.8946078431372548,0.8988970588235293,0.9264705882352942
M3@T_SUR,w85__r01_f04,1,0.7977941176470589,0.7647058823529411,0.7665441176470589,0.8115808823529411
M3@T_SUR,w85__r01_f05,1,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471
M3@T_SUR,w85__r02_f01,2,0.7738970588235294,0.7941176470588234,0.8143382352941175,0.8244485294117645
M3@T_SUR,w85__r02_f02,2,0.7334558823529411,0.7634803921568626,0.7794117647058822,0.8285845588235294
M3@T_SUR,w85__r02_f03,2,0.6433823529411764,0.6838235294117646,0.7288602941176471,0.8056066176470589
M3@T_SUR,w85__r02_f04,2,0.775735294117647,0.77328431372549,0.7794117647058822,0.7991727941176469
M3@T_SUR,w85__r02_f05,2,0.7058823529411765,0.7058823529411765,0.7095588235294118,0.7090992647058824
M3@T_SUR,w85__r03_f01,3,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7950367647058822
M3@T_SUR,w85__r03_f02,3,0.806985294117647,0.8296568627450981,0.8520220588235293,0.8690257352941178
M3@T_SUR,w85__r03_f03,3,0.7591911764705882,0.7843137254901961,0.7941176470588236,0.8088235294117646
M3@T_SUR,w85__r03_f04,3,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118
M3@T_SUR,w85__r03_f05,3,0.8474264705882353,0.8664215686274509,0.8704044117647058,0.8795955882352943
M3@T_SUR,w85__r04_f01,4,0.5882352941176471,0.5882352941176471,0.5882352941176472,0.5882352941176471
M3@T_SUR,w85__r04_f02,4,0.8235294117647058,0.823529411764706,0.8235294117647058,0.8488051470588236
M3@T_SUR,w85__r04_f03,4,0.9393382352941175,0.9399509803921567,0.9439338235294117,0.9577205882352942
M3@T_SUR,w85__r04_f04,4,0.8731617647058824,0.875,0.8759191176470588,0.8777573529411766
M3@T_SUR,w85__r04_f05,4,0.9154411764705881,0.9044117647058822,0.9016544117647058,0.9204963235294118
M3@T_SUR,w85__r05_f01,5,0.9154411764705881,0.9240196078431372,0.9283088235294116,0.9347426470588236
M3@T_SUR,w85__r05_f02,5,0.8235294117647058,0.8308823529411765,0.8253676470588235,0.8253676470588234
M3@T_SUR,w85__r05_f03,5,0.7628676470588235,0.7659313725490197,0.765625,0.7697610294117647
M3@T_SUR,w85__r05_f04,5,0.8235294117647058,0.8210784313725491,0.8235294117647058,0.8111213235294117
M3@T_SUR,w85__r05_f05,5,0.7334558823529411,0.756127450980392,0.7647058823529411,0.7647058823529411
M3@T_SUR,w85__r06_f01,6,0.9099264705882352,0.9191176470588234,0.9145220588235292,0.8869485294117647
M3@T_SUR,w85__r06_f02,6,0.8235294117647058,0.823529411764706,0.8235294117647058,0.8235294117647057
M3@T_SUR,w85__r06_f03,6,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7095588235294118
M3@T_SUR,w85__r06_f04,6,0.6029411764705883,0.6286764705882354,0.6544117647058824,0.7086397058823529
M3@T_SUR,w85__r06_f05,6,0.8235294117647058,0.823529411764706,0.8235294117647058,0.8290441176470587
M3@T_SUR,w85__r07_f01,7,0.8658088235294118,0.8749999999999999,0.885110294117647,0.8979779411764707
M3@T_SUR,w85__r07_f02,7,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7375919117647058
M3@T_SUR,w85__r07_f03,7,0.8621323529411765,0.863970588235294,0.8685661764705883,0.8722426470588235
M3@T_SUR,w85__r07_f04,7,0.8547794117647058,0.863970588235294,0.8731617647058822,0.9113051470588235
M3@T_SUR,w85__r07_f05,7,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411
M3@T_SUR,w85__r08_f01,8,0.5882352941176471,0.5882352941176471,0.5909926470588236,0.6190257352941176
M3@T_SUR,w85__r08_f02,8,0.7169117647058825,0.7316176470588237,0.739889705882353,0.7522977941176471
M3@T_SUR,w85__r08_f03,8,0.8529411764705882,0.8566176470588234,0.8602941176470588,0.8653492647058824
M3@T_SUR,w85__r08_f04,8,0.875,0.8749999999999999,0.8584558823529411,0.8708639705882353
M3@T_SUR,w85__r08_f05,8,0.8805147058823528,0.89828431372549,0.9090073529411763,0.9232536764705882
M3@T_SUR,w85__r09_f01,9,0.8878676470588235,0.8872549019607843,0.900735294117647,0.9306066176470589
M3@T_SUR,w85__r09_f02,9,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411
M3@T_SUR,w85__r09_f03,9,0.6488970588235294,0.6482843137254902,0.6746323529411765,0.7513786764705881
M3@T_SUR,w85__r09_f04,9,0.8235294117647058,0.8284313725490197,0.8272058823529411,0.8276654411764705
M3@T_SUR,w85__r09_f05,9,0.7481617647058822,0.7218137254901961,0.744485294117647,0.7886029411764705
M3@T_SUR,w85__r10_f01,10,0.8805147058823529,0.8676470588235293,0.8602941176470588,0.8713235294117648
M3@T_SUR,w85__r10_f02,10,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7398897058823529
M3@T_SUR,w85__r10_f03,10,0.8161764705882353,0.8186274509803922,0.8253676470588236,0.846966911764706
M3@T_SUR,w85__r10_f04,10,0.6966911764705882,0.6997549019607844,0.7012867647058825,0.7509191176470589
M3@T_SUR,w85__r10_f05,10,0.7794117647058822,0.7720588235294117,0.7444852941176471,0.7578124999999999
M3@T_SUR,w85__r11_f01,11,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8979779411764707
M3@T_SUR,w85__r11_f02,11,0.8970588235294117,0.8946078431372548,0.8915441176470588,0.8897058823529413
M3@T_SUR,w85__r11_f03,11,0.8051470588235294,0.7953431372549019,0.7821691176470588,0.7711397058823528
M3@T_SUR,w85__r11_f04,11,0.7886029411764706,0.8002450980392156,0.8060661764705882,0.814797794117647
M3@T_SUR,w85__r11_f05,11,0.7959558823529411,0.7855392156862745,0.7904411764705881,0.7826286764705881
M3@T_SUR,w85__r12_f01,12,0.6066176470588235,0.6409313725490196,0.6571691176470589,0.7288602941176471
M3@T_SUR,w85__r12_f02,12,0.8419117647058822,0.8443627450980392,0.8391544117647058,0.8313419117647057
M3@T_SUR,w85__r12_f03,12,0.8602941176470589,0.8676470588235293,0.8713235294117646,0.8750000000000001
M3@T_SUR,w85__r12_f04,12,0.8823529411764706,0.8713235294117646,0.8612132352941175,0.8515624999999999
M3@T_SUR,w85__r12_f05,12,0.599264705882353,0.6740196078431372,0.7068014705882353,0.7807904411764706
M3@T_SUR,w85__r13_f01,13,0.7996323529411765,0.8137254901960785,0.8170955882352942,0.8056066176470587
M3@T_SUR,w85__r13_f02,13,0.8970588235294117,0.9117647058823529,0.9191176470588234,0.9301470588235294
M3@T_SUR,w85__r13_f03,13,0.8345588235294117,0.8308823529411765,0.8290441176470588,0.8262867647058822
M3@T_SUR,w85__r13_f04,13,0.7444852941176471,0.7316176470588235,0.7251838235294119,0.7449448529411765
M3@T_SUR,w85__r13_f05,13,0.8253676470588235,0.8210784313725489,0.8235294117647058,0.8396139705882352
M3@T_SUR,w85__r14_f01,14,0.6727941176470589,0.676470588235294,0.6764705882352942,0.7136948529411765
M3@T_SUR,w85__r14_f02,14,0.9338235294117645,0.9338235294117645,0.9218749999999999,0.9149816176470589
M3@T_SUR,w85__r14_f03,14,0.7113970588235294,0.7340686274509803,0.7417279411764706,0.7578125
M3@T_SUR,w85__r14_f04,14,0.9264705882352939,0.9362745098039215,0.947610294117647,0.9044117647058822
M3@T_SUR,w85__r14_f05,14,0.7922794117647058,0.7990196078431371,0.8198529411764706,0.8483455882352942
M3@T_SUR,w85__r15_f01,15,0.8290441176470588,0.8321078431372548,0.8318014705882353,0.8299632352941175
M3@T_SUR,w85__r15_f02,15,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118
M3@T_SUR,w85__r15_f03,15,0.8308823529411764,0.8284313725490197,0.8272058823529411,0.8253676470588234
M3@T_SUR,w85__r15_f04,15,0.7169117647058824,0.7034313725490197,0.7058823529411765,0.6953125
M3@T_SUR,w85__r15_f05,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764708
M3@T_SUR,w85__r16_f01,16,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411
M3@T_SUR,w85__r16_f02,16,0.8547794117647058,0.8590686274509803,0.863970588235294,0.8644301470588236
M3@T_SUR,w85__r16_f03,16,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7256433823529412
M3@T_SUR,w85__r16_f04,16,0.8235294117647058,0.823529411764706,0.8235294117647058,0.8221507352941175
M3@T_SUR,w85__r16_f05,16,0.8216911764705882,0.8223039215686274,0.822610294117647,0.7959558823529411
M3@T_SUR,w85__r17_f01,17,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764708
M3@T_SUR,w85__r17_f02,17,0.7886029411764706,0.7879901960784313,0.7968749999999999,0.8102022058823528
M3@T_SUR,w85__r17_f03,17,0.6397058823529411,0.7009803921568626,0.7316176470588234,0.7518382352941175
M3@T_SUR,w85__r17_f04,17,0.838235294117647,0.8713235294117646,0.8869485294117646,0.9021139705882353
M3@T_SUR,w85__r17_f05,17,0.8823529411764706,0.8799019607843137,0.8667279411764706,0.8451286764705881
M3@T_SUR,w85__r18_f01,18,0.729779411764706,0.75,0.7417279411764706,0.752297794117647
M3@T_SUR,w85__r18_f02,18,0.7996323529411764,0.7941176470588234,0.801470588235294,0.8161764705882352
M3@T_SUR,w85__r18_f03,18,0.8272058823529411,0.8259803921568628,0.832720588235294,0.8281249999999999
M3@T_SUR,w85__r18_f04,18,0.8988970588235293,0.8909313725490197,0.8952205882352942,0.9163602941176471
M3@T_SUR,w85__r18_f05,18,0.7738970588235294,0.7794117647058822,0.7904411764705881,0.806985294117647
M3@T_SUR,w85__r19_f01,19,0.8235294117647058,0.823529411764706,0.8170955882352942,0.8350183823529411
M3@T_SUR,w85__r19_f02,19,0.8823529411764706,0.8799019607843137,0.8805147058823529,0.8814338235294119
M3@T_SUR,w85__r19_f03,19,0.8180147058823529,0.846813725490196,0.8685661764705881,0.9048713235294118
M3@T_SUR,w85__r19_f04,19,0.8897058823529411,0.8884803921568626,0.8878676470588235,0.8851102941176472
M3@T_SUR,w85__r19_f05,19,0.5845588235294118,0.5857843137254902,0.5882352941176472,0.5882352941176471
M3@T_SUR,w85__r20_f01,20,0.7647058823529411,0.77328431372549,0.7858455882352939,0.8046874999999998
M3@T_SUR,w85__r20_f02,20,0.8841911764705882,0.8835784313725489,0.8832720588235294,0.8828125000000002
