run_id,repeat,fold,stage,n_rows,mean_train_pool_B1,median_train_pool_B1,mean_absolute_M3_logit,median_absolute_M3_logit
w85__r17_f04,17,4,early_17_40,24,0.850921355415205,0.791143581058811,2.684225690565533,1.497572601507224
w85__r17_f04,17,4,mid_41_80,40,0.8825308832804903,0.8698858628520596,3.182539300783596,2.977384739869089
w85__r17_f04,17,4,late_81_160,80,1.2531373781915527,1.2199246288449999,6.669897588278337,6.24098552852673
w85__r17_f04,17,4,unqueried_at_H160,164,1.847588212560362,1.7760243133986653,14.860630046603264,14.558492542633521
w85__r17_f05,17,5,initial_1_16,16,1.7991553901401063,1.7647594806025453,11.384881408506615,9.094338583178203
w85__r17_f05,17,5,early_17_40,24,0.7740482776776713,0.7756950952457202,2.0543271448255016,1.9448130468001565
w85__r17_f05,17,5,mid_41_80,40,0.8933460651583596,0.8890787306055077,3.269131971928606,2.9038514325464977
w85__r17_f05,17,5,late_81_160,80,1.2985303404992308,1.2619279594971502,6.834855137451703,6.593321605758142
w85__r17_f05,17,5,unqueried_at_H160,164,1.9443690881964806,1.912434562254273,13.673009096407524,12.980112139278454
w85__r18_f01,18,1,initial_1_16,16,1.7516575076034138,1.7943404194183978,15.77117618117583,14.830656538950095
w85__r18_f01,18,1,early_17_40,24,0.8660214965085101,0.8255864558279183,3.4950605551936484,2.744193440828167
w85__r18_f01,18,1,mid_41_80,40,0.937760843321862,0.9327174874315165,4.8414067031628205,4.490655158480913
w85__r18_f01,18,1,late_81_160,80,1.404663741007995,1.3075840584362703,10.856009217457295,9.036583601082127
w85__r18_f01,18,1,unqueried_at_H160,164,1.846072080777279,1.7606762604291535,20.230399179650462,18.93485500492693
w85__r18_f02,18,2,initial_1_16,16,1.7730505460418637,1.6391324923725523,11.156365254163383,8.699741308601103
w85__r18_f02,18,2,early_17_40,24,0.7993031732787168,0.7659948270339412,2.190197215883783,2.4193046293928546
w85__r18_f02,18,2,mid_41_80,40,0.9088442905445696,0.8887568253719824,2.98957565542077,2.9728255947295517
w85__r18_f02,18,2,late_81_160,80,1.2257659530212528,1.2111305540471693,6.588838215611418,6.199088452295257
w85__r18_f02,18,2,unqueried_at_H160,164,1.8086729883071304,1.7157859321690687,13.363714595115775,12.954421164952855
w85__r18_f03,18,3,initial_1_16,16,1.6751286956774494,1.5634602639579733,10.373135600742597,7.914404579142092
w85__r18_f03,18,3,early_17_40,24,0.7811910250459312,0.8078871281005995,1.958724634615664,1.3946302894319902
w85__r18_f03,18,3,mid_41_80,40,1.1305279093428144,0.9598601285757188,4.083852598267817,4.237023110560349
w85__r18_f03,18,3,late_81_160,80,1.170228419945889,1.176621274727067,6.393139705690864,6.164658601469128
w85__r18_f03,18,3,unqueried_at_H160,164,1.9038309873536927,1.8477430635960825,14.106289269582776,13.562946064184912
w85__r18_f04,18,4,initial_1_16,16,1.666226747427611,1.6897948242123628,9.9271533996096,6.350440666234428
