benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_shortlist_size,acquisition_requested_shortlist_size,acquisition_finite_difference_h,acquisition_curvature_clip,acquisition_repulsion_bandwidth,acquisition_boundary_weight_power,acquisition_selected_position,acquisition_selected_shortlist_position,acquisition_selected_raw_straddle,acquisition_selected_normalized_uncertainty,acquisition_selected_boundary_weight,acquisition_selected_raw_curvature,acquisition_selected_normalized_curvature,acquisition_selected_repulsion,acquisition_selected_gbc_score,acquisition_fallback_used
ackley,gated_geometric_boundary_contraction,1,34,45,46,443,0.7205790289718088,False,False,False,200,200,0.001,10.0,0.15,1.0,439,5,1.2423984246429727,0.37680412768546195,0.9945250985593124,4.81247579408239,0.937513324166723,0.9451005259812599,0.3320372841737883,False
ackley,gated_geometric_boundary_contraction,1,35,46,47,2214,0.6669336879097063,False,False,False,200,200,0.001,10.0,0.15,1.0,2186,168,1.0010649658307007,0.9064584341302614,0.6002575957080478,3.784040178900311,0.7799241926082355,0.9876144998859284,0.41910747626253175,False
ackley,gated_geometric_boundary_contraction,1,36,47,48,1123,0.7966972255716769,False,False,False,200,200,0.001,10.0,0.15,1.0,1111,11,1.1836906013758601,0.47298660546943316,0.8985286435628022,3.595590283704984,0.7491366618729051,0.9777972544821828,0.31130825228341197,False
ackley,gated_geometric_boundary_contraction,1,37,48,49,3007,1.0900300115481478,False,False,False,200,200,0.001,10.0,0.15,1.0,2969,0,1.3315110425800871,0.5260694697936337,0.979973999397526,2.5724536463673835,0.5271662907566836,0.9869974607281196,0.2682386278387991,False
ackley,gated_geometric_boundary_contraction,1,38,49,50,2076,0.2124304872218108,False,True,True,200,200,0.001,10.0,0.15,1.0,2048,127,0.9280457734513575,0.5248546766532622,0.7234005987474901,3.577067396708728,0.7326673799771786,0.973592061670615,0.27083314660786967,False
ackley,gated_geometric_boundary_contraction,1,39,50,51,2484,1.4887401420012072,False,False,False,200,200,0.001,10.0,0.15,1.0,2448,38,1.0248409729455397,0.38308740599326263,0.8811192031604687,3.9005697278729485,0.7263447889609725,0.9421341180926827,0.2309872974908756,False
ackley,gated_geometric_boundary_contraction,1,40,51,52,3163,1.5753794894498778,False,False,False,200,200,0.001,10.0,0.15,1.0,3122,143,0.8972269043329231,0.46523238000475686,0.7432830424108317,3.7132729874136383,0.3510083335053862,0.9629397108291441,0.11688012920953728,False
ackley,gated_geometric_boundary_contraction,1,41,52,53,1929,1.6982726848973666,False,False,False,200,200,0.001,10.0,0.15,1.0,1903,15,1.0874884762884962,0.28294026453333315,0.993278061515254,5.207024386457319,0.5049542446507594,0.8694560007090091,0.1233858152601811,False
ackley,gated_geometric_boundary_contraction,1,42,53,54,703,0.8988303043391781,False,False,False,200,200,0.001,10.0,0.15,1.0,695,18,1.1038907396473738,0.2793339972385848,0.9713480428513358,4.781752295257135,0.448560443637357,0.932335323283051,0.11347280140087554,False
ackley,gated_geometric_boundary_contraction,1,43,54,55,1022,1.6140828523571944,False,False,False,200,200,0.001,10.0,0.15,1.0,1009,86,1.0437857050128567,0.6344860934424865,0.7113631952008124,4.275145496561573,0.4032989033648784,0.9780588190672305,0.17803505127951122,False
ackley,gated_geometric_boundary_contraction,1,44,55,56,2874,0.8349270011852337,False,False,False,200,200,0.001,10.0,0.15,1.0,2832,6,1.2978968982592538,0.5089095731906658,0.9438389561048388,2.944172341265146,0.26512183289185076,0.9586406104526035,0.1220786830053662,False
ackley,gated_geometric_boundary_contraction,1,45,56,57,249,3.399101958375393,False,False,False,200,200,0.001,10.0,0.15,1.0,247,156,0.9503267757680889,0.8945638908692605,0.5553468832769384,3.044718545174346,0.2813898090361904,0.9827842394954667,0.1373859277210845,False
ackley,gated_geometric_boundary_contraction,1,46,57,58,1531,1.1765877026759117,False,False,False,200,200,0.001,10.0,0.15,1.0,1508,18,1.1539117704820225,0.32154584315562107,0.9720330487280393,4.4424274408543685,0.42526078333174144,0.9349830758400599,0.12427478347376086,False
ackley,gated_geometric_boundary_contraction,1,47,58,59,3227,1.053396593203633,False,False,False,200,200,0.001,10.0,0.15,1.0,3177,180,0.95504802287333,0.8358720537766758,0.5769136871243503,2.6055501179666454,0.2187519339826905,0.9735840092119722,0.10270130958303739,False
ackley,gated_geometric_boundary_contraction,1,48,59,60,2525,0.4570392546069115,False,False,True,200,200,0.001,10.0,0.15,1.0,2483,188,0.9113405420447365,0.43418415658481935,0.7426619402431307,10.0,0.9999999999998959,0.9541120218699368,0.3076553756184791,False
ackley,gated_geometric_boundary_contraction,1,49,60,61,841,0.49865095131331216,False,False,True,200,200,0.001,10.0,0.15,1.0,829,24,1.093508053289113,0.43275030640088535,0.8633661758297999,4.190485821204108,0.39579799837573226,0.9595492322577104,0.14189701846137556,False
ackley,gated_geometric_boundary_contraction,1,50,61,62,550,1.8654543727424837,False,False,False,200,200,0.001,10.0,0.15,1.0,543,69,1.050755068137335,0.3557747392953395,0.8574747362935173,3.935841894005419,0.3630787241392904,0.9456769038293489,0.10474662183339137,False
ackley,gated_geometric_boundary_contraction,1,51,62,63,1986,2.343946429558244,False,False,False,200,200,0.001,10.0,0.15,1.0,1953,132,0.9896942356926905,0.8397428010987117,0.5783326411099463,2.6823904622409986,0.23462210283681667,0.9839945232958431,0.11212064776142475,False
ackley,gated_geometric_boundary_contraction,1,52,63,64,3332,0.007796990383081237,True,True,True,200,200,0.001,10.0,0.15,1.0,3276,165,0.9304459437630115,0.4278337627446129,0.7672697812567681,4.463412518193691,0.4183208912306477,0.9245752153217479,0.12696234917403362,False
ackley,gated_geometric_boundary_contraction,1,53,64,65,3404,0.8178831477587458,False,False,False,200,200,0.001,10.0,0.15,1.0,3346,120,0.967303998133573,0.33032652129123274,0.8390688325692859,4.827709097199005,0.45766375749235233,0.9198633229863226,0.11668387893544013,False
ackley,gated_geometric_boundary_contraction,1,54,65,66,3655,0.39486540146287474,False,True,True,200,200,0.001,10.0,0.15,1.0,3594,0,1.3014780808776092,0.4955516342586871,0.9657000446706379,3.388066040344237,0.3146829638601336,0.8895771790384789,0.1339639761587273,False
ackley,gated_geometric_boundary_contraction,1,55,66,67,3211,1.1051916427219517,False,False,False,200,200,0.001,10.0,0.15,1.0,3157,159,0.9940972120833661,0.47365208152423094,0.7598589999486969,5.376258849703691,0.5273087300888282,0.8888007841003456,0.16867932426126958,False
ackley,gated_geometric_boundary_contraction,1,56,67,68,1540,2.6792589552961843,False,False,False,200,200,0.001,10.0,0.15,1.0,1514,136,0.9861753282356795,0.9086213033749526,0.5805155640818855,3.317113842338604,0.31500758483587005,0.964183065978377,0.16020545274981665,False
ackley,gated_geometric_boundary_contraction,1,57,68,69,3298,0.6327602027842829,False,False,False,200,200,0.001,10.0,0.15,1.0,3240,159,0.9413393529280537,0.4486228705011227,0.7527296784379218,4.124293929437141,0.39644113117406676,0.9234091493382955,0.12362130658709398,False
ackley,gated_geometric_boundary_contraction,1,58,69,70,3794,0.8012606999888394,False,False,False,200,200,0.001,10.0,0.15,1.0,3726,122,0.9448202229239192,0.23517398898466138,0.889188670601381,10.0,0.9999999999998969,0.6357613692798623,0.13294663261813672,False
ackley,gated_geometric_boundary_contraction,1,59,70,71,2574,2.0510503161854636,False,False,False,200,200,0.001,10.0,0.15,1.0,2527,9,1.2067476146083576,0.3800306476087953,0.9771562924464674,3.5330141272001674,0.3360059430013868,0.8800906052654639,0.1098138198701901,False
ackley,gated_geometric_boundary_contraction,1,60,71,72,336,1.1259417791759443,False,False,False,200,200,0.001,10.0,0.15,1.0,331,187,0.9090555274769232,0.4186659667564826,0.7442729978259863,3.592393846151471,0.3495675691717335,0.9318582545075556,0.10150347551026281,False
ackley,gated_geometric_boundary_contraction,1,61,72,73,3563,1.914621424896957,False,False,False,200,200,0.001,10.0,0.15,1.0,3498,98,0.9560965435024502,0.14697036778151956,0.9501857404543923,10.0,0.9999999999998987,0.77275658222744,0.10791479811492335,False
ackley,gated_geometric_boundary_contraction,1,62,73,74,593,1.1201732369989141,False,False,False,200,200,0.001,10.0,0.15,1.0,584,104,1.0267647375093,0.3986148441498926,0.8138606894490261,3.6560877657866926,0.5597626336233816,0.9350220240055991,0.1697967151813341,False
ackley,gated_geometric_boundary_contraction,1,63,74,75,202,0.9137559097009849,False,False,False,200,200,0.001,10.0,0.15,1.0,201,100,1.1190353185084831,0.6005578926398476,0.7371401027002475,4.244558443626267,0.6566738526450994,0.9559330778196203,0.27789589482955834,False
ackley,gated_geometric_boundary_contraction,1,64,75,76,893,3.6750442705502433,False,False,False,200,200,0.001,10.0,0.15,1.0,875,180,1.009647802292335,0.9904845010944584,0.5367025260779703,2.728655052610198,0.3866833132320672,0.9866212182077397,0.20280899165815827,False
ackley,gated_geometric_boundary_contraction,1,65,76,77,957,2.3503784185899317,False,False,False,200,200,0.001,10.0,0.15,1.0,937,44,1.1521190214648573,0.2895820131469067,0.9336329124188598,3.834022780652013,0.58109162869907,0.8841374732855785,0.1389031686918253,False
ackley,gated_geometric_boundary_contraction,1,66,77,78,3292,1.2980859787831687,False,False,False,200,200,0.001,10.0,0.15,1.0,3228,47,1.20723001676763,0.49612261973191896,0.8446348927109129,5.110729393641916,0.8766023647459823,0.9035365600605629,0.33189936003346676,False
ackley,gated_geometric_boundary_contraction,1,67,78,79,44,0.964405382665328,False,False,False,200,200,0.001,10.0,0.15,1.0,44,1,1.410707750056637,0.4517465531201407,0.9858404281291244,6.002949422255895,0.9999999999998223,0.8442986335474768,0.37600840939662167,False
ackley,gated_geometric_boundary_contraction,1,68,79,80,3995,0.6638616914747484,False,False,False,200,200,0.001,10.0,0.15,1.0,3916,61,1.2098494168104852,0.3331986315563716,0.9065608360816053,6.150147871235896,0.9999999999998234,0.8941870190387823,0.2701024498985717,False
ackley,gated_geometric_boundary_contraction,2,1,12,13,2368,3.361537924955991,False,False,False,200,200,0.001,10.0,0.15,1.0,2360,25,1.8260911564043534,0.9999999999802297,0.9772395353277097,10.0,0.9999999999998983,0.9999999980623655,0.977239533414757,False
ackley,gated_geometric_boundary_contraction,2,2,13,14,2055,1.8272626391422069,False,False,False,200,200,0.001,10.0,0.15,1.0,2049,117,1.7043415845026504,0.9575284730954855,0.9067177773490864,10.0,0.9999999999998954,0.9999975025220832,0.8682059205429832,False
ackley,gated_geometric_boundary_contraction,2,3,14,15,262,1.3753852524366312,False,False,False,200,200,0.001,10.0,0.15,1.0,260,15,1.7972917662974957,0.88941815128518,0.9705133480896202,10.0,0.9999999999998943,0.9999896396119372,0.8631832448493302,False
ackley,gated_geometric_boundary_contraction,2,4,15,16,2322,0.29970616205396006,False,True,True,200,200,0.001,10.0,0.15,1.0,2312,13,1.67737603123762,0.6361101993073971,0.9926362963867862,10.0,0.9999999999998958,0.9992896240571136,0.6309775224427918,False
ackley,gated_geometric_boundary_contraction,2,5,16,17,1986,0.31857963226083186,False,True,True,200,200,0.001,10.0,0.15,1.0,1979,54,1.4780685553779507,0.2303566128297846,0.9979817746359758,10.0,0.9999999999998959,0.9956460391301961,0.22889076179935042,False
ackley,gated_geometric_boundary_contraction,2,6,17,18,591,2.5199931808353373,False,False,False,200,200,0.001,10.0,0.15,1.0,587,12,1.6321812463550012,0.8414518019457888,0.9264356115799846,10.0,0.9999999999998958,0.999459051591749,0.7791292179241607,False
ackley,gated_geometric_boundary_contraction,2,7,18,19,1977,1.3552112219409995,False,False,False,200,200,0.001,10.0,0.15,1.0,1969,66,1.4571491102754792,0.24595081609748795,0.9894651870400097,10.0,0.9999999999998969,0.9838868737791147,0.23943848355735434,False
ackley,gated_geometric_boundary_contraction,2,8,19,20,46,3.1577396742276687,False,False,False,200,200,0.001,10.0,0.15,1.0,45,3,1.73524361725394,0.8004221828513469,0.987759608483359,2.888972391078441,0.26295360568561554,0.9992342835569981,0.20773842549996188,False
ackley,gated_geometric_boundary_contraction,2,9,20,21,664,2.371083936505208,False,False,False,200,200,0.001,10.0,0.15,1.0,657,127,1.4487554086420582,0.229041533760518,0.9626049330429467,10.0,0.9999999999998967,0.9822402870337037,0.21656091073137618,False
ackley,gated_geometric_boundary_contraction,2,10,21,22,3472,1.6945935803668402,False,False,False,200,200,0.001,10.0,0.15,1.0,3453,5,1.7459487329161663,0.7171774519644876,0.9908775881585477,3.3971091712507486,0.570213168137589,0.9990224222504465,0.4048173434938719,False
ackley,gated_geometric_boundary_contraction,2,11,22,23,973,1.3900732730318968,False,False,False,200,200,0.001,10.0,0.15,1.0,965,98,1.4750293136701722,0.7281757296547586,0.8288928137527175,2.9445026055999137,0.45900764837318314,0.9990650766528796,0.2767886479928667,False
ackley,gated_geometric_boundary_contraction,2,12,23,24,2268,0.8768314798299208,False,False,False,200,200,0.001,10.0,0.15,1.0,2252,177,1.5044509475047492,0.36281723795175763,0.9140633521841967,5.513837284410929,0.9999999999997954,0.9861408227117788,0.32704171173594,False
ackley,gated_geometric_boundary_contraction,2,13,24,25,3500,1.2675736107891495,False,False,False,200,200,0.001,10.0,0.15,1.0,3478,23,1.7312856843762006,0.5843492945283738,0.9844540380975475,3.0081102968958753,0.6491715564078901,0.9974144413461592,0.3724801243700633,False
ackley,gated_geometric_boundary_contraction,2,14,25,26,1919,0.7183438894011118,False,False,False,200,200,0.001,10.0,0.15,1.0,1908,178,1.463053958664352,0.6274598463894062,0.8222119274376916,3.1993066501399485,0.9999999999996112,0.99846997299929,0.5151156211559658,False
ackley,gated_geometric_boundary_contraction,2,15,26,27,461,1.9888727312700443,False,False,False,200,200,0.001,10.0,0.15,1.0,456,21,1.7024565449556752,0.592675268158893,0.9940053842057404,2.8467545113353894,0.7790087656095092,0.9977862887430891,0.4579155776940367,False
ackley,gated_geometric_boundary_contraction,2,16,27,28,3916,0.910029417217995,False,False,False,200,200,0.001,10.0,0.15,1.0,3889,29,1.644320699738888,0.7643445573787628,0.8927983665218084,2.285617157600922,0.5784865374879534,0.9984610386672714,0.3941549125494789,False
ackley,gated_geometric_boundary_contraction,2,17,28,29,2636,1.2222451111940273,False,False,False,200,200,0.001,10.0,0.15,1.0,2615,37,1.6109842065970632,0.565761238785637,0.9420703192432864,3.381188179518917,0.8619716722794388,0.9857357980887376,0.45286633064615084,False
ackley,gated_geometric_boundary_contraction,2,18,29,30,1746,1.4591129502996196,False,False,False,200,200,0.001,10.0,0.15,1.0,1734,93,1.4108747720332884,0.5423953617817497,0.8442109667206289,3.274982983579978,0.2882946555685259,0.9892594614773913,0.13059115432881072,False
ackley,gated_geometric_boundary_contraction,2,19,30,31,752,0.09223953205176194,True,True,True,200,200,0.001,10.0,0.15,1.0,743,7,1.6173205978865002,0.6982241760628601,0.9474061573547261,3.261534967255841,0.8315893262580321,0.9959105056818276,0.5478482834546938,False
ackley,gated_geometric_boundary_contraction,2,20,31,32,843,2.019705266791277,False,False,False,200,200,0.001,10.0,0.15,1.0,833,192,1.1767335944678683,0.2803686397627816,0.8700886455247198,10.0,0.9999999999998956,0.952705075341957,0.23240818266407964,False
ackley,gated_geometric_boundary_contraction,2,21,32,33,1648,0.06377103163696063,True,True,True,200,200,0.001,10.0,0.15,1.0,1635,141,1.4555003106792572,0.8401888060291043,0.765872614390323,5.0044328244479415,0.9999999999997806,0.9985752037448317,0.6425607729837145,False
ackley,gated_geometric_boundary_contraction,2,22,33,34,1966,0.9212994874361851,False,False,False,200,200,0.001,10.0,0.15,1.0,1949,96,1.6612151430895674,0.7058831703940163,0.9044622245054503,8.10831884338774,0.9999999999998701,0.9936746311168093,0.634406264533408,False
ackley,gated_geometric_boundary_contraction,2,23,34,35,1609,1.924778635122923,False,False,False,200,200,0.001,10.0,0.15,1.0,1596,6,1.839287099563847,0.9289413280012488,0.962639385759627,4.158057964893993,0.6698409572194236,0.9968983484946315,0.5971376940818444,False
ackley,gated_geometric_boundary_contraction,2,24,35,36,2347,0.5391051139394829,False,False,True,200,200,0.001,10.0,0.15,1.0,2321,30,1.7656160152661329,0.8666951940661638,0.9411648607131181,5.913075278719189,0.9320759356142427,0.993583106906527,0.7554184485126898,False
ackley,gated_geometric_boundary_contraction,2,25,36,37,1906,1.1727210500893506,False,False,False,200,200,0.001,10.0,0.15,1.0,1889,197,1.6850682027648536,0.9732804582559331,0.8809647825884532,10.0,0.9999999999998967,0.996312131102589,0.8542637333383424,False
ackley,gated_geometric_boundary_contraction,2,26,37,38,2273,0.7296293128130227,False,False,False,200,200,0.001,10.0,0.15,1.0,2247,143,1.6443156994853043,0.7287451250026121,0.8972296655669871,5.742331210451458,0.8736203945641492,0.9786521296534281,0.559023926785038,False
ackley,gated_geometric_boundary_contraction,2,27,38,39,138,2.5879964610562407,False,False,False,200,200,0.001,10.0,0.15,1.0,136,50,1.6444867960003235,0.9999999999942085,0.861092850218119,4.233010164528061,0.6607206896645673,0.9976150034284407,0.5675849374681006,False
ackley,gated_geometric_boundary_contraction,2,28,39,40,794,1.3184369917049974,False,False,False,200,200,0.001,10.0,0.15,1.0,783,108,1.508588007254814,0.7007052709878546,0.8666443232315731,5.431511114523105,0.8461413107934266,0.9748902588575924,0.5009275422219776,False
ackley,gated_geometric_boundary_contraction,2,29,40,41,1503,2.1598517946090467,False,False,False,200,200,0.001,10.0,0.15,1.0,1488,193,1.5258921725328678,0.6703995908444758,0.8602548712868967,6.840340677216563,0.9015863335807309,0.9595004669144009,0.49889987081456216,False
ackley,gated_geometric_boundary_contraction,2,30,41,42,3009,0.5867739337323332,False,False,True,200,200,0.001,10.0,0.15,1.0,2974,9,1.6511221401154303,0.5592968424539246,0.9923972875787054,5.474104106250008,0.9999999999997976,0.9737899272216137,0.5404969082222022,False
ackley,gated_geometric_boundary_contraction,2,31,42,43,3940,2.0632134113626375,False,False,False,200,200,0.001,10.0,0.15,1.0,3898,82,1.402340815655097,0.8232415277495762,0.7857292827484876,5.333732609290558,0.9999999999997906,0.9470503362452521,0.612594751192869,False
ackley,gated_geometric_boundary_contraction,2,32,43,44,1434,2.2304779646866297,False,False,False,200,200,0.001,10.0,0.15,1.0,1419,190,1.4140866854839456,0.9596260727905239,0.7618463718028154,7.176492717429515,0.9999999999998492,0.9863214601926437,0.7210874304311228,False
ackley,gated_geometric_boundary_contraction,2,33,44,45,279,2.495559409953028,False,False,False,200,200,0.001,10.0,0.15,1.0,274,2,1.4805444707657964,0.6992906209438609,0.9685244394772179,4.236345398063826,0.8596314659751588,0.9653106906001853,0.5620147418827601,False
ackley,gated_geometric_boundary_contraction,2,34,45,46,1779,0.5348544292173543,False,False,True,200,200,0.001,10.0,0.15,1.0,1757,76,1.3475219759253823,0.6906203241221914,0.8407441372418876,4.820769946804262,0.8838790121570425,0.9823987124883466,0.5041779043420646,False
ackley,gated_geometric_boundary_contraction,2,35,46,47,926,2.6023496589678583,False,False,False,200,200,0.001,10.0,0.15,1.0,912,6,1.58280267271646,0.6714298067100177,0.9716817931187318,4.409704288843509,0.7287057308008101,0.9730625474931653,0.46261277789442373,False
ackley,gated_geometric_boundary_contraction,2,36,47,48,2802,0.9791566265944862,False,False,False,200,200,0.001,10.0,0.15,1.0,2763,151,1.3876200050886591,0.9999999999959884,0.734738725419495,5.811870601471963,0.9259268708994162,0.992439370503636,0.6751707243712837,False
ackley,gated_geometric_boundary_contraction,2,37,48,49,1017,0.8057900452191493,False,False,False,200,200,0.001,10.0,0.15,1.0,1001,165,1.281081611456551,0.7753789111879911,0.7808276978848225,4.672856483132182,0.757963577337312,0.9677916619073269,0.4441190561963863,False
ackley,gated_geometric_boundary_contraction,2,38,49,50,2684,2.8745416063609888,False,False,False,200,200,0.001,10.0,0.15,1.0,2644,182,1.1044692312728404,0.9999999999966827,0.6541653796810754,3.9870653348506813,0.6957389018977301,0.9667730231068911,0.44000576531287977,False
ackley,gated_geometric_boundary_contraction,2,39,50,51,2163,1.1634326062261202,False,False,False,200,200,0.001,10.0,0.15,1.0,2130,125,1.0718064109167336,0.5940583693277669,0.8280616871649127,5.0751082109354995,0.9999999999997712,0.9370697025857003,0.46096049400349065,False
ackley,gated_geometric_boundary_contraction,2,40,51,52,1667,0.8084042505183096,False,False,False,200,200,0.001,10.0,0.15,1.0,1645,56,1.0760964013139804,0.7265742044547918,0.8105210968854595,3.8657934248325114,0.8066101921304709,0.9680988114010483,0.45986217684752784,False
ackley,gated_geometric_boundary_contraction,2,41,52,53,2759,0.33147351510787537,False,True,True,200,200,0.001,10.0,0.15,1.0,2716,0,1.5333283706493848,0.9375129160968976,0.9659990130503195,2.9103123072497334,0.465773425507259,0.9839408208045745,0.41504733286027473,False
ackley,gated_geometric_boundary_contraction,2,42,53,54,1530,1.7412517746809346,False,False,False,200,200,0.001,10.0,0.15,1.0,1510,100,1.2877078493824794,0.8850670407056335,0.755399719384076,8.09015313594999,0.8033999779428069,0.9872571343853199,0.5302920101319236,False
ackley,gated_geometric_boundary_contraction,2,43,54,55,130,1.3641927534720022,False,False,False,200,200,0.001,10.0,0.15,1.0,128,105,1.2164511013227153,0.9679484933805031,0.7432382171623797,3.7123380491731925,0.3467198144146861,0.9633471074575461,0.24029334347981107,False
ackley,gated_geometric_boundary_contraction,2,44,55,56,29,1.5306874777766843,False,False,False,200,200,0.001,10.0,0.15,1.0,28,155,1.0856724525683823,0.6118820916546421,0.7933182413053577,5.437260016972807,0.518087444721703,0.965381191564408,0.2427823350239561,False
ackley,gated_geometric_boundary_contraction,2,45,56,57,1006,1.0949705516139154,False,False,False,200,200,0.001,10.0,0.15,1.0,988,0,1.418054722445711,0.7330019975413026,0.9758792207563485,3.452513051309547,0.31979578538625536,0.9801953748483244,0.2242263325539874,False
ackley,gated_geometric_boundary_contraction,2,46,57,58,360,1.9436481186312182,False,False,False,200,200,0.001,10.0,0.15,1.0,352,11,1.2311230919800116,0.5464631825467219,0.8885446978493139,3.899767588500287,0.3624960989707036,0.9569118642803173,0.16842845436169498,False
ackley,gated_geometric_boundary_contraction,2,47,58,59,2292,2.4103574854545737,False,False,False,200,200,0.001,10.0,0.15,1.0,2250,132,0.9966534047472322,0.9944749642599118,0.5664444824521049,3.4805510803945268,0.3181626649591336,0.984938699179151,0.17652638291158385,False
ackley,gated_geometric_boundary_contraction,2,48,59,60,263,0.712348921377135,False,False,False,200,200,0.001,10.0,0.15,1.0,256,155,0.9506798757114627,0.6846382577167979,0.7248413160248615,4.269432342520119,0.4043192610694165,0.9586854889970409,0.192355535536971,False
ackley,gated_geometric_boundary_contraction,2,49,60,61,2581,1.6174211053854481,False,False,False,200,200,0.001,10.0,0.15,1.0,2534,0,1.31723203211074,0.6266610112165545,0.992307971944926,3.198514898350603,0.29633996806436774,0.8930173329757382,0.16456189267993057,False
ackley,gated_geometric_boundary_contraction,2,50,61,62,2372,2.108286896531885,False,False,False,200,200,0.001,10.0,0.15,1.0,2325,0,1.3913502075863513,0.9999999999970679,0.8747907677253028,2.394238975322099,0.1910384932004255,0.978277133871478,0.1634884127636397,False
ackley,gated_geometric_boundary_contraction,2,51,62,63,1131,0.9937162899825172,False,False,False,200,200,0.001,10.0,0.15,1.0,1108,6,1.1940605481333304,0.6586122312117975,0.962817793520097,4.580194122845824,0.425821663598956,0.893786934318747,0.24134352607540266,False
ackley,gated_geometric_boundary_contraction,2,52,63,64,2994,2.4935236170113004,False,False,False,200,200,0.001,10.0,0.15,1.0,2939,45,1.0734700547930591,0.8459384492019975,0.8064958106019818,3.8587178282368035,0.3455035823528974,0.9616754011094435,0.2266845611290347,False
ackley,gated_geometric_boundary_contraction,2,53,64,65,594,1.4471895239801569,False,False,False,200,200,0.001,10.0,0.15,1.0,581,41,1.0025578383050278,0.6303958553426746,0.8925056006199205,5.408477075046871,0.5169223520620044,0.9106911224579393,0.26486264637416107,False
ackley,gated_geometric_boundary_contraction,2,54,65,66,2192,0.8820611740481681,False,False,False,200,200,0.001,10.0,0.15,1.0,2149,107,0.9513365071168831,0.7784308171164523,0.7795741887548255,3.799768646201081,0.7203682116857598,0.9401899081935958,0.4110054659273594,False
ackley,gated_geometric_boundary_contraction,2,55,66,67,3941,2.1913532448266526,False,False,False,200,200,0.001,10.0,0.15,1.0,3875,146,0.9054380047057254,0.9999999999980306,0.4840469862615393,10.0,0.9999999999998954,0.9825614575238265,0.47560591233016725,False
ackley,gated_geometric_boundary_contraction,2,56,67,68,3450,1.12003685590604,False,False,False,200,200,0.001,10.0,0.15,1.0,3390,11,1.15978646194872,0.8754637476217957,0.8923232294987553,2.935773800460859,0.5429672334097695,0.9444483811687405,0.4006011708865225,False
ackley,gated_geometric_boundary_contraction,2,57,68,69,1378,0.1725199196914442,True,True,True,200,200,0.001,10.0,0.15,1.0,1353,151,0.8314630786180868,0.5575366138599367,0.8131991122510345,5.079416505411824,0.9157054978610597,0.9261212550566658,0.3844978912554193,False
ackley,gated_geometric_boundary_contraction,2,58,69,70,815,0.06591040403348991,True,True,True,200,200,0.001,10.0,0.15,1.0,797,161,0.8559336803158482,0.413057394903756,0.8504658585633018,10.0,0.9999999999998936,0.8947106956065922,0.3143040046424771,False
ackley,gated_geometric_boundary_contraction,2,59,70,71,94,0.4384141666148249,False,False,True,200,200,0.001,10.0,0.15,1.0,91,122,1.011546172681096,0.7107482249461432,0.784086378211041,4.694714451812866,0.6381857379351347,0.9075403826808489,0.32276969068256756,False
ackley,gated_geometric_boundary_contraction,2,60,71,72,1982,0.927456727061255,False,False,False,200,200,0.001,10.0,0.15,1.0,1941,27,1.1065088120484017,0.47825716673786695,0.9452656485896253,7.120085675360059,0.9999999999998529,0.7443151000789852,0.3364900232223767,False
ackley,gated_geometric_boundary_contraction,2,61,72,73,1832,0.7270482901611217,False,False,False,200,200,0.001,10.0,0.15,1.0,1795,196,0.9369774820120946,0.6690733057881973,0.7498747904624008,4.641847225216888,0.9231868983208265,0.934425361281501,0.432809421685345,False
ackley,gated_geometric_boundary_contraction,2,62,73,74,2132,0.6847222654486291,False,False,False,200,200,0.001,10.0,0.15,1.0,2085,0,1.4215989198928605,0.9999999999965563,0.9537674196969056,2.9151427747267307,0.5421713226464581,0.9323892810052457,0.4821434793668967,False
ackley,gated_geometric_boundary_contraction,2,63,74,75,2203,0.8393605627003033,False,False,False,200,200,0.001,10.0,0.15,1.0,2153,103,1.0274106054376126,0.8359059854660508,0.7510129108628096,4.216052099067354,0.8390856899704064,0.9022319414083664,0.47525790680706337,False
ackley,gated_geometric_boundary_contraction,2,64,75,76,1771,1.278676072002689,False,False,False,200,200,0.001,10.0,0.15,1.0,1735,45,1.093104188915434,0.7327190571686061,0.8397785021020674,4.496800858689091,0.8741290037317052,0.8208723232130615,0.44152305234914657,False
ackley,gated_geometric_boundary_contraction,2,65,76,77,2941,1.5295617353117947,False,False,False,200,200,0.001,10.0,0.15,1.0,2876,7,1.2320867015359365,0.8143040610695543,0.875100590927224,4.36483395544229,0.8221368713812968,0.9497670662610023,0.5564239435071985,False
ackley,gated_geometric_boundary_contraction,2,66,77,78,1399,0.8152755396473541,False,False,False,200,200,0.001,10.0,0.15,1.0,1371,186,0.9377822227537764,0.9006672305774432,0.6623781810413698,6.045446920229247,0.9999999999998185,0.8971915691132911,0.535248629502686,False
ackley,gated_geometric_boundary_contraction,2,67,78,79,1406,0.8598986861677815,False,False,False,200,200,0.001,10.0,0.15,1.0,1377,33,1.117285418514205,0.6904489622016745,0.8464774989039259,4.180099635167413,0.682474922246902,0.9335512486975788,0.3723675790789962,False
ackley,gated_geometric_boundary_contraction,2,68,79,80,2059,0.24016767148390805,False,True,True,200,200,0.001,10.0,0.15,1.0,2011,129,0.9507671123682757,0.7906044799809648,0.7142214274303671,4.090929854507112,0.5992251053322569,0.9210412037152303,0.3116457480633103,False
