simulation_id,source_relative_path,raw_source_relative_path,position_bounds_order,formula,internal_unit,reported_unit,valid_melt_row_count,invalid_rule,T0_observation_count,adaptive_observation_count,nonfinite_height_count,negative_height_count,minimum_height_m,median_height_m,maximum_height_m,T0_total_height_m_recomputed,Phase1_delta_z_T0_m,T0_reproduction_absolute_error_m,identity_verified,penetration_depth_not_substituted,usable_for_primary_target,pinned_revision
sim_00151,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00151.parquet,final_data_processed/sim_00151/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,68626,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,12528,62870,0,0,0.0,4.550908488454297e-05,4.7804620407987386e-05,4.6629174903500825e-05,4.6629175e-05,9.649917719284709e-14,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00152,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00152.parquet,final_data_processed/sim_00152/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,68631,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,13733,41249,0,0,0.0,5.680683898390271e-05,6.707128341076896e-05,6.582406058441848e-05,6.582406e-05,5.844184728168167e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00153,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00153.parquet,final_data_processed/sim_00153/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,98399,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,14416,73756,0,0,0.0,4.426758096087724e-05,5.081744893686846e-05,4.9124240831588395e-05,4.912424e-05,8.315883924395542e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00154,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00154.parquet,final_data_processed/sim_00154/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,67412,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,10219,52288,0,0,0.0,4.065930443175603e-05,7.663486758247018e-05,5.227109068073332e-05,5.227109e-05,6.807333220878141e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00155,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00155.parquet,final_data_processed/sim_00155/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,76933,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,11687,59778,0,0,0.0,4.295303006074391e-05,5.797892663395032e-05,4.597524821292609e-05,4.597525e-05,1.7870739136009901e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00156,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00156.parquet,final_data_processed/sim_00156/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,92514,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,18504,79810,0,0,0.0,5.214768498262856e-05,6.0763228248106316e-05,5.969518497295212e-05,5.9695185e-05,2.7047882976329735e-14,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00157,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00157.parquet,final_data_processed/sim_00157/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,68641,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,13735,61801,0,0,0.0,5.079776019556448e-05,5.382888048188761e-05,5.2418119594221935e-05,5.2418119999999993e-05,4.0577805872354933e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00158,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00158.parquet,final_data_processed/sim_00158/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,77030,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,12068,61748,0,0,0.0,4.110930058232043e-05,0.0001154572528321296,4.2166406274191104e-05,4.2166405e-05,1.2741911069010306e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00159,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00159.parquet,final_data_processed/sim_00159/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,88092,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,13558,69359,0,0,0.0,4.846035153605044e-05,5.530393173103221e-05,4.970414920535404e-05,4.970415e-05,7.946459584643774e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00160,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00160.parquet,final_data_processed/sim_00160/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,98133,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17675,88435,0,0,0.0,5.260471880319528e-05,5.7642981118988246e-05,5.5320459068752825e-05,5.532046e-05,9.312471719322493e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00161,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00161.parquet,final_data_processed/sim_00161/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,85330,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17066,68254,0,0,0.0,5.36316838406492e-05,0.00012314986088313162,6.333303826977499e-05,6.333304e-05,1.7302250127429475e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00162,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00162.parquet,final_data_processed/sim_00162/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,93089,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,18620,80500,0,0,0.0,5.606832928606309e-05,6.456203118432313e-05,6.336426304187626e-05,6.3364265e-05,1.95812374019326e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00163,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00163.parquet,final_data_processed/sim_00163/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,96086,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,19220,85111,0,0,0.0,5.91501739108935e-05,6.448225758504122e-05,6.0791031501139514e-05,6.079103e-05,1.5011395108183688e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00164,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00164.parquet,final_data_processed/sim_00164/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,77721,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,15545,56111,0,0,0.0,5.626830898108892e-05,6.360361294355243e-05,6.206517718965188e-05,6.206518e-05,2.810348118499964e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00165,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00165.parquet,final_data_processed/sim_00165/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,86565,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,12909,66031,0,0,0.0,4.970885129296221e-05,5.8160068874713033e-05,5.353028973331675e-05,5.353029e-05,2.666832480215965e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00166,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00166.parquet,final_data_processed/sim_00166/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,99205,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,16520,84514,0,0,0.0,5.3055351600050926e-05,6.06829889875371e-05,5.4453064876724966e-05,5.4453065e-05,1.232750338441002e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00167,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00167.parquet,final_data_processed/sim_00167/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,91837,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,13982,71524,0,0,0.0,5.2289138693595305e-05,6.100353130022995e-05,5.4806889238534495e-05,5.480689e-05,7.614655027398179e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00168,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00168.parquet,final_data_processed/sim_00168/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,100129,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,15797,80808,0,0,0.0,5.16084510309156e-05,5.915970905334689e-05,5.708376920665614e-05,5.708377e-05,7.933438587602766e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00169,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00169.parquet,final_data_processed/sim_00169/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,85561,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17113,68251,0,0,0.0,5.859894008608535e-05,6.79146105539985e-05,6.581946217920631e-05,6.581945999999999e-05,2.1792063189781177e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00170,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00170.parquet,final_data_processed/sim_00170/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,68674,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,13742,59450,0,0,0.0,6.387882604030892e-05,7.166006980696693e-05,6.994643990765326e-05,6.994644e-05,9.234674385859981e-14,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00171,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00171.parquet,final_data_processed/sim_00171/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,83841,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,12469,63776,0,0,0.0,5.14967214257922e-05,6.015190956532024e-05,5.522340870811604e-05,5.522341e-05,1.2918839582083327e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00172,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00172.parquet,final_data_processed/sim_00172/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,85807,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,12512,63999,0,0,0.0,4.999118027626537e-05,5.8379238907946274e-05,5.662313924403861e-05,5.662314e-05,7.559613877808694e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00173,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00173.parquet,final_data_processed/sim_00173/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,68680,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,13743,60425,0,0,0.0,6.370263508870266e-05,6.933577969903126e-05,6.78324795444496e-05,6.783247999999999e-05,4.555503923305698e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00174,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00174.parquet,final_data_processed/sim_00174/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,91893,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,18380,78271,0,0,0.0,6.412879884010181e-05,7.264503801707178e-05,6.982301420066506e-05,6.982301499999999e-05,7.993349363487334e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00175,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00175.parquet,final_data_processed/sim_00175/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,57448,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,11411,51179,0,0,0.0,4.637375423044432e-05,4.942003943142481e-05,4.789236845681444e-05,4.789237e-05,1.5431855622462416e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00176,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00176.parquet,final_data_processed/sim_00176/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,81050,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,11468,58658,0,0,0.0,4.72503943456104e-05,0.0001231625210493803,5.1670103857759386e-05,5.1670105e-05,1.1422406125333531e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00177,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00177.parquet,final_data_processed/sim_00177/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,83697,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,16740,65369,0,0,0.0,6.250655133044347e-05,7.208508759504184e-05,7.02367142366711e-05,7.0236715e-05,7.633288939086144e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00178,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00178.parquet,final_data_processed/sim_00178/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,68683,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,13744,58848,0,0,0.0,6.891266821185127e-05,7.62463387218304e-05,7.485207970603369e-05,7.485208e-05,2.939663080016655e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00179,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00179.parquet,final_data_processed/sim_00179/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,99873,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,16315,83458,0,0,0.0,5.8604600781109184e-05,6.449534703278914e-05,6.228245911188424e-05,6.228245999999999e-05,8.881157528145556e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00180,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00180.parquet,final_data_processed/sim_00180/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,98505,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17850,88761,0,0,0.0,6.154755828902125e-05,6.718732038279995e-05,6.368543472490273e-05,6.368543500000001e-05,2.7509727352006963e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00181,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00181.parquet,final_data_processed/sim_00181/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,93072,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,18616,80093,0,0,0.0,6.316199142020196e-05,7.173227641033009e-05,7.006358646322042e-05,7.006358499999999e-05,1.463220427526217e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00182,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00182.parquet,final_data_processed/sim_00182/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,76491,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,10937,55931,0,0,0.0,4.899184932583012e-05,5.633397086057812e-05,5.4921008995734155e-05,5.492101e-05,1.00426584366195e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00183,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00183.parquet,final_data_processed/sim_00183/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,94615,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,18925,82432,0,0,0.0,6.568175012944266e-05,7.302162703126669e-05,7.142119284253567e-05,7.142119e-05,2.842535668651225e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00184,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00184.parquet,final_data_processed/sim_00184/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,73962,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,14793,49506,0,0,0.0,5.903540659346618e-05,7.047052349662408e-05,6.870544166304171e-05,6.870544e-05,1.663041706840944e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00185,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00185.parquet,final_data_processed/sim_00185/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,84280,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,11894,60828,0,0,0.0,5.598660936811939e-05,6.53603783575818e-05,6.321284672594629e-05,6.3212845e-05,1.7259462901843964e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00186,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00186.parquet,final_data_processed/sim_00186/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,83123,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,16625,63571,0,0,0.0,6.201874930411577e-05,7.790811650920659e-05,7.462449866579846e-05,7.46245e-05,1.3342015480703046e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00187,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00187.parquet,final_data_processed/sim_00187/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,99313,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17727,89699,0,0,0.0,6.730267341481522e-05,7.75895023252815e-05,7.268523040693253e-05,7.268523e-05,4.0693253074933905e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00188,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00188.parquet,final_data_processed/sim_00188/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,100117,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,16857,86214,0,0,0.0,6.463580939453095e-05,0.0001384226488880813,7.340028241742402e-05,7.340027999999999e-05,2.417424035472751e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00189,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00189.parquet,final_data_processed/sim_00189/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,83795,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,16759,64619,0,0,0.0,6.727612344548106e-05,8.102493302430958e-05,7.843571074772626e-05,7.843571e-05,7.477262624171199e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00190,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00190.parquet,final_data_processed/sim_00190/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,94567,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,12955,66252,0,0,0.0,6.05724890192505e-05,7.151155296014622e-05,6.896103877807036e-05,6.896104e-05,1.2219296348413636e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00191,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00191.parquet,final_data_processed/sim_00191/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,95393,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,12843,65677,0,0,0.0,5.819892976433039e-05,7.039652700768784e-05,6.834181840531528e-05,6.834182e-05,1.5946847249821705e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00192,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00192.parquet,final_data_processed/sim_00192/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,88773,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17755,72733,0,0,0.0,7.37898881197907e-05,8.602730667917058e-05,8.330945274792612e-05,8.330944999999999e-05,2.747926127096012e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00193,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00193.parquet,final_data_processed/sim_00193/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,90215,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,12031,61521,0,0,0.0,5.775966928922571e-05,6.907281931489706e-05,6.758840754628181e-05,6.758840999999999e-05,2.453718177535154e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00194,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00194.parquet,final_data_processed/sim_00194/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,85467,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,10852,55494,0,0,0.0,5.5864238674985245e-05,0.0001318849972449243,6.165419836179353e-05,6.16542e-05,1.6382064704344862e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00195,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00195.parquet,final_data_processed/sim_00195/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,100200,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17066,87275,0,0,0.0,6.746365761500783e-05,7.908552652224898e-05,7.59867180022411e-05,7.598672e-05,1.9977588919077582e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00196,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00196.parquet,final_data_processed/sim_00196/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,91619,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,18325,77066,0,0,0.0,8.206764323404059e-05,0.0001413527934346348,8.80443403730169e-05,8.804434000000001e-05,3.730168843078807e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00197,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00197.parquet,final_data_processed/sim_00197/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,80754,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,16151,59006,0,0,0.0,6.908868454047479e-05,0.00012737415090668947,7.648574683116749e-05,7.648575e-05,3.1688325059656478e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00198,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00198.parquet,final_data_processed/sim_00198/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,85422,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17085,66580,0,0,0.0,7.205256042652763e-05,8.559883281122893e-05,8.272710692835972e-05,8.272710999999999e-05,3.07164027286283e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00199,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00199.parquet,final_data_processed/sim_00199/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,99482,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17988,89764,0,0,0.0,7.808292139088735e-05,8.951471681939438e-05,8.185788101400249e-05,8.185787999999999e-05,1.0140024941669018e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00200,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00200.parquet,final_data_processed/sim_00200/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,83585,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,10490,53634,0,0,0.0,5.7712168199941516e-05,6.91720997565426e-05,6.803981523262337e-05,6.803981499999999e-05,2.3262338236240687e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
