response,response_label,response_unit,varying_feature,varying_feature_unit,profile,grid_index,feature_value,predicted_mean,predictive_std,interval_lower_95,interval_upper_95,nearest_training_distance_standardized,support_distance_threshold,within_observed_support,reference_P,reference_VX,reference_LS,reference_ST,model_configuration,training_population,training_sample_size,interpretive_fit_not_model_selection
depth,T0 penetration depth,um,VX,m/s,median_reference,8,0.2647878538388,65.33683425511238,2.453599655987349,60.52777892937718,70.14588958084758,0.41972725693464347,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,9,0.27276104405015,65.56727688570388,2.4493905523285213,60.766471403139974,70.36808236826778,0.43129149170570846,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,10,0.2807342342615,65.76965974940367,2.447886010200974,60.97180316940977,70.56751632939758,0.4450673086975193,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,11,0.28870742447285,65.94318231213143,2.448615398257354,61.14389613154701,70.74246849271584,0.46085642620498796,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,12,0.29668061468420004,66.08715711405371,2.4511216512627025,61.28295867757881,70.8913555505286,0.47845956958480507,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,13,0.30465380489555,66.2010134941448,2.454971691091784,61.38926897960491,71.0127580086847,0.4976842892133355,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,14,0.3126269951069,66.2843010007556,2.4597641888833928,61.46316319054415,71.10543881096706,0.518350192034258,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,15,0.32060018531825,66.33669250129587,2.465134742976637,61.505028405061665,71.16835659753008,0.5402919296859653,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,16,0.3285733755296,66.35798694727428,2.470758758421509,61.515299780768125,71.20067411378044,0.5633604484122741,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,17,0.33654656574095,66.348111724621,2.4763524258260525,61.494460970001946,71.20176247924007,0.5874230147316634,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,18,0.3445197559523,66.30712451443345,2.4816722315007342,61.443046940692014,71.1712020881749,0.6123624576076299,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,19,0.35249294616365,66.23521459891212,2.4865134125180517,61.361648310376744,71.10878088744751,0.6380759661574315,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,20,0.360466136375,66.13270356191981,2.4907077216524174,61.25091642748107,71.01449069635855,0.6644736831040682,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,21,0.36843932658635004,66.00004534891144,2.494120804979396,61.11156857115183,70.88852212667106,0.6914772522199805,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,22,0.3764125167977,65.83782566253619,2.4966494301043074,60.944392779531746,70.73125854554063,0.7190184163059843,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,23,0.38438570700905,65.64676067667565,2.498218742054894,60.75025194224806,70.54326941110325,0.7470377189180613,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,24,0.3923588972204,65.42769505293626,2.4987796699136586,60.530086899905484,70.32530320596703,0.7754833343374296,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,25,0.40033208743174997,65.18159923925613,2.4983065613871265,60.28491837893736,70.0782800995749,0.7878056827597634,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,26,0.4083052776431,64.90956602260361,2.496795084652703,60.015847656684315,69.80328438852291,0.7838941912684052,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,27,0.41627846785445,64.61280629653164,2.4942604061687224,59.724055900440945,69.50155669262234,0.7743052141349039,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,28,0.4242516580658,64.29264399233912,2.4907356286305466,59.410802160223255,69.17448582445499,0.7660536560961738,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,29,0.43222484827715,63.95051010993192,2.4862704536435465,59.07742002079057,68.82360019907327,0.7591831276113775,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,30,0.44019803848850003,63.58793577345637,2.4809300177232743,58.72531293871876,68.45055860819399,0.7537313953464684,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,31,0.44817122869985,63.206544227923644,2.474793836848188,58.3559483077012,68.05714014814609,0.7497294106954443,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,32,0.4561444189112,62.80804168850505,2.4679547832728144,57.970850313290335,67.64523306371977,0.72945778810636,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,33,0.46411760912255,62.394206955138415,2.460518008509706,57.57159165845939,67.21682225181743,0.708817591729303,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,34,0.4720907993339,61.966879713633226,2.4525997189518223,57.159784264487655,66.7739751627788,0.6891786922928606,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,35,0.48006398954525,61.52794746319117,2.4443257069770694,56.73706907751611,66.31882584886623,0.6706290623927127,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,36,0.4880371797566,61.07933104144698,2.4358295428264314,56.30510513750717,65.85355694538679,0.6532614993940965,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,37,0.49601036996795,60.62296876459991,2.4272503437481125,55.86555809085361,65.38037943834621,0.6371726702434594,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,38,0.5039835601793,60.160799264390434,2.418730059543702,55.420088347684775,64.90151018109609,0.6224617375143632,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,39,0.5119567503906499,59.69474318607453,2.410410249598042,54.97033909686237,64.41914727528669,0.6092285248437428,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,40,0.5199299406019999,59.22668401133695,2.402428375843527,54.51792439468364,63.93544362799026,0.5975712126155579,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,41,0.5279031308133499,58.758448381631794,2.394913696683578,54.064417536131984,63.452479227131604,0.5875836031238759,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,42,0.5358763210247,58.29178641176286,2.387982913234428,53.61133990182338,62.972232921702336,0.5793520561997754,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,43,0.54384951123605,57.82835258587337,2.38173578299049,53.160150451212004,62.49655472053473,0.5729522643601661,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,44,0.5518227014474,57.36968790080661,2.376250966736245,52.71223600600357,62.02713979560965,0.568446098849872,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,45,0.55979589165875,56.917203946574254,2.371582401440291,52.26890243975129,61.56550545339722,0.5658787990457833,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,46,0.5677690818701,56.472169575452085,2.3677564865291436,51.83136686185496,61.11297228904921,0.5652767826215936,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,47,0.57574227208145,56.035700704503675,2.364770329789606,51.40075085811605,60.6706505508913,0.5666463134815276,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,48,0.5837154622928,55.60875362657732,2.3625912253816246,50.978074824829335,60.2394324283253,0.5699731801085501,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,49,0.59168865250415,55.19212199155438,2.3611574399395603,50.564253409272844,59.819990573835916,0.5752234221183666,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,50,0.5996618427155,54.786437391180165,2.3603802784604184,50.16009204539775,59.41278273696258,0.5823450201673733,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,51,0.6076350329268501,54.39217326825202,2.360147305694986,49.766284549089846,59.0180619874142,0.5912703590774485,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,52,0.6156082231382001,54.009651702854526,2.360326524873188,49.383411714103076,58.63589169160598,0.6019192058599512,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,53,0.62358141334955,53.63905252063879,2.360771271639848,49.01194082822469,58.266164213052896,0.6142019220844529,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,54,0.6315546035609,53.280424127098364,2.3613255681787684,48.65222601346798,57.90862224072875,0.6280226505875893,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,55,0.63952779377225,52.93369548955156,2.3618296955435265,48.30450928628625,57.56288169281687,0.6432822677950553,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,56,0.6475009839836,52.59868875207853,2.3621257721509146,47.968922238662735,57.228455265494325,0.6598809592022639,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,57,0.65547417419495,52.27513205970738,2.362063163067062,47.64548826009594,56.904775859318825,0.6777203423430002,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,58,0.6634473644062999,51.96267227086916,2.3615035792054253,47.33412525562653,56.591219286111794,0.6890081482774774,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,59,0.6714205546176499,51.660887337517934,2.360325751861702,47.034648863869,56.28712581116687,0.6667620945705397,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,60,0.679393744829,51.3692982216239,2.3584295835340807,46.7467762378971,55.9918202053507,0.6454783737423674,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,61,0.68736693504035,51.08738028909599,2.355739681396104,46.470130513559624,55.704630064632354,0.6252552670963692,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,62,0.6953401252517,50.814574174731824,2.352208178239826,46.20424614538177,55.42490220408188,0.6061989318236017,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,63,0.70331331546305,50.550296144504586,2.347816742009642,45.94857533016569,55.15201695884348,0.5884227380940187,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,64,0.7112865056744,50.2939479936235,2.34257767466523,45.70249575127965,54.885400235967346,0.5720460386347512,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,65,0.71925969588575,50.04492651216739,2.336534009552722,45.46531985344406,54.62453317089073,0.5571922466967961,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,66,0.7272328860971,49.80263252513447,2.3297585384009047,45.236305789868695,54.368959260400246,0.5439861276631953,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,67,0.73520607630845,49.56647947397229,2.3223517375943725,45.014670068287316,54.11828887965726,0.5325502720407117,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,68,0.7431792665198,49.335901455627074,2.314438619168747,44.79960176205633,53.87220114919782,0.5230008176484398,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,69,0.7511524567311499,49.11036058056105,2.3061646021939644,44.59027796026088,53.63044320086122,0.515442621560247,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,70,0.7591256469425,48.88935346309066,2.297690578421626,44.385879929384274,53.39282699679704,0.509964228971529,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,71,0.76709883715385,48.672416627844996,2.2891874222973345,44.18560928014222,53.159223975547775,0.5066331131991031,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,72,0.7750720273652,48.459130617482586,2.2808302582861217,43.988703311241785,52.92955792372339,0.5054917267362217,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,73,0.78304521757655,48.24912262660423,2.27279283770949,43.79444866469363,52.703796588514834,0.5065548717141921,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,74,0.7910184077879,48.04206756527812,2.2652423866938958,43.60219248735808,52.48194264319815,0.5098087564623219,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,75,0.79899159799925,47.83768756327881,2.25833526578641,43.41135044233745,52.264024684220175,0.5152118749830981,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,76,0.8069647882106,47.63575004444779,2.252213733977491,43.22141112585191,52.05008896304367,0.5226975817154721,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,77,0.81493797842195,47.436064607332426,2.2470040407805705,43.031936687402506,51.840192527262346,0.5223533615616723,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,78,0.8229111686332999,47.23847902319486,2.2428159836868744,42.84255969516859,51.63439835122114,0.5220402727424386,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,79,0.83088435884465,47.042874693075284,2.2397439665397183,42.65297651865744,51.43277286749313,0.5238608939832052,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,80,0.838857549056,46.84916188955744,2.23786947891741,42.46293771087932,51.23538606823557,0.5277931450619922,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,81,0.84683073926735,46.65727505388768,2.237264792594251,42.272236060402946,51.042314047372415,0.5337903610535114,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,82,0.8548039294787,46.46716834018211,2.2379975501372877,42.08069314191303,50.853643538451195,0.53676715820173,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,83,0.86277711969005,46.27881151328473,2.240135820144411,41.888145305801686,50.66947772076777,0.5412663608548975,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,84,0.8707503099014,46.09218623272453,2.2437531331304355,41.694430091788874,50.489942373660185,0.5464795004858343,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,85,0.87872350011275,45.907282704718966,2.248933007378682,41.49937401025675,50.31519139918118,0.5355761856655117,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,86,0.8866966903241,45.724096664252016,2.2557725316875272,41.30278250214447,50.145410826359566,0.5265691167382048,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,87,0.8946698805354499,45.54262665741584,2.264384685821063,41.10443267320655,49.98082064162512,0.5195569233515713,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,88,0.9026430707468,45.36287162276605,2.2748992318078467,40.90406912842267,49.82167411710943,0.514621158088463,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,89,0.91061626095815,45.184828805245644,2.2874621737908227,40.70140294461563,49.66825466587566,0.5118218967099138,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,90,0.9185894511695,45.008492062689825,2.302233932820872,40.49611355436092,49.52087057101873,0.5111942384268622,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,91,0.92656264138085,44.83385063192105,2.319386492236752,40.28785310713702,49.37984815670509,0.5127461581519341,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,92,0.9345358315922,44.660888404010805,2.3390998260337224,40.07625274498471,49.2455240630369,0.516458007826367,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,93,0.94250902180355,44.48958372071018,2.3615579268630236,39.86093018405865,49.118237257361706,0.5222837378724843,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,94,0.9504822120149,44.31990965622039,2.3869447135807933,39.64149801760203,48.998321294838746,0.530153666113695,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,95,0.95845540222625,44.1518347037408,2.4154400391970205,39.41757222691464,48.88609718056696,0.539978420301396,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,96,0.9664285924376,43.98532375518535,2.4472159572795187,39.188780478917494,48.7818670314532,0.5516535660523313,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,97,0.9744017826489499,43.820339250828965,2.482433352143763,38.95476988062719,48.68590862103074,0.5650644187479682,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,98,0.9823749728603,43.656842383055206,2.5212390012515087,38.71521394060225,48.598470825508166,0.5800906098027855,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,99,0.99034816307165,43.49479425913766,2.56376311611831,38.46981855154578,48.51976996672955,0.59661010021405,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,VX,m/s,median_reference,100,0.998321353283,43.33415695562518,2.610117395200776,38.21832686103166,48.4499870502187,0.6145024699894485,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,LS,um,median_reference,0,45.0,61.21765671514323,3.3600497837764998,54.63195913894129,67.80335429134517,0.982060067314094,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,LS,um,median_reference,1,45.447039861056,61.06179253634769,3.3024005418774514,54.589087474267885,67.53449759842749,0.9750194500449025,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,LS,um,median_reference,2,45.894079722112,60.905440615764476,3.247036505917698,54.54124906416579,67.26963216736317,0.969134341675528,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,LS,um,median_reference,3,46.341119583168,60.74847993143146,3.193874327464799,54.488486249600456,67.00847361326247,0.9644258958364541,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,LS,um,median_reference,4,46.788159444224,60.59077864748501,3.1428287768138436,54.430834244929876,66.75072305004014,0.9609114095488349,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,LS,um,median_reference,5,47.23519930528,60.43219526585047,3.0938141409859923,54.36831954951792,66.49607098218301,0.9586040149813706,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,LS,um,median_reference,6,47.682239166336,60.272580099561594,3.0467457137881557,54.30095850053681,66.24420169858638,0.9575124386512022,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
depth,T0 penetration depth,um,LS,um,median_reference,7,48.129279027392,60.111777082371304,3.0015413387534817,54.22875605841448,65.99479810632813,0.95764083815449,1.0530560016659813,True,155.326743035,0.6308298175725,64.68019917575,350.4898257085,matern32_learned_nugget,stable_230,230,True
