simulation_id,numeric_simulation_id,P,VX,LS,ST,LS_source_m,LS_definition,feature_units,T0_melt_pool_width_um,T0_penetration_depth_um,T0_melt_pool_kinetic_energy_nJ,adaptive_melt_pool_kinetic_energy_nJ,T0_total_vertical_height_um,adaptive_total_vertical_height_um,T0_observation_count,adaptive_observation_count,T0_definition,adaptive_definition,kinetic_source_unit,kinetic_report_unit,total_height_internal_unit,total_height_report_unit,kinetic_invalid_row_count,phase1_unstable_depth_window,huggingface_revision
sim_00115,115,220.072225453,0.425314653287,72.43820247480001,381.760927113,7.24382024748e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",215.19369999999998,86.262795,2.7006685,2.1713065,114.232455,103.60400847275741,19110,82602,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00116,116,220.256246323,0.736244453131,58.651582991999994,358.758060614,5.8651582992e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",143.29097,66.77531,2.4035795,2.008057,90.409285,84.24704719800502,11320,49101,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00117,117,220.462707704,0.946752122114,82.30051179099999,313.968629329,8.2300511791e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",163.45689,50.79587,2.516566,2.161522,80.9245,73.96956789307296,10843,55427,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00118,118,221.576145741,0.645163458122,73.90324633200001,318.590626589,7.3903246332e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",155.22697499999998,70.738735,2.1268079999999996,1.799904,92.934445,88.26904740999453,11026,46576,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00119,119,223.185978023,0.49812515056,81.4092862216,313.14559396,8.14092862216e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",211.69135,74.557235,2.7955949999999996,2.1415275,106.4643349999,100.65439346362837,19742,87646,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00120,120,225.435545826,0.86531734725,66.4530039846,364.26873014,6.64530039846e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",155.399235,58.85444,2.6578225000000004,2.2704615,85.86453,81.4367704151664,11840,60524,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00121,121,226.380431899,0.944850720806,52.806696166799995,329.382817534,5.28066961668e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",131.18576,58.636089999999996,2.4264270000000003,2.152739,80.85569000000001,76.07680890941992,10781,55115,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00122,122,227.786589532,0.30483440954,73.39166228799999,359.259536614,7.3391662288e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",242.10655,78.729635,2.9079835,2.3208895000000003,101.56347,92.48811329598539,17622,70042,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00123,123,228.027925635,0.505215249994,84.6696228038,384.613421136,8.46696228038e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",218.61185,73.32628,2.99289,2.267398,106.86444,97.8255266090855,19822,88201,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00124,124,228.959503311,0.480404321045,60.796636821999996,336.115873803,6.0796636822e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",188.76015,86.54001,3.1060559999999997,2.3156440000000003,115.42208,103.1690917443484,19481,85939,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00125,125,229.384485496,0.374546448601,56.1892687884,346.005476369,5.61892687884e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",199.27132,82.6434,2.680261,2.198301,108.13374,100.30379053205252,18421,77401,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00126,126,229.39632192,0.478464286668,67.3160020334,313.601802213,6.73160020334e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",198.7218,83.136455,2.9163585000000003,2.372502,113.44244,108.44202188309282,19520,86081,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00127,127,229.433825146,0.876957934743,67.73777192610001,358.900225798,6.77377719261e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",139.47870999999998,58.81311,2.368245,2.1480615000000003,82.58046,80.39784006541595,11661,52348,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00128,128,232.272231119,0.829414389208,68.8203473429,337.761722106,6.88203473429e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",159.3032399999,62.66116,2.84397,2.385923,90.24194,82.74288120446727,12371,63244,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00129,129,234.126702838,0.687075747958,61.7120592739,378.601004081,6.17120592739e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",167.1710399999,70.65697999999999,2.73258,2.4481405,98.02914,92.4693449633196,14919,76278,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00130,130,236.763849841,0.800191513041,67.8517796151,355.994293515,6.78517796151e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",163.26638,63.872535000000006,2.8623600000000002,2.483529,91.66143000000001,86.40921805636026,12828,65580,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00131,131,237.061390501,0.937687434899,47.428723532,371.522412287,4.7428723532e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",124.967325,62.077234999999995,2.463675,2.2563665,82.99588,78.42878767405637,10840,55428,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00132,132,237.334710533,0.878374904385,58.3506544001,382.29609677,5.83506544001e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",147.02188999999998,62.641830000000006,2.7431870000000003,2.452683,87.064925,81.31260983645916,11640,59507,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00133,133,238.319282705,0.253960262605,59.2121677448,384.128817665,5.92121677448e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",226.0442,78.62241999999999,2.715075,2.4154515,97.22317,96.10017150407657,16329,59958,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00134,134,238.568860016,0.692328357435,60.5159821767,343.889085336,6.05159821767e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",164.321395,70.65929,2.7396215,2.4152845000000003,98.83859000000001,93.13667032984085,14802,75682,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00135,135,240.150803131,0.464417169926,78.67813650330001,312.042470117,7.86781365033e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",219.447,82.71558999999999,3.070389,2.410769,114.23849000000001,105.48644786467776,19529,85781,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00137,137,243.936893462,0.545516283598,56.904291389,360.082453969,5.6904291389e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",173.80563,79.28099,3.5028799999999998,3.1498769999999996,105.01098,122.04864106024615,18785,89356,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00138,138,244.346847818,0.692297386822,78.73442854449999,312.797130588,7.87344285445e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",185.77884999999998,69.79165,2.964188,2.593697,99.61412,93.30651664640754,14899,76165,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00139,139,244.476502118,0.49526990633,87.3976519147,336.403249939,8.73976519147e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",227.0067,78.25226,3.261276,2.443731,111.09399,102.53403888782486,19811,87927,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00140,140,246.351544569,0.710899222357,76.8583817855,368.835081824,7.68583817855e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",183.102185,69.76327500000001,3.075679,2.626328,98.985895,92.62128151021898,14502,74137,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00141,141,247.324665735,0.977977830338,81.4476523525,343.514293063,8.14476523525e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",159.94629,54.84386,3.0313459999999997,2.492213,86.108165,78.10839815647341,10526,53800,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00142,142,248.695097131,0.887957223036,50.4400481913,333.269518536,5.04400481913e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",130.51316999999997,62.75744,2.5777609999999997,2.413141,84.24943,83.68706403416581,11473,52328,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00143,143,52.5445860993,0.633129978235,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",94.39849,22.84292,0.3389589,0.31278649999999997,41.984199999999994,40.480608731741086,13713,59835,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00144,144,53.4525830151,0.394191978834,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",111.94405,30.79568,0.3551263,0.3103423,50.10976,45.98579107550904,13714,54573,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00145,145,55.2363598851,0.252312006514,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",132.29475,38.651335,0.4134361,0.3621306,54.73256,45.71492172544822,13716,46733,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00146,146,59.3859586774,0.222677981218,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",138.9932,38.8958,0.4783332,0.4168169,54.08393,48.327659897040576,13721,43855,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00147,147,63.4364244112,0.87794698955,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",86.30895,22.88304,0.4087623,0.379095,41.27405,40.10086013295222,13642,62322,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00148,148,67.3007401579,0.639039009111,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",102.77328,30.81749,0.48705760000000003,0.43676394999999996,52.46750000000001,49.42938539898023,13729,59994,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00149,149,71.6599397131,0.537693260466,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",111.90635999999999,34.812685,0.56857445,0.49267,56.49142,52.76494994177483,13732,58386,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00150,150,71.8781037338,0.56768277259,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",110.2117699999,34.85407,0.5643439499999999,0.4943058,56.66978,53.0610850546509,13732,58928,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00151,151,72.876222127,0.956216556443,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",88.51039,26.83881,0.51822175,0.4905888,46.629175000000004,45.509050323744304,12528,62870,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00152,152,74.5163352518,0.201002332148,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",154.67672999989998,50.746759999999995,0.6674818,0.5819791,65.82406,56.805893109412864,13733,41249,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00153,153,76.2867092863,0.693142102976,59.7726511316,352.808802476,5.97726511316e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",112.644275,26.6876,0.49150499999999997,0.47292749999999995,49.12424,46.59539627027698,14416,73756,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00154,154,77.1412079225,0.963213148682,85.8459875102,347.110895162,8.58459875102e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",96.9738,15.102659999999998,0.3456501,0.36121754999999994,52.27109,45.09425889409613,10219,52288,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00155,155,77.2146242418,0.855104240805,51.7451748821,369.375740917,5.17451748821e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",97.38725,26.80431,0.4724497,0.4582704,45.97525,44.70760904951021,11687,59778,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00156,156,77.6071708937,0.433253784538,74.88316756559999,344.207921637,7.48831675656e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",153.15903,30.78383,0.5947682000000001,0.48891799999999996,59.695185,52.14750854065642,18504,79810,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00157,157,78.18378444,0.804643363326,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",96.69903000000001,30.818129999999996,0.6174930000000001,0.5609592000000001,52.418119999999995,50.79753100289963,13735,61801,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00158,158,78.3109819881,0.819836919071,84.2620704062,359.367913591,8.42620704062e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",98.36163499999999,18.77861,0.5029564,0.4991711,42.166405,41.270930523751304,12068,61748,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00159,159,79.1315856604,0.738156089448,46.1026192486,370.648100327,4.61026192486e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",101.41693000000001,30.97721,0.47441455000000005,0.4831485,49.70415,50.026221288135275,13558,69359,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00160,160,82.6239965333,0.567384090403,62.9636633496,368.216750002,6.29636633496e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",133.74093,29.70513,0.5889913999999999,0.5856246,55.32046,53.11353015713394,17675,88435,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00161,161,83.4130417347,0.322492976823,77.4299080266,371.281013063,7.74299080266e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",178.4476,38.774775,0.73340785,0.51346455,63.333040000000004,53.6316838406492,17066,68254,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00162,162,85.9171141482,0.437191097118,74.9853263212,320.146293033,7.49853263212e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",159.08109000000002,34.748655,0.69263,0.5872653499999999,63.364264999999996,56.06785634881817,18620,80500,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00163,163,88.5362444224,0.501389667448,55.7799721508,306.707884961,5.57799721508e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",134.812955,35.046245,0.67538235,0.6311763,60.791030000000006,59.52603169134818,19220,85111,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00164,164,89.9091669401,0.254822282222,48.7644701271,380.329545658,4.87644701271e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",160.34294,46.795790000000004,0.9350454,0.6933277,62.06518,56.26830898108892,15545,56111,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00165,165,90.076179662,0.77719101666,54.0074605054,384.823624425,5.40074605054e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",111.6275,31.75458,0.6389499000000001,0.6321753,53.53029,52.89362889016047,12909,66031,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00166,166,90.3577538021,0.606625134218,77.9676391387,345.062824899,7.79676391387e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",142.11724,26.793985,0.6389724999999999,0.6265307499999999,54.453065,54.024783821660094,16520,84514,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00167,167,91.2790923782,0.717805590808,48.0270969425,305.576577078,4.80270969425e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",109.30343500000001,34.791975,0.5698489,0.58088785,54.806889999999996,54.756390454713255,13982,71524,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00168,168,92.0306358058,0.635786516528,68.5874395416,348.651765165,6.85874395416e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",134.64367,30.767740000000003,0.6644033,0.6283104,57.08377,53.69732934923377,15797,80808,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00169,169,93.2349412886,0.318136092994,63.770109184599995,373.005608841,6.37701091846e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",171.91662,42.82515,0.9095352,0.6707449,65.81945999999999,58.59894008608535,17113,68251,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00170,170,93.7887593651,0.596649793105,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",118.39426,46.08216,0.8849751000000001,0.7779042,69.94644,63.878535002004355,13742,59450,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00171,171,95.3163706926,0.805137875644,48.5393429372,366.295455669,4.85393429372e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",105.71771,34.8804,0.6458105999999999,0.6460299,55.22341,54.805221225251444,12469,63776,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00172,172,96.3048792257,0.802808589305,54.654094879,371.269771919,5.4654094879e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",111.75426,34.68289,0.68762335,0.6635439,56.62314,53.413499699672684,12512,63999,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00173,173,97.6596954152,0.666705631564,45.0,300.0,4.5e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",112.84435,42.79696,0.9167005,0.7944442,67.83247999999999,63.70079063344747,13743,60425,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00174,174,98.2720448178,0.404108184606,62.082238115,312.013044035,6.2082238115e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",159.919655,42.82524,0.9024374500000001,0.7277676999999999,69.823015,64.12860238924623,18380,78271,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00175,175,98.5137427197,0.87794698955,79.3698578539,325.506902574,7.93698578539e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",108.88113,26.81054,0.5783916,0.5821076000000001,47.89237,46.695899072801694,11411,51179,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00176,176,98.6430415843,0.873233253177,76.6258838728,323.115187787,7.66258838728e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",118.00088000000001,26.82025,0.7645419999999999,0.71027145,51.670105,50.30666034144815,11468,58658,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
